osmid,oneway,name,highway,reversed,length,ref,lanes,geometry,maxspeed
160391636,True,Rua Santos Dumont,residential,False,147.802,,,"LINESTRING (-48.2799849 -18.9212292, -48.2811584 -18.9204981)",
256871894,True,Avenida Afonso Pena,tertiary,False,117.794,,,"LINESTRING (-48.2799849 -18.9212292, -48.2792982 -18.9203924)",
667334383,True,Rua Machado de Assis,residential,False,107.198,,,"LINESTRING (-48.2807641 -18.9167859, -48.2799306 -18.9173406)",
968901414,True,Avenida Getúlio Vargas,tertiary,False,123.267,AMG-1115,,"LINESTRING (-48.2807641 -18.9167859, -48.2801584 -18.9158369)",
158716620,True,Rua Quintino Bocaiúva,tertiary,False,46.728,,,"LINESTRING (-48.2795306 -18.9149424, -48.2791642 -18.91518)",
352881255,True,Rua Barão de Camargos,residential,False,121.647,,,"LINESTRING (-48.2769262 -18.9232076, -48.2759973 -18.9225559)",
964852512,True,Rua Professor Mário Porto,residential,False,63.783,,,"LINESTRING (-48.2769262 -18.9232076, -48.2772126 -18.922702)",
30621934,True,Rua Professor Pedro Bernardo,residential,False,52.344,,,"LINESTRING (-48.2776898 -18.9228355, -48.2772126 -18.922702)",
160391636,True,Rua Santos Dumont,residential,False,134.309,,,"LINESTRING (-48.2776898 -18.9228355, -48.2787106 -18.9221099)",
30621934,True,Rua Professor Pedro Bernardo,residential,False,114.337,,,"LINESTRING (-48.2772126 -18.922702, -48.2761583 -18.9224517)",
160391623,True,Avenida Cesário Alvim,residential,False,86.578,,,"LINESTRING (-48.2772126 -18.922702, -48.2767423 -18.922063)",
188805997,True,Avenida Floriano Peixoto,tertiary,False,13.561,,,"LINESTRING (-48.2742853 -18.9161224, -48.2743574 -18.9162235)",
188805996,True,Avenida João Naves de Ávila,secondary,False,114.84899999999999,,2,"LINESTRING (-48.2742853 -18.9161224, -48.2744347 -18.9160017, -48.2744683 -18.9159671, -48.2744944 -18.9159224, -48.2745068 -18.9158872, -48.2745172 -18.9158063, -48.2745199 -18.915747, -48.2745234 -18.9154339, -48.274534 -18.9153141, -48.2745566 -18.9151781)",
159190870,True,Praça da Bicota,residential,False,45.094,,,"LINESTRING (-48.2794419 -18.923074, -48.2790387 -18.9232118)",
463288538,True,Rua Bernardo Guimarães,tertiary,False,156.174,,,"LINESTRING (-48.2794419 -18.923074, -48.2809185 -18.9229271)",
901328267,True,Rua Arlindo Teixeira,tertiary,False,20.854,,,"LINESTRING (-48.2795884 -18.914763, -48.2795306 -18.9149424)",
968901413,True,Avenida Getúlio Vargas,tertiary,False,132.964,AMG-1115,,"LINESTRING (-48.2795884 -18.914763, -48.28025 -18.9157819)",
160744160,True,Rua Duque de Caxias,secondary,False,140.233,,,"LINESTRING (-48.2750358 -18.9219514, -48.2761209 -18.9212187)",
667334381,True,Avenida Rio Branco,residential,False,138.922,,,"LINESTRING (-48.2750358 -18.9219514, -48.2739662 -18.9212185)",
667334381,True,Avenida Rio Branco,residential,False,60.803,,,"LINESTRING (-48.2755315 -18.9222327, -48.2750358 -18.9219514)",
160391630,True,Rua Machado de Assis,residential,False,54.402,,,"LINESTRING (-48.2739662 -18.9212185, -48.2735608 -18.9215223)",
160391633,True,Avenida Rio Branco,residential,False,124.338,,,"LINESTRING (-48.2739662 -18.9212185, -48.2730271 -18.9205394)",
836300595,True,Rua Carmo Gifoni,secondary_link,False,29.915,,,"LINESTRING (-48.2813513 -18.9176942, -48.2814145 -18.9174319)",
968901412,True,Rua Carmo Gifoni,residential,False,13.597,,,"LINESTRING (-48.2814145 -18.9174319, -48.2814716 -18.9173222)",
968901414,True,Avenida Getúlio Vargas,tertiary,False,99.321,AMG-1115,,"LINESTRING (-48.2814145 -18.9174319, -48.2809473 -18.9169975, -48.2807641 -18.9167859)",
160391630,True,Rua Machado de Assis,residential,False,86.52,,,"LINESTRING (-48.2735608 -18.9215223, -48.2728888 -18.921971)",
330067165,True,Rua Eduardo de Oliveira,residential,False,129.916,,,"LINESTRING (-48.2735608 -18.9215223, -48.2742666 -18.9224811)",
30665306,True,Rua Olegário Maciel,secondary,False,27.723,,,"LINESTRING (-48.2754383 -18.9229031, -48.2752205 -18.9230435)",40
30665274,True,Rua Padre Mario Forestan,residential,False,49.488,,,"LINESTRING (-48.2745566 -18.9151781, -48.2745504 -18.9149366, -48.2745474 -18.9148922, -48.2745413 -18.9148611, -48.2745373 -18.9148504, -48.2745172 -18.9148161, -48.2744612 -18.9147605)",
30665275,True,Rua Caiapônia,residential,False,163.375,,,"LINESTRING (-48.2723973 -18.9161595, -48.2736549 -18.9152973)",
602306713,True,Avenida Cesário Alvim,residential,False,15.674,,,"LINESTRING (-48.2723973 -18.9161595, -48.2723071 -18.9160473)",
158716615,True,Rua Coronel Antônio Alves Pereira,residential,False,144.284,,,"LINESTRING (-48.2760479 -18.9158987, -48.2771834 -18.9151708)",
667334385,True,Avenida Afonso Pena,tertiary,False,63.06,,,"LINESTRING (-48.2760479 -18.9158987, -48.2756992 -18.9154374)",
160391633,True,Avenida Rio Branco,residential,False,121.649,,,"LINESTRING (-48.2730271 -18.9205394, -48.2721066 -18.9198771)",
160391647,True,Rua Tenente Virmondes,tertiary,False,97.849,,,"LINESTRING (-48.2730271 -18.9205394, -48.2738007 -18.9200507)",
901328253,True,Rua Vieira Gonçalves,tertiary,False,11.412,,,"LINESTRING (-48.2801584 -18.9158369, -48.28025 -18.9157819)",
968901414,True,Avenida Getúlio Vargas,tertiary,False,119.391,AMG-1115,,"LINESTRING (-48.2801584 -18.9158369, -48.2795306 -18.9149424)",
30665306,True,Rua Olegário Maciel,secondary,False,70.341,,,"LINESTRING (-48.2759973 -18.9225559, -48.2754383 -18.9229031)",40
352881255,True,Rua Barão de Camargos,residential,False,60.763,,,"LINESTRING (-48.2759973 -18.9225559, -48.2755315 -18.9222327)",
30665306,True,Rua Olegário Maciel,secondary,False,75.11,,,"LINESTRING (-48.2767423 -18.922063, -48.2761583 -18.9224517)",40
160391623,True,Avenida Cesário Alvim,residential,False,114.395,,,"LINESTRING (-48.2767423 -18.922063, -48.2761209 -18.9212187)",
30677461,True,Rua Professor Pedro Bernardo,residential,False,135.618,,,"LINESTRING (-48.2790387 -18.9232118, -48.2787303 -18.9231243, -48.2778009 -18.9228705)",
352881253,True,Avenida Floriano Peixoto,tertiary,False,12.533,,,"LINESTRING (-48.2793713 -18.9229832, -48.2794419 -18.923074)",
964852514,True,Rua Santos Dumont,residential,False,12.317,,,"LINESTRING (-48.2778009 -18.9228705, -48.2776898 -18.9228355)",
659117920,True,Avenida João Naves de Ávila,secondary,False,133.14000000000001,,3,"LINESTRING (-48.2746914 -18.9151235, -48.274652 -18.9152804, -48.2746332 -18.9153756, -48.2746124 -18.9155272, -48.2746118 -18.915642, -48.2746151 -18.9158222, -48.2746091 -18.9158957, -48.2746014 -18.9159452, -48.2745745 -18.9160012, -48.274541 -18.9160619, -48.2745018 -18.9161041, -48.2743574 -18.9162235)",60
"[659117918, 82006951]",True,Ac Avenida João Naves de Ávila,secondary_link,False,93.44900000000001,,2,"LINESTRING (-48.2755343 -18.915209, -48.2754258 -18.9151441, -48.2753554 -18.9151123, -48.2753044 -18.9150892, -48.2751977 -18.9150538, -48.2750944 -18.9150574, -48.2746914 -18.9151235)",
160391623,True,Avenida Cesário Alvim,residential,False,42.02,,,"LINESTRING (-48.2728054 -18.9167139, -48.2725771 -18.9164038)",
918547417,True,Rua Tenente Virmondes,tertiary,False,47.622,,,"LINESTRING (-48.2722111 -18.9209818, -48.2726008 -18.9207638)",
667334385,True,Avenida Afonso Pena,tertiary,False,30.755,,,"LINESTRING (-48.2756992 -18.9154374, -48.2755343 -18.915209)",
261301879,True,Avenida Cipríano Del Fávero,residential,False,122.162,,,"LINESTRING (-48.2799306 -18.9173406, -48.2792751 -18.9164337)",
667334383,True,Rua Machado de Assis,residential,False,97.35,,,"LINESTRING (-48.2799306 -18.9173406, -48.279172 -18.9178421)",
160391623,True,Avenida Cesário Alvim,residential,False,123.185,,,"LINESTRING (-48.2734745 -18.9176231, -48.2728054 -18.9167139)",
158716615,True,Rua Coronel Antônio Alves Pereira,residential,False,164.778,,,"LINESTRING (-48.2734745 -18.9176231, -48.2743858 -18.9170261, -48.2747634 -18.9167809)",
353006745,True,Rua Quintino Bocaiúva,tertiary,False,164.846,,,"LINESTRING (-48.2754119 -18.9176611, -48.2741372 -18.9185235)",
602306719,True,Avenida Floriano Peixoto,tertiary,False,121.181,,,"LINESTRING (-48.2754119 -18.9176611, -48.2760733 -18.9185534)",
658241680,True,Avenida João Pinheiro,residential,False,119.632,,,"LINESTRING (-48.279172 -18.9178421, -48.2798269 -18.9187217)",
667334383,True,Rua Machado de Assis,residential,False,148.18,,,"LINESTRING (-48.279172 -18.9178421, -48.278007 -18.9185913)",
30664648,True,Rua Agenor Paes,residential,False,119.541,,,"LINESTRING (-48.2724859 -18.9182951, -48.2731567 -18.9191629)",
158716615,True,Rua Coronel Antônio Alves Pereira,residential,False,128.052,,,"LINESTRING (-48.2724859 -18.9182951, -48.2734745 -18.9176231)",
160391623,True,Avenida Cesário Alvim,residential,False,121.997,,,"LINESTRING (-48.2741372 -18.9185235, -48.2734745 -18.9176231)",
353006745,True,Rua Quintino Bocaiúva,tertiary,False,125.268,,,"LINESTRING (-48.2741372 -18.9185235, -48.2731567 -18.9191629)",
160391647,True,Rua Tenente Virmondes,tertiary,False,163.183,,,"LINESTRING (-48.2760733 -18.9185534, -48.2773368 -18.9177019)",
602306719,True,Avenida Floriano Peixoto,tertiary,False,121.009,,,"LINESTRING (-48.2760733 -18.9185534, -48.2767416 -18.9194392)",
256871894,True,Avenida Afonso Pena,tertiary,False,121.452,,,"LINESTRING (-48.278007 -18.9185913, -48.2773368 -18.9177019)",
667334383,True,Rua Machado de Assis,residential,False,163.114,,,"LINESTRING (-48.278007 -18.9185913, -48.2767416 -18.9194392)",
30664648,True,Rua Agenor Paes,residential,False,119.726,,,"LINESTRING (-48.2731567 -18.9191629, -48.2738007 -18.9200507)",
353006745,True,Rua Quintino Bocaiúva,tertiary,False,102.992,,,"LINESTRING (-48.2731567 -18.9191629, -48.2723644 -18.9197071)",
