osmid,oneway,name,highway,maxspeed,reversed,length,geometry,access,junction
182031291,True,Avenida Paulo Roberto Scandar,tertiary,40,False,17.501,"LINESTRING (-48.5094988 -21.4084028, -48.5094155 -21.4084338, -48.5093369 -21.4084439)",,
172807943,True,Rua 24 de Outubro,residential,,False,103.995,"LINESTRING (-48.5093369 -21.4084439, -48.5094218 -21.4093758)",,
182031291,True,Avenida Paulo Roberto Scandar,tertiary,40,False,97.977,"LINESTRING (-48.5093369 -21.4084439, -48.5092598 -21.4075657)",,
172728250,True,Rua Prudente de Morais,tertiary,,False,103.50800000000001,"LINESTRING (-48.5093369 -21.4084439, -48.5092441 -21.4084823, -48.5083492 -21.408555)",,
172717517,True,Avenida Caetano Decaro,tertiary,,False,64.967,"LINESTRING (-48.5098849 -21.4048129, -48.5092644 -21.4049002)",,
172726271,False,Rua Sebastião Moreira da Silva,residential,,False,14.46,"LINESTRING (-48.5098849 -21.4048129, -48.509869 -21.4046837)",,
172829365,False,Rua Ennes Reis Rodrigues,residential,,False,97.325,"LINESTRING (-48.5098849 -21.4048129, -48.5099696 -21.4056846)",,
172726271,False,Rua Sebastião Moreira da Silva,residential,,False,114.28,"LINESTRING (-48.5097779 -21.4033772, -48.5096813 -21.4023534)",,
172726271,False,Rua Sebastião Moreira da Silva,residential,,True,145.582,"LINESTRING (-48.5097779 -21.4033772, -48.509869 -21.4046837)",,
172726271,False,Rua Sebastião Moreira da Silva,residential,,True,114.28,"LINESTRING (-48.5096813 -21.4023534, -48.5097779 -21.4033772)",,
172726278,False,Rua Irmãos Miguel e André Jorge,residential,,True,75.955,"LINESTRING (-48.5096813 -21.4023534, -48.5089508 -21.4024169)",,
172716840,True,Avenida Paulo Roberto Scandar,tertiary,40,False,60.527,"LINESTRING (-48.5089508 -21.4024169, -48.5090013 -21.4029592)",yes,
172726278,False,Rua Irmãos Miguel e André Jorge,residential,,False,75.955,"LINESTRING (-48.5089508 -21.4024169, -48.5096813 -21.4023534)",,
172726271,False,Rua Sebastião Moreira da Silva,residential,,False,145.582,"LINESTRING (-48.509869 -21.4046837, -48.5097779 -21.4033772)",,
172726271,False,Rua Sebastião Moreira da Silva,residential,,True,14.46,"LINESTRING (-48.509869 -21.4046837, -48.5098849 -21.4048129)",,
172830841,True,Rua Campos Sales,residential,,False,69.253,"LINESTRING (-48.5094211 -21.4075531, -48.5100882 -21.4075067)",,
182031298,True,Avenida Paulo Roberto Scandar,tertiary,40,False,84.647,"LINESTRING (-48.5094211 -21.4075531, -48.5094905 -21.4083116)",yes,
172732331,True,Rua General Glicério,residential,,False,99.02,"LINESTRING (-48.5052735 -21.4069704, -48.5043201 -21.407042)",,
172735266,True,Rua da República,residential,,False,100.489,"LINESTRING (-48.5052735 -21.4069704, -48.5053238 -21.4078729)",,
172732321,True,Rua Carlos Gomes,residential,,False,100.752,"LINESTRING (-48.5088549 -21.4029834, -48.5078851 -21.4030591)",,
172717515,True,Avenida Paulo Roberto Scandar,tertiary,40,False,100.348,"LINESTRING (-48.5088549 -21.4029834, -48.5088398 -21.4028039, -48.508797 -21.4022936, -48.5087794 -21.4020837)",,
172732330,False,Rua Newton Prado,residential,,False,104.735,"LINESTRING (-48.5079588 -21.4039985, -48.5078851 -21.4030591)",,
907282637,False,Rua Sete de Setembro,residential,,False,56.71,"LINESTRING (-48.5079588 -21.4039985, -48.5085053 -21.4039636)",,
907282637,False,Rua Sete de Setembro,residential,,True,98.326,"LINESTRING (-48.5079588 -21.4039985, -48.5070124 -21.4040729)",,
172717515,True,Avenida Paulo Roberto Scandar,tertiary,40,False,51.885,"LINESTRING (-48.5089521 -21.4041421, -48.5089131 -21.4036769)",,
172732313,True,Praça Doutor Fued Simão,residential,,False,57.21300000000001,"LINESTRING (-48.5089521 -21.4041421, -48.5086985 -21.4041533, -48.5085421 -21.4040669, -48.5085053 -21.4039636)",,
172732327,False,Rua Santo Zoratti,residential,,True,98.831,"LINESTRING (-48.5083498 -21.4049275, -48.508451 -21.4058113)",,
172732331,True,Rua General Glicério,residential,,False,99.136,"LINESTRING (-48.5082056 -21.406731, -48.5072519 -21.4068115)",,
907274766,False,Rua Newton Prado,residential,,False,83.682,"LINESTRING (-48.5082056 -21.406731, -48.5081443 -21.4059806)",,
172728250,True,Rua Prudente de Morais,tertiary,,False,97.495,"LINESTRING (-48.5083492 -21.408555, -48.5074108 -21.4086292)",,
172732308,True,Rua Newton Prado,residential,,False,101.748,"LINESTRING (-48.5083492 -21.408555, -48.5082774 -21.4076424)",,
172732309,True,Rua Líbero Badaró,residential,,False,16.206,"LINESTRING (-48.5091158 -21.4057524, -48.5092714 -21.4057364)",,
906515546,True,Avenida Paulo Roberto Scandar,tertiary,40,False,93.221,"LINESTRING (-48.5091158 -21.4057524, -48.5090252 -21.4049183)",,
172716840,True,Avenida Paulo Roberto Scandar,tertiary,40,False,73.083,"LINESTRING (-48.5091067 -21.404103, -48.5091735 -21.4047573)",yes,
172732313,True,Praça Doutor Fued Simão,residential,,False,16.585,"LINESTRING (-48.5091067 -21.404103, -48.5089521 -21.4041421)",,
172717515,True,Avenida Paulo Roberto Scandar,tertiary,40,False,77.349,"LINESTRING (-48.5089131 -21.4036769, -48.5088549 -21.4029834)",,
172732313,True,Praça Doutor Fued Simão,residential,,False,15.976,"LINESTRING (-48.5089131 -21.4036769, -48.5090666 -21.4036621)",,
172716840,True,Avenida Paulo Roberto Scandar,tertiary,40,False,49.202,"LINESTRING (-48.5090666 -21.4036621, -48.5090852 -21.4038616, -48.5091067 -21.404103)",yes,
172732307,True,Rua Líbero Badaró,residential,,False,95.59,"LINESTRING (-48.5013546 -21.406361, -48.5022747 -21.4062889)",,
172734617,True,Rua Marechal Deodoro,residential,,False,101.683,"LINESTRING (-48.5013546 -21.406361, -48.5013971 -21.4072746)",,
172728241,True,Rua Campos Sales,residential,40,False,102.058,"LINESTRING (-48.5082774 -21.4076424, -48.5092598 -21.4075657)",,
172732308,True,Rua Newton Prado,residential,,False,101.615,"LINESTRING (-48.5082774 -21.4076424, -48.5082056 -21.406731)",,
172732306,True,Rua José Bonifácio,residential,,False,106.47,"LINESTRING (-48.5061193 -21.4050462, -48.5050947 -21.4051289)",,
172735249,True,Rua São José,residential,,False,100.629,"LINESTRING (-48.5061193 -21.4050462, -48.5060418 -21.4041441)",,
172732309,True,Rua Líbero Badaró,residential,,False,69.134,"LINESTRING (-48.508451 -21.4058113, -48.5091158 -21.4057524)",,
172732327,False,Rua Santo Zoratti,residential,,False,98.831,"LINESTRING (-48.508451 -21.4058113, -48.5083498 -21.4049275)",,
907282637,False,Rua Sete de Setembro,residential,,True,56.71,"LINESTRING (-48.5085053 -21.4039636, -48.5079588 -21.4039985)",,
172732313,True,Praça Doutor Fued Simão,residential,,False,61.998000000000005,"LINESTRING (-48.5085053 -21.4039636, -48.5084892 -21.4038637, -48.5085536 -21.4037888, -48.5086394 -21.4037288, -48.5088103 -21.4036874, -48.5089131 -21.4036769)",,
906515547,True,,tertiary,,False,2.818,"LINESTRING (-48.5092004 -21.4066549, -48.5092106 -21.4066314)",,roundabout
172732331,True,Rua General Glicério,residential,,False,103.334,"LINESTRING (-48.5092004 -21.4066549, -48.5089966 -21.4066694, -48.5082056 -21.406731)",,
906515544,True,Rua General Glicério,residential,,False,20.118,"LINESTRING (-48.5094125 -21.4065927, -48.5096068 -21.4065961)",,
906515547,True,,tertiary,,False,14.074000000000002,"LINESTRING (-48.5094125 -21.4065927, -48.5094425 -21.4066243, -48.5094594 -21.4066634, -48.5094614 -21.4067056)",,roundabout
172732319,True,Rua Tiradentes,residential,,False,14.482,"LINESTRING (-48.5087794 -21.4020837, -48.5089184 -21.4020691)",,
172716840,True,Avenida Paulo Roberto Scandar,tertiary,40,False,38.819,"LINESTRING (-48.5089184 -21.4020691, -48.5089508 -21.4024169)",yes,
172732312,False,Rua Líbero Badaró,residential,,False,72.51,"LINESTRING (-48.5092714 -21.4057364, -48.5099696 -21.4056846)",,
906515545,True,Avenida Paulo Roberto Scandar,tertiary,40,False,92.952,"LINESTRING (-48.5092714 -21.4057364, -48.5093584 -21.4065684)",yes,
172735260,True,Rua Clineu Braga de Magalhães,residential,,False,19.093,"LINESTRING (-48.5071726 -21.4059055, -48.5071868 -21.4060767)",,
907274767,False,Rua Clineu Braga de Magalhães,residential,,True,204.45,"LINESTRING (-48.5071726 -21.4059055, -48.5070124 -21.4040729)",,
172716840,True,Avenida Paulo Roberto Scandar,tertiary,40,False,78.451,"LINESTRING (-48.5090013 -21.4029592, -48.5090666 -21.4036621)",yes,
172732321,True,Rua Carlos Gomes,residential,,False,15.393,"LINESTRING (-48.5090013 -21.4029592, -48.5088549 -21.4029834)",,
172728250,True,Rua Prudente de Morais,tertiary,,False,98.948,"LINESTRING (-48.5024915 -21.409017, -48.501539 -21.409091)",,
172734618,True,Rua Duque de Caxias,residential,,False,102.275,"LINESTRING (-48.5024915 -21.409017, -48.5024161 -21.4080999)",,
172728241,True,Rua Campos Sales,residential,40,False,103.222,"LINESTRING (-48.5024161 -21.4080999, -48.5034097 -21.4080223)",,
172734618,True,Rua Duque de Caxias,residential,,False,99.783,"LINESTRING (-48.5024161 -21.4080999, -48.5023461 -21.4072049)",,
172728250,True,Rua Prudente de Morais,tertiary,,False,108.225,"LINESTRING (-48.5064432 -21.4087055, -48.5054015 -21.4087876)",,
172735249,True,Rua São José,residential,,False,101.933,"LINESTRING (-48.5064432 -21.4087055, -48.5063635 -21.4077918)",,
182031298,True,Avenida Paulo Roberto Scandar,tertiary,40,False,10.177,"LINESTRING (-48.5094905 -21.4083116, -48.5094988 -21.4084028)",yes,
172829360,True,Avenida Antônio Micali,tertiary,,False,75.675,"LINESTRING (-48.5094905 -21.4083116, -48.5095858 -21.4083113, -48.5101589 -21.4080552)",,
172732312,False,Rua Líbero Badaró,residential,,True,72.51,"LINESTRING (-48.5099696 -21.4056846, -48.5092714 -21.4057364)",,
172829365,False,Rua Ennes Reis Rodrigues,residential,,False,98.545,"LINESTRING (-48.5099696 -21.4056846, -48.5100483 -21.4065678)",,
172829365,False,Rua Ennes Reis Rodrigues,residential,,True,97.325,"LINESTRING (-48.5099696 -21.4056846, -48.5098849 -21.4048129)",,
172829365,False,Rua Ennes Reis Rodrigues,residential,,True,98.545,"LINESTRING (-48.5100483 -21.4065678, -48.5099696 -21.4056846)",,
172830839,False,Rua General Glicério,residential,,True,45.814,"LINESTRING (-48.5100483 -21.4065678, -48.5096068 -21.4065961)",,
172829365,False,Rua Ennes Reis Rodrigues,residential,,False,102.282,"LINESTRING (-48.5100483 -21.4065678, -48.510095 -21.4073445, -48.5100693 -21.4074844)",,
172830840,False,Rua Doutor Homero Rossi,residential,,False,58.56,"LINESTRING (-48.5103914 -21.4079513, -48.5100882 -21.4075067)",,
172830840,False,Rua Doutor Homero Rossi,residential,,False,3.159,"LINESTRING (-48.5100882 -21.4075067, -48.5100693 -21.4074844)",,
172830840,False,Rua Doutor Homero Rossi,residential,,True,58.56,"LINESTRING (-48.5100882 -21.4075067, -48.5103914 -21.4079513)",,
892154305,False,,residential,,True,8.864,"LINESTRING (-48.5101755 -21.4081334, -48.5101589 -21.4080552)",,
172829358,True,Avenida Antônio Micali,tertiary,,False,76.796,"LINESTRING (-48.5101755 -21.4081334, -48.5095831 -21.4083988, -48.5094988 -21.4084028)",,
172832747,True,Rua Doutor Luiz Vieira de Carvalho,residential,,False,130.954,"LINESTRING (-48.5102835 -21.4093068, -48.5101755 -21.4081334)",,
172735572,True,Rua Miguel Anselmo,residential,,False,89.146,"LINESTRING (-48.5103555 -21.4102405, -48.5094977 -21.410311)",,
172832747,True,Rua Doutor Luiz Vieira de Carvalho,residential,,False,104.09,"LINESTRING (-48.5103555 -21.4102405, -48.5102835 -21.4093068)",,
172732319,True,Rua Tiradentes,residential,,False,100.242,"LINESTRING (-48.5078144 -21.4021577, -48.5087794 -21.4020837)",,
172732330,False,Rua Newton Prado,residential,,True,100.498,"LINESTRING (-48.5078144 -21.4021577, -48.5078851 -21.4030591)",,
172732319,True,Rua Tiradentes,residential,,False,100.036,"LINESTRING (-48.5068514 -21.4022317, -48.5078144 -21.4021577)",,
907274767,False,Rua Clineu Braga de Magalhães,residential,,False,100.619,"LINESTRING (-48.5068514 -21.4022317, -48.5069303 -21.4031336)",,
172732319,True,Rua Tiradentes,residential,,False,100.502,"LINESTRING (-48.5058839 -21.4023059, -48.5068514 -21.4022317)",,
172732319,True,Rua Tiradentes,residential,,False,105.592,"LINESTRING (-48.5048674 -21.4023839, -48.5058839 -21.4023059)",,
172735266,True,Rua da República,residential,,False,100.897,"LINESTRING (-48.5048674 -21.4023839, -48.5049423 -21.4032886)",,
172732319,True,Rua Tiradentes,residential,,False,100.699,"LINESTRING (-48.503898 -21.4024582, -48.5048674 -21.4023839)",,
172732319,True,Rua Tiradentes,residential,,False,97.479,"LINESTRING (-48.5029596 -21.4025302, -48.503898 -21.4024582)",,
172734613,True,Rua Visconde do Rio Branco,residential,30,False,101.181,"LINESTRING (-48.5029596 -21.4025302, -48.503034 -21.4034375)",yes,
172732319,True,Rua Tiradentes,residential,,False,101.115,"LINESTRING (-48.5019862 -21.4026049, -48.5029596 -21.4025302)",,
172732319,True,Rua Tiradentes,residential,,False,96.424,"LINESTRING (-48.501058 -21.4026766, -48.5019862 -21.4026049)",,
172734617,True,Rua Marechal Deodoro,residential,,False,101.46,"LINESTRING (-48.501058 -21.4026766, -48.5011312 -21.4035865)",,
172732321,True,Rua Carlos Gomes,residential,,False,99.194,"LINESTRING (-48.5078851 -21.4030591, -48.5069303 -21.4031336)",,
172732330,False,Rua Newton Prado,residential,,False,100.498,"LINESTRING (-48.5078851 -21.4030591, -48.5078144 -21.4021577)",,
172732330,False,Rua Newton Prado,residential,,True,104.735,"LINESTRING (-48.5078851 -21.4030591, -48.5079588 -21.4039985)",,
172732321,True,Rua Carlos Gomes,residential,,False,100.647,"LINESTRING (-48.5069303 -21.4031336, -48.5059615 -21.4032091)",,
907274767,False,Rua Clineu Braga de Magalhães,residential,,False,104.791,"LINESTRING (-48.5069303 -21.4031336, -48.5070124 -21.4040729)",,
907274767,False,Rua Clineu Braga de Magalhães,residential,,True,100.619,"LINESTRING (-48.5069303 -21.4031336, -48.5068514 -21.4022317)",,
172732321,True,Rua Carlos Gomes,residential,,False,105.884,"LINESTRING (-48.5059615 -21.4032091, -48.5049423 -21.4032886)",,
172735249,True,Rua São José,residential,,False,100.752,"LINESTRING (-48.5059615 -21.4032091, -48.5058839 -21.4023059)",,
172732321,True,Rua Carlos Gomes,residential,,False,100.503,"LINESTRING (-48.5049423 -21.4032886, -48.5039749 -21.4033641)",,
