osmid,highway,junction,oneway,reversed,length,geometry,name,lanes,maxspeed,bridge
48594885,secondary,roundabout,True,False,4.418,"LINESTRING (-49.7268884 -29.3272686, -49.7269041 -29.327283, -49.7269153 -29.3273003)",,,,
48594888,secondary,,True,False,26.825,"LINESTRING (-49.72689 -29.3273911, -49.7267192 -29.3275809)",Rua Manoel Laurentino Gonçalves,,,
48594885,secondary,roundabout,True,False,15.821000000000002,"LINESTRING (-49.72689 -29.3273911, -49.7268731 -29.3274011, -49.7268541 -29.3274075, -49.7268339 -29.3274102, -49.7268136 -29.3274088, -49.7267941 -29.3274036, -49.7267764 -29.3273947, -49.7267614 -29.3273827, -49.7267499 -29.327368)",,,,
48594890,secondary,,True,False,23.86,"LINESTRING (-49.7267192 -29.3275809, -49.7267499 -29.327368)",Rua Manoel Laurentino Gonçalves,,,
"[48594893, 326999523, 918114973]",secondary,,False,"[False, True]",164.034,"LINESTRING (-49.7267192 -29.3275809, -49.7266101 -29.3277812, -49.7260657 -29.3288873, -49.7260339 -29.3289287)","['Rua Dom Pedro II', 'Ponte José Mário Soares Noronha', 'Rua Manoel Laurentino Gonçalves']",2,30,yes
49552710,residential,,True,False,13.448,"LINESTRING (-49.7222861 -29.3268337, -49.7221522 -29.3268653)",Avenida Cristóvão Colombo,,,
481665661,residential,,False,True,157.105,"LINESTRING (-49.7222861 -29.3268337, -49.7225171 -29.326802, -49.7226687 -29.3268236, -49.7227867 -29.3268675, -49.72368 -29.3274343)",Avenida Cristóvão Colombo,,,
72703263,tertiary,,True,False,8.882,"LINESTRING (-49.7202504 -29.3271623, -49.7203416 -29.3271547)",Rua Cristóvão Colombo,,,
49552694,residential,,False,False,136.804,"LINESTRING (-49.7231337 -29.3281346, -49.7242755 -29.3288576)",Rua Plínio Kroeff,,,
49552699,residential,,False,False,88.12,"LINESTRING (-49.7231337 -29.3281346, -49.7225981 -29.3287749)",Rua Maestro Antônio João Ramos,,,
49552699,residential,,False,True,94.173,"LINESTRING (-49.7231337 -29.3281346, -49.72368 -29.3274343)",Rua Maestro Antônio João Ramos,,,
49552694,residential,,False,True,177.941,"LINESTRING (-49.7231337 -29.3281346, -49.7224814 -29.3276988, -49.7224257 -29.3276175, -49.7223479 -29.3274064, -49.7221522 -29.3268653)",Rua Plínio Kroeff,,,
49552694,residential,,False,False,142.591,"LINESTRING (-49.7242755 -29.3288576, -49.7254718 -29.3296037)",Rua Plínio Kroeff,,,
49552694,residential,,False,True,136.804,"LINESTRING (-49.7242755 -29.3288576, -49.7231337 -29.3281346)",Rua Plínio Kroeff,,,
49552698,residential,,False,False,85.665,"LINESTRING (-49.7242755 -29.3288576, -49.72377 -29.3294895)",Rua Osmani Veras,,,
49552698,residential,,False,True,95.314,"LINESTRING (-49.7242755 -29.3288576, -49.7248379 -29.3281545)",Rua Osmani Veras,,,
49552694,residential,,False,True,142.591,"LINESTRING (-49.7254718 -29.3296037, -49.7242755 -29.3288576)",Rua Plínio Kroeff,,,
326999523,secondary,,False,False,92.751,"LINESTRING (-49.7254718 -29.3296037, -49.7258765 -29.3291178, -49.7260339 -29.3289287)",Rua Dom Pedro II,2,,
49552697,residential,,False,False,57.62400000000001,"LINESTRING (-49.7266504 -29.3292848, -49.7269509 -29.3293212, -49.7269689 -29.3293269, -49.7269823 -29.3293339, -49.7269924 -29.3293421, -49.7270004 -29.3293532, -49.7270045 -29.3293666, -49.7270145 -29.3295508)",,,,
482060546,residential,,False,True,46.855,"LINESTRING (-49.7266504 -29.3292848, -49.7267014 -29.3293579, -49.7267188 -29.3293766, -49.726745 -29.3293988, -49.7267785 -29.3294199, -49.7270145 -29.3295508)",Avenida Cristóvão Colombo,,,
49552697,residential,,False,True,57.624,"LINESTRING (-49.7270145 -29.3295508, -49.7270045 -29.3293666, -49.7270004 -29.3293532, -49.7269924 -29.3293421, -49.7269823 -29.3293339, -49.7269689 -29.3293269, -49.7269509 -29.3293212, -49.7266504 -29.3292848)",,,,
482060546,residential,,False,False,46.855000000000004,"LINESTRING (-49.7270145 -29.3295508, -49.7267785 -29.3294199, -49.726745 -29.3293988, -49.7267188 -29.3293766, -49.7267014 -29.3293579, -49.7266504 -29.3292848)",Avenida Cristóvão Colombo,,,
49552698,residential,,False,False,95.314,"LINESTRING (-49.7248379 -29.3281545, -49.7242755 -29.3288576)",Rua Osmani Veras,,,
481665661,residential,,False,False,137.913,"LINESTRING (-49.7248379 -29.3281545, -49.7247699 -29.3281054, -49.72368 -29.3274343)",Avenida Cristóvão Colombo,,,
49552698,residential,,False,True,85.665,"LINESTRING (-49.72377 -29.3294895, -49.7242755 -29.3288576)",Rua Osmani Veras,,,
49552702,residential,,False,True,138.637,"LINESTRING (-49.72377 -29.3294895, -49.7225981 -29.3287749)",Rua General Osório,,,
49552699,residential,,False,False,94.173,"LINESTRING (-49.72368 -29.3274343, -49.7231337 -29.3281346)",Rua Maestro Antônio João Ramos,,,
481665661,residential,,False,False,157.10500000000002,"LINESTRING (-49.72368 -29.3274343, -49.7227867 -29.3268675, -49.7226687 -29.3268236, -49.7225171 -29.326802, -49.7222861 -29.3268337)",Avenida Cristóvão Colombo,,,
481665661,residential,,False,True,137.913,"LINESTRING (-49.72368 -29.3274343, -49.7247699 -29.3281054, -49.7248379 -29.3281545)",Avenida Cristóvão Colombo,,,
49552699,residential,,False,False,87.51,"LINESTRING (-49.7225981 -29.3287749, -49.7220963 -29.3294291)",Rua Maestro Antônio João Ramos,,,
49552699,residential,,False,True,88.12,"LINESTRING (-49.7225981 -29.3287749, -49.7231337 -29.3281346)",Rua Maestro Antônio João Ramos,,,
49552702,residential,,False,False,138.637,"LINESTRING (-49.7225981 -29.3287749, -49.72377 -29.3294895)",Rua General Osório,,,
49552702,residential,,False,True,84.236,"LINESTRING (-49.7225981 -29.3287749, -49.7219044 -29.3283187)",Rua General Osório,,,
49552699,residential,,False,False,9.607,"LINESTRING (-49.7220963 -29.3294291, -49.7220417 -29.3295012)",Rua Maestro Antônio João Ramos,,,
49552699,residential,,False,True,87.51,"LINESTRING (-49.7220963 -29.3294291, -49.7225981 -29.3287749)",Rua Maestro Antônio João Ramos,,,
49552699,residential,,False,True,9.607,"LINESTRING (-49.7220417 -29.3295012, -49.7220963 -29.3294291)",Rua Maestro Antônio João Ramos,,,
49552741,residential,,False,True,47.323,"LINESTRING (-49.7220417 -29.3295012, -49.7219499 -29.3295561, -49.7216025 -29.3296834)",Rua Gaspar Martins,,,
