osmid,lanes,name,highway,oneway,reversed,length,geometry,maxspeed,access,ref
236131185,,,residential,True,False,104.39500000000001,"LINESTRING (-48.0150685 -15.8136771, -48.0150712 -15.8133983, -48.0150771 -15.812795, -48.0150765 -15.8127383)",,,
509096187,,,residential,False,False,152.844,"LINESTRING (-48.0150685 -15.8136771, -48.0150696 -15.8137211, -48.0150772 -15.8140145, -48.0150846 -15.8140564, -48.0151 -15.8141057, -48.0151382 -15.8141338, -48.0151654 -15.8141484, -48.0152321 -15.8141842, -48.0153756 -15.8142448, -48.0159405 -15.8144819, -48.0159898 -15.8144964)",,,
153019702,,,residential,False,False,54.815,"LINESTRING (-48.0145562 -15.81367, -48.0150685 -15.8136771)",,,
153019693,,,residential,False,True,102.919,"LINESTRING (-48.0145562 -15.81367, -48.0145591 -15.8137167, -48.014532 -15.8145951)",,,
153019702,,,residential,False,True,121.851,"LINESTRING (-48.0145562 -15.81367, -48.0144127 -15.8136648, -48.0143838 -15.81365, -48.0143614 -15.8136306, -48.0143517 -15.8136093, -48.0143523 -15.8135771, -48.014352 -15.8134461, -48.0143504 -15.8127354)",,,
153019693,,,residential,False,False,102.919,"LINESTRING (-48.014532 -15.8145951, -48.0145591 -15.8137167, -48.0145562 -15.81367)",,,
"[153019699, 153019701]",,SHVP - Rua 4A - Travessa 5,residential,False,False,128.322,"LINESTRING (-48.014532 -15.8145951, -48.0141813 -15.814499, -48.0141451 -15.8144893, -48.0141129 -15.8144922, -48.0140901 -15.8145087, -48.0140807 -15.8145261, -48.0140754 -15.8145564, -48.01407 -15.8152145)",60,,
153019699,,SHVP - Rua 4A - Travessa 5,residential,False,True,162.15699999999998,"LINESTRING (-48.014532 -15.8145951, -48.0157503 -15.8149383, -48.0159226 -15.8149868, -48.0159892 -15.8149906)",,,
160810305,2,Rua 4A Blocos 1 e 2 Travessa 02,tertiary,False,False,54.953,"LINESTRING (-48.0159892 -15.8149906, -48.0159898 -15.8144964)",,,
160810305,2,Rua 4A Blocos 1 e 2 Travessa 02,tertiary,False,True,82.429,"LINESTRING (-48.0159892 -15.8149906, -48.0159881 -15.8157319)",,,
153019699,,SHVP - Rua 4A - Travessa 5,residential,False,False,162.15699999999998,"LINESTRING (-48.0159892 -15.8149906, -48.0159226 -15.8149868, -48.0157503 -15.8149383, -48.014532 -15.8145951)",,,
153019695,,,residential,False,False,213.16699999999997,"LINESTRING (-48.01407 -15.8152145, -48.0159461 -15.8157265, -48.0159881 -15.8157319)",,,
153019701,,,residential,False,False,81.793,"LINESTRING (-48.01407 -15.8152145, -48.0137934 -15.8158677, -48.0137777 -15.8158939)",60,,
"[153019699, 153019701]",,SHVP - Rua 4A - Travessa 5,residential,False,True,128.322,"LINESTRING (-48.01407 -15.8152145, -48.0140754 -15.8145564, -48.0140807 -15.8145261, -48.0140901 -15.8145087, -48.0141129 -15.8144922, -48.0141451 -15.8144893, -48.0141813 -15.814499, -48.014532 -15.8145951)",60,,
158718264,,,residential,False,True,84.243,"LINESTRING (-48.01407 -15.8152145, -48.014013 -15.8152074, -48.0139151 -15.8151984, -48.0132835 -15.8151984)",,,
160810305,2,Rua 4A Blocos 1 e 2 Travessa 02,tertiary,False,False,82.429,"LINESTRING (-48.0159881 -15.8157319, -48.0159892 -15.8149906)",,,
153019695,,,residential,False,True,213.16699999999997,"LINESTRING (-48.0159881 -15.8157319, -48.0159461 -15.8157265, -48.01407 -15.8152145)",,,
160810305,2,Rua 4A Blocos 1 e 2 Travessa 02,tertiary,False,True,85.91499999999999,"LINESTRING (-48.0159881 -15.8157319, -48.0159918 -15.8161773, -48.0159968 -15.8165045)",,,
153019700,,,residential,False,False,162.50199999999998,"LINESTRING (-48.0120087 -15.8161652, -48.0134589 -15.8165125, -48.0134823 -15.8165194)",,,
1212136102,4,Rua 3,secondary,False,False,74.649,"LINESTRING (-48.0120087 -15.8161652, -48.012004 -15.8157971, -48.0119923 -15.8154941)",60,,
"[628571529, 1212136103]",4,Rua 3,secondary,False,True,22.446,"LINESTRING (-48.0120087 -15.8161652, -48.0120148 -15.8162795, -48.0120195 -15.8163668)",60,,
153019701,,,residential,False,False,56.203,"LINESTRING (-48.0134823 -15.8165194, -48.0132816 -15.8169865)",60,,
153019700,,,residential,False,False,290.683,"LINESTRING (-48.0134823 -15.8165194, -48.0135175 -15.8165297, -48.0144844 -15.8168597, -48.0160152 -15.8174632)",,,
153019700,,,residential,False,True,162.50199999999998,"LINESTRING (-48.0134823 -15.8165194, -48.0134589 -15.8165125, -48.0120087 -15.8161652)",,,
153019701,,,residential,False,True,66.792,"LINESTRING (-48.0134823 -15.8165194, -48.0137129 -15.8160195, -48.0137361 -15.8159706)",60,,
158718301,,SHVP - Rua 3 - Chácara 82,residential,False,True,175.89,"LINESTRING (-48.0135843 -15.8134445, -48.0135906 -15.8141113, -48.0135886 -15.8142048, -48.0135792 -15.8142313, -48.0135564 -15.8142506, -48.0135275 -15.8142545, -48.0127624 -15.8142609)",,destination,
158718253,,SHVP - Rua 3 - Chácara 82,residential,False,False,83.352,"LINESTRING (-48.0127615 -15.8135113, -48.0127624 -15.8142609)",,destination,
158718253,,SHVP - Rua 3 - Chácara 82,residential,False,True,83.352,"LINESTRING (-48.0127624 -15.8142609, -48.0127615 -15.8135113)",,destination,
158718301,,SHVP - Rua 3 - Chácara 82,residential,False,False,175.89,"LINESTRING (-48.0127624 -15.8142609, -48.0135275 -15.8142545, -48.0135564 -15.8142506, -48.0135792 -15.8142313, -48.0135886 -15.8142048, -48.0135906 -15.8141113, -48.0135843 -15.8134445)",,destination,
158718301,,SHVP - Rua 3 - Chácara 82,residential,False,True,81.655,"LINESTRING (-48.0127624 -15.8142609, -48.0121664 -15.814275, -48.0119994 -15.814279)",,destination,
1212136102,4,Rua 3,secondary,False,True,85.087,"LINESTRING (-48.0119994 -15.814279, -48.011996 -15.8150442)",60,,
158718301,,SHVP - Rua 3 - Chácara 82,residential,False,False,81.655,"LINESTRING (-48.0119994 -15.814279, -48.0121664 -15.814275, -48.0127624 -15.8142609)",,destination,
1212136102,4,Rua 3,secondary,False,False,138.29500000000002,"LINESTRING (-48.0119994 -15.814279, -48.0120033 -15.8137528, -48.0120014 -15.8130353)",60,,
916015154,2,SHVP - Rua 4,tertiary,False,False,92.28,"LINESTRING (-48.0167975 -15.8147876, -48.0159898 -15.8144964)",,,
916015154,2,SHVP - Rua 4,tertiary,False,True,112.586,"LINESTRING (-48.0167975 -15.8147876, -48.0177762 -15.8151597)",,,
461386165,,SHVP - Rua 2B,residential,False,False,127.568,"LINESTRING (-48.0167975 -15.8147876, -48.0168063 -15.8153275, -48.0168163 -15.8159347)",,,
158718264,,,residential,False,False,84.24300000000001,"LINESTRING (-48.0132835 -15.8151984, -48.0139151 -15.8151984, -48.014013 -15.8152074, -48.01407 -15.8152145)",,,
916015154,2,SHVP - Rua 4,tertiary,False,True,38.02,"LINESTRING (-48.0185795 -15.8154773, -48.0189148 -15.8155906)",,,
158718275,,SHVP - Rua 4 - Chácara 192/1,residential,False,False,182.88699999999997,"LINESTRING (-48.0185795 -15.8154773, -48.0185402 -15.8156166, -48.018349 -15.8162941, -48.0183043 -15.8164526, -48.0181892 -15.8168606, -48.0181235 -15.8170623)",,destination,
916015154,2,SHVP - Rua 4,tertiary,False,False,62.843,"LINESTRING (-48.0185795 -15.8154773, -48.0183285 -15.8153762, -48.0180377 -15.815259)",,,
916015154,2,SHVP - Rua 4,tertiary,False,False,49.88,"LINESTRING (-48.0193506 -15.81575, -48.0189148 -15.8155906)",,,
158718263,,SHVP - Rua 4 - Chácara 192/1,residential,False,False,188.05,"LINESTRING (-48.0193506 -15.81575, -48.0193439 -15.8157842, -48.0193287 -15.8158425, -48.0193 -15.8159522, -48.0192085 -15.8162277, -48.0191572 -15.8163893, -48.0190626 -15.8166797, -48.0190063 -15.8168442, -48.0188678 -15.8172564, -48.0188544 -15.8173035, -48.0188474 -15.8173303, -48.0188322 -15.8173651)",,destination,
158718357,,SHVP - Chácara 1,living_street,False,False,120.172,"LINESTRING (-48.0168331 -15.8168089, -48.0168715 -15.817889)",,,
141573971,2,SHVP - Rua 4D,tertiary,False,False,80.729,"LINESTRING (-48.0168331 -15.8168089, -48.0165249 -15.8167274, -48.0161749 -15.816621, -48.0161099 -15.8166021)",30,,
141573971,2,SHVP - Rua 4D,tertiary,False,True,134.428,"LINESTRING (-48.0168331 -15.8168089, -48.0169366 -15.8168371, -48.0171748 -15.8169026, -48.017286 -15.8169332, -48.017514 -15.8169952, -48.0176286 -15.8170223, -48.0178358 -15.8170816, -48.0180431 -15.8171344)",30,,
461386165,,SHVP - Rua 2B,residential,False,True,97.22399999999999,"LINESTRING (-48.0168331 -15.8168089, -48.0168325 -15.8167651, -48.0168163 -15.8159347)",,,
141573971,2,SHVP - Rua 4D,tertiary,False,False,9.562,"LINESTRING (-48.0181295 -15.8171564, -48.0180431 -15.8171344)",30,,
141573971,2,SHVP - Rua 4D,tertiary,False,True,78.678,"LINESTRING (-48.0181295 -15.8171564, -48.0188322 -15.8173651)",30,,
158718284,,SHVP - Rua 4C - Chácara 2,residential,False,False,20.317999999999998,"LINESTRING (-48.0194606 -15.8178255, -48.0195411 -15.8179145, -48.0195799 -15.8179674)",,destination,
158718303,,SHVP - Chácara 1,living_street,False,False,38.619,"LINESTRING (-48.0168715 -15.817889, -48.0172224 -15.8179705)",,,
158718357,,SHVP - Chácara 1,living_street,False,True,120.172,"LINESTRING (-48.0168715 -15.817889, -48.0168331 -15.8168089)",,,
158718303,,SHVP - Chácara 1,living_street,False,True,38.619,"LINESTRING (-48.0172224 -15.8179705, -48.0168715 -15.817889)",,,
158719634,,SHVP - Rua 4A - Chácara 111 - Conjunto 4,residential,False,True,120.667,"LINESTRING (-48.0170758 -15.8091814, -48.0165893 -15.8091924, -48.0160248 -15.8091841, -48.0159482 -15.8091866)",,destination,
160810305,2,Rua 4A Blocos 1 e 2 Travessa 02,tertiary,False,True,81.787,"LINESTRING (-48.0159482 -15.8091866, -48.0159543 -15.8099221)",,,
158719634,,SHVP - Rua 4A - Chácara 111 - Conjunto 4,residential,False,False,120.667,"LINESTRING (-48.0159482 -15.8091866, -48.0160248 -15.8091841, -48.0165893 -15.8091924, -48.0170758 -15.8091814)",,destination,
158719679,,SHVP - Rua 4ª - Chácara 107,residential,False,False,101.154,"LINESTRING (-48.0143396 -15.8094531, -48.0143409 -15.8103628)",,destination,
158719677,,SHVP - Rua 4ª - Chácara 107,residential,False,False,162.201,"LINESTRING (-48.0143396 -15.8094531, -48.0150557 -15.8094531, -48.0152267 -15.809453, -48.0152824 -15.809455, -48.0153199 -15.8094737, -48.0153863 -15.809515, -48.0154105 -15.809544, -48.0154359 -15.8095789, -48.0154534 -15.8096176, -48.0154754 -15.8099297)",,destination,
158719666,,SHVP - Rua 3 - Chácara 84B,residential,False,True,200.12,"LINESTRING (-48.0138502 -15.8094554, -48.0121126 -15.8094778, -48.0119799 -15.8094795)",,destination,
158719666,,SHVP - Rua 3 - Chácara 84B,residential,False,False,200.12,"LINESTRING (-48.0119799 -15.8094795, -48.0121126 -15.8094778, -48.0138502 -15.8094554)",,destination,
1212136102,4,Rua 3,secondary,False,True,99.29599999999999,"LINESTRING (-48.0119799 -15.8094795, -48.0119745 -15.8099144, -48.0119819 -15.8103724)",60,,
158719647,,SHVP - Rua 4A - Chácara 111 - Conjunto 3,residential,False,True,143.79299999999998,"LINESTRING (-48.0172983 -15.8100077, -48.0160478 -15.8100091, -48.0159543 -15.81001)",,destination,
160810305,2,Rua 4A Blocos 1 e 2 Travessa 02,tertiary,False,False,9.774,"LINESTRING (-48.0159543 -15.81001, -48.0159543 -15.8099221)",,,
160810305,2,Rua 4A Blocos 1 e 2 Travessa 02,tertiary,False,True,92.249,"LINESTRING (-48.0159543 -15.81001, -48.0159596 -15.8108396)",,,
158719647,,SHVP - Rua 4A - Chácara 111 - Conjunto 3,residential,False,False,143.79299999999998,"LINESTRING (-48.0159543 -15.81001, -48.0160478 -15.8100091, -48.0172983 -15.8100077)",,destination,
158719644,,SHVP - Rua 3 - Chácara 84A,residential,False,True,209.336,"LINESTRING (-48.0139384 -15.8103637, -48.012916 -15.8103776, -48.0124211 -15.8103737, -48.0119819 -15.8103724)",,destination,
158719679,,SHVP - Rua 4ª - Chácara 107,residential,False,False,47.104,"LINESTRING (-48.0143409 -15.8103628, -48.0143372 -15.8107864)",,destination,
158719679,,SHVP - Rua 4ª - Chácara 107,residential,False,True,101.154,"LINESTRING (-48.0143409 -15.8103628, -48.0143396 -15.8094531)",,destination,
158719677,,SHVP - Rua 4ª - Chácara 107,residential,False,True,164.061,"LINESTRING (-48.0143409 -15.8103628, -48.0148713 -15.8103621, -48.0153521 -15.8103641, -48.0154118 -15.8103563, -48.0154272 -15.8103466, -48.015446 -15.8103273, -48.015454 -15.8103108, -48.0154614 -15.8102789, -48.0154754 -15.8099297)",,destination,
158719644,,SHVP - Rua 3 - Chácara 84A,residential,False,False,209.336,"LINESTRING (-48.0119819 -15.8103724, -48.0124211 -15.8103737, -48.012916 -15.8103776, -48.0139384 -15.8103637)",,destination,
1212136102,4,Rua 3,secondary,False,False,99.29599999999999,"LINESTRING (-48.0119819 -15.8103724, -48.0119745 -15.8099144, -48.0119799 -15.8094795)",60,,
1212136102,4,Rua 3,secondary,False,True,175.49099999999999,"LINESTRING (-48.0119819 -15.8103724, -48.0119853 -15.8110331, -48.011992 -15.8119506)",60,,
160810384,2,SHVP - Rua 4B,tertiary,False,True,95.248,"LINESTRING (-48.0195598 -15.8107428, -48.0188303 -15.8112338)",40,,
158719674,,SHVP - Rua 4b - Chácara 282 B,residential,False,True,86.205,"LINESTRING (-48.0195598 -15.8107428, -48.0195491 -15.811148, -48.0195511 -15.8111963, -48.0195565 -15.8112189, -48.0195712 -15.8112299, -48.0195806 -15.8112354, -48.0196215 -15.8112409, -48.0198607 -15.8112384)",,destination,
158719679,,SHVP - Rua 4ª - Chácara 107,residential,False,True,47.104,"LINESTRING (-48.0143372 -15.8107864, -48.0143409 -15.8103628)",,destination,
158719675,,SHVP - Rua 4A - Chácara 111 - Conjunto 2,residential,False,True,178.568,"LINESTRING (-48.0176286 -15.8108376, -48.0172712 -15.8108421, -48.0166409 -15.8108402, -48.0160636 -15.8108387, -48.0159596 -15.8108396)",,destination,
158719643,,SHVP - Rua 3 - Chácara 83,residential,False,False,80.936,"LINESTRING (-48.0135503 -15.8112239, -48.0135669 -15.8119516)",,destination,
158719680,,SHVP - Rua 3 - Chácara 83,residential,False,False,46.39,"LINESTRING (-48.0135503 -15.8112239, -48.0139837 -15.8112111)",,destination,
158719680,,SHVP - Rua 3 - Chácara 83,residential,False,True,187.152,"LINESTRING (-48.0135503 -15.8112239, -48.0126357 -15.8112247, -48.012572 -15.8112312, -48.0125338 -15.8112493, -48.0125244 -15.8112847, -48.0125338 -15.8119486)",,destination,
158719652,,SHVP - Rua 4b - Chácara 282 B,residential,False,False,141.334,"LINESTRING (-48.0198607 -15.8112384, -48.0198494 -15.8125094)",,destination,
158719674,,SHVP - Rua 4b - Chácara 282 B,residential,False,False,86.205,"LINESTRING (-48.0198607 -15.8112384, -48.0196215 -15.8112409, -48.0195806 -15.8112354, -48.0195712 -15.8112299, -48.0195565 -15.8112189, -48.0195511 -15.8111963, -48.0195491 -15.811148, -48.0195598 -15.8107428)",,destination,
158719674,,SHVP - Rua 4b - Chácara 282 B,residential,False,True,169.006,"LINESTRING (-48.0198607 -15.8112384, -48.0200862 -15.8112383, -48.0201224 -15.8112389, -48.0201486 -15.8112596, -48.020162 -15.8112951, -48.020159 -15.8124928)",,destination,
160810305,2,Rua 4A Blocos 1 e 2 Travessa 02,tertiary,False,False,52.374,"LINESTRING (-48.0159623 -15.8116854, -48.0159596 -15.8112144)",,,
160810305,2,Rua 4A Blocos 1 e 2 Travessa 02,tertiary,False,True,3.804,"LINESTRING (-48.0159623 -15.8116854, -48.0159614 -15.8117196)",,,
158719658,,SHVP - Rua 4A - Chácara 111 - Conjunto 1,residential,False,False,210.237,"LINESTRING (-48.0159623 -15.8116854, -48.0160556 -15.8116831, -48.0171626 -15.8116747, -48.0172035 -15.8116744, -48.0175455 -15.8116609, -48.017927 -15.8116612)",,destination,
158719658,,SHVP - Rua 4A - Chácara 111 - Conjunto 1,residential,False,True,210.23700000000002,"LINESTRING (-48.017927 -15.8116612, -48.0175455 -15.8116609, -48.0172035 -15.8116744, -48.0171626 -15.8116747, -48.0160556 -15.8116831, -48.0159623 -15.8116854)",,destination,
160810305,2,Rua 4A Blocos 1 e 2 Travessa 02,tertiary,False,False,3.804,"LINESTRING (-48.0159614 -15.8117196, -48.0159623 -15.8116854)",,,
158719633,,SHVP - Rua 4A - Chácara 108,residential,False,True,466.3059999999999,"LINESTRING (-48.0159614 -15.8117196, -48.0159131 -15.8117174, -48.0153702 -15.8117209, -48.0140921 -15.8117235, -48.0140573 -15.8117222, -48.0140358 -15.8117118, -48.0140224 -15.811688, -48.0140204 -15.8116383, -48.0140204 -15.811477, -48.0140224 -15.8112557, -48.0140378 -15.8112344, -48.0140606 -15.8112209, -48.0148331 -15.8112202, -48.0159596 -15.8112144)",,destination,
160810305,2,Rua 4A Blocos 1 e 2 Travessa 02,tertiary,False,True,112.77499999999999,"LINESTRING (-48.0159614 -15.8117196, -48.0159602 -15.8117876, -48.015958 -15.8127338)",,,
158719685,,SHVP - Rua 3 - Chácara 83,residential,False,False,57.966,"LINESTRING (-48.011992 -15.8119506, -48.0121408 -15.8119501, -48.0125338 -15.8119486)",,destination,
1212136102,4,Rua 3,secondary,False,False,175.49099999999999,"LINESTRING (-48.011992 -15.8119506, -48.0119853 -15.8110331, -48.0119819 -15.8103724)",60,,
1212136102,4,Rua 3,secondary,False,True,90.834,"LINESTRING (-48.011992 -15.8119506, -48.0119987 -15.8126828, -48.012002 -15.8127674)",60,,
158719685,,SHVP - Rua 3 - Chácara 83,residential,False,False,110.529,"LINESTRING (-48.0125338 -15.8119486, -48.0135669 -15.8119516)",,destination,
158719680,,SHVP - Rua 3 - Chácara 83,residential,False,False,187.152,"LINESTRING (-48.0125338 -15.8119486, -48.0125244 -15.8112847, -48.0125338 -15.8112493, -48.012572 -15.8112312, -48.0126357 -15.8112247, -48.0135503 -15.8112239)",,destination,
158719685,,SHVP - Rua 3 - Chácara 83,residential,False,True,57.966,"LINESTRING (-48.0125338 -15.8119486, -48.0121408 -15.8119501, -48.011992 -15.8119506)",,destination,
158719643,,SHVP - Rua 3 - Chácara 83,residential,False,True,80.936,"LINESTRING (-48.0135669 -15.8119516, -48.0135503 -15.8112239)",,destination,
158719685,,SHVP - Rua 3 - Chácara 83,residential,False,False,42.871,"LINESTRING (-48.0135669 -15.8119516, -48.0139676 -15.8119548)",,destination,
158719685,,SHVP - Rua 3 - Chácara 83,residential,False,True,110.529,"LINESTRING (-48.0135669 -15.8119516, -48.0125338 -15.8119486)",,destination,
158719685,,SHVP - Rua 3 - Chácara 83,residential,False,True,42.871,"LINESTRING (-48.0139676 -15.8119548, -48.0135669 -15.8119516)",,destination,
158719674,,SHVP - Rua 4b - Chácara 282 B,residential,False,False,169.006,"LINESTRING (-48.020159 -15.8124928, -48.020162 -15.8112951, -48.0201486 -15.8112596, -48.0201224 -15.8112389, -48.0200862 -15.8112383, -48.0198607 -15.8112384)",,destination,
158719652,,SHVP - Rua 4b - Chácara 282 B,residential,False,True,141.334,"LINESTRING (-48.0198494 -15.8125094, -48.0198607 -15.8112384)",,destination,
160810384,2,SHVP - Rua 4B,tertiary,False,True,86.6,"LINESTRING (-48.0180498 -15.8129854, -48.0180457 -15.8137642)",40,,
158719642,,SHVP - Rua 4B - Chácara 284,residential,False,False,232.484,"LINESTRING (-48.0180498 -15.8129854, -48.0182422 -15.8129854, -48.0202228 -15.8129776)",,destination,
160810384,2,SHVP - Rua 4B,tertiary,False,False,236.973,"LINESTRING (-48.0180498 -15.8129854, -48.0180491 -15.8124848, -48.0180585 -15.8118338, -48.0180685 -15.8117841, -48.0180927 -15.8117448, -48.0181242 -15.8116931, -48.0181711 -15.8116383, -48.0183466 -15.8115306, -48.0188303 -15.8112338)",40,,
158719642,,SHVP - Rua 4B - Chácara 284,residential,False,True,232.484,"LINESTRING (-48.0202228 -15.8129776, -48.0182422 -15.8129854, -48.0180498 -15.8129854)",,destination,
1212136102,4,Rua 3,secondary,False,False,29.789,"LINESTRING (-48.0120014 -15.8130353, -48.012002 -15.8127674)",60,,
158719672,,SHVP - Rua 3 - Chácara 52,residential,False,False,111.66699999999997,"LINESTRING (-48.0120014 -15.8130353, -48.0118672 -15.8130304, -48.0112708 -15.8129964, -48.0112235 -15.8130045, -48.011192 -15.813018, -48.0111799 -15.8130396, -48.0111749 -15.8132358)",,destination,
1212136102,4,Rua 3,secondary,False,True,138.29500000000002,"LINESTRING (-48.0120014 -15.8130353, -48.0120033 -15.8137528, -48.0119994 -15.814279)",60,,
158719628,,SHVP - Rua 4B - Chácara 285,residential,False,True,209.45,"LINESTRING (-48.0200033 -15.8137425, -48.0188444 -15.8137564, -48.018161 -15.8137631, -48.0180457 -15.8137642)",,destination,
160810384,2,SHVP - Rua 4B,tertiary,False,False,86.6,"LINESTRING (-48.0180457 -15.8137642, -48.0180498 -15.8129854)",40,,
158719628,,SHVP - Rua 4B - Chácara 285,residential,False,False,209.45,"LINESTRING (-48.0180457 -15.8137642, -48.018161 -15.8137631, -48.0188444 -15.8137564, -48.0200033 -15.8137425)",,destination,
160810384,2,SHVP - Rua 4B,tertiary,False,True,92.545,"LINESTRING (-48.0180457 -15.8137642, -48.0180531 -15.8141306, -48.0180558 -15.8145964)",40,,
158719669,,SHVP - Rua 4 - Chácara 286,residential,False,False,89.237,"LINESTRING (-48.0193406 -15.8145964, -48.0201747 -15.8145984)",,destination,
158719636,,SHVP - Rua 4 - Chácara 286,residential,False,False,119.568,"LINESTRING (-48.0193406 -15.8145964, -48.0189411 -15.8155293, -48.0189148 -15.8155906)",,destination,
158719669,,SHVP - Rua 4 - Chácara 286,residential,False,True,137.457,"LINESTRING (-48.0193406 -15.8145964, -48.0185594 -15.8145977, -48.0181658 -15.8145956, -48.0180558 -15.8145964)",,destination,
160810384,2,SHVP - Rua 4B,tertiary,False,True,73.703,"LINESTRING (-48.0180558 -15.8145964, -48.0180377 -15.815259)",40,,
