osmid,oneway,lanes,name,highway,reversed,length,geometry,maxspeed,access,bridge,ref
156352304,True,,Rua Barão de Campinas,residential,False,99.657,"LINESTRING (-47.4035694 -22.5600899, -47.4029429 -22.5607151, -47.402896 -22.5607249)",40,,,
156503725,True,2,Rua Sete de Setembro,secondary,False,103.233,"LINESTRING (-47.4035694 -22.5600899, -47.4035901 -22.5601088, -47.4043043 -22.5607234)",,,,
156352304,True,,Rua Barão de Campinas,residential,False,104.426,"LINESTRING (-47.4009665 -22.5625579, -47.400259 -22.5632325)",40,,,
156354839,True,,Rua Senador Vergueiro,residential,False,104.476,"LINESTRING (-47.4009665 -22.5625579, -47.4016844 -22.5632237)",40,,,
156352304,True,,Rua Barão de Campinas,residential,False,104.57,"LINESTRING (-47.4016871 -22.5618934, -47.4009665 -22.5625579)",40,,,
619761660,True,,Rua Santa Cruz,residential,False,89.47,"LINESTRING (-47.4016871 -22.5618934, -47.401073 -22.5613226)",40,,,
156352304,True,,Rua Barão de Campinas,residential,False,106.123,"LINESTRING (-47.404973 -22.558744, -47.4042516 -22.5594274)",40,,,
240325530,True,,Rua Lavapés,residential,False,85.451,"LINESTRING (-47.404973 -22.558744, -47.4043607 -22.5582236)",,,,
156352304,True,,Rua Barão de Campinas,residential,False,103.242,"LINESTRING (-47.402896 -22.5607249, -47.4022161 -22.5614089)",40,,,
156503724,True,2,Rua Presidente Roosevelt,secondary,False,87.853,"LINESTRING (-47.402896 -22.5607249, -47.4022888 -22.5601683)",,,,
156354918,True,2,Rua Carlos Gomes,tertiary,False,88.591,"LINESTRING (-47.400259 -22.5632325, -47.3996433 -22.5626744)",,,,
156352304,True,,Rua Barão de Campinas,residential,False,102.31899999999999,"LINESTRING (-47.400259 -22.5632325, -47.3999173 -22.5635507, -47.399569 -22.5638962)",40,,,
156352304,True,,Rua Barão de Campinas,residential,False,98.484,"LINESTRING (-47.4056283 -22.5580973, -47.404973 -22.558744)",40,,,
1246765686,True,,Rua São Benedito,residential,False,25.061,"LINESTRING (-47.4056283 -22.5580973, -47.4058073 -22.5582505)",,,,
156352304,True,,Rua Barão de Campinas,residential,False,76.506,"LINESTRING (-47.4022161 -22.5614089, -47.4016871 -22.5618934)",40,,,
156353646,True,,Rua Alferes Franco,residential,False,100.559,"LINESTRING (-47.4022161 -22.5614089, -47.4029044 -22.5620522)",40,,,
156352871,True,,Rua Boa Morte,tertiary,False,74.906,"LINESTRING (-47.404292 -22.5633124, -47.4037826 -22.5637946)",40,,,
156353646,True,,Rua Alferes Franco,residential,False,100.863,"LINESTRING (-47.404292 -22.5633124, -47.4045041 -22.5635014, -47.4049989 -22.5639422)",40,,,
156354125,True,,Rua Santa Cruz,residential,False,98.655,"LINESTRING (-47.4037826 -22.5637946, -47.4031009 -22.5631694)",40,,,
156352871,True,,Rua Boa Morte,tertiary,False,107.673,"LINESTRING (-47.4037826 -22.5637946, -47.4037283 -22.5638482, -47.4030537 -22.5644907)",40,,,
619761662,True,,Rua Senador Vergueiro,residential,False,100.2,"LINESTRING (-47.4030537 -22.5644907, -47.403748 -22.5651239)",40,,,
156352871,True,,Rua Boa Morte,tertiary,False,101.447,"LINESTRING (-47.4030537 -22.5644907, -47.4029836 -22.5645563, -47.4026548 -22.5648677, -47.4025512 -22.5649658, -47.4024335 -22.5650773, -47.4023717 -22.5651501)",40,,,
156353646,True,,Rua Alferes Franco,residential,False,90.795,"LINESTRING (-47.4015833 -22.5608386, -47.4022161 -22.5614089)",40,,,
240325036,True,,Rua Barão de Cascalho,residential,False,103.94,"LINESTRING (-47.4015833 -22.5608386, -47.4022888 -22.5601683)",,,,
156353646,True,,Rua Alferes Franco,residential,False,101.167,"LINESTRING (-47.4056871 -22.5645915, -47.4064004 -22.5652191)",40,,,
157091255,True,,Rua Deputado Octávio Lopes,residential,False,74.763,"LINESTRING (-47.4056871 -22.5645915, -47.4051755 -22.5650699)",,,,
156353646,True,,Rua Alferes Franco,residential,False,101.027,"LINESTRING (-47.4049989 -22.5639422, -47.4056871 -22.5645915)",40,,,
157091262,True,,Rua Treze de Maio,secondary,False,100.117,"LINESTRING (-47.4049989 -22.5639422, -47.4056756 -22.563294)",,,,
240325580,True,,Rua Conselheiro Saraiva,residential,False,102.83,"LINESTRING (-47.4036077 -22.5626932, -47.4043056 -22.56203)",,,,
156353646,True,,Rua Alferes Franco,residential,False,98.37700000000001,"LINESTRING (-47.4036077 -22.5626932, -47.4039455 -22.5629989, -47.404292 -22.5633124)",40,,,
156354125,True,,Rua Santa Cruz,residential,False,100.706,"LINESTRING (-47.4051755 -22.5650699, -47.4044793 -22.564432)",40,,,
157091255,True,,Rua Deputado Octávio Lopes,residential,False,108.219,"LINESTRING (-47.4051755 -22.5650699, -47.4044395 -22.5657665)",,,,
240325036,True,,Rua Barão de Cascalho,residential,False,75.115,"LINESTRING (-47.401073 -22.5613226, -47.4015833 -22.5608386)",,,,
619761660,True,,Rua Santa Cruz,residential,False,102.639,"LINESTRING (-47.401073 -22.5613226, -47.4003617 -22.5606741)",40,,,
240325617,True,,Rua Capitão Bernardes Silva,secondary,False,152.93,"LINESTRING (-47.3996369 -22.5600328, -47.4006559 -22.5590298)",,,,
156354125,True,,Rua Santa Cruz,residential,False,101.397,"LINESTRING (-47.4058786 -22.5657102, -47.4051755 -22.5650699)",40,,,
157091268,True,,Rua Visconde do Rio Branco,residential,False,76.504,"LINESTRING (-47.4058786 -22.5657102, -47.4064004 -22.5652191)",,,,
157091262,True,,Rua Treze de Maio,secondary,False,107.508,"LINESTRING (-47.403748 -22.5651239, -47.4044793 -22.564432)",,,,
619761662,True,,Rua Senador Vergueiro,residential,False,100.734,"LINESTRING (-47.403748 -22.5651239, -47.4044395 -22.5657665)",40,,,
156354839,True,,Rua Senador Vergueiro,residential,False,102.393,"LINESTRING (-47.3989421 -22.5606895, -47.3996432 -22.5613443)",40,,,
240325617,True,,Rua Capitão Bernardes Silva,secondary,False,102.09,"LINESTRING (-47.3989421 -22.5606895, -47.3996369 -22.5600328)",,,,
156354839,True,,Rua Senador Vergueiro,residential,False,103.143,"LINESTRING (-47.3996432 -22.5613443, -47.4003599 -22.5619942)",40,,,
905415864,False,,Rua Cunha Bastos,residential,True,104.867,"LINESTRING (-47.3996432 -22.5613443, -47.4003617 -22.5606741)",40,,,
905674914,True,,Rua Cunha Bastos,residential,False,77.655,"LINESTRING (-47.3996432 -22.5613443, -47.3991336 -22.5618603)",40,,,
156354918,True,2,Rua Carlos Gomes,tertiary,False,99.586,"LINESTRING (-47.4023717 -22.5651501, -47.4016737 -22.5645283)",,,,
156352871,True,,Rua Boa Morte,tertiary,False,102.464,"LINESTRING (-47.4023717 -22.5651501, -47.4021355 -22.5653614, -47.4016626 -22.5657984)",40,,,
156354918,True,2,Rua Carlos Gomes,tertiary,False,100.122,"LINESTRING (-47.4030659 -22.5657824, -47.4023717 -22.5651501)",,,,
157091262,True,,Rua Treze de Maio,secondary,False,101.326,"LINESTRING (-47.4030659 -22.5657824, -47.403748 -22.5651239)",,,,
156354918,True,2,Rua Carlos Gomes,tertiary,False,99.474,"LINESTRING (-47.4016737 -22.5645283, -47.4009921 -22.5638926)",,,,
901039490,True,,Rua Conselheiro Saraiva,residential,False,101.42399999999999,"LINESTRING (-47.4016737 -22.5645283, -47.4012284 -22.5649412, -47.4011541 -22.5650101, -47.4009767 -22.5651746)",,,,
240325618,True,,,secondary,False,30.751999999999995,"LINESTRING (-47.3989511 -22.5620745, -47.3989789 -22.5619595, -47.3989904 -22.5618796, -47.3989774 -22.5618024)",,,,
708839639,False,,Rua Cunha Bastos,secondary,False,229.03199999999998,"LINESTRING (-47.3989511 -22.5620745, -47.3987431 -22.5623665, -47.398468 -22.5627243, -47.3983479 -22.5628906, -47.3983054 -22.5629735, -47.3982704 -22.5631328, -47.3980911 -22.5639331)",40,,,
156503725,True,2,Rua Sete de Setembro,secondary,False,47.558,"LINESTRING (-47.4004438 -22.5571976, -47.4006398 -22.5573659, -47.4007652 -22.5575044)",,,,
708839638,False,,Rua Capitão Bernardes Silva,residential,True,101.221,"LINESTRING (-47.4021877 -22.5575243, -47.4015118 -22.5581869)",,,,
850294783,False,,Rua Duque de Caxias,residential,True,108.524,"LINESTRING (-47.4021877 -22.5575243, -47.4029361 -22.5582134)",,,,
156503724,True,2,Rua Presidente Roosevelt,secondary,False,48.698,"LINESTRING (-47.4004961 -22.557609, -47.400539 -22.5574307, -47.4005376 -22.5573556, -47.4004438 -22.5571976)",,,,
240325470,True,,,secondary_link,False,34.915,"LINESTRING (-47.4004961 -22.557609, -47.4005532 -22.5575197, -47.4006111 -22.5574865, -47.4006816 -22.5574778, -47.4007148 -22.5574884, -47.4007652 -22.5575044)",,,,
156503725,True,2,Rua Sete de Setembro,secondary,False,107.876,"LINESTRING (-47.4007652 -22.5575044, -47.4014542 -22.5581356, -47.4015118 -22.5581869)",,,,
708839638,False,,Rua Capitão Bernardes Silva,residential,False,101.221,"LINESTRING (-47.4015118 -22.5581869, -47.4021877 -22.5575243)",,,,
156503725,True,2,Rua Sete de Setembro,secondary,False,107.67800000000001,"LINESTRING (-47.4015118 -22.5581869, -47.4021986 -22.558842, -47.4022424 -22.5588815)",,,,
708839638,False,,Rua Capitão Bernardes Silva,residential,True,102.151,"LINESTRING (-47.4015118 -22.5581869, -47.4009358 -22.5587592, -47.4008314 -22.558857)",,,,
156503724,True,2,Rua Presidente Roosevelt,secondary,False,31.434,"LINESTRING (-47.4008314 -22.558857, -47.4006491 -22.5586299)",,,,
708839638,False,,Rua Capitão Bernardes Silva,residential,False,102.151,"LINESTRING (-47.4008314 -22.558857, -47.4009358 -22.5587592, -47.4015118 -22.5581869)",,,,
156503725,True,2,Rua Sete de Setembro,secondary,False,104.872,"LINESTRING (-47.4022424 -22.5588815, -47.4029695 -22.5595438)",,,,
905415863,True,,Rua Cunha Bastos,residential,False,99.795,"LINESTRING (-47.4022424 -22.5588815, -47.4022007 -22.5589217, -47.4015551 -22.559516)",40,,,
156503724,True,2,Rua Presidente Roosevelt,secondary,False,104.366,"LINESTRING (-47.4015551 -22.559516, -47.4008314 -22.558857)",,,,
905415864,False,,Rua Cunha Bastos,residential,False,103.276,"LINESTRING (-47.4015551 -22.559516, -47.4015035 -22.5595603, -47.4008694 -22.5601952)",40,,,
156503724,True,2,Rua Presidente Roosevelt,secondary,False,104.581,"LINESTRING (-47.4022888 -22.5601683, -47.4015551 -22.559516)",,,,
240325036,True,,Rua Barão de Cascalho,residential,False,98.529,"LINESTRING (-47.4022888 -22.5601683, -47.4029695 -22.5595438)",,,,
156503723,True,,Rua Duque de Caxias,residential,False,98.368,"LINESTRING (-47.4063807 -22.5613323, -47.4057105 -22.5607002)",,,,
901149997,True,,Rua Boa Morte,residential,False,102.013,"LINESTRING (-47.4063807 -22.5613323, -47.4056882 -22.5619901)",40,,,
156503725,True,2,Rua Sete de Setembro,secondary,False,98.245,"LINESTRING (-47.4050102 -22.5613667, -47.4056882 -22.5619901)",,,,
240325580,True,,Rua Conselheiro Saraiva,residential,False,103.265,"LINESTRING (-47.4050102 -22.5613667, -47.4057105 -22.5607002)",,,,
156503724,True,2,Rua Presidente Roosevelt,secondary,False,99.736,"LINESTRING (-47.4043056 -22.56203, -47.4036301 -22.5613855)",,,,
240325580,True,,Rua Conselheiro Saraiva,residential,False,103.318,"LINESTRING (-47.4043056 -22.56203, -47.4047 -22.5616588, -47.4050102 -22.5613667)",,,,
156503725,True,2,Rua Sete de Setembro,secondary,False,100.561,"LINESTRING (-47.4056882 -22.5619901, -47.4063855 -22.5626251)",,,,
156352871,True,,Rua Boa Morte,tertiary,False,104.41799999999999,"LINESTRING (-47.4056882 -22.5619901, -47.4050476 -22.5626089, -47.4049812 -22.5626648)",40,,,
156352871,True,,Rua Boa Morte,tertiary,False,19.543,"LINESTRING (-47.4049812 -22.5626648, -47.4048542 -22.5627957)",40,,,
156503724,True,2,Rua Presidente Roosevelt,secondary,False,98.971,"LINESTRING (-47.4049812 -22.5626648, -47.4046837 -22.5623853, -47.4043056 -22.56203)",,,,
156503724,True,2,Rua Presidente Roosevelt,secondary,False,99.896,"LINESTRING (-47.4056756 -22.563294, -47.4049812 -22.5626648)",,,,
157091262,True,,Rua Treze de Maio,secondary,False,104.144,"LINESTRING (-47.4056756 -22.563294, -47.4063855 -22.5626251)",,,,
156503724,True,2,Rua Presidente Roosevelt,secondary,False,100.863,"LINESTRING (-47.406368 -22.5639374, -47.4056756 -22.563294)",,,,
157091255,True,,Rua Deputado Octávio Lopes,residential,False,100.888,"LINESTRING (-47.406368 -22.5639374, -47.4056871 -22.5645915)",,,,
708839651,True,,Rua Doutor Trajano de Barros Camargo,tertiary,False,102.092,"LINESTRING (-47.4002898 -22.5645425, -47.4009921 -22.5638926)",,,,
915695472,True,,Rua Tiradentes,secondary,False,99.574,"LINESTRING (-47.4002898 -22.5645425, -47.4009767 -22.5651746)",,,,
619761660,True,,Rua Santa Cruz,residential,False,102.433,"LINESTRING (-47.4024026 -22.5625353, -47.4016871 -22.5618934)",40,,,
708839651,True,,Rua Doutor Trajano de Barros Camargo,tertiary,False,74.436,"LINESTRING (-47.4024026 -22.5625353, -47.4029044 -22.5620522)",,,,
915695472,True,,Rua Tiradentes,secondary,False,98.852,"LINESTRING (-47.4009767 -22.5651746, -47.4016626 -22.5657984)",,,,
31589005,True,,Avenida Sargento Pessoto,secondary,False,32.834,"LINESTRING (-47.3970826 -22.5656557, -47.3973954 -22.565717)",,,,SP-147;BR-373
131753958,False,,Avenida São Sebastião,residential,False,53.790000000000006,"LINESTRING (-47.3984357 -22.5595189, -47.3984165 -22.5595547, -47.3981965 -22.5598426, -47.3981281 -22.5599087)",,,,
131753958,False,,Avenida São Sebastião,residential,True,88.24000000000001,"LINESTRING (-47.3984357 -22.5595189, -47.3986395 -22.5592719, -47.3989393 -22.5588761)",,,,
240325425,True,,Rua Coronel Joaquim Antônio,residential,False,103.96300000000001,"LINESTRING (-47.3984357 -22.5595189, -47.3983978 -22.5594928, -47.397642 -22.5589385)",,,,
905415864,False,,Rua Cunha Bastos,residential,False,104.867,"LINESTRING (-47.4003617 -22.5606741, -47.3996432 -22.5613443)",40,,,
619761660,True,,Rua Santa Cruz,residential,False,103.08200000000001,"LINESTRING (-47.4003617 -22.5606741, -47.4003082 -22.5606229, -47.3996369 -22.5600328)",40,,,
905415864,False,,Rua Cunha Bastos,residential,True,74.53399999999999,"LINESTRING (-47.4003617 -22.5606741, -47.4006507 -22.5604097, -47.4008694 -22.5601952)",40,,,
850294783,False,,Rua Duque de Caxias,residential,False,108.524,"LINESTRING (-47.4029361 -22.5582134, -47.4021877 -22.5575243)",,,,
156347135,True,,Rua Cunha Bastos,tertiary,False,102.93900000000001,"LINESTRING (-47.4029361 -22.5582134, -47.402927 -22.5582221, -47.402863 -22.5582906, -47.4022424 -22.5588815)",40,,,
905662000,True,,Rua São Paulo,residential,False,83.889,"LINESTRING (-47.397642 -22.5589385, -47.3981176 -22.5583251)",,,,
131753958,False,,Avenida São Sebastião,residential,True,53.79,"LINESTRING (-47.3981281 -22.5599087, -47.3981965 -22.5598426, -47.3984165 -22.5595547, -47.3984357 -22.5595189)",,,,
905415867,True,,Rua Boa Vista,residential,False,57.815999999999995,"LINESTRING (-47.3981281 -22.5599087, -47.398211 -22.5599897, -47.3984703 -22.5602631, -47.3985054 -22.5602944)",,,,
905674920,True,,Avenida São Sebastião,residential,False,116.021,"LINESTRING (-47.3981281 -22.5599087, -47.3975463 -22.5606775, -47.397479 -22.5607627)",,,,
240325132,False,,Avenida Araras,tertiary,True,54.036,"LINESTRING (-47.403278 -22.5578794, -47.4035084 -22.5574425)",,,,
156347135,True,,Rua Cunha Bastos,tertiary,False,51.16,"LINESTRING (-47.403278 -22.5578794, -47.4030608 -22.5580768, -47.4029361 -22.5582134)",40,,,
905661999,True,,Rua São Paulo,residential,False,57.866,"LINESTRING (-47.3973286 -22.559371, -47.397642 -22.5589385)",,,,
240325101,True,,Rua Boa Vista,residential,False,101.57,"LINESTRING (-47.3973286 -22.559371, -47.3980444 -22.5598482, -47.3981281 -22.5599087)",,,,
131753958,False,,Avenida São Sebastião,residential,False,36.313,"LINESTRING (-47.399142 -22.5586085, -47.3989393 -22.5588761)",,,,
905415862,True,,Rua Cunha Bastos,residential,False,30.306,"LINESTRING (-47.3991336 -22.5618603, -47.3989511 -22.5620745)",40,,,
240325436,True,,,residential,False,18.726999999999997,"LINESTRING (-47.3991336 -22.5618603, -47.3990755 -22.561869, -47.3990308 -22.5618503, -47.3989774 -22.5618024)",,,,
708839658,False,,Rua Vinte e Cinco de Março,secondary,False,12.07,"LINESTRING (-47.3969189 -22.5614794, -47.3970053 -22.561553)",,,,
905662001,False,,Rua São Paulo,residential,False,32.784,"LINESTRING (-47.3983896 -22.5579724, -47.3982034 -22.5582119)",,,,
1219919086,True,,Rua Mário Souza Queirós,residential,False,114.784,"LINESTRING (-47.3983896 -22.5579724, -47.3973515 -22.5575896)",,,,
905662001,False,,Rua São Paulo,residential,True,92.275,"LINESTRING (-47.3983896 -22.5579724, -47.3985017 -22.5577985, -47.3985163 -22.5577434, -47.3985296 -22.5571728)",,,,
156353646,True,,Rua Alferes Franco,residential,False,102.432,"LINESTRING (-47.4008694 -22.5601952, -47.4015833 -22.5608386)",40,,,
905415864,False,,Rua Cunha Bastos,residential,False,74.53399999999999,"LINESTRING (-47.4008694 -22.5601952, -47.4006507 -22.5604097, -47.4003617 -22.5606741)",40,,,
905415864,False,,Rua Cunha Bastos,residential,True,103.276,"LINESTRING (-47.4008694 -22.5601952, -47.4015035 -22.5595603, -47.4015551 -22.559516)",40,,,
156352304,True,,Rua Barão de Campinas,residential,False,101.657,"LINESTRING (-47.4042516 -22.5594274, -47.4035694 -22.5600899)",40,,,
156503723,True,,Rua Duque de Caxias,residential,False,85.402,"LINESTRING (-47.4042516 -22.5594274, -47.4036631 -22.5588847)",,,,
156503723,True,,Rua Duque de Caxias,residential,False,103.026,"LINESTRING (-47.4049963 -22.5600483, -47.4042516 -22.5594274)",,,,
708839651,True,,Rua Doutor Trajano de Barros Camargo,tertiary,False,108.884,"LINESTRING (-47.4049963 -22.5600483, -47.4057504 -22.5593599)",,,,
156503725,True,2,Rua Sete de Setembro,secondary,False,101.838,"LINESTRING (-47.4043043 -22.5607234, -47.4050102 -22.5613667)",,,,
708839651,True,,Rua Doutor Trajano de Barros Camargo,tertiary,False,103.366,"LINESTRING (-47.4043043 -22.5607234, -47.4049963 -22.5600483)",,,,
156503724,True,2,Rua Presidente Roosevelt,secondary,False,105.252,"LINESTRING (-47.4036301 -22.5613855, -47.402896 -22.5607249)",,,,
708839651,True,,Rua Doutor Trajano de Barros Camargo,tertiary,False,101.06,"LINESTRING (-47.4036301 -22.5613855, -47.4043043 -22.5607234)",,,,
156353646,True,,Rua Alferes Franco,residential,False,101.468,"LINESTRING (-47.4029044 -22.5620522, -47.4036077 -22.5626932)",40,,,
708839651,True,,Rua Doutor Trajano de Barros Camargo,tertiary,False,105.113,"LINESTRING (-47.4029044 -22.5620522, -47.4036301 -22.5613855)",,,,
708839651,True,,Rua Doutor Trajano de Barros Camargo,tertiary,False,106.293,"LINESTRING (-47.4016844 -22.5632237, -47.4024026 -22.5625353)",,,,
"[619761662, 156354839]",True,,Rua Senador Vergueiro,residential,False,199.044,"LINESTRING (-47.4016844 -22.5632237, -47.4023286 -22.5638181, -47.4023716 -22.5638566, -47.4030537 -22.5644907)",40,,,
157091262,True,,Rua Treze de Maio,secondary,False,76.243,"LINESTRING (-47.4044793 -22.564432, -47.4049989 -22.5639422)",,,,
156354125,True,,Rua Santa Cruz,residential,False,100.706,"LINESTRING (-47.4044793 -22.564432, -47.4044315 -22.564386, -47.4037826 -22.5637946)",40,,,
"[708839640, 156056516]",True,2,Rua Barão de Campinas,secondary,False,101.335,"LINESTRING (-47.3986083 -22.5649498, -47.3985889 -22.5650309, -47.3985764 -22.5650934, -47.3983941 -22.5658127, -47.3983877 -22.565838)",,,,
901016385,False,,Rua Cunha Bastos,secondary,True,31.294,"LINESTRING (-47.3986083 -22.5649498, -47.3985183 -22.5649183, -47.3983233 -22.5648501)",,,,
708839651,True,,Rua Doutor Trajano de Barros Camargo,tertiary,False,96.659,"LINESTRING (-47.3999811 -22.5653637, -47.4002898 -22.5645425)",,,,
708839641,True,,Rua Siqueira Campos,residential,False,65.449,"LINESTRING (-47.3999811 -22.5653637, -47.4000433 -22.5653841, -47.4005837 -22.5655555)",40,,,
708839652,True,,Rua Siqueira Campos,secondary,False,148.289,"LINESTRING (-47.3999811 -22.5653637, -47.3987382 -22.5649917, -47.3986083 -22.5649498)",40,,,
240325383,False,,Rua Laranjal,residential,True,44.56,"LINESTRING (-47.4061585 -22.5573364, -47.4064728 -22.5576127)",,,,
240325383,False,,Rua Laranjal,residential,False,44.56,"LINESTRING (-47.4064728 -22.5576127, -47.4061585 -22.5573364)",,,,
745175371,True,,Rua Vereador Lázaro da Costa Tank,residential,False,98.504,"LINESTRING (-47.4064728 -22.5576127, -47.4060862 -22.5579718, -47.4058073 -22.5582505)",,,,
1246765686,True,,Rua São Benedito,residential,False,20.303,"LINESTRING (-47.4054813 -22.5579752, -47.4056283 -22.5580973)",,,,
1246765687,True,,Rua Bartolomeu Bueno,residential,False,99.414,"LINESTRING (-47.4054813 -22.5579752, -47.4056464 -22.5578241, -47.4057763 -22.5576951, -47.4061585 -22.5573364)",,,,
1246765686,True,,Rua São Benedito,residential,False,80.666,"LINESTRING (-47.4058073 -22.5582505, -47.4063942 -22.5587327)",,,,
905662001,False,,Rua São Paulo,residential,False,92.275,"LINESTRING (-47.3985296 -22.5571728, -47.3985163 -22.5577434, -47.3985017 -22.5577985, -47.3983896 -22.5579724)",,,,
240325132,False,,Avenida Araras,tertiary,False,54.036,"LINESTRING (-47.4035084 -22.5574425, -47.403278 -22.5578794)",,,,
240325530,True,,Rua Lavapés,residential,False,17.777,"LINESTRING (-47.4036313 -22.5575551, -47.4035084 -22.5574425)",,,,
905663187,True,,Rua Cunha Bastos,residential,False,51.152,"LINESTRING (-47.4036313 -22.5575551, -47.403278 -22.5578794)",40,,,
1246765686,True,,Rua São Benedito,residential,False,64.663,"LINESTRING (-47.4050209 -22.5575786, -47.4052227 -22.5577597, -47.4054813 -22.5579752)",,,,
240325036,True,,Rua Barão de Cascalho,residential,False,98.691,"LINESTRING (-47.4043607 -22.5582236, -47.4050209 -22.5575786)",,,,
240325530,True,,Rua Lavapés,residential,False,105.525,"LINESTRING (-47.4043607 -22.5582236, -47.4036313 -22.5575551)",,,,
905662001,False,,Rua São Paulo,residential,True,32.784,"LINESTRING (-47.3982034 -22.5582119, -47.3983896 -22.5579724)",,,,
