osmid,ref,name,highway,oneway,reversed,length,geometry,lanes
547994759,CE-138,Rua Celso Gomes da Silva,primary,False,True,192.915,"LINESTRING (-38.3066512 -5.8107775, -38.3065669 -5.8125104)",
284846183,,Rua Ulisses de Holanda Campelo,residential,False,False,114.04099999999998,"LINESTRING (-38.3066512 -5.8107775, -38.3066204 -5.810776, -38.3060425 -5.8107557, -38.305848 -5.8107636, -38.3057367 -5.8107656, -38.305622 -5.8107496)",
519772257,CE-138,Rua Celso Gomes da Silva,primary,False,False,130.15,"LINESTRING (-38.3066512 -5.8107775, -38.3069297 -5.810296, -38.3071901 -5.8097383)",2
285056501,,Rua Liberato Leite da Silva,residential,False,False,49.876,"LINESTRING (-38.3065669 -5.8125104, -38.3061165 -5.8124901)",
547994759,CE-138,Rua Celso Gomes da Silva,primary,False,False,192.915,"LINESTRING (-38.3065669 -5.8125104, -38.3066512 -5.8107775)",
547994759,CE-138,Rua Celso Gomes da Silva,primary,False,True,41.058,"LINESTRING (-38.3065669 -5.8125104, -38.3065377 -5.8128785)",
547994759,CE-138,Rua Celso Gomes da Silva,primary,False,False,41.058,"LINESTRING (-38.3065377 -5.8128785, -38.3065669 -5.8125104)",
547994759,CE-138,Rua Celso Gomes da Silva,primary,False,True,55.856,"LINESTRING (-38.3065377 -5.8128785, -38.3062299 -5.8132767)",
"[375885011, 499309662, 499309663]",,Rua Agostinho Leite da Silva,residential,False,False,171.68300000000002,"LINESTRING (-38.3065377 -5.8128785, -38.3065487 -5.8132092, -38.3065635 -5.8132372, -38.3065742 -5.8132439, -38.3065984 -5.8132512, -38.3068103 -5.8131752, -38.3068451 -5.8131839, -38.3068652 -5.8132065, -38.3068733 -5.8132219, -38.3068787 -5.813416, -38.3068639 -5.8136148, -38.3068107 -5.8140545)",
375884989,,Rua Tristão Gonçalves,residential,False,True,28.19,"LINESTRING (-38.3052098 -5.8141372, -38.3051951 -5.8138841)",
519772258,CE-138,Rua Leodegário Holanda Guerra,primary,False,False,37.112,"LINESTRING (-38.3052098 -5.8141372, -38.3055448 -5.8141194)",
547994771,CE-138,Avenida Maria Nilde de Queiroz Farias,primary,False,True,100.256,"LINESTRING (-38.3052098 -5.8141372, -38.3052508 -5.8150379)",2
284832924,,Rua Delta Holanda,residential,False,False,173.39600000000002,"LINESTRING (-38.3071901 -5.8097383, -38.3070699 -5.8097193, -38.3067258 -5.8097187, -38.3056242 -5.8097117)",
519772257,CE-138,Rua Celso Gomes da Silva,primary,False,True,130.15,"LINESTRING (-38.3071901 -5.8097383, -38.3069297 -5.810296, -38.3066512 -5.8107775)",2
375885012,,Rua Leodegário Holanda Guerra,residential,False,True,66.72,"LINESTRING (-38.3056159 -5.8141157, -38.3062183 -5.8140862)",
519772258,CE-138,Rua Leodegário Holanda Guerra,primary,False,True,7.876,"LINESTRING (-38.3056159 -5.8141157, -38.3055448 -5.8141194)",
547994759,CE-138,Rua Celso Gomes da Silva,primary,False,False,115.399,"LINESTRING (-38.3056159 -5.8141157, -38.3062299 -5.8132767)",
284846183,,Rua Ulisses de Holanda Campelo,residential,False,False,110.447,"LINESTRING (-38.3040174 -5.8106689, -38.303019 -5.8106689)",
284846183,,Rua Ulisses de Holanda Campelo,residential,False,True,79.11,"LINESTRING (-38.3040174 -5.8106689, -38.3047325 -5.8106629)",
284846185,,Rua Francisco das Chagas Magalhães,residential,False,False,69.443,"LINESTRING (-38.3040174 -5.8106689, -38.3039895 -5.8112928)",
284846185,,Rua Francisco das Chagas Magalhães,residential,False,True,106.135,"LINESTRING (-38.3040174 -5.8106689, -38.3040367 -5.8097146)",
284846183,,Rua Ulisses de Holanda Campelo,residential,False,False,74.065,"LINESTRING (-38.303019 -5.8106689, -38.3023497 -5.8106862)",
