osmid,oneway,name,highway,reversed,length,lanes,geometry,maxspeed
302831619,True,Rua do Rosário,secondary,False,102.173,,"LINESTRING (-50.1634111 -25.093606, -50.162408 -25.0934679)",
88827124,True,Rua Balduíno Taques,primary,False,80.052,4,"LINESTRING (-50.1635689 -25.0929004, -50.1634111 -25.093606)",
511751317,True,Rua Comendador Miró,secondary,False,82.626,,"LINESTRING (-50.1635689 -25.0929004, -50.1643799 -25.0930132)",
88827124,True,Rua Balduíno Taques,primary,False,11.153,4,"LINESTRING (-50.1641815 -25.0901601, -50.1641595 -25.0902584)",
305639560,True,Rua Sete de Setembro,residential,False,81.249,,"LINESTRING (-50.1585624 -25.0929265, -50.1586593 -25.0922011)",
313307891,True,Rua do Rosário,secondary,False,77.62,,"LINESTRING (-50.1585624 -25.0929265, -50.157801 -25.0928178)",
70931071,True,Rua Santos Dumont,residential,False,82.86,,"LINESTRING (-50.157801 -25.0928178, -50.1579165 -25.09208)",
313307891,True,Rua do Rosário,secondary,False,86.56,,"LINESTRING (-50.157801 -25.0928178, -50.1569817 -25.0925823)",
305639560,True,Rua Sete de Setembro,residential,False,82.833,,"LINESTRING (-50.1586593 -25.0922011, -50.1587404 -25.0914598)",
511751317,True,Rua Comendador Miró,secondary,False,68.562,,"LINESTRING (-50.1586593 -25.0922011, -50.1593289 -25.0923127)",
70905465,True,Avenida Bonifácio Vilela,tertiary,False,80.759,,"LINESTRING (-50.1593289 -25.0923127, -50.1592361 -25.0930341)",
511751317,True,Rua Comendador Miró,secondary,False,70.248,,"LINESTRING (-50.1593289 -25.0923127, -50.1600181 -25.0924104)",
70905465,True,Avenida Bonifácio Vilela,tertiary,False,8.642,,"LINESTRING (-50.1596908 -25.0892731, -50.1596819 -25.0893504)",
70905470,True,Rua Doutor Francisco Búrzio,tertiary,False,74.87299999999999,,"LINESTRING (-50.1596908 -25.0892731, -50.159782 -25.0892927, -50.1604142 -25.0894286)",
70905470,True,Rua Doutor Francisco Búrzio,tertiary,False,61.17,,"LINESTRING (-50.1590948 -25.0891669, -50.1596908 -25.0892731)",
305639560,True,Rua Sete de Setembro,residential,False,115.942,,"LINESTRING (-50.1590948 -25.0891669, -50.1592344 -25.0881319)",
71187872,False,Rua Sete de Setembro,residential,False,36.442,,"LINESTRING (-50.1595555 -25.0859964, -50.1596193 -25.0856738)",
305639563,True,Rua Doutor Penteado de Almeida,residential,False,58.576,,"LINESTRING (-50.1595555 -25.0859964, -50.160128 -25.0860895)",
"[71187874, 70931082]",False,"['Rua Doutor Penteado de Almeida', 'Rua Santos Dumont']",residential,True,131.674,,"LINESTRING (-50.1595555 -25.0859964, -50.1589858 -25.0859292, -50.1589471 -25.0859327, -50.1589072 -25.085959, -50.1588886 -25.0859923, -50.1587923 -25.0865319)",
70931060,True,Rua Coronel Francisco Ribas,primary,False,78.875,,"LINESTRING (-50.162408 -25.0934679, -50.1625125 -25.0927649)",40
302831619,True,Rua do Rosário,secondary,False,83.1,,"LINESTRING (-50.162408 -25.0934679, -50.1615922 -25.0933553)",
70931060,True,Rua Coronel Francisco Ribas,primary,False,76.125,,"LINESTRING (-50.1625125 -25.0927649, -50.1626157 -25.0920867)",40
511751317,True,Rua Comendador Miró,secondary,False,107.442,,"LINESTRING (-50.1625125 -25.0927649, -50.1635689 -25.0929004)",
70931060,True,Rua Coronel Francisco Ribas,primary,False,72.682,,"LINESTRING (-50.1626157 -25.0920867, -50.1627144 -25.0914392)",40
70931065,True,Rua Júlia Wanderley,residential,False,112.09,,"LINESTRING (-50.1626157 -25.0920867, -50.1637133 -25.0922543)",
70931060,True,Rua Coronel Francisco Ribas,primary,False,96.488,,"LINESTRING (-50.1627144 -25.0914392, -50.1628461 -25.0905797)",40
313314581,True,Rua Coronel Theodoro Rosas,residential,False,86.745,,"LINESTRING (-50.1627144 -25.0914392, -50.1618633 -25.0913189)",
70931060,True,Rua Coronel Francisco Ribas,primary,False,63.627,,"LINESTRING (-50.1628461 -25.0905797, -50.1629404 -25.0900139)",40
70931062,True,Rua Tiradentes,residential,False,124.229,,"LINESTRING (-50.1628461 -25.0905797, -50.1640734 -25.0906927)",
70905470,True,Rua Doutor Francisco Búrzio,tertiary,False,126.4,,"LINESTRING (-50.1629508 -25.0899367, -50.1641815 -25.0901601)",
954738863,True,Rua Coronel Francisco Ribas,primary,False,109.502,,"LINESTRING (-50.1629508 -25.0899367, -50.1630923 -25.0889603)",
88827124,True,Rua Balduíno Taques,primary,False,28.258,4,"LINESTRING (-50.1640734 -25.0906927, -50.1640083 -25.0909399)",
70931062,True,Rua Tiradentes,residential,False,87.814,,"LINESTRING (-50.1619803 -25.0904856, -50.1628461 -25.0905797)",
305968421,True,Rua Coronel Dulcídio,residential,False,93.405,,"LINESTRING (-50.1619803 -25.0904856, -50.1618633 -25.0913189)",40
70931062,True,Rua Tiradentes,residential,False,79.917,,"LINESTRING (-50.1611974 -25.090368, -50.1619803 -25.0904856)",
313307890,True,Rua Coronel Bitencourt,tertiary,False,75.484,,"LINESTRING (-50.1611974 -25.090368, -50.1612947 -25.0896949)",40
70905465,True,Avenida Bonifácio Vilela,tertiary,False,83.786,,"LINESTRING (-50.15958 -25.0901959, -50.1594882 -25.0909448)",
70931062,True,Rua Tiradentes,residential,False,72.492,,"LINESTRING (-50.15958 -25.0901959, -50.1602953 -25.0902692)",
70931062,True,Rua Tiradentes,residential,False,63.649,,"LINESTRING (-50.1589559 -25.0901054, -50.15958 -25.0901959)",
305639560,True,Rua Sete de Setembro,residential,False,97.32,,"LINESTRING (-50.1589559 -25.0901054, -50.1590848 -25.089238)",
70931062,True,Rua Tiradentes,residential,False,86.278,,"LINESTRING (-50.1566318 -25.0898149, -50.1574808 -25.0899191)",
313249034,True,Rua Benjamin Constant,residential,False,117.129,,"LINESTRING (-50.1566318 -25.0898149, -50.1567737 -25.0887694)",
70931062,True,Rua Tiradentes,residential,False,80.365,,"LINESTRING (-50.1558402 -25.0897233, -50.1566318 -25.0898149)",
305639569,False,Rua Dezenove de Dezembro,residential,False,125.133,,"LINESTRING (-50.1558402 -25.0897233, -50.1560274 -25.0886108)",
305639569,False,Rua Dezenove de Dezembro,residential,True,67.487,,"LINESTRING (-50.1558402 -25.0897233, -50.1557316 -25.0903222)",
70931062,True,Rua Tiradentes,residential,False,57.309,,"LINESTRING (-50.1552785 -25.0896405, -50.1558402 -25.0897233)",
88827124,True,Rua Balduíno Taques,primary,False,72.075,4,"LINESTRING (-50.1638553 -25.091619, -50.1637133 -25.0922543)",
313314581,True,Rua Coronel Theodoro Rosas,residential,False,116.617,,"LINESTRING (-50.1638553 -25.091619, -50.1627144 -25.0914392)",
305968421,True,Rua Coronel Dulcídio,residential,False,70.54,,"LINESTRING (-50.1618633 -25.0913189, -50.161784 -25.0919492)",40
313314581,True,Rua Coronel Theodoro Rosas,residential,False,80.41,,"LINESTRING (-50.1618633 -25.0913189, -50.161081 -25.091174)",
313307890,True,Rua Coronel Bitencourt,tertiary,False,90.387,,"LINESTRING (-50.161081 -25.091174, -50.1611974 -25.090368)",40
313314581,True,Rua Coronel Theodoro Rosas,residential,False,90.848,,"LINESTRING (-50.161081 -25.091174, -50.1601921 -25.0910345)",
70931070,True,Rua Senador Pinheiro Machado,residential,False,72.685,,"LINESTRING (-50.1601921 -25.0910345, -50.1600998 -25.0916828)",40
313314581,True,Rua Coronel Theodoro Rosas,residential,False,71.583,,"LINESTRING (-50.1601921 -25.0910345, -50.1594882 -25.0909448)",
70905465,True,Avenida Bonifácio Vilela,tertiary,False,69.37,,"LINESTRING (-50.1594882 -25.0909448, -50.1594223 -25.0915658)",
