osmid,oneway,ref,name,highway,maxspeed,reversed,length,lanes,bridge,geometry
487225046,False,,,residential,,False,17.942,,,"LINESTRING (-35.1567456 -8.6591897, -35.1567824 -8.6590325)"
685996443,False,PE-073,,primary,40,False,59.411,,,"LINESTRING (-35.1567456 -8.6591897, -35.1572669 -8.6593307)"
685996443,False,PE-073,,primary,40,True,56.529,,,"LINESTRING (-35.1567456 -8.6591897, -35.1562496 -8.6590555)"
487225047,False,,,residential,,False,83.763,,,"LINESTRING (-35.1560576 -8.6588058, -35.1561434 -8.6588462, -35.156242 -8.6588866, -35.1563781 -8.6589257, -35.1567824 -8.6590325)"
487225046,False,,,residential,,True,17.942,,,"LINESTRING (-35.1567824 -8.6590325, -35.1567456 -8.6591897)"
487225046,False,,,residential,,False,134.031,,,"LINESTRING (-35.1567824 -8.6590325, -35.1568153 -8.6588827, -35.156875 -8.65865, -35.1569159 -8.6585287, -35.1569635 -8.6584431, -35.1570359 -8.658298, -35.1570604 -8.6582423, -35.1571029 -8.658171, -35.1571402 -8.6581319, -35.1571509 -8.658113, -35.1571546 -8.6580848, -35.1571502 -8.6580421, -35.1571452 -8.658006, -35.1571465 -8.6579705, -35.1571675 -8.6579116)"
487225047,False,,,residential,,False,75.73400000000001,,,"LINESTRING (-35.1567824 -8.6590325, -35.1571579 -8.6591293, -35.1574463 -8.6592141)"
487225047,False,,,residential,,True,83.763,,,"LINESTRING (-35.1567824 -8.6590325, -35.1563781 -8.6589257, -35.156242 -8.6588866, -35.1561434 -8.6588462, -35.1560576 -8.6588058)"
487225044,False,,,residential,,True,17.718,,,"LINESTRING (-35.1574463 -8.6592141, -35.1573989 -8.6593664)"
487225047,False,,,residential,,False,130.17,,,"LINESTRING (-35.1574463 -8.6592141, -35.1585808 -8.6595495)"
487225044,False,,,residential,,False,129.032,,,"LINESTRING (-35.1574463 -8.6592141, -35.1575911 -8.6587302, -35.1577552 -8.6580948)"
487225047,False,,,residential,,True,75.73400000000001,,,"LINESTRING (-35.1574463 -8.6592141, -35.1571579 -8.6591293, -35.1567824 -8.6590325)"
487225047,False,,,residential,,True,130.17,,,"LINESTRING (-35.1585808 -8.6595495, -35.1574463 -8.6592141)"
487225048,False,,,residential,,False,13.661,,,"LINESTRING (-35.1585808 -8.6595495, -35.1585462 -8.6596675)"
487225048,False,,,residential,,False,132.447,,,"LINESTRING (-35.1585462 -8.6596675, -35.158257 -8.6608238)"
487225048,False,,,residential,,True,13.661,,,"LINESTRING (-35.1585462 -8.6596675, -35.1585808 -8.6595495)"
685996443,False,PE-073,,primary,40,False,39.205,,,"LINESTRING (-35.1585462 -8.6596675, -35.1588914 -8.6597561)"
685996443,False,PE-073,,primary,40,True,130.49099999999999,,,"LINESTRING (-35.1585462 -8.6596675, -35.157881 -8.6594969, -35.1573989 -8.6593664)"
487225048,False,,,residential,,True,132.447,,,"LINESTRING (-35.158257 -8.6608238, -35.1585462 -8.6596675)"
487225049,False,,,residential,,False,138.097,,,"LINESTRING (-35.1588914 -8.6597561, -35.1585797 -8.6609592)"
685996443,False,PE-073,,primary,40,False,45.341,,,"LINESTRING (-35.1588914 -8.6597561, -35.1592903 -8.6598598)"
685996443,False,PE-073,,primary,40,True,39.205,,,"LINESTRING (-35.1588914 -8.6597561, -35.1585462 -8.6596675)"
487225049,False,,,residential,,True,138.097,,,"LINESTRING (-35.1585797 -8.6609592, -35.1588914 -8.6597561)"
685996443,False,PE-073,,primary,40,True,45.341,,,"LINESTRING (-35.1592903 -8.6598598, -35.1588914 -8.6597561)"
"[487225050, 789803314, 789803315]",False,,,residential,,True,200.90900000000002,,yes,"LINESTRING (-35.1592903 -8.6598598, -35.1589879 -8.660998, -35.1589597 -8.6610683, -35.1589322 -8.6611094, -35.1588615 -8.6611899, -35.1587569 -8.6613109, -35.1587312 -8.6613356, -35.1587109 -8.6613435, -35.1586811 -8.6613465, -35.1586455 -8.661348, -35.1586147 -8.6613523, -35.1585792 -8.6613603, -35.1585309 -8.6613775)"
487225053,False,,,residential,,True,59.558,,,"LINESTRING (-35.1579934 -8.6613102, -35.1585309 -8.6613775)"
487225054,False,,,residential,,False,56.69,,,"LINESTRING (-35.1579934 -8.6613102, -35.1579256 -8.6618156)"
487225053,False,,,residential,,False,221.157,,,"LINESTRING (-35.1579934 -8.6613102, -35.1578872 -8.6612797, -35.1577051 -8.6612068, -35.1573685 -8.6610119, -35.1571747 -8.6608899, -35.1571157 -8.6608369, -35.1570124 -8.6607428, -35.1568781 -8.6606009, -35.1568193 -8.6605512, -35.15671 -8.6604915, -35.1565229 -8.6604233, -35.1564002 -8.6603855, -35.1562632 -8.6604022)"
487225054,False,,,residential,,True,56.69,,,"LINESTRING (-35.1579256 -8.6618156, -35.1579934 -8.6613102)"
487225069,False,,Rua da Pista,residential,,False,34.214000000000006,,,"LINESTRING (-35.1544345 -8.6573384, -35.1544348 -8.6573941, -35.1544439 -8.6574518, -35.1544579 -8.6574978, -35.1544868 -8.6575535, -35.1545334 -8.6576225)"
542938874,False,PE-060,Rodovia PE-060,primary,40,False,175.254,,,"LINESTRING (-35.1544345 -8.6573384, -35.154634 -8.6574866, -35.1546898 -8.65753, -35.1548351 -8.657643, -35.1550403 -8.6578207, -35.1552643 -8.6580421, -35.1554011 -8.6582091, -35.1555593 -8.6584398)"
542938874,False,PE-060,Rodovia PE-060,primary,40,True,30.89,,,"LINESTRING (-35.1544345 -8.6573384, -35.1544079 -8.6573185, -35.1541921 -8.6571984)"
487225069,False,,Rua da Pista,residential,,False,28.723,,,"LINESTRING (-35.1545334 -8.6576225, -35.1545895 -8.657683, -35.1547245 -8.6577981)"
487225069,False,,Rua da Pista,residential,,True,34.214000000000006,,,"LINESTRING (-35.1545334 -8.6576225, -35.1544868 -8.6575535, -35.1544579 -8.6574978, -35.1544439 -8.6574518, -35.1544348 -8.6573941, -35.1544345 -8.6573384)"
487225071,False,,Rua do Matadouro,residential,,False,55.304,,,"LINESTRING (-35.1545334 -8.6576225, -35.1542709 -8.6579559, -35.1542283 -8.6580178)"
487225069,False,,Rua da Pista,residential,,True,73.029,,,"LINESTRING (-35.1554078 -8.6592453, -35.1554889 -8.6590132, -35.1555003 -8.6589489, -35.1554983 -8.6588661, -35.1554762 -8.6587666, -35.1554053 -8.6586214)"
487225070,False,,,residential,,False,69.247,,,"LINESTRING (-35.1551168 -8.659156, -35.1552448 -8.6589025, -35.1552844 -8.6588137, -35.1552992 -8.658758, -35.1553096 -8.658701, -35.1553159 -8.6586838, -35.1553334 -8.6586669, -35.1554053 -8.6586214)"
487225069,False,,Rua da Pista,residential,,False,73.029,,,"LINESTRING (-35.1554053 -8.6586214, -35.1554762 -8.6587666, -35.1554983 -8.6588661, -35.1555003 -8.6589489, -35.1554889 -8.6590132, -35.1554078 -8.6592453)"
487225069,False,,Rua da Pista,residential,,True,119.259,,,"LINESTRING (-35.1554053 -8.6586214, -35.1553246 -8.6584763, -35.1550638 -8.6581071, -35.1549411 -8.6579804, -35.1547245 -8.6577981)"
487225070,False,,,residential,,True,69.247,,,"LINESTRING (-35.1554053 -8.6586214, -35.1553334 -8.6586669, -35.1553159 -8.6586838, -35.1553096 -8.658701, -35.1552992 -8.658758, -35.1552844 -8.6588137, -35.1552448 -8.6589025, -35.1551168 -8.659156)"
487225072,False,,,residential,,False,55.457,,,"LINESTRING (-35.1547245 -8.6577981, -35.1543895 -8.658171)"
487225069,False,,Rua da Pista,residential,,False,119.25900000000001,,,"LINESTRING (-35.1547245 -8.6577981, -35.1549411 -8.6579804, -35.1550638 -8.6581071, -35.1553246 -8.6584763, -35.1554053 -8.6586214)"
487225069,False,,Rua da Pista,residential,,True,28.723,,,"LINESTRING (-35.1547245 -8.6577981, -35.1545895 -8.657683, -35.1545334 -8.6576225)"
487225072,False,,,residential,,True,55.457,,,"LINESTRING (-35.1543895 -8.658171, -35.1547245 -8.6577981)"
487225073,False,,,residential,,False,23.68,,,"LINESTRING (-35.1542283 -8.6580178, -35.1540444 -8.6579069)"
487225071,False,,Rua do Matadouro,residential,,False,121.62100000000001,,,"LINESTRING (-35.1542283 -8.6580178, -35.1541648 -8.6581098, -35.1540621 -8.6582638, -35.1539878 -8.6583303, -35.1538852 -8.6583688, -35.1537436 -8.6583828, -35.1533861 -8.6583808, -35.1532888 -8.6583835)"
487225071,False,,Rua do Matadouro,residential,,True,55.304,,,"LINESTRING (-35.1542283 -8.6580178, -35.1542709 -8.6579559, -35.1545334 -8.6576225)"
487225073,False,,,residential,,True,23.68,,,"LINESTRING (-35.1540444 -8.6579069, -35.1542283 -8.6580178)"
487225074,False,,,residential,,False,14.789,,,"LINESTRING (-35.1536429 -8.6569675, -35.1536114 -8.6570968)"
542938874,False,PE-060,Rodovia PE-060,primary,40,False,65.723,,,"LINESTRING (-35.1536429 -8.6569675, -35.1537207 -8.6569907, -35.1538655 -8.6570457, -35.154009 -8.6571061, -35.1541921 -8.6571984)"
542938874,False,PE-060,Rodovia PE-060,primary,40,True,124.118,,,"LINESTRING (-35.1536429 -8.6569675, -35.1530037 -8.6568155, -35.1526542 -8.6567367, -35.1525439 -8.6567116)"
487225074,False,,,residential,,True,27.553,,,"LINESTRING (-35.1534109 -8.657725, -35.153486 -8.6575323, -35.1534994 -8.6574932)"
487225074,False,,,residential,,False,27.553,,,"LINESTRING (-35.1534994 -8.6574932, -35.153486 -8.6575323, -35.1534109 -8.657725)"
487225074,False,,,residential,,True,45.78,,,"LINESTRING (-35.1534994 -8.6574932, -35.1535698 -8.6572638, -35.1536114 -8.6570968)"
487225075,False,,Rua do Matadouro,residential,,False,103.82,,,"LINESTRING (-35.1534994 -8.6574932, -35.1536157 -8.6575565, -35.1536278 -8.6575701, -35.1536308 -8.657583, -35.1536214 -8.6576099, -35.1533499 -8.6580958, -35.153321 -8.6581346, -35.1532895 -8.6581581, -35.1532432 -8.6581733, -35.1531915 -8.6581833)"
487225075,False,,Rua do Matadouro,residential,,False,75.162,,,"LINESTRING (-35.1531915 -8.6581833, -35.1531041 -8.6581859, -35.1530548 -8.6581959, -35.1530089 -8.6582174, -35.1529043 -8.658299, -35.1527491 -8.6584282, -35.1526768 -8.6584888, -35.1526278 -8.6585299)"
487225075,False,,Rua do Matadouro,residential,,True,103.82,,,"LINESTRING (-35.1531915 -8.6581833, -35.1532432 -8.6581733, -35.1532895 -8.6581581, -35.153321 -8.6581346, -35.1533499 -8.6580958, -35.1536214 -8.6576099, -35.1536308 -8.657583, -35.1536278 -8.6575701, -35.1536157 -8.6575565, -35.1534994 -8.6574932)"
487225076,False,,,residential,,False,25.026,,,"LINESTRING (-35.1531915 -8.6581833, -35.1532164 -8.6582701, -35.1532486 -8.6583338, -35.1532888 -8.6583835)"
487225071,False,,Rua do Matadouro,residential,,False,12.935,,,"LINESTRING (-35.1526278 -8.6585299, -35.152576 -8.6585234, -35.1525109 -8.6585167)"
487225071,False,,Rua do Matadouro,residential,,True,75.94200000000001,,,"LINESTRING (-35.1526278 -8.6585299, -35.1527916 -8.6585402, -35.152914 -8.658526, -35.1529985 -8.6585074, -35.1530743 -8.6584816, -35.1532304 -8.6584037, -35.1532888 -8.6583835)"
487225075,False,,Rua do Matadouro,residential,,True,75.16199999999999,,,"LINESTRING (-35.1526278 -8.6585299, -35.1526768 -8.6584888, -35.1527491 -8.6584282, -35.1529043 -8.658299, -35.1530089 -8.6582174, -35.1530548 -8.6581959, -35.1531041 -8.6581859, -35.1531915 -8.6581833)"
487225071,False,,Rua do Matadouro,residential,,False,75.94200000000001,,,"LINESTRING (-35.1532888 -8.6583835, -35.1532304 -8.6584037, -35.1530743 -8.6584816, -35.1529985 -8.6585074, -35.152914 -8.658526, -35.1527916 -8.6585402, -35.1526278 -8.6585299)"
487225071,False,,Rua do Matadouro,residential,,True,121.621,,,"LINESTRING (-35.1532888 -8.6583835, -35.1533861 -8.6583808, -35.1537436 -8.6583828, -35.1538852 -8.6583688, -35.1539878 -8.6583303, -35.1540621 -8.6582638, -35.1541648 -8.6581098, -35.1542283 -8.6580178)"
487225076,False,,,residential,,True,25.026,,,"LINESTRING (-35.1532888 -8.6583835, -35.1532486 -8.6583338, -35.1532164 -8.6582701, -35.1531915 -8.6581833)"
487225071,False,,Rua do Matadouro,residential,,True,161.238,,,"LINESTRING (-35.1510715 -8.6582428, -35.1512626 -8.6582848, -35.1514864 -8.6583278, -35.1516688 -8.6583517, -35.1518103 -8.6583702, -35.1523562 -8.6584912, -35.1525109 -8.6585167)"
487225074,False,,,residential,,True,14.789,,,"LINESTRING (-35.1536114 -8.6570968, -35.1536429 -8.6569675)"
487225074,False,,,residential,,False,45.78,,,"LINESTRING (-35.1536114 -8.6570968, -35.1535698 -8.6572638, -35.1534994 -8.6574932)"
487225077,False,,,residential,,False,124.733,,,"LINESTRING (-35.1536114 -8.6570968, -35.1528815 -8.6569075, -35.1525107 -8.656825)"
487225078,False,,,residential,,False,13.127,,,"LINESTRING (-35.1525439 -8.6567116, -35.1525107 -8.656825)"
542938874,False,PE-060,Rodovia PE-060,primary,40,False,124.118,,,"LINESTRING (-35.1525439 -8.6567116, -35.1526542 -8.6567367, -35.1530037 -8.6568155, -35.1536429 -8.6569675)"
487225078,False,,,residential,,True,13.127,,,"LINESTRING (-35.1525107 -8.656825, -35.1525439 -8.6567116)"
487225077,False,,,residential,,True,124.733,,,"LINESTRING (-35.1525107 -8.656825, -35.1528815 -8.6569075, -35.1536114 -8.6570968)"
487225082,True,,Rua Professor João Sezino,tertiary,,False,22.456,,,"LINESTRING (-35.1559328 -8.6601847, -35.1557337 -8.6601395)"
789758604,True,,Rua Professor João Sezino,tertiary,,False,141.267,,,"LINESTRING (-35.1536797 -8.6596517, -35.1539319 -8.6596702, -35.1549416 -8.6598821)"
885723891,False,,Rua Professor João Sezino,tertiary,,True,113.592,,,"LINESTRING (-35.1536797 -8.6596517, -35.1534437 -8.6596146, -35.1532473 -8.6595959, -35.1526522 -8.6595481)"
789758604,True,,Rua Professor João Sezino,tertiary,,False,27.991,,,"LINESTRING (-35.1559581 -8.6600958, -35.1560632 -8.6601122, -35.1560777 -8.6601143, -35.1562017 -8.6601634)"
789803309,True,,,primary_link,,False,30.709,,,"LINESTRING (-35.1559581 -8.6600958, -35.1560462 -8.6600673, -35.1560879 -8.6600339, -35.1561114 -8.6599863, -35.1561416 -8.6599137)"
799423158,False,PE-060,PE-060,primary,40,True,28.541,,,"LINESTRING (-35.1562017 -8.6601634, -35.1561416 -8.6599137)"
857301717,False,PE-060,PE-060,primary,40,False,27.4,2,,"LINESTRING (-35.1562017 -8.6601634, -35.1562632 -8.6604022)"
487225082,True,,Rua Professor João Sezino,tertiary,,False,31.493000000000002,,,"LINESTRING (-35.1562017 -8.6601634, -35.1561411 -8.6602098, -35.1559328 -8.6601847)"
1184484685,True,,,tertiary,,False,29.934,,,"LINESTRING (-35.1517392 -8.6606646, -35.1517399 -8.6603954)"
487225085,True,,Rua São José,residential,,False,27.118,,,"LINESTRING (-35.1517392 -8.6606646, -35.151646 -8.6606646, -35.1515588 -8.6606553, -35.1514944 -8.660642)"
487225084,True,,Avenida Agamenom Magalhães,tertiary,,False,28.28,,,"LINESTRING (-35.1526522 -8.6595481, -35.152683 -8.6598006)"
885723891,False,,Rua Professor João Sezino,tertiary,,False,113.59199999999998,,,"LINESTRING (-35.1526522 -8.6595481, -35.1532473 -8.6595959, -35.1534437 -8.6596146, -35.1536797 -8.6596517)"
487225084,True,,Avenida Agamenom Magalhães,tertiary,,False,76.857,,,"LINESTRING (-35.1527725 -8.6605287, -35.152833 -8.6612173)"
885723892,True,,Rua São José,residential,,False,114.589,,,"LINESTRING (-35.1527725 -8.6605287, -35.1517392 -8.6606646)"
487227718,False,,Rua Adelmo Lucas de Oliveira,tertiary,,False,88.349,,,"LINESTRING (-35.152833 -8.6612173, -35.152818 -8.6617001, -35.1527967 -8.6620109)"
487227744,False,,Avenida José Sancho Lins,residential,,True,56.717,,,"LINESTRING (-35.152833 -8.6612173, -35.1529792 -8.6612106, -35.1530662 -8.6612207, -35.1531418 -8.6612468, -35.1532028 -8.661283, -35.153313 -8.6613526)"
550921971,False,,Rua Barão do Rio Branco,tertiary,,False,54.686,,,"LINESTRING (-35.152833 -8.6612173, -35.1526878 -8.6612401, -35.1523405 -8.6612865)"
487227688,False,,Estrada para o Engenho Siqueira,residential,,False,51.66,,,"LINESTRING (-35.1521221 -8.6612956, -35.152055 -8.6613719, -35.1517778 -8.6616107)"
550921971,False,,Rua Barão do Rio Branco,tertiary,,True,24.040999999999997,,,"LINESTRING (-35.1521221 -8.6612956, -35.1522072 -8.661295, -35.1522802 -8.6612892, -35.1523405 -8.6612865)"
692740506,True,,Rua João Pessoa,tertiary,,False,59.683,,,"LINESTRING (-35.1521221 -8.6612956, -35.1520527 -8.6612798, -35.1519833 -8.661226, -35.1518881 -8.6611193, -35.1517861 -8.660996, -35.1517385 -8.6609343)"
550921974,True,,,tertiary,,False,66.642,,,"LINESTRING (-35.1517399 -8.6603954, -35.1517459 -8.6597961)"
1184484686,True,,Rua São José,residential,,False,110.774,,,"LINESTRING (-35.1517399 -8.6603954, -35.152739 -8.6602655)"
487225084,True,,Avenida Agamenom Magalhães,tertiary,,False,29.497,,,"LINESTRING (-35.152739 -8.6602655, -35.1527725 -8.6605287)"
487225085,True,,Rua São José,residential,,False,50.419000000000004,,,"LINESTRING (-35.1514944 -8.660642, -35.15142 -8.660591, -35.1513865 -8.6605714, -35.1513315 -8.6605558, -35.1512068 -8.6605479, -35.1510599 -8.6605419)"
487227686,True,,,residential,,False,27.388999999999996,,,"LINESTRING (-35.1514944 -8.660642, -35.1514703 -8.6606036, -35.1514643 -8.6605552, -35.1514757 -8.6605021, -35.1515132 -8.6604113)"
789763907,True,,Rua São José,residential,,False,24.983,,,"LINESTRING (-35.1515132 -8.6604113, -35.1516063 -8.6604048, -35.1517399 -8.6603954)"
487227687,False,,Rua Um,residential,,False,14.049,,,"LINESTRING (-35.1510908 -8.6604193, -35.1510599 -8.6605419)"
789763907,True,,Rua São José,residential,,False,46.442,,,"LINESTRING (-35.1510908 -8.6604193, -35.1511621 -8.6604184, -35.151296 -8.6604166, -35.1515132 -8.6604113)"
487227687,False,,Rua Um,residential,,False,13.967,,,"LINESTRING (-35.1510599 -8.6605419, -35.1510217 -8.6606617)"
487227687,False,,Rua Um,residential,,True,14.049,,,"LINESTRING (-35.1510599 -8.6605419, -35.1510908 -8.6604193)"
487227687,False,,Rua Um,residential,,False,10.521,,,"LINESTRING (-35.1509131 -8.6614203, -35.1509231 -8.6615144)"
487227697,True,,,residential,,False,16.22,,,"LINESTRING (-35.1509131 -8.6614203, -35.1510606 -8.6614242)"
487227687,False,,Rua Um,residential,,True,85.654,,,"LINESTRING (-35.1509131 -8.6614203, -35.1509168 -8.6612019, -35.1509352 -8.6609953, -35.1509734 -8.6608323, -35.1510217 -8.6606617)"
487227688,False,,Estrada para o Engenho Siqueira,residential,,False,6.835,,,"LINESTRING (-35.151125 -8.6620944, -35.1510821 -8.6621389)"
487227688,False,,Estrada para o Engenho Siqueira,residential,,True,9.3,,,"LINESTRING (-35.151125 -8.6620944, -35.151194 -8.662046)"
487227687,False,,Rua Um,residential,,True,24.326999999999998,,,"LINESTRING (-35.151125 -8.6620944, -35.1510647 -8.6619908, -35.1510237 -8.6619002)"
487227688,False,,Estrada para o Engenho Siqueira,residential,,False,9.3,,,"LINESTRING (-35.151194 -8.662046, -35.151125 -8.6620944)"
