osmid,ref,name,highway,oneway,reversed,length,geometry,bridge,maxspeed,lanes
160234203,ES-177;ES-391,Rua Espírito Santo,secondary,True,False,80.637,"LINESTRING (-41.3636513 -21.0620199, -41.3637815 -21.0619534, -41.3643636 -21.0617318)",,,
"[160234192, 902517723, 160234188]",ES-177;ES-391,Rua Espírito Santo,secondary,False,"[False, True]",61.042,"LINESTRING (-41.3636513 -21.0620199, -41.3635626 -21.062124, -41.3634627 -21.0622672, -41.3633376 -21.0624827)",yes,,
758260443,,Rua Gervasio Monteiro,residential,False,False,31.491,"LINESTRING (-41.3673352 -21.0623472, -41.3675195 -21.0625722)",,,
1095199767,ES-177,Rua Maria Josefina de Resende,secondary,False,True,52.404,"LINESTRING (-41.3673352 -21.0623472, -41.3678389 -21.0623812)",,,
758260436,ES-177,Rua Gervasio Monteiro,secondary,False,False,75.439,"LINESTRING (-41.3673352 -21.0623472, -41.3672282 -21.0622087, -41.3671504 -21.0620973, -41.3671209 -21.0620234, -41.3670976 -21.0619188, -41.3670858 -21.0617301)",,,
160287892,,Rua Joaquim Leite Guimarães,residential,False,False,11.778,"LINESTRING (-41.3678389 -21.0623812, -41.3678364 -21.0624871)",,,
1095199767,ES-177,Rua Maria Josefina de Resende,secondary,False,False,52.404,"LINESTRING (-41.3678389 -21.0623812, -41.3673352 -21.0623472)",,,
160234193,ES-177,Rua Presidente Vargas,primary,True,False,38.564,"LINESTRING (-41.3633376 -21.0624827, -41.3629938 -21.062351)",,40,
"[160234192, 902517723, 160234188]",ES-177;ES-391,Rua Espírito Santo,secondary,False,"[False, True]",61.042,"LINESTRING (-41.3633376 -21.0624827, -41.3634627 -21.0622672, -41.3635626 -21.062124, -41.3636513 -21.0620199)",yes,,
618834301,,Praça Coronel Joaquim Paiva Gonçalves,primary,True,False,30.122,"LINESTRING (-41.3633376 -21.0624827, -41.36352 -21.0625779, -41.3635455 -21.0625983, -41.3635495 -21.0626229, -41.3635462 -21.0626423)",,,
834142188,ES-391,Rua Coronel Joaquim Paiva Gonçalves,primary,True,False,57.156,"LINESTRING (-41.3631821 -21.0629758, -41.3633081 -21.0625766, -41.3633376 -21.0624827)",,,
834142188,ES-391,Rua Coronel Joaquim Paiva Gonçalves,primary,True,False,13.032,"LINESTRING (-41.3627174 -21.0635935, -41.3627952 -21.0635015)",,,
160288480,ES-391,Rua Doutor José Monteiro da Silva,primary,False,False,300.27099999999996,"LINESTRING (-41.3627174 -21.0635935, -41.3624606 -21.063937, -41.3623077 -21.0641235, -41.3620207 -21.0644213, -41.3617015 -21.0647342, -41.3616224 -21.064813, -41.3615553 -21.0648631, -41.3614574 -21.0649219, -41.3609545 -21.0651234, -41.3605495 -21.0652736)",,,
798914464,,Rua Vasco Coutinho,residential,False,True,4.897,"LINESTRING (-41.3627146 -21.0601476, -41.3626931 -21.0601868)",,,
160234199,,Rua Nominato Paiva,residential,False,False,179.01799999999997,"LINESTRING (-41.3627146 -21.0601476, -41.3625826 -21.0595079, -41.3625893 -21.0594128, -41.3626201 -21.0593026, -41.3626738 -21.0591888, -41.3628213 -21.0589635, -41.3630681 -21.0586856)",,,
758260433,,Rua Siqueira Campos,residential,True,False,134.237,"LINESTRING (-41.3627146 -21.0601476, -41.3629849 -21.0605779, -41.3630801 -21.0607156, -41.3633123 -21.0612152)",,,
758260433,,Rua Siqueira Campos,residential,True,False,19.102,"LINESTRING (-41.3633123 -21.0612152, -41.3633875 -21.061372)",,,
798914469,,Rua Ludmila Perciano Brinco,residential,False,False,32.484,"LINESTRING (-41.3633123 -21.0612152, -41.3630361 -21.0613527)",,,
160234199,,Rua Nominato Paiva,residential,False,True,36.754,"LINESTRING (-41.3633055 -21.0584403, -41.3630681 -21.0586856)",,,
160287911,,Rua Vereador Antônio Lovati,residential,False,False,100.392,"LINESTRING (-41.3633055 -21.0584403, -41.3640015 -21.0590674)",,,
160234199,,Rua Nominato Paiva,residential,False,False,36.754,"LINESTRING (-41.3630681 -21.0586856, -41.3633055 -21.0584403)",,,
160234199,,Rua Nominato Paiva,residential,False,True,179.018,"LINESTRING (-41.3630681 -21.0586856, -41.3628213 -21.0589635, -41.3626738 -21.0591888, -41.3626201 -21.0593026, -41.3625893 -21.0594128, -41.3625826 -21.0595079, -41.3627146 -21.0601476)",,,
160288101,,Ladeira Vereador Dalton Brum,residential,False,True,73.102,"LINESTRING (-41.3630681 -21.0586856, -41.3632264 -21.0588539, -41.3633068 -21.0589485, -41.3633792 -21.0590598, -41.3634624 -21.059225)",,,
160288580,,Rua Vinte e Quatro de Outubro,residential,False,True,66.014,"LINESTRING (-41.361561 -21.0586793, -41.3614748 -21.0589397, -41.3614695 -21.0590148, -41.3614722 -21.0590886, -41.361499 -21.0592588)",,,
780029166,,Travessa São Jorge,residential,False,False,69.22999999999999,"LINESTRING (-41.361561 -21.0586793, -41.3618911 -21.0587767, -41.362191 -21.0588834)",,,
160287861,,Rua São Sebastião,residential,False,False,151.485,"LINESTRING (-41.359614 -21.0589678, -41.3597444 -21.059013, -41.3606662 -21.0593715, -41.3609671 -21.0594787)",,,
160287911,,Rua Vereador Antônio Lovati,residential,False,True,100.392,"LINESTRING (-41.3640015 -21.0590674, -41.3633055 -21.0584403)",,,
758255616,,Rua Maria Buzim,residential,False,False,58.622,"LINESTRING (-41.3640015 -21.0590674, -41.3634624 -21.059225)",,,
758255616,,Rua Maria Buzim,residential,False,True,58.622,"LINESTRING (-41.3634624 -21.059225, -41.3640015 -21.0590674)",,,
160288101,,Ladeira Vereador Dalton Brum,residential,False,False,73.102,"LINESTRING (-41.3634624 -21.059225, -41.3633792 -21.0590598, -41.3633068 -21.0589485, -41.3632264 -21.0588539, -41.3630681 -21.0586856)",,,
160288321,,Rua Vitória Glória,residential,False,False,134.952,"LINESTRING (-41.3634624 -21.059225, -41.3633725 -21.0592976, -41.3633189 -21.0593978, -41.3632934 -21.0595029, -41.363288 -21.059608, -41.3633202 -21.0596844, -41.3633537 -21.0597119, -41.3633966 -21.0597307, -41.3635133 -21.0597332, -41.3638754 -21.0597232, -41.3640498 -21.0597257)",,,
160287861,,Rua São Sebastião,residential,False,True,60.387,"LINESTRING (-41.361499 -21.0592588, -41.3612817 -21.0593414, -41.3609671 -21.0594787)",,,
160288580,,Rua Vinte e Quatro de Outubro,residential,False,False,66.01400000000001,"LINESTRING (-41.361499 -21.0592588, -41.3614722 -21.0590886, -41.3614695 -21.0590148, -41.3614748 -21.0589397, -41.361561 -21.0586793)",,,
1095001497,,,residential,True,False,53.754,"LINESTRING (-41.361499 -21.0592588, -41.3616362 -21.0592331, -41.3617341 -21.0592356, -41.3619027 -21.0593145, -41.361966 -21.0593762)",,,
780029165,,Rua Elvira Wally Sheidegger,residential,False,False,55.232,"LINESTRING (-41.3617552 -21.0593425, -41.3614507 -21.0597499)",,,
1095001498,,Rua São Sebastião,residential,True,False,28.240000000000002,"LINESTRING (-41.3617552 -21.0593425, -41.3616485 -21.0593001, -41.3615647 -21.0592726, -41.361499 -21.0592588)",,,
976636826,,Rua São Sebastião,residential,False,False,11.765,"LINESTRING (-41.361967 -21.059448, -41.3620358 -21.0595321)",,,
1095001498,,Rua São Sebastião,residential,True,False,24.913,"LINESTRING (-41.361967 -21.059448, -41.3617552 -21.0593425)",,,
160287899,,Rua Capitão Ascanio Fernandes,residential,False,False,58.546,"LINESTRING (-41.3609671 -21.0594787, -41.3614507 -21.0597499)",,,
160287861,,Rua São Sebastião,residential,False,False,60.387,"LINESTRING (-41.3609671 -21.0594787, -41.3612817 -21.0593414, -41.361499 -21.0592588)",,,
160287861,,Rua São Sebastião,residential,False,True,151.485,"LINESTRING (-41.3609671 -21.0594787, -41.3606662 -21.0593715, -41.3597444 -21.059013, -41.359614 -21.0589678)",,,
160287899,,Rua Capitão Ascanio Fernandes,residential,False,True,16.949,"LINESTRING (-41.3618567 -21.0600215, -41.3617294 -21.059926)",,,
160287976,,Rua Darcy de Oliveira,residential,False,False,84.328,"LINESTRING (-41.3619375 -21.0604993, -41.3615228 -21.0611515)",,,
"[160234193, 160234189, 31609198]",ES-177,Rua Presidente Vargas,primary,True,False,135.145,"LINESTRING (-41.3605629 -21.0611048, -41.3599607 -21.0607519, -41.3597401 -21.0606198, -41.3596618 -21.0605754, -41.3594613 -21.0604565)",yes,40,2
160287902,,Travessa Luiz de Freitas Lima,residential,False,True,64.715,"LINESTRING (-41.3615228 -21.0611515, -41.3620556 -21.061454)",,,2
160287976,,Rua Darcy de Oliveira,residential,False,False,50.222,"LINESTRING (-41.3615228 -21.0611515, -41.3612656 -21.0615341)",,,
160287976,,Rua Darcy de Oliveira,residential,False,True,84.328,"LINESTRING (-41.3615228 -21.0611515, -41.3619375 -21.0604993)",,,
758260433,,Rua Siqueira Campos,residential,True,False,77.068,"LINESTRING (-41.3633875 -21.061372, -41.3636513 -21.0620199)",,,
160287902,,Travessa Luiz de Freitas Lima,residential,False,False,64.715,"LINESTRING (-41.3620556 -21.061454, -41.3615228 -21.0611515)",,,2
160288406,,Rua Vasco Coutinho,residential,False,True,50.853,"LINESTRING (-41.3620556 -21.061454, -41.3618458 -21.0618673)",,,
"[798914464, 160288406, 798914463]",,Rua Vasco Coutinho,residential,False,False,155.691,"LINESTRING (-41.3620556 -21.061454, -41.3624443 -21.0606535, -41.3624901 -21.0605615, -41.3626931 -21.0601868)",yes,,
160288578,,Rua Coronel Paiva Gonçalves,residential,True,False,6.817,"LINESTRING (-41.3634436 -21.0614039, -41.3633875 -21.061372)",,,
160288321,,Rua Vitória Glória,residential,False,True,490.69700000000006,"LINESTRING (-41.3634436 -21.0614039, -41.3636159 -21.0612826, -41.3636461 -21.0612688, -41.3636883 -21.0612682, -41.3639074 -21.0612892, -41.3639519 -21.0612907, -41.3639747 -21.0612763, -41.3639854 -21.0612475, -41.3639767 -21.0611918, -41.3639559 -21.0610936, -41.3639525 -21.061051, -41.3639659 -21.0610179, -41.3639954 -21.0610003, -41.3640323 -21.0609972, -41.3640732 -21.0610097, -41.3641336 -21.061041, -41.3643455 -21.0611305, -41.364383 -21.0611324, -41.3644072 -21.0611255, -41.3644313 -21.0610998, -41.3644467 -21.0610585, -41.3644447 -21.0610185, -41.36443 -21.0609916, -41.3643777 -21.0609503, -41.3642422 -21.0608627, -41.3641148 -21.0607701, -41.3640424 -21.06071, -41.3639981 -21.0606474, -41.3639807 -21.0605842, -41.3639492 -21.0603783, -41.3639458 -21.0603032, -41.3639827 -21.0601324, -41.3640182 -21.0600648, -41.3640853 -21.0600066, -41.3641731 -21.0599703, -41.3643301 -21.0599165, -41.3644038 -21.0599071, -41.3646606 -21.0598965, -41.36489 -21.0599187, -41.3649419 -21.0599112, -41.3649691 -21.0598968, -41.3649842 -21.0598793, -41.3649855 -21.0598605, -41.3649701 -21.0598358, -41.3649419 -21.0598214, -41.364892 -21.0597982, -41.3645621 -21.0597582, -41.364267 -21.0597394, -41.3640498 -21.0597257)",,,
160287976,,Rua Darcy de Oliveira,residential,False,True,50.222,"LINESTRING (-41.3612656 -21.0615341, -41.3615228 -21.0611515)",,,
160234193,ES-177,Rua Presidente Vargas,primary,True,False,87.163,"LINESTRING (-41.3612656 -21.0615341, -41.3610779 -21.0614177, -41.3608043 -21.0612575, -41.3605629 -21.0611048)",,40,
160288274,,Passeio Pracinha,residential,False,False,91.19999999999999,"LINESTRING (-41.3663042 -21.0622199, -41.3664155 -21.0623363, -41.3665228 -21.0624752, -41.3665751 -21.0625916, -41.3665979 -21.0627155, -41.3665958 -21.0629565)",,,
160234193,ES-177,Rua Presidente Vargas,primary,True,False,130.71099999999998,"LINESTRING (-41.3629938 -21.062351, -41.3622921 -21.0620485, -41.3618458 -21.0618673)",,40,
160287844,,Ladeira da Igualdade,residential,False,True,301.539,"LINESTRING (-41.3629938 -21.062351, -41.3627717 -21.0627168, -41.3627194 -21.0627831, -41.3626134 -21.0628632, -41.3625062 -21.0629333, -41.3622768 -21.0631285, -41.3620663 -21.063325, -41.3618021 -21.0635303, -41.3612549 -21.0639483, -41.3610685 -21.0640772, -41.3608834 -21.0641673)",,,
758260443,,Rua Gervasio Monteiro,residential,False,False,4.613,"LINESTRING (-41.3675195 -21.0625722, -41.3675474 -21.0626045)",,,
758260443,,Rua Gervasio Monteiro,residential,False,True,31.491,"LINESTRING (-41.3675195 -21.0625722, -41.3673352 -21.0623472)",,,
758260442,,Rua Antão Ferreira,residential,False,False,75.517,"LINESTRING (-41.3675195 -21.0625722, -41.3671061 -21.0628595, -41.3670284 -21.0629258, -41.3669989 -21.0629721, -41.3669774 -21.0630135)",,,
160288066,,Avenida Milton Vivas Guimarães,residential,False,False,46.805,"LINESTRING (-41.3665958 -21.0629565, -41.3669422 -21.0632261)",,,
160288066,,Avenida Milton Vivas Guimarães,residential,False,True,118.43799999999999,"LINESTRING (-41.3665958 -21.0629565, -41.3665383 -21.0630029, -41.3661721 -21.0633423, -41.3657972 -21.0637169)",,,
160288274,,Passeio Pracinha,residential,False,True,91.20000000000002,"LINESTRING (-41.3665958 -21.0629565, -41.3665979 -21.0627155, -41.3665751 -21.0625916, -41.3665228 -21.0624752, -41.3664155 -21.0623363, -41.3663042 -21.0622199)",,,
758260442,,Rua Antão Ferreira,residential,False,True,75.517,"LINESTRING (-41.3669774 -21.0630135, -41.3669989 -21.0629721, -41.3670284 -21.0629258, -41.3671061 -21.0628595, -41.3675195 -21.0625722)",,,
798943944,,Rua Antão Ferreira,residential,True,False,20.384,"LINESTRING (-41.3669774 -21.0630135, -41.3670096 -21.0630841, -41.3670259 -21.0631896)",,,
160287914,,Rua Ivone Feitosa de Aguiar,residential,True,False,19.127000000000002,"LINESTRING (-41.3633581 -21.0630269, -41.3632817 -21.0630039, -41.3631821 -21.0629758)",,,
618834301,,Praça Coronel Joaquim Paiva Gonçalves,primary,True,False,77.786,"LINESTRING (-41.3633581 -21.0630269, -41.3631995 -21.0634915, -41.3631479 -21.0636979)",,,
160287843,,Rua Doutor José Coelho dos Santos,residential,False,True,99.677,"LINESTRING (-41.366852 -21.0634365, -41.3661743 -21.0640718)",,,
798943945,,Rua Doutor José Coelho dos Santos,residential,True,False,23.122,"LINESTRING (-41.366852 -21.0634365, -41.3669396 -21.0632453)",,,
160287892,,Rua Joaquim Leite Guimarães,residential,False,True,18.516,"LINESTRING (-41.3678402 -21.0632935, -41.3678376 -21.063127)",,,
160287892,,Rua Joaquim Leite Guimarães,residential,False,False,90.775,"LINESTRING (-41.3678402 -21.0632935, -41.3678574 -21.0635683, -41.367854 -21.0636743, -41.3678211 -21.0637929, -41.3676928 -21.0640816)",,,
160288436,,,residential,False,False,142.642,"LINESTRING (-41.3612182 -21.0633452, -41.3607155 -21.063763, -41.360583 -21.0638519, -41.3604704 -21.0639007, -41.3603349 -21.0639382, -41.360064 -21.0639683)",,,
160288589,,Ladeira da Igualdade,residential,False,True,164.953,"LINESTRING (-41.3607439 -21.0629733, -41.3606847 -21.0632515, -41.3606279 -21.0633745, -41.3605455 -21.0634777, -41.3604087 -21.0635728, -41.3603188 -21.0636041, -41.360198 -21.0636166, -41.3600403 -21.0635908, -41.3597708 -21.0635356, -41.3595973 -21.0634902)",,,
160288043,,,residential,False,False,130.23499999999999,"LINESTRING (-41.361495 -21.0634527, -41.3610068 -21.0638394, -41.3609183 -21.0639032, -41.3608392 -21.0639595, -41.360492 -21.0641512)",,,
160287844,,Ladeira da Igualdade,residential,False,False,71.973,"LINESTRING (-41.3595973 -21.0634902, -41.3599614 -21.063879, -41.360064 -21.0639683)",,,
160288589,,Ladeira da Igualdade,residential,False,False,164.95299999999997,"LINESTRING (-41.3595973 -21.0634902, -41.3597708 -21.0635356, -41.3600403 -21.0635908, -41.360198 -21.0636166, -41.3603188 -21.0636041, -41.3604087 -21.0635728, -41.3605455 -21.0634777, -41.3606279 -21.0633745, -41.3606847 -21.0632515, -41.3607439 -21.0629733)",,,
834142188,ES-391,Rua Coronel Joaquim Paiva Gonçalves,primary,True,False,71.29400000000001,"LINESTRING (-41.3627952 -21.0635015, -41.3631025 -21.0631318, -41.3631463 -21.0630613, -41.3631821 -21.0629758)",,,
160288583,,Rua São José,residential,False,True,34.917,"LINESTRING (-41.3670735 -21.0635965, -41.3670452 -21.0632836)",,,
160288582,,Rua São José,residential,False,False,224.14100000000002,"LINESTRING (-41.3670735 -21.0635965, -41.3670243 -21.0636779, -41.3669586 -21.0638081, -41.3667553 -21.0643186, -41.3666542 -21.0644438, -41.3658401 -21.0652072)",,,
160288583,,Rua São José,residential,False,False,84.073,"LINESTRING (-41.3670735 -21.0635965, -41.3672322 -21.0637455, -41.3674989 -21.0639434, -41.3676573 -21.06405, -41.3676928 -21.0640816)",,,
834142184,,Praça Coronel Joaquim Paiva Gonçalves,primary,True,False,11.014,"LINESTRING (-41.3628233 -21.0636002, -41.3627174 -21.0635935)",,,
834142185,,Praça Coronel Joaquim Paiva Gonçalves,primary,True,False,11.356,"LINESTRING (-41.3628233 -21.0636002, -41.3627952 -21.0635015)",,,
1164982254,,Rua Ivone Feitosa de Aguiar,residential,False,False,55.574,"LINESTRING (-41.3657972 -21.0637169, -41.3661743 -21.0640718)",,,
"[160287904, 160287914, 160287987]",,Rua Ivone Feitosa de Aguiar,residential,True,False,264.692,"LINESTRING (-41.3657972 -21.0637169, -41.3656484 -21.063698, -41.3651169 -21.0635318, -41.3648426 -21.0634543, -41.3633581 -21.0630269)",yes,,
160288066,,Avenida Milton Vivas Guimarães,residential,False,False,118.438,"LINESTRING (-41.3657972 -21.0637169, -41.3661721 -21.0633423, -41.3665383 -21.0630029, -41.3665958 -21.0629565)",,,
618834301,,Praça Coronel Joaquim Paiva Gonçalves,primary,True,False,14.336,"LINESTRING (-41.3631479 -21.0636979, -41.3631097 -21.0638218)",,,
834142187,,Praça Coronel Joaquim Paiva Gonçalves,primary,True,False,10.217,"LINESTRING (-41.3631479 -21.0636979, -41.3630614 -21.0637418)",,,
834142186,,Praça Coronel Joaquim Paiva Gonçalves,primary,True,False,10.21,"LINESTRING (-41.3631097 -21.0638218, -41.3630614 -21.0637418)",,,
"[798908849, 758260428, 834142189]",,"['Rua Coronel Joaquim Paiva Gonçalves', 'Rua Coronel Paiva Gonçalves', 'Rua Crispin Braga']",primary,False,False,120.974,"LINESTRING (-41.3631097 -21.0638218, -41.3630815 -21.0639683, -41.3630282 -21.0643515, -41.3629675 -21.0646341, -41.3628916 -21.0648889)",yes,,
160287844,,Ladeira da Igualdade,residential,False,False,49.853,"LINESTRING (-41.360064 -21.0639683, -41.3602249 -21.0640822, -41.3603295 -21.0641222, -41.360492 -21.0641512)",,,
160287844,,Ladeira da Igualdade,residential,False,True,71.973,"LINESTRING (-41.360064 -21.0639683, -41.3599614 -21.063879, -41.3595973 -21.0634902)",,,
160288436,,,residential,False,True,142.642,"LINESTRING (-41.360064 -21.0639683, -41.3603349 -21.0639382, -41.3604704 -21.0639007, -41.360583 -21.0638519, -41.3607155 -21.063763, -41.3612182 -21.0633452)",,,
160287843,,Rua Doutor José Coelho dos Santos,residential,False,False,99.677,"LINESTRING (-41.3661743 -21.0640718, -41.366852 -21.0634365)",,,
160287843,,Rua Doutor José Coelho dos Santos,residential,False,True,109.591,"LINESTRING (-41.3661743 -21.0640718, -41.3654136 -21.0647555)",,,
1164982254,,Rua Ivone Feitosa de Aguiar,residential,False,True,55.574,"LINESTRING (-41.3661743 -21.0640718, -41.3657972 -21.0637169)",,,
160287892,,Rua Joaquim Leite Guimarães,residential,False,False,60.885,"LINESTRING (-41.3676928 -21.0640816, -41.3675674 -21.0646165)",,,
160287892,,Rua Joaquim Leite Guimarães,residential,False,True,90.775,"LINESTRING (-41.3676928 -21.0640816, -41.3678211 -21.0637929, -41.367854 -21.0636743, -41.3678574 -21.0635683, -41.3678402 -21.0632935)",,,
160288583,,Rua São José,residential,False,True,84.07300000000001,"LINESTRING (-41.3676928 -21.0640816, -41.3676573 -21.06405, -41.3674989 -21.0639434, -41.3672322 -21.0637455, -41.3670735 -21.0635965)",,,
160287844,,Ladeira da Igualdade,residential,False,False,40.653,"LINESTRING (-41.360492 -21.0641512, -41.3608834 -21.0641673)",,,
160287844,,Ladeira da Igualdade,residential,False,True,49.853,"LINESTRING (-41.360492 -21.0641512, -41.3603295 -21.0641222, -41.3602249 -21.0640822, -41.360064 -21.0639683)",,,
160288043,,,residential,False,True,130.235,"LINESTRING (-41.360492 -21.0641512, -41.3608392 -21.0639595, -41.3609183 -21.0639032, -41.3610068 -21.0638394, -41.361495 -21.0634527)",,,
160287844,,Ladeira da Igualdade,residential,False,True,40.653,"LINESTRING (-41.3608834 -21.0641673, -41.360492 -21.0641512)",,,
160287844,,Ladeira da Igualdade,residential,False,False,301.539,"LINESTRING (-41.3608834 -21.0641673, -41.3610685 -21.0640772, -41.3612549 -21.0639483, -41.3618021 -21.0635303, -41.3620663 -21.063325, -41.3622768 -21.0631285, -41.3625062 -21.0629333, -41.3626134 -21.0628632, -41.3627194 -21.0627831, -41.3627717 -21.0627168, -41.3629938 -21.062351)",,,
160287892,,Rua Joaquim Leite Guimarães,residential,False,False,31.623,"LINESTRING (-41.3675674 -21.0646165, -41.3675233 -21.0648979)",,,
160287892,,Rua Joaquim Leite Guimarães,residential,False,True,60.885,"LINESTRING (-41.3675674 -21.0646165, -41.3676928 -21.0640816)",,,
160288198,,Rua Dionísio José da Costa,residential,False,False,126.62599999999999,"LINESTRING (-41.3675674 -21.0646165, -41.3673181 -21.0646581, -41.3672309 -21.0646904, -41.3671496 -21.0647375, -41.3670715 -21.0648138, -41.3666382 -21.0652839)",,,
160287843,,Rua Doutor José Coelho dos Santos,residential,False,False,109.591,"LINESTRING (-41.3654136 -21.0647555, -41.3661743 -21.0640718)",,,
160287898,,Travessa Constante Vivas,residential,False,False,66.942,"LINESTRING (-41.3654136 -21.0647555, -41.3658401 -21.0652072)",,,
160287843,,Rua Doutor José Coelho dos Santos,residential,False,True,154.711,"LINESTRING (-41.3654136 -21.0647555, -41.365063 -21.0649355, -41.3648571 -21.0650333, -41.3646479 -21.0651121, -41.3644467 -21.0651534, -41.3642761 -21.0651651, -41.3640216 -21.0651309)",,,
160287972,,Travessa Dolival Santos,residential,False,False,85.494,"LINESTRING (-41.3594194 -21.0648782, -41.3595316 -21.0650471, -41.3596247 -21.0652054, -41.3597971 -21.0655602)",,,
758260428,,Rua Crispin Braga,primary,False,False,7.528,"LINESTRING (-41.3628916 -21.0648889, -41.3628578 -21.0649488)",,,
160287843,,Rua Doutor José Coelho dos Santos,residential,False,False,120.31200000000001,"LINESTRING (-41.3628916 -21.0648889, -41.3638289 -21.0650842, -41.3640216 -21.0651309)",,,
"[798908849, 758260428, 834142189]",,"['Rua Coronel Joaquim Paiva Gonçalves', 'Rua Coronel Paiva Gonçalves', 'Rua Crispin Braga']",primary,False,True,120.974,"LINESTRING (-41.3628916 -21.0648889, -41.3629675 -21.0646341, -41.3630282 -21.0643515, -41.3630815 -21.0639683, -41.3631097 -21.0638218)",yes,,
160287892,,Rua Joaquim Leite Guimarães,residential,False,True,31.623,"LINESTRING (-41.3675233 -21.0648979, -41.3675674 -21.0646165)",,,
160287892,,Rua Joaquim Leite Guimarães,residential,False,False,94.83500000000001,"LINESTRING (-41.3675233 -21.0648979, -41.3674665 -21.0654643, -41.3674398 -21.0657472)",,,
160287959,,Ladeira Ely Junqueira,residential,False,False,222.16199999999998,"LINESTRING (-41.3675233 -21.0648979, -41.3670525 -21.0655164, -41.3666368 -21.0659844, -41.3661709 -21.0664423)",,,
758260428,,Rua Crispin Braga,primary,False,True,7.528,"LINESTRING (-41.3628578 -21.0649488, -41.3628916 -21.0648889)",,,
758260428,,Rua Crispin Braga,primary,False,False,67.263,"LINESTRING (-41.3628578 -21.0649488, -41.3627168 -21.0650048, -41.362305 -21.0652611)",,,
758260440,,Rua Ceciliano de Mello Porti,residential,False,True,59.439,"LINESTRING (-41.3628578 -21.0649488, -41.3627163 -21.0651432, -41.3625869 -21.0652831, -41.3625029 -21.0653669)",,,
160287843,,Rua Doutor José Coelho dos Santos,residential,False,False,154.711,"LINESTRING (-41.3640216 -21.0651309, -41.3642761 -21.0651651, -41.3644467 -21.0651534, -41.3646479 -21.0651121, -41.3648571 -21.0650333, -41.365063 -21.0649355, -41.3654136 -21.0647555)",,,
160287843,,Rua Doutor José Coelho dos Santos,residential,False,True,120.31200000000001,"LINESTRING (-41.3640216 -21.0651309, -41.3638289 -21.0650842, -41.3628916 -21.0648889)",,,
1095199772,,Rua Belando Nati,residential,False,True,94.72500000000001,"LINESTRING (-41.3640216 -21.0651309, -41.3640189 -21.0653412, -41.3640216 -21.0655839, -41.3640296 -21.0656966, -41.3640779 -21.0658292, -41.3641568 -21.0659551)",,,
160287898,,Travessa Constante Vivas,residential,False,True,66.942,"LINESTRING (-41.3658401 -21.0652072, -41.3654136 -21.0647555)",,,
160288582,,Rua São José,residential,False,True,224.141,"LINESTRING (-41.3658401 -21.0652072, -41.3666542 -21.0644438, -41.3667553 -21.0643186, -41.3669586 -21.0638081, -41.3670243 -21.0636779, -41.3670735 -21.0635965)",,,
