osmid,oneway,name,highway,reversed,length,junction,geometry,maxspeed,lanes
1093671881,False,Rua João José de Guimarães,secondary,False,53.207,,"LINESTRING (-49.6371743 -29.111852, -49.6369704 -29.1114079)",,
1087366058,True,,secondary,False,10.264,roundabout,"LINESTRING (-49.6371743 -29.111852, -49.6371908 -29.1118465, -49.6372084 -29.1118454, -49.6372255 -29.1118488, -49.6372408 -29.1118565, -49.6372529 -29.1118676, -49.6372607 -29.1118814)",,
223719267,False,Rua Santo Antônio,secondary,True,129.722,,"LINESTRING (-49.6367606 -29.1109508, -49.6378224 -29.1102434)",,
1093671881,False,Rua João José de Guimarães,secondary,True,54.762,,"LINESTRING (-49.6367606 -29.1109508, -49.6369704 -29.1114079)",,
223719267,False,Rua Santo Antônio,secondary,False,167.665,,"LINESTRING (-49.6367606 -29.1109508, -49.6358343 -29.1115648, -49.6357439 -29.1116247, -49.6353862 -29.1118628)",,
435588741,False,Rua João José de Guimarães,tertiary,False,119.976,,"LINESTRING (-49.6367606 -29.1109508, -49.6364505 -29.1102754, -49.6363008 -29.1099494)",,
223719269,False,Rua Alberto Santos,residential,False,169.302,,"LINESTRING (-49.6363008 -29.1099494, -49.6349137 -29.1108711)",,
435588741,False,Rua João José de Guimarães,tertiary,False,117.562,,"LINESTRING (-49.6363008 -29.1099494, -49.6358504 -29.1089681)",,
435588741,False,Rua João José de Guimarães,tertiary,True,119.976,,"LINESTRING (-49.6363008 -29.1099494, -49.6364505 -29.1102754, -49.6367606 -29.1109508)",,
317363972,False,Rua Luiz Coelho,residential,True,170.935,,"LINESTRING (-49.6358504 -29.1089681, -49.6344509 -29.1098998)",40,
435588741,False,Rua João José de Guimarães,tertiary,False,113.06,,"LINESTRING (-49.6358504 -29.1089681, -49.6354172 -29.1080244)",,
435588741,False,Rua João José de Guimarães,tertiary,True,117.562,,"LINESTRING (-49.6358504 -29.1089681, -49.6363008 -29.1099494)",,
223719274,False,Rua Teodoro Rodrigues de Oliveira,residential,False,82.543,,"LINESTRING (-49.6354172 -29.1080244, -49.634742 -29.108475)",,
435588741,False,Rua João José de Guimarães,tertiary,False,112.104,,"LINESTRING (-49.6354172 -29.1080244, -49.6349876 -29.1070887)",,
435588741,False,Rua João José de Guimarães,tertiary,True,113.06,,"LINESTRING (-49.6354172 -29.1080244, -49.6358504 -29.1089681)",,
223719275,False,Rua Edílio Antônio da Rosa,residential,False,83.654,,"LINESTRING (-49.6349876 -29.1070887, -49.634303 -29.107545)",,
435588741,False,Rua João José de Guimarães,tertiary,False,136.387,,"LINESTRING (-49.6349876 -29.1070887, -49.634465 -29.1059503)",,
435588741,False,Rua João José de Guimarães,tertiary,True,112.104,,"LINESTRING (-49.6349876 -29.1070887, -49.6354172 -29.1080244)",,
223719275,False,Rua Edílio Antônio da Rosa,residential,True,80.963,,"LINESTRING (-49.6349876 -29.1070887, -49.6353175 -29.1068702, -49.6356527 -29.10665)",,
223719280,False,Rua Reduzino Tristão de Melo,residential,False,83.634,,"LINESTRING (-49.634465 -29.1059503, -49.6337819 -29.106408)",,
223719280,False,Rua Reduzino Tristão de Melo,residential,True,82.313,,"LINESTRING (-49.634465 -29.1059503, -49.63514 -29.1055029)",,
435588741,False,Rua João José de Guimarães,tertiary,True,136.387,,"LINESTRING (-49.634465 -29.1059503, -49.6349876 -29.1070887)",,
435588741,False,Rua João José de Guimarães,tertiary,False,134.067,,"LINESTRING (-49.634465 -29.1059503, -49.6343982 -29.1058046, -49.6339515 -29.1048312)",,
1087394011,True,Avenida Papa João XXIII,tertiary,False,83.43,,"LINESTRING (-49.6339515 -29.1048312, -49.6332679 -29.1052853)",,
435588741,False,Rua João José de Guimarães,tertiary,False,9.206,,"LINESTRING (-49.6339515 -29.1048312, -49.6339346 -29.1047944, -49.6339161 -29.1047544)",,
435588741,False,Rua João José de Guimarães,tertiary,True,134.067,,"LINESTRING (-49.6339515 -29.1048312, -49.6343982 -29.1058046, -49.634465 -29.1059503)",,
223468779,False,Avenida Antônio Sant'Helena,tertiary,False,116.988,,"LINESTRING (-49.6349137 -29.1108711, -49.6344509 -29.1098998)",,
223468779,False,Avenida Antônio Sant'Helena,tertiary,True,119.445,,"LINESTRING (-49.6349137 -29.1108711, -49.6353862 -29.1118628)",,
223719269,False,Rua Alberto Santos,residential,True,169.302,,"LINESTRING (-49.6349137 -29.1108711, -49.6363008 -29.1099494)",,
223719269,False,Rua Alberto Santos,residential,False,100.917,,"LINESTRING (-49.6349137 -29.1108711, -49.6348508 -29.110913, -49.6340873 -29.111421)",,
223468779,False,Avenida Antônio Sant'Helena,tertiary,False,112.606,,"LINESTRING (-49.6344509 -29.1098998, -49.6340054 -29.1089649)",,
223468779,False,Avenida Antônio Sant'Helena,tertiary,True,116.988,,"LINESTRING (-49.6344509 -29.1098998, -49.6349137 -29.1108711)",,
317363972,False,Rua Luiz Coelho,residential,False,170.935,,"LINESTRING (-49.6344509 -29.1098998, -49.6358504 -29.1089681)",40,
317363972,False,Rua Luiz Coelho,residential,True,100.468,,"LINESTRING (-49.6344509 -29.1098998, -49.6343907 -29.1099398, -49.6336278 -29.1104468)",40,
223468779,False,Avenida Antônio Sant'Helena,tertiary,True,112.606,,"LINESTRING (-49.6340054 -29.1089649, -49.6344509 -29.1098998)",,
223719274,False,Rua Teodoro Rodrigues de Oliveira,residential,True,89.936,,"LINESTRING (-49.6340054 -29.1089649, -49.634742 -29.108475)",,
223468779,False,Avenida Antônio Sant'Helena,tertiary,False,111.678,,"LINESTRING (-49.6340054 -29.1089649, -49.6337836 -29.1084993, -49.6335636 -29.1080377)",,
223719274,False,Rua Teodoro Rodrigues de Oliveira,residential,False,100.06,,"LINESTRING (-49.6340054 -29.1089649, -49.6339479 -29.1090032, -49.6331861 -29.1095102)",,
223468779,False,Avenida Antônio Sant'Helena,tertiary,False,135.642,,"LINESTRING (-49.6335636 -29.1080377, -49.6330271 -29.1069115)",,
223719275,False,Rua Edílio Antônio da Rosa,residential,True,90.342,,"LINESTRING (-49.6335636 -29.1080377, -49.634303 -29.107545)",,
223468779,False,Avenida Antônio Sant'Helena,tertiary,True,111.678,,"LINESTRING (-49.6335636 -29.1080377, -49.6337836 -29.1084993, -49.6340054 -29.1089649)",,
223719275,False,Rua Edílio Antônio da Rosa,residential,False,99.638,,"LINESTRING (-49.6335636 -29.1080377, -49.6335087 -29.1080742, -49.6327475 -29.1085804)",,
223468779,False,Avenida Antônio Sant'Helena,tertiary,False,132.975,,"LINESTRING (-49.6330271 -29.1069115, -49.632501 -29.1058075)",,
223468779,False,Avenida Antônio Sant'Helena,tertiary,True,135.642,,"LINESTRING (-49.6330271 -29.1069115, -49.6335636 -29.1080377)",,
223719280,False,Rua Reduzino Tristão de Melo,residential,True,92.26,,"LINESTRING (-49.6330271 -29.1069115, -49.6337819 -29.106408)",,
223719280,False,Rua Reduzino Tristão de Melo,residential,False,99.20500000000001,,"LINESTRING (-49.6330271 -29.1069115, -49.6329754 -29.106946, -49.632216 -29.1074535)",,
926485229,False,Rua Eralides da Silva Ferreira,residential,True,130.244,,"LINESTRING (-49.6308847 -29.1068679, -49.6316896 -29.1078046)",,
1087612992,True,Avenida Papa João XXIII,tertiary,False,72.435,,"LINESTRING (-49.6308847 -29.1068679, -49.6302913 -29.1072623)",,
369896522,False,Rua José Patrício dos Santos,residential,False,131.596,,"LINESTRING (-49.6302383 -29.1072008, -49.6294238 -29.1062552)",,
1087612994,True,Avenida Papa João XXIII,tertiary,False,72.453,,"LINESTRING (-49.6302383 -29.1072008, -49.6308321 -29.1068066)",,
369896522,False,Rua José Patrício dos Santos,residential,True,8.56,,"LINESTRING (-49.6302383 -29.1072008, -49.6302668 -29.1072338, -49.6302913 -29.1072623)",,
369896523,False,Rua Eralides da Silva Ferreira,residential,False,131.473,,"LINESTRING (-49.6308321 -29.1068066, -49.6300197 -29.105861)",,
1087612994,True,Avenida Papa João XXIII,tertiary,False,76.494,,"LINESTRING (-49.6308321 -29.1068066, -49.6314591 -29.1063905)",,
1087394010,True,Avenida Papa João XXIII,tertiary,False,217.821,,"LINESTRING (-49.6339161 -29.1047544, -49.6356888 -29.1035551)",,
