osmid,name,highway,oneway,reversed,length,lanes,geometry,bridge
375974728,Travessa Assembleia de Deus,residential,False,False,107.17,,"LINESTRING (-40.2925622 -6.0042712, -40.2924399 -6.0033151)",
663300589,Rua Doutor Bernardo de Castro,residential,False,False,110.452,2,"LINESTRING (-40.2925622 -6.0042712, -40.2915685 -6.004171)",
663300589,Rua Doutor Bernardo de Castro,residential,False,True,22.505,2,"LINESTRING (-40.2925622 -6.0042712, -40.2927643 -6.004295)",
225517906,Rua Pôr do Sol,residential,False,False,116.246,,"LINESTRING (-40.292435 -6.0052878, -40.2927643 -6.004295)",
375978880,,residential,False,False,7.729,,"LINESTRING (-40.292435 -6.0052878, -40.2924311 -6.0053572)",
755072671,,tertiary,True,False,8.163,,"LINESTRING (-40.292435 -6.0052878, -40.2925086 -6.0052934)",
375971089,Rua Monsenhor Odorico de Andrade,tertiary,False,False,30.655,,"LINESTRING (-40.2913017 -6.0058042, -40.2910981 -6.0059913)",
225517903,Rua Monsenhor Odorico de Andrade,tertiary,True,False,68.206,,"LINESTRING (-40.2913017 -6.0058042, -40.2914492 -6.0056761, -40.2918402 -6.005521)",
375971089,Rua Monsenhor Odorico de Andrade,tertiary,False,False,62.431,,"LINESTRING (-40.2910981 -6.0059913, -40.2906952 -6.0063846)",
375971089,Rua Monsenhor Odorico de Andrade,tertiary,False,True,30.655,,"LINESTRING (-40.2910981 -6.0059913, -40.2913017 -6.0058042)",
375974729,,residential,True,False,78.89099999999999,,"LINESTRING (-40.2903319 -6.004342, -40.2903555 -6.0042316, -40.2903803 -6.0042083, -40.2904285 -6.0041896, -40.2904776 -6.0041824, -40.2907853 -6.0041534, -40.2909403 -6.004143)",
225517906,Rua Pôr do Sol,residential,False,True,116.246,,"LINESTRING (-40.2927643 -6.004295, -40.292435 -6.0052878)",
375974731,,residential,False,True,23.744,,"LINESTRING (-40.2927643 -6.004295, -40.2929768 -6.0043256)",
663300589,Rua Doutor Bernardo de Castro,residential,False,False,22.505,2,"LINESTRING (-40.2927643 -6.004295, -40.2925622 -6.0042712)",
375971089,Rua Monsenhor Odorico de Andrade,tertiary,False,True,62.431,,"LINESTRING (-40.2906952 -6.0063846, -40.2910981 -6.0059913)",
375971090,Rua Monsenhor Odorico de Andrade,tertiary,True,False,67.997,,"LINESTRING (-40.2924311 -6.0053572, -40.2918636 -6.0055926)",
375978880,,residential,False,True,7.729,,"LINESTRING (-40.2924311 -6.0053572, -40.292435 -6.0052878)",
375978880,,residential,False,False,102.397,,"LINESTRING (-40.2924311 -6.0053572, -40.2924362 -6.0054367, -40.2924764 -6.0055907, -40.2924764 -6.0056621, -40.2924704 -6.0057161, -40.2924547 -6.0057741, -40.2923127 -6.0062499)",
375971091,,tertiary,False,True,8.456,,"LINESTRING (-40.2945122 -6.004033, -40.2944675 -6.0040947)",
663300612,Rua Coronel Lourenço Feitosa,tertiary,True,False,87.735,,"LINESTRING (-40.2945122 -6.004033, -40.2945659 -6.0037742, -40.2946115 -6.0032514)",
375974715,Avenida Monsenhor Juviniano Barreto,tertiary,False,False,38.981,,"LINESTRING (-40.2946115 -6.0032514, -40.294964 -6.0032508)",
375974715,Avenida Monsenhor Juviniano Barreto,tertiary,False,True,71.658,,"LINESTRING (-40.2946115 -6.0032514, -40.2939636 -6.0032405)",
663300612,Rua Coronel Lourenço Feitosa,tertiary,True,False,112.978,,"LINESTRING (-40.2946115 -6.0032514, -40.2945701 -6.0022362)",
375974736,Rua Coronel Domingos A. Gomes,residential,False,False,55.799,,"LINESTRING (-40.2945417 -6.0015389, -40.2940374 -6.0015556)",
375974736,Rua Coronel Domingos A. Gomes,residential,False,True,20.939,,"LINESTRING (-40.2945417 -6.0015389, -40.2947308 -6.0015293)",
663300612,Rua Coronel Lourenço Feitosa,tertiary,True,False,60.792,,"LINESTRING (-40.2945417 -6.0015389, -40.294531 -6.0012454, -40.2945022 -6.000994)",
663300611,Avenida Odilon Aguiar,tertiary,False,True,43.458,,"LINESTRING (-40.2945022 -6.000994, -40.29448 -6.0006038)",
663300610,Rua Coronel Lourenço Feitosa,tertiary,True,False,65.496,,"LINESTRING (-40.2945022 -6.000994, -40.2945662 -6.001089, -40.2946722 -6.0012752, -40.2947308 -6.0015293)",
375971094,Avenida Odilon Aguiar,tertiary,True,False,30.262,,"LINESTRING (-40.2946503 -5.99892, -40.294645 -5.9991921)",
754176255,,tertiary_link,False,False,11.663,,"LINESTRING (-40.2946503 -5.99892, -40.2945449 -5.9989163)",
375974715,Avenida Monsenhor Juviniano Barreto,tertiary,False,True,38.981,,"LINESTRING (-40.294964 -6.0032508, -40.2946115 -6.0032514)",
375974716,Avenida Monsenhor Juviniano Barreto,tertiary,True,False,5.438,,"LINESTRING (-40.294964 -6.0032508, -40.2950033 -6.0032214)",
