osmid,oneway,name,highway,maxspeed,reversed,length,geometry,bridge
220775320,False,Rua Manoel Hipólito,tertiary,40,False,327.14599999999996,"LINESTRING (-42.8626589 -21.3145538, -42.8626697 -21.3149049, -42.8627394 -21.3154621, -42.8627823 -21.3156458, -42.8628373 -21.3157782, -42.8630009 -21.3159906, -42.8632048 -21.316183, -42.8642119 -21.3168789)",
220775320,False,Rua Manoel Hipólito,tertiary,40,True,80.125,"LINESTRING (-42.8626589 -21.3145538, -42.8626549 -21.3143552, -42.8626007 -21.3138357)",
440084498,False,,residential,,False,48.314,"LINESTRING (-42.8626589 -21.3145538, -42.8624423 -21.3146245, -42.8622147 -21.3146857)",
516733941,False,Rua Antônio Marinho,tertiary,40,False,70.749,"LINESTRING (-42.8642119 -21.3168789, -42.8647859 -21.3172237)",
220775320,False,Rua Manoel Hipólito,tertiary,40,True,327.146,"LINESTRING (-42.8642119 -21.3168789, -42.8632048 -21.316183, -42.8630009 -21.3159906, -42.8628373 -21.3157782, -42.8627823 -21.3156458, -42.8627394 -21.3154621, -42.8626697 -21.3149049, -42.8626589 -21.3145538)",
220776497,False,Rua Prefeito José Vieira,residential,,False,14.257,"LINESTRING (-42.8619017 -21.3089249, -42.8618647 -21.3090484)",
248050987,False,Avenida Olyntho Almada,tertiary,,True,30.163,"LINESTRING (-42.8619017 -21.3089249, -42.8616384 -21.3088091)",
248050987,False,Avenida Olyntho Almada,tertiary,,False,129.03199999999998,"LINESTRING (-42.8619017 -21.3089249, -42.8628145 -21.3092052, -42.8630801 -21.3093001)",
248050987,False,Avenida Olyntho Almada,tertiary,,False,30.163,"LINESTRING (-42.8616384 -21.3088091, -42.8619017 -21.3089249)",
248050987,False,Avenida Olyntho Almada,tertiary,,True,89.427,"LINESTRING (-42.8643534 -21.3137412, -42.8642347 -21.3129446)",
440110636,False,Rua Professor Marino Defilippo,residential,,False,89.185,"LINESTRING (-42.8643534 -21.3137412, -42.8652097 -21.313658)",
248050987,False,Avenida Olyntho Almada,tertiary,,False,148.335,"LINESTRING (-42.8643534 -21.3137412, -42.8643984 -21.3142652, -42.8644373 -21.3145801, -42.8645083 -21.3148287, -42.8646196 -21.3150386)",
440084496,False,,tertiary,,True,20.201999999999998,"LINESTRING (-42.8643534 -21.3137412, -42.8642741 -21.3137433, -42.8641593 -21.3137566)",
248050987,False,Avenida Olyntho Almada,tertiary,,False,89.427,"LINESTRING (-42.8642347 -21.3129446, -42.8643534 -21.3137412)",
440110638,False,Rua Antônio Liberato da Cunha,residential,,False,66.757,"LINESTRING (-42.8642347 -21.3129446, -42.8648631 -21.3130777)",
248050987,False,Avenida Olyntho Almada,tertiary,,True,70.356,"LINESTRING (-42.8642347 -21.3129446, -42.8641553 -21.312575, -42.8641114 -21.3123225)",
220776497,False,Rua Prefeito José Vieira,residential,,True,14.257,"LINESTRING (-42.8618647 -21.3090484, -42.8619017 -21.3089249)",
1052539865,False,,unclassified,,False,106.315,"LINESTRING (-42.8618647 -21.3090484, -42.8628256 -21.3093842)",
"[220776497, 440084509, 898440745]",False,Rua Prefeito José Vieira,residential,,False,198.07,"LINESTRING (-42.8618647 -21.3090484, -42.8619393 -21.3092206, -42.8620575 -21.3100587, -42.8621768 -21.3108007)",yes
1052539865,False,,unclassified,,True,106.315,"LINESTRING (-42.8628256 -21.3093842, -42.8618647 -21.3090484)",
516733941,False,Rua Antônio Marinho,tertiary,40,True,70.749,"LINESTRING (-42.8647859 -21.3172237, -42.8642119 -21.3168789)",
543996043,False,Rua Praça São José,residential,,False,56.52300000000001,"LINESTRING (-42.8623666 -21.3173524, -42.8624219 -21.3173796, -42.8624789 -21.3174205, -42.8625315 -21.3174811, -42.8625389 -21.3175076, -42.8625359 -21.317527, -42.8625205 -21.3175473, -42.8624672 -21.3175895, -42.8624429 -21.3175959, -42.8624291 -21.3175943, -42.8624118 -21.3175832, -42.862315 -21.3175167)",
755082011,False,Rua Abilio Linhares,residential,,True,19.223,"LINESTRING (-42.8623666 -21.3173524, -42.8623538 -21.3174361, -42.862315 -21.3175167)",
755082011,False,Rua Abilio Linhares,residential,,False,216.701,"LINESTRING (-42.8623666 -21.3173524, -42.8623438 -21.3172793, -42.8622821 -21.3171806, -42.8622023 -21.3171113, -42.8620662 -21.3170176, -42.8620394 -21.3169826, -42.8620293 -21.3169333, -42.862042 -21.3168402, -42.8621145 -21.3166315, -42.8621319 -21.3164716, -42.8621507 -21.316258, -42.8621238 -21.3160356, -42.8620487 -21.3157083, -42.862034 -21.3155496)",
440084498,False,,residential,,True,48.314,"LINESTRING (-42.8622147 -21.3146857, -42.8624423 -21.3146245, -42.8626589 -21.3145538)",
755081995,False,Praça Governador Valadares,residential,,False,93.368,"LINESTRING (-42.8622147 -21.3146857, -42.8622472 -21.3146176, -42.8622707 -21.3145395, -42.8622808 -21.3144545, -42.862272 -21.3143564, -42.8622144 -21.3138592)",
755082011,False,Rua Abilio Linhares,residential,,True,98.762,"LINESTRING (-42.8622147 -21.3146857, -42.8621728 -21.3147388, -42.8621473 -21.3148106, -42.8621051 -21.3151386, -42.8620555 -21.3154172, -42.862034 -21.3155496)",
248050989,False,Rua Pedro Dutra,tertiary,,True,15.873,"LINESTRING (-42.8627538 -21.3138299, -42.8626007 -21.3138357)",
"[440084496, 440084497, 248050989]",False,Rua Pedro Dutra,tertiary,,False,145.846,"LINESTRING (-42.8627538 -21.3138299, -42.8635489 -21.3137805, -42.8640888 -21.3137629, -42.8641593 -21.3137566)",yes
"[755082000, 440084507]",False,Rua Prefeito José Vieira,residential,,True,84.97899999999998,"LINESTRING (-42.8627538 -21.3138299, -42.8626596 -21.3132239, -42.8626405 -21.3131917, -42.8626147 -21.3131705, -42.8625832 -21.3131592, -42.8625278 -21.3131604)",
"[440084508, 755081996]",False,"['Rua Manoel Hipólito', 'Rua Prefeito José Vieira']",tertiary,40,False,264.904,"LINESTRING (-42.8621768 -21.3108007, -42.8623337 -21.311799, -42.8625081 -21.3130402, -42.8625278 -21.3131604)",
440084510,False,,tertiary,,False,549.927,"LINESTRING (-42.8621768 -21.3108007, -42.8619274 -21.3108419, -42.8618858 -21.310841, -42.8618519 -21.3108279, -42.8618265 -21.3108019, -42.8616625 -21.3103834, -42.8615539 -21.3102097, -42.8613858 -21.3100009, -42.8612269 -21.3098551, -42.8610362 -21.3096887, -42.8608136 -21.3095638, -42.8605011 -21.3094176, -42.8600344 -21.3092539, -42.8598399 -21.3092089, -42.8595038 -21.3091786, -42.859164 -21.3091665, -42.8589079 -21.3091815, -42.8576928 -21.3094013)",
"[898440745, 440084509, 220776497]",False,Rua Prefeito José Vieira,residential,,True,198.07,"LINESTRING (-42.8621768 -21.3108007, -42.8620575 -21.3100587, -42.8619393 -21.3092206, -42.8618647 -21.3090484)",yes
440084521,False,,residential,,False,122.22999999999999,"LINESTRING (-42.857658 -21.3104965, -42.8576794 -21.3104365, -42.8576922 -21.310349, -42.8576928 -21.3094013)",
440110604,False,Rua Ernesto Lippi,residential,,False,64.5,"LINESTRING (-42.857658 -21.3104965, -42.857717 -21.3106052, -42.857796 -21.3107563, -42.8579267 -21.3110197)",
440084510,False,,tertiary,,True,549.927,"LINESTRING (-42.8576928 -21.3094013, -42.8589079 -21.3091815, -42.859164 -21.3091665, -42.8595038 -21.3091786, -42.8598399 -21.3092089, -42.8600344 -21.3092539, -42.8605011 -21.3094176, -42.8608136 -21.3095638, -42.8610362 -21.3096887, -42.8612269 -21.3098551, -42.8613858 -21.3100009, -42.8615539 -21.3102097, -42.8616625 -21.3103834, -42.8618265 -21.3108019, -42.8618519 -21.3108279, -42.8618858 -21.310841, -42.8619274 -21.3108419, -42.8621768 -21.3108007)",
440084521,False,,residential,,True,122.22999999999999,"LINESTRING (-42.8576928 -21.3094013, -42.8576922 -21.310349, -42.8576794 -21.3104365, -42.857658 -21.3104965)",
440110603,False,Rua Maria Moreira Gonçalves,residential,,True,10.768,"LINESTRING (-42.8585806 -21.3113579, -42.8584836 -21.3113927)",
440110626,False,Rua Francisco Bonifacio de Sa,residential,,True,61.002,"LINESTRING (-42.8585806 -21.3113579, -42.8583768 -21.3108432)",
755081993,False,,residential,,False,149.963,"LINESTRING (-42.8585806 -21.3113579, -42.858649 -21.3113104, -42.8587127 -21.3112267, -42.858755 -21.3111368, -42.858932 -21.310737, -42.8590125 -21.3106314, -42.8591593 -21.3105133, -42.8592827 -21.3104571, -42.8593887 -21.3104434, -42.8594926 -21.310459)",
440110603,False,Rua Maria Moreira Gonçalves,residential,,False,35.669,"LINESTRING (-42.8581622 -21.3115078, -42.8584836 -21.3113927)",
440110603,False,Rua Maria Moreira Gonçalves,residential,,True,55.958,"LINESTRING (-42.8581622 -21.3115078, -42.8576593 -21.3116915)",
440110604,False,Rua Ernesto Lippi,residential,,True,59.505,"LINESTRING (-42.8581622 -21.3115078, -42.8579267 -21.3110197)",
440110603,False,Rua Maria Moreira Gonçalves,residential,,False,55.958,"LINESTRING (-42.8576593 -21.3116915, -42.8581622 -21.3115078)",
440110626,False,Rua Francisco Bonifacio de Sa,residential,,False,61.002,"LINESTRING (-42.8583768 -21.3108432, -42.8585806 -21.3113579)",
440110627,False,,residential,,False,50.589,"LINESTRING (-42.8583768 -21.3108432, -42.8579267 -21.3110197)",
440110626,False,Rua Francisco Bonifacio de Sa,residential,,True,105.00500000000001,"LINESTRING (-42.8583768 -21.3108432, -42.8583227 -21.3106334, -42.8583688 -21.3099061)",
440110604,False,Rua Ernesto Lippi,residential,,False,59.505,"LINESTRING (-42.8579267 -21.3110197, -42.8581622 -21.3115078)",
440110627,False,,residential,,True,50.589,"LINESTRING (-42.8579267 -21.3110197, -42.8583768 -21.3108432)",
440110604,False,Rua Ernesto Lippi,residential,,True,64.5,"LINESTRING (-42.8579267 -21.3110197, -42.857796 -21.3107563, -42.857717 -21.3106052, -42.857658 -21.3104965)",
440110628,False,Rua João Leonardo da Silveira,residential,,True,57.732,"LINESTRING (-42.865199 -21.3131389, -42.8652097 -21.313658)",
440110638,False,Rua Antônio Liberato da Cunha,residential,,False,73.282,"LINESTRING (-42.865199 -21.3131389, -42.8658957 -21.3132532)",
440110638,False,Rua Antônio Liberato da Cunha,residential,,True,35.455,"LINESTRING (-42.865199 -21.3131389, -42.8648631 -21.3130777)",
440110637,False,Rua Valdemar Almada,residential,,True,76.871,"LINESTRING (-42.8659574 -21.3139394, -42.8652164 -21.3139766)",
516733943,False,,residential,,False,46.769,"LINESTRING (-42.8660332 -21.3159956, -42.8659036 -21.3163985)",
440110634,False,Avenida Olyntho Almada,residential,,False,356.46900000000005,"LINESTRING (-42.8660332 -21.3159956, -42.8652701 -21.3157907, -42.8649898 -21.3156545, -42.864739 -21.3154734, -42.8645352 -21.3152747, -42.8643742 -21.3150798, -42.8642696 -21.3148799, -42.8642106 -21.3146588, -42.8641744 -21.3144352, -42.8641593 -21.3137566)",
440084496,False,,tertiary,,False,20.201999999999998,"LINESTRING (-42.8641593 -21.3137566, -42.8642741 -21.3137433, -42.8643534 -21.3137412)",
"[440084496, 440084497, 248050989]",False,Rua Pedro Dutra,tertiary,,True,145.846,"LINESTRING (-42.8641593 -21.3137566, -42.8640888 -21.3137629, -42.8635489 -21.3137805, -42.8627538 -21.3138299)",yes
440110634,False,Avenida Olyntho Almada,residential,,True,356.46900000000005,"LINESTRING (-42.8641593 -21.3137566, -42.8641744 -21.3144352, -42.8642106 -21.3146588, -42.8642696 -21.3148799, -42.8643742 -21.3150798, -42.8645352 -21.3152747, -42.864739 -21.3154734, -42.8649898 -21.3156545, -42.8652701 -21.3157907, -42.8660332 -21.3159956)",
440110635,False,Rua Antônio V da Costa,residential,,False,88.094,"LINESTRING (-42.8646196 -21.3150386, -42.8652969 -21.3145595)",
248050987,False,Avenida Olyntho Almada,tertiary,,False,178.82399999999998,"LINESTRING (-42.8646196 -21.3150386, -42.8648342 -21.3152822, -42.865034 -21.3154409, -42.8652227 -21.3155454, -42.8654343 -21.3156226, -42.8660855 -21.3158007)",
248050987,False,Avenida Olyntho Almada,tertiary,,True,148.335,"LINESTRING (-42.8646196 -21.3150386, -42.8645083 -21.3148287, -42.8644373 -21.3145801, -42.8643984 -21.3142652, -42.8643534 -21.3137412)",
440110635,False,Rua Antônio V da Costa,residential,,True,88.094,"LINESTRING (-42.8652969 -21.3145595, -42.8646196 -21.3150386)",
440110628,False,Rua João Leonardo da Silveira,residential,,False,65.586,"LINESTRING (-42.8652969 -21.3145595, -42.8652661 -21.3144558, -42.8652245 -21.314199, -42.8652164 -21.3139766)",
"[440110628, 755082006]",False,"['Rua João Leonardo da Silveira', 'Rua Anita Garibaldi']",residential,,True,204.93899999999996,"LINESTRING (-42.8652969 -21.3145595, -42.8654196 -21.3147294, -42.8655148 -21.3148112, -42.8656168 -21.3148756, -42.866242 -21.315112, -42.8662947 -21.315142, -42.8663249 -21.3151676, -42.8663316 -21.3151888, -42.8663312 -21.3152285, -42.8663101 -21.3153016, -42.8660855 -21.3158007)",
440110628,False,Rua João Leonardo da Silveira,residential,,False,57.732,"LINESTRING (-42.8652097 -21.313658, -42.865199 -21.3131389)",
440110628,False,Rua João Leonardo da Silveira,residential,,True,35.434,"LINESTRING (-42.8652097 -21.313658, -42.8652164 -21.3139766)",
440110636,False,Rua Professor Marino Defilippo,residential,,True,89.185,"LINESTRING (-42.8652097 -21.313658, -42.8643534 -21.3137412)",
440110628,False,Rua João Leonardo da Silveira,residential,,False,35.434,"LINESTRING (-42.8652164 -21.3139766, -42.8652097 -21.313658)",
440110637,False,Rua Valdemar Almada,residential,,False,76.871,"LINESTRING (-42.8652164 -21.3139766, -42.8659574 -21.3139394)",
440110628,False,Rua João Leonardo da Silveira,residential,,True,65.586,"LINESTRING (-42.8652164 -21.3139766, -42.8652245 -21.314199, -42.8652661 -21.3144558, -42.8652969 -21.3145595)",
440110638,False,Rua Antônio Liberato da Cunha,residential,,False,35.455,"LINESTRING (-42.8648631 -21.3130777, -42.865199 -21.3131389)",
440110638,False,Rua Antônio Liberato da Cunha,residential,,True,66.757,"LINESTRING (-42.8648631 -21.3130777, -42.8642347 -21.3129446)",
440110639,False,Rua Abel Gomes,residential,,False,67.309,"LINESTRING (-42.8648631 -21.3130777, -42.8647779 -21.3126935, -42.8647316 -21.3124849)",
440110639,False,Rua Abel Gomes,residential,,True,31.747,"LINESTRING (-42.8646646 -21.3122063, -42.8647316 -21.3124849)",
440110640,False,Rua Padre José A Mendes,residential,,False,63.132,"LINESTRING (-42.8646646 -21.3122063, -42.8652594 -21.3120826)",
440110640,False,Rua Padre José A Mendes,residential,,True,58.745,"LINESTRING (-42.8646646 -21.3122063, -42.8641114 -21.3123225)",
440110641,False,Rua Padre José A Mendes,residential,,False,77.946,"LINESTRING (-42.8658843 -21.3119476, -42.8653976 -21.311413)",
440110640,False,Rua Padre José A Mendes,residential,,False,50.373000000000005,"LINESTRING (-42.8658843 -21.3119476, -42.8660989 -21.3118589, -42.8663108 -21.3117327)",
440110640,False,Rua Padre José A Mendes,residential,,True,66.47800000000001,"LINESTRING (-42.8658843 -21.3119476, -42.8656563 -21.3120051, -42.8652594 -21.3120826)",
440110641,False,Rua Padre José A Mendes,residential,,True,77.946,"LINESTRING (-42.8653976 -21.311413, -42.8658843 -21.3119476)",
440110640,False,Rua Padre José A Mendes,residential,,True,63.132,"LINESTRING (-42.8652594 -21.3120826, -42.8646646 -21.3122063)",
