osmid,oneway,name,highway,reversed,length,ref,geometry,maxspeed
174658760,False,Avenida Giusepp Muccini,secondary,True,19.508,,"LINESTRING (-40.5080292 -9.431286, -40.5078528 -9.4313083)",
402780215,False,Avenida Giusepp Muccini,secondary,False,110.98,,"LINESTRING (-40.5080292 -9.431286, -40.5090324 -9.4314154)",
502403338,False,,trunk_link,False,14.941,,"LINESTRING (-40.5025229 -9.4327022, -40.502642 -9.4327674)",
502403339,True,,trunk,False,236.52800000000002,BR-407,"LINESTRING (-40.5025229 -9.4327022, -40.503422 -9.4308284, -40.5034453 -9.4307795)",
772366144,False,,trunk_link,False,11.983,,"LINESTRING (-40.5038832 -9.4298431, -40.5039815 -9.4298901)",
174007523,True,,trunk,False,13.331,BR-407,"LINESTRING (-40.5040321 -9.4297811, -40.5039815 -9.4298901)",
174660697,False,Rua da Estação,residential,True,67.528,,"LINESTRING (-40.5040321 -9.4297811, -40.5042903 -9.4292298)",
402780215,False,Avenida Giusepp Muccini,secondary,True,65.809,,"LINESTRING (-40.5096282 -9.4314848, -40.5090324 -9.4314154)",
827941145,True,Avenida Airton Senna,tertiary,False,78.302,,"LINESTRING (-40.5096282 -9.4314848, -40.5096775 -9.4307823)",
174658764,False,Rua Tito Nunes,residential,True,80.956,,"LINESTRING (-40.5071061 -9.4300631, -40.5078432 -9.4300996)",
174660704,True,Rua do Riso,residential,False,65.624,,"LINESTRING (-40.5071061 -9.4300631, -40.5071108 -9.4302324, -40.5071081 -9.4303303, -40.5070934 -9.4304414, -40.5070556 -9.4306489)",
502403339,True,,trunk,False,88.074,BR-407,"LINESTRING (-40.5034453 -9.4307795, -40.5037817 -9.4300603)",
983230699,True,Avenida Giusepp Muccini,secondary,False,12.342,,"LINESTRING (-40.5034453 -9.4307795, -40.5035486 -9.4308235)",
983230699,True,Avenida Giusepp Muccini,secondary,False,47.503,,"LINESTRING (-40.5035486 -9.4308235, -40.5039674 -9.4309322)",
174007523,True,,trunk,False,23.78,BR-407,"LINESTRING (-40.5035486 -9.4308235, -40.5035271 -9.4308677, -40.503455 -9.4310164)",
174658760,False,Avenida Giusepp Muccini,secondary,False,80.992,,"LINESTRING (-40.5060656 -9.4315353, -40.5067984 -9.4314461)",
174660665,False,Rua Santa Clara,residential,False,172.329,,"LINESTRING (-40.5060656 -9.4315353, -40.5056475 -9.4330292)",
174660665,False,Rua Santa Clara,residential,True,138.898,,"LINESTRING (-40.5060656 -9.4315353, -40.5064183 -9.4303356)",
174658760,False,Avenida Giusepp Muccini,secondary,True,77.441,,"LINESTRING (-40.5060656 -9.4315353, -40.5060225 -9.4315388, -40.5059722 -9.4315408, -40.505928 -9.4315362, -40.505881 -9.4315262, -40.5057482 -9.4314879, -40.5053835 -9.4313774)",
504617428,False,Rua Nossa Senhora das Candeias,residential,False,185.795,,"LINESTRING (-40.5113657 -9.4309179, -40.5096775 -9.4307823)",
174658779,False,Rua Paulo Bispo de Carvalho,residential,False,219.94600000000003,,"LINESTRING (-40.5097755 -9.4296825, -40.5087407 -9.4296175, -40.5082686 -9.4295921, -40.5081877 -9.4295973, -40.5077778 -9.429657)",
504617428,False,Rua Nossa Senhora das Candeias,residential,True,192.207,,"LINESTRING (-40.507929 -9.4306694, -40.5096775 -9.4307823)",
832403588,True,Rua São João,secondary,False,69.438,,"LINESTRING (-40.507929 -9.4306694, -40.5080292 -9.431286)",
174659212,False,Rua José Borges,residential,False,68.91,,"LINESTRING (-40.5070897 -9.4292248, -40.5077172 -9.4292542)",
174660704,True,Rua do Riso,residential,False,47.691,,"LINESTRING (-40.5070897 -9.4292248, -40.5071029 -9.4296535)",
504617428,False,Rua Nossa Senhora das Candeias,residential,False,192.207,,"LINESTRING (-40.5096775 -9.4307823, -40.507929 -9.4306694)",
504617428,False,Rua Nossa Senhora das Candeias,residential,True,185.795,,"LINESTRING (-40.5096775 -9.4307823, -40.5113657 -9.4309179)",
827941145,True,Avenida Airton Senna,tertiary,False,60.747,,"LINESTRING (-40.5096775 -9.4307823, -40.5097284 -9.4302383)",
174659213,False,Travessa Maria Honória Medrado,residential,True,74.033,,"LINESTRING (-40.5071029 -9.4296535, -40.5077778 -9.429657)",
174660704,True,Rua do Riso,residential,False,45.547,,"LINESTRING (-40.5071029 -9.4296535, -40.5071061 -9.4300631)",
174658764,False,Rua Tito Nunes,residential,False,80.956,,"LINESTRING (-40.5078432 -9.4300996, -40.5071061 -9.4300631)",
174658764,False,Rua Tito Nunes,residential,True,207.366,,"LINESTRING (-40.5078432 -9.4300996, -40.5097284 -9.4302383)",
832403588,True,Rua São João,secondary,False,49.844,,"LINESTRING (-40.5078432 -9.4300996, -40.5079106 -9.4305429)",
174659213,False,Travessa Maria Honória Medrado,residential,False,74.033,,"LINESTRING (-40.5077778 -9.429657, -40.5071029 -9.4296535)",
832403588,True,Rua São João,secondary,False,49.735,,"LINESTRING (-40.5077778 -9.429657, -40.5078432 -9.4300996)",
174658779,False,Rua Paulo Bispo de Carvalho,residential,True,219.946,,"LINESTRING (-40.5077778 -9.429657, -40.5081877 -9.4295973, -40.5082686 -9.4295921, -40.5087407 -9.4296175, -40.5097755 -9.4296825)",
174659212,False,Rua José Borges,residential,True,68.91,,"LINESTRING (-40.5077172 -9.4292542, -40.5070897 -9.4292248)",
832403588,True,Rua São João,secondary,False,45.28,,"LINESTRING (-40.5077172 -9.4292542, -40.5077778 -9.429657)",
832403588,True,Rua São João,secondary,False,14.21,,"LINESTRING (-40.5079106 -9.4305429, -40.507929 -9.4306694)",
"[174659209, 174661058]",False,Rua Durval da Cunha,residential,False,77.19200000000001,,"LINESTRING (-40.5079106 -9.4305429, -40.5074783 -9.43054, -40.5074548 -9.4305446, -40.5074346 -9.4305552, -40.5074233 -9.4305777, -40.5074166 -9.4306001, -40.5073877 -9.4307708)",
174658764,False,Rua Tito Nunes,residential,False,207.366,,"LINESTRING (-40.5097284 -9.4302383, -40.5078432 -9.4300996)",
827941145,True,Avenida Airton Senna,tertiary,False,62.018,,"LINESTRING (-40.5097284 -9.4302383, -40.5097755 -9.4296825)",
735023355,False,Avenida Codevasf,tertiary,False,25.763,,"LINESTRING (-40.5090763 -9.4317702, -40.5091169 -9.4319984)",
735023355,False,Avenida Codevasf,tertiary,True,39.745,,"LINESTRING (-40.5090763 -9.4317702, -40.5090324 -9.4314154)",
174660691,False,Rua Doutor Juca Sento Se II,residential,True,118.59200000000001,,"LINESTRING (-40.5090763 -9.4317702, -40.5085257 -9.4317961, -40.5079985 -9.4318489)",
174007523,True,,trunk,False,214.154,BR-407,"LINESTRING (-40.503455 -9.4310164, -40.502642 -9.4327674)",
174658760,False,Avenida Giusepp Muccini,secondary,False,10.763,,"LINESTRING (-40.507755 -9.4313161, -40.5078528 -9.4313083)",
174658760,False,Avenida Giusepp Muccini,secondary,True,49.076,,"LINESTRING (-40.507755 -9.4313161, -40.5073113 -9.4313727)",
174660706,False,Praça do Chafariz,residential,True,107.815,,"LINESTRING (-40.507755 -9.4313161, -40.5077567 -9.4322857)",
174660683,False,Travessa Lafayete Coutinho,residential,False,17.377,,"LINESTRING (-40.5035734 -9.433587, -40.5034168 -9.4335634)",
174660683,False,Travessa Lafayete Coutinho,residential,True,43.608,,"LINESTRING (-40.5035734 -9.433587, -40.5039664 -9.4336462)",
174660701,False,Rua Doutor Juca Sento Se I,residential,False,38.431,,"LINESTRING (-40.5077567 -9.4322857, -40.5080978 -9.4322068)",
