osmid,oneway,name,highway,reversed,length,geometry,ref,lanes,maxspeed
239480232,False,Rua Cariolano Durand,residential,True,93.613,"LINESTRING (-60.6173107 -3.3030972, -60.6170198 -3.302307)",,,
261112093,False,Rua Quintino Bocaiuva,tertiary,True,98.185,"LINESTRING (-60.6173107 -3.3030972, -60.6176521 -3.3029145, -60.6180899 -3.3026794)",,,
239480212,False,Avenida João XXIII,residential,False,110.338,"LINESTRING (-60.622024 -3.3002017, -60.6217609 -3.2992448)",,,
733479877,False,Avenida Boulevard Pedro Rates de Oliveira,secondary,False,72.562,"LINESTRING (-60.622024 -3.3002017, -60.6222662 -3.3000215, -60.6225626 -3.2998327)",AM-070,,
733479877,False,Avenida Boulevard Pedro Rates de Oliveira,secondary,True,86.115,"LINESTRING (-60.622024 -3.3002017, -60.6214229 -3.3006602, -60.621408 -3.3006724)",AM-070,,
883430776,False,Avenida Boulevard Pedro Rates de Oliveira,tertiary,True,21.496,"LINESTRING (-60.6213263 -3.3007399, -60.6211584 -3.3008362)",AM-070,,
733479877,False,Avenida Boulevard Pedro Rates de Oliveira,secondary,False,11.773,"LINESTRING (-60.6213263 -3.3007399, -60.621369 -3.3007042, -60.621408 -3.3006724)",AM-070,,
239480291,False,Rua Almirante Tamandaré,residential,True,72.983,"LINESTRING (-60.6242806 -3.2953555, -60.6239399 -3.2955001, -60.6236757 -3.2956126)",,,
239480364,False,Rua Gaspar Fernandes,residential,True,260.8,"LINESTRING (-60.6242806 -3.2953555, -60.6247419 -3.2962981, -60.625277 -3.2973719, -60.6253172 -3.2974602)",,,
239480222,False,Avenida Padre Rafael,residential,True,114.861,"LINESTRING (-60.6183801 -3.2954169, -60.6188141 -3.2963546)",,,
261110883,False,Avenida Ribeiro Júnior,residential,True,152.769,"LINESTRING (-60.617331 -3.295555, -60.6179993 -3.296756)",,,
239480212,False,Avenida João XXIII,residential,True,79.381,"LINESTRING (-60.6203203 -3.2955978, -60.6206113 -3.2962499)",,,
239480224,False,Rua Castro Alves,residential,True,86.302,"LINESTRING (-60.6203203 -3.2955978, -60.619631 -3.2959567)",,,
239480291,False,Rua Almirante Tamandaré,residential,False,72.983,"LINESTRING (-60.6236757 -3.2956126, -60.6239399 -3.2955001, -60.6242806 -3.2953555)",,,
239480291,False,Rua Almirante Tamandaré,residential,True,113.46199999999999,"LINESTRING (-60.6236757 -3.2956126, -60.6233641 -3.2957478, -60.6230347 -3.295871, -60.6227249 -3.2959861)",,,
239480452,False,Rua Regina Fernandes,residential,False,262.381,"LINESTRING (-60.6236757 -3.2956126, -60.6238782 -3.296033, -60.6241733 -3.2965833, -60.6243794 -3.2970074, -60.6244844 -3.2972233, -60.6247218 -3.297728)",,,
239480291,False,Rua Almirante Tamandaré,residential,True,51.161,"LINESTRING (-60.6227249 -3.2959861, -60.6222716 -3.2960691)",,,
239480291,False,Rua Almirante Tamandaré,residential,False,113.462,"LINESTRING (-60.6227249 -3.2959861, -60.6230347 -3.295871, -60.6233641 -3.2957478, -60.6236757 -3.2956126)",,,
502158393,False,Rua Coronel Madeira,residential,True,261.902,"LINESTRING (-60.6227249 -3.2959861, -60.6227732 -3.2961106, -60.6228456 -3.2963008, -60.6230414 -3.296756, -60.6234196 -3.2975647, -60.6237026 -3.2981283)",,,
239480224,False,Rua Castro Alves,residential,False,86.302,"LINESTRING (-60.619631 -3.2959567, -60.6203203 -3.2955978)",,,
239480224,False,Rua Castro Alves,residential,True,79.062,"LINESTRING (-60.619631 -3.2959567, -60.6189869 -3.2962601)",,,
239480218,False,Rua Tapajós,residential,True,166.55,"LINESTRING (-60.619631 -3.2959567, -60.6199206 -3.2965766, -60.6202975 -3.2972982)",,,
239480291,False,Rua Almirante Tamandaré,residential,False,51.161,"LINESTRING (-60.6222716 -3.2960691, -60.6227249 -3.2959861)",,,
239480453,False,Rua Fausto Ventura,residential,True,58.848,"LINESTRING (-60.6222716 -3.2960691, -60.6223132 -3.2965967)",,,
239480291,False,Rua Almirante Tamandaré,residential,True,185.621,"LINESTRING (-60.6222716 -3.2960691, -60.621998 -3.296108, -60.6217164 -3.2961374, -60.6211008 -3.2961736, -60.6209117 -3.2961923, -60.6207629 -3.2962191, -60.6206113 -3.2962499)",,,
239480212,False,Avenida João XXIII,residential,False,79.381,"LINESTRING (-60.6206113 -3.2962499, -60.6203203 -3.2955978)",,,
239480212,False,Avenida João XXIII,residential,True,69.142,"LINESTRING (-60.6206113 -3.2962499, -60.6208366 -3.2968296)",,,
239480291,False,Rua Almirante Tamandaré,residential,False,185.621,"LINESTRING (-60.6206113 -3.2962499, -60.6207629 -3.2962191, -60.6209117 -3.2961923, -60.6211008 -3.2961736, -60.6217164 -3.2961374, -60.621998 -3.296108, -60.6222716 -3.2960691)",,,
239480224,False,Rua Castro Alves,residential,False,79.062,"LINESTRING (-60.6189869 -3.2962601, -60.619631 -3.2959567)",,,
239480224,False,Rua Castro Alves,residential,True,21.872,"LINESTRING (-60.6189869 -3.2962601, -60.6188141 -3.2963546)",,,
639514360,True,Avenida Padre Rafael,residential,False,33.231,"LINESTRING (-60.6189869 -3.2962601, -60.6190316 -3.2965556)",,,
239480222,False,Avenida Padre Rafael,residential,False,114.861,"LINESTRING (-60.6188141 -3.2963546, -60.6183801 -3.2954169)",,,
239480224,False,Rua Castro Alves,residential,False,21.872,"LINESTRING (-60.6188141 -3.2963546, -60.6189869 -3.2962601)",,,
