osmid,oneway,ref,highway,reversed,length,name,geometry
395529611,True,MG-335,secondary,False,16.261,,"LINESTRING (-44.5078482 -20.9088729, -44.5078965 -20.909012)"
320285849,True,MG-335,secondary,False,29.387,Praça Ministro Gabriel Passos,"LINESTRING (-44.5085871 -20.9111117, -44.5088587 -20.9110377)"
320285857,True,MG-335,secondary,False,94.444,Rua Carlos Pereira,"LINESTRING (-44.5085871 -20.9111117, -44.507822 -20.9106528)"
320285850,True,MG-335,secondary,False,37.896,Praça Ministro Gabriel Passos,"LINESTRING (-44.5088587 -20.9110377, -44.5089519 -20.9113672)"
320285873,False,,residential,False,99.172,Rua Regina Maria,"LINESTRING (-44.5088587 -20.9110377, -44.5093757 -20.9102879)"
320285852,True,,tertiary,False,67.237,,"LINESTRING (-44.509485 -20.9136802, -44.50885 -20.9137976)"
395529624,False,,residential,True,16.24,Praça Ministro Gabriel Passos,"LINESTRING (-44.509485 -20.9136802, -44.5096398 -20.9136597)"
320285865,False,,residential,False,59.483,Rua Governador Valadares,"LINESTRING (-44.5118943 -20.9153384, -44.5121939 -20.9148825)"
320285871,False,,residential,False,79.168,Rua Otávio Leal Pacheco,"LINESTRING (-44.5118943 -20.9153384, -44.5116135 -20.9160003)"
395529602,True,MG-335,secondary,False,190.91,Rua Viegas,"LINESTRING (-44.5118943 -20.9153384, -44.5133199 -20.9164221)"
320285851,True,MG-335,secondary,False,11.01,Praça Ministro Gabriel Passos,"LINESTRING (-44.50885 -20.9137976, -44.5088403 -20.913699)"
320285859,False,,residential,True,128.934,Rua Doutor Augusto Viégas,"LINESTRING (-44.50885 -20.9137976, -44.5076269 -20.9139955)"
320285853,False,,residential,True,154.845,Rua Capitão João Pereira,"LINESTRING (-44.5064514 -20.9116738, -44.5049735 -20.9118562)"
320285882,False,,residential,False,98.865,Rua Alfaiate José Augusto Filho,"LINESTRING (-44.5064514 -20.9116738, -44.5065461 -20.9125585)"
395559804,False,,residential,False,67.848,Rua Capitão João Pereira,"LINESTRING (-44.5064514 -20.9116738, -44.5070998 -20.9116)"
320285851,True,MG-335,secondary,False,35.463,Praça Ministro Gabriel Passos,"LINESTRING (-44.5086182 -20.9114293, -44.5085871 -20.9111117)"
395529621,False,,residential,True,35.343,,"LINESTRING (-44.5086182 -20.9114293, -44.5089519 -20.9113672)"
395559804,False,,residential,True,158.856,Rua Capitão João Pereira,"LINESTRING (-44.5086182 -20.9114293, -44.5070998 -20.9116)"
320285854,False,,residential,False,161.345,Rua São José,"LINESTRING (-44.5091578 -20.9170703, -44.5084691 -20.9157697)"
395529604,False,,residential,True,100.491,Rua Coronel Benjamin Guimaraes,"LINESTRING (-44.5091578 -20.9170703, -44.5090699 -20.9161703)"
320285854,False,,residential,False,88.466,Rua São José,"LINESTRING (-44.5079353 -20.9147371, -44.5076269 -20.9139955)"
320285854,False,,residential,True,26.416,Rua São José,"LINESTRING (-44.5079353 -20.9147371, -44.5080376 -20.9149546)"
395559790,False,,residential,False,125.957,Travessa São José,"LINESTRING (-44.5079353 -20.9147371, -44.5068608 -20.9152622)"
320285854,False,,residential,True,117.551,Rua São José,"LINESTRING (-44.5072916 -20.9129858, -44.5076269 -20.9139955)"
320285858,False,,residential,False,72.156,Rua Doutora Teófila Navarro,"LINESTRING (-44.5072916 -20.9129858, -44.5066272 -20.9131753)"
320285858,False,,residential,True,40.626,Rua Doutora Teófila Navarro,"LINESTRING (-44.5072916 -20.9129858, -44.5076805 -20.9129469)"
320285854,False,,residential,False,156.605,Rua São José,"LINESTRING (-44.5072916 -20.9129858, -44.5071253 -20.9124546, -44.5070998 -20.9116)"
320285856,False,,residential,False,1.404,Rua São José,"LINESTRING (-44.5070998 -20.9116, -44.5070989 -20.9115874)"
395559804,False,,residential,False,158.856,Rua Capitão João Pereira,"LINESTRING (-44.5070998 -20.9116, -44.5086182 -20.9114293)"
395559804,False,,residential,True,67.848,Rua Capitão João Pereira,"LINESTRING (-44.5070998 -20.9116, -44.5064514 -20.9116738)"
320285854,False,,residential,True,156.605,Rua São José,"LINESTRING (-44.5070998 -20.9116, -44.5071253 -20.9124546, -44.5072916 -20.9129858)"
395529611,True,MG-335,secondary,False,94.676,,"LINESTRING (-44.5083082 -20.9103011, -44.5085871 -20.9111117)"
320285872,False,,tertiary,True,81.876,Rua Antônia Lara Resende,"LINESTRING (-44.5083082 -20.9103011, -44.5086166 -20.9102172, -44.5090833 -20.9102009)"
320285857,True,MG-335,secondary,False,64.169,Rua Carlos Pereira,"LINESTRING (-44.507822 -20.9106528, -44.5073362 -20.9102963)"
320285855,True,,residential,False,64.14099999999999,Rua Antônia Lara Resende,"LINESTRING (-44.507822 -20.9106528, -44.5079863 -20.9105153, -44.5081392 -20.9103926, -44.5083082 -20.9103011)"
320285878,True,MG-335,secondary,False,48.266,Rua Henrique Pereira,"LINESTRING (-44.5070167 -20.9099081, -44.5069873 -20.9094749)"
320285880,False,,residential,False,17.363,Rua Capitão Job Mata,"LINESTRING (-44.5070167 -20.9099081, -44.5069202 -20.9097806)"
395542646,False,,residential,True,53.609,Praça Dom Pedro II,"LINESTRING (-44.5070167 -20.9099081, -44.5070119 -20.9103902)"
320285851,True,MG-335,secondary,False,159.505,Praça Ministro Gabriel Passos,"LINESTRING (-44.508758 -20.9128578, -44.5086182 -20.9114293)"
320285858,False,,residential,False,112.358,Rua Doutora Teófila Navarro,"LINESTRING (-44.508758 -20.9128578, -44.5076805 -20.9129469)"
320285881,False,,residential,False,54.346,,"LINESTRING (-44.508758 -20.9128578, -44.509275 -20.9127827)"
320285858,False,,residential,True,72.156,Rua Doutora Teófila Navarro,"LINESTRING (-44.5066272 -20.9131753, -44.5072916 -20.9129858)"
320285882,False,,residential,False,43.304,Rua Alfaiate José Augusto Filho,"LINESTRING (-44.5066272 -20.9131753, -44.5067589 -20.9135448)"
320285882,False,,residential,True,8.296,Rua Alfaiate José Augusto Filho,"LINESTRING (-44.5066272 -20.9131753, -44.5066055 -20.9131035)"
320285854,False,,residential,False,117.551,Rua São José,"LINESTRING (-44.5076269 -20.9139955, -44.5072916 -20.9129858)"
320285854,False,,residential,True,88.466,Rua São José,"LINESTRING (-44.5076269 -20.9139955, -44.5079353 -20.9147371)"
320285859,False,,residential,False,128.934,Rua Doutor Augusto Viégas,"LINESTRING (-44.5076269 -20.9139955, -44.50885 -20.9137976)"
320285860,False,,tertiary,False,112.32,Rua Prefeito Vanderlei Lara,"LINESTRING (-44.5096398 -20.9136597, -44.5107087 -20.9135068)"
395529601,True,MG-335,secondary,False,87.327,Rua Viegas,"LINESTRING (-44.5096398 -20.9136597, -44.5102964 -20.9141502)"
395529624,False,,residential,False,16.24,Praça Ministro Gabriel Passos,"LINESTRING (-44.5096398 -20.9136597, -44.509485 -20.9136802)"
320285860,False,,tertiary,True,124.389,Rua Prefeito Vanderlei Lara,"LINESTRING (-44.5133936 -20.9124421, -44.512476 -20.9131609)"
395542650,False,,residential,False,54.783,Praça José Pedro de Castro,"LINESTRING (-44.5133936 -20.9124421, -44.5130986 -20.9120337)"
320285865,False,,residential,True,53.29,Rua Governador Valadares,"LINESTRING (-44.5133936 -20.9124421, -44.5135304 -20.9127453, -44.5135385 -20.9128405, -44.5135278 -20.9128943)"
395542649,False,,tertiary,True,68.785,Praça José Pedro de Castro,"LINESTRING (-44.5133936 -20.9124421, -44.513344 -20.9122755, -44.5133279 -20.9121389, -44.5133333 -20.9119898, -44.5133547 -20.911832)"
320285860,False,,tertiary,False,124.389,Rua Prefeito Vanderlei Lara,"LINESTRING (-44.512476 -20.9131609, -44.5133936 -20.9124421)"
320285866,False,,residential,False,77.875,,"LINESTRING (-44.512476 -20.9131609, -44.5130181 -20.9136447)"
320285866,False,,residential,True,47.74,,"LINESTRING (-44.512476 -20.9131609, -44.5121437 -20.9128643)"
