osmid,oneway,name,highway,reversed,length,geometry,lanes,ref,bridge,maxspeed
235395752,True,Avenida José Alexandre,secondary,False,23.567,"LINESTRING (-41.6709117 -20.7702036, -41.6710922 -20.7700754)",,,,
37660567,True,,secondary_link,False,18.124000000000002,"LINESTRING (-41.6709117 -20.7702036, -41.6709816 -20.7702039, -41.6710085 -20.7702183, -41.6710199 -20.770239, -41.6710252 -20.7702841)",,,,
366595030,False,Rua Comendador Aguiar,tertiary,True,24.894,"LINESTRING (-41.6799821 -20.7756851, -41.6800918 -20.7758841)",,,,
366232208,False,Rua Comandante Aguiar,tertiary,False,17.347,"LINESTRING (-41.6799821 -20.7756851, -41.6799717 -20.7756559, -41.679967 -20.7756262, -41.6799657 -20.775531)",2,,,
366232209,True,Rua Comandante Águiar,tertiary,False,30.021,"LINESTRING (-41.6799657 -20.775531, -41.680252 -20.7755662)",2,,,
366232207,False,Rua Comendador Aguiar,tertiary,False,66.082,"LINESTRING (-41.6799657 -20.775531, -41.6799697 -20.7754816, -41.6799791 -20.7754409, -41.6801214 -20.7749557)",,,,
366232208,False,Rua Comandante Aguiar,tertiary,True,17.347,"LINESTRING (-41.6799657 -20.775531, -41.679967 -20.7756262, -41.6799717 -20.7756559, -41.6799821 -20.7756851)",2,,,
366232212,True,Praça da Matriz,tertiary,False,86.955,"LINESTRING (-41.6801214 -20.7749557, -41.6793044 -20.7747883)",,,,
366232207,False,Rua Comendador Aguiar,tertiary,True,66.082,"LINESTRING (-41.6801214 -20.7749557, -41.6799791 -20.7754409, -41.6799697 -20.7754816, -41.6799657 -20.775531)",,,,
366232211,False,Rua Monsenhor Miguel de Sanctis,tertiary,True,6.222,"LINESTRING (-41.6793142 -20.7747331, -41.6793044 -20.7747883)",,,,
366232213,False,Rua Monsenhor Miguel de Sanctis,tertiary,False,119.682,"LINESTRING (-41.6793142 -20.7747331, -41.6794907 -20.7736695)",,,,
366232213,False,Rua Monsenhor Miguel de Sanctis,tertiary,False,5.857,"LINESTRING (-41.6794907 -20.7736695, -41.6795009 -20.7736177)",,,,
366232213,False,Rua Monsenhor Miguel de Sanctis,tertiary,True,119.682,"LINESTRING (-41.6794907 -20.7736695, -41.6793142 -20.7747331)",,,,
40037990,True,Avenida Espírito Santo,tertiary,False,105.233,"LINESTRING (-41.6794907 -20.7736695, -41.6792411 -20.7736389, -41.6784873 -20.7735451)",,,,
25730277,False,Rua Manoel Olegário de Carvalho,tertiary,False,116.315,"LINESTRING (-41.6784873 -20.7735451, -41.6783166 -20.7745789)",,,,
393292514,False,,tertiary,True,6.955,"LINESTRING (-41.6784873 -20.7735451, -41.6784976 -20.7734833)",,,,
324619702,True,Avenida Espírito Santo,tertiary,False,164.16899999999998,"LINESTRING (-41.6784873 -20.7735451, -41.6777361 -20.7734396, -41.6773793 -20.7733892, -41.6769248 -20.7733321)",,,,
324619701,True,Avenida Espírito Santo,tertiary,False,114.166,"LINESTRING (-41.676809 -20.7733192, -41.6757212 -20.7731789)",,,,
393292493,True,,tertiary,False,7.361,"LINESTRING (-41.676809 -20.7733192, -41.6768271 -20.7732552)",4,,,
1020908037,True,Praça João Acacinho,tertiary,False,50.37,"LINESTRING (-41.6769771 -20.7727951, -41.6771252 -20.7723638)",,,,
1020908032,True,Praça João Acacinho,secondary,False,88.205,"LINESTRING (-41.6769771 -20.7727951, -41.6763552 -20.7725943, -41.6761771 -20.7725312)",,ES-185,,
34967223,False,Rua Rio Grande do Norte,secondary,False,6.726,"LINESTRING (-41.6719811 -20.7689963, -41.6719569 -20.7689402)",,ES-493;ES-185,,
551483063,True,Rua José Beato,residential,False,35.405,"LINESTRING (-41.6719811 -20.7689963, -41.6721863 -20.7687422)",2,,,
235395760,False,Rua José Beato,residential,True,141.106,"LINESTRING (-41.6721863 -20.7687422, -41.6730067 -20.7677313)",,,,
24799453,True,Rua Capitão Waldir Alves Siqueira,residential,False,78.078,"LINESTRING (-41.6721863 -20.7687422, -41.6723981 -20.7689139, -41.6726502 -20.7691104, -41.6727609 -20.7691942)",,,,
24799453,True,Rua Capitão Waldir Alves Siqueira,residential,False,71.313,"LINESTRING (-41.6733556 -20.7696508, -41.6738988 -20.7700424)",,,,
