osmid,lanes,name,highway,oneway,reversed,length,geometry,maxspeed,bridge,junction
585216660,2,Rua Fernando Machado,secondary,False,False,94.13499999999999,"LINESTRING (-51.0093029 -26.7725513, -51.0094336 -26.7721341, -51.0094809 -26.7720143, -51.0095393 -26.7719422, -51.0095906 -26.7718814, -51.0096854 -26.7717946)",,,
585216660,2,Rua Fernando Machado,secondary,False,True,102.892,"LINESTRING (-51.0093029 -26.7725513, -51.0090601 -26.7733188, -51.0090005 -26.773435)",,,
1079503009,,Rua Osório Timmermann,secondary,True,False,72.534,"LINESTRING (-51.0113799 -26.7723678, -51.012078 -26.7725603)",,,
305639675,2,Avenida Barão do Rio Branco,secondary,True,False,110.7,"LINESTRING (-51.0110912 -26.7730357, -51.0100271 -26.7727381)",,,
305639693,,Rua Victor Baptista Adami,secondary,True,False,79.608,"LINESTRING (-51.0110912 -26.7730357, -51.0111821 -26.7728321, -51.0113799 -26.7723678)",,,
230520553,,Rua Carlos Sperança,tertiary,True,False,57.797,"LINESTRING (-51.0151187 -26.7741284, -51.0152832 -26.7736298)",,,
305639687,2,Rua Carlos Sperança,secondary,True,False,73.951,"LINESTRING (-51.0151187 -26.7741284, -51.0148827 -26.7747592)",,,
230595548,,Avenida Barão do Rio Branco,secondary,True,False,93.301,"LINESTRING (-51.0151187 -26.7741284, -51.0142713 -26.7739061, -51.014217 -26.7738918)",,,
305639694,2,Rua Victor Baptista Adami,secondary,True,False,91.994,"LINESTRING (-51.0096703 -26.7763606, -51.0099976 -26.7755866)",,,
664677029,,Rua Campos Novos,residential,False,True,109.364,"LINESTRING (-51.0096703 -26.7763606, -51.0107218 -26.776654)",,,
678282798,,Rua Campos Novos,residential,False,False,82.728,"LINESTRING (-51.0096703 -26.7763606, -51.0088688 -26.7761569)",,,
230520557,1,Rua Senador Salgado Filho,secondary,True,False,64.155,"LINESTRING (-51.0132996 -26.7777636, -51.0129113 -26.7782248)",,,
268791418,1,Rua Doutor Moacir Sampaio,tertiary,True,False,47.454,"LINESTRING (-51.0132996 -26.7777636, -51.0132023 -26.7780069, -51.0131701 -26.7780873, -51.0131388 -26.7781655)",,,
230522534,,Rua Porto União,residential,False,True,101.271,"LINESTRING (-51.0100271 -26.7727381, -51.0096482 -26.7735837)",,,
320075693,2,Avenida Barão do Rio Branco,secondary,True,False,74.835,"LINESTRING (-51.0100271 -26.7727381, -51.0093029 -26.7725513)",,,
230522534,,Rua Porto União,residential,False,False,101.271,"LINESTRING (-51.0096482 -26.7735837, -51.0100271 -26.7727381)",,,
230522534,,Rua Porto União,residential,False,True,6.72,"LINESTRING (-51.0096482 -26.7735837, -51.0096257 -26.7736407)",,,
674138171,,Avenida 7 de Setembro,residential,True,False,58.105,"LINESTRING (-51.0096482 -26.7735837, -51.0097391 -26.7736047, -51.0102107 -26.773728)",,,
230522534,,Rua Porto União,residential,False,False,63.485,"LINESTRING (-51.008696 -26.7767066, -51.0088688 -26.7761569)",,,
305639694,2,Rua Victor Baptista Adami,secondary,True,False,107.514,"LINESTRING (-51.008696 -26.7767066, -51.0092244 -26.7766037, -51.0094538 -26.7765468, -51.0095443 -26.7764917, -51.009606 -26.7764414, -51.0096703 -26.7763606)",,,
255156573,,Avenida Coronel Aristiliano Ramos,residential,False,True,122.562,"LINESTRING (-51.01042 -26.7698193, -51.0092877 -26.7693801)",,,
230599072,2,Rua Gualberto Ramalho,tertiary,False,True,158.224,"LINESTRING (-51.01042 -26.7698193, -51.0096066 -26.7703853, -51.0091637 -26.7706949)",,,
"[1266117057, 365927847]",2,Avenida Coronel Aristiliano Ramos,tertiary,False,True,481.11400000000003,"LINESTRING (-51.01042 -26.7698193, -51.0107095 -26.769886, -51.0108776 -26.7699402, -51.0110317 -26.7700028, -51.0128297 -26.7707824, -51.0129371 -26.7708158, -51.0130679 -26.7708408, -51.0146051 -26.7710646, -51.0149953 -26.7711214)",,,
273801162,2,Rua Benedito Ponciano,secondary,False,True,243.84900000000002,"LINESTRING (-51.0108657 -26.7711661, -51.0109055 -26.7711687, -51.010992 -26.7711762, -51.011043 -26.7711935, -51.0111834 -26.7712591, -51.0113405 -26.7713581, -51.01151 -26.7714764, -51.0116087 -26.7715491, -51.0118042 -26.7717003, -51.0118853 -26.7717644, -51.0122507 -26.7720556, -51.012371 -26.7721441, -51.0124631 -26.7722042, -51.0126114 -26.7722718, -51.0126644 -26.7722945, -51.0127271 -26.77232, -51.0128756 -26.7723735)",40,,
1079502998,2,Rua Fernando Machado,secondary,False,True,28.267,"LINESTRING (-51.0108657 -26.7711661, -51.010668 -26.7712431, -51.0106072 -26.7712723)",,,
585216660,2,Rua Fernando Machado,secondary,False,False,109.135,"LINESTRING (-51.0096854 -26.7717946, -51.0097927 -26.7716967, -51.0098678 -26.7716357, -51.0099775 -26.7715731, -51.0102863 -26.7714242, -51.0105273 -26.7713101, -51.0106072 -26.7712723)",,,
585216660,2,Rua Fernando Machado,secondary,False,True,94.13499999999999,"LINESTRING (-51.0096854 -26.7717946, -51.0095906 -26.7718814, -51.0095393 -26.7719422, -51.0094809 -26.7720143, -51.0094336 -26.7721341, -51.0093029 -26.7725513)",,,
1079503009,,Rua Osório Timmermann,secondary,True,False,179.894,"LINESTRING (-51.0096854 -26.7717946, -51.010716 -26.7721396, -51.0108708 -26.7721931, -51.0113799 -26.7723678)",,,
230593192,,Travessa Elvino Moreira,residential,False,True,53.57899999999999,"LINESTRING (-51.0128756 -26.7723735, -51.0127241 -26.7725248, -51.0127049 -26.7725439, -51.0126121 -26.7726016, -51.0124706 -26.7726866)",,,
273801162,2,Rua Benedito Ponciano,secondary,False,False,243.849,"LINESTRING (-51.0128756 -26.7723735, -51.0127271 -26.77232, -51.0126644 -26.7722945, -51.0126114 -26.7722718, -51.0124631 -26.7722042, -51.012371 -26.7721441, -51.0122507 -26.7720556, -51.0118853 -26.7717644, -51.0118042 -26.7717003, -51.0116087 -26.7715491, -51.01151 -26.7714764, -51.0113405 -26.7713581, -51.0111834 -26.7712591, -51.011043 -26.7711935, -51.010992 -26.7711762, -51.0109055 -26.7711687, -51.0108657 -26.7711661)",40,,
273801162,2,Rua Benedito Ponciano,secondary,False,True,294.37000000000006,"LINESTRING (-51.0128756 -26.7723735, -51.0130497 -26.7724211, -51.0141651 -26.7727262, -51.0146466 -26.7728453, -51.0150113 -26.7729327, -51.015124 -26.7729572, -51.0152006 -26.772971, -51.0153164 -26.772983, -51.0153647 -26.7729836, -51.0154237 -26.7729812, -51.0154867 -26.772968, -51.0155538 -26.7729483, -51.0156484 -26.7729076, -51.0157082 -26.772859)",40,,
337895573,,Rua Emílio Joaquim,tertiary,True,False,66.248,"LINESTRING (-51.013623 -26.773207, -51.0142616 -26.7733799)",50,,
337895574,,Rua Emílio Joaquim,tertiary,True,False,175.61499999999998,"LINESTRING (-51.013623 -26.773207, -51.0132243 -26.7730883, -51.0130238 -26.7730303, -51.0128474 -26.7729806, -51.0127133 -26.7729381, -51.0125805 -26.7728902, -51.0124256 -26.7728166, -51.0121105 -26.7726774, -51.0120863 -26.7726507, -51.0120793 -26.7726181, -51.012078 -26.7725603)",,,
230593188,,Rua General Osório,residential,True,False,97.283,"LINESTRING (-51.0120955 -26.7733025, -51.011811 -26.7741397)",,,
320075690,2,Avenida Barão do Rio Branco,secondary,True,False,104.022,"LINESTRING (-51.0120955 -26.7733025, -51.0110912 -26.7730357)",,,
230593225,,Avenida 7 de Setembro,residential,False,False,55.948,"LINESTRING (-51.0090005 -26.773435, -51.0095406 -26.7735787)",,,
585216660,2,Rua Fernando Machado,secondary,False,False,102.892,"LINESTRING (-51.0090005 -26.773435, -51.0090601 -26.7733188, -51.0093029 -26.7725513)",,,
305639676,2,Avenida Barão do Rio Branco,secondary,True,False,7.603,"LINESTRING (-51.0135271 -26.7737125, -51.013454 -26.7736921)",,,
320075710,1,Avenida Santa Catarina,tertiary,True,False,44.259,"LINESTRING (-51.0135271 -26.7737125, -51.013403 -26.7740948)",,,
305639694,2,Rua Victor Baptista Adami,secondary,True,False,98.19,"LINESTRING (-51.0107499 -26.7738645, -51.0110912 -26.7730357)",,,
365928404,1,Avenida 7 de Setembro,tertiary,True,False,56.481,"LINESTRING (-51.0107499 -26.7738645, -51.0112958 -26.7740076)",,,
305639677,1,Avenida Santa Catarina,tertiary,True,False,5.861,"LINESTRING (-51.0132554 -26.7745295, -51.0132381 -26.7745799)",,,
365928404,1,Avenida 7 de Setembro,tertiary,True,False,60.976,"LINESTRING (-51.0132554 -26.7745295, -51.0133599 -26.7745572, -51.0138447 -26.7746841)",,,
230522534,,Rua Porto União,residential,False,False,105.289,"LINESTRING (-51.0093579 -26.7745569, -51.0096257 -26.7736407)",,,
230522534,,Rua Porto União,residential,False,True,99.743,"LINESTRING (-51.0093579 -26.7745569, -51.0090823 -26.7754195)",,,
230593227,2,Rua Conselheiro Mafra,residential,False,False,100.233,"LINESTRING (-51.0093579 -26.7745569, -51.0103235 -26.7748203)",50,,
230593227,2,Rua Conselheiro Mafra,residential,False,True,100.233,"LINESTRING (-51.0103235 -26.7748203, -51.0093579 -26.7745569)",50,,
246078089,2,Rua Conselheiro Mafra,secondary,True,False,105.782,"LINESTRING (-51.0103235 -26.7748203, -51.0113521 -26.7750687)",50,,
305639694,2,Rua Victor Baptista Adami,secondary,True,False,107.383,"LINESTRING (-51.0103235 -26.7748203, -51.0106278 -26.7741335, -51.0107214 -26.7739223)",,,
320075719,2,Rua Carlos Sperança,secondary,True,False,6.237,"LINESTRING (-51.0148157 -26.7749383, -51.0147898 -26.7749894)",,,
585280147,,Rua Nereu Ramos,tertiary,True,False,24.813,"LINESTRING (-51.0148157 -26.7749383, -51.0149989 -26.7750901)",,,
230593175,,Rua General Osório,residential,False,True,103.435,"LINESTRING (-51.0113521 -26.7750687, -51.0117088 -26.7741947)",,,
246078089,2,Rua Conselheiro Mafra,secondary,True,False,157.763,"LINESTRING (-51.0113521 -26.7750687, -51.0128757 -26.7754721)",50,,
230522534,,Rua Porto União,residential,False,False,99.743,"LINESTRING (-51.0090823 -26.7754195, -51.0093579 -26.7745569)",,,
230522534,,Rua Porto União,residential,False,True,84.69,"LINESTRING (-51.0090823 -26.7754195, -51.0088688 -26.7761569)",,,
230595556,2,Rua Maria Deomar Costa Neves,residential,False,True,93.638,"LINESTRING (-51.0090823 -26.7754195, -51.0093116 -26.7754147, -51.0095496 -26.7754549, -51.0099976 -26.7755866)",,,
305639677,1,Avenida Santa Catarina,tertiary,True,False,46.051,"LINESTRING (-51.0129542 -26.7754899, -51.0128279 -26.7758884)",,,
246078089,2,Rua Conselheiro Mafra,secondary,True,False,131.135,"LINESTRING (-51.0129542 -26.7754899, -51.0133974 -26.7756034, -51.0142301 -26.7757949)",50,,
230595556,2,Rua Maria Deomar Costa Neves,residential,False,False,93.638,"LINESTRING (-51.0099976 -26.7755866, -51.0095496 -26.7754549, -51.0093116 -26.7754147, -51.0090823 -26.7754195)",,,
305639694,2,Rua Victor Baptista Adami,secondary,True,False,91.145,"LINESTRING (-51.0099976 -26.7755866, -51.0102715 -26.7749425, -51.0103235 -26.7748203)",,,
320075722,2,Rua Carlos Sperança,secondary,True,False,97.292,"LINESTRING (-51.0142301 -26.7757949, -51.0138546 -26.7766031)",,,
246078091,2,Rua Benjamin Constant,secondary,True,False,98.95,"LINESTRING (-51.0142301 -26.7757949, -51.0142905 -26.7758093, -51.0143575 -26.7758081, -51.0144259 -26.7757961, -51.0151693 -26.7755383)",50,,
230522534,,Rua Porto União,residential,False,False,84.69,"LINESTRING (-51.0088688 -26.7761569, -51.0090823 -26.7754195)",,,
230522534,,Rua Porto União,residential,False,True,63.485,"LINESTRING (-51.0088688 -26.7761569, -51.008696 -26.7767066)",,,
678282798,,Rua Campos Novos,residential,False,True,82.728,"LINESTRING (-51.0088688 -26.7761569, -51.0096703 -26.7763606)",,,
230593169,2,Rua Curitibanos,residential,True,False,119.19,"LINESTRING (-51.0138546 -26.7766031, -51.0126977 -26.7763164)",,,
320075722,2,Rua Carlos Sperança,secondary,True,False,95.393,"LINESTRING (-51.0138546 -26.7766031, -51.0134853 -26.7773951)",,,
664677029,,Rua Campos Novos,residential,False,False,109.364,"LINESTRING (-51.0107218 -26.776654, -51.0096703 -26.7763606)",,,
664677029,,Rua Campos Novos,residential,False,True,170.327,"LINESTRING (-51.0107218 -26.776654, -51.0123635 -26.7770992)",,,
230593197,,Rua General Antônio Sampaio,residential,False,False,56.642,"LINESTRING (-51.0107218 -26.776654, -51.0105669 -26.7769401, -51.0104958 -26.7770452, -51.0104428 -26.7770952)",,,
356949410,2,Rua Carlos Sperança,secondary,True,False,44.931,"LINESTRING (-51.0134853 -26.7773951, -51.0132996 -26.7777636)",,,
664677029,,Rua Campos Novos,residential,False,False,107.282,"LINESTRING (-51.0134853 -26.7773951, -51.0124485 -26.7771229)",,,
230593166,,Rua Ernesto Martello,residential,False,False,8.922,"LINESTRING (-51.0123378 -26.7774596, -51.0122518 -26.7774363)",40,,
230593219,1,Avenida Santa Catarina,tertiary,True,False,81.197,"LINESTRING (-51.0123378 -26.7774596, -51.0121072 -26.7781602)",,,
268791416,1,,secondary_link,True,False,24.166999999999998,"LINESTRING (-51.0131388 -26.7781655, -51.0131039 -26.7781631, -51.0130422 -26.7781703, -51.0129752 -26.778187, -51.0129113 -26.7782248)",,,
230593166,,Rua Ernesto Martello,residential,False,True,273.517,"LINESTRING (-51.0097421 -26.7782308, -51.0103322 -26.7781176, -51.0104556 -26.7780913, -51.0106205 -26.77805, -51.0107117 -26.7780159, -51.010821 -26.7779584, -51.010923 -26.7778901, -51.0118433 -26.7773945, -51.0119194 -26.7773702, -51.0119998 -26.7773666, -51.0120961 -26.7773864, -51.0122518 -26.7774363)",40,,
337895573,,Rua Emílio Joaquim,tertiary,True,False,92.846,"LINESTRING (-51.014381 -26.7734098, -51.0144212 -26.7734195, -51.0145627 -26.7734535, -51.0146995 -26.7734865, -51.0152832 -26.7736298)",50,,
230595548,,Avenida Barão do Rio Branco,secondary,True,False,60.891,"LINESTRING (-51.0141161 -26.7738653, -51.0135814 -26.7737266, -51.0135271 -26.7737125)",,,
230595548,,Avenida Barão do Rio Branco,secondary,True,False,10.441,"LINESTRING (-51.014217 -26.7738918, -51.0141161 -26.7738653)",,,
230595562,,Rua Lauro Müller,residential,True,False,56.014,"LINESTRING (-51.014217 -26.7738918, -51.0142531 -26.7737858, -51.014381 -26.7734098)",,,
365928404,1,Avenida 7 de Setembro,tertiary,True,False,6.353,"LINESTRING (-51.0138447 -26.7746841, -51.0139061 -26.7747002)",,,
230595560,,Rua Lauro Müller,residential,True,False,132.89100000000002,"LINESTRING (-51.0138447 -26.7746841, -51.0140427 -26.7741477, -51.0140578 -26.7741348, -51.0140748 -26.7741347, -51.0140903 -26.7741468, -51.0140903 -26.7741656, -51.0139061 -26.7747002)",,,
230593169,2,Rua Curitibanos,residential,True,False,9.914,"LINESTRING (-51.0126977 -26.7763164, -51.0126019 -26.7762912)",,,
230593219,1,Avenida Santa Catarina,tertiary,True,False,44.659,"LINESTRING (-51.0126977 -26.7763164, -51.0125786 -26.7767037)",,,
230593219,1,Avenida Santa Catarina,tertiary,True,False,39.019,"LINESTRING (-51.0124485 -26.7771229, -51.0123378 -26.7774596)",,,
664677029,,Rua Campos Novos,residential,False,False,8.84,"LINESTRING (-51.0124485 -26.7771229, -51.0123635 -26.7770992)",,,
664677029,,Rua Campos Novos,residential,False,True,107.282,"LINESTRING (-51.0124485 -26.7771229, -51.0134853 -26.7773951)",,,
230593228,,Avenida Coronel Aristiliano Ramos,residential,False,False,19.108,"LINESTRING (-51.0091085 -26.7693174, -51.0092877 -26.7693801)",,,
230599100,,Rua Professora Josefina Conti,residential,False,True,60.245,"LINESTRING (-51.0091085 -26.7693174, -51.0087852 -26.7697759)",,,
230593228,,Avenida Coronel Aristiliano Ramos,residential,False,True,19.108,"LINESTRING (-51.0092877 -26.7693801, -51.0091085 -26.7693174)",,,
255156573,,Avenida Coronel Aristiliano Ramos,residential,False,False,122.562,"LINESTRING (-51.0092877 -26.7693801, -51.01042 -26.7698193)",,,
230599075,,,residential,False,False,53.307,"LINESTRING (-51.0143047 -26.7695403, -51.0142457 -26.7700168)",,,
230599090,,Rua Francisco Schneider,residential,False,True,64.779,"LINESTRING (-51.0087852 -26.7697759, -51.0093887 -26.7699974)",,,
230599100,,Rua Professora Josefina Conti,residential,False,False,60.245,"LINESTRING (-51.0087852 -26.7697759, -51.0091085 -26.7693174)",,,
1160050398,,Rua Coronel Vidal Ramos,residential,False,True,49.231,"LINESTRING (-51.0125135 -26.7698597, -51.0130062 -26.7699099)",,,
1160050398,,Rua Coronel Vidal Ramos,residential,False,False,49.231,"LINESTRING (-51.0130062 -26.7699099, -51.0125135 -26.7698597)",,,
1160050398,,Rua Coronel Vidal Ramos,residential,False,True,65.154,"LINESTRING (-51.0130062 -26.7699099, -51.0136592 -26.7699684)",,,
1160050398,,Rua Coronel Vidal Ramos,residential,False,False,65.154,"LINESTRING (-51.0136592 -26.7699684, -51.0130062 -26.7699099)",,,
1160050398,,Rua Coronel Vidal Ramos,residential,False,True,58.474,"LINESTRING (-51.0136592 -26.7699684, -51.0142457 -26.7700168)",,,
246076621,,Rua Castro Alves,residential,False,False,184.774,"LINESTRING (-51.0136592 -26.7699684, -51.0145667 -26.7707122, -51.0148765 -26.7709792, -51.0149953 -26.7711214)",,,
230599090,,Rua Francisco Schneider,residential,False,False,64.779,"LINESTRING (-51.0093887 -26.7699974, -51.0087852 -26.7697759)",,,
230599075,,,residential,False,True,53.307,"LINESTRING (-51.0142457 -26.7700168, -51.0143047 -26.7695403)",,,
1160050398,,Rua Coronel Vidal Ramos,residential,False,False,58.474,"LINESTRING (-51.0142457 -26.7700168, -51.0136592 -26.7699684)",,,
1160050398,,Rua Coronel Vidal Ramos,residential,False,True,19.911,"LINESTRING (-51.0142457 -26.7700168, -51.0144455 -26.7700324)",,,
230599076,,Rua Benjamin Zandavalli,residential,False,True,93.642,"LINESTRING (-51.0144455 -26.7700324, -51.015119 -26.770622)",,,
1160050398,,Rua Coronel Vidal Ramos,residential,False,False,19.911,"LINESTRING (-51.0144455 -26.7700324, -51.0142457 -26.7700168)",,,
1160050398,,Rua Coronel Vidal Ramos,residential,False,True,72.023,"LINESTRING (-51.0144455 -26.7700324, -51.0151685 -26.7700858)",,,
230599072,2,Rua Gualberto Ramalho,tertiary,False,False,158.224,"LINESTRING (-51.0091637 -26.7706949, -51.0096066 -26.7703853, -51.01042 -26.7698193)",,,
