osmid,oneway,lanes,name,highway,maxspeed,reversed,length,junction,geometry
207314247,True,2,Avenida Manaus,tertiary,50,False,127.979,,"LINESTRING (-53.3140813 -23.7584028, -53.3142728 -23.7584599, -53.3152959 -23.7586997)"
921145740,True,1,,tertiary_link,,False,25.216,,"LINESTRING (-53.3140813 -23.7584028, -53.3141895 -23.7584569, -53.3142143 -23.758476, -53.3142233 -23.7584953, -53.3142217 -23.7585171, -53.3142018 -23.7585543)"
295948798,True,2,Avenida Manaus,tertiary,50,False,30.317,,"LINESTRING (-53.3137361 -23.7583583, -53.3134763 -23.7582249)"
295948798,True,2,Avenida Manaus,tertiary,50,False,52.166,,"LINESTRING (-53.3142018 -23.7585543, -53.3137361 -23.7583583)"
283724496,False,2,Rua Piuna,residential,,True,117.446,,"LINESTRING (-53.3142018 -23.7585543, -53.3142056 -23.7586113, -53.3142149 -23.75868, -53.3142458 -23.7587475, -53.314706 -23.7594935)"
207314247,True,2,Avenida Manaus,tertiary,50,False,11.871,,"LINESTRING (-53.3152959 -23.7586997, -53.3153804 -23.7587733)"
207536744,True,2,Avenida Amapá,tertiary,,False,36.363,,"LINESTRING (-53.3152959 -23.7586997, -53.3155499 -23.7584697)"
207536744,True,2,Avenida Amapá,tertiary,,False,11.304,,"LINESTRING (-53.3152244 -23.7587775, -53.3152959 -23.7586997)"
295948798,True,2,Avenida Manaus,tertiary,50,False,106.99,,"LINESTRING (-53.3152244 -23.7587775, -53.3142018 -23.7585543)"
207536746,True,2,Avenida Amapá,tertiary,,False,113.782,,"LINESTRING (-53.3153456 -23.7588898, -53.3149082 -23.7598315)"
295948798,True,2,Avenida Manaus,tertiary,50,False,17.552,,"LINESTRING (-53.3153456 -23.7588898, -53.3152244 -23.7587775)"
294908283,True,2,Avenida Doutor Ângelo Moreira da Fonseca,tertiary,50,False,137.373,,"LINESTRING (-53.3164743 -23.7595095, -53.3163548 -23.759327, -53.3162661 -23.7591945, -53.3161422 -23.7590299, -53.3160395 -23.7589087, -53.3158931 -23.7587642, -53.3156402 -23.7585477)"
207320801,True,2,Avenida Flórida,tertiary,40,False,19.572,,"LINESTRING (-53.3082486 -23.7596342, -53.3081295 -23.7597724)"
508435284,True,2,,tertiary_link,,False,9.09,,"LINESTRING (-53.3082486 -23.7596342, -53.3082058 -23.7596568, -53.3081722 -23.7596765)"
207320802,True,2,Avenida Flórida,tertiary,40,False,12.92,,"LINESTRING (-53.308061 -23.7596605, -53.3081417 -23.7595708)"
282766877,True,2,Avenida Maringá,tertiary,,False,43.644,,"LINESTRING (-53.308061 -23.7596605, -53.307703 -23.7594444)"
207320801,True,2,Avenida Flórida,tertiary,40,False,63.773,,"LINESTRING (-53.3081295 -23.7597724, -53.3079711 -23.7603273)"
347785542,True,2,Rua Governador Ney Braga,residential,,False,86.404,,"LINESTRING (-53.3105517 -23.760263, -53.3112922 -23.7598829)"
192915673,True,2,Avenida Brasil,tertiary,,False,140.606,,"LINESTRING (-53.3105517 -23.760263, -53.3109922 -23.7609784, -53.3109986 -23.7609889, -53.3112275 -23.7613659)"
192915674,True,2,Avenida Brasil,tertiary,,False,175.687,,"LINESTRING (-53.3104083 -23.7603371, -53.3095622 -23.7589599)"
347785542,True,2,Rua Governador Ney Braga,residential,,False,16.759,,"LINESTRING (-53.3104083 -23.7603371, -53.3105517 -23.760263)"
279489122,True,2,Rua Desembargador Munhoz de Mello,tertiary,,False,40.733,,"LINESTRING (-53.3131233 -23.7603401, -53.3127813 -23.7605304)"
283724493,True,2,Rua Desembargador Antonio Ferreira da Costa,residential,,False,92.802,,"LINESTRING (-53.3131233 -23.7603401, -53.3133722 -23.7595372)"
283724495,True,,Rua Desembargador Munhoz de Mello,residential,,False,186.564,,"LINESTRING (-53.3131233 -23.7603401, -53.314706 -23.7594935)"
367996180,True,2,Rua Governador Ney Braga,tertiary,,False,89.742,,"LINESTRING (-53.3131233 -23.7603401, -53.313539 -23.7609655, -53.3135786 -23.7610312)"
283537652,True,,Rua Doutor Pedro Alencar de Carvalho,residential,,False,176.552,,"LINESTRING (-53.309624 -23.7607456, -53.3095819 -23.76066, -53.3088092 -23.7593441)"
347785542,True,2,Rua Governador Ney Braga,residential,,False,91.83800000000001,,"LINESTRING (-53.309624 -23.7607456, -53.3103481 -23.7603684, -53.3104083 -23.7603371)"
207320808,True,2,Avenida Presidente Castelo Branco,secondary,,False,35.173,,"LINESTRING (-53.3135786 -23.7610312, -53.3138811 -23.7608782)"
508427354,True,,Rua Governador Ney Braga,tertiary,,False,16.127,,"LINESTRING (-53.3135786 -23.7610312, -53.3136525 -23.7611595)"
335662139,True,2,Avenida Presidente Castelo Branco,secondary,,False,8.998,,"LINESTRING (-53.3136525 -23.7611595, -53.3135757 -23.7611996)"
508427353,True,2,Rua Governador Ney Braga,residential,,False,84.189,,"LINESTRING (-53.3136525 -23.7611595, -53.31406 -23.7618184)"
192915688,True,2,Praça Santos Dumont,secondary,40,False,36.653,roundabout,"LINESTRING (-53.3122234 -23.7619044, -53.3122487 -23.7619835, -53.3122618 -23.762065, -53.3122624 -23.7621474, -53.3122505 -23.7622291)"
207320802,True,2,Avenida Flórida,tertiary,40,False,87.148,,"LINESTRING (-53.3073738 -23.76196, -53.3076059 -23.7612056)"
207320801,True,2,Avenida Flórida,tertiary,40,False,67.895,,"LINESTRING (-53.3074779 -23.761988, -53.3073167 -23.7625805)"
207320833,True,2,Rua Doutor Camargo,residential,40,False,11.042,,"LINESTRING (-53.3074779 -23.761988, -53.3073738 -23.76196)"
207320833,True,2,Rua Doutor Camargo,residential,40,False,130.401,,"LINESTRING (-53.3087124 -23.7623022, -53.3074779 -23.761988)"
207320833,True,2,Rua Doutor Camargo,residential,40,False,43.993,,"LINESTRING (-53.3091299 -23.7624048, -53.3087124 -23.7623022)"
507101467,True,2,Rua Governador Ney Braga,residential,,False,86.151,,"LINESTRING (-53.3091299 -23.7624048, -53.3093493 -23.7616565)"
207320812,True,2,Avenida Rio de Janeiro,tertiary,,False,45.439,,"LINESTRING (-53.3086846 -23.7624347, -53.3091299 -23.7624048)"
207320850,True,1,Rua Doutor Camargo,tertiary_link,,False,16.154,,"LINESTRING (-53.3086846 -23.7624347, -53.3087054 -23.7624136, -53.3087248 -23.7623801, -53.3087228 -23.7623476, -53.3087124 -23.7623022)"
507101467,True,2,Rua Governador Ney Braga,residential,,False,86.096,,"LINESTRING (-53.3095575 -23.7631527, -53.3091299 -23.7624846)"
558156309,True,2,Avenida Presidente Castelo Branco,secondary,,False,30.181,,"LINESTRING (-53.3095575 -23.7631527, -53.3098121 -23.7630135)"
207320832,False,2,Rua Bahia,residential,,False,124.262,,"LINESTRING (-53.3076462 -23.7632092, -53.3087194 -23.7626762)"
207320832,False,2,Rua Bahia,residential,,True,11.284,,"LINESTRING (-53.3076462 -23.7632092, -53.3075477 -23.7632558)"
207320803,True,2,Avenida Flórida,tertiary,40,False,89.021,,"LINESTRING (-53.3076462 -23.7632092, -53.3080485 -23.7638472, -53.3080802 -23.7639042)"
207320832,False,2,Rua Bahia,residential,,False,11.284,,"LINESTRING (-53.3075477 -23.7632558, -53.3076462 -23.7632092)"
509361315,True,2,Avenida Flórida,tertiary,40,False,68.653,,"LINESTRING (-53.3075477 -23.7632558, -53.3072307 -23.7627108)"
410409445,True,2,Avenida Presidente Castelo Branco,secondary,,False,18.725,,"LINESTRING (-53.3096226 -23.7632655, -53.3094637 -23.7633504)"
507101468,True,2,Rua Governador Ney Braga,residential,,False,14.185,,"LINESTRING (-53.3096226 -23.7632655, -53.3095575 -23.7631527)"
558156308,True,2,Avenida Governador Parigot de Souza,tertiary,,False,16.507,,"LINESTRING (-53.3080802 -23.7639042, -53.3081567 -23.7640351)"
558156309,True,2,Avenida Presidente Castelo Branco,secondary,,False,152.184,,"LINESTRING (-53.3080802 -23.7639042, -53.3093863 -23.7632377)"
271669054,False,,Rua Malú,residential,,False,3.433,,"LINESTRING (-53.3100736 -23.763948, -53.3100563 -23.7639745)"
207320835,True,2,Rua Governador Ney Braga,residential,,False,88.69,,"LINESTRING (-53.3100736 -23.763948, -53.3096685 -23.7633367, -53.3096226 -23.7632655)"
509361315,True,2,Avenida Flórida,tertiary,40,False,89.406,,"LINESTRING (-53.3079544 -23.7639685, -53.3075477 -23.7632558)"
509361316,True,2,Avenida Presidente Castelo Branco,secondary,,False,14.664,,"LINESTRING (-53.3079544 -23.7639685, -53.3080802 -23.7639042)"
539757427,True,2,Avenida Governador Parigot de Souza,tertiary,,False,87.653,,"LINESTRING (-53.3081567 -23.7640351, -53.3085688 -23.7647273)"
539757428,True,2,Avenida Presidente Castelo Branco,secondary,50,False,14.688,,"LINESTRING (-53.3081567 -23.7640351, -53.3080327 -23.7641027)"
295949666,True,2,Avenida Governador Parigot de Souza,tertiary,50,False,16.917,,"LINESTRING (-53.3080327 -23.7641027, -53.3079544 -23.7639685)"
207320835,True,2,Rua Governador Ney Braga,residential,,False,88.832,,"LINESTRING (-53.3119192 -23.7644156, -53.3110762 -23.7642083)"
271954551,False,2,Rua Nicanor dos Santos Silva,residential,,False,7.187,,"LINESTRING (-53.3119192 -23.7644156, -53.3119012 -23.7644781)"
255528399,False,,Rua Floraí,residential,,True,172.981,,"LINESTRING (-53.3085688 -23.7647273, -53.3100563 -23.7639745)"
300399748,True,2,Avenida Governador Parigot de Souza,tertiary,50,False,170.999,,"LINESTRING (-53.3085688 -23.7647273, -53.3093811 -23.7660735)"
300399749,False,,Rua Floraí,residential,,False,14.839,,"LINESTRING (-53.3085688 -23.7647273, -53.3084417 -23.7647927)"
300399749,False,,Rua Floraí,residential,,True,14.839,,"LINESTRING (-53.3084417 -23.7647927, -53.3085688 -23.7647273)"
295949666,True,2,Avenida Governador Parigot de Souza,tertiary,50,False,87.288,,"LINESTRING (-53.3084417 -23.7647927, -53.3080695 -23.7641631, -53.3080327 -23.7641027)"
295949666,True,2,Avenida Governador Parigot de Souza,tertiary,50,False,170.364,,"LINESTRING (-53.3092482 -23.7661353, -53.3084417 -23.7647927)"
947139570,True,,,residential,,False,21.587999999999997,,"LINESTRING (-53.3092482 -23.7661353, -53.3092438 -23.7661057, -53.3092508 -23.7660781, -53.309276 -23.7660552, -53.3093122 -23.7660476, -53.3093498 -23.7660546, -53.3093811 -23.7660735)"
207536717,True,2,Avenida Duque de Caxias,tertiary,,False,22.99,,"LINESTRING (-53.3163421 -23.7577625, -53.3165231 -23.7578862)"
207536744,True,2,Avenida Amapá,tertiary,,False,11.763,,"LINESTRING (-53.3162504 -23.7578269, -53.3163421 -23.7577625)"
207536746,True,2,Avenida Amapá,tertiary,,False,15.767,,"LINESTRING (-53.3165231 -23.7578862, -53.3163788 -23.7579378)"
191948887,True,2,Avenida Duque de Caxias,tertiary,50,False,17.967,,"LINESTRING (-53.3163788 -23.7579378, -53.3162504 -23.7578269)"
207536746,True,2,Avenida Amapá,tertiary,,False,45.7,,"LINESTRING (-53.3163788 -23.7579378, -53.3160506 -23.7582183)"
207536744,True,2,Avenida Amapá,tertiary,,False,13.016,,"LINESTRING (-53.3155499 -23.7584697, -53.3156384 -23.7583852)"
207536746,True,2,Avenida Amapá,tertiary,,False,12.487,,"LINESTRING (-53.3157322 -23.7584734, -53.3156402 -23.7585477)"
207536746,True,2,Avenida Amapá,tertiary,,False,13.43,,"LINESTRING (-53.3153804 -23.7587733, -53.3153456 -23.7588898)"
207314247,True,2,Avenida Manaus,tertiary,50,False,126.186,,"LINESTRING (-53.3153804 -23.7587733, -53.3155279 -23.7589673, -53.3160436 -23.7597318)"
207536744,True,2,Avenida Amapá,tertiary,,False,35.748,,"LINESTRING (-53.3148056 -23.7596595, -53.3149442 -23.7593641)"
283724496,False,2,Rua Piuna,residential,,False,21.058,,"LINESTRING (-53.3148056 -23.7596595, -53.314706 -23.7594935)"
283724496,False,2,Rua Piuna,residential,,True,21.79,,"LINESTRING (-53.3148056 -23.7596595, -53.3149082 -23.7598315)"
283724496,False,2,Rua Piuna,residential,,False,21.79,,"LINESTRING (-53.3149082 -23.7598315, -53.3148056 -23.7596595)"
286612890,False,2,Rua Piuna,residential,,True,50.988,,"LINESTRING (-53.3149082 -23.7598315, -53.3151464 -23.7602349)"
207320808,True,2,Avenida Presidente Castelo Branco,secondary,,False,99.36,,"LINESTRING (-53.3142908 -23.7606653, -53.3151464 -23.7602349)"
207536744,True,2,Avenida Amapá,tertiary,,False,123.503,,"LINESTRING (-53.3142908 -23.7606653, -53.3148056 -23.7596595)"
271669054,False,,Rua Malú,residential,,True,244.185,,"LINESTRING (-53.3093811 -23.7660735, -53.3094319 -23.7660187, -53.3094671 -23.7659571, -53.3100563 -23.7639745)"
271669055,True,,,residential,,False,19.188,,"LINESTRING (-53.3093811 -23.7660735, -53.3093759 -23.7661042, -53.3093585 -23.7661298, -53.3093343 -23.7661458, -53.3093045 -23.7661528, -53.3092753 -23.7661504, -53.3092482 -23.7661353)"
207314231,True,2,Avenida Brasil,secondary,40,False,168.778,,"LINESTRING (-53.313552 -23.7654975, -53.3127457 -23.7641711)"
271954536,False,,Rua Perobal,residential,,False,84.297,,"LINESTRING (-53.313552 -23.7654975, -53.3128295 -23.7658683)"
271954537,False,2,Rua Perobal,residential,,False,18.179,,"LINESTRING (-53.313552 -23.7654975, -53.3137076 -23.7654172)"
207314232,True,2,Avenida Brasil,secondary,40,False,89.422,,"LINESTRING (-53.3137076 -23.7654172, -53.314151 -23.7661115)"
271954537,False,2,Rua Perobal,residential,,False,91.208,,"LINESTRING (-53.3137076 -23.7654172, -53.314481 -23.7650027)"
271954537,False,2,Rua Perobal,residential,,True,18.179,,"LINESTRING (-53.3137076 -23.7654172, -53.313552 -23.7654975)"
271954537,False,2,Rua Perobal,residential,,True,180.925,,"LINESTRING (-53.3160104 -23.7641731, -53.314481 -23.7650027)"
271954543,False,2,Rua Guadiana,residential,,False,243.712,,"LINESTRING (-53.3160104 -23.7641731, -53.3136978 -23.7636038)"
271954537,False,2,Rua Perobal,residential,,False,180.925,,"LINESTRING (-53.314481 -23.7650027, -53.3160104 -23.7641731)"
271954537,False,2,Rua Perobal,residential,,True,91.208,,"LINESTRING (-53.314481 -23.7650027, -53.3137076 -23.7654172)"
271954544,False,2,Rua Jussara,residential,,False,91.217,,"LINESTRING (-53.314481 -23.7650027, -53.3149169 -23.7657195)"
271954544,False,2,Rua Jussara,residential,,True,172.042,,"LINESTRING (-53.314481 -23.7650027, -53.3136304 -23.7636656)"
271954544,False,2,Rua Jussara,residential,,False,15.955,,"LINESTRING (-53.3149169 -23.7657195, -53.3149929 -23.765845)"
271954544,False,2,Rua Jussara,residential,,True,91.217,,"LINESTRING (-53.3149169 -23.7657195, -53.314481 -23.7650027)"
271954546,True,2,Avenida Ipiranga,tertiary,,False,181.011,,"LINESTRING (-53.3149169 -23.7657195, -53.3164565 -23.7649043)"
271954544,False,2,Rua Jussara,residential,,False,89.02,,"LINESTRING (-53.3149929 -23.765845, -53.3154156 -23.7665459)"
271954544,False,2,Rua Jussara,residential,,True,15.955,,"LINESTRING (-53.3149929 -23.765845, -53.3149169 -23.7657195)"
271954547,True,2,Avenida Ipiranga,tertiary,40,False,88.884,,"LINESTRING (-53.3149929 -23.765845, -53.314228 -23.7662309)"
271954544,False,2,Rua Jussara,residential,,True,89.02,,"LINESTRING (-53.3154156 -23.7665459, -53.3149929 -23.765845)"
271954549,True,2,Avenida Rio Branco,tertiary,,False,174.271,,"LINESTRING (-53.3115261 -23.7626961, -53.3110762 -23.7642083)"
192915688,True,2,Praça Santos Dumont,secondary,40,False,13.633,roundabout,"LINESTRING (-53.3115261 -23.7626961, -53.3114603 -23.7626844, -53.3113963 -23.7626665)"
271954536,False,,Rua Perobal,residential,,True,84.297,,"LINESTRING (-53.3128295 -23.7658683, -53.313552 -23.7654975)"
271954550,False,2,Rua Japurá,residential,,True,181.164,,"LINESTRING (-53.3128295 -23.7658683, -53.3119012 -23.7644781)"
271954561,False,2,Rua Japurá,residential,,True,89.236,,"LINESTRING (-53.3128295 -23.7658683, -53.3132597 -23.7665676)"
271954561,False,2,Rua Japurá,residential,,False,89.236,,"LINESTRING (-53.3132597 -23.7665676, -53.3128295 -23.7658683)"
410103640,True,2,Avenida Ipiranga,tertiary,40,False,85.69,,"LINESTRING (-53.3132597 -23.7665676, -53.3139754 -23.7661972, -53.3139943 -23.7661917)"
207314231,True,2,Avenida Brasil,secondary,40,False,89.356,,"LINESTRING (-53.3139943 -23.7661917, -53.313552 -23.7654975)"
410103640,True,2,Avenida Ipiranga,tertiary,40,False,18.271,,"LINESTRING (-53.3139943 -23.7661917, -53.314151 -23.7661115)"
279489119,True,2,Avenida Rio Branco,tertiary,,False,76.979,,"LINESTRING (-53.3117337 -23.7615277, -53.3119335 -23.76086)"
192915688,True,2,Praça Santos Dumont,secondary,40,False,14.506,roundabout,"LINESTRING (-53.3117337 -23.7615277, -53.3118029 -23.761543, -53.31187 -23.7615652)"
279489121,True,2,Rua Doutor Rui Ferraz de Carvalho,tertiary,,False,120.413,,"LINESTRING (-53.3119335 -23.76086, -53.3115422 -23.7602263, -53.3115354 -23.7601768, -53.3115361 -23.7601413, -53.3115464 -23.7601001, -53.3115663 -23.7600621, -53.3115937 -23.7600372, -53.3116281 -23.7600173, -53.3116857 -23.759999, -53.3117472 -23.7599914)"
279489120,True,2,Avenida Rio Branco,tertiary,,False,77.793,,"LINESTRING (-53.3120665 -23.7608891, -53.31187 -23.7615652)"
438490195,True,2,,tertiary_link,,False,13.917,,"LINESTRING (-53.3120665 -23.7608891, -53.3119335 -23.76086)"
192915688,True,2,Praça Santos Dumont,secondary,40,False,37.745000000000005,roundabout,"LINESTRING (-53.31187 -23.7615652, -53.3119365 -23.7615953, -53.3119987 -23.7616322, -53.312056 -23.7616754, -53.3121075 -23.7617242, -53.3121525 -23.7617782)"
367996181,True,,Rua Governador Ney Braga,tertiary,,False,34.816,,"LINESTRING (-53.3117472 -23.7599914, -53.3120741 -23.7600837)"
279489123,True,2,,tertiary_link,,False,36.733,,"LINESTRING (-53.3127337 -23.7602456, -53.3127749 -23.7602775, -53.3128018 -23.7603039, -53.3128165 -23.7603233, -53.3128292 -23.7603441, -53.3128339 -23.760361, -53.312836 -23.7603797, -53.3128336 -23.7604049, -53.3128313 -23.7604282, -53.3128249 -23.7604485, -53.3128145 -23.7604749, -53.3128021 -23.7604979, -53.3127813 -23.7605304)"
367996180,True,2,Rua Governador Ney Braga,tertiary,,False,41.024,,"LINESTRING (-53.3127337 -23.7602456, -53.3128906 -23.7602834, -53.3129884 -23.7603096, -53.3131233 -23.7603401)"
368204916,True,2,Rua Desembargador Munhoz de Mello,tertiary,,False,82.962,,"LINESTRING (-53.3127813 -23.7605304, -53.3120665 -23.7608891)"
207320801,True,2,Avenida Flórida,tertiary,40,False,88.364,,"LINESTRING (-53.3079711 -23.7603273, -53.307753 -23.7610965)"
508435281,True,2,Rua Ministro Oliveira Salazar,residential,40,False,174.528,,"LINESTRING (-53.3079711 -23.7603273, -53.309624 -23.7607456)"
207320802,True,2,Avenida Flórida,tertiary,40,False,74.3,,"LINESTRING (-53.3078663 -23.7603045, -53.308061 -23.7596605)"
508435281,True,2,Rua Ministro Oliveira Salazar,residential,40,False,10.963,,"LINESTRING (-53.3078663 -23.7603045, -53.3079711 -23.7603273)"
349956899,True,2,Avenida Astorga,tertiary,,False,9.277,,"LINESTRING (-53.3076093 -23.7594144, -53.3076236 -23.759332)"
283537651,True,2,Avenida Astorga,tertiary,40,False,9.904,,"LINESTRING (-53.307718 -23.7593564, -53.307703 -23.7594444)"
409009610,True,2,Avenida Maringá,tertiary,,False,49.272,,"LINESTRING (-53.307718 -23.7593564, -53.3081417 -23.7595708)"
207320802,True,2,Avenida Flórida,tertiary,40,False,71.27,,"LINESTRING (-53.3081417 -23.7595708, -53.3082209 -23.7595263, -53.3087582 -23.7592671)"
349956892,True,2,,tertiary_link,,False,12.924,,"LINESTRING (-53.3081417 -23.7595708, -53.3081592 -23.7595886, -53.3081703 -23.7596064, -53.3081776 -23.7596258, -53.3081783 -23.7596488, -53.3081722 -23.7596765)"
347785545,True,2,Rua Piuna,residential,,False,88.024,,"LINESTRING (-53.3156516 -23.7610396, -53.3152162 -23.7603556)"
283537590,True,2,Rua Inajá,residential,,False,178.694,,"LINESTRING (-53.3156516 -23.7610396, -53.3146349 -23.7615701, -53.3141262 -23.7618355)"
335662140,False,,Rua Piuna,residential,,False,15.185,,"LINESTRING (-53.3152162 -23.7603556, -53.3151464 -23.7602349)"
335662139,True,2,Avenida Presidente Castelo Branco,secondary,,False,146.47299999999998,,"LINESTRING (-53.3152162 -23.7603556, -53.3141051 -23.7609304, -53.3139624 -23.7610024)"
286612887,True,2,Avenida Presidente Castelo Branco,secondary,50,False,93.177,,"LINESTRING (-53.3151464 -23.7602349, -53.3159264 -23.7597961)"
286612890,False,2,Rua Piuna,residential,,False,50.988,,"LINESTRING (-53.3151464 -23.7602349, -53.3149082 -23.7598315)"
335662140,False,,Rua Piuna,residential,,True,15.185,,"LINESTRING (-53.3151464 -23.7602349, -53.3152162 -23.7603556)"
283537590,True,2,Rua Inajá,residential,,False,94.255,,"LINESTRING (-53.3164562 -23.7606198, -53.3156516 -23.7610396)"
295948798,True,2,Avenida Manaus,tertiary,50,False,88.969,,"LINESTRING (-53.3164562 -23.7606198, -53.3160099 -23.7599318)"
283537650,True,2,Avenida Astorga,tertiary,40,False,16.004,,"LINESTRING (-53.306966 -23.7581218, -53.306891 -23.7579953)"
192915671,True,2,Avenida Apucarana,tertiary,,False,25.188000000000002,,"LINESTRING (-53.306966 -23.7581218, -53.3068523 -23.7581823, -53.3067577 -23.7582437)"
192915671,True,2,Avenida Apucarana,tertiary,,False,10.11,,"LINESTRING (-53.3070522 -23.7580766, -53.306966 -23.7581218)"
283537651,True,2,Avenida Astorga,tertiary,40,False,158.276,,"LINESTRING (-53.3070522 -23.7580766, -53.307675 -23.7591845, -53.3077092 -23.7592766, -53.307718 -23.7593564)"
207320801,True,2,Avenida Flórida,tertiary,40,False,65.541,,"LINESTRING (-53.3088092 -23.7593441, -53.3082486 -23.7596342)"
912315283,False,,Rua Doutor Pedro Alencar de Carvalho,residential,,False,10.012,,"LINESTRING (-53.3088092 -23.7593441, -53.3087582 -23.7592671)"
207320802,True,2,Avenida Flórida,tertiary,40,False,87.745,,"LINESTRING (-53.3087582 -23.7592671, -53.3095119 -23.7588839)"
912315283,False,,Rua Doutor Pedro Alencar de Carvalho,residential,,False,200.802,,"LINESTRING (-53.3087582 -23.7592671, -53.3077908 -23.7576932)"
912315283,False,,Rua Doutor Pedro Alencar de Carvalho,residential,,True,10.012,,"LINESTRING (-53.3087582 -23.7592671, -53.3088092 -23.7593441)"
192915671,True,2,Avenida Apucarana,tertiary,,False,86.417,,"LINESTRING (-53.3077908 -23.7576932, -53.3070522 -23.7580766)"
912315283,False,,Rua Doutor Pedro Alencar de Carvalho,residential,,True,200.802,,"LINESTRING (-53.3077908 -23.7576932, -53.3087582 -23.7592671)"
207320801,True,2,Avenida Flórida,tertiary,40,False,87.205,,"LINESTRING (-53.3104425 -23.7584975, -53.3096994 -23.758888)"
283724487,False,,Rua Doutor Rui Ferraz de Carvalho,residential,,False,10.617,,"LINESTRING (-53.3104425 -23.7584975, -53.3103917 -23.7584141)"
283724487,False,,Rua Doutor Rui Ferraz de Carvalho,residential,,True,176.661,,"LINESTRING (-53.3104425 -23.7584975, -53.3112922 -23.7598829)"
207320802,True,2,Avenida Flórida,tertiary,40,False,89.363,,"LINESTRING (-53.3103917 -23.7584141, -53.3111524 -23.7580127)"
283724487,False,,Rua Doutor Rui Ferraz de Carvalho,residential,,True,10.617,,"LINESTRING (-53.3103917 -23.7584141, -53.3104425 -23.7584975)"
283724487,False,,Rua Doutor Rui Ferraz de Carvalho,residential,,False,176.661,,"LINESTRING (-53.3112922 -23.7598829, -53.3104425 -23.7584975)"
347785542,True,2,Rua Governador Ney Braga,residential,,False,47.851,,"LINESTRING (-53.3112922 -23.7598829, -53.3117472 -23.7599914)"
408108643,False,2,Rua Desembargador Lauro Lopes,residential,,False,87.434,,"LINESTRING (-53.3112922 -23.7598829, -53.3114851 -23.7591964, -53.3115112 -23.7591227)"
207320801,True,2,Avenida Flórida,tertiary,40,False,82.24,,"LINESTRING (-53.3119114 -23.757714, -53.3112147 -23.7580887)"
408108643,False,2,Rua Desembargador Lauro Lopes,residential,,True,116.617,,"LINESTRING (-53.3119114 -23.757714, -53.311738 -23.7583557, -53.3116251 -23.7587294)"
283724490,False,,Travessa Eurides Pelacane,residential,,False,28.299,,"LINESTRING (-53.3125777 -23.7593515, -53.3123084 -23.7592881)"
283724492,True,2,Avenida Rio Branco,tertiary,,False,78.039,,"LINESTRING (-53.3125777 -23.7593515, -53.3123884 -23.7600316)"
