osmid,highway,oneway,reversed,length,geometry,name,ref
62348401,tertiary,False,False,21.265,"LINESTRING (-51.3582448 -29.4913486, -51.3584588 -29.4913053)",,
494733888,tertiary,False,True,55.119,"LINESTRING (-51.3582448 -29.4913486, -51.3583331 -29.4918383)",,
494733887,tertiary,True,False,157.072,"LINESTRING (-51.3582448 -29.4913486, -51.3581752 -29.4910402, -51.3581396 -29.4908884, -51.3580692 -29.4904437, -51.3579498 -29.4899603)",,
62348404,tertiary,False,True,23.169,"LINESTRING (-51.3583331 -29.4918383, -51.3585687 -29.4918014)",,
494733888,tertiary,False,False,55.119,"LINESTRING (-51.3583331 -29.4918383, -51.3582448 -29.4913486)",,
494733888,tertiary,False,True,49.854,"LINESTRING (-51.3583331 -29.4918383, -51.3584094 -29.4922817)",,
62348390,residential,False,True,310.452,"LINESTRING (-51.3583385 -29.4933892, -51.3566878 -29.4935394, -51.3551508 -29.4936993)",Rua Guilherme Beno Backes,
494733888,tertiary,False,False,107.588,"LINESTRING (-51.3583385 -29.4933892, -51.3584187 -29.4932201, -51.3584756 -29.4930725, -51.3584891 -29.4929668, -51.3584971 -29.4928682, -51.3584769 -29.4926873, -51.3584462 -29.4924468)",,
1230229977,secondary,True,False,37.755,"LINESTRING (-51.3558311 -29.4868807, -51.3554666 -29.4867598)",,
494733889,secondary,False,False,150.839,"LINESTRING (-51.3558311 -29.4868807, -51.3560576 -29.486973, -51.3562292 -29.4870396, -51.3564786 -29.487154, -51.35672 -29.4872941, -51.356948 -29.4874482, -51.357145 -29.4875955)",,
494733889,secondary,False,True,141.17400000000004,"LINESTRING (-51.3578686 -29.488683, -51.3577227 -29.4883754, -51.3575837 -29.4880949, -51.3574498 -29.4878967, -51.3572766 -29.4877225, -51.357145 -29.4875955)",,
1230233308,secondary,True,False,68.928,"LINESTRING (-51.3578686 -29.488683, -51.3580095 -29.488882, -51.3581946 -29.4892329)",,
1230233310,secondary,True,False,67.246,"LINESTRING (-51.3579634 -29.4892821, -51.3578686 -29.488683)",,
1230277370,secondary_link,True,False,23.408,"LINESTRING (-51.3579634 -29.4892821, -51.3580663 -29.489242, -51.3581272 -29.4892334, -51.3581946 -29.4892329)",,
1230248382,tertiary,True,False,11.428,"LINESTRING (-51.3577807 -29.489374, -51.3577507 -29.4892746)",,
281870220,tertiary,True,False,134.74,"LINESTRING (-51.3577807 -29.489374, -51.3570768 -29.4894386, -51.356397 -29.4895067)",Rua Guilherme Winter,
62344463,tertiary,True,False,150.739,"LINESTRING (-51.3536958 -29.4898894, -51.3521596 -29.4901123)",Rua Maria Mendel,
62348388,tertiary,False,False,118.577,"LINESTRING (-51.3536958 -29.4898894, -51.3533306 -29.4888715)",Rua Pedro Bartzen Sobrinho,
62344454,residential,True,False,286.223,"LINESTRING (-51.3533306 -29.4888715, -51.3562666 -29.4885642)",Rua 25 de Julho,
62348388,tertiary,False,False,76.351,"LINESTRING (-51.3533306 -29.4888715, -51.3531118 -29.4882118)",Rua Pedro Bartzen Sobrinho,
62348388,tertiary,False,True,118.577,"LINESTRING (-51.3533306 -29.4888715, -51.3536958 -29.4898894)",Rua Pedro Bartzen Sobrinho,
281870223,residential,False,False,72.853,"LINESTRING (-51.3562666 -29.4885642, -51.3560934 -29.4879266)",Rua Jacob Clemente Schomer,
281870223,residential,False,True,98.77199999999999,"LINESTRING (-51.3562666 -29.4885642, -51.3563297 -29.4888023, -51.3563687 -29.4889891, -51.3563835 -29.4891572, -51.3564003 -29.4894423)",Rua Jacob Clemente Schomer,
129148892,residential,False,True,290.328,"LINESTRING (-51.3560934 -29.4879266, -51.3531118 -29.4882118)",Rua Pedro Helmuth Weisreimer,
281870223,residential,False,True,72.853,"LINESTRING (-51.3560934 -29.4879266, -51.3562666 -29.4885642)",Rua Jacob Clemente Schomer,
281870223,residential,False,False,99.126,"LINESTRING (-51.3560934 -29.4879266, -51.3559516 -29.4875144, -51.3558071 -29.4870707)",Rua Jacob Clemente Schomer,
292769495,tertiary,False,True,182.964,"LINESTRING (-51.3584094 -29.4922817, -51.3565311 -29.4924675)",Rua Augusto Vicente Steffen,
494733888,tertiary,False,False,49.854,"LINESTRING (-51.3584094 -29.4922817, -51.3583331 -29.4918383)",,
494733888,tertiary,False,True,18.701,"LINESTRING (-51.3584094 -29.4922817, -51.3584462 -29.4924468)",,
62344459,tertiary,False,True,162.101,"LINESTRING (-51.3536144 -29.4941913, -51.3534613 -29.4927396)",Rua Irmão Weibert,
62348399,residential,False,False,74.596,"LINESTRING (-51.3536144 -29.4941913, -51.3543826 -29.4941369)",Rua Pedro F. Schmitz,
286351266,trunk,True,False,40.799,"LINESTRING (-51.3520268 -29.4924775, -51.3522164 -29.4928052)",,ERS-122
62344462,trunk_link,True,False,41.213,"LINESTRING (-51.3520268 -29.4924775, -51.3520966 -29.492543, -51.3521848 -29.4926144, -51.3522522 -29.492659, -51.3523599 -29.4927011)",,
62344462,trunk_link,True,False,24.723,"LINESTRING (-51.3523599 -29.4927011, -51.3523977 -29.4926943, -51.3524969 -29.4927059, -51.352603 -29.4927483)",,
62344459,tertiary,False,False,162.101,"LINESTRING (-51.3534613 -29.4927396, -51.3536144 -29.4941913)",Rua Irmão Weibert,
292769495,tertiary,False,False,149.506,"LINESTRING (-51.3534613 -29.4927396, -51.354999 -29.4926117)",Rua Augusto Vicente Steffen,
62344459,tertiary,False,True,330.25900000000007,"LINESTRING (-51.3534613 -29.4927396, -51.3534249 -29.4924606, -51.3533532 -29.4922976, -51.3532111 -29.4921108, -51.3525673 -29.4914909, -51.3524459 -29.4913355, -51.3523273 -29.4911874, -51.3522984 -29.4910624, -51.352281 -29.4908977, -51.3522635 -29.4906946, -51.3522319 -29.4905512, -51.352177 -29.4903015, -51.3521596 -29.4901123)",Rua Irmão Weibert,
292769495,tertiary,False,True,83.25,"LINESTRING (-51.3534613 -29.4927396, -51.3529006 -29.4927223, -51.352603 -29.4927483)",Rua Augusto Vicente Steffen,
62344459,tertiary,False,False,330.259,"LINESTRING (-51.3521596 -29.4901123, -51.352177 -29.4903015, -51.3522319 -29.4905512, -51.3522635 -29.4906946, -51.352281 -29.4908977, -51.3522984 -29.4910624, -51.3523273 -29.4911874, -51.3524459 -29.4913355, -51.3525673 -29.4914909, -51.3532111 -29.4921108, -51.3533532 -29.4922976, -51.3534249 -29.4924606, -51.3534613 -29.4927396)",Rua Irmão Weibert,
1230233306,tertiary,True,False,16.713,"LINESTRING (-51.3581155 -29.4900026, -51.3579498 -29.4899603)",,
281870217,secondary,True,False,82.549,"LINESTRING (-51.3581155 -29.4900026, -51.3580959 -29.4899448, -51.3580844 -29.4898818, -51.3580869 -29.4897922, -51.358091 -29.4896898, -51.3580811 -29.4896088, -51.3580597 -29.4895472, -51.3580342 -29.4895006, -51.3579972 -29.4894275, -51.3579782 -29.4893774, -51.3579708 -29.4893322, -51.3579634 -29.4892821)",,
62348401,tertiary,False,True,21.265,"LINESTRING (-51.3584588 -29.4913053, -51.3582448 -29.4913486)",,
677332196,secondary,False,False,56.18,"LINESTRING (-51.3584588 -29.4913053, -51.3585687 -29.4918014)",,
1230233311,secondary,False,True,84.141,"LINESTRING (-51.3584588 -29.4913053, -51.3582918 -29.4905627)",,
62348404,tertiary,False,False,23.169,"LINESTRING (-51.3585687 -29.4918014, -51.3583331 -29.4918383)",,
677332196,secondary,False,False,19.731,"LINESTRING (-51.3585687 -29.4918014, -51.3586069 -29.4919757)",,
677332196,secondary,False,True,56.18,"LINESTRING (-51.3585687 -29.4918014, -51.3584588 -29.4913053)",,
677332196,secondary,False,False,43.732,"LINESTRING (-51.3586846 -29.492427, -51.3587167 -29.4928193)",,
677332196,secondary,False,True,50.743,"LINESTRING (-51.3586846 -29.492427, -51.3586069 -29.4919757)",,
954892788,tertiary,False,False,23.179,"LINESTRING (-51.3586846 -29.492427, -51.3584462 -29.4924468)",,
677332196,secondary,False,False,23.964,"LINESTRING (-51.3583271 -29.4938316, -51.3581666 -29.4939957)",,
408680084,tertiary,False,False,60.251999999999995,"LINESTRING (-51.3583271 -29.4938316, -51.3584843 -29.4937141, -51.3585473 -29.4936604, -51.3586116 -29.4936277, -51.3588397 -29.4935331)",Avenida dos Canários,
677332196,secondary,False,True,120.87100000000001,"LINESTRING (-51.3583271 -29.4938316, -51.3585354 -29.4935338, -51.3586223 -29.4933458, -51.3586761 -29.4931601, -51.358715 -29.4929939, -51.3587167 -29.4928193)",,
677332196,secondary,False,True,23.964,"LINESTRING (-51.3581666 -29.4939957, -51.3583271 -29.4938316)",,
62348336,tertiary,True,False,70.411,"LINESTRING (-51.3581666 -29.4939957, -51.3581577 -29.4938803, -51.3581737 -29.4937864, -51.3582018 -29.4936984, -51.3583385 -29.4933892)",,
"[62344466, 62348397]",residential,False,"[False, True]",236.31400000000002,"LINESTRING (-51.3573765 -29.4940929, -51.3552138 -29.4942874, -51.3551848 -29.494056)","['Rua Felipe Schmitz', 'Rua João Rodrigues da Fonseca']",
