osmid,ref,highway,maxspeed,access,oneway,reversed,length,geometry,name,bridge
223440676,,residential,,,False,True,74.08,"LINESTRING (-52.3717105 -30.1913204, -52.3715898 -30.1919784)",Rua João Emilio Paganotto,
223440691,,residential,,,False,False,85.207,"LINESTRING (-52.3717105 -30.1913204, -52.3708469 -30.1911472)",Rua Tiradentes,
223440676,,residential,,,False,False,159.635,"LINESTRING (-52.3717105 -30.1913204, -52.3718377 -30.1908486, -52.3721603 -30.1899392)",Rua João Emilio Paganotto,
223440691,,residential,,,False,False,73.765,"LINESTRING (-52.3708469 -30.1911472, -52.370096 -30.19101)",Rua Tiradentes,
223440691,,residential,,,False,True,85.207,"LINESTRING (-52.3708469 -30.1911472, -52.3717105 -30.1913204)",Rua Tiradentes,
526585122,,residential,,,False,False,93.314,"LINESTRING (-52.3708469 -30.1911472, -52.3709902 -30.1903172)",Rua Adriana da Cunha Machado,
526585122,,residential,,,False,True,79.889,"LINESTRING (-52.3708469 -30.1911472, -52.3707076 -30.1918555)",Rua Adriana da Cunha Machado,
223440674,,residential,,,False,False,84.507,"LINESTRING (-52.3713507 -30.1932982, -52.3704812 -30.1931852)",Rua Bento Gonçalves,
223440674,,residential,,,False,True,71.774,"LINESTRING (-52.3713507 -30.1932982, -52.3720891 -30.1933947)",Rua Bento Gonçalves,
223440676,,residential,,,False,False,69.556,"LINESTRING (-52.3713507 -30.1932982, -52.3714542 -30.1926791)",Rua João Emilio Paganotto,
223440676,,residential,,,False,True,145.721,"LINESTRING (-52.3713507 -30.1932982, -52.371141 -30.1945961)",Rua João Emilio Paganotto,
223440674,,residential,,,False,False,73.074,"LINESTRING (-52.3704812 -30.1931852, -52.3697289 -30.19309)",Rua Bento Gonçalves,
223440674,,residential,,,False,True,84.507,"LINESTRING (-52.3704812 -30.1931852, -52.3713507 -30.1932982)",Rua Bento Gonçalves,
223440696,,residential,,,False,True,138.749,"LINESTRING (-52.3704812 -30.1931852, -52.3702625 -30.1944186)",Rua Adriana da Cunha Machado,
526585122,,residential,,,False,False,72.844,"LINESTRING (-52.3704812 -30.1931852, -52.3705718 -30.1925348)",Rua Adriana da Cunha Machado,
223440674,,residential,,,False,False,14.624,"LINESTRING (-52.3722378 -30.1934226, -52.3720891 -30.1933947)",Rua Bento Gonçalves,
950054183,,residential,,,False,True,14.17,"LINESTRING (-52.3722378 -30.1934226, -52.3723832 -30.1934437)",,
263437448,RSC-471,tertiary,,,False,True,146.286,"LINESTRING (-52.3722378 -30.1934226, -52.3723103 -30.1929882, -52.3724958 -30.1921263)",,
223440676,,residential,,,False,False,74.08,"LINESTRING (-52.3715898 -30.1919784, -52.3717105 -30.1913204)",Rua João Emilio Paganotto,
223440676,,residential,,,False,True,78.997,"LINESTRING (-52.3715898 -30.1919784, -52.3714542 -30.1926791)",Rua João Emilio Paganotto,
527681530,,residential,,,False,False,85.883,"LINESTRING (-52.3715898 -30.1919784, -52.3707076 -30.1918555)",Rua João XXIII,
527681530,,residential,,,False,True,72.375,"LINESTRING (-52.3715898 -30.1919784, -52.3723304 -30.1920962)",Rua João XXIII,
526585122,,residential,,,False,False,79.889,"LINESTRING (-52.3707076 -30.1918555, -52.3708469 -30.1911472)",Rua Adriana da Cunha Machado,
526585122,,residential,,,False,True,76.654,"LINESTRING (-52.3707076 -30.1918555, -52.3705718 -30.1925348)",Rua Adriana da Cunha Machado,
527681530,,residential,,,False,False,70.873,"LINESTRING (-52.3707076 -30.1918555, -52.3699809 -30.1917473)",Rua João XXIII,
527681530,,residential,,,False,True,85.883,"LINESTRING (-52.3707076 -30.1918555, -52.3715898 -30.1919784)",Rua João XXIII,
223440690,,residential,,,False,False,75.545,"LINESTRING (-52.3702625 -30.1944186, -52.3694944 -30.1942743)",Rua Otaviano Linio de Souza,
223440690,,residential,,,False,True,86.708,"LINESTRING (-52.3702625 -30.1944186, -52.371141 -30.1945961)",Rua Otaviano Linio de Souza,
223440696,,residential,,,False,False,138.749,"LINESTRING (-52.3702625 -30.1944186, -52.3704812 -30.1931852)",Rua Adriana da Cunha Machado,
263437375,,residential,,,False,True,118.455,"LINESTRING (-52.3717311 -30.1870112, -52.3715696 -30.1880673)",Rua Sandro Frantz,
736938827,,residential,,,False,False,76.618,"LINESTRING (-52.3717311 -30.1870112, -52.372507 -30.1871692)",Rua Maria Candido Franco,
736938827,,residential,,,False,True,90.123,"LINESTRING (-52.3717311 -30.1870112, -52.3708135 -30.1868445)",Rua Maria Candido Franco,
263437440,,residential,,,False,True,86.362,"LINESTRING (-52.3706982 -30.1878779, -52.3715696 -30.1880673)",Rua Maria Marques Aires,
263437404,,residential,,,False,False,115.937,"LINESTRING (-52.3706982 -30.1878779, -52.3706883 -30.1874798, -52.3708135 -30.1868445)",Rua Paulo Carniel,
263437404,,residential,,,False,True,152.31900000000002,"LINESTRING (-52.3706982 -30.1878779, -52.370684 -30.1884474, -52.3705892 -30.1892434)",Rua Paulo Carniel,
263437375,,residential,,,False,False,118.455,"LINESTRING (-52.3715696 -30.1880673, -52.3717311 -30.1870112)",Rua Sandro Frantz,
263437440,,residential,,,False,False,86.362,"LINESTRING (-52.3715696 -30.1880673, -52.3706982 -30.1878779)",Rua Maria Marques Aires,
263437440,,residential,,,False,True,75.569,"LINESTRING (-52.3715696 -30.1880673, -52.3723349 -30.1882231)",Rua Maria Marques Aires,
263437375,,residential,,,False,True,148.26299999999998,"LINESTRING (-52.3715696 -30.1880673, -52.3714613 -30.1887113, -52.3713133 -30.1893818)",Rua Sandro Frantz,
263437440,,residential,,,False,False,75.569,"LINESTRING (-52.3723349 -30.1882231, -52.3715696 -30.1880673)",Rua Maria Marques Aires,
263437440,,residential,,,False,True,99.84,"LINESTRING (-52.3723349 -30.1882231, -52.3733705 -30.1882931)",Rua Maria Marques Aires,
263437382,,residential,,,False,False,150.349,"LINESTRING (-52.3723349 -30.1882231, -52.3722801 -30.1888669, -52.3722631 -30.1889994, -52.37214 -30.1895627)",Rua Maria de Lourdes,
263437382,,residential,,,False,True,118.5,"LINESTRING (-52.3723349 -30.1882231, -52.3723683 -30.1878345, -52.3724324 -30.1875154, -52.372507 -30.1871692)",Rua Maria de Lourdes,
263437306,BR-471,tertiary,80,yes,False,False,119.337,"LINESTRING (-52.3733705 -30.1882931, -52.3733317 -30.1893658)",,
263437440,,residential,,,False,False,99.84,"LINESTRING (-52.3733705 -30.1882931, -52.3723349 -30.1882231)",Rua Maria Marques Aires,
"[263437306, 736938827]",BR-471,"['residential', 'tertiary']",80,yes,False,True,198.38400000000001,"LINESTRING (-52.3733705 -30.1882931, -52.3734188 -30.1873121, -52.3729876 -30.187267, -52.372507 -30.1871692)",Rua Maria Candido Franco,
263437400,,residential,,,False,True,175.623,"LINESTRING (-52.3747712 -30.1883756, -52.3765401 -30.1887715)",Rua Otavio Silva Varreira,
263437360,,tertiary,,,False,False,180.791,"LINESTRING (-52.3747712 -30.1883756, -52.374198 -30.1890315, -52.3736697 -30.1896931)",Avenida das Indústrias,
263437400,,residential,,,False,False,175.623,"LINESTRING (-52.3765401 -30.1887715, -52.3747712 -30.1883756)",Rua Otavio Silva Varreira,
263437434,,residential,,,False,True,161.976,"LINESTRING (-52.3765401 -30.1887715, -52.3763886 -30.1893331, -52.3763967 -30.1894235, -52.3764503 -30.1894884, -52.3765522 -30.1895232, -52.3772152 -30.1897461)",Rua Adriana Pereira Duck,
263437382,,residential,,,False,True,150.349,"LINESTRING (-52.37214 -30.1895627, -52.3722631 -30.1889994, -52.3722801 -30.1888669, -52.3723349 -30.1882231)",Rua Maria de Lourdes,
570392465,,tertiary,,,True,False,93.405,"LINESTRING (-52.37214 -30.1895627, -52.3727475 -30.1896866, -52.3728759 -30.1897018, -52.3730935 -30.1897138)",Rua Anibal Trevisan,
862858414,BR-290,tertiary,60,,True,False,71.277,"LINESTRING (-52.3705892 -30.1892434, -52.3713133 -30.1893818)",Rodovia Osvaldo Aranha,
263437404,,residential,,,False,False,152.31900000000002,"LINESTRING (-52.3705892 -30.1892434, -52.370684 -30.1884474, -52.3706982 -30.1878779)",Rua Paulo Carniel,
263437375,,residential,,,False,False,148.26299999999998,"LINESTRING (-52.3713133 -30.1893818, -52.3714613 -30.1887113, -52.3715696 -30.1880673)",Rua Sandro Frantz,
591273313,,tertiary,,,True,False,81.964,"LINESTRING (-52.3713133 -30.1893818, -52.3716395 -30.1894532, -52.37214 -30.1895627)",,
263437380,,residential,,,False,True,100.739,"LINESTRING (-52.3772152 -30.1897461, -52.3770332 -30.1906383)",Rua Eduardo Oliveira dos Santos,
263437434,,residential,,,False,False,161.976,"LINESTRING (-52.3772152 -30.1897461, -52.3765522 -30.1895232, -52.3764503 -30.1894884, -52.3763967 -30.1894235, -52.3763886 -30.1893331, -52.3765401 -30.1887715)",Rua Adriana Pereira Duck,
570392465,,tertiary,,,True,False,38.377,"LINESTRING (-52.3730935 -30.1897138, -52.3732303 -30.189726, -52.3733591 -30.1897458, -52.3734848 -30.1897775)",Rua Anibal Trevisan,
804726825,BR-471,tertiary,,,True,False,45.412,"LINESTRING (-52.3730935 -30.1897138, -52.3731686 -30.1896425, -52.3732273 -30.189572, -52.3732721 -30.1894883, -52.3733317 -30.1893658)",,
804726819,,tertiary,,,True,False,11.752,"LINESTRING (-52.3734848 -30.1897775, -52.3735989 -30.1898155)",Rua Olinto Pereira da Rosa,
804726826,,tertiary,,,True,False,17.212,"LINESTRING (-52.3734848 -30.1897775, -52.373538 -30.1899253)",,
862858419,,tertiary,,,True,False,20.097,"LINESTRING (-52.3734848 -30.1897775, -52.3736697 -30.1896931)",Avenida das Indústrias,
804726826,,tertiary,,,True,False,39.046,"LINESTRING (-52.373538 -30.1899253, -52.3735296 -30.1900421, -52.3734815 -30.1901515, -52.3733986 -30.1902441)",,
263437443,,residential,,,False,False,102.196,"LINESTRING (-52.3702994 -30.1901079, -52.370096 -30.19101)",Rua Getúlio Vargas,
263437431,,tertiary,,,True,False,52.675,"LINESTRING (-52.3729853 -30.1901512, -52.3729591 -30.1900665, -52.3729521 -30.1899786, -52.3729685 -30.1898917, -52.3730076 -30.1898104, -52.3730935 -30.1897138)",,
1091595669,,tertiary,,,True,False,82.754,"LINESTRING (-52.3729853 -30.1901512, -52.3727582 -30.1900833, -52.3721603 -30.1899392)",,
263437447,,residential,,,False,True,78.086,"LINESTRING (-52.3671922 -30.1903028, -52.3679766 -30.1904857)",Rua Tiradentes,
263437447,,residential,,,False,False,78.086,"LINESTRING (-52.3679766 -30.1904857, -52.3671922 -30.1903028)",Rua Tiradentes,
263437447,,residential,,,False,True,13.293,"LINESTRING (-52.3679766 -30.1904857, -52.3681092 -30.1905197)",Rua Tiradentes,
263437410,,residential,,,False,False,87.369,"LINESTRING (-52.3679766 -30.1904857, -52.367847 -30.1908585, -52.3677226 -30.1912401)",Rua Fernando Flores,
263437447,,residential,,,False,False,13.293,"LINESTRING (-52.3681092 -30.1905197, -52.3679766 -30.1904857)",Rua Tiradentes,
263437383,,residential,,,False,False,87.21799999999999,"LINESTRING (-52.3681092 -30.1905197, -52.3679657 -30.1909041, -52.3678317 -30.1912665)",,
"[526585112, 223440691, 263437447]",,residential,,,False,True,198.69,"LINESTRING (-52.3681092 -30.1905197, -52.3692068 -30.1907681, -52.3693363 -30.1908045, -52.3695077 -30.1908611, -52.369597 -30.1908825, -52.370096 -30.19101)",Rua Tiradentes,yes
263437380,,residential,,,False,False,100.739,"LINESTRING (-52.3770332 -30.1906383, -52.3772152 -30.1897461)",Rua Eduardo Oliveira dos Santos,
804726819,,tertiary,,,True,False,15.097,"LINESTRING (-52.3770332 -30.1906383, -52.3771814 -30.1906833)",Rua Olinto Pereira da Rosa,
263437412,,residential,,,False,False,218.81,"LINESTRING (-52.3757989 -30.190761, -52.3752785 -30.1926767)",Rua Alberto Germano Raabe,
1091595669,,tertiary,,,True,False,237.751,"LINESTRING (-52.3757989 -30.190761, -52.3733986 -30.1902441)",,
223440691,,residential,,,False,True,73.765,"LINESTRING (-52.370096 -30.19101, -52.3708469 -30.1911472)",Rua Tiradentes,
263437443,,residential,,,False,False,82.727,"LINESTRING (-52.370096 -30.19101, -52.3699809 -30.1917473)",Rua Getúlio Vargas,
263437443,,residential,,,False,True,102.196,"LINESTRING (-52.370096 -30.19101, -52.3702994 -30.1901079)",Rua Getúlio Vargas,
"[526585112, 223440691, 263437447]",,residential,,,False,False,198.69,"LINESTRING (-52.370096 -30.19101, -52.369597 -30.1908825, -52.3695077 -30.1908611, -52.3693363 -30.1908045, -52.3692068 -30.1907681, -52.3681092 -30.1905197)",Rua Tiradentes,yes
263437378,,residential,,,False,False,104.095,"LINESTRING (-52.3768982 -30.1910835, -52.3766518 -30.1919951)",Rua José Gorniski,
952592318,,residential,,,False,False,12.954,"LINESTRING (-52.3768982 -30.1910835, -52.3768361 -30.1909801)",,
263437410,,residential,,,False,False,81.05,"LINESTRING (-52.3677226 -30.1912401, -52.3674736 -30.1919365)",Rua Fernando Flores,
526585120,,residential,,,False,True,10.889,"LINESTRING (-52.3677226 -30.1912401, -52.3678317 -30.1912665)",Rua João XXIII,
263437410,,residential,,,False,True,87.369,"LINESTRING (-52.3677226 -30.1912401, -52.367847 -30.1908585, -52.3679766 -30.1904857)",Rua Fernando Flores,
263437443,,residential,,,False,False,75.144,"LINESTRING (-52.3699809 -30.1917473, -52.3698418 -30.1924123)",Rua Getúlio Vargas,
263437443,,residential,,,False,True,82.727,"LINESTRING (-52.3699809 -30.1917473, -52.370096 -30.19101)",Rua Getúlio Vargas,
527681530,,residential,,,False,True,70.873,"LINESTRING (-52.3699809 -30.1917473, -52.3707076 -30.1918555)",Rua João XXIII,
"[526585120, 527681530, 526585118]",,residential,,,False,False,213.50600000000003,"LINESTRING (-52.3699809 -30.1917473, -52.3691764 -30.1915995, -52.368948 -30.1915501, -52.3678317 -30.1912665)",Rua João XXIII,yes
263437410,,residential,,,False,False,77.023,"LINESTRING (-52.3674736 -30.1919365, -52.3672574 -30.1926035)",Rua Fernando Flores,
263437410,,residential,,,False,True,81.05,"LINESTRING (-52.3674736 -30.1919365, -52.3677226 -30.1912401)",Rua Fernando Flores,
"[526585114, 263437397, 263437374]",,residential,,,False,True,233.803,"LINESTRING (-52.3674736 -30.1919365, -52.3685428 -30.1921828, -52.3687545 -30.1922289, -52.3698418 -30.1924123)",Rua Carlos Franco,yes
263437378,,residential,,,False,False,102.917,"LINESTRING (-52.3766518 -30.1919951, -52.3763746 -30.1928891)",Rua José Gorniski,
263437378,,residential,,,False,True,104.095,"LINESTRING (-52.3766518 -30.1919951, -52.3768982 -30.1910835)",Rua José Gorniski,
263437318,,residential,,,False,False,213.829,"LINESTRING (-52.3723304 -30.1920962, -52.373006 -30.190264)",Avenida Machado de Assis,
263437318,,residential,,,False,True,146.237,"LINESTRING (-52.3723304 -30.1920962, -52.3720891 -30.1933947)",Avenida Machado de Assis,
527681530,,residential,,,False,False,72.375,"LINESTRING (-52.3723304 -30.1920962, -52.3715898 -30.1919784)",Rua João XXIII,
527681530,,residential,,,False,True,16.245,"LINESTRING (-52.3723304 -30.1920962, -52.3724958 -30.1921263)",Rua João XXIII,
263437323,,residential,,,False,False,11.746,"LINESTRING (-52.3726155 -30.1921476, -52.3724958 -30.1921263)",Rua João XXIII,
263437323,,residential,,,False,True,94.428,"LINESTRING (-52.3726155 -30.1921476, -52.3735719 -30.192342)",Rua João XXIII,
263437384,,residential,,,False,False,59.934,"LINESTRING (-52.3726155 -30.1921476, -52.3724913 -30.1926758)",Avenida Machado de Assis,
263437384,,residential,,,False,True,206.004,"LINESTRING (-52.3726155 -30.1921476, -52.3731964 -30.1903643)",Avenida Machado de Assis,
263437323,,residential,,,False,False,94.428,"LINESTRING (-52.3735719 -30.192342, -52.3726155 -30.1921476)",Rua João XXIII,
263437323,,residential,,,False,True,120.366,"LINESTRING (-52.3735719 -30.192342, -52.3747953 -30.1925735)",Rua João XXIII,
263437433,,residential,,,False,False,60.141,"LINESTRING (-52.3735719 -30.192342, -52.373484 -30.1928775)",Rua Olavo Bilac,
263437397,,residential,,,False,True,71.471,"LINESTRING (-52.3698418 -30.1924123, -52.3705718 -30.1925348)",Rua Carlos Franco,
263437443,,residential,,,False,False,76.134,"LINESTRING (-52.3698418 -30.1924123, -52.3697289 -30.19309)",Rua Getúlio Vargas,
263437443,,residential,,,False,True,75.144,"LINESTRING (-52.3698418 -30.1924123, -52.3699809 -30.1917473)",Rua Getúlio Vargas,
"[526585114, 263437397, 263437374]",,residential,,,False,False,233.803,"LINESTRING (-52.3698418 -30.1924123, -52.3687545 -30.1922289, -52.3685428 -30.1921828, -52.3674736 -30.1919365)",Rua Carlos Franco,yes
263437397,,residential,,,False,False,71.471,"LINESTRING (-52.3705718 -30.1925348, -52.3698418 -30.1924123)",Rua Carlos Franco,
263437397,,residential,,,False,True,86.312,"LINESTRING (-52.3705718 -30.1925348, -52.3714542 -30.1926791)",Rua Carlos Franco,
526585122,,residential,,,False,False,76.654,"LINESTRING (-52.3705718 -30.1925348, -52.3707076 -30.1918555)",Rua Adriana da Cunha Machado,
526585122,,residential,,,False,True,72.844,"LINESTRING (-52.3705718 -30.1925348, -52.3704812 -30.1931852)",Rua Adriana da Cunha Machado,
263437323,,residential,,,False,False,120.366,"LINESTRING (-52.3747953 -30.1925735, -52.3735719 -30.192342)",Rua João XXIII,
263437323,,residential,,,False,True,47.837,"LINESTRING (-52.3747953 -30.1925735, -52.3752785 -30.1926767)",Rua João XXIII,
263437420,,residential,,,False,False,61.771,"LINESTRING (-52.3747953 -30.1925735, -52.374629 -30.1931101)",Rua Duque de Caxias,
263437410,,residential,,,False,True,77.023,"LINESTRING (-52.3672574 -30.1926035, -52.3674736 -30.1919365)",Rua Fernando Flores,
"[223440674, 263437379, 526585116]",,residential,,,False,True,243.93900000000002,"LINESTRING (-52.3672574 -30.1926035, -52.3682037 -30.1928394, -52.3683968 -30.1928852, -52.3697289 -30.19309)",Rua Bento Gonçalves,yes
223440676,,residential,,,False,False,78.997,"LINESTRING (-52.3714542 -30.1926791, -52.3715898 -30.1919784)",Rua João Emilio Paganotto,
223440676,,residential,,,False,True,69.556,"LINESTRING (-52.3714542 -30.1926791, -52.3713507 -30.1932982)",Rua João Emilio Paganotto,
263437397,,residential,,,False,False,86.312,"LINESTRING (-52.3714542 -30.1926791, -52.3705718 -30.1925348)",Rua Carlos Franco,
263437384,,residential,,,False,False,54.797,"LINESTRING (-52.3724913 -30.1926758, -52.3724285 -30.1931656)",Avenida Machado de Assis,
263437384,,residential,,,False,True,59.934,"LINESTRING (-52.3724913 -30.1926758, -52.3726155 -30.1921476)",Avenida Machado de Assis,
263437422,,residential,,,False,True,98.009,"LINESTRING (-52.3724913 -30.1926758, -52.373484 -30.1928775)",Rua Tales Colombo,
263437323,,residential,,,False,False,47.837,"LINESTRING (-52.3752785 -30.1926767, -52.3747953 -30.1925735)",Rua João XXIII,
263437323,,residential,,,False,True,71.057,"LINESTRING (-52.3752785 -30.1926767, -52.3759972 -30.1928266)",Rua João XXIII,
263437412,,residential,,,False,False,61.202,"LINESTRING (-52.3752785 -30.1926767, -52.3751409 -30.1932141)",Rua Alberto Germano Raabe,
263437412,,residential,,,False,True,218.81,"LINESTRING (-52.3752785 -30.1926767, -52.3757989 -30.190761)",Rua Alberto Germano Raabe,
263437323,,residential,,,False,False,71.057,"LINESTRING (-52.3759972 -30.1928266, -52.3752785 -30.1926767)",Rua João XXIII,
263437323,,residential,,,False,True,36.932,"LINESTRING (-52.3759972 -30.1928266, -52.3763746 -30.1928891)",Rua João XXIII,
263437369,,residential,,,False,False,60.778,"LINESTRING (-52.3759972 -30.1928266, -52.3758501 -30.1933582)",Rua Francisco Goulart dos Santos,
263437422,,residential,,,False,False,98.009,"LINESTRING (-52.373484 -30.1928775, -52.3724913 -30.1926758)",Rua Tales Colombo,
263437422,,residential,,,False,True,113.044,"LINESTRING (-52.373484 -30.1928775, -52.374629 -30.1931101)",Rua Tales Colombo,
263437433,,residential,,,False,False,51.436,"LINESTRING (-52.373484 -30.1928775, -52.3734131 -30.193336)",Rua Olavo Bilac,
263437433,,residential,,,False,True,60.141,"LINESTRING (-52.373484 -30.1928775, -52.3735719 -30.192342)",Rua Olavo Bilac,
263437323,,residential,,,False,False,36.932,"LINESTRING (-52.3763746 -30.1928891, -52.3759972 -30.1928266)",Rua João XXIII,
263437323,,residential,,,False,True,54.952,"LINESTRING (-52.3763746 -30.1928891, -52.3769291 -30.1930096)",Rua João XXIII,
263437378,,residential,,,False,True,102.917,"LINESTRING (-52.3763746 -30.1928891, -52.3766518 -30.1919951)",Rua José Gorniski,
263437322,,residential,,,False,True,51.522,"LINESTRING (-52.3769291 -30.1930096, -52.376456 -30.1932275)",Rua Dario Lopes de Almeida,
263437323,,residential,,,False,False,54.952,"LINESTRING (-52.3769291 -30.1930096, -52.3763746 -30.1928891)",Rua João XXIII,
223440674,,residential,,,False,True,73.074,"LINESTRING (-52.3697289 -30.19309, -52.3704812 -30.1931852)",Rua Bento Gonçalves,
263437443,,residential,,,False,False,133.603,"LINESTRING (-52.3697289 -30.19309, -52.3694944 -30.1942743)",Rua Getúlio Vargas,
263437443,,residential,,,False,True,76.134,"LINESTRING (-52.3697289 -30.19309, -52.3698418 -30.1924123)",Rua Getúlio Vargas,
"[223440674, 263437379, 526585116]",,residential,,,False,False,243.93900000000002,"LINESTRING (-52.3697289 -30.19309, -52.3683968 -30.1928852, -52.3682037 -30.1928394, -52.3672574 -30.1926035)",Rua Bento Gonçalves,yes
263437420,,residential,,,False,False,52.973,"LINESTRING (-52.374629 -30.1931101, -52.3744835 -30.1935696)",Rua Duque de Caxias,
263437420,,residential,,,False,True,61.771,"LINESTRING (-52.374629 -30.1931101, -52.3747953 -30.1925735)",Rua Duque de Caxias,
263437422,,residential,,,False,False,113.044,"LINESTRING (-52.374629 -30.1931101, -52.373484 -30.1928775)",Rua Tales Colombo,
263437422,,residential,,,False,True,50.539,"LINESTRING (-52.374629 -30.1931101, -52.3751409 -30.1932141)",Rua Tales Colombo,
263437384,,residential,,,False,False,31.228,"LINESTRING (-52.3724285 -30.1931656, -52.3723832 -30.1934437)",Avenida Machado de Assis,
263437384,,residential,,,False,True,54.797,"LINESTRING (-52.3724285 -30.1931656, -52.3724913 -30.1926758)",Avenida Machado de Assis,
263437409,,residential,,,False,True,96.508,"LINESTRING (-52.3724285 -30.1931656, -52.3734131 -30.193336)",Rua Venicio Lopes Ferreira,
263437412,,residential,,,False,True,61.202,"LINESTRING (-52.3751409 -30.1932141, -52.3752785 -30.1926767)",Rua Alberto Germano Raabe,
263437422,,residential,,,False,False,50.539,"LINESTRING (-52.3751409 -30.1932141, -52.374629 -30.1931101)",Rua Tales Colombo,
263437422,,residential,,,False,True,70.019,"LINESTRING (-52.3751409 -30.1932141, -52.3758501 -30.1933582)",Rua Tales Colombo,
"[263437409, 263437412]",,residential,,,False,False,105.39,"LINESTRING (-52.3751409 -30.1932141, -52.3750086 -30.1936808, -52.3744835 -30.1935696)","['Rua Venicio Lopes Ferreira', 'Rua Alberto Germano Raabe']",
263437322,,residential,,,False,False,51.522,"LINESTRING (-52.376456 -30.1932275, -52.3769291 -30.1930096)",Rua Dario Lopes de Almeida,
263437322,,residential,,,False,True,44.416,"LINESTRING (-52.376456 -30.1932275, -52.3760371 -30.1933962)",Rua Dario Lopes de Almeida,
263437449,,residential,,,False,False,131.919,"LINESTRING (-52.376456 -30.1932275, -52.3773172 -30.1941513)",Rua Ladislau Zebroski,
263437369,,residential,,,False,False,24.803,"LINESTRING (-52.3758501 -30.1933582, -52.3757514 -30.1935643)",Rua Francisco Goulart dos Santos,
263437369,,residential,,,False,True,60.778,"LINESTRING (-52.3758501 -30.1933582, -52.3759972 -30.1928266)",Rua Francisco Goulart dos Santos,
263437422,,residential,,,False,False,70.019,"LINESTRING (-52.3758501 -30.1933582, -52.3751409 -30.1932141)",Rua Tales Colombo,
263437422,,residential,,,False,True,18.463,"LINESTRING (-52.3758501 -30.1933582, -52.3760371 -30.1933962)",Rua Tales Colombo,
263437409,,residential,,,False,False,96.508,"LINESTRING (-52.3734131 -30.193336, -52.3724285 -30.1931656)",Rua Venicio Lopes Ferreira,
263437409,,residential,,,False,True,106.104,"LINESTRING (-52.3734131 -30.193336, -52.3744835 -30.1935696)",Rua Venicio Lopes Ferreira,
263437433,,residential,,,False,True,51.436,"LINESTRING (-52.3734131 -30.193336, -52.373484 -30.1928775)",Rua Olavo Bilac,
263437433,,residential,,,False,False,76.428,"LINESTRING (-52.3734131 -30.193336, -52.3733738 -30.1936545, -52.3733281 -30.1940194)",Rua Olavo Bilac,
263437322,,residential,,,False,False,44.416,"LINESTRING (-52.3760371 -30.1933962, -52.376456 -30.1932275)",Rua Dario Lopes de Almeida,
263437322,,residential,,,False,True,33.217,"LINESTRING (-52.3760371 -30.1933962, -52.3757514 -30.1935643)",Rua Dario Lopes de Almeida,
263437422,,residential,,,False,False,18.463,"LINESTRING (-52.3760371 -30.1933962, -52.3758501 -30.1933582)",Rua Tales Colombo,
263437384,,residential,,,False,True,31.228,"LINESTRING (-52.3723832 -30.1934437, -52.3724285 -30.1931656)",Avenida Machado de Assis,
950054183,,residential,,,False,False,14.17,"LINESTRING (-52.3723832 -30.1934437, -52.3722378 -30.1934226)",,
223440674,,residential,,,False,False,71.774,"LINESTRING (-52.3720891 -30.1933947, -52.3713507 -30.1932982)",Rua Bento Gonçalves,
223440674,,residential,,,False,True,14.624,"LINESTRING (-52.3720891 -30.1933947, -52.3722378 -30.1934226)",Rua Bento Gonçalves,
