osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,bridge,access
"[360908913, 439821954]",True,4,Rua 7 de Setembro,primary,60,False,128.03,"LINESTRING (-49.06298 -26.9231224, -49.0628123 -26.9231916, -49.0625074 -26.9233168, -49.0623512 -26.9233813, -49.0622583 -26.9234173, -49.0621955 -26.9234383, -49.0621485 -26.923454, -49.062033 -26.9234848, -49.0618984 -26.9235169, -49.0617819 -26.9235437)",,
331544583,True,2,Rua República Argentina,primary,50,False,11.138,"LINESTRING (-49.0636979 -26.9169167, -49.0637366 -26.9169468, -49.0637826 -26.9169825)",,
369181854,False,2,Avenida Brasil,primary,60,True,9.307,"LINESTRING (-49.0636979 -26.9169167, -49.063716 -26.9168982, -49.0637597 -26.9168537)",,
"[416788843, 61134739]",True,2,Avenida Brasil,primary,,False,140.02700000000002,"LINESTRING (-49.0636979 -26.9169167, -49.0636358 -26.9169801, -49.0635962 -26.9170205, -49.0635632 -26.9170542, -49.0634723 -26.9171471, -49.0633839 -26.9172373, -49.063214 -26.9174107, -49.0628202 -26.9178129, -49.0627689 -26.9178652)",,
97098533,True,2,Rua Paraguai,tertiary,,False,142.166,"LINESTRING (-49.0628238 -26.9162333, -49.0629004 -26.91616, -49.0632851 -26.9157872, -49.063493 -26.9155791, -49.0636841 -26.9153729, -49.0637505 -26.9152622)",,
390715641,True,2,Rua República Argentina,primary,50,False,115.262,"LINESTRING (-49.0628238 -26.9162333, -49.063066 -26.9164226, -49.0636432 -26.9168739, -49.0636979 -26.9169167)",,
"[583366960, 1061778554, 978260244]",True,4,Rua 7 de Setembro,primary,60,False,151.938,"LINESTRING (-49.0683365 -26.920098, -49.0679442 -26.9204042, -49.0678249 -26.9204973, -49.0676827 -26.9206106, -49.0673204 -26.9208934, -49.0672642 -26.9209395, -49.0671858 -26.9210004)",,
54459576,True,1,Rua Padre Jacobs,tertiary,,False,26.179,"LINESTRING (-49.0655636 -26.9198323, -49.0655302 -26.9197872, -49.0655029 -26.9197393, -49.0654846 -26.9196873, -49.0654604 -26.9196174)",,
331527973,False,2,Rua Padre Jacobs,tertiary,30,True,88.812,"LINESTRING (-49.0655636 -26.9198323, -49.0657593 -26.9199697, -49.0662674 -26.9203264)",,
"[466090349, 466090350]",True,2,Rua XV de Novembro,tertiary,40,False,135.738,"LINESTRING (-49.0654604 -26.9196174, -49.0655147 -26.9195313, -49.0655871 -26.9194296, -49.065683 -26.9193059, -49.0659767 -26.9190464, -49.0661304 -26.9189094, -49.066191 -26.9188582, -49.0663623 -26.918708)",,
54459574,True,1,Rua Padre Jacobs,tertiary,,False,21.98,"LINESTRING (-49.0653518 -26.9197842, -49.0654034 -26.919783, -49.0654597 -26.9197944, -49.0655047 -26.9198087, -49.0655636 -26.9198323)",,
1089127575,True,2,Rua XV de Novembro,tertiary,40,False,21.447,"LINESTRING (-49.0653518 -26.9197842, -49.0653997 -26.9197125, -49.0654604 -26.9196174)",,
"[937427126, 333713903]",True,2,Rua XV de Novembro,tertiary,40,False,313.72300000000007,"LINESTRING (-49.0677195 -26.9174661, -49.067857 -26.9171863, -49.0680235 -26.9168341, -49.068101 -26.9166581, -49.0681276 -26.9165976, -49.0681795 -26.9164799, -49.0681925 -26.9164504, -49.0683208 -26.9161553, -49.0683517 -26.9160979, -49.0683917 -26.9160293, -49.068423 -26.915981, -49.0684416 -26.9159557, -49.0684775 -26.9159058, -49.0686351 -26.9157296, -49.0687662 -26.9155911, -49.0689011 -26.9154609, -49.0689768 -26.915401, -49.0690647 -26.9153339, -49.0693642 -26.9151213)",,
965030626,True,2,Rua Namy Deeke,tertiary,,False,9.083,"LINESTRING (-49.0684104 -26.9179393, -49.0684472 -26.9179623, -49.0684854 -26.9179862)",,
965030630,False,3,Rua Namy Deeke,tertiary,,True,74.001,"LINESTRING (-49.0684104 -26.9179393, -49.068228 -26.9178251, -49.0677949 -26.9175629)",,
55480786,True,1,Rua Presidente Getúlio Vargas,tertiary,,False,11.781,"LINESTRING (-49.0685085 -26.9178801, -49.0684838 -26.9178987, -49.0684575 -26.9179155, -49.0684104 -26.9179393)",,
55480787,True,1,Rua Presidente Getúlio Vargas,tertiary,,False,12.043,"LINESTRING (-49.0685085 -26.9178801, -49.0684991 -26.9179095, -49.068492 -26.9179393, -49.0684854 -26.9179862)",,
232173971,True,3,Rua Namy Deeke,tertiary,,False,144.471,"LINESTRING (-49.0684854 -26.9179862, -49.0687304 -26.9181509, -49.0688352 -26.9182212, -49.0690471 -26.9183635, -49.0691219 -26.9184138, -49.0695235 -26.9186835, -49.0695731 -26.9187168, -49.0696493 -26.9187679)",,
94747930,True,1,,primary_link,,False,78.46600000000001,"LINESTRING (-49.0642655 -26.9156557, -49.064354 -26.9156939, -49.0644137 -26.9157119, -49.0645062 -26.9157155, -49.0645874 -26.9157161, -49.0646853 -26.9156892, -49.0647899 -26.9156581, -49.0650152 -26.9155756)",,
331544585,True,1,Rua Bolívia,tertiary,,False,49.868,"LINESTRING (-49.0642655 -26.9156557, -49.0644539 -26.9158081, -49.0645304 -26.9158715, -49.0645827 -26.9159164, -49.0646343 -26.9159606)",,
331544589,False,2,Avenida Brasil,primary,60,False,57.099000000000004,"LINESTRING (-49.0650152 -26.9155756, -49.0649045 -26.915688, -49.0648167 -26.9157777, -49.0647134 -26.9158864, -49.0646343 -26.9159606)",,
335303717,False,2,Avenida Brasil,primary,60,True,58.474000000000004,"LINESTRING (-49.0650152 -26.9155756, -49.0651855 -26.9153986, -49.0653987 -26.9151761)",,
"[331521793, 331521791]",True,3,Avenida Presidente Castelo Branco,primary,50,False,190.79500000000002,"LINESTRING (-49.0644099 -26.9199766, -49.0645699 -26.9198467, -49.0651792 -26.9193265, -49.0658068 -26.9187965)",,
61134748,True,,Rua Rodolfo Freygang,tertiary,,False,51.275000000000006,"LINESTRING (-49.0647314 -26.9203378, -49.0646984 -26.9203007, -49.0644352 -26.9200051, -49.0644099 -26.9199766)",,
"[1089127576, 466090370]",True,2,Rua XV de Novembro,tertiary,40,False,87.61300000000001,"LINESTRING (-49.0647314 -26.9203378, -49.0649066 -26.9202082, -49.0650881 -26.920074, -49.065185 -26.9199924, -49.0652807 -26.9198733, -49.0653518 -26.9197842)",,
93392451,False,,Avenida Brasil,residential,40,False,141.19,"LINESTRING (-49.0627689 -26.9178652, -49.0627469 -26.9178873, -49.0627133 -26.9179211, -49.0626127 -26.9180224, -49.0618243 -26.9188154)",,
335611100,True,2,Rua Chile,primary,50,False,112.271,"LINESTRING (-49.0627689 -26.9178652, -49.0619927 -26.9172544, -49.0619199 -26.9171971)",,
52054165,True,1,Rua Curt Hering,residential,30,False,100.56700000000001,"LINESTRING (-49.065303 -26.9211362, -49.0652731 -26.9211547, -49.0651867 -26.9212047, -49.0648395 -26.9214051, -49.0648152 -26.9214189, -49.0646769 -26.9214984, -49.0645198 -26.921588, -49.0644488 -26.9216237)",,
428765664,True,2,Rua Paul Hering,residential,30,False,105.342,"LINESTRING (-49.065303 -26.9211362, -49.0652832 -26.9211073, -49.0651526 -26.9209173, -49.0647609 -26.9203732, -49.0647314 -26.9203378)",,
331521790,True,3,Avenida Presidente Castelo Branco,primary,50,False,196.755,"LINESTRING (-49.0611358 -26.9217968, -49.0615431 -26.9216687, -49.061926 -26.9215177, -49.0623711 -26.9213087, -49.0628635 -26.921065, -49.0629229 -26.921036)",,
93392452,False,,Rua Colômbia,residential,40,True,109.087,"LINESTRING (-49.061012 -26.9181537, -49.0618243 -26.9188154)",,
"[93392451, 94747940, 94747925]",False,,"['Rua Paraguai', 'Rua Porto Rico', 'Avenida Brasil']",residential,40,True,315.865,"LINESTRING (-49.061012 -26.9181537, -49.0604815 -26.9186805, -49.06044 -26.9187277, -49.0604044 -26.9187917, -49.0603944 -26.9188222, -49.0603817 -26.9188724, -49.060379 -26.9189107, -49.0603904 -26.9189615, -49.0604353 -26.9190279, -49.0604896 -26.9190811, -49.0607176 -26.9192581, -49.0609851 -26.9194589, -49.0611078 -26.9195361, -49.0614442 -26.9191977, -49.0618243 -26.9188154)",,
94747925,False,,Rua Paraguai,residential,40,False,139.354,"LINESTRING (-49.061012 -26.9181537, -49.0612149 -26.9179432, -49.0616021 -26.9175415, -49.061863 -26.9172588, -49.0619199 -26.9171971)",,
93392452,False,,Rua Colômbia,residential,40,False,109.087,"LINESTRING (-49.0618243 -26.9188154, -49.061012 -26.9181537)",,
"[93392451, 94747940, 94747925]",False,,"['Rua Paraguai', 'Rua Porto Rico', 'Avenida Brasil']",residential,40,False,315.865,"LINESTRING (-49.0618243 -26.9188154, -49.0614442 -26.9191977, -49.0611078 -26.9195361, -49.0609851 -26.9194589, -49.0607176 -26.9192581, -49.0604896 -26.9190811, -49.0604353 -26.9190279, -49.0603904 -26.9189615, -49.060379 -26.9189107, -49.0603817 -26.9188724, -49.0603944 -26.9188222, -49.0604044 -26.9187917, -49.06044 -26.9187277, -49.0604815 -26.9186805, -49.061012 -26.9181537)",,
93392451,False,,Avenida Brasil,residential,40,True,141.19,"LINESTRING (-49.0618243 -26.9188154, -49.0626127 -26.9180224, -49.0627133 -26.9179211, -49.0627469 -26.9178873, -49.0627689 -26.9178652)",,
333713903,True,2,Rua XV de Novembro,tertiary,40,False,20.113,"LINESTRING (-49.0675385 -26.9176784, -49.067572 -26.9176461, -49.0676337 -26.9175809, -49.0676658 -26.917538)",,
52054165,True,1,Rua Curt Hering,residential,30,False,66.835,"LINESTRING (-49.0662659 -26.9204761, -49.0660917 -26.9206353, -49.0658469 -26.9208272, -49.0657656 -26.9208771)",,
52054154,True,1,Rua Curt Hering,residential,30,False,17.362000000000002,"LINESTRING (-49.0664361 -26.920446, -49.0663817 -26.9204472, -49.0663281 -26.9204558, -49.0662659 -26.9204761)",,
332736155,True,1,Rua Padre Jacobs,tertiary,30,False,21.368000000000002,"LINESTRING (-49.0664361 -26.920446, -49.0663504 -26.9203852, -49.0662674 -26.9203264)",,
978260244,True,4,Rua 7 de Setembro,primary,60,False,32.679,"LINESTRING (-49.0685778 -26.9198978, -49.0683365 -26.920098)",,
"[361213683, 978260245]",True,1,Rua Ingo Hering,residential,40,False,53.674,"LINESTRING (-49.0685778 -26.9198978, -49.0685674 -26.919985, -49.0685642 -26.9200793, -49.0685713 -26.9202763, -49.0685834 -26.9203793)",,
52054165,True,1,Rua Curt Hering,residential,30,False,96.11,"LINESTRING (-49.0644488 -26.9216237, -49.0643849 -26.9216551, -49.0642276 -26.9217326, -49.0640634 -26.9218133, -49.0640198 -26.9218348, -49.06397 -26.9218593, -49.0639425 -26.9218728, -49.0636051 -26.9220492)",,
94473786,True,1,Rua Caetano Deeke,residential,30,False,85.682,"LINESTRING (-49.0644488 -26.9216237, -49.0644958 -26.9216979, -49.0645644 -26.9218119, -49.0646306 -26.921922, -49.0647244 -26.9220837, -49.0648274 -26.9222499, -49.0648437 -26.9222773, -49.0648595 -26.9223016)",,
401019288,True,5,Rua 7 de Setembro,primary,60,False,64.269,"LINESTRING (-49.0648595 -26.9223016, -49.0646225 -26.9224096, -49.0645009 -26.9224651, -49.0644533 -26.9224853, -49.0643925 -26.9225112, -49.0643253 -26.9225409, -49.0642809 -26.9225621)",,
94473786,True,1,Rua Caetano Deeke,residential,30,False,92.49199999999999,"LINESTRING (-49.0639672 -26.9209114, -49.0639905 -26.9209457, -49.0643043 -26.9214071, -49.0644177 -26.9215736, -49.0644309 -26.9215929, -49.0644488 -26.9216237)",,
"[466090371, 466090372, 466090373]",True,2,Rua XV de Novembro,tertiary,40,False,99.044,"LINESTRING (-49.0639672 -26.9209114, -49.0640154 -26.9208748, -49.0640739 -26.9208304, -49.0642724 -26.9206773, -49.0644524 -26.9205441, -49.064687 -26.9203706, -49.0647314 -26.9203378)",,
502183394,True,1,Rua Bolívia,tertiary,,False,67.266,"LINESTRING (-49.0637505 -26.9152622, -49.0639785 -26.9154464, -49.0642655 -26.9156557)",,
94747937,True,1,Rua Bolívia,tertiary,40,False,78.72999999999999,"LINESTRING (-49.0652184 -26.9164402, -49.0651706 -26.9164004, -49.064924 -26.916195, -49.0647992 -26.9160963, -49.0647174 -26.9160294, -49.0646343 -26.9159606)",,
416788858,True,2,Rua Uruguai,primary,50,False,139.333,"LINESTRING (-49.0652184 -26.9164402, -49.0647708 -26.9169309, -49.0647039 -26.9170042, -49.064553 -26.9171696, -49.0644933 -26.9172351, -49.0644196 -26.9173174, -49.064377 -26.9173634, -49.0643317 -26.9174123)",,
444052540,False,,Rua Bolívia,residential,,True,53.367999999999995,"LINESTRING (-49.0652184 -26.9164402, -49.0654483 -26.9166147, -49.065622 -26.9167576)",,
"[1007122930, 94747935]",False,,Rua Uruguai,residential,40,True,133.93699999999998,"LINESTRING (-49.0624905 -26.9192395, -49.0627348 -26.9189918, -49.0631201 -26.9186146, -49.063317 -26.9184219, -49.0633527 -26.9183869, -49.0633954 -26.9183452)",,
331544589,False,2,Avenida Brasil,primary,60,True,57.099000000000004,"LINESTRING (-49.0646343 -26.9159606, -49.0647134 -26.9158864, -49.0648167 -26.9157777, -49.0649045 -26.915688, -49.0650152 -26.9155756)",,
"[331544587, 977652166]",False,"['2', '3']",Avenida Brasil,primary,60,False,131.84,"LINESTRING (-49.0646343 -26.9159606, -49.0644707 -26.9161277, -49.0643842 -26.916216, -49.0639953 -26.916613, -49.0639122 -26.9166979, -49.0638407 -26.9167708, -49.063776 -26.916837, -49.0637597 -26.9168537)",,
"[52237984, 445941705, 445941703]",True,"['4', '5']",Rua 7 de Setembro,primary,60,False,129.43300000000002,"LINESTRING (-49.0704961 -26.917882, -49.0704427 -26.9179375, -49.0703896 -26.9179927, -49.0703123 -26.918073, -49.0701254 -26.9182675, -49.0700822 -26.9183126, -49.070014 -26.9183837, -49.0699822 -26.9184174, -49.0697156 -26.9187001, -49.0696493 -26.9187679)",,
"[583269177, 583269174]",True,,Rua Ingo Hering,residential,40,False,65.396,"LINESTRING (-49.0701335 -26.9217886, -49.0700705 -26.9218068, -49.0700051 -26.9218074, -49.0699337 -26.9217926, -49.0698368 -26.9217536, -49.0697882 -26.9217252, -49.0697479 -26.9216819, -49.0697043 -26.9216078, -49.0696567 -26.9214968)",,
"[96949321, 589701318]",False,,Rua Santo Antônio,residential,,True,45.085,"LINESTRING (-49.0667074 -26.9189719, -49.0664549 -26.9187838, -49.0663623 -26.918708)",,
"[96949321, 589701318]",False,,Rua Santo Antônio,residential,,False,45.085,"LINESTRING (-49.0663623 -26.918708, -49.0664549 -26.9187838, -49.0667074 -26.9189719)",,
466090349,True,2,Rua XV de Novembro,tertiary,40,False,99.74,"LINESTRING (-49.0663623 -26.918708, -49.0666273 -26.9184865, -49.0666876 -26.9184361, -49.0670369 -26.9181346, -49.0670892 -26.918088)",,
"[1063094873, 583269179, 96949317, 351530957]",False,3,Rua Ingo Hering,residential,40,"[False, True]",163.69599999999997,"LINESTRING (-49.0696567 -26.9214968, -49.0695539 -26.9213738, -49.0694659 -26.9212882, -49.069174 -26.9209907, -49.0691309 -26.920955, -49.0690982 -26.9209172, -49.0689846 -26.9207947, -49.0688413 -26.9206481, -49.0685834 -26.9203793)",,
"[583269171, 583269175]",True,,Rua Ingo Hering,residential,40,False,59.225,"LINESTRING (-49.0696567 -26.9214968, -49.0697157 -26.9215498, -49.0698098 -26.9216431, -49.0698754 -26.9217101, -49.0700289 -26.9217638, -49.0701335 -26.9217886)",,
389989301,True,4,Rua 7 de Setembro,primary,60,False,59.00299999999999,"LINESTRING (-49.066338 -26.9216285, -49.0662944 -26.9216496, -49.0661187 -26.921739, -49.0659389 -26.9218254, -49.0658146 -26.9218808)",,
54459573,True,1,Rua Ingo Hering,residential,40,False,39.72,"LINESTRING (-49.0685834 -26.9203793, -49.068499 -26.9202847, -49.0684145 -26.9201892, -49.0683365 -26.920098)",,
"[351530957, 1063094873, 583269179, 96949317]",False,3,Rua Ingo Hering,residential,40,"[False, True]",163.696,"LINESTRING (-49.0685834 -26.9203793, -49.0688413 -26.9206481, -49.0689846 -26.9207947, -49.0690982 -26.9209172, -49.0691309 -26.920955, -49.069174 -26.9209907, -49.0694659 -26.9212882, -49.0695539 -26.9213738, -49.0696567 -26.9214968)",,
421715153,True,3,Rua República Argentina,primary,50,False,152.38000000000002,"LINESTRING (-49.0616376 -26.9153621, -49.0622241 -26.9157827, -49.0624345 -26.9159408, -49.0625984 -26.9160639, -49.0627415 -26.9161714, -49.0628238 -26.9162333)",,
93793302,True,1,Rua Curt Hering,residential,30,False,16.676000000000002,"LINESTRING (-49.0662674 -26.9203264, -49.0662714 -26.9204021, -49.0662698 -26.9204391, -49.0662659 -26.9204761)",,
331527973,False,2,Rua Padre Jacobs,tertiary,30,False,88.812,"LINESTRING (-49.0662674 -26.9203264, -49.0657593 -26.9199697, -49.0655636 -26.9198323)",,
52054165,True,1,Rua Curt Hering,residential,30,False,54.168,"LINESTRING (-49.0657656 -26.9208771, -49.0657267 -26.9208993, -49.0654001 -26.9210853, -49.065303 -26.9211362)",,
353729905,True,,Rua Capitão Euclides de Castro,residential,30,False,101.002,"LINESTRING (-49.0657656 -26.9208771, -49.0663066 -26.9215876, -49.066338 -26.9216285)",,
61134752,True,2,Rua Paul Hering,residential,30,False,97.097,"LINESTRING (-49.0658146 -26.9218808, -49.0657781 -26.9218277, -49.0655784 -26.9215371, -49.0655173 -26.9214481, -49.065482 -26.9213967, -49.0653595 -26.9212184, -49.065338 -26.9211872, -49.065303 -26.9211362)",,
1132181115,True,5,Rua 7 de Setembro,primary,60,False,105.623,"LINESTRING (-49.0658146 -26.9218808, -49.0655309 -26.9220067, -49.065272 -26.9221216, -49.0649318 -26.9222701, -49.0648595 -26.9223016)",,
376083974,True,1,Rua Curt Hering,residential,30,False,12.206,"LINESTRING (-49.0636051 -26.9220492, -49.0635461 -26.9220542, -49.0634823 -26.9220564)",,
376083975,True,1,Rua Curt Hering,residential,30,False,13.796,"LINESTRING (-49.0636051 -26.9220492, -49.0635675 -26.9220993, -49.0635363 -26.9221567)",,
94747925,False,,Rua Paraguai,residential,40,True,139.354,"LINESTRING (-49.0619199 -26.9171971, -49.061863 -26.9172588, -49.0616021 -26.9175415, -49.0612149 -26.9179432, -49.061012 -26.9181537)",,
"[94747938, 445935702]",True,2,Rua Paraguai,tertiary,,False,139.70499999999998,"LINESTRING (-49.0619199 -26.9171971, -49.0619709 -26.9171409, -49.0622512 -26.9168407, -49.0624966 -26.91658, -49.0627102 -26.9163549, -49.0628238 -26.9162333)",,
