osmid,ref,name,highway,oneway,reversed,length,geometry,junction
575022125,PR-511,Avenida Fernandes Andrade,tertiary,False,False,62.191,"LINESTRING (-49.5013636 -25.8708157, -49.5014595 -25.8713683)",
377976127,,Rua Marinho Almeida Prado,unclassified,False,True,122.743,"LINESTRING (-49.5013636 -25.8708157, -49.502217 -25.8707008, -49.5025756 -25.8706451)",
575022125,PR-511,Avenida Fernandes Andrade,tertiary,False,True,114.79600000000002,"LINESTRING (-49.5013636 -25.8708157, -49.5013744 -25.8704706, -49.5015219 -25.8698913, -49.501538 -25.8697996)",
575022125,PR-511,Avenida Fernandes Andrade,tertiary,False,True,62.191,"LINESTRING (-49.5014595 -25.8713683, -49.5013636 -25.8708157)",
952663581,PR-511,Avenida Fernandes Andrade,tertiary,True,False,14.759,"LINESTRING (-49.5014595 -25.8713683, -49.501487 -25.8714987)",
377976106,,Avenida Fernandes Andrade,secondary,True,False,18.608,"LINESTRING (-49.4976689 -25.8759396, -49.4975083 -25.876024)",
952650695,,,secondary_link,False,True,6.963,"LINESTRING (-49.4976689 -25.8759396, -49.4976308 -25.8758872)",
575022133,,Rua do Expedicionário,tertiary,False,False,10.896,"LINESTRING (-49.4989129 -25.8750786, -49.4988757 -25.8749865)",
377976106,,Avenida Fernandes Andrade,secondary,True,False,72.344,"LINESTRING (-49.4989129 -25.8750786, -49.4988196 -25.8751724, -49.4986961 -25.8752952, -49.4983881 -25.8755236)",
377976110,,Rua Estanislau Socek,residential,False,False,149.41,"LINESTRING (-49.501538 -25.8697996, -49.5000467 -25.8698696)",
575022125,PR-511,Avenida Fernandes Andrade,tertiary,False,False,114.79600000000002,"LINESTRING (-49.501538 -25.8697996, -49.5015219 -25.8698913, -49.5013744 -25.8704706, -49.5013636 -25.8708157)",
377976110,,Rua Estanislau Socek,residential,False,False,135.511,"LINESTRING (-49.5000467 -25.8698696, -49.4986935 -25.8699211)",
377976110,,Rua Estanislau Socek,residential,False,True,149.41,"LINESTRING (-49.5000467 -25.8698696, -49.501538 -25.8697996)",
377976151,,Rua Marciano de Carvalho,residential,False,True,182.049,"LINESTRING (-49.5000467 -25.8698696, -49.5000574 -25.8706564, -49.5001143 -25.8715052)",
377976110,,Rua Estanislau Socek,residential,False,False,119.096,"LINESTRING (-49.4986935 -25.8699211, -49.4975039 -25.8699589)",
377976110,,Rua Estanislau Socek,residential,False,True,135.511,"LINESTRING (-49.4986935 -25.8699211, -49.5000467 -25.8698696)",
575022133,,Rua do Expedicionário,tertiary,False,True,181.533,"LINESTRING (-49.4986935 -25.8699211, -49.4987801 -25.8715518)",
377976108,,Rua Padre Francisco,residential,False,True,180.591,"LINESTRING (-49.4975039 -25.8699589, -49.4975482 -25.8715825)",
377976110,,Rua Estanislau Socek,residential,False,False,119.397,"LINESTRING (-49.4975039 -25.8699589, -49.496314 -25.8700405)",
377976110,,Rua Estanislau Socek,residential,False,True,119.096,"LINESTRING (-49.4975039 -25.8699589, -49.4986935 -25.8699211)",
377976110,,Rua Estanislau Socek,residential,False,True,119.397,"LINESTRING (-49.496314 -25.8700405, -49.4975039 -25.8699589)",
423863510,,Rua Monsenhor Miguel José Mickos,residential,False,False,179.64299999999997,"LINESTRING (-49.496314 -25.8700405, -49.4963072 -25.8701089, -49.4964016 -25.8707942, -49.4963911 -25.8716505)",
952663580,PR-511,Avenida Fernandes Andrade,tertiary,True,False,13.904,"LINESTRING (-49.5013856 -25.8714742, -49.5014595 -25.8713683)",
377976109,,,secondary,True,False,10.864,"LINESTRING (-49.5013856 -25.8714742, -49.5014464 -25.8714761, -49.501487 -25.8714987)",roundabout
377976109,,,secondary,True,False,14.337,"LINESTRING (-49.501487 -25.8714987, -49.5015125 -25.871535, -49.5015177 -25.8715777, -49.5015015 -25.8716182)",roundabout
377976109,,,secondary,True,False,6.089,"LINESTRING (-49.5013337 -25.8715028, -49.5013856 -25.8714742)",roundabout
377976151,,Rua Marciano de Carvalho,residential,False,True,10.542,"LINESTRING (-49.5001143 -25.8715052, -49.5001152 -25.8716)",
377976151,,Rua Marciano de Carvalho,residential,False,False,182.049,"LINESTRING (-49.5001143 -25.8715052, -49.5000574 -25.8706564, -49.5000467 -25.8698696)",
952650705,,Rua José de Sá Ribas,secondary,True,False,122.041,"LINESTRING (-49.5001143 -25.8715052, -49.5005589 -25.8714984, -49.5008634 -25.8714937, -49.5010211 -25.8714913, -49.5013337 -25.8715028)",
575022133,,Rua do Expedicionário,tertiary,False,False,181.533,"LINESTRING (-49.4987801 -25.8715518, -49.4986935 -25.8699211)",
575022133,,Rua do Expedicionário,tertiary,False,True,7.963,"LINESTRING (-49.4987801 -25.8715518, -49.4987785 -25.8716234)",
952650705,,Rua José de Sá Ribas,secondary,True,False,133.588,"LINESTRING (-49.4987801 -25.8715518, -49.5001143 -25.8715052)",
377976107,,Rua José de Sá Ribas,secondary,True,False,121.275,"LINESTRING (-49.5013166 -25.871607, -49.5012506 -25.8715725, -49.5008634 -25.8715819, -49.500512 -25.8715904, -49.5001152 -25.8716)",
377976109,,,secondary,True,False,12.232,"LINESTRING (-49.5013166 -25.871607, -49.5013077 -25.8715526, -49.5013337 -25.8715028)",roundabout
377976107,,Rua José de Sá Ribas,secondary,True,False,133.763,"LINESTRING (-49.5001152 -25.8716, -49.4987785 -25.8716234)",
