osmid,name,highway,oneway,reversed,length,bridge,geometry,lanes,junction
"[228844409, 228844196, 169402181]",Rua Hélio Guasti,tertiary,False,False,85.209,yes,"LINESTRING (-40.3842285 -19.7588772, -40.3844161 -19.7588044, -40.3846097 -19.7587195, -40.3849787 -19.7585798)",,
169402181,Rua Hélio Guasti,tertiary,False,True,233.031,,"LINESTRING (-40.3842285 -19.7588772, -40.3827383 -19.7594089, -40.382154 -19.7596383)",,
228844402,Rua Silvino Mattos,residential,False,False,152.132,,"LINESTRING (-40.3842285 -19.7588772, -40.3841165 -19.7586683, -40.3841026 -19.75848, -40.3841252 -19.7582635, -40.3842596 -19.7578266, -40.3843202 -19.7575596)",,
228844402,Rua Silvino Mattos,residential,False,True,140.258,,"LINESTRING (-40.3842285 -19.7588772, -40.3844428 -19.7590756, -40.3845513 -19.7592788, -40.3846775 -19.7595778, -40.3848269 -19.7597178, -40.3849221 -19.7597493, -40.3850581 -19.7597035)",,
169402181,Rua Hélio Guasti,tertiary,False,True,31.553,,"LINESTRING (-40.382154 -19.7596383, -40.381863 -19.7597126)",,
169402181,Rua Hélio Guasti,tertiary,False,False,233.031,,"LINESTRING (-40.382154 -19.7596383, -40.3827383 -19.7594089, -40.3842285 -19.7588772)",,
228844401,Rua Doutor Henrique Delcaro,residential,False,False,39.193999999999996,,"LINESTRING (-40.382154 -19.7596383, -40.3821869 -19.7596875, -40.3824995 -19.7596779)",,
228843969,Avenida Brasil,tertiary,False,False,80.461,,"LINESTRING (-40.3822996 -19.7526092, -40.3826751 -19.7526471, -40.3830633 -19.7526925)",,
228843969,Avenida Brasil,tertiary,False,False,17.155,,"LINESTRING (-40.3830633 -19.7526925, -40.3832249 -19.7527184)",,
228843969,Avenida Brasil,tertiary,False,True,80.461,,"LINESTRING (-40.3830633 -19.7526925, -40.3826751 -19.7526471, -40.3822996 -19.7526092)",,
228844603,Rua Jerônimo Carlesso,residential,False,False,67.24699999999999,,"LINESTRING (-40.3863001 -19.7526572, -40.3863323 -19.7527172, -40.3863598 -19.7527784, -40.3863792 -19.7528308, -40.3863899 -19.7529122, -40.3863913 -19.752993, -40.3863886 -19.7530687, -40.3863692 -19.7532448)",,
