osmid,highway,oneway,reversed,length,name,lanes,geometry,ref,maxspeed
130916987,tertiary,False,False,72.526,Rua Tom Jobim,,"LINESTRING (-36.8577792 -10.7396186, -36.857252 -10.740015)",,
826835331,tertiary,False,False,8.492,Rua Otávio Aciole Sobral,,"LINESTRING (-36.8577792 -10.7396186, -36.85783 -10.7396764)",,
826835332,residential,False,True,99.268,Rua Otávio Aciole Sobral,,"LINESTRING (-36.8577792 -10.7396186, -36.8572285 -10.7389085)",,
826835330,tertiary,False,True,37.794,Rua Filadelfo Dórea,,"LINESTRING (-36.8564855 -10.740212, -36.856765 -10.7404123)",,
"[130916992, 203647310]",tertiary,False,"[False, True]",207.856,Avenida Maria Alaíde Oliveira,,"LINESTRING (-36.8564855 -10.740212, -36.8564031 -10.740185, -36.8563735 -10.7401771, -36.8563253 -10.7401692, -36.8553557 -10.7401613, -36.8545899 -10.740127)",,
"[203647314, 203647315, 130918903]",residential,False,"[False, True]",72.11699999999999,Rua Otávio Santos,,"LINESTRING (-36.8564855 -10.740212, -36.8564219 -10.7401219, -36.8563966 -10.7400954, -36.8563562 -10.7400593, -36.8563269 -10.7400315, -36.8560961 -10.7398879, -36.8559796 -10.7398064)",,
130918523,residential,False,True,93.332,Praça de Eventos,,"LINESTRING (-36.8553543 -10.7380362, -36.8557571 -10.7387764)",,
382070536,residential,False,False,73.586,Praça de Eventos,,"LINESTRING (-36.8553543 -10.7380362, -36.854714 -10.7382416)",,
382070551,residential,False,True,66.503,Rua Palmeiras,,"LINESTRING (-36.8553543 -10.7380362, -36.8558915 -10.7377549)",,
130916955,residential,False,False,37.11,Praça João Pereira do Nascimento,,"LINESTRING (-36.8563086 -10.7384472, -36.8560353 -10.7386454)",,
130916993,residential,False,False,25.871,Rua General Maynard,,"LINESTRING (-36.8563086 -10.7384472, -36.8564416 -10.7386397)",,
130916993,residential,False,True,59.989,Rua General Maynard,,"LINESTRING (-36.8563086 -10.7384472, -36.8560276 -10.7379837)",,
"[130916992, 203647310]",tertiary,False,"[False, True]",207.856,Avenida Maria Alaíde Oliveira,,"LINESTRING (-36.8545899 -10.740127, -36.8553557 -10.7401613, -36.8563253 -10.7401692, -36.8563735 -10.7401771, -36.8564031 -10.740185, -36.8564855 -10.740212)",,
130916982,residential,False,True,114.309,Rua José Bispo dos Santos,,"LINESTRING (-36.8575246 -10.7409931, -36.8576781 -10.740893, -36.8580835 -10.7406626, -36.8584228 -10.7404663)",,
172601265,residential,False,True,90.656,Avenida Propriá,,"LINESTRING (-36.8575246 -10.7409931, -36.857849 -10.7412566, -36.8581678 -10.7415082)",,
203647303,residential,False,False,105.446,Rua Filadelfo Dórea,,"LINESTRING (-36.8575246 -10.7409931, -36.8573733 -10.7409097, -36.8572493 -10.7408194, -36.856765 -10.7404123)",,
130916965,residential,False,False,34.88,Rua Antônio Torres,,"LINESTRING (-36.8561818 -10.7370165, -36.856395 -10.73725)",,
130916962,residential,False,True,49.467,Rua João Francisco dos Santos,,"LINESTRING (-36.8561818 -10.7370165, -36.8560792 -10.737053, -36.8560185 -10.7370662, -36.8559819 -10.7370702, -36.8559377 -10.7370675, -36.8557392 -10.7370405)",,
130916986,residential,False,False,12.173,,,"LINESTRING (-36.8561818 -10.7370165, -36.856222 -10.7369842, -36.8562649 -10.7369437)",,
130916965,residential,False,True,9.336,Rua Antônio Torres,,"LINESTRING (-36.8572285 -10.7389085, -36.8571861 -10.7388356)",,
130918532,residential,False,True,77.407,Praça Nossa Senhora do Carmo,,"LINESTRING (-36.8572285 -10.7389085, -36.856561 -10.738675)",,
826835332,residential,False,False,99.268,Rua Otávio Aciole Sobral,,"LINESTRING (-36.8572285 -10.7389085, -36.8577792 -10.7396186)",,
130916993,residential,False,False,29.468,Rua General Maynard,,"LINESTRING (-36.8558915 -10.7377549, -36.8560276 -10.7379837)",,
130916993,residential,False,True,45.995,Rua General Maynard,,"LINESTRING (-36.8558915 -10.7377549, -36.8556876 -10.737393)",,
382070551,residential,False,False,66.503,Rua Palmeiras,,"LINESTRING (-36.8558915 -10.7377549, -36.8553543 -10.7380362)",,
826835330,tertiary,False,False,37.794,Rua Filadelfo Dórea,,"LINESTRING (-36.856765 -10.7404123, -36.8564855 -10.740212)",,
130916987,tertiary,False,True,69.181,Rua Tom Jobim,,"LINESTRING (-36.856765 -10.7404123, -36.8570173 -10.7401951, -36.857252 -10.740015)",,
203647303,residential,False,True,105.446,Rua Filadelfo Dórea,,"LINESTRING (-36.856765 -10.7404123, -36.8572493 -10.7408194, -36.8573733 -10.7409097, -36.8575246 -10.7409931)",,
130918541,residential,False,False,62.746,Rua Otávio Aciole Sobral,,"LINESTRING (-36.8584228 -10.7404663, -36.8587643 -10.74092)",,
130918541,residential,False,True,36.59,Rua Otávio Aciole Sobral,,"LINESTRING (-36.8584228 -10.7404663, -36.8582296 -10.7401975)",,
130916982,residential,False,False,114.309,Rua José Bispo dos Santos,,"LINESTRING (-36.8584228 -10.7404663, -36.8580835 -10.7406626, -36.8576781 -10.740893, -36.8575246 -10.7409931)",,
130916993,residential,False,True,25.871,Rua General Maynard,,"LINESTRING (-36.8564416 -10.7386397, -36.8563086 -10.7384472)",,
203647311,residential,False,False,13.622,Praça João Pereira do Nascimento,,"LINESTRING (-36.8564416 -10.7386397, -36.856561 -10.738675)",,
203647311,residential,False,True,44.391999999999996,Praça João Pereira do Nascimento,,"LINESTRING (-36.8564416 -10.7386397, -36.856331 -10.7386404, -36.8560353 -10.7386454)",,
130918537,residential,False,False,20.942,Praça de Eventos,,"LINESTRING (-36.854714 -10.7382416, -36.8547817 -10.7384178)",,
382070536,residential,False,True,73.586,Praça de Eventos,,"LINESTRING (-36.854714 -10.7382416, -36.8553543 -10.7380362)",,
130916988,residential,False,False,88.067,Praça de Eventos,,"LINESTRING (-36.8550578 -10.7391704, -36.8557571 -10.7387764)",,
203647314,residential,False,False,32.733,Rua Otávio Santos,,"LINESTRING (-36.8550578 -10.7391704, -36.855306 -10.7393353)",,
130918537,residential,False,True,88.969,Praça de Eventos,,"LINESTRING (-36.8550578 -10.7391704, -36.8549726 -10.738957, -36.8547817 -10.7384178)",,
130918541,residential,False,False,72.548,Rua Otávio Aciole Sobral,,"LINESTRING (-36.85783 -10.7396764, -36.8582296 -10.7401975)",,
826835331,tertiary,False,True,8.492,Rua Otávio Aciole Sobral,,"LINESTRING (-36.85783 -10.7396764, -36.8577792 -10.7396186)",,
130918925,tertiary,False,True,82.04599999999999,Rua Mário Trindade da Cruz,,"LINESTRING (-36.85783 -10.7396764, -36.8579681 -10.7395631, -36.8583425 -10.7392483, -36.8584013 -10.7391975)",,
130916965,residential,False,False,87.465,Rua Antônio Torres,,"LINESTRING (-36.8566805 -10.7377497, -36.8569707 -10.7384828)",,
130916979,residential,False,False,75.926,Rua Castelo Branco,,"LINESTRING (-36.8566805 -10.7377497, -36.8560276 -10.7379837)",,
130916965,residential,False,True,64.228,Rua Antônio Torres,,"LINESTRING (-36.8566805 -10.7377497, -36.8565828 -10.7375083, -36.8565365 -10.7374325, -36.8564654 -10.7373416, -36.856395 -10.73725)",,
"[130916979, 203638853]",residential,False,True,99.202,"['Rua Givaldo Moura da Silva', 'Rua Castelo Branco']",,"LINESTRING (-36.8566805 -10.7377497, -36.8572439 -10.737555, -36.8572707 -10.7375498, -36.8572902 -10.7375471, -36.857317 -10.7375511, -36.8573505 -10.7375742, -36.8574523 -10.7377385)",,
130916965,residential,False,False,45.746,Rua Antônio Torres,,"LINESTRING (-36.8569707 -10.7384828, -36.8571861 -10.7388356)",,
130916965,residential,False,True,87.465,Rua Antônio Torres,,"LINESTRING (-36.8569707 -10.7384828, -36.8566805 -10.7377497)",,
130916972,residential,False,False,49.599,Praça Nossa Senhora do Carmo,,"LINESTRING (-36.8569707 -10.7384828, -36.856561 -10.738675)",,
130918530,residential,False,True,39.6,Rua General Maynard,,"LINESTRING (-36.8557392 -10.7370405, -36.8556876 -10.737393)",,
130916962,residential,False,False,49.467,Rua João Francisco dos Santos,,"LINESTRING (-36.8557392 -10.7370405, -36.8559377 -10.7370675, -36.8559819 -10.7370702, -36.8560185 -10.7370662, -36.8560792 -10.737053, -36.8561818 -10.7370165)",,
130916993,residential,False,False,45.995,Rua General Maynard,,"LINESTRING (-36.8556876 -10.737393, -36.8558915 -10.7377549)",,
130918530,residential,False,False,39.6,Rua General Maynard,,"LINESTRING (-36.8556876 -10.737393, -36.8557392 -10.7370405)",,
130918525,residential,False,True,112.363,Rua João Amaral Lemos,,"LINESTRING (-36.8556876 -10.737393, -36.8554039 -10.7374246, -36.8552309 -10.737451, -36.8546797 -10.7375854)",,
130916979,residential,False,True,75.926,Rua Castelo Branco,,"LINESTRING (-36.8560276 -10.7379837, -36.8566805 -10.7377497)",,
130916993,residential,False,False,59.989,Rua General Maynard,,"LINESTRING (-36.8560276 -10.7379837, -36.8563086 -10.7384472)",,
130916993,residential,False,True,29.468,Rua General Maynard,,"LINESTRING (-36.8560276 -10.7379837, -36.8558915 -10.7377549)",,
130916955,residential,False,True,37.11,Praça João Pereira do Nascimento,,"LINESTRING (-36.8560353 -10.7386454, -36.8563086 -10.7384472)",,
382070547,residential,False,True,33.703,Rua João Pereira Nascimento,,"LINESTRING (-36.8560353 -10.7386454, -36.8557571 -10.7387764)",,
203647311,residential,False,False,44.391999999999996,Praça João Pereira do Nascimento,,"LINESTRING (-36.8560353 -10.7386454, -36.856331 -10.7386404, -36.8564416 -10.7386397)",,
130916987,tertiary,False,True,72.526,Rua Tom Jobim,,"LINESTRING (-36.857252 -10.740015, -36.8577792 -10.7396186)",,
130916987,tertiary,False,False,69.181,Rua Tom Jobim,,"LINESTRING (-36.857252 -10.740015, -36.8570173 -10.7401951, -36.856765 -10.7404123)",,
130918533,residential,False,True,73.635,Travessa Pedro Paulo Santos,,"LINESTRING (-36.857252 -10.740015, -36.8575024 -10.7402344, -36.8577311 -10.7404796)",,
203647306,residential,False,False,212.72999999999996,Rua B,,"LINESTRING (-36.857252 -10.740015, -36.8568188 -10.7394379, -36.856792 -10.7394103, -36.8567283 -10.7393681, -36.856688 -10.7393483, -36.8566585 -10.7393411, -36.8562924 -10.7392759, -36.8562616 -10.7392693, -36.8562321 -10.7392508, -36.8562032 -10.7392278, -36.8558136 -10.7388457)",,
203638853,residential,False,True,88.01,Rua Givaldo Moura da Silva,,"LINESTRING (-36.8574523 -10.7377385, -36.8578666 -10.7384173)",,
130918529,residential,False,True,160.563,Rua Gonçalo Rollemberg,,"LINESTRING (-36.8574523 -10.7377385, -36.8576033 -10.7376901, -36.8577281 -10.7376644, -36.8577831 -10.7376611, -36.8578333 -10.7376664, -36.8589013 -10.7378087)",,
"[130916979, 203638853]",residential,False,False,99.202,"['Rua Givaldo Moura da Silva', 'Rua Castelo Branco']",,"LINESTRING (-36.8574523 -10.7377385, -36.8573505 -10.7375742, -36.857317 -10.7375511, -36.8572902 -10.7375471, -36.8572707 -10.7375498, -36.8572439 -10.737555, -36.8566805 -10.7377497)",,
130918539,residential,False,False,87.695,Travessa 15 de Novembro,,"LINESTRING (-36.8578666 -10.7384173, -36.8571861 -10.7388356)",,
203638853,residential,False,False,88.01,Rua Givaldo Moura da Silva,,"LINESTRING (-36.8578666 -10.7384173, -36.8574523 -10.7377385)",,
203638853,residential,False,True,104.588,Rua Givaldo Moura da Silva,,"LINESTRING (-36.8578666 -10.7384173, -36.8584013 -10.7391975)",,
130918537,residential,False,True,20.942,Praça de Eventos,,"LINESTRING (-36.8547817 -10.7384178, -36.854714 -10.7382416)",,
130918537,residential,False,False,88.969,Praça de Eventos,,"LINESTRING (-36.8547817 -10.7384178, -36.8549726 -10.738957, -36.8550578 -10.7391704)",,
130918925,tertiary,False,False,19.708,Rua Mário Trindade da Cruz,,"LINESTRING (-36.8588711 -10.7383026, -36.8588395 -10.7384771)",,
130918925,tertiary,False,True,12.132,Rua Mário Trindade da Cruz,,"LINESTRING (-36.8588711 -10.7383026, -36.8588828 -10.7381941)",,
130918908,residential,False,True,69.81400000000001,Travessa Mário Trindade da Cruz,,"LINESTRING (-36.8588711 -10.7383026, -36.858414 -10.73826, -36.8583912 -10.7382652, -36.8583805 -10.7382778, -36.8583758 -10.7382969, -36.8583966 -10.7384128)",,
130918541,residential,False,True,62.746,Rua Otávio Aciole Sobral,,"LINESTRING (-36.8587643 -10.74092, -36.8584228 -10.7404663)",,
"[130918522, 130918538]",residential,False,False,165.951,Praça Nossa Senhora de Lourdes,,"LINESTRING (-36.8587643 -10.74092, -36.8589746 -10.7408115, -36.859272 -10.7406304, -36.8592782 -10.7406206, -36.8592801 -10.7406122, -36.8592801 -10.7406042, -36.8592784 -10.7405951, -36.859274 -10.7405851, -36.8588003 -10.7398536)",,
"[130918824, 382070526]",residential,False,"[False, True]",165.27100000000002,Praça Nossa Senhora de Lourdes,,"LINESTRING (-36.8587643 -10.74092, -36.858909 -10.7412165, -36.8589699 -10.7413705, -36.8589867 -10.7413847, -36.8589967 -10.7413919, -36.8590192 -10.7413956, -36.859046 -10.7413949, -36.8599511 -10.7412036)",,
130918925,tertiary,False,False,12.132,Rua Mário Trindade da Cruz,,"LINESTRING (-36.8588828 -10.7381941, -36.8588711 -10.7383026)",,
130918925,tertiary,False,True,42.902,Rua Mário Trindade da Cruz,,"LINESTRING (-36.8588828 -10.7381941, -36.8589013 -10.7378087)",,
130918815,residential,False,True,26.064999999999998,Rua José Sebastião,,"LINESTRING (-36.8588828 -10.7381941, -36.8589344 -10.7382962, -36.8589652 -10.7383423, -36.8590135 -10.7383871)",,
130918925,tertiary,False,False,42.902,Rua Mário Trindade da Cruz,,"LINESTRING (-36.8589013 -10.7378087, -36.8588828 -10.7381941)",,
130918925,tertiary,False,True,16.431,Rua Mário Trindade da Cruz,,"LINESTRING (-36.8589013 -10.7378087, -36.8589059 -10.737661)",,
130918529,residential,False,False,160.56300000000002,Rua Gonçalo Rollemberg,,"LINESTRING (-36.8589013 -10.7378087, -36.8578333 -10.7376664, -36.8577831 -10.7376611, -36.8577281 -10.7376644, -36.8576033 -10.7376901, -36.8574523 -10.7377385)",,
130916965,residential,False,False,9.336,Rua Antônio Torres,,"LINESTRING (-36.8571861 -10.7388356, -36.8572285 -10.7389085)",,
130916965,residential,False,True,45.746,Rua Antônio Torres,,"LINESTRING (-36.8571861 -10.7388356, -36.8569707 -10.7384828)",,
130918539,residential,False,True,87.695,Travessa 15 de Novembro,,"LINESTRING (-36.8571861 -10.7388356, -36.8578666 -10.7384173)",,
130918525,residential,False,False,112.363,Rua João Amaral Lemos,,"LINESTRING (-36.8546797 -10.7375854, -36.8552309 -10.737451, -36.8554039 -10.7374246, -36.8556876 -10.737393)",,
130918533,residential,False,False,73.635,Travessa Pedro Paulo Santos,,"LINESTRING (-36.8577311 -10.7404796, -36.8575024 -10.7402344, -36.857252 -10.740015)",,
130916988,residential,False,True,88.067,Praça de Eventos,,"LINESTRING (-36.8557571 -10.7387764, -36.8550578 -10.7391704)",,
130918523,residential,False,False,93.332,Praça de Eventos,,"LINESTRING (-36.8557571 -10.7387764, -36.8553543 -10.7380362)",,
203647306,residential,False,True,9.873,Rua B,,"LINESTRING (-36.8557571 -10.7387764, -36.8558136 -10.7388457)",,
382070547,residential,False,False,33.703,Rua João Pereira Nascimento,,"LINESTRING (-36.8557571 -10.7387764, -36.8560353 -10.7386454)",,
130918796,residential,False,False,42.368,Travessa 4,,"LINESTRING (-36.8600639 -10.7388013, -36.8599246 -10.7384457)",,
130918798,residential,False,False,44.315,Rua Airton Santos,,"LINESTRING (-36.8600639 -10.7388013, -36.8596888 -10.738953)",,
130918798,residential,False,True,36.98,Rua Airton Santos,,"LINESTRING (-36.8600639 -10.7388013, -36.860379 -10.7386798)",,
130918819,residential,False,True,46.159,Praça Zilda Garcia Salmeiron,,"LINESTRING (-36.8555013 -10.7391253, -36.8558136 -10.7388457)",,
130918826,residential,False,False,31.631,,,"LINESTRING (-36.8555013 -10.7391253, -36.855306 -10.7393353)",,
203647586,residential,False,False,97.483,Rua Filadelfo Dórea,,"LINESTRING (-36.8555013 -10.7391253, -36.8554918 -10.7392133, -36.8554945 -10.7392548, -36.8555072 -10.7393226, -36.8555206 -10.739351, -36.8555434 -10.7393951, -36.8556051 -10.7394564, -36.8558934 -10.7396939, -36.8559082 -10.7397097, -36.8559182 -10.7397232, -36.8559333 -10.7397406, -36.8559796 -10.7398064)",,
130918799,residential,False,False,42.382,Rua Evaldo Carvalho,,"LINESTRING (-36.8608553 -10.7380807, -36.860495 -10.738222)",,
130918797,residential,False,True,40.119,Rua E,,"LINESTRING (-36.8604492 -10.7398332, -36.8607831 -10.739683)",,
130918815,residential,False,False,43.068,Rua José Sebastião,,"LINESTRING (-36.8604492 -10.7398332, -36.860241 -10.7395043)",,
"[130918802, 130918815]",residential,False,"[False, True]",131.03199999999998,"['Rua 2', 'Rua José Sebastião']",,"LINESTRING (-36.8604492 -10.7398332, -36.8606074 -10.7400407, -36.8607516 -10.7402726, -36.8609145 -10.7405454, -36.8609219 -10.7405684, -36.8609226 -10.7405842, -36.8609206 -10.7406007, -36.8608991 -10.7406205, -36.8606798 -10.7407384)",,
130918798,residential,False,True,44.315,Rua Airton Santos,,"LINESTRING (-36.8596888 -10.738953, -36.8600639 -10.7388013)",,
130918815,residential,False,False,48.758,Rua José Sebastião,,"LINESTRING (-36.8596888 -10.738953, -36.8593455 -10.7386728)",,
130918815,residential,False,True,44.321,Rua José Sebastião,,"LINESTRING (-36.8596888 -10.738953, -36.8600012 -10.7392073)",,
130918826,residential,False,True,31.631,,,"LINESTRING (-36.855306 -10.7393353, -36.8555013 -10.7391253)",,
203647314,residential,False,False,90.33,Rua Otávio Santos,,"LINESTRING (-36.855306 -10.7393353, -36.8559796 -10.7398064)",,
203647314,residential,False,True,32.733,Rua Otávio Santos,,"LINESTRING (-36.855306 -10.7393353, -36.8550578 -10.7391704)",,
130918811,residential,False,True,41.492,Travessa 1,,"LINESTRING (-36.8607451 -10.7389068, -36.8608984 -10.7392482)",,
130918836,residential,False,False,29.114,Rua José Raimundo,,"LINESTRING (-36.8607451 -10.7389068, -36.860497 -10.7390024)",,
130918836,residential,False,True,51.642,Rua José Raimundo,,"LINESTRING (-36.8607451 -10.7389068, -36.8611852 -10.7387373)",,
130918799,residential,False,True,68.119,Rua Evaldo Carvalho,,"LINESTRING (-36.8593455 -10.7386728, -36.8599246 -10.7384457)",,
130918815,residential,False,False,48.216,Rua José Sebastião,,"LINESTRING (-36.8593455 -10.7386728, -36.8590135 -10.7383871)",,
130918815,residential,False,True,48.758,Rua José Sebastião,,"LINESTRING (-36.8593455 -10.7386728, -36.8596888 -10.738953)",,
130918794,residential,False,False,39.643,Rua G7,,"LINESTRING (-36.8607831 -10.739683, -36.8606506 -10.7393511)",,
130918797,residential,False,False,40.119,Rua E,,"LINESTRING (-36.8607831 -10.739683, -36.8604492 -10.7398332)",,
130918797,residential,False,True,6.157,Rua E,,"LINESTRING (-36.8607831 -10.739683, -36.8608367 -10.7396659)",,
130918798,residential,False,False,29.635,Rua Airton Santos,,"LINESTRING (-36.8606288 -10.7385759, -36.860379 -10.7386798)",,
130918798,residential,False,True,46.05,Rua Airton Santos,,"LINESTRING (-36.8606288 -10.7385759, -36.8610205 -10.7384229)",,
130918809,residential,False,False,41.979,Travessa 3,,"LINESTRING (-36.8606288 -10.7385759, -36.860495 -10.738222)",,
130918793,residential,False,False,54.616,Rua G7,,"LINESTRING (-36.8610373 -10.7401158, -36.8608367 -10.7396659)",,
130918798,residential,False,False,46.05,Rua Airton Santos,,"LINESTRING (-36.8610205 -10.7384229, -36.8606288 -10.7385759)",,
130918838,residential,False,False,38.83,Travessa F,,"LINESTRING (-36.8613091 -10.7398647, -36.8611908 -10.7395354)",,
130918801,residential,False,False,60.907,Rua B,,"LINESTRING (-36.8614001 -10.7400967, -36.8616307 -10.7405954)",,
797939955,residential,False,False,13.519,,,"LINESTRING (-36.8617795 -10.7396665, -36.8616724 -10.7396056)",,
"[130918805, 130918813]",residential,False,"[False, True]",128.12599999999998,"['Rua Leandro Maciel', 'Rua A']",,"LINESTRING (-36.8617795 -10.7396665, -36.8617943 -10.7397311, -36.8618453 -10.7399162, -36.861974 -10.7402443, -36.8619934 -10.7403049, -36.8619948 -10.7403313, -36.8619888 -10.740357, -36.8619639 -10.7403846, -36.8618989 -10.7404294, -36.8616307 -10.7405954)",,
"[203638848, 203638851]",residential,False,False,125.933,Rua Vilma Machado Santos Leite,,"LINESTRING (-36.8617795 -10.7396665, -36.861921 -10.7396593, -36.8619572 -10.7396646, -36.8619861 -10.7396744, -36.8620169 -10.7396988, -36.8621068 -10.7398556, -36.8622462 -10.7402028, -36.8622543 -10.7402595, -36.8622587 -10.7403346, -36.8622449 -10.7404024, -36.8621939 -10.7405263)",,
130918801,residential,False,True,60.907,Rua B,,"LINESTRING (-36.8616307 -10.7405954, -36.8614001 -10.7400967)",,
130918813,residential,False,False,52.088,Rua Leandro Maciel,,"LINESTRING (-36.8616307 -10.7405954, -36.8614141 -10.7407345, -36.8612243 -10.7408399)",,
"[130918813, 130918805]",residential,False,"[False, True]",128.126,"['Rua Leandro Maciel', 'Rua A']",,"LINESTRING (-36.8616307 -10.7405954, -36.8618989 -10.7404294, -36.8619639 -10.7403846, -36.8619888 -10.740357, -36.8619948 -10.7403313, -36.8619934 -10.7403049, -36.861974 -10.7402443, -36.8618453 -10.7399162, -36.8617943 -10.7397311, -36.8617795 -10.7396665)",,
161769403,secondary,False,True,56.717,,2,"LINESTRING (-36.8623435 -10.738816, -36.8620089 -10.739206)",SE-226,60
130918828,residential,False,False,166.005,Rua Geniro do Santos,,"LINESTRING (-36.8623435 -10.738816, -36.8618915 -10.7388826, -36.8617634 -10.7389102, -36.8616541 -10.7389432, -36.8611271 -10.7391579, -36.8608984 -10.7392482)",,
130918815,residential,False,False,44.321,Rua José Sebastião,,"LINESTRING (-36.8600012 -10.7392073, -36.8596888 -10.738953)",,
130918836,residential,False,True,58.762,Rua José Raimundo,,"LINESTRING (-36.8600012 -10.7392073, -36.860497 -10.7390024)",,
130918815,residential,False,True,42.366,Rua José Sebastião,,"LINESTRING (-36.8600012 -10.7392073, -36.8600965 -10.7392969, -36.8601233 -10.7393312, -36.860241 -10.7395043)",,
130918796,residential,False,True,42.368,Travessa 4,,"LINESTRING (-36.8599246 -10.7384457, -36.8600639 -10.7388013)",,
130918799,residential,False,False,68.119,Rua Evaldo Carvalho,,"LINESTRING (-36.8599246 -10.7384457, -36.8593455 -10.7386728)",,
130918799,residential,False,True,67.096,Rua Evaldo Carvalho,,"LINESTRING (-36.8599246 -10.7384457, -36.860495 -10.738222)",,
130918793,residential,False,True,54.616,Rua G7,,"LINESTRING (-36.8608367 -10.7396659, -36.8610373 -10.7401158)",,
130918797,residential,False,False,6.157,Rua E,,"LINESTRING (-36.8608367 -10.7396659, -36.8607831 -10.739683)",,
130918797,residential,False,True,41.317,Rua E,,"LINESTRING (-36.8608367 -10.7396659, -36.8611908 -10.7395354)",,
130918804,residential,False,False,38.118,Travessa 2,,"LINESTRING (-36.860497 -10.7390024, -36.860379 -10.7386798)",,
130918836,residential,False,False,58.762,Rua José Raimundo,,"LINESTRING (-36.860497 -10.7390024, -36.8600012 -10.7392073)",,
130918836,residential,False,True,29.114,Rua José Raimundo,,"LINESTRING (-36.860497 -10.7390024, -36.8607451 -10.7389068)",,
130918797,residential,False,False,41.317,Rua E,,"LINESTRING (-36.8611908 -10.7395354, -36.8608367 -10.7396659)",,
130918838,residential,False,True,38.83,Travessa F,,"LINESTRING (-36.8611908 -10.7395354, -36.8613091 -10.7398647)",,
130918797,residential,False,True,96.608,Rua E,,"LINESTRING (-36.8611908 -10.7395354, -36.8615904 -10.7393655, -36.8620089 -10.739206)",,
130918811,residential,False,False,41.492,Travessa 1,,"LINESTRING (-36.8608984 -10.7392482, -36.8607451 -10.7389068)",,
130918828,residential,False,False,29.39,Rua Geniro do Santos,,"LINESTRING (-36.8608984 -10.7392482, -36.8606506 -10.7393511)",,
130918828,residential,False,True,166.005,Rua Geniro do Santos,,"LINESTRING (-36.8608984 -10.7392482, -36.8611271 -10.7391579, -36.8616541 -10.7389432, -36.8617634 -10.7389102, -36.8618915 -10.7388826, -36.8623435 -10.738816)",,
130918815,residential,False,True,48.216,Rua José Sebastião,,"LINESTRING (-36.8590135 -10.7383871, -36.8593455 -10.7386728)",,
172601054,residential,False,False,21.483,,,"LINESTRING (-36.8590135 -10.7383871, -36.8588395 -10.7384771)",,
130918815,residential,False,False,26.064999999999998,Rua José Sebastião,,"LINESTRING (-36.8590135 -10.7383871, -36.8589652 -10.7383423, -36.8589344 -10.7382962, -36.8588828 -10.7381941)",,
130918799,residential,False,False,67.096,Rua Evaldo Carvalho,,"LINESTRING (-36.860495 -10.738222, -36.8599246 -10.7384457)",,
130918799,residential,False,True,42.382,Rua Evaldo Carvalho,,"LINESTRING (-36.860495 -10.738222, -36.8608553 -10.7380807)",,
130918809,residential,False,True,41.979,Travessa 3,,"LINESTRING (-36.860495 -10.738222, -36.8606288 -10.7385759)",,
130918815,residential,False,True,43.068,Rua José Sebastião,,"LINESTRING (-36.860241 -10.7395043, -36.8604492 -10.7398332)",,
