osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,bridge,junction
722937322,False,2,AL-145,Rua Floriano Peixoto,trunk,40,True,23.128,"LINESTRING (-37.9993105 -9.3825225, -37.9991632 -9.3823737)",,
31534127,True,1,AL-220,AL-220,trunk,,False,79.11900000000001,"LINESTRING (-37.9993105 -9.3825225, -37.9993768 -9.3825561, -37.9994197 -9.3825813, -37.9994559 -9.3826057, -37.9994948 -9.3826408, -37.9995427 -9.3826921, -37.9995833 -9.3827493, -37.9996216 -9.3828141, -37.999645 -9.382879, -37.9996564 -9.3829537, -37.9996559 -9.3829752, -37.9996547 -9.3830298, -37.9996417 -9.3830867)",,
239443513,True,1,AL-220,AL-220,trunk,,False,72.531,"LINESTRING (-37.9995403 -9.3832646, -37.999519 -9.3832806, -37.9994972 -9.3832954, -37.9994683 -9.383312, -37.9991975 -9.3834508, -37.9989576 -9.3835715)",,
239352776,True,1,,Rua Linduarte Batista Vilar,tertiary,,False,12.372,"LINESTRING (-38.0006844 -9.3797451, -38.0006468 -9.3796402)",,
239478823,True,1,AL-220,Rua Dom Pedro II,trunk,40,False,98.791,"LINESTRING (-37.9953689 -9.3853269, -37.9953025 -9.3853414, -37.9952522 -9.385348, -37.9952006 -9.3853467, -37.9951456 -9.3853414, -37.9950994 -9.3853328, -37.9950417 -9.3853149, -37.9949518 -9.3852719, -37.9947693 -9.3851777, -37.9946572 -9.3851133, -37.9946249 -9.3850999, -37.9945921 -9.3850953, -37.9945723 -9.3850986, -37.9945512 -9.3851055, -37.9945334 -9.385117)",,
"[610822396, 610822398]",True,1,,Rua Olavo Bilac,residential,,False,153.901,"LINESTRING (-37.9953689 -9.3853269, -37.995271 -9.3853811, -37.9952126 -9.3854172, -37.9951771 -9.3854452, -37.995149 -9.3854717, -37.994785 -9.3858237, -37.9943638 -9.3862828)",,
31534127,True,1,AL-220,AL-220,trunk,,False,23.04,"LINESTRING (-37.9996417 -9.3830867, -37.9996246 -9.383139, -37.9996089 -9.3831785, -37.9995887 -9.3832101, -37.9995403 -9.3832646)",,
239443519,True,1,,Avenida Presidente Castelo Branco,secondary,,False,52.09,"LINESTRING (-37.9996417 -9.3830867, -37.9997476 -9.3830523, -37.9998455 -9.3830186, -37.9999454 -9.3829868, -38.0000138 -9.382959, -38.0000889 -9.3829299)",,
239352776,True,1,,Rua Linduarte Batista Vilar,tertiary,,False,51.381,"LINESTRING (-38.0004799 -9.3801407, -38.0006146 -9.3799819, -38.0006488 -9.3799316, -38.0006649 -9.3798952, -38.0006804 -9.3798635, -38.0006891 -9.3798135, -38.0006897 -9.3797808, -38.0006844 -9.3797451)",,
328257748,False,2,,Rua 13 de Maio,tertiary,,True,86.572,"LINESTRING (-38.0004799 -9.3801407, -38.0001209 -9.3804806, -37.9999037 -9.3806725)",,
239443526,True,1,,Travessa São Francisco,residential,,False,40.073,"LINESTRING (-38.0007804 -9.3798096, -38.0008326 -9.3799598, -38.00085 -9.3800196, -38.0008606 -9.3800702, -38.0008615 -9.3801054, -38.0008541 -9.3801574)",,
822461705,True,1,,Rua Linduarte Batista Vilar,tertiary,,False,24.523000000000003,"LINESTRING (-38.0007804 -9.3798096, -38.0007628 -9.3798787, -38.0007467 -9.3799157, -38.0007286 -9.3799449, -38.0006752 -9.379998)",,
328245909,False,2,,Rua João Ribeiro,tertiary,,True,89.065,"LINESTRING (-37.9999037 -9.3806725, -37.999766 -9.3802814, -37.9997612 -9.3802677, -37.9996451 -9.3799133)",,
328257748,False,2,,Rua 13 de Maio,tertiary,,False,86.572,"LINESTRING (-37.9999037 -9.3806725, -38.0001209 -9.3804806, -38.0004799 -9.3801407)",,
328257748,False,2,,Rua 13 de Maio,tertiary,,True,152.535,"LINESTRING (-37.9999037 -9.3806725, -37.9993938 -9.3811555, -37.998962 -9.3815448, -37.9988922 -9.3816135)",,
239443505,False,,,Rua Rui Barbosa,residential,,True,189.936,"LINESTRING (-37.998545 -9.3809512, -37.9981302 -9.3804952, -37.9974679 -9.3797736, -37.9973842 -9.3796839)",,
239443506,False,2,,Rua Barão de Rio Branco,tertiary,,False,60.873000000000005,"LINESTRING (-37.998545 -9.3809512, -37.998487 -9.3810077, -37.9983813 -9.3811056, -37.998149 -9.3813346)",,
239443506,False,2,,Rua Barão de Rio Branco,tertiary,,True,167.01,"LINESTRING (-37.998545 -9.3809512, -37.9992582 -9.3802942, -37.9996451 -9.3799133)",,
239443506,False,2,,Rua Barão de Rio Branco,tertiary,,False,167.01,"LINESTRING (-37.9996451 -9.3799133, -37.9992582 -9.3802942, -37.998545 -9.3809512)",,
328245909,False,2,,Rua João Ribeiro,tertiary,,False,89.065,"LINESTRING (-37.9996451 -9.3799133, -37.9997612 -9.3802677, -37.999766 -9.3802814, -37.9999037 -9.3806725)",,
