osmid,ref,highway,maxspeed,junction,oneway,reversed,length,geometry,name,lanes,bridge
47901717,115;128,primary,70,roundabout,True,False,14.315000000000001,"LINESTRING (11.1669728 59.5803193, 11.1669332 59.5802942, 11.1669074 59.5802647, 11.1668973 59.580233, 11.1669035 59.5802009)",,,
244042684,128,primary,50,,True,False,37.007000000000005,"LINESTRING (11.1669728 59.5803193, 11.1668133 59.5803361, 11.1666812 59.580346, 11.1663253 59.5803762)",Osloveien,,
50177346,128,primary,50,,True,False,20.107,"LINESTRING (11.1717968 59.5810885, 11.1719449 59.5810894, 11.1720731 59.5810878, 11.1721537 59.5810851)",Askimveien,,
230346579,,residential,70,,True,False,28.514000000000003,"LINESTRING (11.1717968 59.5810885, 11.1719382 59.58104, 11.1720074 59.5810111, 11.1720802 59.5809799, 11.1721708 59.580919)",,1,
733908650,,residential,,,False,False,5.069,"LINESTRING (11.1584059 59.5806787, 11.1583414 59.5806469)",Hovsveien,,
60662031,,residential,,,False,False,33.469,"LINESTRING (11.1584059 59.5806787, 11.1582423 59.5807493, 11.1580921 59.5808267, 11.1579516 59.5808707)",Roald Amundsens gate,,
733908650,,residential,,,False,True,68.248,"LINESTRING (11.1584059 59.5806787, 11.1587895 59.5808335, 11.1591761 59.5809964, 11.159243 59.5810292, 11.1593333 59.5810734)",Hovsveien,,
230346605,115,primary,80,,True,False,42.397000000000006,"LINESTRING (11.1669146 59.5797661, 11.1670645 59.5799764, 11.1671561 59.5800561, 11.1672281 59.5801105)",Vammaveien,,
28368734,,tertiary,,,False,False,112.259,"LINESTRING (11.1632491 59.5837353, 11.1634494 59.583871, 11.1634533 59.5838735, 11.1635415 59.5839285, 11.1637518 59.5840598, 11.1641721 59.5843221, 11.1643765 59.5844507, 11.1644921 59.5845246)",Trøgstadveien,,
28368734,,tertiary,,,False,True,56.623999999999995,"LINESTRING (11.1632491 59.5837353, 11.1632007 59.5836863, 11.1631643 59.5836471, 11.1630121 59.5834597, 11.16299 59.5834277, 11.1629253 59.5833382, 11.1628695 59.5832641)",Trøgstadveien,,
28368736,,tertiary,,,False,False,106.062,"LINESTRING (11.1632491 59.5837353, 11.1632477 59.5838252, 11.1632155 59.5838714, 11.1631944 59.5839053, 11.1630495 59.5840357, 11.163019 59.584057, 11.1627976 59.5842112, 11.1627269 59.5842593, 11.1626942 59.5842816, 11.1626456 59.5843146, 11.1625294 59.584387, 11.1623026 59.5845193, 11.1622826 59.584531)",Kirkegata,,
275250167,,unclassified,,,False,False,62.495000000000005,"LINESTRING (11.1632491 59.5837353, 11.163399 59.5837515, 11.1637935 59.5838022, 11.1639519 59.5838282, 11.1643165 59.5838881)",,,
174016067,,unclassified,,,False,False,73.28500000000001,"LINESTRING (11.1712738 59.5846697, 11.1710924 59.5846482, 11.17067 59.5845981, 11.170043 59.5845238, 11.1700063 59.5845194)",Henstad alle,,
174016156,115,primary,50,,False,False,101.801,"LINESTRING (11.1712738 59.5846697, 11.1712956 59.5845336, 11.1713165 59.5844027, 11.1713296 59.5843212, 11.1713423 59.5842414, 11.1713573 59.5841478, 11.1713803 59.5840095, 11.171376 59.5839467, 11.1713487 59.5838798, 11.1712625 59.5837659)",Klara Skoglunds gate,,
174016156,115,primary,50,,False,True,82.154,"LINESTRING (11.1712738 59.5846697, 11.1712194 59.5847997, 11.1711925 59.5848641, 11.1711361 59.5849988, 11.1710626 59.5851744, 11.1709714 59.5853925)",Klara Skoglunds gate,,
47901717,115;128,primary,70,roundabout,True,False,15.899000000000001,"LINESTRING (11.166967 59.5801416, 11.1670228 59.5801197, 11.1670885 59.5801067, 11.1671588 59.5801035, 11.1672281 59.5801105)",,,
230346606,115,primary,80,,True,False,41.874,"LINESTRING (11.166967 59.5801416, 11.1669655 59.580091, 11.1669615 59.5800418, 11.1669548 59.5799877, 11.1669146 59.5797661)",Vammaveien,,
50177398,115;128,primary,50,roundabout,True,False,15.613000000000001,"LINESTRING (11.170762 59.5811727, 11.1706946 59.5811645, 11.1706345 59.581147, 11.1705867 59.5811216, 11.1705552 59.5810903)",,,
"[735346946, 230346531]",115,primary,50,,True,False,99.18100000000001,"LINESTRING (11.170762 59.5811727, 11.1706726 59.5812253, 11.1706334 59.5812559, 11.1705986 59.5812878, 11.1705436 59.5813476, 11.1705034 59.5813999, 11.1704088 59.581555, 11.1703719 59.5816019, 11.1703344 59.5816436, 11.1702613 59.5817197, 11.1701728 59.5817991, 11.1701526 59.5818164, 11.1701044 59.5818653, 11.1700615 59.5819135, 11.1700074 59.581973)",Askimveien,2,
50177398,115;128,primary,50,roundabout,True,False,2.293,"LINESTRING (11.1705552 59.5810903, 11.1705453 59.5810703)",,,
50177346,128,primary,50,,True,False,46.61299999999999,"LINESTRING (11.170999 59.5809949, 11.1711457 59.5810298, 11.1712798 59.5810532, 11.1714026 59.5810702, 11.1715326 59.5810817, 11.1716735 59.5810878, 11.1717968 59.5810885)",Askimveien,,
50177398,115;128,primary,50,roundabout,True,False,22.568,"LINESTRING (11.170999 59.5809949, 11.171021 59.5810269, 11.1710249 59.5810606, 11.1710103 59.5810936, 11.1709785 59.5811234, 11.1709319 59.5811476, 11.1708739 59.5811644)",,,
60660933,,residential,,,False,True,55.75600000000001,"LINESTRING (11.1558565 59.5793763, 11.1557318 59.5794999, 11.1555791 59.5797093, 11.1555006 59.579817, 11.1554838 59.5798401)",Anfinnsens gate,,
733908650,,residential,,,False,True,65.07600000000001,"LINESTRING (11.1558565 59.5793763, 11.1563246 59.5795135, 11.1567836 59.5796682, 11.1568345 59.5796875)",Hovsveien,,
28368734,,tertiary,,,False,False,6.148,"LINESTRING (11.1672634 59.5862127, 11.1673418 59.5862512)",Trøgstadveien,,
731557825,,tertiary,,,False,True,2.883,"LINESTRING (11.1672634 59.5862127, 11.1672313 59.5862329)",Bakkegata,,
28368734,,tertiary,,,False,True,85.28399999999999,"LINESTRING (11.1672634 59.5862127, 11.1671128 59.5861302, 11.1669942 59.5860725, 11.1665898 59.5858685, 11.166247 59.5856894, 11.1662088 59.5856627)",Trøgstadveien,,
174016075,,residential,,,False,False,32.516999999999996,"LINESTRING (11.1566284 59.5837057, 11.1569068 59.5837409, 11.1570984 59.5837641, 11.15719 59.583774)",Skolegata,,
60660976,,unclassified,,,False,True,53.918,"LINESTRING (11.1591381 59.5838456, 11.1590609 59.5835632, 11.1590025 59.5833656)",A.B. Aarstens gate,,
174016075,,residential,,,False,True,30.564,"LINESTRING (11.1591381 59.5838456, 11.1589965 59.583863, 11.1588271 59.5838747, 11.1586015 59.5838833)",Skolegata,,
713591766,,residential,,,False,False,144.352,"LINESTRING (11.1591381 59.5838456, 11.1592203 59.5838378, 11.1594353 59.5838158, 11.1597558 59.5837831, 11.1598586 59.5837697, 11.16001 59.5837501, 11.1603834 59.5837016, 11.1608393 59.5836206, 11.161462 59.58351, 11.1615972 59.583486)",Rådhusgata,,
"[174016069, 29547599]",,tertiary,,,False,"[False, True]",160.99999999999997,"LINESTRING (11.1611799 59.5828119, 11.1610457 59.5826033, 11.1610191 59.5825621, 11.161016 59.5825416, 11.1610259 59.5825198, 11.1611349 59.5823361, 11.1611159 59.5822998, 11.1611036 59.5822813, 11.1610837 59.5822513, 11.1610581 59.5822128, 11.161041 59.5821868, 11.1610043 59.5821296, 11.1609936 59.5820799, 11.1610061 59.5820356, 11.1610345 59.5819988, 11.1610788 59.5819702, 11.1611736 59.5819418, 11.1619687 59.5817635, 11.1620654 59.5817431, 11.1620907 59.5817378)","['Stasjonsmester Frosts gate', 'Doktor Randersgate']",,
29547599,,tertiary,,,False,True,78.551,"LINESTRING (11.1611799 59.5828119, 11.1612466 59.5829197, 11.1613128 59.5830266, 11.1615569 59.5834209, 11.1615972 59.583486)",Doktor Randersgate,,
60660976,,unclassified,,,False,False,146.495,"LINESTRING (11.1611799 59.5828119, 11.1610079 59.5828394, 11.1607352 59.5828802, 11.1603852 59.582934, 11.1600359 59.5829917, 11.1598258 59.5830244, 11.1597249 59.5830145, 11.1596887 59.5830109, 11.1593408 59.583041, 11.1589851 59.583072, 11.1589444 59.5830886, 11.1589198 59.5831235, 11.1589548 59.583226)",A.B. Aarstens gate,,
60662021,128,primary,50,roundabout,True,False,1.095,"LINESTRING (11.1619651 59.5810662, 11.1619479 59.5810616)",,,
60662021,128,primary,50,roundabout,True,False,5.373,"LINESTRING (11.1618905 59.5809424, 11.1619095 59.5809295, 11.161933 59.5809186, 11.16196 59.5809101)",,,
60662021,128,primary,50,roundabout,True,False,10.794,"LINESTRING (11.1621877 59.5809476, 11.1622037 59.5809705, 11.1622065 59.5809947, 11.1621959 59.5810184, 11.1621727 59.5810396)",,,
"[735343512, 733917824, 735343510]",128,primary,50,,True,False,212.059,"LINESTRING (11.1621877 59.5809476, 11.1624799 59.5809491, 11.1627397 59.5809473, 11.1630193 59.5809439, 11.1633828 59.5809371, 11.1635443 59.5809312, 11.1637026 59.5809232, 11.1638768 59.5809115, 11.1640164 59.5808984, 11.1641385 59.5808808, 11.1643123 59.5808517, 11.1645351 59.5807979, 11.1647098 59.5807517, 11.1648452 59.5807132, 11.1650403 59.5806508, 11.1654519 59.5805297, 11.1657542 59.5804825)",Osloveien,2,
60662021,128,primary,50,roundabout,True,False,3.35,"LINESTRING (11.1621727 59.5810396, 11.1621528 59.5810508, 11.1621294 59.5810601)",,,
60662031,,residential,,,False,True,136.673,"LINESTRING (11.1586836 59.5820225, 11.1586357 59.5819637, 11.1586122 59.5819348, 11.1583981 59.581672, 11.1583859 59.581657, 11.1583814 59.5816515, 11.1582923 59.581542, 11.1582653 59.5815089, 11.1582214 59.5814549, 11.1581324 59.5813455, 11.1580889 59.5812925, 11.158057 59.5812536, 11.1580113 59.5811979, 11.15795 59.5811228, 11.1579112 59.5810459, 11.1579516 59.5808707)",Roald Amundsens gate,,
47901717,115;128,primary,70,roundabout,True,False,7.584,"LINESTRING (11.1669035 59.5802009, 11.1669174 59.5801793, 11.1669388 59.5801593, 11.166967 59.5801416)",,,
47901717,115;128,primary,70,roundabout,True,False,12.819,"LINESTRING (11.1672281 59.5801105, 11.1672792 59.5801231, 11.1673234 59.5801413, 11.1673581 59.5801642, 11.1673817 59.5801904)",,,
47901717,115;128,primary,70,roundabout,True,False,16.725,"LINESTRING (11.1673817 59.5801904, 11.167393 59.58022, 11.1673902 59.58025, 11.1673733 59.5802788, 11.1673434 59.5803048, 11.1673022 59.5803265)",,,
"[735346947, 735346949]",115;128,primary,"['70', '50']",,True,False,207.26100000000002,"LINESTRING (11.1673817 59.5801904, 11.1676568 59.5802725, 11.1678728 59.5803249, 11.1682865 59.5804194, 11.1685688 59.5804804, 11.1687525 59.5805141, 11.1689624 59.5805589, 11.1691435 59.5806061, 11.1693788 59.5806655, 11.1698501 59.5807913, 11.1700313 59.580841, 11.1701795 59.5808705, 11.1703525 59.580898, 11.1705147 59.580916, 11.1707393 59.5809305)",Osloveien,2,
50177398,115;128,primary,50,roundabout,True,False,6.411,"LINESTRING (11.1708739 59.5811644, 11.170819 59.5811719, 11.170762 59.5811727)",,,
50177398,115;128,primary,50,roundabout,True,False,17.403,"LINESTRING (11.1707393 59.5809305, 11.170801 59.5809287, 11.1708617 59.5809349, 11.1709172 59.5809487, 11.170964 59.5809691, 11.170999 59.5809949)",,,
"[891444243, 174016101]",,unclassified,,,False,True,100.52,"LINESTRING (11.1642412 59.5854099, 11.1642475 59.5853666, 11.1642507 59.5853442, 11.1642546 59.5853176, 11.1642655 59.5852418, 11.1642857 59.5851024, 11.164307 59.5849554, 11.1643097 59.5849368, 11.1643475 59.5846764, 11.1643889 59.5846329, 11.1644248 59.5845952, 11.1644433 59.5845758, 11.1644546 59.584564, 11.1644921 59.5845246)",Løvstien,,
174016080,,residential,,,False,True,149.418,"LINESTRING (11.1718658 59.5793892, 11.1717894 59.5793903, 11.1712495 59.5794018, 11.1711023 59.5794048, 11.1707577 59.5794119, 11.1707257 59.5794126, 11.170539 59.5794165, 11.1700286 59.579427, 11.1699436 59.5794286, 11.1696849 59.5794341, 11.1692142 59.5794441)",Sommerrogata,,
729208845,,residential,,,False,False,42.03,"LINESTRING (11.1718658 59.5793892, 11.1718649 59.5793977, 11.1718525 59.5795291, 11.1718481 59.5795651, 11.171844 59.5796439, 11.17184 59.5797212, 11.1718533 59.5797664)",Løkenveien,,
729208845,,residential,,,False,True,46.071999999999996,"LINESTRING (11.1718658 59.5793892, 11.1718789 59.5793063, 11.1718997 59.5791738, 11.1719057 59.5791357, 11.1719104 59.5791064, 11.1719312 59.5789762)",Løkenveien,,
