osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,bridge
896320477,Krokstien,residential,30,False,True,87.857,"LINESTRING (9.618445 62.534256, 9.618381 62.534259, 9.618333 62.534258, 9.618152 62.534214, 9.617846 62.534133, 9.61715 62.533928, 9.616964 62.533876)",,
310571648,Dovrevegen,trunk,50,False,False,138.10999999999999,"LINESTRING (9.6200211 62.5339747, 9.6202 62.533992, 9.620523 62.534023, 9.620778 62.534054, 9.621037 62.53409, 9.621258 62.534128, 9.621482 62.534172, 9.621697 62.534219, 9.621934 62.534287, 9.622226 62.534378, 9.622401 62.53443, 9.62247 62.534456)",E 6,
310571648,Dovrevegen,trunk,50,False,True,240.78799999999998,"LINESTRING (9.6200211 62.5339747, 9.619108 62.533895, 9.618662 62.533847, 9.618178 62.533789, 9.617968 62.533759, 9.617646 62.533703, 9.617447 62.533658, 9.61727 62.533607, 9.617115 62.53355, 9.616966 62.533487, 9.616838 62.533423, 9.61677 62.533384, 9.616653 62.533308, 9.616556 62.533238, 9.616411 62.53313, 9.616186 62.532946)",E 6,
"[310571647, 310571648, 5049095]","['Dovrevegen', 'Vinstrabrua']",trunk,50,False,True,68.561,"LINESTRING (9.623404 62.534894, 9.623354 62.534859, 9.623285 62.534819, 9.623241 62.534795, 9.623002 62.534678, 9.622707 62.534543, 9.62247 62.534456)",E 6,yes
"[381311201, 381311199]",Losråket,unclassified,,False,False,489.13899999999995,"LINESTRING (9.623404 62.534894, 9.623598 62.534839, 9.623654 62.534828, 9.624054 62.534753, 9.62538 62.53448, 9.626378 62.53428, 9.627132 62.534122, 9.627695 62.534008, 9.629023 62.533739, 9.629316 62.533687, 9.629593 62.533639, 9.630648 62.533525, 9.631685 62.533401, 9.632115 62.533341, 9.632208 62.533318, 9.632253 62.533297)",,
"[381311201, 381311199]",Losråket,unclassified,,False,True,489.139,"LINESTRING (9.632253 62.533297, 9.632208 62.533318, 9.632115 62.533341, 9.631685 62.533401, 9.630648 62.533525, 9.629593 62.533639, 9.629316 62.533687, 9.629023 62.533739, 9.627695 62.534008, 9.627132 62.534122, 9.626378 62.53428, 9.62538 62.53448, 9.624054 62.534753, 9.623654 62.534828, 9.623598 62.534839, 9.623404 62.534894)",,
"[667581000, 896320476]","['Eventyrstien', 'Krokstien']",residential,30,False,True,100.284,"LINESTRING (9.616813 62.534552, 9.616638 62.534504, 9.616571 62.534489, 9.616311 62.534413, 9.616291 62.534384, 9.616287 62.534369, 9.616341 62.534317, 9.616736 62.534061, 9.616932 62.533923, 9.616964 62.533876)",,
618079918,Jutulstien,residential,30,False,True,63.57899999999999,"LINESTRING (9.614502 62.533209, 9.614922 62.533161, 9.615436 62.533096, 9.615698 62.533059)",,
310571648,Dovrevegen,trunk,50,False,False,240.788,"LINESTRING (9.616186 62.532946, 9.616411 62.53313, 9.616556 62.533238, 9.616653 62.533308, 9.61677 62.533384, 9.616838 62.533423, 9.616966 62.533487, 9.617115 62.53355, 9.61727 62.533607, 9.617447 62.533658, 9.617646 62.533703, 9.617968 62.533759, 9.618178 62.533789, 9.618662 62.533847, 9.619108 62.533895, 9.6200211 62.5339747)",E 6,
618079918,Jutulstien,residential,30,False,False,28.669,"LINESTRING (9.616186 62.532946, 9.616067 62.53298, 9.615972 62.533009, 9.61587 62.533047, 9.615698 62.533059)",,
"[667581000, 896320476]","['Eventyrstien', 'Krokstien']",residential,30,False,False,100.28400000000002,"LINESTRING (9.616964 62.533876, 9.616932 62.533923, 9.616736 62.534061, 9.616341 62.534317, 9.616287 62.534369, 9.616291 62.534384, 9.616311 62.534413, 9.616571 62.534489, 9.616638 62.534504, 9.616813 62.534552)",,
896320477,Krokstien,residential,30,False,False,87.857,"LINESTRING (9.616964 62.533876, 9.61715 62.533928, 9.617846 62.534133, 9.618152 62.534214, 9.618333 62.534258, 9.618381 62.534259, 9.618445 62.534256)",,
896320493,Eventyrstien,residential,30,False,True,114.07899999999998,"LINESTRING (9.616964 62.533876, 9.616519 62.533706, 9.616365 62.533644, 9.616287 62.533603, 9.616224 62.533562, 9.616188 62.533514, 9.616131 62.533433, 9.61602 62.533337, 9.615773 62.533139, 9.615698 62.533059)",,
618079918,Jutulstien,residential,30,False,False,63.579,"LINESTRING (9.615698 62.533059, 9.615436 62.533096, 9.614922 62.533161, 9.614502 62.533209)",,
618079918,Jutulstien,residential,30,False,True,28.669000000000004,"LINESTRING (9.615698 62.533059, 9.61587 62.533047, 9.615972 62.533009, 9.616067 62.53298, 9.616186 62.532946)",,
896320493,Eventyrstien,residential,30,False,False,114.079,"LINESTRING (9.615698 62.533059, 9.615773 62.533139, 9.61602 62.533337, 9.616131 62.533433, 9.616188 62.533514, 9.616224 62.533562, 9.616287 62.533603, 9.616365 62.533644, 9.616519 62.533706, 9.616964 62.533876)",,
"[310571648, 5049095, 310571647]","['Dovrevegen', 'Vinstrabrua']",trunk,50,False,False,68.56099999999999,"LINESTRING (9.62247 62.534456, 9.622707 62.534543, 9.623002 62.534678, 9.623241 62.534795, 9.623285 62.534819, 9.623354 62.534859, 9.623404 62.534894)",E 6,yes
310571648,Dovrevegen,trunk,50,False,True,138.11,"LINESTRING (9.62247 62.534456, 9.622401 62.53443, 9.622226 62.534378, 9.621934 62.534287, 9.621697 62.534219, 9.621482 62.534172, 9.621258 62.534128, 9.621037 62.53409, 9.620778 62.534054, 9.620523 62.534023, 9.6202 62.533992, 9.6200211 62.5339747)",E 6,
