osmid,bridge,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,access,width
121038379,,False,,,Byrevegen,residential,30,True,28.335,"LINESTRING (9.7454008 61.5980489, 9.7454369 61.597863, 9.745425 61.5977951)",,
"[427830225, 1055745738]",,False,,,Brattråket,residential,30,"[False, True]",38.358000000000004,"LINESTRING (9.7482663 61.5972918, 9.7484809 61.5973442, 9.7486469 61.597383, 9.7487468 61.5973959, 9.7488548 61.5974025, 9.7489411 61.5973989)",,
485157915,,False,,,Torehaugvegen,residential,30,False,164.107,"LINESTRING (9.7482663 61.5972918, 9.7474346 61.597634, 9.7472677 61.5977247, 9.7471207 61.5978439, 9.7470213 61.5979788, 9.7469973 61.5980815, 9.7469787 61.5982406, 9.7469963 61.5985289)",,
647525151,,False,,,Torehaugvegen,residential,30,True,203.937,"LINESTRING (9.7482663 61.5972918, 9.7486731 61.5970999, 9.7487053 61.5970717, 9.7487235 61.5970429, 9.7487988 61.5969148, 9.7488485 61.5968301, 9.7489052 61.5967599, 9.7490108 61.5966472, 9.7491478 61.5965614, 9.7493204 61.5964781, 9.7496214 61.596356, 9.7500009 61.5962092, 9.7504485 61.5960703, 9.7507658 61.5959721)",,
109379650,,False,,,Knutheimen,residential,30,False,143.163,"LINESTRING (9.7500509 61.5976435, 9.7499429 61.597718, 9.749856 61.5977689, 9.7497587 61.5978105, 9.7496555 61.5978435, 9.7494461 61.5979018, 9.7492729 61.5979491, 9.7490805 61.5980138, 9.7489122 61.5980801, 9.7487769 61.5981431, 9.7486516 61.5982118, 9.7485321 61.5982837, 9.748427 61.5983325, 9.7483197 61.5984071, 9.7481628 61.5984748, 9.7480911 61.5985113)",,
"[305124032, 1163541150]",,False,,2594,,secondary,30,False,190.16099999999997,"LINESTRING (9.7485926 61.5950807, 9.7484813 61.595029, 9.7484433 61.5950143, 9.7484221 61.5950078, 9.7483958 61.5950022, 9.7483737 61.595001, 9.7483484 61.5950007, 9.7483172 61.5950024, 9.7482902 61.5950059, 9.7482629 61.5950112, 9.7482407 61.5950175, 9.7482203 61.595025, 9.7482011 61.5950343, 9.7481879 61.595041, 9.7481728 61.595052, 9.7481485 61.5950763, 9.7480588 61.5951802, 9.7480287 61.5952033, 9.7479903 61.5952245, 9.7477221 61.5953431, 9.7476306 61.5953791, 9.7470214 61.5956031, 9.7469624 61.5956241, 9.7465404 61.5957835, 9.7464561 61.5958329, 9.7464206 61.595855, 9.7462682 61.5959765, 9.7461184 61.5961047)",,
829430658,,False,,2596,Nedregata,secondary,40,True,173.47500000000002,"LINESTRING (9.7485926 61.5950807, 9.74759 61.5955018, 9.7465631 61.5959211, 9.7461923 61.5960739, 9.7461184 61.5961047)",,
829430658,,False,,2596,Nedregata,secondary,40,False,148.46999999999997,"LINESTRING (9.7485926 61.5950807, 9.7487205 61.5950215, 9.7490122 61.5948869, 9.7490821 61.5948536, 9.7493701 61.5947293, 9.7495361 61.5946625, 9.7498209 61.5945612, 9.7499779 61.5945116, 9.7504973 61.5943493, 9.7507968 61.594262)",,
"[305124034, 447750614]",,False,1,,,residential,30,False,38.378,"LINESTRING (9.7507968 61.594262, 9.7508123 61.5942747, 9.7508308 61.594292, 9.7508344 61.5942965, 9.7508422 61.5943099, 9.7508429 61.5943153, 9.7508419 61.5943213, 9.7508361 61.5943294, 9.7508287 61.5943361, 9.750815 61.5943428, 9.750626 61.5944007, 9.7504678 61.5944528, 9.7503679 61.5944842)",,3
829430658,,False,,2596,Nedregata,secondary,40,False,375.03600000000006,"LINESTRING (9.7507968 61.594262, 9.751391 61.5940757, 9.7520946 61.5938551, 9.7523849 61.5937654, 9.7525314 61.5937201, 9.7525839 61.5937039, 9.7528559 61.5936193, 9.7530017 61.5935727, 9.7532203 61.5935029, 9.7533467 61.5934622, 9.753389 61.5934486, 9.7534202 61.5934386, 9.7537798 61.5933294, 9.7541074 61.5932214, 9.7542113 61.5931872, 9.7544478 61.5931093, 9.7545996 61.5930612, 9.7547518 61.5930129, 9.7551399 61.5928898, 9.7558344 61.5926696, 9.7560008 61.5926168, 9.7566969 61.5923922)",,
829430658,,False,,2596,Nedregata,secondary,40,True,148.47,"LINESTRING (9.7507968 61.594262, 9.7504973 61.5943493, 9.7499779 61.5945116, 9.7498209 61.5945612, 9.7495361 61.5946625, 9.7493701 61.5947293, 9.7490821 61.5948536, 9.7490122 61.5948869, 9.7487205 61.5950215, 9.7485926 61.5950807)",,
447750611,,False,2,,,residential,30,False,122.47699999999998,"LINESTRING (9.749828 61.5946615, 9.7497994 61.5946807, 9.7497803 61.5947012, 9.7497695 61.594718, 9.7497653 61.5947245, 9.7497578 61.5947451, 9.7497597 61.5947574, 9.7497696 61.5947709, 9.7497824 61.5947818, 9.7497953 61.5947918, 9.7498094 61.5948008, 9.7498221 61.5948077, 9.7498361 61.5948132, 9.749858 61.5948187, 9.7498795 61.5948222, 9.7498989 61.5948244, 9.7499201 61.5948262, 9.7499433 61.5948275, 9.7499669 61.5948277, 9.7499949 61.5948266, 9.75002 61.5948235, 9.7502812 61.594741, 9.7505955 61.5946418, 9.7506042 61.5946391, 9.7506188 61.5946356, 9.7506356 61.5946322, 9.750648 61.5946303, 9.7506577 61.5946297, 9.7506677 61.5946292, 9.7506797 61.5946294, 9.7506862 61.5946296, 9.7506907 61.5946297, 9.7507003 61.5946304, 9.7507092 61.594631, 9.750717 61.5946317, 9.7507254 61.5946326, 9.750734 61.5946338, 9.7507436 61.5946354, 9.7507516 61.5946366, 9.750762 61.5946382, 9.7507711 61.5946398, 9.7507778 61.5946409, 9.7507842 61.594642, 9.7507926 61.5946434, 9.7508011 61.594645, 9.7508139 61.5946478, 9.7508303 61.5946518, 9.7508588 61.5946598, 9.7508875 61.594671, 9.7509419 61.5947025, 9.7510101 61.5947501, 9.7511041 61.5948142, 9.7512076 61.5948851, 9.7512404 61.5949069, 9.7512716 61.5949281, 9.7513244 61.5949644)",,
447750611,,False,2,,,residential,30,True,122.47700000000003,"LINESTRING (9.7513244 61.5949644, 9.7512716 61.5949281, 9.7512404 61.5949069, 9.7512076 61.5948851, 9.7511041 61.5948142, 9.7510101 61.5947501, 9.7509419 61.5947025, 9.7508875 61.594671, 9.7508588 61.5946598, 9.7508303 61.5946518, 9.7508139 61.5946478, 9.7508011 61.594645, 9.7507926 61.5946434, 9.7507842 61.594642, 9.7507778 61.5946409, 9.7507711 61.5946398, 9.750762 61.5946382, 9.7507516 61.5946366, 9.7507436 61.5946354, 9.750734 61.5946338, 9.7507254 61.5946326, 9.750717 61.5946317, 9.7507092 61.594631, 9.7507003 61.5946304, 9.7506907 61.5946297, 9.7506862 61.5946296, 9.7506797 61.5946294, 9.7506677 61.5946292, 9.7506577 61.5946297, 9.750648 61.5946303, 9.7506356 61.5946322, 9.7506188 61.5946356, 9.7506042 61.5946391, 9.7505955 61.5946418, 9.7502812 61.594741, 9.75002 61.5948235, 9.7499949 61.5948266, 9.7499669 61.5948277, 9.7499433 61.5948275, 9.7499201 61.5948262, 9.7498989 61.5948244, 9.7498795 61.5948222, 9.749858 61.5948187, 9.7498361 61.5948132, 9.7498221 61.5948077, 9.7498094 61.5948008, 9.7497953 61.5947918, 9.7497824 61.5947818, 9.7497696 61.5947709, 9.7497597 61.5947574, 9.7497578 61.5947451, 9.7497653 61.5947245, 9.7497695 61.594718, 9.7497803 61.5947012, 9.7497994 61.5946807, 9.749828 61.5946615)",,
"[484180907, 655900012]",,False,2,2522,Øvregata,secondary,40,"[False, True]",437.724,"LINESTRING (9.7513244 61.5949644, 9.7506798 61.5952062, 9.7503233 61.5953422, 9.7502815 61.5953586, 9.7497961 61.5955513, 9.7496518 61.5956086, 9.7484707 61.5961187, 9.7479544 61.5963391, 9.7472989 61.5966151, 9.7470618 61.5967154, 9.7465878 61.5969221, 9.7463911 61.5970064, 9.7453241 61.5974762, 9.7451183 61.5975664)",,
"[305124034, 447750614]",,False,1,,,residential,30,True,38.378,"LINESTRING (9.7503679 61.5944842, 9.7504678 61.5944528, 9.750626 61.5944007, 9.750815 61.5943428, 9.7508287 61.5943361, 9.7508361 61.5943294, 9.7508419 61.5943213, 9.7508429 61.5943153, 9.7508422 61.5943099, 9.7508344 61.5942965, 9.7508308 61.594292, 9.7508123 61.5942747, 9.7507968 61.594262)",,3
33061316,,False,1,,Kåjavegen,residential,30,True,168.917,"LINESTRING (9.753565 61.592865, 9.7539775 61.5927048, 9.75508 61.592305, 9.7560926 61.5919369)",,
447917443,,False,,,,residential,30,False,24.114,"LINESTRING (9.7512753 61.5930467, 9.7515853 61.5932057)",,
"[1055745744, 501124270]",,False,,,Strandgata,residential,40,False,265.04900000000004,"LINESTRING (9.7512753 61.5930467, 9.7513514 61.5930115, 9.7514102 61.5929843, 9.751545 61.592922, 9.752695 61.59246, 9.7539076 61.591852, 9.7543049 61.5916412, 9.7543539 61.5916152, 9.7545355 61.5915433, 9.7546779 61.5914993, 9.7547842 61.5914727, 9.754953 61.5914555)",,
"[1055745745, 501124270]",,False,,,Strandgata,residential,40,True,857.8469999999999,"LINESTRING (9.7512753 61.5930467, 9.7511767 61.5930923, 9.750906 61.5932174, 9.7505429 61.5933871, 9.7504365 61.5934398, 9.7504009 61.5934574, 9.7498395 61.5937348, 9.7496655 61.5938208, 9.7494354 61.593936, 9.7490395 61.594129, 9.7489662 61.59416, 9.7488732 61.5941935, 9.7485903 61.5942957, 9.7480849 61.5944687, 9.7478654 61.5945452, 9.7475001 61.5946664, 9.7473992 61.5946985, 9.747314 61.5947256, 9.7469978 61.5948261, 9.7466555 61.5949385, 9.746437 61.5950181, 9.746343 61.5950524, 9.7460937 61.5951539, 9.745942 61.5952175, 9.7457785 61.595286, 9.745572 61.595375, 9.7452743 61.5955141, 9.7451569 61.5955738, 9.7449938 61.5956566, 9.7449389 61.5956845, 9.7448517 61.5957339, 9.7447786 61.5957827, 9.7447228 61.5958214, 9.7446588 61.5958608, 9.7446015 61.5958841, 9.7444909 61.5959194, 9.7443886 61.5959504, 9.7441403 61.5960235, 9.7439475 61.5960894, 9.7438042 61.5961433, 9.7436258 61.596228, 9.7434965 61.5962894, 9.74347 61.596302, 9.7432986 61.5963901, 9.7432145 61.5964333, 9.7430197 61.5965335, 9.7429432 61.5965808, 9.7428812 61.5966221, 9.7428322 61.596671, 9.7428004 61.5967108, 9.7427622 61.5967683, 9.7424457 61.5973539, 9.7419495 61.5980888, 9.7417832 61.5983286, 9.7417528 61.5983719, 9.7417247 61.5984044, 9.7416303 61.598507, 9.7415887 61.5985487, 9.7415042 61.5986183, 9.7414345 61.5986687, 9.7413721 61.5987073, 9.7413131 61.5987305, 9.7412983 61.5987349, 9.7412474 61.59875, 9.7411699 61.5987672)",yes,
447917443,,False,,,,residential,30,True,24.114,"LINESTRING (9.7515853 61.5932057, 9.7512753 61.5930467)",,
"[447917443, 447917455]",,False,,,,residential,30,False,36.54899999999999,"LINESTRING (9.7515853 61.5932057, 9.7513684 61.5932999, 9.7512519 61.5933547, 9.7511967 61.5933867, 9.7511906 61.5934262, 9.7512134 61.5934542)",,
447917444,,False,,,,residential,30,False,43.266,"LINESTRING (9.7515853 61.5932057, 9.7519186 61.5930646, 9.7521653 61.5931969)",,
447917444,,False,,,,residential,30,True,43.266,"LINESTRING (9.7521653 61.5931969, 9.7519186 61.5930646, 9.7515853 61.5932057)",,
"[447917443, 447917455]",,False,,,,residential,30,True,36.549,"LINESTRING (9.7512134 61.5934542, 9.7511906 61.5934262, 9.7511967 61.5933867, 9.7512519 61.5933547, 9.7513684 61.5932999, 9.7515853 61.5932057)",,
829430658,,False,,2596,Nedregata,secondary,40,False,173.475,"LINESTRING (9.7461184 61.5961047, 9.7461923 61.5960739, 9.7465631 61.5959211, 9.74759 61.5955018, 9.7485926 61.5950807)",,
"[305124032, 1163541150]",,False,,2594,,secondary,30,True,190.161,"LINESTRING (9.7461184 61.5961047, 9.7462682 61.5959765, 9.7464206 61.595855, 9.7464561 61.5958329, 9.7465404 61.5957835, 9.7469624 61.5956241, 9.7470214 61.5956031, 9.7476306 61.5953791, 9.7477221 61.5953431, 9.7479903 61.5952245, 9.7480287 61.5952033, 9.7480588 61.5951802, 9.7481485 61.5950763, 9.7481728 61.595052, 9.7481879 61.595041, 9.7482011 61.5950343, 9.7482203 61.595025, 9.7482407 61.5950175, 9.7482629 61.5950112, 9.7482902 61.5950059, 9.7483172 61.5950024, 9.7483484 61.5950007, 9.7483737 61.595001, 9.7483958 61.5950022, 9.7484221 61.5950078, 9.7484433 61.5950143, 9.7484813 61.595029, 9.7485926 61.5950807)",,
"[109353081, 829430658, 25872685, 501124263]",yes,False,2,2596,"['Vinstra bru', 'Nedregata']",secondary,40,True,469.76099999999997,"LINESTRING (9.7461184 61.5961047, 9.7459436 61.5961795, 9.7457951 61.5962443, 9.7454968 61.5963791, 9.7450912 61.5965638, 9.7446068 61.5968, 9.7442957 61.5969534, 9.7442596 61.5969719, 9.7440585 61.5970747, 9.744004 61.5971037, 9.7438222 61.5972002, 9.7434019 61.5974176, 9.7433053 61.5974675, 9.7430899 61.5975987, 9.7430823 61.5976035, 9.7429847 61.5976653, 9.7428983 61.5977258, 9.7428138 61.597788, 9.7427277 61.5978552, 9.7426828 61.5978943, 9.7426101 61.5979566, 9.7425352 61.5980256, 9.7424606 61.5981021, 9.7423933 61.5981819, 9.7423256 61.5982755, 9.7422429 61.5984016, 9.7421943 61.5984879, 9.7421081 61.5986562, 9.7418771 61.599161, 9.7418522 61.5991952, 9.741808 61.5992377, 9.7417568 61.5992738, 9.7417112 61.5992991, 9.741697 61.5993045, 9.7416107 61.5993257, 9.7414924 61.5993441, 9.7413845 61.5993525, 9.7412641 61.599354, 9.7412222 61.5993527, 9.741098 61.5993409)",yes,
25872685,,False,2,2596,Nedregata,secondary,40,False,9.603,"LINESTRING (9.7405577 61.5987328, 9.7405412 61.5988188)",yes,
965766628,,True,,,Strandgata,residential,40,False,32.705999999999996,"LINESTRING (9.7405577 61.5987328, 9.7406955 61.5987461, 9.74078 61.5987534, 9.7408645 61.5987595, 9.7409801 61.5987665, 9.7410773 61.5987684, 9.7411699 61.5987672)",yes,
1163541153,,False,,2596,Nedregata,secondary,40,True,17.778,"LINESTRING (9.7405577 61.5987328, 9.7405955 61.5986288, 9.7406257 61.5985764)",,
109227455,,False,,,Byrevegen,residential,30,True,133.65999999999997,"LINESTRING (9.7435749 61.5988422, 9.7436245 61.5988109, 9.743717 61.5987784, 9.743894 61.5987044, 9.7440778 61.5986451, 9.7444783 61.5984251, 9.7447913 61.5982532, 9.7448802 61.598205, 9.7451811 61.5980616, 9.7454008 61.5980489)",,
109379650,,False,,,Knutheimen,residential,30,False,63.281,"LINESTRING (9.7480911 61.5985113, 9.7479364 61.598457, 9.7477989 61.5984309, 9.7476282 61.5984216, 9.7475181 61.5984239, 9.7474208 61.5984376, 9.7473175 61.598459, 9.7472087 61.5984891, 9.7471354 61.5985158, 9.7469963 61.5985289)",,
109379650,,False,,,Knutheimen,residential,30,True,143.163,"LINESTRING (9.7480911 61.5985113, 9.7481628 61.5984748, 9.7483197 61.5984071, 9.748427 61.5983325, 9.7485321 61.5982837, 9.7486516 61.5982118, 9.7487769 61.5981431, 9.7489122 61.5980801, 9.7490805 61.5980138, 9.7492729 61.5979491, 9.7494461 61.5979018, 9.7496555 61.5978435, 9.7497587 61.5978105, 9.749856 61.5977689, 9.7499429 61.597718, 9.7500509 61.5976435)",,
121038379,,False,,,Byrevegen,residential,30,False,30.315999999999995,"LINESTRING (9.7451183 61.5975664, 9.7451505 61.5975812, 9.7451758 61.5975969, 9.7451973 61.5976102, 9.7452871 61.5976743, 9.7453141 61.5976935, 9.7453501 61.5977213, 9.7453799 61.5977476, 9.745425 61.5977951)",,
"[500996160, 655900011]",,False,2,2522,Øvregata,secondary,40,True,180.24200000000002,"LINESTRING (9.7451183 61.5975664, 9.7444776 61.5978436, 9.7440099 61.5980514, 9.7437502 61.59817, 9.7434306 61.5983248, 9.7431145 61.5984962, 9.7428992 61.5986151, 9.7427792 61.5986847, 9.742726 61.5987175)",,
"[484180907, 655900012]",,False,2,2522,Øvregata,secondary,40,"[False, True]",437.72400000000005,"LINESTRING (9.7451183 61.5975664, 9.7453241 61.5974762, 9.7463911 61.5970064, 9.7465878 61.5969221, 9.7470618 61.5967154, 9.7472989 61.5966151, 9.7479544 61.5963391, 9.7484707 61.5961187, 9.7496518 61.5956086, 9.7497961 61.5955513, 9.7502815 61.5953586, 9.7503233 61.5953422, 9.7506798 61.5952062, 9.7513244 61.5949644)",,
"[500996170, 500996171]",yes,True,1,2522,Byrbrua,secondary_link,40,False,42.045,"LINESTRING (9.742287 61.5990262, 9.742316 61.5989377, 9.7423265 61.5988875, 9.7423337 61.5988329, 9.7423317 61.5987988, 9.7423189 61.5987631, 9.7423042 61.598736, 9.7422773 61.5986978, 9.7422299 61.5986591)",,
655900022,,False,2,2522,Gudbrandsdalsvegen,secondary,40,False,32.913000000000004,"LINESTRING (9.742287 61.5990262, 9.7424435 61.5989091, 9.7426322 61.59878)",,
500996169,yes,True,1,255,Byrbrua,primary,60,False,76.93400000000001,"LINESTRING (9.7422299 61.5986591, 9.7420762 61.5986157, 9.7416655 61.5984925, 9.7413758 61.5984022, 9.7410085 61.5982836)",,
500996160,,False,2,2522,Øvregata,secondary,40,False,8.539,"LINESTRING (9.7426322 61.59878, 9.7426498 61.5987681, 9.7426979 61.5987358, 9.742726 61.5987175)",,
"[500996169, 655900021]",yes,True,1,255,"['Byrbrua', 'Vinstragata']",primary,60,False,25.17,"LINESTRING (9.7426322 61.59878, 9.7422942 61.5986776, 9.7422299 61.5986591)",,
655900022,,False,2,2522,Gudbrandsdalsvegen,secondary,40,True,32.913000000000004,"LINESTRING (9.7426322 61.59878, 9.7424435 61.5989091, 9.742287 61.5990262)",,
"[655900010, 965766627, 500996164]",yes,True,"['1', '2']",255,Byrbrua,primary,60,False,126.928,"LINESTRING (9.7390712 61.5975356, 9.7391774 61.597553, 9.7397782 61.5977616, 9.740043 61.5978556, 9.7402757 61.5979383, 9.7406231 61.5980614, 9.7408859 61.5981545, 9.7410154 61.5982007)",,
655900024,yes,True,1,2596,Byrbrua,secondary,40,False,9.544,"LINESTRING (9.7408477 61.5982324, 9.7410154 61.5982007)",,
500996169,yes,True,1,255,Byrbrua,primary,60,False,122.387,"LINESTRING (9.7408477 61.5982324, 9.7406526 61.5981635, 9.7400799 61.5979447, 9.7397125 61.5978101, 9.7391318 61.5975913, 9.7390712 61.5975356)",,
500996169,yes,True,1,255,Byrbrua,primary,60,False,10.234,"LINESTRING (9.7410085 61.5982836, 9.7408477 61.5982324)",,
500996177,yes,True,1,2596,Byrbrua,secondary,40,False,38.441,"LINESTRING (9.7410085 61.5982836, 9.7409275 61.598337, 9.7407774 61.5984367, 9.7406257 61.5985764)",,
500996177,yes,True,1,2596,Byrbrua,secondary,40,False,9.225,"LINESTRING (9.7410154 61.5982007, 9.7410085 61.5982836)",,
