osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,bridge,tunnel
23557943,Kirkegata,unclassified,30,False,True,137.792,"LINESTRING (10.4638593 61.1147229, 10.4638955 61.1146751, 10.4641502 61.1143397, 10.4642989 61.1141416, 10.4643609 61.1140622, 10.4646707 61.1136541, 10.4647426 61.1135595)",,,,
26316620,Jernbanegata,unclassified,30,False,False,73.687,"LINESTRING (10.4638593 61.1147229, 10.4637477 61.1147038, 10.4631365 61.114599, 10.4625911 61.1145054, 10.4625665 61.1145012)",,,,
612782104,Kirkegata,unclassified,30,False,False,131.726,"LINESTRING (10.4638593 61.1147229, 10.4638175 61.1147764, 10.4634426 61.1152764, 10.463043 61.1157783, 10.4630024 61.1158328)",,,,
230255760,Spinnerivegen,residential,,False,True,65.44999999999999,"LINESTRING (10.4675769 61.1186729, 10.4676645 61.1185757, 10.4677374 61.1185101, 10.4678793 61.1184035, 10.468037 61.1182769, 10.4681704 61.1181598)",,,,
1192022073,Nordsetervegen,secondary,30,False,False,21.807000000000002,"LINESTRING (10.4675769 61.1186729, 10.4675393 61.1185718, 10.4674385 61.1184921)",2,2520,,
26317257,Nordsetervegen,secondary,30,False,False,48.334,"LINESTRING (10.4674385 61.1184921, 10.4671392 61.1184199, 10.4666191 61.1183128)",2,2520,,
1192022073,Nordsetervegen,secondary,30,False,True,21.807000000000002,"LINESTRING (10.4674385 61.1184921, 10.4675393 61.1185718, 10.4675769 61.1186729)",2,2520,,
1192361889,Spinnerivegen,residential,,False,True,54.877,"LINESTRING (10.4674385 61.1184921, 10.4676255 61.1184533, 10.4678127 61.1183708, 10.4679862 61.1182625, 10.4681704 61.1181598)",,,,
"[23558050, 91890135, 91890143]",Spinnerivegen,residential,30,False,True,269.827,"LINESTRING (10.4681704 61.1181598, 10.4684219 61.1180202, 10.4687757 61.1178767, 10.4692453 61.1177301, 10.4693215 61.1176908, 10.469398 61.1176278, 10.4694285 61.117585, 10.4694449 61.1175387, 10.4694432 61.117485, 10.4693737 61.1172992, 10.4693328 61.1171913, 10.4692626 61.117066, 10.4691627 61.1169312, 10.4689369 61.1167278, 10.4686584 61.1165005, 10.4684088 61.116242, 10.4683805 61.1161841, 10.4683737 61.1161544, 10.4683732 61.1161199)",,,yes,
230255760,Spinnerivegen,residential,,False,False,65.44999999999999,"LINESTRING (10.4681704 61.1181598, 10.468037 61.1182769, 10.4678793 61.1184035, 10.4677374 61.1185101, 10.4676645 61.1185757, 10.4675769 61.1186729)",,,,
