osmid,name,highway,oneway,reversed,length,geometry,bridge,maxspeed,junction
226505260,Calle Guillermo Sánchez,residential,False,False,121.189,"LINESTRING (-59.757895 -18.3300964, -59.759043 -18.3300799)",,,
226505260,Calle Guillermo Sánchez,residential,False,True,119.832,"LINESTRING (-59.757895 -18.3300964, -59.7567604 -18.3301335)",,,
226505261,Calle Ricardo Müller Suárez Arana,residential,False,False,120.462,"LINESTRING (-59.757895 -18.3300964, -59.7579343 -18.3311791)",,,
226505262,Calle Ricardo Müller Suárez Arana,residential,False,True,122.982,"LINESTRING (-59.757895 -18.3300964, -59.757894 -18.3289904)",,,
226505260,Calle Guillermo Sánchez,residential,False,False,116.109,"LINESTRING (-59.7545214 -18.3301688, -59.7556214 -18.3301659)",,,
718030681,Calle Ingavi,residential,False,False,121.526,"LINESTRING (-59.7545214 -18.3301688, -59.7545261 -18.3312617)",,,
718030681,Calle Ingavi,residential,False,True,121.373,"LINESTRING (-59.7545214 -18.3301688, -59.754493 -18.3290776)",,,
226505260,Calle Guillermo Sánchez,residential,False,True,115.71799999999999,"LINESTRING (-59.7545214 -18.3301688, -59.7535973 -18.3301917, -59.7535128 -18.3302074, -59.7534418 -18.3302531)",,,
183631678,,primary,False,False,118.055,"LINESTRING (-59.7545261 -18.3312617, -59.7556445 -18.3312522)",,,
718030681,Calle Ingavi,residential,False,False,121.791,"LINESTRING (-59.7545261 -18.3312617, -59.7545608 -18.3323565)",,,
718030681,Calle Ingavi,residential,False,True,121.526,"LINESTRING (-59.7545261 -18.3312617, -59.7545214 -18.3301688)",,,
"[55356488, 183631580, 183631678]",Avenida Ejército Boliviano,primary,False,True,169.081,"LINESTRING (-59.7545261 -18.3312617, -59.753658 -18.3313344, -59.7535094 -18.3313762, -59.7532487 -18.3314484, -59.7529616 -18.3315428)",yes,,
183631717,Avenida Santiesteban,secondary,False,False,119.224,"LINESTRING (-59.7579343 -18.3311791, -59.7590634 -18.3311497)",,,
183631717,Avenida Santiesteban,secondary,False,True,116.684,"LINESTRING (-59.7579343 -18.3311791, -59.7568298 -18.3312228)",,,
226505261,Calle Ricardo Müller Suárez Arana,residential,False,False,118.907,"LINESTRING (-59.7579343 -18.3311791, -59.7579591 -18.3322482)",,,
226505261,Calle Ricardo Müller Suárez Arana,residential,False,True,120.462,"LINESTRING (-59.7579343 -18.3311791, -59.757895 -18.3300964)",,,
183631602,Calle Luisa Borja,tertiary,False,True,124.201,"LINESTRING (-59.7556085 -18.329049, -59.7556214 -18.3301659)",,,
718030684,Calle Rubén Terrazas,residential,False,False,117.788,"LINESTRING (-59.7556085 -18.329049, -59.754493 -18.3290776)",,,
718030684,Calle Rubén Terrazas,residential,False,True,121.431,"LINESTRING (-59.7556085 -18.329049, -59.7567585 -18.3290195)",,,
183631602,Calle Luisa Borja,tertiary,False,False,98.512,"LINESTRING (-59.7556085 -18.329049, -59.7555828 -18.3283634, -59.7555712 -18.3281638)",,,
183631657,Calle Mariscal Antonio José de Sucre,tertiary,False,True,123.871,"LINESTRING (-59.7567585 -18.3290195, -59.7567604 -18.3301335)",,,
718030684,Calle Rubén Terrazas,residential,False,False,121.431,"LINESTRING (-59.7567585 -18.3290195, -59.7556085 -18.329049)",,,
718030684,Calle Rubén Terrazas,residential,False,True,119.9,"LINESTRING (-59.7567585 -18.3290195, -59.757894 -18.3289904)",,,
183631657,Calle Mariscal Antonio José de Sucre,tertiary,False,False,116.894,"LINESTRING (-59.7567585 -18.3290195, -59.7567295 -18.3284232, -59.7567026 -18.3279696)",,,
55356488,Avenida Ejército Boliviano,primary,False,False,14.502,"LINESTRING (-59.7528476 -18.3316156, -59.7529616 -18.3315428)",,,
55356487,Avenida Ejército Boliviano,primary,True,False,129.17499999999998,"LINESTRING (-59.7528476 -18.3316156, -59.7526438 -18.3318777, -59.7526234 -18.3319039, -59.7523576 -18.3321907, -59.7522316 -18.3323107, -59.7520685 -18.3324532, -59.7520374 -18.3324824)",,,
183631735,Pasillo Don Bosco,residential,False,False,11.377,"LINESTRING (-59.7520374 -18.3324824, -59.7519504 -18.332422)",,,
183631735,Pasillo Don Bosco,residential,False,True,11.06,"LINESTRING (-59.7520374 -18.3324824, -59.7521156 -18.3325486)",,,
55356487,Avenida Ejército Boliviano,primary,True,False,30.205000000000002,"LINESTRING (-59.7520374 -18.3324824, -59.751913 -18.3325708, -59.7518067 -18.3326431)",,,
226505561,Calle Trinidad,residential,False,False,8.078,"LINESTRING (-59.7589059 -18.3262522, -59.7589107 -18.3261797)",,,
226505561,Calle Trinidad,residential,False,True,63.465,"LINESTRING (-59.7589059 -18.3262522, -59.7589138 -18.3268229)",,,
445615012,Avenida Velasco,tertiary,False,True,134.64800000000002,"LINESTRING (-59.7589059 -18.3262522, -59.7587559 -18.3262819, -59.7579391 -18.3267429, -59.7578125 -18.3268536)",,,
183631704,Calle Ricardo Müller Suárez Arana,residential,False,True,35.196,"LINESTRING (-59.7577958 -18.3265375, -59.7578045 -18.3267424, -59.7578125 -18.3268536)",,,
719900210,Avenida Ferrocarril,residential,False,False,133.873,"LINESTRING (-59.7577958 -18.3265375, -59.7572564 -18.3268155, -59.7571247 -18.3268399, -59.7567799 -18.3268537, -59.7566048 -18.3268479)",,,
183631617,Calle Tarija,residential,False,False,126.383,"LINESTRING (-59.7601106 -18.3267896, -59.7589138 -18.3268229)",,,
183631639,Calle Cobija,residential,False,True,121.371,"LINESTRING (-59.7601106 -18.3267896, -59.760155 -18.3278803)",,,
183631617,Calle Tarija,residential,False,True,116.298,"LINESTRING (-59.7578125 -18.3268536, -59.7589138 -18.3268229)",,,
726613171,Avenida Velasco,tertiary,False,True,137.87,"LINESTRING (-59.7578125 -18.3268536, -59.7566954 -18.3274961)",,,
183631704,Calle Ricardo Müller Suárez Arana,residential,False,False,35.196,"LINESTRING (-59.7578125 -18.3268536, -59.7578045 -18.3267424, -59.7577958 -18.3265375)",,,
226505262,Calle Ricardo Müller Suárez Arana,residential,False,False,120.903,"LINESTRING (-59.7578125 -18.3268536, -59.7578077 -18.326982, -59.7578521 -18.3279399)",,,
445615012,Avenida Velasco,tertiary,False,False,134.648,"LINESTRING (-59.7578125 -18.3268536, -59.7579391 -18.3267429, -59.7587559 -18.3262819, -59.7589059 -18.3262522)",,,
183631617,Calle Tarija,residential,False,False,116.298,"LINESTRING (-59.7589138 -18.3268229, -59.7578125 -18.3268536)",,,
183631617,Calle Tarija,residential,False,True,126.383,"LINESTRING (-59.7589138 -18.3268229, -59.7601106 -18.3267896)",,,
226505561,Calle Trinidad,residential,False,False,63.465,"LINESTRING (-59.7589138 -18.3268229, -59.7589059 -18.3262522)",,,
226505561,Calle Trinidad,residential,False,True,121.121,"LINESTRING (-59.7589138 -18.3268229, -59.758962 -18.3279112)",,,
183631553,Calle Libertad,residential,False,False,127.698,"LINESTRING (-59.753286 -18.3269116, -59.7533257 -18.3280594)",,,
183631649,Calle Fernando Paticu,residential,False,False,122.443,"LINESTRING (-59.753286 -18.3269116, -59.7521271 -18.3269593)",,,
183631649,Calle Fernando Paticu,residential,False,True,119.09400000000001,"LINESTRING (-59.753286 -18.3269116, -59.7542075 -18.3268804, -59.7544101 -18.3268441)",,,
183631679,Calle Ingavi,residential,False,False,131.008,"LINESTRING (-59.7544101 -18.3268441, -59.7544582 -18.3280214)",,,
183631649,Calle Fernando Paticu,residential,False,False,119.09400000000001,"LINESTRING (-59.7544101 -18.3268441, -59.7542075 -18.3268804, -59.753286 -18.3269116)",,,
183631649,Calle Fernando Paticu,residential,False,True,117.726,"LINESTRING (-59.7544101 -18.3268441, -59.7546133 -18.3268386, -59.7553375 -18.3268284, -59.7555246 -18.3268431)",,,
183631649,Calle Fernando Paticu,residential,False,True,122.443,"LINESTRING (-59.7521271 -18.3269593, -59.753286 -18.3269116)",,,
183631562,Calle Sor Hil Degunde,residential,False,False,235.19599999999997,"LINESTRING (-59.7521271 -18.3269593, -59.7521311 -18.3270643, -59.7521701 -18.3276544, -59.7521856 -18.3278879, -59.7522042 -18.3279672, -59.7522729 -18.3280416, -59.752333 -18.3280655, -59.7527596 -18.3280777, -59.7533257 -18.3280594)",,,
183631657,Calle Mariscal Antonio José de Sucre,tertiary,False,True,52.656,"LINESTRING (-59.7566954 -18.3274961, -59.7567026 -18.3279696)",,,
726613171,Avenida Velasco,tertiary,False,False,137.87,"LINESTRING (-59.7566954 -18.3274961, -59.7578125 -18.3268536)",,,
726613172,Avenida Velasco,tertiary,False,True,103.558,"LINESTRING (-59.7566954 -18.3274961, -59.7558645 -18.3279913)",,,
183631687,,residential,False,False,92.381,"LINESTRING (-59.7555341 -18.3278365, -59.7555351 -18.3270057)",,,
