osmid,oneway,lanes,name,highway,reversed,length,geometry,junction,bridge,ref,maxspeed
29052038,False,2,Avenida Chichas,residential,False,87.917,"LINESTRING (-65.718631 -21.4452992, -65.7187306 -21.444514)",,,,
29052038,False,2,Avenida Chichas,residential,True,86.977,"LINESTRING (-65.718631 -21.4452992, -65.7185361 -21.4460764)",,,,
403721309,False,,Calle Chuquisaca,residential,False,80.799,"LINESTRING (-65.718631 -21.4452992, -65.7194035 -21.4454042)",,,,
403721309,False,,Calle Chuquisaca,residential,True,158.79399999999998,"LINESTRING (-65.718631 -21.4452992, -65.717853 -21.4452755, -65.7170973 -21.4452605)",,,,
29052038,False,2,Avenida Chichas,residential,False,40.156,"LINESTRING (-65.7184138 -21.4473761, -65.7184528 -21.4470168)",,,,
110604203,False,,Calle Rufino Carrasco,residential,True,15.199,"LINESTRING (-65.7184138 -21.4473761, -65.7185596 -21.4473925)",,,,
945182208,True,,Calle Rufino Carrasco,residential,False,97.20700000000001,"LINESTRING (-65.7184138 -21.4473761, -65.7177018 -21.4474195, -65.7174809 -21.4474627)",,,,
131620762,True,,Rotonda Pedro Arraya y Beni,residential,False,9.588000000000001,"LINESTRING (-65.7167652 -21.4477236, -65.7167779 -21.4476992, -65.7167956 -21.4476764, -65.7168235 -21.4476595)",roundabout,,,
938152764,False,,Calle Florida,residential,False,30.932,"LINESTRING (-65.7170995 -21.4444398, -65.7168009 -21.444428)",,,,
110604204,True,2,Avenida Serrano,residential,False,140.93599999999998,"LINESTRING (-65.7170995 -21.4444398, -65.7175178 -21.4435958, -65.7176863 -21.4432964)",,,,
184782422,True,,Calle Avaroa,residential,False,8.082,"LINESTRING (-65.7176863 -21.4432964, -65.717764 -21.4433036)",,,,
110604204,True,2,Avenida Serrano,residential,False,257.236,"LINESTRING (-65.7176863 -21.4432964, -65.7178668 -21.4429451, -65.7187684 -21.4412138)",,,,
184782422,True,,Calle Avaroa,residential,False,77.446,"LINESTRING (-65.7188541 -21.4434001, -65.7195967 -21.4434858)",,,,
29052038,False,2,Avenida Chichas,residential,False,237.199,"LINESTRING (-65.7188541 -21.4434001, -65.7190242 -21.4420202, -65.7191141 -21.4412807)",,,,
29052038,False,2,Avenida Chichas,residential,True,124.54400000000001,"LINESTRING (-65.7188541 -21.4434001, -65.7187898 -21.4440897, -65.7187306 -21.444514)",,,,
184782422,True,,Calle Avaroa,residential,False,91.335,"LINESTRING (-65.7195967 -21.4434858, -65.7204744 -21.4435712)",,,,
31667765,False,,Avenida Santa Cruz,residential,False,232.786,"LINESTRING (-65.7195967 -21.4434858, -65.719757 -21.44244, -65.7199043 -21.441412)",,,,
31667765,False,,Avenida Santa Cruz,residential,True,118.695,"LINESTRING (-65.7195967 -21.4434858, -65.7195075 -21.4441339, -65.719451 -21.4445446)",,,,
699520644,False,2,Calle Arandia,residential,True,10.247,"LINESTRING (-65.7191292 -21.4400513, -65.7192282 -21.440052)",,,,
699520644,False,2,Calle Arandia,residential,False,114.80799999999999,"LINESTRING (-65.7191292 -21.4400513, -65.7189829 -21.4400467, -65.7180201 -21.4400363)",,,,
945182218,False,,Calle Enrique Baldiviezo,residential,True,20.687,"LINESTRING (-65.7216611 -21.4473661, -65.7217456 -21.4471975)",,,,
110604199,False,,Calle Enrique Baldiviezo,residential,False,90.511,"LINESTRING (-65.7216611 -21.4473661, -65.7211732 -21.4478527, -65.7210486 -21.4479453)",,,,
622963908,False,,Calle 26 de Agosto,residential,False,134.213,"LINESTRING (-65.7216611 -21.4473661, -65.7224267 -21.4478474, -65.7227605 -21.4480022)",,,,
110533194,False,,Calle Senador Aramayo,residential,False,35.691,"LINESTRING (-65.7220576 -21.4445752, -65.7220462 -21.444896)",,,,
110533199,False,2,Calle 7 de Noviembre,residential,True,114.355,"LINESTRING (-65.7220576 -21.4445752, -65.7209621 -21.4444413)",,,,
622963907,False,,Calle Puerto La Mar,residential,True,94.199,"LINESTRING (-65.7220576 -21.4445752, -65.722096 -21.4437288)",,,,
29052038,False,2,Avenida Chichas,residential,True,87.917,"LINESTRING (-65.7187306 -21.444514, -65.718631 -21.4452992)",,,,
403721310,True,,Calle Florida,residential,False,160.353,"LINESTRING (-65.7187306 -21.444514, -65.7171831 -21.4444436)",,,,
29052038,False,2,Avenida Chichas,residential,False,124.54400000000001,"LINESTRING (-65.7187306 -21.444514, -65.7187898 -21.4440897, -65.7188541 -21.4434001)",,,,
110533203,False,,Calle Potosi,residential,False,9.239,"LINESTRING (-65.7252242 -21.44507, -65.7252365 -21.4451523)",,,,
110533203,False,,Calle Potosi,residential,True,81.358,"LINESTRING (-65.7252242 -21.44507, -65.7250697 -21.4443526)",,,,
622963904,True,2,Avenida Saturnino Murillo,residential,False,41.534,"LINESTRING (-65.7252242 -21.44507, -65.7256184 -21.445)",,,,
403721309,False,,Calle Chuquisaca,residential,False,76.128,"LINESTRING (-65.7200938 -21.4454958, -65.7208267 -21.445554)",,,,
403721309,False,,Calle Chuquisaca,residential,True,72.166,"LINESTRING (-65.7200938 -21.4454958, -65.7194035 -21.4454042)",,,,
532632004,True,,Calle Cochabamba,residential,False,105.186,"LINESTRING (-65.7200938 -21.4454958, -65.7202845 -21.4446378, -65.7202964 -21.4445689)",,,,
403721309,False,,Calle Chuquisaca,residential,True,72.658,"LINESTRING (-65.7227217 -21.4456302, -65.722021 -21.44559)",,,,
622963909,False,,,residential,True,42.708,"LINESTRING (-65.7227217 -21.4456302, -65.722701 -21.4460138)",,,,
945913991,False,,Calle Chuquisaca,residential,False,105.734,"LINESTRING (-65.7227217 -21.4456302, -65.7237425 -21.4456682)",,,,
403721310,True,,Calle Florida,residential,False,50.877,"LINESTRING (-65.7199421 -21.4445648, -65.719451 -21.4445446)",,,,
110604198,True,,Calle Santa Cruz,residential,False,109.58500000000001,"LINESTRING (-65.7199421 -21.4445648, -65.7195843 -21.4450024, -65.7194035 -21.4454042)",,,,
405922946,False,,Calle Enrique Baldiviezo,residential,True,69.45,"LINESTRING (-65.7226773 -21.446497, -65.7233336 -21.4463668)",,,,
622963909,False,,,residential,False,53.785,"LINESTRING (-65.7226773 -21.446497, -65.722701 -21.4460138)",,,,
945182218,False,,Calle Enrique Baldiviezo,residential,False,32.758,"LINESTRING (-65.7226773 -21.446497, -65.7223706 -21.4465698)",,,,
945182219,False,,,residential,True,16.486,"LINESTRING (-65.7226773 -21.446497, -65.7226412 -21.4466414)",,,,
110604207,False,,Calle Junin,residential,False,101.827,"LINESTRING (-65.7208718 -21.4415782, -65.7199043 -21.441412)",,,,
110604207,False,,Calle Junin,residential,True,34.785,"LINESTRING (-65.7208718 -21.4415782, -65.7212066 -21.4416056)",,,,
403721311,True,2,Calle Chorolque,residential,False,168.501,"LINESTRING (-65.7208718 -21.4415782, -65.7207661 -21.4405328, -65.7207944 -21.4400682)",,,,
938152764,False,,Calle Florida,residential,True,21.338,"LINESTRING (-65.7165951 -21.4444178, -65.7167072 -21.4444208, -65.7168009 -21.444428)",,,,
403721310,True,,Calle Florida,residential,False,36.672,"LINESTRING (-65.7202964 -21.4445689, -65.7199421 -21.4445648)",,,,
403721311,True,2,Calle Chorolque,residential,False,112.458,"LINESTRING (-65.7202964 -21.4445689, -65.7203851 -21.4440717, -65.7204744 -21.4435712)",,,,
234050819,False,,Calle Suipacha,residential,False,63.869,"LINESTRING (-65.7190363 -21.4468298, -65.7184528 -21.4470168)",,,,
234050819,False,,Calle Suipacha,residential,True,91.624,"LINESTRING (-65.7190363 -21.4468298, -65.7199066 -21.4466788)",,,,
403721309,False,,Calle Chuquisaca,residential,False,72.166,"LINESTRING (-65.7194035 -21.4454042, -65.7200938 -21.4454958)",,,,
403721309,False,,Calle Chuquisaca,residential,True,80.799,"LINESTRING (-65.7194035 -21.4454042, -65.718631 -21.4452992)",,,,
110604198,True,,Calle Santa Cruz,residential,False,164.712,"LINESTRING (-65.7194035 -21.4454042, -65.7192072 -21.4458487, -65.7192055 -21.4460983, -65.7191215 -21.4464191, -65.7190367 -21.446719, -65.7190363 -21.4468298)",,,,
110533203,False,,Calle Potosi,residential,False,44.046,"LINESTRING (-65.7249911 -21.4439633, -65.7250697 -21.4443526)",,,,
403721310,True,,Calle Florida,residential,False,67.505,"LINESTRING (-65.7209485 -21.4445816, -65.7202964 -21.4445689)",,,,
932244127,True,,Calle Sucre,residential,False,108.858,"LINESTRING (-65.7209485 -21.4445816, -65.7208267 -21.445554)",,,,
110533192,False,,Calle Mejillones,residential,False,29.116,"LINESTRING (-65.7226412 -21.4466414, -65.7223706 -21.4465698)",,,,
110533192,False,,Calle Mejillones,residential,True,61.243,"LINESTRING (-65.7226412 -21.4466414, -65.7231997 -21.4468234)",,,,
945182219,False,,,residential,False,16.486,"LINESTRING (-65.7226412 -21.4466414, -65.7226773 -21.446497)",,,,
"[131621464, 945182219]",False,,Calle 27 de Mayo,residential,True,90.31,"LINESTRING (-65.7226412 -21.4466414, -65.7225709 -21.4468774, -65.7225919 -21.4469219, -65.7226286 -21.446944, -65.7231398 -21.4469897)",,,,
234050819,False,,Calle Suipacha,residential,False,91.624,"LINESTRING (-65.7199066 -21.4466788, -65.7190363 -21.4468298)",,,,
234050819,False,,Calle Suipacha,residential,True,79.141,"LINESTRING (-65.7199066 -21.4466788, -65.72067 -21.44672)",,,,
