osmid,oneway,name,highway,reversed,length,geometry,lanes,ref,maxspeed,junction
46860940,True,Avenida Los Libertadores,tertiary,False,81.666,"LINESTRING (-63.6808828 -22.0094599, -63.6812373 -22.0101167)",,,,
155823620,True,Calle Independencia,residential,False,61.765,"LINESTRING (-63.6808828 -22.0094599, -63.6814165 -22.0092075)",,,,
155823620,True,Calle Independencia,residential,False,8.32,"LINESTRING (-63.6808113 -22.0094946, -63.6808828 -22.0094599)",,,,
46860940,True,Avenida Los Libertadores,tertiary,False,18.507,"LINESTRING (-63.6820289 -22.0116478, -63.682103 -22.0117994)",,,,
46860940,True,Avenida Los Libertadores,tertiary,False,177.118,"LINESTRING (-63.6819336 -22.0116977, -63.6811951 -22.0102595)",,,,
333201689,True,Calle Cochabamba,residential,False,11.283,"LINESTRING (-63.6819336 -22.0116977, -63.6820289 -22.0116478)",,,,
1216637130,True,Calle Independencia,residential,False,8.568,"LINESTRING (-63.6733818 -22.0128338, -63.6734596 -22.0128067)",,,,
333201689,True,Calle Cochabamba,residential,False,116.918,"LINESTRING (-63.6780308 -22.0131099, -63.6790902 -22.0127345)",,,,
333201688,True,Avenida Mariscal Santa Cruz,tertiary,False,130.852,"LINESTRING (-63.6780308 -22.0131099, -63.6780707 -22.0131901, -63.6785146 -22.0140828, -63.6785617 -22.0141788)",,,,
333201690,True,Calle Comercio,tertiary,False,107.552,"LINESTRING (-63.6771321 -22.0133414, -63.6766923 -22.0124643)",2,,,
155823621,True,Calle Cochabamba,residential,False,8.826,"LINESTRING (-63.6740175 -22.0143584, -63.6740982 -22.0143319)",,,,
155870271,True,Avenida San Martin,trunk,False,52.248,"LINESTRING (-63.6740175 -22.0143584, -63.6738212 -22.0139252)",2,F9,80,
155823618,True,Calle Sucre,residential,False,137.353,"LINESTRING (-63.6768213 -22.0161458, -63.6780694 -22.0157134)",,,,
485758825,True,Calle Marin Barros,residential,False,135.907,"LINESTRING (-63.6768213 -22.0161458, -63.677272 -22.0172944)",,,,
155823621,True,Calle Cochabamba,residential,False,199.198,"LINESTRING (-63.6740982 -22.0143319, -63.6759105 -22.0137104)",,,,
800530413,True,Avenida San Martin,trunk,False,142.099,"LINESTRING (-63.6740982 -22.0143319, -63.6745838 -22.0155279)",2,F9,80,
155862897,False,,residential,True,82.113,"LINESTRING (-63.6814165 -22.0092075, -63.6817581 -22.0098746)",,,,
875608951,False,,residential,False,32.807,"LINESTRING (-63.6822591 -22.0096418, -63.6819746 -22.009774)",,,,
"[155862881, 875608951]",False,,residential,True,93.343,"LINESTRING (-63.6822591 -22.0096418, -63.6824535 -22.0095514, -63.6825173 -22.009548, -63.6825581 -22.0095862, -63.6828643 -22.0100276)",,,,
155862898,False,,residential,False,66.227,"LINESTRING (-63.6819746 -22.009774, -63.6822602 -22.0103075)",,,,
875608951,False,,residential,False,24.966,"LINESTRING (-63.6819746 -22.009774, -63.6817581 -22.0098746)",,,,
875608951,False,,residential,True,32.807,"LINESTRING (-63.6819746 -22.009774, -63.6822591 -22.0096418)",,,,
155862897,False,,residential,False,82.113,"LINESTRING (-63.6817581 -22.0098746, -63.6814165 -22.0092075)",,,,
875608951,False,,residential,False,60.061,"LINESTRING (-63.6817581 -22.0098746, -63.6812373 -22.0101167)",,,,
875608951,False,,residential,True,24.966,"LINESTRING (-63.6817581 -22.0098746, -63.6819746 -22.009774)",,,,
155862899,False,,residential,False,69.621,"LINESTRING (-63.6828643 -22.0100276, -63.6822602 -22.0103075)",,,,
"[155862881, 875608951]",False,,residential,False,93.34299999999999,"LINESTRING (-63.6828643 -22.0100276, -63.6825581 -22.0095862, -63.6825173 -22.009548, -63.6824535 -22.0095514, -63.6822591 -22.0096418)",,,,
