osmid,name,highway,oneway,reversed,length,geometry,ref,lanes,junction
604415732,Camino Capinota-Irpa Irpa,unclassified,False,False,271.389,"LINESTRING (-66.268505 -17.7106047, -66.2684282 -17.7105927, -66.2678283 -17.7106541, -66.2667686 -17.7116036, -66.266658 -17.7119956)",,,
604415732,Camino Capinota-Irpa Irpa,unclassified,False,True,206.379,"LINESTRING (-66.268505 -17.7106047, -66.2688505 -17.7108052, -66.2698561 -17.711259, -66.2702227 -17.711475)",,,
604415732,Camino Capinota-Irpa Irpa,unclassified,False,True,16.514,"LINESTRING (-66.2652465 -17.7156581, -66.2651373 -17.7155521)",,,
604415732,Camino Capinota-Irpa Irpa,unclassified,False,False,59.31100000000001,"LINESTRING (-66.2652465 -17.7156581, -66.2653495 -17.7159454, -66.2652632 -17.71616)",,,
654491658,,residential,False,False,1005.8220000000001,"LINESTRING (-66.2652465 -17.7156581, -66.2654865 -17.7154888, -66.2656135 -17.7154247, -66.265748 -17.7154247, -66.266058 -17.7157129, -66.2661476 -17.7157485, -66.2661738 -17.715656, -66.2661551 -17.7154745, -66.2661663 -17.7153251, -66.2660468 -17.7152006, -66.2659892 -17.715051, -66.2660471 -17.7149533, -66.26609 -17.7148894, -66.266098 -17.7147898, -66.2660953 -17.7146978, -66.2661141 -17.714593, -66.2662214 -17.7142302, -66.2663153 -17.7141484, -66.2664521 -17.7140897, -66.2665916 -17.7140769, -66.266731 -17.7140897, -66.2668061 -17.7141203, -66.2669241 -17.714197, -66.2669858 -17.714266, -66.2670341 -17.7143963, -66.2670851 -17.714501, -66.2671334 -17.7145854, -66.267238 -17.714823, -66.2672567 -17.7149354, -66.2672353 -17.7150325, -66.2671736 -17.715104, -66.2670958 -17.715219, -66.2670261 -17.7153135, -66.2670261 -17.7154132, -66.2670475 -17.715472, -66.2671561 -17.7156916, -66.2672031 -17.7158322, -66.2672058 -17.7159242, -66.267187 -17.7160187, -66.2671816 -17.7161311, -66.2671897 -17.7162436, -66.2672514 -17.7165093, -66.2673453 -17.7166421, -66.2674177 -17.7167265, -66.2674767 -17.7168261, -66.2675759 -17.7170203, -66.2676805 -17.7171072, -66.2677985 -17.7171659, -66.2678509 -17.7171717, -66.2679218 -17.7172038, -66.2680152 -17.7171788, -66.2681347 -17.7171326, -66.2682431 -17.7171326, -66.268329 -17.7172251, -66.2683551 -17.7172998, -66.2684373 -17.7173105, -66.2684373 -17.7172322, -66.2683252 -17.717033, -66.2682207 -17.7169191, -66.2680712 -17.7168444, -66.2679629 -17.7167697, -66.2679256 -17.7166914, -66.2679368 -17.7165918, -66.2680339 -17.7165242, -66.2682692 -17.7164601, -66.2683327 -17.7164281, -66.2683775 -17.7163463, -66.2683439 -17.7162395)",,,
604415732,Camino Capinota-Irpa Irpa,unclassified,False,False,226.551,"LINESTRING (-66.2716705 -17.7129381, -66.2714181 -17.7124744, -66.2707463 -17.7119137, -66.2702227 -17.711475)",,,
96790620,,secondary,False,True,91.349,"LINESTRING (-66.2640809 -17.7145254, -66.2640755 -17.7153469)",D4301,,
96790620,,secondary,False,False,82.84,"LINESTRING (-66.2640809 -17.7145254, -66.2641319 -17.7143149, -66.2641988 -17.7140553, -66.2642571 -17.7139139, -66.2643041 -17.7138137)",D4301,,
96790620,,secondary,False,True,82.84,"LINESTRING (-66.2643041 -17.7138137, -66.2642571 -17.7139139, -66.2641988 -17.7140553, -66.2641319 -17.7143149, -66.2640809 -17.7145254)",D4301,,
147319709,,secondary,True,False,76.889,"LINESTRING (-66.2643041 -17.7138137, -66.2643298 -17.7136673, -66.264482 -17.7133414, -66.2645298 -17.7131607)",D4301,,
96792102,,residential,False,False,122.053,"LINESTRING (-66.2652632 -17.71616, -66.2641123 -17.716106)",,,
604415732,Camino Capinota-Irpa Irpa,unclassified,False,True,59.31100000000001,"LINESTRING (-66.2652632 -17.71616, -66.2653495 -17.7159454, -66.2652465 -17.7156581)",,,
96792098,,residential,False,False,195.299,"LINESTRING (-66.266658 -17.7119956, -66.2648144 -17.7120192)",,,
604415732,Camino Capinota-Irpa Irpa,unclassified,False,False,479.667,"LINESTRING (-66.266658 -17.7119956, -66.2664226 -17.7128314, -66.2662272 -17.7130996, -66.2660758 -17.7131453, -66.2658545 -17.7131571, -66.2657055 -17.7133151, -66.2656924 -17.7139954, -66.2655806 -17.7144925, -66.2654408 -17.7146346, -66.2652143 -17.7146977, -66.2651137 -17.7147894, -66.2650258 -17.7149357, -66.2650104 -17.7151114, -66.2650332 -17.715281, -66.2650591 -17.7153915, -66.2651373 -17.7155521)",,,
604415732,Camino Capinota-Irpa Irpa,unclassified,False,True,271.389,"LINESTRING (-66.266658 -17.7119956, -66.2667686 -17.7116036, -66.2678283 -17.7106541, -66.2684282 -17.7105927, -66.268505 -17.7106047)",,,
96790620,,secondary,False,False,84.498,"LINESTRING (-66.2641123 -17.716106, -66.2640755 -17.7153469)",D4301,,
96792102,,residential,False,True,122.053,"LINESTRING (-66.2641123 -17.716106, -66.2652632 -17.71616)",,,
