osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,maxspeed,bridge,width
"[326327257, 288195314, 323603899]",False,2,F15,"['Puente Magareño', 'RN15: Ivirgarzama-Puerto Villarroel']",primary,False,54.518,"LINESTRING (-64.8547924 -17.0339856, -64.8548497 -17.0339936, -64.8551407 -17.0340327, -64.8552997 -17.034057)","['60', '80']",yes,7.3
"[326327256, 326327257, 731245830]",False,2,F15,"['Puente S/N RN15', 'RN15: Ivirgarzama-Puerto Villarroel']",primary,True,199.70800000000003,"LINESTRING (-64.8547924 -17.0339856, -64.8540546 -17.033874, -64.853521 -17.0337706, -64.8533697 -17.0337395, -64.8529518 -17.0336339)","['60', '80']",yes,
323603920,False,,,,residential,False,96.217,"LINESTRING (-64.859576 -17.0333624, -64.8596824 -17.0325031)",,,
323603920,False,,,,residential,True,109.399,"LINESTRING (-64.859576 -17.0333624, -64.8594938 -17.0343431)",,,
323604033,False,,,Calle Cochabamba,residential,False,113.19,"LINESTRING (-64.859576 -17.0333624, -64.8606367 -17.0334499)",,,
323604033,False,,,Calle Cochabamba,residential,True,192.616,"LINESTRING (-64.859576 -17.0333624, -64.8577679 -17.0332532)",,,
138455155,False,,,,residential,False,95.233,"LINESTRING (-64.8598397 -17.0308638, -64.8607348 -17.0308958)",,,
323603920,False,,,,residential,True,83.086,"LINESTRING (-64.8598397 -17.0308638, -64.8597869 -17.0316093)",,,
138455155,False,,,,residential,True,208.635,"LINESTRING (-64.8598397 -17.0308638, -64.8583206 -17.0307451, -64.8578861 -17.0307994)",,,
323603920,False,,,,residential,False,109.598,"LINESTRING (-64.8598397 -17.0308638, -64.8599054 -17.0302621, -64.8598602 -17.0298839)",,,
323603896,True,2,F15,Avenida Mortenson,primary,False,65.503,"LINESTRING (-64.8605517 -17.0344384, -64.8611651 -17.0344936)",,,
323603933,False,,,Calle La Paz,residential,False,110.287,"LINESTRING (-64.8605517 -17.0344384, -64.8606367 -17.0334499)",,,
323603933,False,,,Calle La Paz,residential,True,9.064,"LINESTRING (-64.8605517 -17.0344384, -64.8605431 -17.0345195)",,,
138455110,False,,,Calle Oruro,residential,False,225.234,"LINESTRING (-64.8596824 -17.0325031, -64.8575679 -17.0323787)",,,
138455110,False,,,Calle Oruro,residential,True,107.504,"LINESTRING (-64.8596824 -17.0325031, -64.8606911 -17.0325705)",,,
323603920,False,,,,residential,False,100.005,"LINESTRING (-64.8596824 -17.0325031, -64.8597869 -17.0316093)",,,
323603920,False,,,,residential,True,96.217,"LINESTRING (-64.8596824 -17.0325031, -64.859576 -17.0333624)",,,
323603938,False,,,,tertiary,False,52.016,"LINESTRING (-64.8574793 -17.0313216, -64.8574354 -17.0308557)",,,
323603938,False,,,,tertiary,True,19.384,"LINESTRING (-64.8574793 -17.0313216, -64.857492 -17.0314955)",,,
875994137,False,,,,residential,True,72.408,"LINESTRING (-64.8574793 -17.0313216, -64.8577059 -17.0310372, -64.8578861 -17.0307994)",,,
138455155,False,,,,residential,True,95.233,"LINESTRING (-64.8607348 -17.0308958, -64.8598397 -17.0308638)",,,
323603933,False,,,Calle La Paz,residential,False,47.286,"LINESTRING (-64.8607348 -17.0308958, -64.8607784 -17.0304726)",,,
323603933,False,,,Calle La Paz,residential,True,84.966,"LINESTRING (-64.8607348 -17.0308958, -64.8607485 -17.0316598)",,,
138455110,False,,,Calle Oruro,residential,False,107.504,"LINESTRING (-64.8606911 -17.0325705, -64.8596824 -17.0325031)",,,
138455110,False,,,Calle Oruro,residential,True,138.534,"LINESTRING (-64.8606911 -17.0325705, -64.8619917 -17.0326463)",,,
323603933,False,,,Calle La Paz,residential,False,101.449,"LINESTRING (-64.8606911 -17.0325705, -64.8607485 -17.0316598)",,,
323603933,False,,,Calle La Paz,residential,True,97.956,"LINESTRING (-64.8606911 -17.0325705, -64.8606367 -17.0334499)",,,
138455112,False,,,,residential,False,244.318,"LINESTRING (-64.8597869 -17.0316093, -64.857492 -17.0314955)",,,
138455112,False,,,,residential,True,102.39,"LINESTRING (-64.8597869 -17.0316093, -64.8607485 -17.0316598)",,,
323603920,False,,,,residential,False,83.086,"LINESTRING (-64.8597869 -17.0316093, -64.8598397 -17.0308638)",,,
323603920,False,,,,residential,True,100.005,"LINESTRING (-64.8597869 -17.0316093, -64.8596824 -17.0325031)",,,
138455155,False,,,,residential,True,48.325,"LINESTRING (-64.8578861 -17.0307994, -64.8574354 -17.0308557)",,,
138455155,False,,,,residential,False,208.635,"LINESTRING (-64.8578861 -17.0307994, -64.8583206 -17.0307451, -64.8598397 -17.0308638)",,,
875994137,False,,,,residential,False,72.408,"LINESTRING (-64.8578861 -17.0307994, -64.8577059 -17.0310372, -64.8574793 -17.0313216)",,,
323603933,False,,,Calle La Paz,residential,False,97.956,"LINESTRING (-64.8606367 -17.0334499, -64.8606911 -17.0325705)",,,
323603933,False,,,Calle La Paz,residential,True,110.287,"LINESTRING (-64.8606367 -17.0334499, -64.8605517 -17.0344384)",,,
323604033,False,,,Calle Cochabamba,residential,True,113.19,"LINESTRING (-64.8606367 -17.0334499, -64.859576 -17.0333624)",,,
323604033,False,,,Calle Cochabamba,residential,False,133.79500000000002,"LINESTRING (-64.8606367 -17.0334499, -64.8617302 -17.0335396, -64.8618911 -17.0335426)",,,
138455112,False,,,,residential,False,102.39,"LINESTRING (-64.8607485 -17.0316598, -64.8597869 -17.0316093)",,,
323603933,False,,,Calle La Paz,residential,False,84.966,"LINESTRING (-64.8607485 -17.0316598, -64.8607348 -17.0308958)",,,
323603933,False,,,Calle La Paz,residential,True,101.449,"LINESTRING (-64.8607485 -17.0316598, -64.8606911 -17.0325705)",,,
138455112,False,,,,residential,True,139.73399999999998,"LINESTRING (-64.8607485 -17.0316598, -64.8613779 -17.0317022, -64.8620589 -17.0317562)",,,
323603896,True,2,F15,Avenida Mortenson,primary,False,59.737,"LINESTRING (-64.8594938 -17.0343431, -64.8600532 -17.0343935)",,,
323603920,False,,,,residential,False,109.399,"LINESTRING (-64.8594938 -17.0343431, -64.859576 -17.0333624)",,,
323603920,False,,,,residential,True,9.565,"LINESTRING (-64.8594938 -17.0343431, -64.8594917 -17.0344291)",,,
323603986,False,,,,residential,False,119.839,"LINESTRING (-64.8553688 -17.0296064, -64.8564899 -17.029718)",,,
323603986,False,,,,residential,True,156.319,"LINESTRING (-64.8553688 -17.0296064, -64.8539082 -17.0294454)",,,
700009689,False,,,,residential,False,118.542,"LINESTRING (-64.8553688 -17.0296064, -64.8552471 -17.0306661)",,,
323603986,False,,,,residential,False,48.643,"LINESTRING (-64.8564899 -17.029718, -64.8569452 -17.029761)",,,
323603986,False,,,,residential,True,119.839,"LINESTRING (-64.8564899 -17.029718, -64.8553688 -17.0296064)",,,
323604016,False,,,,residential,False,120.684,"LINESTRING (-64.8564899 -17.029718, -64.8563382 -17.0307936)",,,
323603938,False,,,,tertiary,True,117.747,"LINESTRING (-64.8573298 -17.0298016, -64.8574354 -17.0308557)",,,
323603986,False,,,,residential,True,41.139,"LINESTRING (-64.8573298 -17.0298016, -64.8569452 -17.029761)",,,
138455125,False,,,Calle Suecia,residential,False,116.939,"LINESTRING (-64.8621441 -17.0307077, -64.8620589 -17.0317562)",,,
323603933,False,,,Calle La Paz,residential,True,47.286,"LINESTRING (-64.8607784 -17.0304726, -64.8607348 -17.0308958)",,,
138455155,False,,,,residential,False,51.355,"LINESTRING (-64.8563382 -17.0307936, -64.8568178 -17.0308485)",,,
138455155,False,,,,residential,True,116.868,"LINESTRING (-64.8563382 -17.0307936, -64.8552471 -17.0306661)",,,
323604016,False,,,,residential,True,120.684,"LINESTRING (-64.8563382 -17.0307936, -64.8564899 -17.029718)",,,
875994138,False,,,,residential,True,136.069,"LINESTRING (-64.8563382 -17.0307936, -64.8561958 -17.0320097)",,,
138455155,False,,,,residential,False,116.868,"LINESTRING (-64.8552471 -17.0306661, -64.8563382 -17.0307936)",,,
138455155,False,,,,residential,True,165.712,"LINESTRING (-64.8552471 -17.0306661, -64.8536965 -17.030515)",,,
700009689,False,,,,residential,False,134.374,"LINESTRING (-64.8552471 -17.0306661, -64.8551147 -17.0318679)",,,
700009689,False,,,,residential,True,118.542,"LINESTRING (-64.8552471 -17.0306661, -64.8553688 -17.0296064)",,,
138455155,False,,,,residential,False,65.667,"LINESTRING (-64.8568178 -17.0308485, -64.8574354 -17.0308557)",,,
138455155,False,,,,residential,True,51.355,"LINESTRING (-64.8568178 -17.0308485, -64.8563382 -17.0307936)",,,
931556239,False,,,,residential,True,121.681,"LINESTRING (-64.8568178 -17.0308485, -64.8569452 -17.029761)",,,
138455155,False,,,,residential,False,48.325,"LINESTRING (-64.8574354 -17.0308557, -64.8578861 -17.0307994)",,,
138455155,False,,,,residential,True,65.667,"LINESTRING (-64.8574354 -17.0308557, -64.8568178 -17.0308485)",,,
323603938,False,,,,tertiary,False,117.747,"LINESTRING (-64.8574354 -17.0308557, -64.8573298 -17.0298016)",,,
323603938,False,,,,tertiary,True,52.016,"LINESTRING (-64.8574354 -17.0308557, -64.8574793 -17.0313216)",,,
875994138,False,,,,residential,False,136.069,"LINESTRING (-64.8561958 -17.0320097, -64.8563382 -17.0307936)",,,
875994138,False,,,,residential,True,124.119,"LINESTRING (-64.8561958 -17.0320097, -64.8560632 -17.0331187)",,,
323603994,False,,,,residential,False,97.554,"LINESTRING (-64.8561958 -17.0320097, -64.8569508 -17.0320531, -64.857112 -17.0320525)",,,
323603938,False,,,,tertiary,False,62.017,"LINESTRING (-64.8575219 -17.0320525, -64.857492 -17.0314955)",,,
323603938,False,,,,tertiary,True,36.6,"LINESTRING (-64.8575219 -17.0320525, -64.8575679 -17.0323787)",,,
323603994,False,,,,residential,True,43.58,"LINESTRING (-64.8575219 -17.0320525, -64.8572436 -17.032052, -64.857112 -17.0320525)",,,
138455117,False,,,,residential,True,129.465,"LINESTRING (-64.857112 -17.0320525, -64.8570761 -17.0332163)",,,
323603994,False,,,,residential,False,43.58,"LINESTRING (-64.857112 -17.0320525, -64.8572436 -17.032052, -64.8575219 -17.0320525)",,,
323603994,False,,,,residential,True,97.554,"LINESTRING (-64.857112 -17.0320525, -64.8569508 -17.0320531, -64.8561958 -17.0320097)",,,
323603896,True,2,F15,Avenida Mortenson,primary,False,107.805,"LINESTRING (-64.8570117 -17.0341054, -64.8580211 -17.0341976)",,,
323603998,False,,,,residential,False,11.303,"LINESTRING (-64.8570117 -17.0341054, -64.8570017 -17.0342066)",,,
138455117,False,,,,residential,False,99.101,"LINESTRING (-64.8570117 -17.0341054, -64.8570323 -17.0338007, -64.8570761 -17.0332163)",,,
323603998,False,,,,residential,False,118.723,"LINESTRING (-64.8570017 -17.0342066, -64.85693 -17.0352721)",,,
323603998,False,,,,residential,True,11.303,"LINESTRING (-64.8570017 -17.0342066, -64.8570117 -17.0341054)",,,
590858017,True,2,F15,Avenida Mortenson,primary,False,12.478,"LINESTRING (-64.8570017 -17.0342066, -64.8568905 -17.0341707)",,,
174189190,False,,,,residential,False,113.512,"LINESTRING (-64.8546213 -17.0342629, -64.8545621 -17.0343963, -64.8544684 -17.0345675, -64.8541928 -17.0351973)",,,
429001017,False,,,,residential,True,255.757,"LINESTRING (-64.8546213 -17.0342629, -64.8547452 -17.0343163, -64.8548645 -17.0344008, -64.8549725 -17.0345092, -64.8551382 -17.0347362, -64.8552629 -17.0350183, -64.8553065 -17.035133, -64.8552971 -17.0352394, -64.8552595 -17.0352651, -64.8551737 -17.0352574, -64.8549531 -17.0352494, -64.8545936 -17.0352308, -64.8541928 -17.0351973)",,,
174189190,False,,,,residential,True,35.916,"LINESTRING (-64.8546213 -17.0342629, -64.8546787 -17.0341925, -64.8547316 -17.0340981, -64.8547924 -17.0339856)",,,
429001017,False,,,,residential,False,100.99000000000001,"LINESTRING (-64.8546213 -17.0342629, -64.8544142 -17.0341985, -64.8541786 -17.034128, -64.8539324 -17.0340741, -64.8537004 -17.0340571)",,,
323603938,False,,,,tertiary,False,11.713,"LINESTRING (-64.8580239 -17.0343029, -64.8580211 -17.0341976)",,,
590858017,True,2,F15,Avenida Mortenson,primary,False,109.203,"LINESTRING (-64.8580239 -17.0343029, -64.8570017 -17.0342066)",,,
323603920,False,,,,residential,False,9.565,"LINESTRING (-64.8594917 -17.0344291, -64.8594938 -17.0343431)",,,
590858017,True,2,F15,Avenida Mortenson,primary,False,156.682,"LINESTRING (-64.8594917 -17.0344291, -64.8580239 -17.0343029)",,,
323603896,True,2,F15,Avenida Mortenson,primary,False,71.334,"LINESTRING (-64.8611651 -17.0344936, -64.8618331 -17.0345538)",,,
323603935,False,,,,primary_link,False,8.797,"LINESTRING (-64.8611651 -17.0344936, -64.8611606 -17.0345726)",,,
323603942,True,2,,,primary,False,9.41,"LINESTRING (-64.8600597 -17.0344779, -64.8600532 -17.0343935)",,,
590858017,True,2,F15,Avenida Mortenson,primary,False,60.631,"LINESTRING (-64.8600597 -17.0344779, -64.8594917 -17.0344291)",,,
323603933,False,,,Calle La Paz,residential,False,9.064,"LINESTRING (-64.8605431 -17.0345195, -64.8605517 -17.0344384)",,,
590858017,True,2,F15,Avenida Mortenson,primary,False,44.598,"LINESTRING (-64.8605431 -17.0345195, -64.8601253 -17.0344836)",,,
323603935,False,,,,primary_link,True,8.797,"LINESTRING (-64.8611606 -17.0345726, -64.8611651 -17.0344936)",,,
590858017,True,2,F15,Avenida Mortenson,primary,False,65.916,"LINESTRING (-64.8611606 -17.0345726, -64.8605431 -17.0345195)",,,
323603921,False,,,,residential,False,10.932,"LINESTRING (-64.8618906 -17.0346353, -64.8618331 -17.0345538)",,,
590858017,True,2,F15,Avenida Mortenson,primary,False,77.924,"LINESTRING (-64.8618906 -17.0346353, -64.8611606 -17.0345726)",,,
174194664,False,,,,residential,True,109.984,"LINESTRING (-64.8618906 -17.0346353, -64.8619167 -17.0346767, -64.861928 -17.0349883, -64.8618952 -17.0356165)",,,
323603998,False,,,,residential,False,98.574,"LINESTRING (-64.85693 -17.0352721, -64.8568933 -17.0361579)",,,
323603998,False,,,,residential,True,118.723,"LINESTRING (-64.85693 -17.0352721, -64.8570017 -17.0342066)",,,
323604004,False,,,,residential,False,117.282,"LINESTRING (-64.85693 -17.0352721, -64.8558288 -17.0352095)",,,
323604004,False,,,,residential,True,195.868,"LINESTRING (-64.85693 -17.0352721, -64.8576778 -17.035321, -64.8582628 -17.0353649, -64.8587631 -17.0354371)",,,
620982285,False,,,,residential,True,94.615,"LINESTRING (-64.8587631 -17.0354371, -64.8587038 -17.0362861)",,,
323604004,False,,,,residential,False,195.868,"LINESTRING (-64.8587631 -17.0354371, -64.8582628 -17.0353649, -64.8576778 -17.035321, -64.85693 -17.0352721)",,,
323604004,False,,,,residential,True,96.007,"LINESTRING (-64.8587631 -17.0354371, -64.8591313 -17.0354917, -64.8596606 -17.0355248)",,,
323603918,False,,,,residential,False,8.999,"LINESTRING (-64.8601472 -17.035539, -64.860231 -17.0355504)",,,
323603942,True,2,,,primary,False,118.355,"LINESTRING (-64.8601472 -17.035539, -64.8600597 -17.0344779)",,,
323603998,False,,,,residential,False,90.831,"LINESTRING (-64.8568933 -17.0361579, -64.8568498 -17.0369737)",,,
323603998,False,,,,residential,True,98.574,"LINESTRING (-64.8568933 -17.0361579, -64.85693 -17.0352721)",,,
323603981,False,,,,residential,False,172.359,"LINESTRING (-64.8568933 -17.0361579, -64.8565417 -17.0361094, -64.8563272 -17.0360889, -64.8562252 -17.0359761, -64.8559973 -17.0355299, -64.8558288 -17.0352095)",,,
323603981,False,,,,residential,True,193.059,"LINESTRING (-64.8568933 -17.0361579, -64.8576162 -17.0361903, -64.8587038 -17.0362861)",,,
323603981,False,,,,residential,True,163.952,"LINESTRING (-64.8587038 -17.0362861, -64.8602397 -17.0364184)",,,
620982285,False,,,,residential,False,94.615,"LINESTRING (-64.8587038 -17.0362861, -64.8587631 -17.0354371)",,,
620982285,False,,,,residential,True,91.12,"LINESTRING (-64.8587038 -17.0362861, -64.8586286 -17.0371024)",,,
323603981,False,,,,residential,False,193.059,"LINESTRING (-64.8587038 -17.0362861, -64.8576162 -17.0361903, -64.8568933 -17.0361579)",,,
323603915,False,,,,residential,True,10.616,"LINESTRING (-64.8602397 -17.0364184, -64.8603393 -17.0364252)",,,
323603942,True,2,,,primary,False,98.278,"LINESTRING (-64.8602397 -17.0364184, -64.8601472 -17.035539)",,,
323603981,False,,,,residential,False,163.952,"LINESTRING (-64.8602397 -17.0364184, -64.8587038 -17.0362861)",,,
323603998,False,,,,residential,True,90.831,"LINESTRING (-64.8568498 -17.0369737, -64.8568933 -17.0361579)",,,
138455135,False,,,,residential,False,189.68599999999998,"LINESTRING (-64.8568498 -17.0369737, -64.8576981 -17.0370505, -64.8586286 -17.0371024)",,,
323603998,False,,,,residential,False,104.213,"LINESTRING (-64.8568498 -17.0369737, -64.8568471 -17.0373537, -64.8568913 -17.0376033, -64.8569634 -17.0377507, -64.8570628 -17.0378553)",,,
138455135,False,,,,residential,False,181.7,"LINESTRING (-64.8586286 -17.0371024, -64.8603337 -17.0372137)",,,
620982285,False,,,,residential,False,91.12,"LINESTRING (-64.8586286 -17.0371024, -64.8587038 -17.0362861)",,,
138455135,False,,,,residential,True,189.68599999999998,"LINESTRING (-64.8586286 -17.0371024, -64.8576981 -17.0370505, -64.8568498 -17.0369737)",,,
620982285,False,,,,residential,True,101.47200000000001,"LINESTRING (-64.8586286 -17.0371024, -64.8586021 -17.037387, -64.8585987 -17.0375809, -64.8586014 -17.0380138)",,,
138455135,False,,,,residential,False,9.279,"LINESTRING (-64.8603337 -17.0372137, -64.8604201 -17.0372255)",,,
138455135,False,,,,residential,True,181.7,"LINESTRING (-64.8603337 -17.0372137, -64.8586286 -17.0371024)",,,
323603942,True,2,,,primary,False,88.996,"LINESTRING (-64.8603337 -17.0372137, -64.8602397 -17.0364184)",,,
323603942,True,2,,,primary,False,105.804,"LINESTRING (-64.8604216 -17.0381615, -64.8603337 -17.0372137)",,,
757042189,False,,,,residential,False,11.232,"LINESTRING (-64.8604216 -17.0381615, -64.8605191 -17.0381226)",,,
323603998,False,,,,residential,True,194.25,"LINESTRING (-64.8604216 -17.0381615, -64.8594047 -17.0380613, -64.8586014 -17.0380138)",,,
174189190,False,,,,residential,False,91.28,"LINESTRING (-64.8537989 -17.0361234, -64.8536371 -17.0366715, -64.853607 -17.0368251, -64.8535852 -17.0369179)",,,
174189190,False,,,,residential,True,52.373,"LINESTRING (-64.8537989 -17.0361234, -64.8538089 -17.0360896, -64.8539808 -17.0356859)",,,
326327327,False,,,,residential,True,226.65299999999996,"LINESTRING (-64.8537989 -17.0361234, -64.8539463 -17.0361934, -64.8554123 -17.0362854, -64.8559053 -17.0362171)",,,
326327327,False,,,,residential,False,226.65299999999996,"LINESTRING (-64.8559053 -17.0362171, -64.8554123 -17.0362854, -64.8539463 -17.0361934, -64.8537989 -17.0361234)",,,
