osmid,oneway,lanes,name,highway,reversed,length,ref,maxspeed,geometry
586699512,False,2,Avenida 21 de Enero,tertiary,True,15.856,,,"LINESTRING (-66.2298409 -17.3912687, -66.2298855 -17.3914048)"
971057969,False,2,,residential,False,16.203,,,"LINESTRING (-66.2298409 -17.3912687, -66.2297954 -17.3911296)"
"[930453141, 586699510]",True,"['4', '3']",Avenida Blanco Galindo,trunk,False,274.678,F4,80,"LINESTRING (-66.2298409 -17.3912687, -66.2300121 -17.3912616, -66.2305661 -17.3912386, -66.2320252 -17.3911775, -66.2324271 -17.3911635)"
64728455,True,2,,residential,False,256.652,,,"LINESTRING (-66.2264661 -17.3908021, -66.2264414 -17.3884941)"
450926053,False,2,Avenida Gualberto Villarroel,residential,False,173.471,,,"LINESTRING (-66.2264661 -17.3908021, -66.2252581 -17.3898937, -66.2251671 -17.3898622)"
64728428,False,2,Calle José Miguel Lanza,residential,False,23.472,,,"LINESTRING (-66.2251671 -17.3898622, -66.2251966 -17.389653)"
64728428,False,2,Calle José Miguel Lanza,residential,True,168.923,,,"LINESTRING (-66.2251671 -17.3898622, -66.2249661 -17.3913692)"
450926053,False,2,Avenida Gualberto Villarroel,residential,True,173.471,,,"LINESTRING (-66.2251671 -17.3898622, -66.2252581 -17.3898937, -66.2264661 -17.3908021)"
55571809,True,3,Avenida Blanco Galindo,trunk,False,151.482,F4,80,"LINESTRING (-66.2338646 -17.3912258, -66.2324387 -17.3912917)"
64562628,False,2,,residential,False,16.09,,,"LINESTRING (-66.2338646 -17.3912258, -66.2338508 -17.3913699)"
64562596,False,,Calle 10 de Febrero,residential,False,14.372,,,"LINESTRING (-66.2319827 -17.3913101, -66.2319864 -17.3914393)"
"[55571809, 586699513]",True,3,Avenida Blanco Galindo,trunk,False,110.901,F4,80,"LINESTRING (-66.2319827 -17.3913101, -66.2313028 -17.3913334, -66.2309385 -17.3913516)"
64562626,False,,,residential,False,14.563,,,"LINESTRING (-66.2324387 -17.3912917, -66.2324432 -17.3914226)"
55571809,True,3,Avenida Blanco Galindo,trunk,False,48.440999999999995,F4,80,"LINESTRING (-66.2324387 -17.3912917, -66.2320293 -17.391311, -66.2319827 -17.3913101)"
64673329,False,2,Calle 1 de Mayo,residential,False,13.979,,,"LINESTRING (-66.228361 -17.3914642, -66.2283633 -17.3915899)"
807277941,True,3,Avenida Blanco Galindo,trunk,False,184.574,F4,80,"LINESTRING (-66.228361 -17.3914642, -66.2274295 -17.3915073, -66.2266236 -17.3915445)"
64673358,False,2,Avenida El Rosedal,residential,False,14.889,,,"LINESTRING (-66.2266236 -17.3915445, -66.2266226 -17.3916784)"
807277941,True,3,Avenida Blanco Galindo,trunk,False,13.542,F4,80,"LINESTRING (-66.2266236 -17.3915445, -66.226496 -17.3915467)"
64728410,False,,,residential,False,64.652,,,"LINESTRING (-66.2264965 -17.385034, -66.2258873 -17.3850261)"
64728455,True,2,,residential,False,98.34899999999999,,,"LINESTRING (-66.2264965 -17.385034, -66.2264436 -17.3845452, -66.2264178 -17.3841529)"
64728428,False,2,Calle José Miguel Lanza,residential,True,49.311,,,"LINESTRING (-66.2252475 -17.3866032, -66.2252397 -17.3870466)"
64728430,False,2,Calle Mariano Antezana,residential,False,20.332,,,"LINESTRING (-66.2252475 -17.3866032, -66.225056 -17.3865972)"
64728430,False,2,Calle Mariano Antezana,residential,True,3.417,,,"LINESTRING (-66.2252475 -17.3866032, -66.2252797 -17.3866035)"
64733163,False,2,,residential,True,60.668,,,"LINESTRING (-66.226618 -17.3898436, -66.2271857 -17.3897789)"
472427862,True,2,,residential,False,106.98,,,"LINESTRING (-66.226618 -17.3898436, -66.2266384 -17.3908055)"
"[586699509, 807255775]",True,3,Avenida Blanco Galindo,trunk,False,226.89800000000002,F4,80,"LINESTRING (-66.226663 -17.391409, -66.2274214 -17.3913804, -66.2284514 -17.3913315, -66.2287988 -17.3913116)"
64728430,False,2,Calle Mariano Antezana,residential,False,64.378,,,"LINESTRING (-66.2264724 -17.3866271, -66.225866 -17.3866095)"
64728455,True,2,,residential,False,177.163,,,"LINESTRING (-66.2264724 -17.3866271, -66.2264768 -17.3863369, -66.2264936 -17.3852258, -66.2264965 -17.385034)"
64728455,True,2,,residential,False,15.659,,,"LINESTRING (-66.2264962 -17.3914165, -66.2264991 -17.3912757)"
807255775,True,3,Avenida Blanco Galindo,trunk,False,17.719,F4,80,"LINESTRING (-66.2264962 -17.3914165, -66.226663 -17.391409)"
64728395,False,2,Calle Alejo Calatayud,residential,False,159.025,,,"LINESTRING (-66.2258572 -17.3870565, -66.2258296 -17.3884864)"
64728459,False,2,,residential,False,64.525,,,"LINESTRING (-66.2258572 -17.3870565, -66.2264652 -17.3870656)"
64728459,False,2,,residential,True,65.535,,,"LINESTRING (-66.2258572 -17.3870565, -66.2252397 -17.3870466)"
64728399,False,2,,residential,False,59.409,,,"LINESTRING (-66.2253291 -17.3849636, -66.2258888 -17.3849762)"
1159547300,False,2,Calle José Miguel Lanza,residential,True,92.108,,,"LINESTRING (-66.2253291 -17.3849636, -66.2253041 -17.3857916)"
64728428,False,2,Calle José Miguel Lanza,residential,False,131.421,,,"LINESTRING (-66.2251966 -17.389653, -66.2252242 -17.3884714)"
64728428,False,2,Calle José Miguel Lanza,residential,True,23.472,,,"LINESTRING (-66.2251966 -17.389653, -66.2251671 -17.3898622)"
64728459,False,2,,residential,False,19.926,,,"LINESTRING (-66.2264652 -17.3870656, -66.2266508 -17.3870384)"
64728459,False,2,,residential,True,64.525,,,"LINESTRING (-66.2264652 -17.3870656, -66.2258572 -17.3870565)"
64728455,True,2,,residential,False,48.772999999999996,,,"LINESTRING (-66.2264652 -17.3870656, -66.2264727 -17.3868581, -66.2264724 -17.3866271)"
1003124544,False,4,Prolongación d'Orbigny,residential,False,14.715,,,"LINESTRING (-66.2265561 -17.3841433, -66.2264178 -17.3841529)"
1003124543,True,1,Prolongación d'Orbigny,residential,False,89.99000000000001,,,"LINESTRING (-66.2265561 -17.3841433, -66.2266869 -17.3840895, -66.2273912 -17.3840486)"
64728428,False,2,Calle José Miguel Lanza,residential,False,49.311,,,"LINESTRING (-66.2252397 -17.3870466, -66.2252475 -17.3866032)"
64728428,False,2,Calle José Miguel Lanza,residential,True,116.598,,,"LINESTRING (-66.2252397 -17.3870466, -66.2252137 -17.3880949)"
64728459,False,2,,residential,False,65.535,,,"LINESTRING (-66.2252397 -17.3870466, -66.2258572 -17.3870565)"
64728459,False,2,,residential,True,21.021,,,"LINESTRING (-66.2252397 -17.3870466, -66.2250416 -17.387046)"
64728428,False,2,Calle José Miguel Lanza,residential,False,116.598,,,"LINESTRING (-66.2252137 -17.3880949, -66.2252397 -17.3870466)"
64728428,False,2,Calle José Miguel Lanza,residential,True,41.88,,,"LINESTRING (-66.2252137 -17.3880949, -66.2252242 -17.3884714)"
64728438,False,2,Calle Daniel Campos,residential,True,19.695,,,"LINESTRING (-66.2252137 -17.3880949, -66.2250281 -17.388094)"
64728430,False,2,Calle Mariano Antezana,residential,True,20.332,,,"LINESTRING (-66.225056 -17.3865972, -66.2252475 -17.3866032)"
64728428,False,2,Calle José Miguel Lanza,residential,False,41.88,,,"LINESTRING (-66.2252242 -17.3884714, -66.2252137 -17.3880949)"
64728428,False,2,Calle José Miguel Lanza,residential,True,131.421,,,"LINESTRING (-66.2252242 -17.3884714, -66.2251966 -17.389653)"
64728458,False,2,Calle Daniel Campos,residential,False,64.263,,,"LINESTRING (-66.2252242 -17.3884714, -66.2258296 -17.3884864)"
