osmid,highway,oneway,reversed,length,geometry,bridge,lanes,maxspeed
323477582,residential,False,False,87.112,"LINESTRING (-64.5366779 -17.1934829, -64.5369774 -17.1942122)",,,
"[429106960, 1147801180]",residential,False,False,103.99499999999999,"LINESTRING (-64.5366779 -17.1934829, -64.5364044 -17.1935447, -64.5361686 -17.1936535, -64.536071 -17.1937156, -64.535961 -17.1937642, -64.5357787 -17.1938371)",,,
1147801180,residential,False,True,119.285,"LINESTRING (-64.5366779 -17.1934829, -64.5369208 -17.1933916, -64.5377348 -17.1931209)",,,
323477580,residential,False,True,89.176,"LINESTRING (-64.5354395 -17.1931035, -64.5357787 -17.1938371)",,,
323477515,residential,False,False,147.488,"LINESTRING (-64.5354395 -17.1931035, -64.5347548 -17.1933675, -64.5341563 -17.1936099)",,,
323477561,residential,False,True,82.261,"LINESTRING (-64.5377348 -17.1931209, -64.5379887 -17.1938198)",,,
1147801180,residential,False,False,119.285,"LINESTRING (-64.5377348 -17.1931209, -64.5369208 -17.1933916, -64.5366779 -17.1934829)",,,
323477515,residential,False,False,56.503,"LINESTRING (-64.5341563 -17.1936099, -64.5336584 -17.1937887)",,,
323477578,residential,False,False,55.67,"LINESTRING (-64.5341563 -17.1936099, -64.5339732 -17.1931408)",,,
323477578,residential,False,True,82.295,"LINESTRING (-64.5341563 -17.1936099, -64.5344616 -17.1942901)",,,
323477515,residential,False,True,147.488,"LINESTRING (-64.5341563 -17.1936099, -64.5347548 -17.1933675, -64.5354395 -17.1931035)",,,
323477515,residential,False,True,56.503,"LINESTRING (-64.5336584 -17.1937887, -64.5341563 -17.1936099)",,,
323477500,residential,False,False,115.949,"LINESTRING (-64.5379887 -17.1938198, -64.5369774 -17.1942122)",,,
323477500,residential,False,True,60.594,"LINESTRING (-64.5379887 -17.1938198, -64.5385236 -17.1936305)",,,
323477561,residential,False,False,82.261,"LINESTRING (-64.5379887 -17.1938198, -64.5377348 -17.1931209)",,,
323477561,residential,False,True,88.097,"LINESTRING (-64.5379887 -17.1938198, -64.5383075 -17.1945512)",,,
323477580,residential,False,False,89.176,"LINESTRING (-64.5357787 -17.1938371, -64.5354395 -17.1931035)",,,
323477580,residential,False,True,92.364,"LINESTRING (-64.5357787 -17.1938371, -64.5361051 -17.194607)",,,
323477527,residential,False,False,149.023,"LINESTRING (-64.5357787 -17.1938371, -64.535167 -17.1940636, -64.5350444 -17.1940794, -64.5344616 -17.1942901)",,,
"[429106960, 1147801180]",residential,False,True,103.99499999999999,"LINESTRING (-64.5357787 -17.1938371, -64.535961 -17.1937642, -64.536071 -17.1937156, -64.5361686 -17.1936535, -64.5364044 -17.1935447, -64.5366779 -17.1934829)",,,
323477500,residential,False,False,102.534,"LINESTRING (-64.5369774 -17.1942122, -64.5361051 -17.194607)",,,
323477500,residential,False,True,115.949,"LINESTRING (-64.5369774 -17.1942122, -64.5379887 -17.1938198)",,,
323477582,residential,False,False,90.062,"LINESTRING (-64.5369774 -17.1942122, -64.5373103 -17.1949571)",,,
323477582,residential,False,True,87.112,"LINESTRING (-64.5369774 -17.1942122, -64.5366779 -17.1934829)",,,
323477578,residential,False,False,82.295,"LINESTRING (-64.5344616 -17.1942901, -64.5341563 -17.1936099)",,,
323477578,residential,False,True,86.086,"LINESTRING (-64.5344616 -17.1942901, -64.5347749 -17.1950041)",,,
323477527,residential,False,True,149.023,"LINESTRING (-64.5344616 -17.1942901, -64.5350444 -17.1940794, -64.535167 -17.1940636, -64.5357787 -17.1938371)",,,
429153560,residential,False,False,98.76700000000001,"LINESTRING (-64.5344616 -17.1942901, -64.5343206 -17.1943289, -64.5336305 -17.1946824)",,,
323477561,residential,False,False,88.097,"LINESTRING (-64.5383075 -17.1945512, -64.5379887 -17.1938198)",,,
323477561,residential,False,True,110.027,"LINESTRING (-64.5383075 -17.1945512, -64.538715 -17.1954609)",,,
323477574,residential,False,True,115.142,"LINESTRING (-64.5383075 -17.1945512, -64.5373103 -17.1949571)",,,
323477500,residential,False,False,147.401,"LINESTRING (-64.5361051 -17.194607, -64.5348338 -17.1951383)",,,
323477500,residential,False,True,102.534,"LINESTRING (-64.5361051 -17.194607, -64.5369774 -17.1942122)",,,
323477580,residential,False,False,92.364,"LINESTRING (-64.5361051 -17.194607, -64.5357787 -17.1938371)",,,
323477580,residential,False,True,87.312,"LINESTRING (-64.5361051 -17.194607, -64.5364265 -17.1953297)",,,
323477574,residential,False,False,115.142,"LINESTRING (-64.5373103 -17.1949571, -64.5383075 -17.1945512)",,,
323477574,residential,False,True,102.617,"LINESTRING (-64.5373103 -17.1949571, -64.5364265 -17.1953297)",,,
323477582,residential,False,False,91.185,"LINESTRING (-64.5373103 -17.1949571, -64.5376483 -17.1957109)",,,
323477582,residential,False,True,90.062,"LINESTRING (-64.5373103 -17.1949571, -64.5369774 -17.1942122)",,,
323477500,residential,False,True,147.401,"LINESTRING (-64.5348338 -17.1951383, -64.5361051 -17.194607)",,,
323477578,residential,False,False,16.181,"LINESTRING (-64.5348338 -17.1951383, -64.5347749 -17.1950041)",,,
323477578,residential,False,True,86.849,"LINESTRING (-64.5348338 -17.1951383, -64.5351324 -17.1958654)",,,
323477574,residential,False,False,102.617,"LINESTRING (-64.5364265 -17.1953297, -64.5373103 -17.1949571)",,,
323477574,residential,False,True,149.817,"LINESTRING (-64.5364265 -17.1953297, -64.5351324 -17.1958654)",,,
323477580,residential,False,False,87.312,"LINESTRING (-64.5364265 -17.1953297, -64.5361051 -17.194607)",,,
323477580,residential,False,True,91.371,"LINESTRING (-64.5364265 -17.1953297, -64.5367566 -17.1960885)",,,
323477392,residential,False,False,115.564,"LINESTRING (-64.538715 -17.1954609, -64.5377082 -17.1958547)",,,
323477392,residential,False,True,56.045,"LINESTRING (-64.538715 -17.1954609, -64.5391904 -17.1952423)",,,
323477561,residential,False,False,110.027,"LINESTRING (-64.538715 -17.1954609, -64.5383075 -17.1945512)",,,
323477561,residential,False,True,93.47,"LINESTRING (-64.538715 -17.1954609, -64.5388905 -17.195815, -64.5389913 -17.1961074, -64.5390601 -17.1962321)",,,
323477549,residential,False,False,103.609,"LINESTRING (-64.5376483 -17.1957109, -64.5367566 -17.1960885)",,,
323477582,residential,False,False,17.209,"LINESTRING (-64.5376483 -17.1957109, -64.5377082 -17.1958547)",,,
323477582,residential,False,True,91.185,"LINESTRING (-64.5376483 -17.1957109, -64.5373103 -17.1949571)",,,
"[323477387, 630473221, 630473222]",residential,False,False,113.351,"LINESTRING (-64.5400261 -17.1958065, -64.5399259 -17.1958781, -64.5396182 -17.19601, -64.5395574 -17.1960361, -64.539482 -17.1960692, -64.5390601 -17.1962321)",yes,,
323477574,residential,False,False,149.817,"LINESTRING (-64.5351324 -17.1958654, -64.5364265 -17.1953297)",,,
323477574,residential,False,True,99.594,"LINESTRING (-64.5351324 -17.1958654, -64.5342669 -17.1962098)",,,
323477578,residential,False,False,86.849,"LINESTRING (-64.5351324 -17.1958654, -64.5348338 -17.1951383)",,,
323477578,residential,False,True,90.042,"LINESTRING (-64.5351324 -17.1958654, -64.5354418 -17.1966193)",,,
323477392,residential,False,True,115.564,"LINESTRING (-64.5377082 -17.1958547, -64.538715 -17.1954609)",,,
323477582,residential,False,False,82.138,"LINESTRING (-64.5377082 -17.1958547, -64.5379963 -17.1965402)",,,
323477582,residential,False,True,17.209,"LINESTRING (-64.5377082 -17.1958547, -64.5376483 -17.1957109)",,,
323477549,residential,False,False,151.623,"LINESTRING (-64.5367566 -17.1960885, -64.5354418 -17.1966193)",,,
323477549,residential,False,True,103.609,"LINESTRING (-64.5367566 -17.1960885, -64.5376483 -17.1957109)",,,
323477580,residential,False,False,91.371,"LINESTRING (-64.5367566 -17.1960885, -64.5364265 -17.1953297)",,,
323477580,residential,False,True,100.57,"LINESTRING (-64.5367566 -17.1960885, -64.5371184 -17.1969243)",,,
323477561,residential,False,False,93.47,"LINESTRING (-64.5390601 -17.1962321, -64.5389913 -17.1961074, -64.5388905 -17.195815, -64.538715 -17.1954609)",,,
630473221,residential,False,False,105.706,"LINESTRING (-64.5390601 -17.1962321, -64.5384132 -17.1964574, -64.5381235 -17.1965532)",,,
"[323477387, 630473221, 630473222]",residential,False,True,113.351,"LINESTRING (-64.5390601 -17.1962321, -64.539482 -17.1960692, -64.5395574 -17.1960361, -64.5396182 -17.19601, -64.5399259 -17.1958781, -64.5400261 -17.1958065)",yes,,
323477574,residential,False,False,99.594,"LINESTRING (-64.5342669 -17.1962098, -64.5351324 -17.1958654)",,,
323477581,residential,False,False,103.974,"LINESTRING (-64.5342669 -17.1962098, -64.5338949 -17.1953449)",,,
323477581,residential,False,True,80.825,"LINESTRING (-64.5342669 -17.1962098, -64.5345774 -17.1968734)",,,
323477574,residential,False,True,136.253,"LINESTRING (-64.5342669 -17.1962098, -64.5331439 -17.1966567, -64.533102 -17.1967056)",,,
323477582,residential,False,False,16.067,"LINESTRING (-64.5379963 -17.1965402, -64.5380564 -17.1966728)",,,
323477582,residential,False,True,82.138,"LINESTRING (-64.5379963 -17.1965402, -64.5377082 -17.1958547)",,,
630473221,residential,False,True,13.589,"LINESTRING (-64.5379963 -17.1965402, -64.5381235 -17.1965532)",,,
"[630473221, 323477543]",residential,False,False,102.571,"LINESTRING (-64.5379963 -17.1965402, -64.537847 -17.1966034, -64.5371184 -17.1969243)",,,
323477549,residential,False,True,151.623,"LINESTRING (-64.5354418 -17.1966193, -64.5367566 -17.1960885)",,,
323477578,residential,False,False,90.042,"LINESTRING (-64.5354418 -17.1966193, -64.5351324 -17.1958654)",,,
323477549,residential,False,False,96.076,"LINESTRING (-64.5354418 -17.1966193, -64.5350176 -17.1967906, -64.5346087 -17.1969557)",,,
323477578,residential,False,True,99.78,"LINESTRING (-64.5354418 -17.1966193, -64.5356001 -17.1969907, -64.535796 -17.1974504)",,,
323477529,living_street,False,False,52.109,"LINESTRING (-64.533102 -17.1967056, -64.5330322 -17.1966096, -64.5328874 -17.1962862)",,,
323477529,living_street,False,True,78.647,"LINESTRING (-64.533102 -17.1967056, -64.533104 -17.1967531, -64.5333545 -17.1972471, -64.5334321 -17.1973295)",,,
323477574,residential,False,False,136.253,"LINESTRING (-64.533102 -17.1967056, -64.5331439 -17.1966567, -64.5342669 -17.1962098)",,,
323477498,living_street,False,False,58.768,"LINESTRING (-64.5345774 -17.1968734, -64.5340702 -17.1970845)",,,
323477581,residential,False,False,80.825,"LINESTRING (-64.5345774 -17.1968734, -64.5342669 -17.1962098)",,,
323477581,residential,False,True,9.737,"LINESTRING (-64.5345774 -17.1968734, -64.5346087 -17.1969557)",,,
323477543,residential,False,False,152.165,"LINESTRING (-64.5371184 -17.1969243, -64.535796 -17.1974504)",,,
323477580,residential,False,False,100.57,"LINESTRING (-64.5371184 -17.1969243, -64.5367566 -17.1960885)",,,
323477580,residential,False,True,16.768,"LINESTRING (-64.5371184 -17.1969243, -64.5371781 -17.1970639)",,,
"[630473221, 323477543]",residential,False,True,102.571,"LINESTRING (-64.5371184 -17.1969243, -64.537847 -17.1966034, -64.5379963 -17.1965402)",,,
323477375,residential,False,True,85.566,"LINESTRING (-64.5327408 -17.1969282, -64.5330901 -17.1976216)",,,
