osmid,highway,oneway,reversed,length,name,maxspeed,geometry,lanes
187148414,residential,False,True,124.27,,,"LINESTRING (-65.6363612 -14.9928432, -65.6372196 -14.9920939)",
812402390,primary,False,False,115.149,Calle Santiesteban,80,"LINESTRING (-65.6363612 -14.9928432, -65.6371719 -14.9935208)",
144649433,residential,False,False,64.177,Sargento Pessoa,,"LINESTRING (-65.6387734 -14.9948813, -65.6391674 -14.9944474)",
144649433,residential,False,True,134.279,Sargento Pessoa,,"LINESTRING (-65.6387734 -14.9948813, -65.6379573 -14.9957961)",
812402390,primary,False,False,111.121,Calle Santiesteban,80,"LINESTRING (-65.6387734 -14.9948813, -65.6395438 -14.9955483)",
812402390,primary,False,True,113.523,Calle Santiesteban,80,"LINESTRING (-65.6387734 -14.9948813, -65.6379855 -14.9942008)",
187148410,secondary,False,True,68.593,Calle Alfonso Elorriaga,,"LINESTRING (-65.6386976 -14.9925007, -65.6390564 -14.993011)",
383464092,secondary,False,False,148.751,Avenida Aeropuerto,,"LINESTRING (-65.6386976 -14.9925007, -65.6385828 -14.9920251, -65.6385436 -14.991863, -65.6384974 -14.9916714, -65.6384538 -14.9914909, -65.6383831 -14.9911979)",
1213179520,residential,False,False,136.71599999999998,Calle Alfonso Elorriaga,,"LINESTRING (-65.6386976 -14.9925007, -65.6384326 -14.9921214, -65.6382469 -14.9918557, -65.6381146 -14.9916664, -65.6379855 -14.9914816)",
144649433,residential,False,False,116.661,Sargento Pessoa,,"LINESTRING (-65.639674 -14.9938895, -65.6404272 -14.9931336)",
144649433,residential,False,True,18.697,Sargento Pessoa,,"LINESTRING (-65.639674 -14.9938895, -65.6395592 -14.9940159)",
187148410,secondary,False,False,118.08,Calle Alfonso Elorriaga,,"LINESTRING (-65.639674 -14.9938895, -65.6390564 -14.993011)",
187148410,secondary,False,True,112.516,Calle Alfonso Elorriaga,,"LINESTRING (-65.639674 -14.9938895, -65.6402766 -14.9947172)",
444002438,residential,False,False,9.923,Calle Antonio de Orellana,,"LINESTRING (-65.645308 -14.9961377, -65.6452471 -14.9960706)",
144649433,residential,False,True,176.636,Sargento Pessoa,,"LINESTRING (-65.6443419 -14.9886051, -65.6432996 -14.9898338)",
187148413,residential,False,False,92.774,,,"LINESTRING (-65.6421687 -14.9878436, -65.6416093 -14.9884793)",
222839488,residential,False,True,118.652,Calle Antonio de Orellana,,"LINESTRING (-65.6366742 -14.9884099, -65.6374939 -14.9891252)",
222840562,residential,False,True,58.685,Horacio Semani,,"LINESTRING (-65.6366742 -14.9884099, -65.6370557 -14.9880321)",
187148426,residential,False,False,64.054,,,"LINESTRING (-65.6374939 -14.9891252, -65.6370241 -14.98948)",
222839488,residential,False,False,118.652,Calle Antonio de Orellana,,"LINESTRING (-65.6374939 -14.9891252, -65.6366742 -14.9884099)",
222839488,residential,False,True,47.592,Calle Antonio de Orellana,,"LINESTRING (-65.6374939 -14.9891252, -65.6378227 -14.9894121)",
187148440,residential,False,False,110.717,,,"LINESTRING (-65.6394229 -14.9893611, -65.6401049 -14.9886145)",
187148440,residential,False,True,120.699,,,"LINESTRING (-65.6394229 -14.9893611, -65.638684 -14.9901789)",
261838498,residential,False,False,115.5,Matilde Vda. de Rivero,,"LINESTRING (-65.6394229 -14.9893611, -65.6402166 -14.9900619)",
261838498,residential,False,True,60.392,Matilde Vda. de Rivero,,"LINESTRING (-65.6394229 -14.9893611, -65.6390217 -14.9889806)",
222839488,residential,False,False,47.592,Calle Antonio de Orellana,,"LINESTRING (-65.6378227 -14.9894121, -65.6374939 -14.9891252)",
222839488,residential,False,True,125.812,Calle Antonio de Orellana,,"LINESTRING (-65.6378227 -14.9894121, -65.638684 -14.9901789)",
383464092,secondary,False,False,154.734,Avenida Aeropuerto,,"LINESTRING (-65.6378227 -14.9894121, -65.6374659 -14.9880639)",
383464092,secondary,False,True,207.60500000000002,Avenida Aeropuerto,,"LINESTRING (-65.6378227 -14.9894121, -65.6381003 -14.990401, -65.6383831 -14.9911979)",
187148413,residential,False,False,119.725,,,"LINESTRING (-65.6402166 -14.9900619, -65.6394952 -14.9908827)",
187148413,residential,False,True,117.289,,,"LINESTRING (-65.6402166 -14.9900619, -65.6409238 -14.9892582)",
261838498,residential,False,False,116.86,Matilde Vda. de Rivero,,"LINESTRING (-65.6402166 -14.9900619, -65.6410196 -14.990771)",
261838498,residential,False,True,115.5,Matilde Vda. de Rivero,,"LINESTRING (-65.6402166 -14.9900619, -65.6394229 -14.9893611)",
187148440,residential,False,False,120.699,,,"LINESTRING (-65.638684 -14.9901789, -65.6394229 -14.9893611)",
222839488,residential,False,False,125.812,Calle Antonio de Orellana,,"LINESTRING (-65.638684 -14.9901789, -65.6378227 -14.9894121)",
222839488,residential,False,True,77.028,Calle Antonio de Orellana,,"LINESTRING (-65.638684 -14.9901789, -65.6392114 -14.9906483)",
187148414,residential,False,False,107.936,,,"LINESTRING (-65.6392114 -14.9906483, -65.6383831 -14.9911979)",
222839488,residential,False,False,77.028,Calle Antonio de Orellana,,"LINESTRING (-65.6392114 -14.9906483, -65.638684 -14.9901789)",
444002434,residential,True,False,40.14,Antonio de Orellana,,"LINESTRING (-65.6392114 -14.9906483, -65.6393033 -14.9907153, -65.6394952 -14.9908827)",
187148417,residential,False,False,121.525,Calle Beni,,"LINESTRING (-65.6410196 -14.990771, -65.6403003 -14.9916146)",
187148417,residential,False,True,121.026,Calle Beni,,"LINESTRING (-65.6410196 -14.990771, -65.6417416 -14.9899354)",
261838498,residential,False,False,119.509,Matilde Vda. de Rivero,,"LINESTRING (-65.6410196 -14.990771, -65.6418613 -14.9914739)",
261838498,residential,False,True,116.86,Matilde Vda. de Rivero,,"LINESTRING (-65.6410196 -14.990771, -65.6402166 -14.9900619)",
187148413,residential,False,True,6.552,,,"LINESTRING (-65.6394557 -14.9909276, -65.6394952 -14.9908827)",
444002437,residential,True,False,40.896,Antonio de Orellana,,"LINESTRING (-65.6394557 -14.9909276, -65.6392765 -14.9907515, -65.6392114 -14.9906483)",
187148414,residential,False,False,53.094,,,"LINESTRING (-65.6383831 -14.9911979, -65.6379855 -14.9914816)",
187148414,residential,False,True,107.936,,,"LINESTRING (-65.6383831 -14.9911979, -65.6392114 -14.9906483)",
187148419,residential,False,True,188.88,Calle Junín,,"LINESTRING (-65.6383831 -14.9911979, -65.6385717 -14.9914814, -65.6392366 -14.9920566, -65.639614 -14.992398)",
383464092,secondary,False,False,207.60500000000002,Avenida Aeropuerto,,"LINESTRING (-65.6383831 -14.9911979, -65.6381003 -14.990401, -65.6378227 -14.9894121)",
383464092,secondary,False,True,148.751,Avenida Aeropuerto,,"LINESTRING (-65.6383831 -14.9911979, -65.6384538 -14.9914909, -65.6384974 -14.9916714, -65.6385436 -14.991863, -65.6385828 -14.9920251, -65.6386976 -14.9925007)",
187148414,residential,False,False,40.172,,,"LINESTRING (-65.6379855 -14.9914816, -65.6376757 -14.991684)",
187148414,residential,False,True,53.094,,,"LINESTRING (-65.6379855 -14.9914816, -65.6383831 -14.9911979)",
1213179520,residential,False,True,136.716,Calle Alfonso Elorriaga,,"LINESTRING (-65.6379855 -14.9914816, -65.6381146 -14.9916664, -65.6382469 -14.9918557, -65.6384326 -14.9921214, -65.6386976 -14.9925007)",
187148414,residential,False,False,66.914,,,"LINESTRING (-65.6376757 -14.991684, -65.6372196 -14.9920939)",
