osmid,oneway,name,highway,reversed,length,geometry,access
35588414,True,Avenida Nicolás Suárez,residential,False,12.774,"LINESTRING (-66.0740964 -10.999194, -66.0741201 -10.9990815)",
533509748,True,Avenida Gabriel Rene Moreno,residential,False,108.476,"LINESTRING (-66.0740964 -10.999194, -66.0733801 -10.9990623, -66.0731181 -10.999023)",
522295353,False,,residential,True,15.288,"LINESTRING (-66.0747571 -10.9949629, -66.0748971 -10.994967)",
522295353,False,,residential,False,113.029,"LINESTRING (-66.0747571 -10.9949629, -66.0738628 -10.9949548, -66.0737217 -10.9949507)",
522295353,False,,residential,True,113.029,"LINESTRING (-66.0737217 -10.9949507, -66.0738628 -10.9949548, -66.0747571 -10.9949629)",
715620762,True,Avenida Nicanor Gonzalo Salvatierra,residential,False,87.375,"LINESTRING (-66.0737217 -10.9949507, -66.0736517 -10.995002, -66.0735163 -10.9956893)",
522295349,False,,residential,True,14.728,"LINESTRING (-66.0758683 -10.9950529, -66.0759996 -10.9950834)",
"[522295353, 522295349]",False,,residential,False,106.609,"LINESTRING (-66.0758683 -10.9950529, -66.0757388 -10.9950229, -66.0748971 -10.994967)",
522295349,False,,residential,True,12.262,"LINESTRING (-66.0768963 -10.9954852, -66.0769983 -10.9955314)",
522295349,False,,residential,False,109.619,"LINESTRING (-66.0768963 -10.9954852, -66.0767186 -10.9953251, -66.0764618 -10.9952049, -66.0761229 -10.995112, -66.0759996 -10.9950834)",
715620762,True,Avenida Nicanor Gonzalo Salvatierra,residential,False,10.972,"LINESTRING (-66.0735163 -10.9956893, -66.0734918 -10.995785)",
129747639,True,Avenida Máximo Henicke,residential,False,59.33,"LINESTRING (-66.0735163 -10.9956893, -66.0731589 -10.9956378, -66.0730932 -10.9956403, -66.07299 -10.9956935)",
522295354,False,,residential,True,107.121,"LINESTRING (-66.07239 -10.9958591, -66.0714313 -10.9956532)",
577557314,False,Avenida Máximo Henicke,residential,True,10.579,"LINESTRING (-66.07239 -10.9958591, -66.0724867 -10.9958655)",
35588414,True,Avenida Nicolás Suárez,residential,False,101.454,"LINESTRING (-66.0745978 -10.9958618, -66.0747571 -10.9949629)",
129747639,True,Avenida Máximo Henicke,residential,False,106.461,"LINESTRING (-66.0745978 -10.9958618, -66.0736345 -10.9957119)",
129747584,True,Avenida Doctor Juan de Dios Martínez,residential,False,110.56,"LINESTRING (-66.0757045 -10.9960341, -66.0758683 -10.9950529)",
129747639,True,Avenida Máximo Henicke,residential,False,107.939,"LINESTRING (-66.0757045 -10.9960341, -66.0747287 -10.9958768)",
129747639,True,Avenida Máximo Henicke,residential,False,107.369,"LINESTRING (-66.0767735 -10.9962006, -66.075802 -10.9960493)",
409178556,True,Avenida Bernardino Ochoa,residential,False,80.67,"LINESTRING (-66.0767735 -10.9962006, -66.0768963 -10.9954852)",
522295355,True,,residential,False,13.146,"LINESTRING (-66.0767735 -10.9962006, -66.0768927 -10.9962175)",
"[1217164800, 522295355]",True,Avenida Sucre,residential,False,23.063000000000002,"LINESTRING (-66.0778577 -10.9963811, -66.0779835 -10.996399, -66.0779716 -10.9964808)",
556854000,False,,residential,False,111.334,"LINESTRING (-66.0778577 -10.9963811, -66.0778552 -10.9961758, -66.0772544 -10.9956413)",
613543722,True,Avenida Ejército Nacional,residential,False,12.728,"LINESTRING (-66.0711798 -10.9964575, -66.0712951 -10.9964746)",
577510465,True,Avenida Cosme Gutiérrez,residential,False,103.485,"LINESTRING (-66.0711798 -10.9964575, -66.0713314 -10.9956393, -66.0714313 -10.9956532)",
129747596,True,Avenida Placido Molina,residential,False,83.075,"LINESTRING (-66.0722696 -10.9965968, -66.07239 -10.9958591)",
613543722,True,Avenida Ejército Nacional,residential,False,10.023,"LINESTRING (-66.0722696 -10.9965968, -66.0723604 -10.9966102)",
613543722,True,Avenida Ejército Nacional,residential,False,10.675,"LINESTRING (-66.0733599 -10.9967649, -66.0734564 -10.9967805)",
715620762,True,Avenida Nicanor Gonzalo Salvatierra,residential,False,11.945,"LINESTRING (-66.0733599 -10.9967649, -66.0733354 -10.9968696)",
35588414,True,Avenida Nicolás Suárez,residential,False,108.009,"LINESTRING (-66.0744632 -10.9969301, -66.0745855 -10.9959662)",
577557255,True,Avenida  Antonio Vaca Diez,residential,False,10.383,"LINESTRING (-66.0744632 -10.9969301, -66.0745572 -10.9969444)",
129747584,True,Avenida Doctor Juan de Dios Martínez,residential,False,109.129,"LINESTRING (-66.0755389 -10.9971018, -66.0756903 -10.9961317)",
577557255,True,Avenida  Antonio Vaca Diez,residential,False,9.181,"LINESTRING (-66.0755389 -10.9971018, -66.0756217 -10.9971163)",
409178556,True,Avenida Bernardino Ochoa,residential,False,109.827,"LINESTRING (-66.0766021 -10.9972673, -66.0767703 -10.9962935)",
577557255,True,Avenida  Antonio Vaca Diez,residential,False,12.406,"LINESTRING (-66.0766021 -10.9972673, -66.0767147 -10.9972825)",
129747607,True,Avenida Sucre,residential,False,111.084,"LINESTRING (-66.0776907 -10.9974484, -66.0778447 -10.9964609)",
577557255,True,Avenida  Antonio Vaca Diez,residential,False,13.916,"LINESTRING (-66.0776907 -10.9974484, -66.0778166 -10.9974681)",
419693373,True,Avenida Plácido Méndez,residential,False,12.119,"LINESTRING (-66.0710148 -10.9975331, -66.0711245 -10.9975499)",permissive
577510465,True,Avenida Cosme Gutiérrez,residential,False,113.307,"LINESTRING (-66.0710148 -10.9975331, -66.0711696 -10.9965255)",
129747596,True,Avenida Placido Molina,residential,False,110.224,"LINESTRING (-66.0721028 -10.9976697, -66.0722546 -10.9966897)",
419693373,True,Avenida Plácido Méndez,residential,False,11.359,"LINESTRING (-66.0721028 -10.9976697, -66.0722052 -10.9976879)",permissive
419693373,True,Avenida Plácido Méndez,residential,False,11.399,"LINESTRING (-66.0732079 -10.9978362, -66.0733111 -10.9978519)",permissive
715620762,True,Avenida Nicanor Gonzalo Salvatierra,residential,False,11.665,"LINESTRING (-66.0732079 -10.9978362, -66.0731876 -10.9979392)",
129747586,False,Avenida  Ejercito Nacional,residential,False,104.798,"LINESTRING (-66.0795902 -10.9980452, -66.0790653 -10.9978165, -66.0788078 -10.9977314, -66.0787064 -10.99768)",
129747584,True,Avenida Doctor Juan de Dios Martínez,residential,False,112.568,"LINESTRING (-66.0753588 -10.9981923, -66.0755194 -10.9971923)",
428874170,True,Calle Antenor Vazquez,residential,False,8.444,"LINESTRING (-66.0753588 -10.9981923, -66.0754352 -10.9982042)",
409178556,True,Avenida Bernardino Ochoa,residential,False,9.209,"LINESTRING (-66.076417 -10.9984407, -66.0764308 -10.998359)",
810382312,True,,residential,False,109.84,"LINESTRING (-66.076417 -10.9984407, -66.0754227 -10.9982886)",
129747607,True,Avenida Sucre,residential,False,112.97,"LINESTRING (-66.0775159 -10.9985245, -66.0776675 -10.9975195)",
428874170,True,Calle Antenor Vazquez,residential,False,11.399,"LINESTRING (-66.0775159 -10.9985245, -66.0776191 -10.9985402)",
577510465,True,Avenida Cosme Gutiérrez,residential,False,10.111,"LINESTRING (-66.070848 -10.9986651, -66.0708612 -10.9985751)",
129747626,True,Avenida Juan Alberdi,residential,False,9.32,"LINESTRING (-66.078421 -10.9987474, -66.0784355 -10.9986648)",
810382312,True,,residential,False,90.111,"LINESTRING (-66.078421 -10.9987474, -66.0776053 -10.9986226)",
129747596,True,Avenida Placido Molina,residential,False,13.302,"LINESTRING (-66.0719243 -10.9988475, -66.0719477 -10.9987301)",
533509748,True,Avenida Gabriel Rene Moreno,residential,False,109.676,"LINESTRING (-66.0719243 -10.9988475, -66.0709341 -10.99868)",
533509748,True,Avenida Gabriel Rene Moreno,residential,False,109.186,"LINESTRING (-66.0730122 -10.9990058, -66.0720226 -10.9988625)",
715620762,True,Avenida Nicanor Gonzalo Salvatierra,residential,False,107.288,"LINESTRING (-66.0730122 -10.9990058, -66.0728631 -10.9999595)",
37911902,True,Avenida Medardo Chavez,residential,False,108.239,"LINESTRING (-66.0751943 -10.9993422, -66.0742118 -10.9992104)",
129747584,True,Avenida Doctor Juan de Dios Martínez,residential,False,12.562,"LINESTRING (-66.0751943 -10.9993422, -66.0752077 -10.99923)",
37911902,True,Avenida Medardo Chavez,residential,False,106.826,"LINESTRING (-66.0762507 -10.9994937, -66.0752823 -10.9993548)",
409178556,True,Avenida Bernardino Ochoa,residential,False,11.421,"LINESTRING (-66.0762507 -10.9994937, -66.0762667 -10.9993922)",
37911902,True,Avenida Medardo Chavez,residential,False,109.631,"LINESTRING (-66.0773278 -10.9996641, -66.0763361 -10.9995079)",
129747607,True,Avenida Sucre,residential,False,12.042,"LINESTRING (-66.0773278 -10.9996641, -66.0773494 -10.9995579)",
577510465,True,Avenida Cosme Gutiérrez,residential,False,10.408,"LINESTRING (-66.070674 -10.9997562, -66.0706879 -10.9996636)",
37911902,True,Avenida Medardo Chavez,residential,False,93.19,"LINESTRING (-66.0782653 -10.9998211, -66.0774235 -10.9996813)",
129747626,True,Avenida Juan Alberdi,residential,False,11.23,"LINESTRING (-66.0782653 -10.9998211, -66.0782797 -10.9997211)",
