osmid,highway,oneway,reversed,length,lanes,ref,name,maxspeed,geometry,bridge,junction
284093834,residential,False,False,112.072,,,,,"LINESTRING (-66.7771165 -18.9055681, -66.7760541 -18.9056431)",,
284093834,residential,False,True,11.171,,,,,"LINESTRING (-66.7771165 -18.9055681, -66.7772224 -18.9055606)",,
380073118,trunk,True,False,118.69,2,F30,RN30: Challapata-Uyuni,80,"LINESTRING (-66.7771165 -18.9055681, -66.7770239 -18.9045043)",,
284093826,residential,False,False,110.158,,,,,"LINESTRING (-66.7765458 -18.8978926, -66.7755018 -18.897969)",,
284093826,residential,False,False,116.194,,,,,"LINESTRING (-66.7720011 -18.898225, -66.7708999 -18.8983056)",,
284093826,residential,False,True,59.711,,,,,"LINESTRING (-66.7720011 -18.898225, -66.772567 -18.8981836)",,
284093831,residential,False,True,119.196,,,,,"LINESTRING (-66.7720011 -18.898225, -66.772111 -18.8992919)",,
284093826,residential,False,True,17.199,,,,,"LINESTRING (-66.7707369 -18.8983175, -66.7708999 -18.8983056)",,
284093847,residential,False,False,130.247,,,,,"LINESTRING (-66.7707369 -18.8983175, -66.7708167 -18.8994864)",,
284093901,residential,False,False,121.575,,,,,"LINESTRING (-66.7733401 -18.9002903, -66.7744933 -18.9002191)",,
284093901,residential,False,True,121.057,,,,,"LINESTRING (-66.7733401 -18.9002903, -66.7721918 -18.9003611)",,
380073124,residential,False,False,124.306,,,,,"LINESTRING (-66.7733401 -18.9002903, -66.7734208 -18.9014056)",,
380073124,residential,False,True,121.031,,,,,"LINESTRING (-66.7733401 -18.9002903, -66.7732526 -18.899205)",,
284093831,residential,False,False,119.193,,,,,"LINESTRING (-66.7721918 -18.9003611, -66.772111 -18.8992919)",,
284093831,residential,False,True,124.085,,,,,"LINESTRING (-66.7721918 -18.9003611, -66.7722756 -18.9014742)",,
284093901,residential,False,False,121.057,,,,,"LINESTRING (-66.7721918 -18.9003611, -66.7733401 -18.9002903)",,
284093901,residential,False,True,114.521,,,,,"LINESTRING (-66.7721918 -18.9003611, -66.7711055 -18.9004281)",,
284093901,residential,False,False,114.521,,,,,"LINESTRING (-66.7711055 -18.9004281, -66.7721918 -18.9003611)",,
284093901,residential,False,True,22.27,,,,,"LINESTRING (-66.7711055 -18.9004281, -66.7708943 -18.9004417)",,
284093904,residential,False,False,124.849,,,,,"LINESTRING (-66.7711055 -18.9004281, -66.7711845 -18.9015484)",,
284093847,residential,False,True,106.538,,,,,"LINESTRING (-66.7708943 -18.9004417, -66.7708167 -18.8994864)",,
284093901,residential,False,False,22.27,,,,,"LINESTRING (-66.7708943 -18.9004417, -66.7711055 -18.9004281)",,
