osmid,ref,name,highway,oneway,reversed,length,junction,geometry
684021454,S-31,مہران ہائی وے,primary,False,False,25.004,,"LINESTRING (68.4076291 26.2472236, 68.4075156 26.2474241)"
402063089,,,primary,True,False,16.503,roundabout,"LINESTRING (68.4076291 26.2472236, 68.4076545 26.2472321, 68.4076815 26.2472332, 68.4077077 26.2472267, 68.4077303 26.2472133, 68.4077471 26.2471943, 68.4077571 26.2471689)"
132105012,N-305,,trunk,True,False,149.948,,"LINESTRING (68.4017694 26.2472834, 68.4018108 26.2486314)"
402063079,,,primary,False,False,9.013,,"LINESTRING (68.4017694 26.2472834, 68.4018597 26.2472802)"
402065342,,,primary,False,False,36.339,,"LINESTRING (68.4082495 26.2462503, 68.4080631 26.2465311)"
402063079,,,primary,False,True,97.872,,"LINESTRING (68.4075968 26.2471176, 68.4066156 26.2471339)"
402063089,,,primary,True,False,13.52,roundabout,"LINESTRING (68.4075968 26.2471176, 68.4075872 26.2471404, 68.4075859 26.2471646, 68.407593 26.247188, 68.4076079 26.2472084, 68.4076291 26.2472236)"
402063089,,,primary,True,False,11.947,roundabout,"LINESTRING (68.4077571 26.2471689, 68.4077568 26.247142, 68.4077463 26.2471169, 68.4077269 26.2470964, 68.4077009 26.2470831)"
402065342,,,primary,False,True,8.616,,"LINESTRING (68.4077009 26.2470831, 68.4077419 26.2470149)"
402063089,,,primary,True,False,11.950000000000001,roundabout,"LINESTRING (68.4077009 26.2470831, 68.4076713 26.2470786, 68.4076419 26.2470835, 68.407616 26.247097, 68.4075968 26.2471176)"
132105012,N-305,,trunk,True,False,261.053,,"LINESTRING (68.4016696 26.2449374, 68.4017694 26.2472834)"
402065338,,Court Road,tertiary,False,False,8.581,,"LINESTRING (68.4016696 26.2449374, 68.4017555 26.244933)"
406865326,,,residential,False,True,118.78,,"LINESTRING (68.4016696 26.2449374, 68.4004819 26.2450168)"
402063079,,,primary,False,False,56.368,,"LINESTRING (68.4018597 26.2472802, 68.4024239 26.24725)"
402063079,,,primary,False,True,9.013,,"LINESTRING (68.4018597 26.2472802, 68.4017694 26.2472834)"
269857152,N-305,,trunk,True,False,261.206,,"LINESTRING (68.4018597 26.2472802, 68.4018089 26.2460072, 68.4017555 26.244933)"
269857152,N-305,,trunk,True,False,157.29,,"LINESTRING (68.4019106 26.248694, 68.4018597 26.2472802)"
406854773,,,tertiary,False,False,243.82,,"LINESTRING (68.4019106 26.248694, 68.4043541 26.2486217)"
718501685,,,tertiary,True,False,12.146,,"LINESTRING (68.4019106 26.248694, 68.4018108 26.2486314)"
684021450,,,primary,False,False,6.057,,"LINESTRING (68.4062453 26.2493466, 68.4063052 26.2493556)"
271055708,S-31,مہران ہائی وے,primary,True,False,43.979,,"LINESTRING (68.4062453 26.2493466, 68.4062005 26.2494136, 68.4060152 26.249684)"
269857152,N-305,,trunk,True,False,39.897,,"LINESTRING (68.4017555 26.244933, 68.4017344 26.2445747)"
402065338,,Court Road,tertiary,False,False,79.055,,"LINESTRING (68.4017555 26.244933, 68.4025475 26.2449038)"
402065338,,Court Road,tertiary,False,True,8.581,,"LINESTRING (68.4017555 26.244933, 68.4016696 26.2449374)"
402065338,,Court Road,tertiary,False,False,176.045,,"LINESTRING (68.4057309 26.2447536, 68.4074914 26.2446385)"
402065338,,Court Road,tertiary,False,True,64.28,,"LINESTRING (68.4057309 26.2447536, 68.4050881 26.2447959)"
594329043,,,residential,False,False,52.557,,"LINESTRING (68.4057309 26.2447536, 68.4059122 26.2443098)"
402065345,,,residential,False,False,43.459,,"LINESTRING (68.4080557 26.2497271, 68.4080806 26.2496053, 68.4081244 26.2493412)"
402065346,,,residential,False,False,5.738,,"LINESTRING (68.4072424 26.2477937, 68.4072921 26.2478197)"
