osmid,highway,oneway,reversed,length,geometry,ref,bridge
199271320,tertiary,False,False,253.433,"LINESTRING (71.8783069 35.2048097, 71.8778118 35.2051947, 71.8771937 35.2059217, 71.8766737 35.2066411)",,
302760170,trunk,False,True,95.336,"LINESTRING (71.8783069 35.2048097, 71.8783297 35.2046509, 71.8783575 35.2043479, 71.8783441 35.2040827, 71.8783235 35.2039556)",N-45,
302783226,trunk,False,False,224.332,"LINESTRING (71.8783069 35.2048097, 71.878374 35.2053256, 71.8785077 35.2059917, 71.8785828 35.2066009, 71.8786274 35.2068091)",N-45,
199271319,residential,False,False,178.484,"LINESTRING (71.8766737 35.2066411, 71.8786274 35.2068091)",,
27247922,tertiary,False,False,534.307,"LINESTRING (71.8766737 35.2066411, 71.8768394 35.2070527, 71.8776257 35.2084312, 71.8777344 35.2087299, 71.8777789 35.2089386, 71.8777919 35.2093659, 71.8779548 35.2099464, 71.8780508 35.2111356, 71.8781384 35.2112227)",,
199271320,tertiary,False,True,253.433,"LINESTRING (71.8766737 35.2066411, 71.8771937 35.2059217, 71.8778118 35.2051947, 71.8783069 35.2048097)",,
199271325,unclassified,False,False,197.53400000000002,"LINESTRING (71.8766737 35.2066411, 71.8765819 35.2066228, 71.8764482 35.206439, 71.8764692 35.2061012, 71.8765551 35.2056279, 71.8766838 35.2051369, 71.876775 35.2049879)",,
303247230,secondary,False,False,141.16099999999997,"LINESTRING (71.8784092 35.211506, 71.8785798 35.2114516, 71.8794437 35.2116105, 71.8798066 35.2116628, 71.8798591 35.2116477, 71.8798988 35.2116099)",,
"[302783226, 303248530]",trunk,False,True,41.737,"LINESTRING (71.8784092 35.211506, 71.8781598 35.2113219, 71.8781384 35.2112227)",N-45,yes
199271322,unclassified,False,False,249.04399999999998,"LINESTRING (71.8747204 35.2037088, 71.8748143 35.2039447, 71.8748683 35.2044358, 71.8748787 35.2050843, 71.8749676 35.2052467, 71.8755412 35.2052772, 71.875788 35.2052948)",,
199271318,unclassified,False,True,127.90800000000002,"LINESTRING (71.874479 35.2065045, 71.8744737 35.2064256, 71.874399 35.2062899, 71.8742966 35.2062196, 71.8741786 35.2062327, 71.8740664 35.2061672, 71.8738782 35.2060486, 71.8737709 35.2060837, 71.8736529 35.2061933, 71.8734705 35.2062722)",,
199271325,unclassified,False,True,192.37,"LINESTRING (71.874479 35.2065045, 71.8746882 35.2065089, 71.8748331 35.2064081, 71.8749408 35.2061891, 71.8750664 35.2060004, 71.8752435 35.2057418, 71.8755389 35.2053782, 71.875788 35.2052948)",,
