osmid,ref,highway,oneway,reversed,length,geometry,lanes,maxspeed
445397421,S21,secondary,False,True,338.734,"LINESTRING (69.5509319 28.0182658, 69.5507965 28.0188965, 69.5507722 28.0190979, 69.5508036 28.0192521, 69.551097 28.0199459, 69.5515197 28.0209727, 69.5516466 28.0211528)",,
445402438,,primary,False,False,285.93,"LINESTRING (69.5530339 28.0225727, 69.555877 28.0231324)",2,70
445402438,,primary,False,True,37.16,"LINESTRING (69.5530339 28.0225727, 69.5526642 28.0225008)",2,70
445397421,S21,secondary,False,False,208.512,"LINESTRING (69.5530339 28.0225727, 69.5525918 28.0221053, 69.5516466 28.0211528)",,
445402441,,residential,False,True,45.355,"LINESTRING (69.5516466 28.0211528, 69.5513962 28.0214956)",,
445397421,S21,secondary,False,False,338.73400000000004,"LINESTRING (69.5516466 28.0211528, 69.5515197 28.0209727, 69.551097 28.0199459, 69.5508036 28.0192521, 69.5507722 28.0190979, 69.5507965 28.0188965, 69.5509319 28.0182658)",,
445397421,S21,secondary,False,True,208.512,"LINESTRING (69.5516466 28.0211528, 69.5525918 28.0221053, 69.5530339 28.0225727)",,
445402441,,residential,False,False,164.529,"LINESTRING (69.5516466 28.0211528, 69.5521317 28.0204078, 69.5524431 28.0198517)",,
445402439,,residential,False,False,59.93,"LINESTRING (69.5499935 28.0264521, 69.5500442 28.025915)",,
445402439,,residential,False,True,41.932,"LINESTRING (69.5499935 28.0264521, 69.5499958 28.0268292)",,
828851576,,residential,False,True,73.728,"LINESTRING (69.5499935 28.0264521, 69.5507445 28.0264647)",,
445402439,,residential,False,False,23.313,"LINESTRING (69.5500829 28.0255046, 69.5501067 28.025296)",,
445402439,,residential,False,True,45.792,"LINESTRING (69.5500829 28.0255046, 69.5500442 28.025915)",,
828851573,,residential,False,False,77.25999999999999,"LINESTRING (69.5500829 28.0255046, 69.55053 28.0255886, 69.550766 28.0257922)",,
445402439,,residential,False,True,73.223,"LINESTRING (69.5521879 28.0226669, 69.5521092 28.0230098, 69.5520471 28.0231496, 69.5519852 28.0232048, 69.5519159 28.0232576)",,
445402440,,residential,False,False,39.268,"LINESTRING (69.5521879 28.0226669, 69.5519193 28.0224511, 69.5518938 28.0224276)",,
445402440,,residential,False,True,235.25,"LINESTRING (69.5521879 28.0226669, 69.5524537 28.0228354, 69.5526555 28.0230104, 69.5529209 28.0232728, 69.5535969 28.0241195, 69.5537185 28.0242756)",,
445402440,,residential,False,False,157.072,"LINESTRING (69.5559009 28.0268625, 69.5557629 28.0267094, 69.5552815 28.0261971, 69.5549205 28.0257472)",,
445402440,,residential,False,False,87.018,"LINESTRING (69.5549205 28.0257472, 69.5543867 28.0251224)",,
828851549,,residential,False,True,55.439,"LINESTRING (69.5549205 28.0257472, 69.5544636 28.0260403)",,
445402440,,residential,False,True,157.072,"LINESTRING (69.5549205 28.0257472, 69.5552815 28.0261971, 69.5557629 28.0267094, 69.5559009 28.0268625)",,
445402438,,primary,False,True,103.407,"LINESTRING (69.5518089 28.0223449, 69.550777 28.0221577)",2,70
445402440,,residential,False,True,12.41,"LINESTRING (69.5518089 28.0223449, 69.5518938 28.0224276)",,
445402438,,primary,False,False,85.751,"LINESTRING (69.5518089 28.0223449, 69.552012 28.022374, 69.5526642 28.0225008)",2,70
445402438,,primary,False,False,103.407,"LINESTRING (69.550777 28.0221577, 69.5518089 28.0223449)",2,70
445402438,,primary,False,True,330.86400000000003,"LINESTRING (69.550777 28.0221577, 69.54829 28.0217144, 69.5474729 28.0215692)",2,70
445402441,,residential,False,False,95.48899999999999,"LINESTRING (69.550777 28.0221577, 69.5509956 28.0219263, 69.5513176 28.0215888, 69.5513962 28.0214956)",,
445402441,,residential,False,True,164.529,"LINESTRING (69.5524431 28.0198517, 69.5521317 28.0204078, 69.5516466 28.0211528)",,
445402442,,tertiary,False,True,56.577,"LINESTRING (69.5471697 28.0224824, 69.5472369 28.0228011, 69.5472936 28.0229323, 69.5473306 28.0229621)",,
775102010,,tertiary,False,False,109.851,"LINESTRING (69.5471697 28.0224824, 69.5473077 28.0222793, 69.5474351 28.02212, 69.5474776 28.0219887, 69.5474729 28.0215692)",,
445402438,,primary,False,True,16.602,"LINESTRING (69.5474729 28.0215692, 69.5473071 28.0215397)",2,70
445402438,,primary,False,False,330.86400000000003,"LINESTRING (69.5474729 28.0215692, 69.54829 28.0217144, 69.550777 28.0221577)",2,70
775102010,,tertiary,False,True,109.851,"LINESTRING (69.5474729 28.0215692, 69.5474776 28.0219887, 69.5474351 28.02212, 69.5473077 28.0222793, 69.5471697 28.0224824)",,
445402438,,primary,False,False,37.16,"LINESTRING (69.5526642 28.0225008, 69.5530339 28.0225727)",2,70
445402438,,primary,False,True,85.751,"LINESTRING (69.5526642 28.0225008, 69.552012 28.022374, 69.5518089 28.0223449)",2,70
445402444,,residential,False,True,453.61199999999997,"LINESTRING (69.5526642 28.0225008, 69.5532288 28.0231478, 69.5541596 28.0242476, 69.5549666 28.0252536, 69.5553914 28.0257933)",,
445402440,,residential,False,False,12.41,"LINESTRING (69.5518938 28.0224276, 69.5518089 28.0223449)",,
445402440,,residential,False,True,39.268,"LINESTRING (69.5518938 28.0224276, 69.5519193 28.0224511, 69.5521879 28.0226669)",,
445402445,,residential,False,False,138.728,"LINESTRING (69.5518938 28.0224276, 69.5512624 28.0225325, 69.5509137 28.0226012, 69.550793 28.0226675, 69.5505221 28.0226533)",,
445402445,,residential,False,True,138.728,"LINESTRING (69.5505221 28.0226533, 69.550793 28.0226675, 69.5509137 28.0226012, 69.5512624 28.0225325, 69.5518938 28.0224276)",,
445402439,,residential,False,False,208.225,"LINESTRING (69.5502969 28.0241985, 69.5503373 28.024107, 69.5506912 28.023529, 69.550808 28.0234884, 69.5517553 28.0233125, 69.5519159 28.0232576)",,
445402439,,residential,False,True,82.434,"LINESTRING (69.5502969 28.0241985, 69.5502559 28.0242913, 69.5501886 28.0245787, 69.550149 28.0249252)",,
775095913,,residential,False,True,64.72200000000001,"LINESTRING (69.5502969 28.0241985, 69.5501406 28.0241982, 69.5496389 28.0241654)",,
445402442,,tertiary,False,False,17.621000000000002,"LINESTRING (69.5479064 28.02392, 69.5479236 28.0238664, 69.5479154 28.0237639)",,
445402442,,tertiary,False,True,59.474000000000004,"LINESTRING (69.5479064 28.02392, 69.5478315 28.0241538, 69.547747 28.024436)",,
775095913,,residential,False,False,72.907,"LINESTRING (69.5479064 28.02392, 69.5483751 28.023959, 69.5485561 28.0240267, 69.5486257 28.0240523)",,
445402438,,primary,False,True,285.93,"LINESTRING (69.555877 28.0231324, 69.5530339 28.0225727)",2,70
828851557,,residential,False,False,139.295,"LINESTRING (69.5474008 28.0259015, 69.5486731 28.0264564)",,
445402442,,tertiary,False,False,98.391,"LINESTRING (69.5474008 28.0259015, 69.5474387 28.0257159, 69.547559 28.0251192, 69.5475828 28.0250315)",,
445402442,,tertiary,False,True,46.144,"LINESTRING (69.5474008 28.0259015, 69.5473608 28.0260971, 69.5473422 28.0263127)",,
828851547,,residential,False,False,69.963,"LINESTRING (69.5537185 28.0242756, 69.5530556 28.0245068)",,
445402440,,residential,False,False,235.25000000000003,"LINESTRING (69.5537185 28.0242756, 69.5535969 28.0241195, 69.5529209 28.0232728, 69.5526555 28.0230104, 69.5524537 28.0228354, 69.5521879 28.0226669)",,
445402440,,residential,False,True,114.764,"LINESTRING (69.5537185 28.0242756, 69.5542906 28.0250099, 69.5543867 28.0251224)",,
445402439,,residential,False,True,21.692,"LINESTRING (69.550149 28.0249252, 69.5501269 28.0251193)",,
445402439,,residential,False,False,82.434,"LINESTRING (69.550149 28.0249252, 69.5501886 28.0245787, 69.5502559 28.0242913, 69.5502969 28.0241985)",,
828851547,,residential,False,True,215.746,"LINESTRING (69.550149 28.0249252, 69.551678 28.0249872, 69.5522987 28.0247708)",,
828851548,,residential,False,False,172.405,"LINESTRING (69.5519159 28.0232576, 69.5522987 28.0247708)",,
445402439,,residential,False,False,73.223,"LINESTRING (69.5519159 28.0232576, 69.5519852 28.0232048, 69.5520471 28.0231496, 69.5521092 28.0230098, 69.5521879 28.0226669)",,
445402439,,residential,False,True,208.225,"LINESTRING (69.5519159 28.0232576, 69.5517553 28.0233125, 69.550808 28.0234884, 69.5506912 28.023529, 69.5503373 28.024107, 69.5502969 28.0241985)",,
828851547,,residential,False,True,38.428,"LINESTRING (69.5522987 28.0247708, 69.5526628 28.0246438)",,
828851548,,residential,False,True,172.405,"LINESTRING (69.5522987 28.0247708, 69.5519159 28.0232576)",,
828851547,,residential,False,False,215.746,"LINESTRING (69.5522987 28.0247708, 69.551678 28.0249872, 69.550149 28.0249252)",,
828851548,,residential,False,False,141.614,"LINESTRING (69.5522987 28.0247708, 69.5526382 28.0255176, 69.5529279 28.0259106)",,
828851548,,residential,False,False,32.994,"LINESTRING (69.5529279 28.0259106, 69.5532146 28.0257557)",,
828851552,,residential,False,False,14.019,"LINESTRING (69.5529279 28.0259106, 69.5528077 28.0259787)",,
828851548,,residential,False,True,141.614,"LINESTRING (69.5529279 28.0259106, 69.5526382 28.0255176, 69.5522987 28.0247708)",,
445402440,,residential,False,True,87.018,"LINESTRING (69.5543867 28.0251224, 69.5549205 28.0257472)",,
828851548,,residential,False,True,42.462,"LINESTRING (69.5543867 28.0251224, 69.5540177 28.0253217)",,
445402440,,residential,False,False,114.764,"LINESTRING (69.5543867 28.0251224, 69.5542906 28.0250099, 69.5537185 28.0242756)",,
828851547,,residential,False,False,41.456,"LINESTRING (69.5530556 28.0245068, 69.5526628 28.0246438)",,
828851547,,residential,False,True,69.963,"LINESTRING (69.5530556 28.0245068, 69.5537185 28.0242756)",,
828851549,,residential,False,False,127.563,"LINESTRING (69.5530556 28.0245068, 69.5531746 28.0248168, 69.5536275 28.0255326)",,
828851549,,residential,False,False,44.447,"LINESTRING (69.5540973 28.0262753, 69.5544636 28.0260403)",,
828851549,,residential,False,True,94.587,"LINESTRING (69.5540973 28.0262753, 69.5536275 28.0255326)",,
828851550,,residential,False,True,5.446,"LINESTRING (69.5540973 28.0262753, 69.5540521 28.0263037)",,
828851548,,residential,False,False,44.91,"LINESTRING (69.5536275 28.0255326, 69.5540177 28.0253217)",,
828851548,,residential,False,True,47.518,"LINESTRING (69.5536275 28.0255326, 69.5532146 28.0257557)",,
828851549,,residential,False,False,94.587,"LINESTRING (69.5536275 28.0255326, 69.5540973 28.0262753)",,
828851549,,residential,False,True,127.563,"LINESTRING (69.5536275 28.0255326, 69.5531746 28.0248168, 69.5530556 28.0245068)",,
828851547,,residential,False,False,38.428,"LINESTRING (69.5526628 28.0246438, 69.5522987 28.0247708)",,
828851547,,residential,False,True,41.456,"LINESTRING (69.5526628 28.0246438, 69.5530556 28.0245068)",,
828851550,,residential,False,False,135.376,"LINESTRING (69.5526628 28.0246438, 69.5529708 28.0253755, 69.5532146 28.0257557)",,
828851548,,residential,False,False,47.518,"LINESTRING (69.5532146 28.0257557, 69.5536275 28.0255326)",,
828851548,,residential,False,True,32.994,"LINESTRING (69.5532146 28.0257557, 69.5529279 28.0259106)",,
828851550,,residential,False,False,138.09099999999998,"LINESTRING (69.5532146 28.0257557, 69.5536897 28.0264999, 69.5537191 28.0265097, 69.5537487 28.0264999, 69.5540521 28.0263037)",,
828851550,,residential,False,True,135.376,"LINESTRING (69.5532146 28.0257557, 69.5529708 28.0253755, 69.5526628 28.0246438)",,
