osmid,highway,oneway,reversed,length,name,geometry
75801622,primary,False,False,104.484,,"LINESTRING (70.9654972 30.4654874, 70.9654236 30.4664249)"
76247334,secondary,False,False,117.34,Bukhari Road,"LINESTRING (70.9654972 30.4654874, 70.9642883 30.4653206)"
75801622,primary,False,False,36.183,,"LINESTRING (70.9653812 30.4672313, 70.9653438 30.4675551)"
75801622,primary,False,True,89.76,,"LINESTRING (70.9653812 30.4672313, 70.9654236 30.4664249)"
"[567551072, 567551073]",residential,False,False,227.419,Post Office Street,"LINESTRING (70.9653812 30.4672313, 70.9666782 30.4672781, 70.9668728 30.4672244, 70.9670283 30.4672011, 70.9671449 30.4671589, 70.9672969 30.4671283, 70.9674473 30.4671028, 70.9676455 30.4670623, 70.9676669 30.4671225)"
75801622,primary,False,False,178.102,,"LINESTRING (70.9651463 30.4712807, 70.9650216 30.4728788)"
75801622,primary,False,True,82.661,,"LINESTRING (70.9651463 30.4712807, 70.9651224 30.4705376)"
"[1219742124, 76247332]",unclassified,False,"[False, True]",495.992,,"LINESTRING (70.9651463 30.4712807, 70.962985 30.4717627, 70.9630335 30.4703636, 70.9630729 30.4692274)"
75801622,primary,False,False,130.704,,"LINESTRING (70.9650847 30.4693626, 70.9651224 30.4705376)"
75801622,primary,False,True,202.575,,"LINESTRING (70.9650847 30.4693626, 70.9652343 30.4685018, 70.9653438 30.4675551)"
76247361,tertiary,False,True,193.395,,"LINESTRING (70.9650847 30.4693626, 70.9645188 30.4693246, 70.9630729 30.4692274)"
567549595,residential,False,False,14.123,,"LINESTRING (70.9685538 30.4669268, 70.9685406 30.4670533)"
567549596,secondary,False,True,23.122,,"LINESTRING (70.9685538 30.4669268, 70.968492 30.4667258)"
76247353,secondary,False,True,128.76999999999998,,"LINESTRING (70.9685538 30.4669268, 70.9690209 30.4669855, 70.9698833 30.467094)"
76247362,secondary,False,True,90.902,,"LINESTRING (70.9630729 30.4692274, 70.9630703 30.4684099)"
76247361,tertiary,False,False,193.395,,"LINESTRING (70.9630729 30.4692274, 70.9645188 30.4693246, 70.9650847 30.4693626)"
"[1219742124, 76247332]",unclassified,False,"[False, True]",495.992,,"LINESTRING (70.9630729 30.4692274, 70.9630335 30.4703636, 70.962985 30.4717627, 70.9651463 30.4712807)"
1211969515,secondary,False,False,30.801,,"LINESTRING (70.9725036 30.467471, 70.9728204 30.4675176)"
1211969515,secondary,False,True,28.109,,"LINESTRING (70.9725036 30.467471, 70.9722153 30.4674246)"
567549926,tertiary,False,False,550.153,,"LINESTRING (70.9725036 30.467471, 70.97242 30.4680996, 70.9721518 30.4692879, 70.971972 30.4699791, 70.9718031 30.4700901, 70.9716153 30.4701455, 70.9714302 30.4701895, 70.9712988 30.4702565, 70.9711969 30.4703952, 70.9710789 30.4706379, 70.9707999 30.4712506, 70.9707301 30.4719071)"
75801622,primary,False,True,178.102,,"LINESTRING (70.9650216 30.4728788, 70.9651463 30.4712807)"
