osmid,oneway,highway,reversed,length,lanes,maxspeed,name,geometry,junction
419360081,False,residential,True,48.427,2,30,,"LINESTRING (-36.4000943 -6.9310305, -36.4002066 -6.9314515)",
"[419360029, 419360070]",False,"['unclassified', 'residential']",False,170.49099999999999,2,30,Rua José Cordeiro Neto,"LINESTRING (-36.3980598 -6.9310079, -36.3982147 -6.931342, -36.3983166 -6.9314991, -36.3984266 -6.9316616, -36.398617 -6.9319118, -36.3989536 -6.9322413)",
419360070,False,unclassified,True,57.25,,,,"LINESTRING (-36.3980598 -6.9310079, -36.397972 -6.9307989, -36.3978789 -6.9305257)",
"[822493099, 818582965]",False,residential,"[False, True]",194.01299999999998,,,,"LINESTRING (-36.3980598 -6.9310079, -36.3982797 -6.9308974, -36.3983394 -6.9308728, -36.3983978 -6.9308548, -36.3984387 -6.9308508, -36.3984776 -6.9308508, -36.3985111 -6.9308628, -36.3985352 -6.9308881, -36.3985574 -6.93092, -36.3987505 -6.9311969, -36.3988001 -6.9312728, -36.3988423 -6.9313294, -36.3988685 -6.9313474, -36.398902 -6.9313593, -36.3989369 -6.9313627, -36.3989758 -6.9313554, -36.3990261 -6.9313301, -36.3993158 -6.9312063, -36.3994848 -6.9311436)",
419360045,True,residential,False,56.888,2,30,Rua Modesto José,"LINESTRING (-36.4044071 -6.930854, -36.404487 -6.9307516, -36.4047212 -6.9304484)",
419360022,False,residential,False,84.897,2,30,Rua Amâncio José da Silva,"LINESTRING (-36.4022525 -6.9309539, -36.4029969 -6.9307619)",
419360022,False,residential,True,67.822,2,30,Rua Amâncio José da Silva,"LINESTRING (-36.4022525 -6.9309539, -36.4016546 -6.9310944)",
419360062,False,residential,False,47.554,2,30,Rua Presidente Vargas,"LINESTRING (-36.4022525 -6.9309539, -36.402352 -6.93137)",
419360062,False,residential,True,48.761,2,30,Rua Presidente Vargas,"LINESTRING (-36.4022525 -6.9309539, -36.4021413 -6.9305295)",
419360045,True,residential,False,13.948,2,30,Rua Modesto José,"LINESTRING (-36.404324 -6.9309485, -36.4044071 -6.930854)",
419360064,True,residential,False,70.973,2,30,Rua Senador António Mariz,"LINESTRING (-36.404324 -6.9309485, -36.4037003 -6.9311036)",
419360065,True,residential,False,82.409,2,30,Rua Senador António Mariz,"LINESTRING (-36.4036827 -6.9310333, -36.4044071 -6.930854)",
419360075,False,residential,False,47.665,2,30,,"LINESTRING (-36.4036827 -6.9310333, -36.4035939 -6.9306138)",
419360075,False,residential,True,8.055,2,30,,"LINESTRING (-36.4036827 -6.9310333, -36.4037003 -6.9311036)",
419360022,False,residential,False,67.822,2,30,Rua Amâncio José da Silva,"LINESTRING (-36.4016546 -6.9310944, -36.4022525 -6.9309539)",
419360022,False,residential,True,164.692,2,30,Rua Amâncio José da Silva,"LINESTRING (-36.4016546 -6.9310944, -36.4002066 -6.9314515)",
419360084,False,residential,False,47.965,2,30,,"LINESTRING (-36.4016546 -6.9310944, -36.401578 -6.9306698)",
419360084,False,residential,True,54.058,2,30,,"LINESTRING (-36.4016546 -6.9310944, -36.4017284 -6.931575)",
419360064,True,residential,False,72.06,2,30,Rua Senador António Mariz,"LINESTRING (-36.4037003 -6.9311036, -36.4030654 -6.9312544)",
419360075,False,residential,False,8.055,2,30,,"LINESTRING (-36.4037003 -6.9311036, -36.4036827 -6.9310333)",
419360058,False,residential,False,47.402,2,30,Rua Prefeito Inácio Claudino,"LINESTRING (-36.4030577 -6.9311839, -36.4029969 -6.9307619)",
419360058,False,residential,True,7.885,2,30,Rua Prefeito Inácio Claudino,"LINESTRING (-36.4030577 -6.9311839, -36.4030654 -6.9312544)",
419360065,True,residential,False,70.992,2,30,Rua Senador António Mariz,"LINESTRING (-36.4030577 -6.9311839, -36.4036827 -6.9310333)",
419360058,False,residential,False,7.885,2,30,Rua Prefeito Inácio Claudino,"LINESTRING (-36.4030654 -6.9312544, -36.4030577 -6.9311839)",
419360058,False,residential,True,70.076,2,30,Rua Prefeito Inácio Claudino,"LINESTRING (-36.4030654 -6.9312544, -36.4030976 -6.9318838)",
419360064,True,residential,False,79.999,2,30,Rua Senador António Mariz,"LINESTRING (-36.4030654 -6.9312544, -36.4023668 -6.9314459)",
419360062,False,residential,False,8.596,2,30,Rua Presidente Vargas,"LINESTRING (-36.402352 -6.93137, -36.4023668 -6.9314459)",
419360062,False,residential,True,47.554,2,30,Rua Presidente Vargas,"LINESTRING (-36.402352 -6.93137, -36.4022525 -6.9309539)",
419360065,True,residential,False,80.599,2,30,Rua Senador António Mariz,"LINESTRING (-36.402352 -6.93137, -36.4030577 -6.9311839)",
419360061,False,residential,False,64.469,2,30,Rua Presidente Vargas,"LINESTRING (-36.4023668 -6.9314459, -36.4025063 -6.9320089)",
419360062,False,residential,True,8.596,2,30,Rua Presidente Vargas,"LINESTRING (-36.4023668 -6.9314459, -36.402352 -6.93137)",
419360063,True,residential,False,72.007,2,30,Rua Senador António Mariz,"LINESTRING (-36.4023668 -6.9314459, -36.4017458 -6.9316442)",
419360081,False,residential,True,40.657,2,30,,"LINESTRING (-36.3999595 -6.9306251, -36.4000762 -6.9309719)",
419360065,True,residential,False,72.511,2,30,Rua Senador António Mariz,"LINESTRING (-36.4017284 -6.931575, -36.402352 -6.93137)",
419360084,False,residential,False,54.058,2,30,,"LINESTRING (-36.4017284 -6.931575, -36.4016546 -6.9310944)",
419360084,False,residential,True,7.931,2,30,,"LINESTRING (-36.4017284 -6.931575, -36.4017458 -6.9316442)",
419360045,True,residential,False,104.155,2,30,Rua Modesto José,"LINESTRING (-36.4036767 -6.9316233, -36.4038621 -6.9314792, -36.403964 -6.9313806, -36.4040646 -6.9312821, -36.404324 -6.9309485)",
419360046,True,residential,False,15.418,2,30,Rua Modesto José,"LINESTRING (-36.4036767 -6.9316233, -36.4037043 -6.9316445, -36.4037256 -6.931672, -36.4037394 -6.9317038, -36.4037447 -6.9317381)",roundabout
419360041,False,residential,True,56.512,2,30,Rua Maria Alcira,"LINESTRING (-36.4017458 -6.9316442, -36.4018169 -6.9321475)",
419360084,False,residential,False,7.931,2,30,,"LINESTRING (-36.4017458 -6.9316442, -36.4017284 -6.931575)",
419360063,True,residential,False,53.800000000000004,2,30,Rua Senador António Mariz,"LINESTRING (-36.4017458 -6.9316442, -36.4013878 -6.9317534, -36.4012805 -6.9317882)",
419360038,False,residential,False,30.533,2,30,Rua João Simão,"LINESTRING (-36.4048289 -6.9316693, -36.4049335 -6.9319235)",
"[419360036, 419360085]",False,residential,"[False, True]",171.961,2,30,Rua João Simão,"LINESTRING (-36.4048289 -6.9316693, -36.4051321 -6.9315737, -36.4051727 -6.9315567, -36.4051951 -6.9315431, -36.4052109 -6.9315294, -36.405219 -6.9315101, -36.4052223 -6.9314872, -36.4051951 -6.9310731, -36.4051831 -6.9310092, -36.4051636 -6.9309473, -36.4051462 -6.930904, -36.4051254 -6.9308701, -36.4048127 -6.9305241)",
419360085,False,residential,True,125.813,2,30,,"LINESTRING (-36.4048289 -6.9316693, -36.4038675 -6.9318247, -36.4037025 -6.9318402)",
419360046,True,residential,False,12.59,2,30,Rua Modesto José,"LINESTRING (-36.4037447 -6.9317381, -36.4037404 -6.9317756, -36.403726 -6.9318105, -36.4037025 -6.9318402)",roundabout
419360046,True,residential,False,34.016,2,30,Rua Modesto José,"LINESTRING (-36.4034696 -6.9317596, -36.403469 -6.931729, -36.4034752 -6.9316991, -36.4034879 -6.9316712, -36.4035066 -6.9316469, -36.4035302 -6.9316272, -36.4035576 -6.9316133, -36.4035875 -6.9316057, -36.4036183 -6.9316049, -36.4036485 -6.9316108, -36.4036767 -6.9316233)",roundabout
419360046,True,residential,False,14.547,2,30,Rua Modesto José,"LINESTRING (-36.4037025 -6.9318402, -36.4036763 -6.93186, -36.4036461 -6.931873, -36.4036136 -6.9318785, -36.4035807 -6.9318763)",roundabout
419360085,False,residential,False,125.813,2,30,,"LINESTRING (-36.4037025 -6.9318402, -36.4038675 -6.9318247, -36.4048289 -6.9316693)",
419360057,False,residential,True,15.282,2,30,Rua Prefeito Inácio Claudino,"LINESTRING (-36.4030976 -6.9318838, -36.4031057 -6.932021)",
419360058,False,residential,False,70.076,2,30,Rua Prefeito Inácio Claudino,"LINESTRING (-36.4030976 -6.9318838, -36.4030654 -6.9312544)",
419360069,False,residential,True,66.735,2,30,Rua Venâncio Joaquim dos Santos,"LINESTRING (-36.4030976 -6.9318838, -36.4025063 -6.9320089)",
419360048,True,residential,False,43.347,2,30,Rua Modesto José,"LINESTRING (-36.4030976 -6.9318838, -36.4031667 -6.9318659, -36.4033136 -6.931816, -36.4034696 -6.9317596)",
419360060,False,residential,True,33.103,2,30,Rua Presidente Dutra,"LINESTRING (-36.4052293 -6.9318745, -36.4049335 -6.9319235)",
419360046,True,residential,False,19.020999999999997,2,30,Rua Modesto José,"LINESTRING (-36.4035807 -6.9318763, -36.403548 -6.9318657, -36.4035188 -6.9318475, -36.4034951 -6.9318226, -36.4034784 -6.9317927, -36.4034696 -6.9317596)",roundabout
419360047,True,residential,False,54.948,2,30,Rua Modesto José,"LINESTRING (-36.4035807 -6.9318763, -36.4033927 -6.9319491, -36.4031057 -6.932021)",
419360038,False,residential,False,53.965,2,30,Rua João Simão,"LINESTRING (-36.4049335 -6.9319235, -36.4051543 -6.9323565)",
419360038,False,residential,True,30.533,2,30,Rua João Simão,"LINESTRING (-36.4049335 -6.9319235, -36.4048289 -6.9316693)",
419360060,False,residential,False,33.103,2,30,Rua Presidente Dutra,"LINESTRING (-36.4049335 -6.9319235, -36.4052293 -6.9318745)",
419360060,False,residential,True,203.223,2,30,Rua Presidente Dutra,"LINESTRING (-36.4049335 -6.9319235, -36.4031218 -6.9322487)",
419360057,False,residential,False,15.282,2,30,Rua Prefeito Inácio Claudino,"LINESTRING (-36.4031057 -6.932021, -36.4030976 -6.9318838)",
419360057,False,residential,True,25.381,2,30,Rua Prefeito Inácio Claudino,"LINESTRING (-36.4031057 -6.932021, -36.4031218 -6.9322487)",
419360061,False,residential,False,40.502,2,30,Rua Presidente Vargas,"LINESTRING (-36.4025063 -6.9320089, -36.4025991 -6.9323613)",
419360061,False,residential,True,64.469,2,30,Rua Presidente Vargas,"LINESTRING (-36.4025063 -6.9320089, -36.4023668 -6.9314459)",
419360069,False,residential,False,66.735,2,30,Rua Venâncio Joaquim dos Santos,"LINESTRING (-36.4025063 -6.9320089, -36.4030976 -6.9318838)",
419360069,False,residential,True,77.642,2,30,Rua Venâncio Joaquim dos Santos,"LINESTRING (-36.4025063 -6.9320089, -36.4018169 -6.9321475)",
419360065,True,residential,False,52.896,2,30,Rua Senador António Mariz,"LINESTRING (-36.4003592 -6.9320037, -36.4008164 -6.9318612)",
419360081,False,residential,False,63.67,2,30,,"LINESTRING (-36.4003592 -6.9320037, -36.4002066 -6.9314515)",
419360081,False,residential,True,8.625,2,30,,"LINESTRING (-36.4003592 -6.9320037, -36.4003806 -6.9320783)",
419360028,False,residential,True,90.58000000000001,2,30,Rua José Cordeiro Neto,"LINESTRING (-36.3989536 -6.9322413, -36.3989691 -6.9323086, -36.3990529 -6.9324058, -36.3994834 -6.9328517)",
"[419360029, 419360070]",False,"['residential', 'unclassified']",True,170.49099999999999,2,30,Rua José Cordeiro Neto,"LINESTRING (-36.3989536 -6.9322413, -36.398617 -6.9319118, -36.3984266 -6.9316616, -36.3983166 -6.9314991, -36.3982147 -6.931342, -36.3980598 -6.9310079)",
419360030,False,residential,False,31.308999999999997,2,30,Rua José Cordeiro Neto,"LINESTRING (-36.3989536 -6.9322413, -36.3990375 -6.9322713, -36.3990998 -6.9323146, -36.399193 -6.9323871)",
419360063,True,residential,False,44.757,2,30,Rua Senador António Mariz,"LINESTRING (-36.4003806 -6.9320783, -36.3999972 -6.9322093)",
419360081,False,residential,False,8.625,2,30,,"LINESTRING (-36.4003806 -6.9320783, -36.4003592 -6.9320037)",
419360081,False,residential,True,38.322,2,30,,"LINESTRING (-36.4003806 -6.9320783, -36.4004409 -6.9324177)",
419360041,False,residential,False,56.512,2,30,Rua Maria Alcira,"LINESTRING (-36.4018169 -6.9321475, -36.4017458 -6.9316442)",
419360041,False,residential,True,67.584,2,30,Rua Maria Alcira,"LINESTRING (-36.4018169 -6.9321475, -36.4019349 -6.9327439)",
419360069,False,residential,False,77.642,2,30,Rua Venâncio Joaquim dos Santos,"LINESTRING (-36.4018169 -6.9321475, -36.4025063 -6.9320089)",
419360069,False,residential,True,154.829,2,30,Rua Venâncio Joaquim dos Santos,"LINESTRING (-36.4018169 -6.9321475, -36.4004409 -6.9324177)",
419360057,False,residential,False,25.381,2,30,Rua Prefeito Inácio Claudino,"LINESTRING (-36.4031218 -6.9322487, -36.4031057 -6.932021)",
419360057,False,residential,True,44.928,2,30,Rua Prefeito Inácio Claudino,"LINESTRING (-36.4031218 -6.9322487, -36.4031741 -6.9326494)",
419360059,False,residential,True,59.04,2,30,Rua Presidente Dutra,"LINESTRING (-36.4031218 -6.9322487, -36.4025991 -6.9323613)",
419360060,False,residential,False,203.223,2,30,Rua Presidente Dutra,"LINESTRING (-36.4031218 -6.9322487, -36.4049335 -6.9319235)",
419360059,False,residential,False,59.04,2,30,Rua Presidente Dutra,"LINESTRING (-36.4025991 -6.9323613, -36.4031218 -6.9322487)",
419360061,False,residential,False,41.967,2,30,Rua Presidente Vargas,"LINESTRING (-36.4025991 -6.9323613, -36.4026966 -6.9327261)",
419360061,False,residential,True,40.502,2,30,Rua Presidente Vargas,"LINESTRING (-36.4025991 -6.9323613, -36.4025063 -6.9320089)",
419360038,False,residential,True,53.965,2,30,Rua João Simão,"LINESTRING (-36.4051543 -6.9323565, -36.4049335 -6.9319235)",
419360067,False,residential,True,220.992,2,30,Rua Seridó,"LINESTRING (-36.4051543 -6.9323565, -36.4031741 -6.9326494)",
419360030,False,residential,False,12.353,2,30,Rua José Cordeiro Neto,"LINESTRING (-36.399193 -6.9323871, -36.3992815 -6.9324551)",
419360065,True,residential,False,89.676,2,30,Rua Senador António Mariz,"LINESTRING (-36.399193 -6.9323871, -36.3999644 -6.9321341)",
419360030,False,residential,True,31.308999999999997,2,30,Rua José Cordeiro Neto,"LINESTRING (-36.399193 -6.9323871, -36.3990998 -6.9323146, -36.3990375 -6.9322713, -36.3989536 -6.9322413)",
419360069,False,residential,False,154.829,2,30,Rua Venâncio Joaquim dos Santos,"LINESTRING (-36.4004409 -6.9324177, -36.4018169 -6.9321475)",
419360069,False,residential,True,107.748,2,30,Rua Venâncio Joaquim dos Santos,"LINESTRING (-36.4004409 -6.9324177, -36.3994921 -6.9326454)",
419360081,False,residential,False,38.322,2,30,,"LINESTRING (-36.4004409 -6.9324177, -36.4003806 -6.9320783)",
419360030,False,residential,False,31.435,2,30,Rua José Cordeiro Neto,"LINESTRING (-36.3992815 -6.9324551, -36.3994921 -6.9326454)",
419360030,False,residential,True,12.353,2,30,Rua José Cordeiro Neto,"LINESTRING (-36.3992815 -6.9324551, -36.399193 -6.9323871)",
419360030,False,residential,False,66.917,2,30,Rua José Cordeiro Neto,"LINESTRING (-36.3994921 -6.9326454, -36.3999621 -6.9330255)",
419360030,False,residential,True,31.435,2,30,Rua José Cordeiro Neto,"LINESTRING (-36.3994921 -6.9326454, -36.3992815 -6.9324551)",
419360069,False,residential,False,107.748,2,30,Rua Venâncio Joaquim dos Santos,"LINESTRING (-36.3994921 -6.9326454, -36.4004409 -6.9324177)",
419360057,False,residential,False,44.928,2,30,Rua Prefeito Inácio Claudino,"LINESTRING (-36.4031741 -6.9326494, -36.4031218 -6.9322487)",
419360057,False,residential,True,41.81,2,30,Rua Prefeito Inácio Claudino,"LINESTRING (-36.4031741 -6.9326494, -36.4031956 -6.9330248)",
419360066,False,residential,True,53.393,2,30,Rua Seridó,"LINESTRING (-36.4031741 -6.9326494, -36.4026966 -6.9327261)",
419360067,False,residential,False,220.992,2,30,Rua Seridó,"LINESTRING (-36.4031741 -6.9326494, -36.4051543 -6.9323565)",
419360061,False,residential,False,40.31,2,30,Rua Presidente Vargas,"LINESTRING (-36.4026966 -6.9327261, -36.4027686 -6.9330815)",
419360061,False,residential,True,41.967,2,30,Rua Presidente Vargas,"LINESTRING (-36.4026966 -6.9327261, -36.4025991 -6.9323613)",
419360066,False,residential,False,53.393,2,30,Rua Seridó,"LINESTRING (-36.4026966 -6.9327261, -36.4031741 -6.9326494)",
419360041,False,residential,False,67.584,2,30,Rua Maria Alcira,"LINESTRING (-36.4019349 -6.9327439, -36.4018169 -6.9321475)",
419360041,False,residential,True,51.891,2,30,Rua Maria Alcira,"LINESTRING (-36.4019349 -6.9327439, -36.4020181 -6.9332032)",
419360056,False,residential,False,220.001,2,30,Rua Pedro Xavier das Neves,"LINESTRING (-36.4019349 -6.9327439, -36.3999621 -6.9330255)",
419360055,False,residential,False,87.206,2,30,Rua Nova Brasília,"LINESTRING (-36.4039744 -6.932893, -36.4031956 -6.9330248)",
419360028,False,residential,True,94.887,2,30,Rua José Cordeiro Neto,"LINESTRING (-36.3994834 -6.9328517, -36.4000665 -6.9334787)",
419360071,False,residential,False,52.206,2,30,,"LINESTRING (-36.3994834 -6.9328517, -36.3991375 -6.9331719)",
419360028,False,residential,False,90.58000000000001,2,30,Rua José Cordeiro Neto,"LINESTRING (-36.3994834 -6.9328517, -36.3990529 -6.9324058, -36.3989691 -6.9323086, -36.3989536 -6.9322413)",
419360055,False,residential,False,47.553,2,30,Rua Nova Brasília,"LINESTRING (-36.4031956 -6.9330248, -36.4027686 -6.9330815)",
419360055,False,residential,True,87.206,2,30,Rua Nova Brasília,"LINESTRING (-36.4031956 -6.9330248, -36.4039744 -6.932893)",
419360057,False,residential,False,41.81,2,30,Rua Prefeito Inácio Claudino,"LINESTRING (-36.4031956 -6.9330248, -36.4031741 -6.9326494)",
419360057,False,residential,True,89.981,2,30,Rua Prefeito Inácio Claudino,"LINESTRING (-36.4031956 -6.9330248, -36.4032747 -6.9338302)",
419360030,False,residential,True,66.917,2,30,Rua José Cordeiro Neto,"LINESTRING (-36.3999621 -6.9330255, -36.3994921 -6.9326454)",
419360056,False,residential,True,220.001,2,30,Rua Pedro Xavier das Neves,"LINESTRING (-36.3999621 -6.9330255, -36.4019349 -6.9327439)",
"[822524097, 419360030]",False,residential,False,72.265,2,30,Rua José Cordeiro Neto,"LINESTRING (-36.3999621 -6.9330255, -36.4000647 -6.9331096, -36.400481 -6.9334216)",
419360055,False,residential,False,32.25,2,30,Rua Nova Brasília,"LINESTRING (-36.4027686 -6.9330815, -36.4024801 -6.9331273)",
419360055,False,residential,True,47.553,2,30,Rua Nova Brasília,"LINESTRING (-36.4027686 -6.9330815, -36.4031956 -6.9330248)",
419360061,False,residential,True,40.31,2,30,Rua Presidente Vargas,"LINESTRING (-36.4027686 -6.9330815, -36.4026966 -6.9327261)",
419360055,False,residential,False,51.69,2,30,Rua Nova Brasília,"LINESTRING (-36.4024801 -6.9331273, -36.4020181 -6.9332032)",
419360055,False,residential,True,32.25,2,30,Rua Nova Brasília,"LINESTRING (-36.4024801 -6.9331273, -36.4027686 -6.9330815)",
419360072,False,residential,True,86.214,2,30,Rua Prefeito Manoel Cordeiro,"LINESTRING (-36.4024801 -6.9331273, -36.4025821 -6.933896)",
419360071,False,residential,True,52.206,2,30,,"LINESTRING (-36.3991375 -6.9331719, -36.3994834 -6.9328517)",
818582992,False,residential,True,46.046,,,,"LINESTRING (-36.3991375 -6.9331719, -36.398786 -6.9333949)",
419360042,False,residential,False,87.549,2,30,Rua Maria Tereza,"LINESTRING (-36.3991375 -6.9331719, -36.3987035 -6.9327173, -36.3986261 -6.9326319, -36.3985926 -6.9325999)",
419360042,False,residential,True,92.304,2,30,Rua Maria Tereza,"LINESTRING (-36.3991375 -6.9331719, -36.399653 -6.9337717, -36.3996777 -6.9338054)",
419360041,False,residential,False,51.891,2,30,Rua Maria Alcira,"LINESTRING (-36.4020181 -6.9332032, -36.4019349 -6.9327439)",
419360055,False,residential,False,76.582,2,30,Rua Nova Brasília,"LINESTRING (-36.4020181 -6.9332032, -36.4013348 -6.9333225)",
419360055,False,residential,True,51.69,2,30,Rua Nova Brasília,"LINESTRING (-36.4020181 -6.9332032, -36.4024801 -6.9331273)",
419360032,False,residential,False,7.281,2,30,Rua João Felipe Leite,"LINESTRING (-36.400516 -6.9334771, -36.400481 -6.9334216)",
419360032,False,residential,True,97.86000000000001,2,30,Rua João Felipe Leite,"LINESTRING (-36.400516 -6.9334771, -36.4007695 -6.9342363, -36.4007916 -6.9343135)",
419360054,True,residential,False,46.728,2,30,Rua Nova Brasília,"LINESTRING (-36.400516 -6.9334771, -36.4003199 -6.9335027, -36.4001425 -6.9335254, -36.4000963 -6.933532)",
822508758,False,residential,False,6.778,2,30,Rua José Cordeiro Neto,"LINESTRING (-36.4000963 -6.933532, -36.4000665 -6.9334787)",
822508760,True,residential,False,9.114,1,30,Rua Nova Brasília,"LINESTRING (-36.4000963 -6.933532, -36.4000138 -6.9335354)",
419360042,False,residential,True,93.991,2,30,Rua Maria Tereza,"LINESTRING (-36.3996777 -6.9338054, -36.4001962 -6.9344759)",
419360052,False,residential,False,47.725,2,30,Rua Nova Brasília,"LINESTRING (-36.3996777 -6.9338054, -36.4000138 -6.9335354)",
419360042,False,residential,False,92.304,2,30,Rua Maria Tereza,"LINESTRING (-36.3996777 -6.9338054, -36.399653 -6.9337717, -36.3991375 -6.9331719)",
419360057,False,residential,False,89.981,2,30,Rua Prefeito Inácio Claudino,"LINESTRING (-36.4032747 -6.9338302, -36.4031956 -6.9330248)",
419360057,False,residential,True,36.17,2,30,Rua Prefeito Inácio Claudino,"LINESTRING (-36.4032747 -6.9338302, -36.4033283 -6.9341511)",
419360083,False,residential,False,76.8,2,30,Rua Tiradentes,"LINESTRING (-36.4032747 -6.9338302, -36.4025821 -6.933896)",
419360072,False,residential,False,86.214,2,30,Rua Prefeito Manoel Cordeiro,"LINESTRING (-36.4025821 -6.933896, -36.4024801 -6.9331273)",
419360083,False,residential,False,47.954,2,30,Rua Tiradentes,"LINESTRING (-36.4025821 -6.933896, -36.4021489 -6.9339285)",
419360083,False,residential,True,76.8,2,30,Rua Tiradentes,"LINESTRING (-36.4025821 -6.933896, -36.4032747 -6.9338302)",
419360077,False,residential,True,34.975,2,30,Avenida Senador Ruy Carneiro,"LINESTRING (-36.4021489 -6.9339285, -36.4021956 -6.9342396)",
419360083,False,residential,False,77.863,2,30,Rua Tiradentes,"LINESTRING (-36.4021489 -6.9339285, -36.4014455 -6.9339812)",
419360083,False,residential,True,47.954,2,30,Rua Tiradentes,"LINESTRING (-36.4021489 -6.9339285, -36.4025821 -6.933896)",
419360079,False,residential,False,9.922,2,30,,"LINESTRING (-36.404538 -6.9340566, -36.4045468 -6.9341454)",
818582947,True,tertiary,False,93.21100000000001,2,30,Avenida Senador Ruy Carneiro,"LINESTRING (-36.404538 -6.9340566, -36.4049873 -6.9340113, -36.40523 -6.9340046, -36.4053761 -6.9340385)",
419360057,False,residential,False,36.17,2,30,Rua Prefeito Inácio Claudino,"LINESTRING (-36.4033283 -6.9341511, -36.4032747 -6.9338302)",
419360057,False,residential,True,11.052,2,30,Rua Prefeito Inácio Claudino,"LINESTRING (-36.4033283 -6.9341511, -36.4033417 -6.9342496)",
818582947,True,tertiary,False,41.986,2,30,Avenida Senador Ruy Carneiro,"LINESTRING (-36.4033283 -6.9341511, -36.4037075 -6.9341215)",
419360021,True,tertiary,False,63.1,2,30,Avenida Senador Ruy Carneiro,"LINESTRING (-36.4045468 -6.9341454, -36.4039773 -6.9341946)",
419360079,False,residential,True,9.922,2,30,,"LINESTRING (-36.4045468 -6.9341454, -36.404538 -6.9340566)",
419360021,True,tertiary,False,92.75900000000001,2,30,Avenida Senador Ruy Carneiro,"LINESTRING (-36.4053761 -6.9340385, -36.4052461 -6.9340858, -36.4049336 -6.9341151, -36.4045468 -6.9341454)",
419360077,False,residential,False,34.975,2,30,Avenida Senador Ruy Carneiro,"LINESTRING (-36.4021956 -6.9342396, -36.4021489 -6.9339285)",
419360077,False,residential,True,9.732,2,30,Avenida Senador Ruy Carneiro,"LINESTRING (-36.4021956 -6.9342396, -36.4022125 -6.9343255)",
818582947,True,tertiary,False,24.134,2,30,Avenida Senador Ruy Carneiro,"LINESTRING (-36.4021956 -6.9342396, -36.4024135 -6.9342217)",
