osmid,oneway,name,highway,reversed,length,bridge,geometry,junction,lanes
258770873,True,Rua Antônio de Oliveira Portes,tertiary,False,152.774,,"LINESTRING (-45.2585735 -22.8342693, -45.2576021 -22.8353115)",,
258715232,False,Avenida Maria Amélia de Castro,residential,False,65.095,,"LINESTRING (-45.2576546 -22.8343133, -45.2572487 -22.8347636)",,
258715232,False,Avenida Maria Amélia de Castro,residential,True,60.91,,"LINESTRING (-45.2576546 -22.8343133, -45.2580656 -22.8339176)",,
258715270,False,Rua Geraldo Vilela Mendes,residential,False,85.795,,"LINESTRING (-45.2576546 -22.8343133, -45.2570106 -22.8338203)",,
258715361,False,Rua Marinho Brasil,residential,True,17.261,,"LINESTRING (-45.2540515 -22.8343948, -45.2542038 -22.8344611)",,
258715450,False,Rua Aristeu Vieira Vilela,residential,False,102.483,,"LINESTRING (-45.2540515 -22.8343948, -45.2534169 -22.8351071)",,
"[258715361, 258715547, 258715349]",False,Rua Marinho Brasil,residential,"[False, True]",100.008,yes,"LINESTRING (-45.2540515 -22.8343948, -45.2539684 -22.8343495, -45.253838 -22.8342791, -45.2537363 -22.8342219, -45.2535859 -22.8341306, -45.2534468 -22.8340634, -45.2531925 -22.8339747)",,
258715361,False,Rua Marinho Brasil,residential,False,17.261,,"LINESTRING (-45.2542038 -22.8344611, -45.2540515 -22.8343948)",,
258715361,False,Rua Marinho Brasil,residential,True,67.483,,"LINESTRING (-45.2542038 -22.8344611, -45.2546947 -22.8348656)",,
642330315,False,Avenida Gumercindo Teberga Alves,residential,True,30.84,,"LINESTRING (-45.2560765 -22.834558, -45.2563031 -22.8347405)",,
258715484,False,Rua Padre Agenor Mathias Pessoa,residential,False,98.9,,"LINESTRING (-45.2558286 -22.8345735, -45.2552099 -22.8352561)",,
258715587,False,Avenida José Gumercindo,residential,True,62.189,,"LINESTRING (-45.2563031 -22.8347405, -45.256654 -22.8342842)",,
642330315,False,Avenida Gumercindo Teberga Alves,residential,False,30.84,,"LINESTRING (-45.2563031 -22.8347405, -45.2560765 -22.834558)",,
642330315,False,Avenida Gumercindo Teberga Alves,residential,True,21.876,,"LINESTRING (-45.2563031 -22.8347405, -45.2564638 -22.83487)",,
258715232,False,Avenida Maria Amélia de Castro,residential,False,63.254,,"LINESTRING (-45.2572487 -22.8347636, -45.2569631 -22.8352679)",,
258715232,False,Avenida Maria Amélia de Castro,residential,True,65.095,,"LINESTRING (-45.2572487 -22.8347636, -45.2576546 -22.8343133)",,
258715271,False,Rua João Carvalho dos Santos,residential,False,80.969,,"LINESTRING (-45.2572487 -22.8347636, -45.256654 -22.8342842)",,
258715361,False,Rua Marinho Brasil,residential,False,67.483,,"LINESTRING (-45.2546947 -22.8348656, -45.2542038 -22.8344611)",,
258715394,False,Rua Benedito Lino,residential,False,102.074,,"LINESTRING (-45.2546947 -22.8348656, -45.2540745 -22.8355839)",,
258715556,False,Rua Marinho Brasil,residential,True,68.36,,"LINESTRING (-45.2546947 -22.8348656, -45.2552099 -22.8352561)",,
258715592,False,Rua Aristides Inácio Rodrigues,residential,False,115.367,,"LINESTRING (-45.2564638 -22.83487, -45.2557441 -22.8356678)",,
642330315,False,Avenida Gumercindo Teberga Alves,residential,False,21.876,,"LINESTRING (-45.2564638 -22.83487, -45.2563031 -22.8347405)",,
642330315,False,Avenida Gumercindo Teberga Alves,residential,True,67.645,,"LINESTRING (-45.2564638 -22.83487, -45.2569631 -22.8352679)",,
258715450,False,Rua Aristeu Vieira Vilela,residential,False,161.934,,"LINESTRING (-45.2534169 -22.8351071, -45.2524354 -22.8362484)",,
258715450,False,Rua Aristeu Vieira Vilela,residential,True,102.483,,"LINESTRING (-45.2534169 -22.8351071, -45.2540515 -22.8343948)",,
258715634,False,Rua Oswaldo M. de Castro,residential,True,74.47,,"LINESTRING (-45.2534169 -22.8351071, -45.2539887 -22.8355204)",,
"[258715634, 258715523]",False,"['Rua Oswaldo M. de Castro', 'Rua João de Paula']",residential,False,224.479,,"LINESTRING (-45.2534169 -22.8351071, -45.2529964 -22.834786, -45.2529537 -22.8347637, -45.2529055 -22.8347547, -45.2528567 -22.83476, -45.2528121 -22.8347789, -45.2527761 -22.8348097, -45.2518704 -22.8357921)",,
258715240,False,Avenida Geraldo de Oliveira Portes,residential,False,63.481,,"LINESTRING (-45.2599543 -22.8352304, -45.2596244 -22.8357136)",,
1118744678,True,Rua Rio Grande do Sul,residential,False,151.395,,"LINESTRING (-45.2599543 -22.8352304, -45.2602011 -22.8353812, -45.2602668 -22.8354269, -45.260307 -22.8354739, -45.2603567 -22.8355443, -45.2603828 -22.8355727, -45.2604103 -22.8355993, -45.2607858 -22.8358718, -45.2609602 -22.8359893, -45.2610794 -22.8360992)",,
258715484,False,Rua Padre Agenor Mathias Pessoa,residential,True,98.9,,"LINESTRING (-45.2552099 -22.8352561, -45.2558286 -22.8345735)",,
258715556,False,Rua Marinho Brasil,residential,False,68.36,,"LINESTRING (-45.2552099 -22.8352561, -45.2546947 -22.8348656)",,
258715556,False,Rua Marinho Brasil,residential,True,71.363,,"LINESTRING (-45.2552099 -22.8352561, -45.2557441 -22.8356678)",,
258715484,False,Rua Padre Agenor Mathias Pessoa,residential,False,101.40799999999999,,"LINESTRING (-45.2552099 -22.8352561, -45.255 -22.8354877, -45.2545755 -22.835956)",,
258715232,False,Avenida Maria Amélia de Castro,residential,True,63.254,,"LINESTRING (-45.2569631 -22.8352679, -45.2572487 -22.8347636)",,
258715553,False,Avenida Gumercindo Teberga Alves,residential,True,52.668,,"LINESTRING (-45.2569631 -22.8352679, -45.2573428 -22.8355871)",,
642330315,False,Avenida Gumercindo Teberga Alves,residential,False,67.645,,"LINESTRING (-45.2569631 -22.8352679, -45.2564638 -22.83487)",,
258715535,False,Rua Paulo Alves da Silva,residential,True,76.403,,"LINESTRING (-45.2576021 -22.8353115, -45.2583262 -22.8354751)",,
258770873,True,Rua Antônio de Oliveira Portes,tertiary,False,40.562,,"LINESTRING (-45.2576021 -22.8353115, -45.2573428 -22.8355871)",,
258715535,False,Rua Paulo Alves da Silva,residential,False,76.403,,"LINESTRING (-45.2583262 -22.8354751, -45.2576021 -22.8353115)",,
258715333,False,Rua Eucario Pinto,residential,True,145.961,,"LINESTRING (-45.2583262 -22.8354751, -45.2581854 -22.8357038, -45.2581707 -22.8357384, -45.2581747 -22.8357693, -45.2581935 -22.8357989, -45.2589554 -22.8364345)",,
258715535,False,Rua Paulo Alves da Silva,residential,True,135.803,,"LINESTRING (-45.2583262 -22.8354751, -45.2590022 -22.8356209, -45.259155 -22.8356531, -45.2593012 -22.8356778, -45.2596244 -22.8357136)",,
258715511,False,Rua Benedito Lino,residential,False,163.182,,"LINESTRING (-45.2539887 -22.8355204, -45.2529935 -22.836666)",,
258715634,False,Rua Oswaldo M. de Castro,residential,False,74.47,,"LINESTRING (-45.2539887 -22.8355204, -45.2534169 -22.8351071)",,
258715634,False,Rua Oswaldo M. de Castro,residential,True,11.277,,"LINESTRING (-45.2539887 -22.8355204, -45.2540745 -22.8355839)",,
258715394,False,Rua Benedito Lino,residential,True,102.074,,"LINESTRING (-45.2540745 -22.8355839, -45.2546947 -22.8348656)",,
258715634,False,Rua Oswaldo M. de Castro,residential,False,11.277,,"LINESTRING (-45.2540745 -22.8355839, -45.2539887 -22.8355204)",,
258715634,False,Rua Oswaldo M. de Castro,residential,True,65.939,,"LINESTRING (-45.2540745 -22.8355839, -45.2545755 -22.835956)",,
258715553,False,Avenida Gumercindo Teberga Alves,residential,False,52.668,,"LINESTRING (-45.2573428 -22.8355871, -45.2569631 -22.8352679)",,
258770873,True,Rua Antônio de Oliveira Portes,tertiary,False,107.6,,"LINESTRING (-45.2573428 -22.8355871, -45.2572858 -22.8356438, -45.2571446 -22.8358101, -45.2568173 -22.8362018, -45.2567113 -22.8363587)",,
258715556,False,Rua Marinho Brasil,residential,False,71.363,,"LINESTRING (-45.2557441 -22.8356678, -45.2552099 -22.8352561)",,
258715556,False,Rua Marinho Brasil,residential,True,71.709,,"LINESTRING (-45.2557441 -22.8356678, -45.256286 -22.8360758)",,
258715592,False,Rua Aristides Inácio Rodrigues,residential,False,101.223,,"LINESTRING (-45.2557441 -22.8356678, -45.2551063 -22.8363629)",,
258715592,False,Rua Aristides Inácio Rodrigues,residential,True,115.367,,"LINESTRING (-45.2557441 -22.8356678, -45.2564638 -22.83487)",,
258715240,False,Avenida Geraldo de Oliveira Portes,residential,True,63.481,,"LINESTRING (-45.2596244 -22.8357136, -45.2599543 -22.8352304)",,
258715277,False,Rua Paulo A. da Silva,residential,True,41.853,,"LINESTRING (-45.2596244 -22.8357136, -45.2600273 -22.8357752)",,
258715240,False,Avenida Geraldo de Oliveira Portes,residential,False,105.492,,"LINESTRING (-45.2596244 -22.8357136, -45.2594803 -22.83586, -45.2589554 -22.8364345)",,
258715535,False,Rua Paulo Alves da Silva,residential,False,135.803,,"LINESTRING (-45.2596244 -22.8357136, -45.2593012 -22.8356778, -45.259155 -22.8356531, -45.2590022 -22.8356209, -45.2583262 -22.8354751)",,
1156818817,True,,secondary,False,10.24,,"LINESTRING (-45.2518006 -22.835731, -45.2518309 -22.8357437, -45.2518551 -22.8357649, -45.2518704 -22.8357921)",roundabout,
1156818817,True,,secondary,False,16.064,,"LINESTRING (-45.2516772 -22.8357961, -45.2516948 -22.8357638, -45.2517244 -22.8357401, -45.2517615 -22.8357286, -45.2518006 -22.835731)",roundabout,
258715332,True,Rua José Camilo de Abreu,residential,False,13.925,,"LINESTRING (-45.2518743 -22.8358073, -45.2519653 -22.8359003)",,1
258715246,True,,secondary,False,11.171999999999999,,"LINESTRING (-45.2518743 -22.8358073, -45.2518729 -22.8358409, -45.2518588 -22.8358718, -45.2518336 -22.8358957)",roundabout,
1156818817,True,,secondary,False,4.058,,"LINESTRING (-45.2516744 -22.8358325, -45.2516772 -22.8357961)",roundabout,
965368057,False,Rua José Camilo de Abreu,residential,True,61.799,,"LINESTRING (-45.2519653 -22.8359003, -45.2524354 -22.8362484)",,
258715528,True,Rua José Camilo de Abreu,residential,False,13.506,,"LINESTRING (-45.2519653 -22.8359003, -45.2519277 -22.835899, -45.2518795 -22.8358973, -45.2518336 -22.8358957)",,1
258715246,True,,secondary,False,20.391000000000002,,"LINESTRING (-45.2518264 -22.8359004, -45.2517889 -22.8359128, -45.2517492 -22.8359108, -45.2517134 -22.8358948, -45.2516871 -22.8358672, -45.2516744 -22.8358325)",roundabout,
258715544,False,Rua Padre Agenor Mathias Pessoa,residential,False,163.501,,"LINESTRING (-45.2545755 -22.835956, -45.2535483 -22.8370811)",,
258715558,False,Rua Oswaldo M. de Castro,residential,True,70.754,,"LINESTRING (-45.2545755 -22.835956, -45.2551063 -22.8363629)",,
258715634,False,Rua Oswaldo M. de Castro,residential,False,65.939,,"LINESTRING (-45.2545755 -22.835956, -45.2540745 -22.8355839)",,
258715484,False,Rua Padre Agenor Mathias Pessoa,residential,True,101.40799999999999,,"LINESTRING (-45.2545755 -22.835956, -45.255 -22.8354877, -45.2552099 -22.8352561)",,
258715556,False,Rua Marinho Brasil,residential,False,71.709,,"LINESTRING (-45.256286 -22.8360758, -45.2557441 -22.8356678)",,
1118744677,True,Rua Adriano Galvão de Castro,residential,False,113.512,,"LINESTRING (-45.256286 -22.8360758, -45.2569631 -22.8352679)",,
258715556,False,Rua Marinho Brasil,residential,True,54.474,,"LINESTRING (-45.256286 -22.8360758, -45.25656 -22.8362952, -45.2566136 -22.8363304, -45.25667 -22.8363508, -45.2567113 -22.8363587)",,
258715625,False,Avenida Goiás,residential,False,27.692,,"LINESTRING (-45.2610794 -22.8360992, -45.2608946 -22.8362809)",,
258715433,False,Rua Aristeu Vieira Vilela,residential,False,92.436,,"LINESTRING (-45.2524354 -22.8362484, -45.2518704 -22.8368964)",,
258715450,False,Rua Aristeu Vieira Vilela,residential,True,161.934,,"LINESTRING (-45.2524354 -22.8362484, -45.2534169 -22.8351071)",,
965368057,False,Rua José Camilo de Abreu,residential,False,61.799,,"LINESTRING (-45.2524354 -22.8362484, -45.2519653 -22.8359003)",,
965368057,False,Rua José Camilo de Abreu,residential,True,73.67,,"LINESTRING (-45.2524354 -22.8362484, -45.2529935 -22.836666)",,
258715255,False,Rua Manoel Francisco de Castro,residential,True,67.095,,"LINESTRING (-45.2608946 -22.8362809, -45.2604657 -22.8367368)",,
258715625,False,Avenida Goiás,residential,True,27.692,,"LINESTRING (-45.2608946 -22.8362809, -45.2610794 -22.8360992)",,
"[258715617, 258715647]",False,"['Rua Luís Thomas de Lima', 'Avenida Santa Catarina']",residential,False,140.099,,"LINESTRING (-45.2608946 -22.8362809, -45.2601061 -22.8360849, -45.2600935 -22.8360847, -45.2600808 -22.8360892, -45.2599885 -22.8362, -45.2597567 -22.8364689)",,
258715556,False,Rua Marinho Brasil,residential,False,54.474000000000004,,"LINESTRING (-45.2567113 -22.8363587, -45.25667 -22.8363508, -45.2566136 -22.8363304, -45.25656 -22.8362952, -45.256286 -22.8360758)",,
258770873,True,Rua Antônio de Oliveira Portes,tertiary,False,66.686,,"LINESTRING (-45.2567113 -22.8363587, -45.2566252 -22.8364938, -45.2565195 -22.8367109, -45.2564344 -22.8369004)",,
258715558,False,Rua Oswaldo M. de Castro,residential,False,70.754,,"LINESTRING (-45.2551063 -22.8363629, -45.2545755 -22.835956)",,
258715558,False,Rua Oswaldo M. de Castro,residential,True,71.86,,"LINESTRING (-45.2551063 -22.8363629, -45.2556536 -22.8367669)",,
258715592,False,Rua Aristides Inácio Rodrigues,residential,False,163.077,,"LINESTRING (-45.2551063 -22.8363629, -45.254116 -22.8375109)",,
258715592,False,Rua Aristides Inácio Rodrigues,residential,True,101.223,,"LINESTRING (-45.2551063 -22.8363629, -45.2557441 -22.8356678)",,
258715240,False,Avenida Geraldo de Oliveira Portes,residential,False,76.368,,"LINESTRING (-45.2589554 -22.8364345, -45.2584738 -22.8369586)",,
258715240,False,Avenida Geraldo de Oliveira Portes,residential,True,105.492,,"LINESTRING (-45.2589554 -22.8364345, -45.2594803 -22.83586, -45.2596244 -22.8357136)",,
258715333,False,Rua Eucario Pinto,residential,False,145.96099999999998,,"LINESTRING (-45.2589554 -22.8364345, -45.2581935 -22.8357989, -45.2581747 -22.8357693, -45.2581707 -22.8357384, -45.2581854 -22.8357038, -45.2583262 -22.8354751)",,
258715336,False,Travessa Manoel Francisco de Castro,residential,True,72.289,,"LINESTRING (-45.2597567 -22.8364689, -45.2602944 -22.8368897)",,
258715617,False,Rua Luís Thomas de Lima,residential,False,318.114,,"LINESTRING (-45.2597567 -22.8364689, -45.2577722 -22.8386688)",,
"[258715617, 258715647]",False,"['Rua Luís Thomas de Lima', 'Avenida Santa Catarina']",residential,True,140.099,,"LINESTRING (-45.2597567 -22.8364689, -45.2599885 -22.8362, -45.2600808 -22.8360892, -45.2600935 -22.8360847, -45.2601061 -22.8360849, -45.2608946 -22.8362809)",,
258715507,False,Travessa Irineu Naldi,residential,True,85.459,,"LINESTRING (-45.2577872 -22.8365242, -45.2580977 -22.8366969, -45.2584738 -22.8369586)",,
258715511,False,Rua Benedito Lino,residential,False,162.306,,"LINESTRING (-45.2529935 -22.836666, -45.2520037 -22.8378055)",,
258715511,False,Rua Benedito Lino,residential,True,163.182,,"LINESTRING (-45.2529935 -22.836666, -45.2539887 -22.8355204)",,
965368057,False,Rua José Camilo de Abreu,residential,False,73.67,,"LINESTRING (-45.2529935 -22.836666, -45.2524354 -22.8362484)",,
965368057,False,Rua José Camilo de Abreu,residential,True,73.233,,"LINESTRING (-45.2529935 -22.836666, -45.2535483 -22.8370811)",,
258715446,False,Rua Francisco de Lima,residential,True,53.155,,"LINESTRING (-45.2611754 -22.8366581, -45.2610975 -22.8367586, -45.2608432 -22.8370246)",,
258715255,False,Rua Manoel Francisco de Castro,residential,False,67.095,,"LINESTRING (-45.2604657 -22.8367368, -45.2608946 -22.8362809)",,
258715255,False,Rua Manoel Francisco de Castro,residential,True,24.438,,"LINESTRING (-45.2604657 -22.8367368, -45.2602944 -22.8368897)",,
258715554,False,Rua Vicentina M. Galvão,residential,False,50.207,,"LINESTRING (-45.2604657 -22.8367368, -45.2608432 -22.8370246)",,
258715558,False,Rua Oswaldo M. de Castro,residential,False,71.86,,"LINESTRING (-45.2556536 -22.8367669, -45.2551063 -22.8363629)",,
642330314,False,Rua Adriano Galvão de Castro,residential,False,166.366,,"LINESTRING (-45.2556536 -22.8367669, -45.2546497 -22.8379427)",,
1118744677,True,Rua Adriano Galvão de Castro,residential,False,100.526,,"LINESTRING (-45.2556536 -22.8367669, -45.256286 -22.8360758)",,
258715255,False,Rua Manoel Francisco de Castro,residential,False,24.438,,"LINESTRING (-45.2602944 -22.8368897, -45.2604657 -22.8367368)",,
258715255,False,Rua Manoel Francisco de Castro,residential,True,25.455,,"LINESTRING (-45.2602944 -22.8368897, -45.2601189 -22.8370517)",,
258715336,False,Travessa Manoel Francisco de Castro,residential,False,72.289,,"LINESTRING (-45.2602944 -22.8368897, -45.2597567 -22.8364689)",,
258715433,False,Rua Aristeu Vieira Vilela,residential,True,92.436,,"LINESTRING (-45.2518704 -22.8368964, -45.2524354 -22.8362484)",,
258715296,False,Rua Fernando José Dinamarco,residential,True,171.485,,"LINESTRING (-45.2564344 -22.8369004, -45.2579351 -22.8375827)",,
258770873,True,Rua Antônio de Oliveira Portes,tertiary,False,34.965,,"LINESTRING (-45.2564344 -22.8369004, -45.2563038 -22.8371909)",,
258715240,False,Avenida Geraldo de Oliveira Portes,residential,False,88.677,,"LINESTRING (-45.2584738 -22.8369586, -45.2579351 -22.8375827)",,
258715240,False,Avenida Geraldo de Oliveira Portes,residential,True,76.368,,"LINESTRING (-45.2584738 -22.8369586, -45.2589554 -22.8364345)",,
258715507,False,Travessa Irineu Naldi,residential,False,85.459,,"LINESTRING (-45.2584738 -22.8369586, -45.2580977 -22.8366969, -45.2577872 -22.8365242)",,
258715554,False,Rua Vicentina M. Galvão,residential,False,52.72,,"LINESTRING (-45.2608432 -22.8370246, -45.2612331 -22.8373339)",,
258715554,False,Rua Vicentina M. Galvão,residential,True,50.207,,"LINESTRING (-45.2608432 -22.8370246, -45.2604657 -22.8367368)",,
258715446,False,Rua Francisco de Lima,residential,False,53.155,,"LINESTRING (-45.2608432 -22.8370246, -45.2610975 -22.8367586, -45.2611754 -22.8366581)",,
258715255,False,Rua Manoel Francisco de Castro,residential,False,25.455,,"LINESTRING (-45.2601189 -22.8370517, -45.2602944 -22.8368897)",,
258715255,False,Rua Manoel Francisco de Castro,residential,True,50.207,,"LINESTRING (-45.2601189 -22.8370517, -45.2597979 -22.8373928)",,
258715321,False,Rua Washington Luís,residential,False,158.699,,"LINESTRING (-45.2601189 -22.8370517, -45.2612921 -22.8379833)",,
258715544,False,Rua Padre Agenor Mathias Pessoa,residential,True,163.501,,"LINESTRING (-45.2535483 -22.8370811, -45.2545755 -22.835956)",,
258715644,False,Rua José Camilo de Abreu,residential,True,75.29,,"LINESTRING (-45.2535483 -22.8370811, -45.254116 -22.8375109)",,
965368057,False,Rua José Camilo de Abreu,residential,False,73.233,,"LINESTRING (-45.2535483 -22.8370811, -45.2529935 -22.836666)",,
965368058,False,Rua Padre Agenor Mathias Pessoa,residential,False,163.604,,"LINESTRING (-45.2535483 -22.8370811, -45.2525449 -22.8382255)",,
258770873,True,Rua Antônio de Oliveira Portes,tertiary,False,58.417,,"LINESTRING (-45.2563038 -22.8371909, -45.256086 -22.8376764)",,
742384704,True,Rua Oswaldo M. de Castro,residential,False,81.625,,"LINESTRING (-45.2563038 -22.8371909, -45.2556536 -22.8367669)",,
258715554,False,Rua Vicentina M. Galvão,residential,True,52.72,,"LINESTRING (-45.2612331 -22.8373339, -45.2608432 -22.8370246)",,
258770888,False,Rua Monteiro da Silva Santos,residential,True,52.769,,"LINESTRING (-45.2556534 -22.837419, -45.256086 -22.8376764)",,
258715255,False,Rua Manoel Francisco de Castro,residential,False,50.207,,"LINESTRING (-45.2597979 -22.8373928, -45.2601189 -22.8370517)",,
258715325,False,Rua Campos Salles,residential,False,158.982,,"LINESTRING (-45.2597979 -22.8373928, -45.2609694 -22.8383301)",,
258715255,False,Rua Manoel Francisco de Castro,residential,True,198.793,,"LINESTRING (-45.2597979 -22.8373928, -45.2595171 -22.8377102, -45.2592246 -22.8380273, -45.2589512 -22.8383314, -45.2585521 -22.8387631)",,
258715592,False,Rua Aristides Inácio Rodrigues,residential,False,163.68,,"LINESTRING (-45.254116 -22.8375109, -45.2530915 -22.8386402)",,
258715592,False,Rua Aristides Inácio Rodrigues,residential,True,163.077,,"LINESTRING (-45.254116 -22.8375109, -45.2551063 -22.8363629)",,
258715644,False,Rua José Camilo de Abreu,residential,False,75.29,,"LINESTRING (-45.254116 -22.8375109, -45.2535483 -22.8370811)",,
258715644,False,Rua José Camilo de Abreu,residential,True,72.778,,"LINESTRING (-45.254116 -22.8375109, -45.2546497 -22.8379427)",,
258715240,False,Avenida Geraldo de Oliveira Portes,residential,False,111.382,,"LINESTRING (-45.2579351 -22.8375827, -45.2572641 -22.8383707)",,
258715240,False,Avenida Geraldo de Oliveira Portes,residential,True,88.677,,"LINESTRING (-45.2579351 -22.8375827, -45.2584738 -22.8369586)",,
258715296,False,Rua Fernando José Dinamarco,residential,False,171.485,,"LINESTRING (-45.2579351 -22.8375827, -45.2564344 -22.8369004)",,
258770888,False,Rua Monteiro da Silva Santos,residential,False,52.769,,"LINESTRING (-45.256086 -22.8376764, -45.2556534 -22.837419)",,
1156818803,True,Rua Antônio de Oliveira Portes,tertiary,False,34.838,,"LINESTRING (-45.256086 -22.8376764, -45.2559499 -22.8379635)",,
258715511,False,Rua Benedito Lino,residential,True,162.306,,"LINESTRING (-45.2520037 -22.8378055, -45.2529935 -22.836666)",,
258715584,False,Rua Ciro Castro Nogueira,residential,True,72.505,,"LINESTRING (-45.2520037 -22.8378055, -45.2525449 -22.8382255)",,
258715644,False,Rua José Camilo de Abreu,residential,False,72.778,,"LINESTRING (-45.2546497 -22.8379427, -45.254116 -22.8375109)",,
258715644,False,Rua José Camilo de Abreu,residential,True,72.911,,"LINESTRING (-45.2546497 -22.8379427, -45.2552189 -22.8383361)",,
642330314,False,Rua Adriano Galvão de Castro,residential,False,163.011,,"LINESTRING (-45.2546497 -22.8379427, -45.2536539 -22.8390859)",,
642330314,False,Rua Adriano Galvão de Castro,residential,True,166.366,,"LINESTRING (-45.2546497 -22.8379427, -45.2556536 -22.8367669)",,
1156818803,True,Rua Antônio de Oliveira Portes,tertiary,False,79.187,,"LINESTRING (-45.2559499 -22.8379635, -45.2557802 -22.8382698, -45.2555586 -22.8385762)",,
258715321,False,Rua Washington Luís,residential,True,158.699,,"LINESTRING (-45.2612921 -22.8379833, -45.2601189 -22.8370517)",,
1033968695,False,Rua Manoel Francisco de Castro,residential,False,50.8,,"LINESTRING (-45.2612921 -22.8379833, -45.2611579 -22.8381274, -45.2609694 -22.8383301)",,
258715584,False,Rua Ciro Castro Nogueira,residential,False,72.505,,"LINESTRING (-45.2525449 -22.8382255, -45.2520037 -22.8378055)",,
258715584,False,Rua Ciro Castro Nogueira,residential,True,72.553,,"LINESTRING (-45.2525449 -22.8382255, -45.2530915 -22.8386402)",,
742386345,False,Rua Padre Agenor Mathias Pessoa,residential,False,94.18,,"LINESTRING (-45.2525449 -22.8382255, -45.2519673 -22.8388843)",,
965368058,False,Rua Padre Agenor Mathias Pessoa,residential,True,163.604,,"LINESTRING (-45.2525449 -22.8382255, -45.2535483 -22.8370811)",,
258715393,False,Travessa José Camilo de Abreu,residential,False,42.583,,"LINESTRING (-45.2552189 -22.8383361, -45.2549972 -22.83866)",,
258715644,False,Rua José Camilo de Abreu,residential,False,72.911,,"LINESTRING (-45.2552189 -22.8383361, -45.2546497 -22.8379427)",,
258715644,False,Rua José Camilo de Abreu,residential,True,43.871,,"LINESTRING (-45.2552189 -22.8383361, -45.2555586 -22.8385762)",,
258715325,False,Rua Campos Salles,residential,True,158.982,,"LINESTRING (-45.2609694 -22.8383301, -45.2597979 -22.8373928)",,
1033968695,False,Rua Manoel Francisco de Castro,residential,False,149.162,,"LINESTRING (-45.2609694 -22.8383301, -45.2605053 -22.8388288, -45.260016 -22.8393437)",,
1033968695,False,Rua Manoel Francisco de Castro,residential,True,50.8,,"LINESTRING (-45.2609694 -22.8383301, -45.2611579 -22.8381274, -45.2612921 -22.8379833)",,
258715240,False,Avenida Geraldo de Oliveira Portes,residential,False,37.923,,"LINESTRING (-45.2572641 -22.8383707, -45.2570163 -22.838624)",,
258715240,False,Avenida Geraldo de Oliveira Portes,residential,True,111.382,,"LINESTRING (-45.2572641 -22.8383707, -45.2579351 -22.8375827)",,
258715438,True,Rua João dos Santos,residential,False,143.76999999999998,,"LINESTRING (-45.2572641 -22.8383707, -45.2572443 -22.8383707, -45.2572255 -22.8383661, -45.2572064 -22.8383589, -45.2570307 -22.8382554, -45.256086 -22.8376764)",,
