osmid,oneway,name,highway,reversed,length,geometry,ref,lanes
226153098,False,Travessa Francisca Alves,residential,True,78.564,"LINESTRING (-38.279606 -10.6786094, -38.2789668 -10.6789329)",,
226153100,False,Rua do Campo,residential,False,100.756,"LINESTRING (-38.279606 -10.6786094, -38.2792398 -10.6777778)",,
226153100,False,Rua do Campo,residential,True,35.45,"LINESTRING (-38.279606 -10.6786094, -38.2797334 -10.6789026)",,
226153101,False,Rua Edimundo Silva,residential,False,57.845,"LINESTRING (-38.2774347 -10.6786497, -38.2779121 -10.6784249)",,
226153135,False,Rua Francisca Alves,residential,False,107.311,"LINESTRING (-38.2774347 -10.6786497, -38.2778952 -10.6795021)",,
226153135,False,Rua Francisca Alves,residential,True,65.984,"LINESTRING (-38.2774347 -10.6786497, -38.2771601 -10.6781212)",,
226153118,False,Rua Anizio Barbosa de Andrade,residential,False,86.065,"LINESTRING (-38.2831156 -10.6777791, -38.2833771 -10.6785092)",,
226153112,False,Rua Josefa Ferreira,residential,False,31.77,"LINESTRING (-38.2831156 -10.6777791, -38.2832481 -10.6777238, -38.2833825 -10.6776658)",,
226153118,False,Rua Anizio Barbosa de Andrade,residential,True,40.501999999999995,"LINESTRING (-38.2831156 -10.6777791, -38.2830499 -10.677588, -38.2829967 -10.6774341)",,
226153093,False,Travessa Mangabeira II,residential,True,58.656,"LINESTRING (-38.279237 -10.6797823, -38.2789864 -10.6793158)",,
226153119,False,Rua Izaias Ribeiro,residential,False,94.717,"LINESTRING (-38.279237 -10.6797823, -38.2799909 -10.6793619)",,
226153137,False,,residential,False,48.108,"LINESTRING (-38.2858756 -10.6758787, -38.2856718 -10.6762622)",,
226153117,False,Estrada Maria Caicara,residential,True,159.161,"LINESTRING (-38.2858756 -10.6758787, -38.2857589 -10.6758267, -38.2856403 -10.6757812, -38.2855403 -10.6757529, -38.2854659 -10.6757331, -38.2854049 -10.6757226, -38.2852963 -10.6757021, -38.2852017 -10.6756844, -38.2850247 -10.675627, -38.284908 -10.6755875, -38.2847752 -10.675546, -38.2846505 -10.6755084, -38.2845432 -10.6754788, -38.2844859 -10.675461)",,
1057559828,False,Rua Diario Lacob Santos,residential,True,57.184,"LINESTRING (-38.2778545 -10.6741642, -38.277363 -10.6743408)",,
1057559710,False,Rua Ulisses Guimarães,unclassified,False,45.508,"LINESTRING (-38.2778545 -10.6741642, -38.2779048 -10.6742156, -38.2779551 -10.6742768, -38.2780141 -10.6743559, -38.2780664 -10.6744238, -38.2781093 -10.6744871)",,
226153087,False,Praça Izabel Ribeiro,residential,True,70.84,"LINESTRING (-38.2802745 -10.6759097, -38.2800228 -10.6753226)",,
226153130,False,Praça Izabel Ribeiro,residential,False,48.596,"LINESTRING (-38.2802745 -10.6759097, -38.2798581 -10.6760632)",,
