osmid,highway,oneway,reversed,length,name,lanes,geometry
274786368,residential,False,True,26.102,,,"LINESTRING (-42.1394089 -14.0316172, -42.1395542 -14.0314295)"
307033591,residential,False,True,4.031,,,"LINESTRING (-42.1394089 -14.0316172, -42.1393801 -14.0316403)"
307165817,residential,False,True,40.977,Rua Irmas Moura,,"LINESTRING (-42.1394089 -14.0316172, -42.1397876 -14.0315886)"
142286845,residential,False,True,126.216,Praça do Mercado,,"LINESTRING (-42.1414482 -14.0332164, -42.1402782 -14.0332143)"
307165810,residential,False,False,132.937,Rua do Cemitério,,"LINESTRING (-42.1414482 -14.0332164, -42.14268 -14.0332506)"
307165811,residential,True,False,14.799,Rua 14 de Maio,,"LINESTRING (-42.1414482 -14.0332164, -42.1414533 -14.0330834)"
307160552,secondary,False,False,14.397,Rua Monseahor Bastos,2,"LINESTRING (-42.1452184 -14.0349196, -42.1453068 -14.0350166)"
244327010,residential,False,False,83.142,Rua Gaaldencio Spinola,,"LINESTRING (-42.1452184 -14.0349196, -42.1454148 -14.0348565, -42.1455744 -14.034798, -42.1456589 -14.0347609, -42.1457072 -14.0347362, -42.1457434 -14.0347037, -42.1457725 -14.0346646, -42.145803 -14.0346155, -42.1458338 -14.0345358)"
307160551,secondary,False,True,94.02699999999999,Rua Belo Duca,,"LINESTRING (-42.1452184 -14.0349196, -42.1450232 -14.0349756, -42.1448971 -14.0350094, -42.1447925 -14.0350341, -42.1446705 -14.0350549, -42.1445967 -14.0350647, -42.1445156 -14.0350712, -42.1444351 -14.0350732, -42.1443661 -14.0350667)"
839349794,residential,False,False,131.111,Rua Irmas Moura,,"LINESTRING (-42.1415093 -14.031575, -42.140294 -14.031588)"
839349794,residential,False,True,12.019,Rua Irmas Moura,,"LINESTRING (-42.1415093 -14.031575, -42.1416207 -14.0315733)"
998008660,residential,False,False,94.005,Primeira Travessa do Mercado,,"LINESTRING (-42.1415093 -14.031575, -42.1410213 -14.0308746)"
142286849,residential,False,True,53.256,Travessa Princesa Isabel,,"LINESTRING (-42.1393597 -14.0320989, -42.1388663 -14.0321147)"
142286849,residential,False,False,100.579,Travessa Princesa Isabel,,"LINESTRING (-42.1393597 -14.0320989, -42.1396955 -14.0321111, -42.1402916 -14.0321266)"
142286850,residential,False,False,60.513999999999996,,,"LINESTRING (-42.1393597 -14.0320989, -42.1393222 -14.0325283, -42.1393034 -14.0326401)"
142286850,residential,False,True,51.052,,,"LINESTRING (-42.1393597 -14.0320989, -42.1393771 -14.0318101, -42.1393801 -14.0316403)"
307165812,residential,False,True,60.468,Praça do Mercado,,"LINESTRING (-42.1402916 -14.0321266, -42.1402896 -14.0326704)"
307165813,residential,False,False,129.82,Praça do Mercado,,"LINESTRING (-42.1402916 -14.0321266, -42.141495 -14.0321228)"
307165814,residential,False,False,59.89,Praça do Mercado,,"LINESTRING (-42.1402916 -14.0321266, -42.140294 -14.031588)"
142286849,residential,False,True,100.579,Travessa Princesa Isabel,,"LINESTRING (-42.1402916 -14.0321266, -42.1396955 -14.0321111, -42.1393597 -14.0320989)"
839349776,residential,False,False,56.404,Travessa Nelson Mariano de Souza,,"LINESTRING (-42.1381605 -14.0357664, -42.1381531 -14.0352592)"
"[822411826, 307165823]",residential,False,True,61.461,Rua Zeze Cardoso,,"LINESTRING (-42.1381605 -14.0357664, -42.1381598 -14.035834, -42.1381648 -14.0358613, -42.1381712 -14.0358782, -42.1381795 -14.0358889, -42.1381933 -14.035899, -42.1382111 -14.0359068, -42.1382312 -14.0359127, -42.138262 -14.0359169, -42.1383241 -14.0359196, -42.1386121 -14.035924)"
142286849,residential,False,False,53.256,Travessa Princesa Isabel,,"LINESTRING (-42.1388663 -14.0321147, -42.1393597 -14.0320989)"
307033591,residential,False,False,76.689,,,"LINESTRING (-42.1388663 -14.0321147, -42.139011 -14.0319551, -42.1390855 -14.0318823, -42.1391492 -14.0318283, -42.1392223 -14.0317665, -42.1393801 -14.0316403)"
307033591,residential,False,True,84.553,,,"LINESTRING (-42.1388663 -14.0321147, -42.1385913 -14.0323604, -42.1382887 -14.0326287)"
142286847,residential,False,False,126.13,Travessa Espirito Santo,,"LINESTRING (-42.1414301 -14.0337595, -42.1402609 -14.0337552)"
142286847,residential,False,True,77.12,Travessa Espirito Santo,,"LINESTRING (-42.1414301 -14.0337595, -42.1421446 -14.0337825)"
307165822,residential,True,False,60.422,Avenida 14 de Maio,,"LINESTRING (-42.1414301 -14.0337595, -42.1414482 -14.0332164)"
307165821,secondary,False,False,116.541,Avenida Santa Maria,,"LINESTRING (-42.1413511 -14.0349161, -42.1424307 -14.0349545)"
307165821,secondary,False,True,35.067,Avenida Santa Maria,,"LINESTRING (-42.1413511 -14.0349161, -42.1410261 -14.0349097)"
307165822,residential,True,False,74.325,Avenida 14 de Maio,,"LINESTRING (-42.1413511 -14.0349161, -42.1414109 -14.0342502)"
142286844,residential,False,True,50.598,Rua das Margaridas,,"LINESTRING (-42.1402551 -14.0348768, -42.1402492 -14.0353318)"
307165820,residential,False,False,65.261,Rua 7 de Setembro,,"LINESTRING (-42.1402551 -14.0348768, -42.1402563 -14.0342899)"
307165821,secondary,False,False,83.253,Avenida Santa Maria,,"LINESTRING (-42.1402551 -14.0348768, -42.1410261 -14.0349097)"
142286841,secondary,False,True,70.015,Avenida Santa Maria,,"LINESTRING (-42.1402551 -14.0348768, -42.1397352 -14.0348651, -42.1396071 -14.0348504)"
142286845,residential,False,False,126.216,Praça do Mercado,,"LINESTRING (-42.1402782 -14.0332143, -42.1414482 -14.0332164)"
244327956,residential,False,False,107.367,Travessa Santa Terezinha,,"LINESTRING (-42.1402782 -14.0332143, -42.1392832 -14.0331915)"
307165812,residential,False,False,15.745,Praça do Mercado,,"LINESTRING (-42.1402782 -14.0332143, -42.1402786 -14.0330727)"
307165820,residential,False,True,60.174,Rua 7 de Setembro,,"LINESTRING (-42.1402782 -14.0332143, -42.1402609 -14.0337552)"
307165814,residential,False,True,59.89,Praça do Mercado,,"LINESTRING (-42.140294 -14.031588, -42.1402916 -14.0321266)"
307165817,residential,False,False,54.629,Rua Irmas Moura,,"LINESTRING (-42.140294 -14.031588, -42.1397876 -14.0315886)"
307165818,residential,False,False,79.729,Praça do Mercado,,"LINESTRING (-42.140294 -14.031588, -42.1402883 -14.030871)"
839349794,residential,False,True,131.111,Rua Irmas Moura,,"LINESTRING (-42.140294 -14.031588, -42.1415093 -14.031575)"
142286847,residential,False,False,56.538,Travessa Espirito Santo,,"LINESTRING (-42.1426687 -14.0337843, -42.1421446 -14.0337825)"
244320313,residential,False,False,29.701,Rua Lins Pereira de Aguiar,,"LINESTRING (-42.1426687 -14.0337843, -42.1426667 -14.0340514)"
244320313,residential,False,True,59.357,Rua Lins Pereira de Aguiar,,"LINESTRING (-42.1426687 -14.0337843, -42.14268 -14.0332506)"
