osmid,oneway,name,highway,maxspeed,reversed,length,geometry,area,junction,lanes
338135188,False,Rua Senador Filinto Muller,tertiary,60,False,127.89,"LINESTRING (-53.7580935 -20.4509056, -53.757971 -20.45205)",,,
338911153,False,Rua Coronel Wilson Fontoura,residential,60,False,92.962,"LINESTRING (-53.7580935 -20.4509056, -53.7589796 -20.4508075)",,,
338135188,False,Rua Senador Filinto Muller,tertiary,60,True,128.563,"LINESTRING (-53.7580935 -20.4509056, -53.7580721 -20.4507956, -53.7578821 -20.4497665)",,,
880044161,False,Rua Coronel Wilson Fontoura,tertiary,60,True,60.429,"LINESTRING (-53.7580935 -20.4509056, -53.7578429 -20.4508959, -53.7575144 -20.450916)",,,
338136389,True,Avenida Aureliano Moura Brandão,tertiary,,False,3.554,"LINESTRING (-53.7602081 -20.4521395, -53.7601874 -20.4521649)",,,
338136392,True,Avenida Jesuino Alvares de Barros,tertiary,60,False,74.782,"LINESTRING (-53.7602159 -20.4520619, -53.7609248 -20.4519565)",,,
338136389,True,Avenida Aureliano Moura Brandão,tertiary,,False,8.876000000000001,"LINESTRING (-53.7602159 -20.4520619, -53.7602208 -20.4520881, -53.7602181 -20.4521146, -53.7602081 -20.4521395)",,,
880031806,True,Avenida Aureliano Moura Brandão,tertiary,,False,4.948,"LINESTRING (-53.7601919 -20.4520235, -53.7602159 -20.4520619)",,,
338136391,True,Avenida Jesuino Alves de Barros,tertiary,60,False,108.392,"LINESTRING (-53.7581105 -20.4522631, -53.7591445 -20.4521554)",,,
880031806,True,Avenida Aureliano Moura Brandão,tertiary,,False,6.4510000000000005,"LINESTRING (-53.7600106 -20.4520653, -53.7600231 -20.4520388, -53.7600432 -20.4520167)",,,
338136393,True,Avenida Jesuino Alvares de Barros,tertiary,60,False,9.394,"LINESTRING (-53.7641153 -20.4517165, -53.7640261 -20.4517288)",,,
338138987,True,Avenida Aureliano Moura Brandão,tertiary,,False,6.642,"LINESTRING (-53.7592908 -20.4463033, -53.7592346 -20.4462751)",no,roundabout,
338138991,True,Avenida Aureliano Moura Brandão,tertiary,,False,159.846,"LINESTRING (-53.7594491 -20.4462655, -53.7596291 -20.4476931)",,,
338138987,True,Avenida Aureliano Moura Brandão,tertiary,,False,17.782,"LINESTRING (-53.7594491 -20.4462655, -53.7594025 -20.446296, -53.7593474 -20.4463092, -53.7592908 -20.4463033)",no,roundabout,
338138988,True,Avenida Aureliano Moura Brandão,residential,,False,139.307,"LINESTRING (-53.7592339 -20.4460466, -53.7590652 -20.4448038)",,,
338138987,True,Avenida Aureliano Moura Brandão,tertiary,,False,23.820999999999998,"LINESTRING (-53.7592339 -20.4460466, -53.7592728 -20.4460241, -53.7593169 -20.4460128, -53.7593627 -20.4460138, -53.7594062 -20.4460269, -53.7594439 -20.4460511)",no,roundabout,
338911135,False,Rua Conceição do Rio Pardo,residential,,False,16.772,"LINESTRING (-53.7589405 -20.4435157, -53.7591004 -20.4434983)",,,
338911135,False,Rua Conceição do Rio Pardo,residential,,True,200.506,"LINESTRING (-53.7589405 -20.4435157, -53.7585866 -20.4435608, -53.7579691 -20.4436341, -53.7574196 -20.4437016, -53.7570315 -20.4437429)",,,
338911135,False,Rua Conceição do Rio Pardo,residential,,False,57.853,"LINESTRING (-53.7591004 -20.4434983, -53.7596501 -20.4434249)",,,
338911135,False,Rua Conceição do Rio Pardo,residential,,True,16.772,"LINESTRING (-53.7591004 -20.4434983, -53.7589405 -20.4435157)",,,
338138990,True,Avenida Aureliano Moura Brandão,residential,,False,142.963,"LINESTRING (-53.7591004 -20.4434983, -53.7592183 -20.4445424, -53.7592303 -20.4447779)",,,
338138987,True,Avenida Aureliano Moura Brandão,tertiary,,False,1.893,"LINESTRING (-53.7594439 -20.4460511, -53.7594555 -20.4460642)",no,roundabout,
338136389,True,Avenida Aureliano Moura Brandão,tertiary,,False,17.177,"LINESTRING (-53.7601874 -20.4521649, -53.7601602 -20.4521825, -53.7601287 -20.4521914, -53.7600957 -20.4521909, -53.7600645 -20.4521811, -53.7600379 -20.4521628)",,,
338135188,False,Rua Senador Filinto Muller,tertiary,60,False,77.596,"LINESTRING (-53.7574897 -20.4472211, -53.7575906 -20.4479125)",,,
338135188,False,Rua Senador Filinto Muller,tertiary,60,True,77.837,"LINESTRING (-53.7574897 -20.4472211, -53.7573873 -20.4465277)",,,
339065419,False,Rua Gerolino Lima,residential,60,False,197.876,"LINESTRING (-53.7574897 -20.4472211, -53.7593727 -20.4469892)",,,
338135188,False,Rua Senador Filinto Muller,tertiary,60,False,48.643,"LINESTRING (-53.7578053 -20.449335, -53.7578821 -20.4497665)",,,
338135188,False,Rua Senador Filinto Muller,tertiary,60,True,115.499,"LINESTRING (-53.7578053 -20.449335, -53.757648 -20.4483068)",,,
339065421,False,Rua Argeu Silveira Lima,residential,60,False,100.366,"LINESTRING (-53.7578053 -20.449335, -53.7568488 -20.4494422)",,,
339065421,False,Rua Argeu Silveira Lima,residential,60,True,101.912,"LINESTRING (-53.7578053 -20.449335, -53.7587772 -20.4492315)",,,
338138987,True,Avenida Aureliano Moura Brandão,tertiary,,False,4.38,"LINESTRING (-53.7592057 -20.4460757, -53.7592188 -20.4460603, -53.7592339 -20.4460466)",no,roundabout,
338135188,False,Rua Senador Filinto Muller,tertiary,60,False,24.205,"LINESTRING (-53.7573631 -20.4463112, -53.7573873 -20.4465277)",,,
338135188,False,Rua Senador Filinto Muller,tertiary,60,True,145.618,"LINESTRING (-53.7573631 -20.4463112, -53.757215 -20.445009)",,,
338147184,True,Avenida Nelson Lyrio,tertiary,,False,193.758,"LINESTRING (-53.7573631 -20.4463112, -53.7592057 -20.4460757)",,,
338147185,True,,tertiary,,False,194.508,"LINESTRING (-53.7592346 -20.4462751, -53.7573873 -20.4465277)",,,
338138987,True,Avenida Aureliano Moura Brandão,tertiary,,False,24.509999999999998,"LINESTRING (-53.7592346 -20.4462751, -53.7592078 -20.4462483, -53.7591888 -20.4462162, -53.7591787 -20.4461807, -53.7591783 -20.446144, -53.7591874 -20.4461082, -53.7592057 -20.4460757)",no,roundabout,
338135188,False,Rua Senador Filinto Muller,tertiary,60,False,77.837,"LINESTRING (-53.7573873 -20.4465277, -53.7574897 -20.4472211)",,,
338135188,False,Rua Senador Filinto Muller,tertiary,60,True,24.205,"LINESTRING (-53.7573873 -20.4465277, -53.7573631 -20.4463112)",,,
338147185,True,,tertiary,,False,97.478,"LINESTRING (-53.7573873 -20.4465277, -53.7564607 -20.4466489)",,,
338138991,True,Avenida Aureliano Moura Brandão,tertiary,,False,156.448,"LINESTRING (-53.7596291 -20.4476931, -53.7598128 -20.4490895)",,,
338147186,False,Rua Doutor Hamilton Fontoura,residential,60,False,16.515,"LINESTRING (-53.7596291 -20.4476931, -53.7594714 -20.4477081)",,,
338147186,False,Rua Doutor Hamilton Fontoura,residential,60,True,79.284,"LINESTRING (-53.7596291 -20.4476931, -53.7603825 -20.4475928)",,,
338138986,True,Avenida Aureliano Moura Brandão,tertiary,,False,80.597,"LINESTRING (-53.7594714 -20.4477081, -53.7593727 -20.4469892)",,,
338147186,False,Rua Doutor Hamilton Fontoura,residential,60,False,91.103,"LINESTRING (-53.7594714 -20.4477081, -53.7586067 -20.4478298)",,,
338147186,False,Rua Doutor Hamilton Fontoura,residential,60,True,16.515,"LINESTRING (-53.7594714 -20.4477081, -53.7596291 -20.4476931)",,,
338135188,False,Rua Senador Filinto Muller,tertiary,60,False,44.25,"LINESTRING (-53.7575906 -20.4479125, -53.757648 -20.4483068)",,,
338135188,False,Rua Senador Filinto Muller,tertiary,60,True,77.596,"LINESTRING (-53.7575906 -20.4479125, -53.7574897 -20.4472211)",,,
338147186,False,Rua Doutor Hamilton Fontoura,residential,60,True,106.265,"LINESTRING (-53.7575906 -20.4479125, -53.7586067 -20.4478298)",,,
338136393,True,Avenida Jesuino Alvares de Barros,tertiary,60,False,16.561,"LINESTRING (-53.7642722 -20.4516926, -53.7641153 -20.4517165)",,,
338136393,True,Avenida Jesuino Alvares de Barros,tertiary,60,False,75.86,"LINESTRING (-53.7616533 -20.4519763, -53.7609285 -20.4520414)",,,
338148552,False,Rua Francisco Teodoro de Souza,residential,60,False,10.317,"LINESTRING (-53.7616533 -20.4519763, -53.7616369 -20.4518848)",,,
338136392,True,Avenida Jesuino Alvares de Barros,tertiary,60,False,93.051,"LINESTRING (-53.7616369 -20.4518848, -53.7625234 -20.4517831)",,,
338148552,False,Rua Francisco Teodoro de Souza,residential,60,False,150.247,"LINESTRING (-53.7616369 -20.4518848, -53.7614644 -20.4505433)",,,
338148552,False,Rua Francisco Teodoro de Souza,residential,60,True,10.317,"LINESTRING (-53.7616369 -20.4518848, -53.7616533 -20.4519763)",,,
338148552,False,Rua Francisco Teodoro de Souza,residential,60,True,130.068,"LINESTRING (-53.7612654 -20.4489183, -53.7614077 -20.4500804)",,,
339723449,False,Rua Argeu Silveira Lima,residential,,False,75.381,"LINESTRING (-53.7612654 -20.4489183, -53.760549 -20.4490131)",,,
339723449,False,Rua Argeu Silveira Lima,residential,,True,14.364,"LINESTRING (-53.7612654 -20.4489183, -53.7614017 -20.4488989)",,,
338136392,True,Avenida Jesuino Alvares de Barros,tertiary,60,False,43.051,"LINESTRING (-53.7644753 -20.4514694, -53.764593 -20.45147, -53.7646639 -20.4514759, -53.7647626 -20.4514851, -53.7648869 -20.4514987)",,,
338148738,True,,tertiary_link,60,False,31.056,"LINESTRING (-53.7644753 -20.4514694, -53.7645169 -20.4514832, -53.7645387 -20.4514904, -53.764555 -20.4514997, -53.7645659 -20.4515127, -53.7645729 -20.4515285, -53.7645753 -20.4515482, -53.7645721 -20.451583, -53.7645691 -20.4516081, -53.7645431 -20.4516529, -53.7645126 -20.4516709)",,,
338136393,True,Avenida Jesuino Alvares de Barros,tertiary,60,False,25.173000000000002,"LINESTRING (-53.7645126 -20.4516709, -53.7643768 -20.45168, -53.7642722 -20.4516926)",,,
338151882,False,Rua Manoel Pereira Dias,residential,30,False,158.538,"LINESTRING (-53.7601874 -20.4461788, -53.7603825 -20.4475928)",,,
338147183,True,Avenida Nelson Lyrio,tertiary,,False,75.62100000000001,"LINESTRING (-53.7601874 -20.4461788, -53.7596056 -20.446237, -53.7594652 -20.4462455)",,,
338147186,False,Rua Doutor Hamilton Fontoura,residential,60,False,79.284,"LINESTRING (-53.7603825 -20.4475928, -53.7596291 -20.4476931)",,,
338147186,False,Rua Doutor Hamilton Fontoura,residential,60,True,74.354,"LINESTRING (-53.7603825 -20.4475928, -53.7610898 -20.4475038)",,,
338151882,False,Rua Manoel Pereira Dias,residential,30,False,13.108,"LINESTRING (-53.7603825 -20.4475928, -53.760401 -20.4477094)",,,
338151882,False,Rua Manoel Pereira Dias,residential,30,True,158.538,"LINESTRING (-53.7603825 -20.4475928, -53.7601874 -20.4461788)",,,
338136392,True,Avenida Jesuino Alvares de Barros,tertiary,60,False,74.618,"LINESTRING (-53.7609248 -20.4519565, -53.7616369 -20.4518848)",,,
338151882,False,Rua Manoel Pereira Dias,residential,30,False,9.448,"LINESTRING (-53.7609248 -20.4519565, -53.7609285 -20.4520414)",,,
338151882,False,Rua Manoel Pereira Dias,residential,30,True,150.05,"LINESTRING (-53.7609248 -20.4519565, -53.7607612 -20.4506158)",,,
338136393,True,Avenida Jesuino Alvares de Barros,tertiary,60,False,75.844,"LINESTRING (-53.7609285 -20.4520414, -53.7602081 -20.4521395)",,,
338151882,False,Rua Manoel Pereira Dias,residential,30,True,9.448,"LINESTRING (-53.7609285 -20.4520414, -53.7609248 -20.4519565)",,,
338151882,False,Rua Manoel Pereira Dias,residential,30,False,145.783,"LINESTRING (-53.760401 -20.4477094, -53.760549 -20.4490131)",,,
338151882,False,Rua Manoel Pereira Dias,residential,30,True,13.108,"LINESTRING (-53.760401 -20.4477094, -53.7603825 -20.4475928)",,,
338151883,False,Rua Júlio Viana,residential,,False,73.559,"LINESTRING (-53.760401 -20.4477094, -53.7608469 -20.4482223)",,,
338151883,False,Rua Júlio Viana,residential,,True,183.834,"LINESTRING (-53.763975 -20.4516248, -53.7628092 -20.4503838)",,,
338136392,True,Avenida Jesuino Alvares de Barros,tertiary,60,False,55.253,"LINESTRING (-53.763975 -20.4516248, -53.7640757 -20.4515902, -53.7641779 -20.4515504, -53.7642504 -20.4515196, -53.7643158 -20.4514967, -53.7643896 -20.4514763, -53.7644753 -20.4514694)",,,
338151883,False,Rua Júlio Viana,residential,,False,183.834,"LINESTRING (-53.7628092 -20.4503838, -53.763975 -20.4516248)",,,
338151883,False,Rua Júlio Viana,residential,,True,61.41,"LINESTRING (-53.7628092 -20.4503838, -53.7624236 -20.4499661)",,,
338911153,False,Rua Coronel Wilson Fontoura,residential,60,True,48.556,"LINESTRING (-53.7628092 -20.4503838, -53.7623449 -20.4504216)",,,
338911153,False,Rua Coronel Wilson Fontoura,residential,60,False,84.279,"LINESTRING (-53.7628092 -20.4503838, -53.7631187 -20.4502398, -53.7635337 -20.4500467)",,,
338151883,False,Rua Júlio Viana,residential,,False,61.41,"LINESTRING (-53.7624236 -20.4499661, -53.7628092 -20.4503838)",,,
339065668,False,Travessa Almeida Estevão,residential,,False,106.604,"LINESTRING (-53.7624236 -20.4499661, -53.7614077 -20.4500804)",,,
338151883,False,Rua Júlio Viana,residential,,True,159.44899999999998,"LINESTRING (-53.7624236 -20.4499661, -53.761483 -20.4489932, -53.7614017 -20.4488989)",,,
338147183,True,Avenida Nelson Lyrio,tertiary,,False,74.936,"LINESTRING (-53.7630192 -20.4458032, -53.7623064 -20.4458931)",,,
338396892,False,Rua Joaquim Alves Fontoura,residential,,False,160.479,"LINESTRING (-53.7630192 -20.4458032, -53.7632311 -20.4472327)",,,
338147186,False,Rua Doutor Hamilton Fontoura,residential,60,False,74.695,"LINESTRING (-53.7632311 -20.4472327, -53.7625196 -20.4473151)",,,
338147186,False,Rua Doutor Hamilton Fontoura,residential,60,True,74.514,"LINESTRING (-53.7632311 -20.4472327, -53.7639396 -20.4471413)",,,
338396892,False,Rua Joaquim Alves Fontoura,residential,,False,155.572,"LINESTRING (-53.7632311 -20.4472327, -53.7634364 -20.4486185)",,,
338396892,False,Rua Joaquim Alves Fontoura,residential,,True,160.479,"LINESTRING (-53.7632311 -20.4472327, -53.7630192 -20.4458032)",,,
338396892,False,Rua Joaquim Alves Fontoura,residential,,True,155.727,"LINESTRING (-53.7636823 -20.4499999, -53.7634364 -20.4486185)",,,
338911153,False,Rua Coronel Wilson Fontoura,residential,60,True,16.333,"LINESTRING (-53.7636823 -20.4499999, -53.7635337 -20.4500467)",,,
339065290,False,Rua Vitorino Marques,residential,,True,71.459,"LINESTRING (-53.7636823 -20.4499999, -53.7643619 -20.4499132)",,,
338135188,False,Rua Senador Filinto Muller,tertiary,60,False,142.076,"LINESTRING (-53.7570315 -20.4437429, -53.757215 -20.445009)",,,
338911135,False,Rua Conceição do Rio Pardo,residential,,True,76.427,"LINESTRING (-53.7570315 -20.4437429, -53.756306 -20.4438443)",,,
338911135,False,Rua Conceição do Rio Pardo,residential,,False,200.506,"LINESTRING (-53.7570315 -20.4437429, -53.7574196 -20.4437016, -53.7579691 -20.4436341, -53.7585866 -20.4435608, -53.7589405 -20.4435157)",,,
338147182,True,Avenida Nelson Lyrio,tertiary,,False,21.89,"LINESTRING (-53.7620708 -20.4457225, -53.7622803 -20.4457077)",,,
338911138,False,,residential,,True,143.877,"LINESTRING (-53.7620708 -20.4457225, -53.7619145 -20.4444369)",,,
338147182,True,Avenida Nelson Lyrio,tertiary,,False,33.441,"LINESTRING (-53.763382 -20.4455492, -53.7637016 -20.4455215)",,,
338911139,False,Rua Ovidio Magalhães,residential,,True,141.079,"LINESTRING (-53.763382 -20.4455492, -53.7632613 -20.4442855)",,,
338911140,False,Rua Doutor Sudalydio R Machado,residential,,True,141.42,"LINESTRING (-53.7646875 -20.4453983, -53.764588 -20.4441299)",,,
