osmid,oneway,name,highway,reversed,length,geometry,maxspeed,bridge
200295082,True,Avenida Dom Aureliano Matos,primary,False,42.723,"LINESTRING (-38.0990799 -5.1442717, -38.0992301 -5.1446256)",,
200305573,False,,residential,True,37.021,"LINESTRING (-38.0990799 -5.1442717, -38.0993843 -5.1441341)",,
200305572,False,Avenida Dom Aureliano Matos,residential,True,75.766,"LINESTRING (-38.0982511 -5.1421866, -38.0979949 -5.1415548)",,
200295082,True,Avenida Dom Aureliano Matos,primary,False,129.438,"LINESTRING (-38.0982511 -5.1421866, -38.0983315 -5.1423816, -38.0984858 -5.142801, -38.0986682 -5.1432739)",,
239094080,False,Rua Sabino Roberto de Freitas,primary,True,71.868,"LINESTRING (-38.0978769 -5.1423268, -38.0975765 -5.1417539)",40,
264915407,True,,primary,False,44.277,"LINESTRING (-38.0978769 -5.1423268, -38.0982511 -5.1421866)",40,
199425781,False,Rua Padre Custódio,residential,True,98.778,"LINESTRING (-38.0954669 -5.1429453, -38.0963588 -5.1429386)",,
409633709,False,Rua Conego Mizael Alves de Souza,residential,False,17.685,"LINESTRING (-38.0954669 -5.1429453, -38.0954307 -5.1427904)",,
200296477,False,Rua Coronel José Estácio,residential,True,139.882,"LINESTRING (-38.0954669 -5.1429453, -38.0954388 -5.1436319, -38.095424 -5.1439471, -38.0954146 -5.1442022)",,
239134693,True,Rua Sabino Roberto de Freitas,primary,False,9.722,"LINESTRING (-38.0983691 -5.1441969, -38.0983739 -5.1441096)",,
199425779,True,Rua Professor Ricarte,residential,False,116.908,"LINESTRING (-38.0983691 -5.1441969, -38.0978259 -5.1441501, -38.097316 -5.1441277)",,
199425781,False,Rua Padre Custódio,residential,False,91.434,"LINESTRING (-38.0981092 -5.142887, -38.0972841 -5.1429159)",,
239134693,True,Rua Sabino Roberto de Freitas,primary,False,67.395,"LINESTRING (-38.0981092 -5.142887, -38.0979936 -5.1426087, -38.0978769 -5.1423268)",,
199425781,False,Rua Padre Custódio,residential,False,98.778,"LINESTRING (-38.0963588 -5.1429386, -38.0954669 -5.1429453)",,
199425781,False,Rua Padre Custódio,residential,True,102.506,"LINESTRING (-38.0963588 -5.1429386, -38.0972841 -5.1429159)",,
200296695,False,,tertiary,False,65.388,"LINESTRING (-38.0963588 -5.1429386, -38.0963386 -5.1423509)",,
200296695,False,,tertiary,True,118.512,"LINESTRING (-38.0963588 -5.1429386, -38.0963655 -5.1434021, -38.0963738 -5.1440043)",,
199425780,False,Rua Raimundo Felipe Neto,residential,False,106.491,"LINESTRING (-38.0949909 -5.141838, -38.0941245 -5.1422534)",,
199425780,False,Rua Raimundo Felipe Neto,residential,True,113.381,"LINESTRING (-38.0949909 -5.141838, -38.0959082 -5.1413852)",,
