osmid,oneway,ref,name,highway,reversed,length,geometry,lanes,maxspeed,bridge
390612843,False,PB-041,Avenida Santa Elizabeth,secondary,False,35.244,"LINESTRING (-35.0772817 -6.8064953, -35.0775111 -6.8067157)",,,
390612843,False,PB-041,Avenida Santa Elizabeth,secondary,True,72.328,"LINESTRING (-35.0772817 -6.8064953, -35.0771369 -6.8063635, -35.0770202 -6.8062676, -35.0767869 -6.8060692)",,,
390612870,False,,Praça da Avenida Santa Elisabeth,residential,False,49.165,"LINESTRING (-35.0772817 -6.8064953, -35.0772418 -6.8065093, -35.0771946 -6.806515, -35.077152 -6.8065126, -35.0768467 -6.8064452)",2,40,
390612843,False,PB-041,Avenida Santa Elizabeth,secondary,True,45.447,"LINESTRING (-35.0778075 -6.8069993, -35.0775111 -6.8067157)",,,
390612885,False,,Rua Barãozinho,residential,True,12.214,"LINESTRING (-35.0778075 -6.8069993, -35.077896 -6.8069334)",2,40,
703443685,False,PB-041,Rua Santa Rita,secondary,False,77.123,"LINESTRING (-35.0778075 -6.8069993, -35.0772955 -6.8074711)",,,
390612985,False,,Travessa da Mangueira,residential,False,11.198,"LINESTRING (-35.0752446 -6.8081526, -35.0753224 -6.808088)",,,
390612864,False,,,residential,False,67.961,"LINESTRING (-35.0747598 -6.7999256, -35.0747021 -6.8005341)",2,40,
390612910,False,,Rua Principal do Conjunto Pedro Romero Coutinho,residential,True,112.294,"LINESTRING (-35.0746079 -6.7999149, -35.0745799 -6.7999216, -35.0745695 -6.7999294, -35.0745593 -6.7999439, -35.0744252 -6.8004189, -35.0743893 -6.8005461, -35.0743793 -6.8005947, -35.0743742 -6.800643, -35.0743531 -6.8008691)",2,40,
390612910,False,,Rua Principal do Conjunto Pedro Romero Coutinho,residential,False,112.29400000000001,"LINESTRING (-35.0743531 -6.8008691, -35.0743742 -6.800643, -35.0743793 -6.8005947, -35.0743893 -6.8005461, -35.0744252 -6.8004189, -35.0745593 -6.7999439, -35.0745695 -6.7999294, -35.0745799 -6.7999216, -35.0746079 -6.7999149)",2,40,
390612910,False,,Rua Principal do Conjunto Pedro Romero Coutinho,residential,True,30.912,"LINESTRING (-35.0743531 -6.8008691, -35.0743417 -6.8009113, -35.0743316 -6.8009563, -35.0743122 -6.8010242, -35.0742736 -6.8011354)",2,40,
390612927,False,,,residential,False,54.07,"LINESTRING (-35.0743531 -6.8008691, -35.0744426 -6.8007499, -35.0745207 -6.8006703, -35.0745925 -6.800606, -35.0747021 -6.8005341)",2,40,
390612864,False,,,residential,True,67.961,"LINESTRING (-35.0747021 -6.8005341, -35.0747598 -6.7999256)",2,40,
390612864,False,,,residential,False,92.761,"LINESTRING (-35.0747021 -6.8005341, -35.0748745 -6.8008714, -35.0748877 -6.800909, -35.0748906 -6.8009356, -35.0748865 -6.8009596, -35.0747585 -6.8013018)",2,40,
390612927,False,,,residential,True,54.07,"LINESTRING (-35.0747021 -6.8005341, -35.0745925 -6.800606, -35.0745207 -6.8006703, -35.0744426 -6.8007499, -35.0743531 -6.8008691)",2,40,
390612910,False,,Rua Principal do Conjunto Pedro Romero Coutinho,residential,True,35.753,"LINESTRING (-35.0742736 -6.8011354, -35.0741462 -6.801431)",2,40,
703778413,False,,,residential,True,56.646,"LINESTRING (-35.0742736 -6.8011354, -35.0747585 -6.8013018)",2,40,
390612910,False,,Rua Principal do Conjunto Pedro Romero Coutinho,residential,False,30.912,"LINESTRING (-35.0742736 -6.8011354, -35.0743122 -6.8010242, -35.0743316 -6.8009563, -35.0743417 -6.8009113, -35.0743531 -6.8008691)",2,40,
390612922,False,,,residential,True,68.9,"LINESTRING (-35.0735816 -6.801172, -35.0737711 -6.8012785, -35.0738435 -6.8013155, -35.0739498 -6.8013644, -35.0740688 -6.801409, -35.0741462 -6.801431)",2,40,
390612884,True,,Rua Barão do Triúnfo,residential,False,124.05,"LINESTRING (-35.081413 -6.8016309, -35.0814134 -6.8016644, -35.0814083 -6.8016872, -35.0813969 -6.8017163, -35.080885 -6.8026093)",2,40,
390612910,False,,Rua Principal do Conjunto Pedro Romero Coutinho,residential,False,35.753,"LINESTRING (-35.0741462 -6.801431, -35.0742736 -6.8011354)",2,40,
390612910,False,,Rua Principal do Conjunto Pedro Romero Coutinho,residential,True,11.657,"LINESTRING (-35.0741462 -6.801431, -35.074102 -6.8015262)",2,40,
390612922,False,,,residential,False,68.9,"LINESTRING (-35.0741462 -6.801431, -35.0740688 -6.801409, -35.0739498 -6.8013644, -35.0738435 -6.8013155, -35.0737711 -6.8012785, -35.0735816 -6.801172)",2,40,
390612864,False,,,residential,False,50.756,"LINESTRING (-35.0747585 -6.8013018, -35.0746009 -6.8017306)",2,40,
703778413,False,,,residential,False,56.646,"LINESTRING (-35.0747585 -6.8013018, -35.0742736 -6.8011354)",2,40,
390612864,False,,,residential,True,92.761,"LINESTRING (-35.0747585 -6.8013018, -35.0748865 -6.8009596, -35.0748906 -6.8009356, -35.0748877 -6.800909, -35.0748745 -6.8008714, -35.0747021 -6.8005341)",2,40,
390612910,False,,Rua Principal do Conjunto Pedro Romero Coutinho,residential,False,16.665,"LINESTRING (-35.0738887 -6.8019231, -35.0739652 -6.8017939)",2,40,
1190379741,False,,,residential,True,15.265,"LINESTRING (-35.0738887 -6.8019231, -35.0740061 -6.8019956)",2,40,
390612910,False,,Rua Principal do Conjunto Pedro Romero Coutinho,residential,True,46.335,"LINESTRING (-35.0738887 -6.8019231, -35.0738267 -6.8019933, -35.0737768 -6.8020399, -35.0737218 -6.8020782, -35.0735615 -6.8021794)",2,40,
520896129,False,,Rua Aristisdes Lobo,residential,True,52.629,"LINESTRING (-35.0815652 -6.8020257, -35.0819633 -6.802286)",2,40,
1190379741,False,,,residential,False,46.403,"LINESTRING (-35.0743783 -6.8021894, -35.0740061 -6.8019956)",2,40,
390612862,False,,,residential,True,27.786,"LINESTRING (-35.0743783 -6.8021894, -35.074333 -6.802247, -35.0743025 -6.8022926, -35.074282 -6.8023282, -35.0742461 -6.802401)",2,40,
390612864,False,,,residential,True,57.051,"LINESTRING (-35.0743783 -6.8021894, -35.0744648 -6.8020669, -35.074507 -6.801991, -35.0745419 -6.8019078, -35.0746009 -6.8017306)",2,40,
390612864,False,,,residential,True,50.756,"LINESTRING (-35.0746009 -6.8017306, -35.0747585 -6.8013018)",2,40,
703778414,False,,,residential,False,59.59,"LINESTRING (-35.0746009 -6.8017306, -35.074102 -6.8015262)",2,40,
390612864,False,,,residential,False,57.051,"LINESTRING (-35.0746009 -6.8017306, -35.0745419 -6.8019078, -35.074507 -6.801991, -35.0744648 -6.8020669, -35.0743783 -6.8021894)",2,40,
520896129,False,,Rua Aristisdes Lobo,residential,False,52.629,"LINESTRING (-35.0819633 -6.802286, -35.0815652 -6.8020257)",2,40,
812729486,False,,Rua Aristides Lobo,residential,True,118.468,"LINESTRING (-35.0819633 -6.802286, -35.0813989 -6.8031921)",2,40,
390612910,False,,Rua Principal do Conjunto Pedro Romero Coutinho,residential,True,24.216,"LINESTRING (-35.0735615 -6.8021794, -35.0733771 -6.8022973)",2,40,
390612910,False,,Rua Principal do Conjunto Pedro Romero Coutinho,residential,False,46.335,"LINESTRING (-35.0735615 -6.8021794, -35.0737218 -6.8020782, -35.0737768 -6.8020399, -35.0738267 -6.8019933, -35.0738887 -6.8019231)",2,40,
390612933,False,,,residential,True,86.95,"LINESTRING (-35.0735615 -6.8021794, -35.0736165 -6.8022397, -35.0736748 -6.8023086, -35.0738009 -6.8024857, -35.0739102 -6.8026555, -35.0740007 -6.8028254)",2,40,
390612910,False,,Rua Principal do Conjunto Pedro Romero Coutinho,residential,False,24.216,"LINESTRING (-35.0733771 -6.8022973, -35.0735615 -6.8021794)",2,40,
323167745,False,PB-041,Avenida Santa Elizabeth,secondary,False,96.44399999999999,"LINESTRING (-35.0733771 -6.8022973, -35.073414 -6.8023609, -35.0734777 -6.8024491, -35.0739206 -6.8029748)",,,
390612862,False,,,residential,True,54.417,"LINESTRING (-35.0742461 -6.802401, -35.0740007 -6.8028254)",2,40,
390612862,False,,,residential,False,27.786,"LINESTRING (-35.0742461 -6.802401, -35.074282 -6.8023282, -35.0743025 -6.8022926, -35.074333 -6.802247, -35.0743783 -6.8021894)",2,40,
390612926,False,,,residential,False,52.690999999999995,"LINESTRING (-35.0742461 -6.802401, -35.0740344 -6.8020824, -35.0740203 -6.8020561, -35.074012 -6.8020328, -35.0740061 -6.8019956)",2,40,
390612956,False,,Rua da Aurora,residential,False,85.981,"LINESTRING (-35.0803018 -6.8022862, -35.0801215 -6.8026288, -35.0800726 -6.8026874, -35.080023 -6.8027594, -35.079911 -6.8029531)",2,40,
390613014,False,,,residential,True,60.97,"LINESTRING (-35.0794845 -6.8026129, -35.0795861 -6.8027038, -35.0796263 -6.8027464, -35.0796632 -6.8027896, -35.0797101 -6.8028366, -35.0797635 -6.8028739, -35.079911 -6.8029531)",2,40,
390612862,False,,,residential,False,54.417,"LINESTRING (-35.0740007 -6.8028254, -35.0742461 -6.802401)",2,40,
390612862,False,,,residential,True,18.82,"LINESTRING (-35.0740007 -6.8028254, -35.0739206 -6.8029748)",2,40,
390612933,False,,,residential,False,86.95000000000002,"LINESTRING (-35.0740007 -6.8028254, -35.0739102 -6.8026555, -35.0738009 -6.8024857, -35.0736748 -6.8023086, -35.0736165 -6.8022397, -35.0735615 -6.8021794)",2,40,
390612956,False,,Rua da Aurora,residential,False,23.086,"LINESTRING (-35.079911 -6.8029531, -35.0798084 -6.803134)",2,40,
390612956,False,,Rua da Aurora,residential,True,85.981,"LINESTRING (-35.079911 -6.8029531, -35.080023 -6.8027594, -35.0800726 -6.8026874, -35.0801215 -6.8026288, -35.0803018 -6.8022862)",2,40,
390613014,False,,,residential,False,60.97,"LINESTRING (-35.079911 -6.8029531, -35.0797635 -6.8028739, -35.0797101 -6.8028366, -35.0796632 -6.8027896, -35.0796263 -6.8027464, -35.0795861 -6.8027038, -35.0794845 -6.8026129)",2,40,
390612956,False,,Rua da Aurora,residential,False,6.156,"LINESTRING (-35.0798084 -6.803134, -35.0797817 -6.8031826)",2,40,
390612956,False,,Rua da Aurora,residential,True,23.086,"LINESTRING (-35.0798084 -6.803134, -35.079911 -6.8029531)",2,40,
390613011,False,,Rua José Francisco da Silva,residential,False,4.47,"LINESTRING (-35.0813781 -6.8032651, -35.0813418 -6.8032473)",2,40,
390613011,False,,Rua José Francisco da Silva,residential,True,57.982,"LINESTRING (-35.0813781 -6.8032651, -35.0818488 -6.8034963)",2,40,
703443653,True,,Rua Aristides Lobo,residential,False,50.835,"LINESTRING (-35.0813781 -6.8032651, -35.0813426 -6.803322, -35.0811483 -6.8036612)",2,40,
