osmid,oneway,ref,name,highway,reversed,length,maxspeed,geometry,lanes
456220932,False,BR-361,Avenida Ernany Sátiro,primary,False,100.416,,"LINESTRING (-37.9261605 -7.1981266, -37.9260596 -7.1972291)",
456220932,False,BR-361,Avenida Ernany Sátiro,primary,True,72.889,,"LINESTRING (-37.9261605 -7.1981266, -37.9262182 -7.1987796)",
818481296,False,,Rua Sílvia Justo Ângelo,residential,True,40.449,30,"LINESTRING (-37.9261605 -7.1981266, -37.9258487 -7.198318)",
818481296,False,,Rua Sílvia Justo Ângelo,residential,False,67.769,30,"LINESTRING (-37.9261605 -7.1981266, -37.9264793 -7.1979352, -37.9266834 -7.1978068)",
456220932,False,BR-361,Avenida Ernany Sátiro,primary,False,65.611,,"LINESTRING (-37.9263451 -7.200088, -37.9262967 -7.1994999)",
456220932,False,BR-361,Avenida Ernany Sátiro,primary,True,87.512,,"LINESTRING (-37.9263451 -7.200088, -37.9264133 -7.2008721)",
321181874,False,,Rua Severino de Paula Farias,residential,True,215.389,30,"LINESTRING (-37.9263451 -7.200088, -37.9271597 -7.1998869, -37.9273448 -7.1998568, -37.9276049 -7.1998549, -37.9282654 -7.1999341)",
176875705,False,BR-361;BR-426,Avenida Ernany Sátiro,primary,True,17.669,,"LINESTRING (-37.9265393 -7.2022948, -37.9265763 -7.2024494)",
456220932,False,BR-361,Avenida Ernany Sátiro,primary,False,13.778,,"LINESTRING (-37.9265393 -7.2022948, -37.926528 -7.2021714)",
456220926,False,BR-426,Rua João Abílio de Sousa,secondary,True,27.69,,"LINESTRING (-37.9265393 -7.2022948, -37.9264797 -7.2023403, -37.926414 -7.202488, -37.9264088 -7.2024999)",2
818469178,False,,Rua Pedro Inácio Liberalino,residential,True,55.504,30,"LINESTRING (-37.9229359 -7.2023039, -37.9230369 -7.2027929)",
1085414592,False,,Avenida Virgílio Silva,residential,True,8.277,30,"LINESTRING (-37.9229359 -7.2023039, -37.9228618 -7.2023156)",
1085414592,False,,Avenida Virgílio Silva,residential,False,77.392,30,"LINESTRING (-37.9229359 -7.2023039, -37.9231994 -7.2021581, -37.9233724 -7.202049, -37.9235352 -7.2019428)",
217178357,False,,Rua Pedro Inácio Liberalino,residential,False,85.129,30,"LINESTRING (-37.9226643 -7.1998916, -37.9226369 -7.1991265)",
217178357,False,,Rua Pedro Inácio Liberalino,residential,True,46.815,30,"LINESTRING (-37.9226643 -7.1998916, -37.9226978 -7.2003113)",
456220925,False,,Rua Sílvia Justo Ângelo,residential,True,71.551,30,"LINESTRING (-37.9226643 -7.1998916, -37.9220168 -7.1999289)",
456220925,False,,Rua Sílvia Justo Ângelo,residential,False,94.792,30,"LINESTRING (-37.9226643 -7.1998916, -37.9229338 -7.1998855, -37.9231203 -7.1998789, -37.9232235 -7.1998682, -37.9232919 -7.1998576, -37.9234032 -7.1998257, -37.9235088 -7.1997825)",
217178363,False,,Rua Afonso Ventura,tertiary,False,11.524,30,"LINESTRING (-37.9240677 -7.2008615, -37.9241533 -7.2008021)",
217178363,False,,Rua Afonso Ventura,tertiary,True,73.326,30,"LINESTRING (-37.9240677 -7.2008615, -37.9235023 -7.2012082)",
321182514,False,,Rua São Vicente de Paula,residential,False,74.598,30,"LINESTRING (-37.9240677 -7.2008615, -37.9244449 -7.2014183)",
217178369,False,,Rua José Américo de Almeida,residential,False,85.211,30,"LINESTRING (-37.926747 -7.195424, -37.9271424 -7.1960823)",
217178371,False,,Rua Manoel Carlos Pereira da Cruz,residential,False,89.363,30,"LINESTRING (-37.926747 -7.195424, -37.9274287 -7.1949899)",
217178371,False,,Rua Manoel Carlos Pereira da Cruz,residential,True,2.641,30,"LINESTRING (-37.926747 -7.195424, -37.9267264 -7.1954361)",
819344257,False,,Rua João Agripino Filho,tertiary,False,19.507,30,"LINESTRING (-37.9262017 -7.1971247, -37.9260596 -7.1972291)",
819344257,False,,Rua João Agripino Filho,tertiary,True,6.013,30,"LINESTRING (-37.9262017 -7.1971247, -37.926246 -7.1970932)",
456214008,True,,,tertiary,False,25.464,30,"LINESTRING (-37.9262017 -7.1971247, -37.9261512 -7.1970588, -37.9260995 -7.1970142, -37.9260305 -7.1969763)",
321182959,False,,Rua António Lopes da Silva,residential,True,63.858,30,"LINESTRING (-37.9213823 -7.1992123, -37.9219596 -7.1991703)",
487890743,False,,,residential,True,82.988,,"LINESTRING (-37.9213823 -7.1992123, -37.9214574 -7.1999549)",
819344250,False,,Rua José Estévan Leite,residential,True,129.304,30,"LINESTRING (-37.9213823 -7.1992123, -37.9212454 -7.1980574)",
819344253,False,,Rua Luiz Rufino Ferreira,residential,False,123.98,30,"LINESTRING (-37.9229202 -7.1949046, -37.9230393 -7.1960133)",
819344252,False,,Rua Pedro Inácio Liberalino,residential,False,8.625,30,"LINESTRING (-37.9225302 -7.197935, -37.9225173 -7.1978585)",
217178357,False,,Rua Pedro Inácio Liberalino,residential,True,133.05900000000003,30,"LINESTRING (-37.9225302 -7.197935, -37.9225744 -7.1982915, -37.9225865 -7.1984166, -37.9225986 -7.1985417, -37.9226187 -7.1987799, -37.9226369 -7.1991265)",
217178378,True,,Rua João Agripino Filho,tertiary,False,72.826,30,"LINESTRING (-37.9225302 -7.197935, -37.9221627 -7.1979696, -37.9218731 -7.1979978)",
456220924,False,,Praça Mário Leite,residential,False,5.859,30,"LINESTRING (-37.9295349 -7.2000113, -37.9294818 -7.2000123)",
456220924,False,,Praça Mário Leite,residential,True,8.507,30,"LINESTRING (-37.9295349 -7.2000113, -37.929612 -7.2000097)",
818657665,True,,Rua José Américo de Almeida,residential,False,136.077,30,"LINESTRING (-37.9295349 -7.2000113, -37.9289775 -7.1991378, -37.9289447 -7.1990786, -37.9289266 -7.199046, -37.9289174 -7.1990212, -37.9289137 -7.1989927, -37.928914 -7.1989627)",
217178364,False,,Rua Doutor Pedro Gerónimo,residential,True,84.588,30,"LINESTRING (-37.9219596 -7.1991703, -37.9220168 -7.1999289)",
321182959,False,,Rua António Lopes da Silva,residential,False,63.858,30,"LINESTRING (-37.9219596 -7.1991703, -37.9213823 -7.1992123)",
321182959,False,,Rua António Lopes da Silva,residential,True,74.877,30,"LINESTRING (-37.9219596 -7.1991703, -37.9226369 -7.1991265)",
217178364,False,,Rua Doutor Pedro Gerónimo,residential,False,130.765,30,"LINESTRING (-37.9219596 -7.1991703, -37.9219223 -7.198471, -37.9218731 -7.1979978)",
321182514,False,,Rua São Vicente de Paula,residential,True,46.457,30,"LINESTRING (-37.9253478 -7.2026504, -37.9251094 -7.202306)",
321182517,False,,Rua Hostílio Ferreira de Souza,residential,False,10.244,30,"LINESTRING (-37.9253478 -7.2026504, -37.925429 -7.2026057)",
321182517,False,,Rua Hostílio Ferreira de Souza,residential,True,124.605,30,"LINESTRING (-37.9253478 -7.2026504, -37.9250032 -7.2028486, -37.9246679 -7.2030615, -37.9243849 -7.2032358)",
217178357,False,,Rua Pedro Inácio Liberalino,residential,True,85.129,30,"LINESTRING (-37.9226369 -7.1991265, -37.9226643 -7.1998916)",
321182959,False,,Rua António Lopes da Silva,residential,False,74.877,30,"LINESTRING (-37.9226369 -7.1991265, -37.9219596 -7.1991703)",
321182959,False,,Rua António Lopes da Silva,residential,True,73.77,30,"LINESTRING (-37.9226369 -7.1991265, -37.923304 -7.1990806)",
217178357,False,,Rua Pedro Inácio Liberalino,residential,False,133.059,30,"LINESTRING (-37.9226369 -7.1991265, -37.9226187 -7.1987799, -37.9225986 -7.1985417, -37.9225865 -7.1984166, -37.9225744 -7.1982915, -37.9225302 -7.197935)",
217178658,False,,Rua Francisco Passos da Silva,residential,True,80.921,30,"LINESTRING (-37.9239518 -7.1986436, -37.9243103 -7.1992785)",
321182959,False,,Rua António Lopes da Silva,residential,True,103.954,30,"LINESTRING (-37.9239518 -7.1986436, -37.9247606 -7.1981639)",
819344255,False,,Rua Francisco Passos da Silva,residential,True,60.661,30,"LINESTRING (-37.9239518 -7.1986436, -37.9239196 -7.198099)",
321182959,False,,Rua António Lopes da Silva,residential,False,86.54299999999999,30,"LINESTRING (-37.9239518 -7.1986436, -37.9235494 -7.1989036, -37.9234058 -7.1989983, -37.923359 -7.1990287, -37.923304 -7.1990806)",
217178371,False,,Rua Manoel Carlos Pereira da Cruz,residential,False,54.477,30,"LINESTRING (-37.9241071 -7.1970377, -37.9245285 -7.1967823)",
819344254,False,,Rua Adalberto Lopes Filho,residential,False,81.853,30,"LINESTRING (-37.9241071 -7.1970377, -37.9244606 -7.1976849)",
217178371,False,,Rua Manoel Carlos Pereira da Cruz,residential,True,31.869,30,"LINESTRING (-37.9241071 -7.1970377, -37.9240349 -7.1970834, -37.9239826 -7.1971127, -37.9239129 -7.1971366, -37.9238448 -7.19715)",
217178658,False,,Rua Francisco Passos da Silva,residential,False,4.122,30,"LINESTRING (-37.9246138 -7.1997747, -37.9245904 -7.1997458)",
217178658,False,,Rua Francisco Passos da Silva,residential,True,2.85,30,"LINESTRING (-37.9246138 -7.1997747, -37.9246277 -7.1997963)",
456220920,False,,Rua Mascarenhas de Morais,residential,True,108.774,30,"LINESTRING (-37.9246138 -7.1997747, -37.9254417 -7.1992434)",
456220923,False,,Rua Epitácio Pessoa,residential,False,10.126,30,"LINESTRING (-37.9299514 -7.199914, -37.9299329 -7.2000032)",
321182514,False,,Rua São Vicente de Paula,residential,True,74.598,30,"LINESTRING (-37.9244449 -7.2014183, -37.9240677 -7.2008615)",
1085414592,False,,Avenida Virgílio Silva,residential,True,72.616,30,"LINESTRING (-37.9244449 -7.2014183, -37.9238711 -7.2017383)",
321182514,False,,Rua São Vicente de Paula,residential,False,42.833,30,"LINESTRING (-37.9244449 -7.2014183, -37.9245383 -7.2015529, -37.9246714 -7.2017311)",
217178357,False,,Rua Pedro Inácio Liberalino,residential,False,53.746,30,"LINESTRING (-37.9228127 -7.2016081, -37.9227701 -7.2011266)",
217178363,False,,Rua Afonso Ventura,tertiary,False,46.112,30,"LINESTRING (-37.9228127 -7.2016081, -37.9231782 -7.2014069)",
1085414595,False,,Rua Afonso Ventura,residential,True,65.892,30,"LINESTRING (-37.9228127 -7.2016081, -37.9222159 -7.2016321)",
1085414594,False,,Rua Pedro Inácio Liberalino,tertiary,True,78.858,30,"LINESTRING (-37.9228127 -7.2016081, -37.9228518 -7.2021478, -37.9228618 -7.2023156)",
217178352,True,,Rua Elzir Nogueira Matos,tertiary,False,100.976,30,"LINESTRING (-37.9282654 -7.1999341, -37.9277157 -7.199208)",
321181874,False,,Rua Severino de Paula Farias,residential,True,11.849,30,"LINESTRING (-37.9282654 -7.1999341, -37.9283725 -7.1999421)",
321181874,False,,Rua Severino de Paula Farias,residential,False,215.389,30,"LINESTRING (-37.9282654 -7.1999341, -37.9276049 -7.1998549, -37.9273448 -7.1998568, -37.9271597 -7.1998869, -37.9263451 -7.200088)",
217178371,False,,Rua Manoel Carlos Pereira da Cruz,residential,False,76.564,30,"LINESTRING (-37.9224442 -7.1972721, -37.9231349 -7.1972048)",
217178371,False,,Rua Manoel Carlos Pereira da Cruz,residential,True,72.276,30,"LINESTRING (-37.9224442 -7.1972721, -37.9217929 -7.1973425)",
819344252,False,,Rua Pedro Inácio Liberalino,residential,True,65.702,30,"LINESTRING (-37.9224442 -7.1972721, -37.9225173 -7.1978585)",
"[819330097, 819344252]",False,,Rua Pedro Inácio Liberalino,residential,"[False, True]",195.962,30,"LINESTRING (-37.9224442 -7.1972721, -37.9223511 -7.1962329, -37.9223619 -7.1962132, -37.922382 -7.196194, -37.9224081 -7.1961787, -37.9224289 -7.1961733, -37.9224557 -7.196171, -37.9225047 -7.196171, -37.9230511 -7.1961601)",
217178375,False,,Rua Vicente Vita,residential,True,75.072,30,"LINESTRING (-37.9265077 -7.1965075, -37.9268617 -7.1970841)",
321181873,False,,Rua Firmino Ayres,residential,False,67.655,30,"LINESTRING (-37.9265077 -7.1965075, -37.9260291 -7.1968013, -37.9259872 -7.1968292)",
321181873,False,,Rua Firmino Ayres,residential,True,84.489,30,"LINESTRING (-37.9265077 -7.1965075, -37.9268257 -7.1962922, -37.9271424 -7.1960823)",
217178363,False,,Rua Afonso Ventura,tertiary,False,43.017,30,"LINESTRING (-37.9249539 -7.2003355, -37.9252854 -7.2001318)",
217178363,False,,Rua Afonso Ventura,tertiary,True,58.474,30,"LINESTRING (-37.9249539 -7.2003355, -37.9244999 -7.2006069)",
217178658,False,,Rua Francisco Passos da Silva,residential,False,69.927,30,"LINESTRING (-37.9249539 -7.2003355, -37.9246277 -7.1997963)",
217178658,False,,Rua Francisco Passos da Silva,residential,True,111.153,30,"LINESTRING (-37.9249539 -7.2003355, -37.9254861 -7.2011843)",
217178374,False,,Rua Adalberto Lopes Filho,residential,False,52.491,30,"LINESTRING (-37.924511 -7.197762, -37.9247606 -7.1981639)",
217178378,True,,Rua João Agripino Filho,tertiary,False,32.141,30,"LINESTRING (-37.924511 -7.197762, -37.9242206 -7.1977853)",
819344254,False,,Rua Adalberto Lopes Filho,residential,True,10.218,30,"LINESTRING (-37.924511 -7.197762, -37.9244606 -7.1976849)",
819344257,False,,Rua João Agripino Filho,tertiary,True,14.001,30,"LINESTRING (-37.9255579 -7.1975122, -37.9256706 -7.1974543)",
819403790,True,,Rua João Agripino Filho,tertiary,False,15.383000000000001,30,"LINESTRING (-37.9255579 -7.1975122, -37.9254726 -7.1975601, -37.9254363 -7.1975799)",
217178358,False,,Rua Sílvia Justo Ângelo,residential,False,107.64,30,"LINESTRING (-37.9277727 -7.1970994, -37.92861 -7.1966024)",
217178369,False,,Rua José Américo de Almeida,residential,False,4.567,30,"LINESTRING (-37.9277727 -7.1970994, -37.9277937 -7.1971348)",
217178369,False,,Rua José Américo de Almeida,residential,True,44.575,30,"LINESTRING (-37.9277727 -7.1970994, -37.9275649 -7.1967556)",
217178363,False,,Rua Afonso Ventura,tertiary,False,68.157,30,"LINESTRING (-37.9257769 -7.1998312, -37.9262967 -7.1994999)",
217178363,False,,Rua Afonso Ventura,tertiary,True,63.696,30,"LINESTRING (-37.9257769 -7.1998312, -37.9252854 -7.2001318)",
217178374,False,,Rua Adalberto Lopes Filho,residential,False,101.283,30,"LINESTRING (-37.9257769 -7.1998312, -37.9262436 -7.2006156)",
217178374,False,,Rua Adalberto Lopes Filho,residential,True,75.096,30,"LINESTRING (-37.9257769 -7.1998312, -37.9254417 -7.1992434)",
321181876,False,,Rua Margarida Loureiro,residential,True,115.113,30,"LINESTRING (-37.929237 -7.1950025, -37.9297757 -7.1958891)",
321181873,False,,Rua Firmino Ayres,residential,False,68.339,30,"LINESTRING (-37.929237 -7.1950025, -37.9291847 -7.1949333, -37.9291475 -7.194894, -37.9291294 -7.1948817, -37.9291103 -7.1948754, -37.9290868 -7.1948734, -37.9290627 -7.1948761, -37.9290258 -7.1948894, -37.9289749 -7.19492, -37.9287391 -7.1950862)",
217178369,False,,Rua José Américo de Almeida,residential,False,51.62,30,"LINESTRING (-37.9286755 -7.1985633, -37.928914 -7.1989627)",
217178369,False,,Rua José Américo de Almeida,residential,True,53.512,30,"LINESTRING (-37.9286755 -7.1985633, -37.9284282 -7.1981493)",
217178374,False,,Rua Adalberto Lopes Filho,residential,True,34.117,30,"LINESTRING (-37.9264133 -7.2008721, -37.9262436 -7.2006156)",
456220932,False,BR-361,Avenida Ernany Sátiro,primary,False,87.512,,"LINESTRING (-37.9264133 -7.2008721, -37.9263451 -7.200088)",
456220932,False,BR-361,Avenida Ernany Sátiro,primary,True,21.092,,"LINESTRING (-37.9264133 -7.2008721, -37.9264307 -7.201061)",
217178376,False,,Rua Francisco Passos da Silva,residential,False,138.136,30,"LINESTRING (-37.9236352 -7.1959298, -37.9236996 -7.1961627, -37.9237573 -7.1963796, -37.9237895 -7.1965259, -37.9238056 -7.1966576, -37.9238284 -7.1968785, -37.9238448 -7.19715)",
321182516,False,,Travessa Euclides Leite da Silva,residential,False,40.974000000000004,30,"LINESTRING (-37.9236352 -7.1959298, -37.9237734 -7.195862, -37.9239645 -7.1957595)",
321182516,False,,Travessa Euclides Leite da Silva,residential,True,67.437,30,"LINESTRING (-37.9236352 -7.1959298, -37.9235441 -7.1959684, -37.9234327 -7.1960004, -37.9233482 -7.1960203, -37.923249 -7.1960256, -37.9230393 -7.1960133)",
217178353,False,,Rua Emil Leite de Azevedo,residential,False,42.943,30,"LINESTRING (-37.9274219 -7.1980163, -37.927096 -7.1982275)",
217178353,False,,Rua Emil Leite de Azevedo,residential,True,85.679,30,"LINESTRING (-37.9274219 -7.1980163, -37.9280725 -7.1975955)",
217178375,False,,Rua Vicente Vita,residential,False,61.707,30,"LINESTRING (-37.9274219 -7.1980163, -37.9271374 -7.1975385)",
217178658,False,,Rua Francisco Passos da Silva,residential,False,24.492,30,"LINESTRING (-37.9263403 -7.2026557, -37.9262268 -7.2024664)",
456220926,False,BR-426,Rua João Abílio de Sousa,secondary,False,18.901,,"LINESTRING (-37.9263403 -7.2026557, -37.9264088 -7.2024999)",2
217178661,False,,Rua Euclides Leite da Silva,residential,False,129.638,30,"LINESTRING (-37.9239645 -7.1957595, -37.9245285 -7.1967823)",
"[217178657, 321182516]",False,,"['Rua Pedro Paulino dos Santos', 'Travessa Euclides Leite da Silva']",residential,False,201.177,30,"LINESTRING (-37.9239645 -7.1957595, -37.9242066 -7.1956405, -37.9244882 -7.1955267, -37.924571 -7.1954941, -37.9246119 -7.1954841, -37.924637 -7.1954798, -37.9246585 -7.1954824, -37.9246793 -7.1954918, -37.9246974 -7.1955104, -37.9247148 -7.195536, -37.9248 -7.1956963, -37.9248892 -7.1958726, -37.9249764 -7.1960616, -37.9251317 -7.1964273)",
321182516,False,,Travessa Euclides Leite da Silva,residential,True,40.974000000000004,30,"LINESTRING (-37.9239645 -7.1957595, -37.9237734 -7.195862, -37.9236352 -7.1959298)",
217178657,False,,Rua Pedro Paulino dos Santos,residential,True,39.663,30,"LINESTRING (-37.9256706 -7.1974543, -37.9254978 -7.1971415)",
819344257,False,,Rua João Agripino Filho,tertiary,False,14.001,30,"LINESTRING (-37.9256706 -7.1974543, -37.9255579 -7.1975122)",
819344257,False,,Rua João Agripino Filho,tertiary,True,49.777,30,"LINESTRING (-37.9256706 -7.1974543, -37.9257877 -7.1973947, -37.9258782 -7.1973475, -37.9259272 -7.1973203, -37.9259946 -7.1972757, -37.9260596 -7.1972291)",
217178659,False,,Rua José Tomáz dos Santos,residential,False,36.712,30,"LINESTRING (-37.9247916 -7.1951339, -37.9249765 -7.1954084)",
321181873,False,,Rua Firmino Ayres,residential,False,155.097,30,"LINESTRING (-37.9283345 -7.1953429, -37.9271424 -7.1960823)",
321181873,False,,Rua Firmino Ayres,residential,True,52.982,30,"LINESTRING (-37.9283345 -7.1953429, -37.9287391 -7.1950862)",
321182503,False,,Rua Professora Sueli Azevedo,residential,False,134.688,30,"LINESTRING (-37.9283345 -7.1953429, -37.9289925 -7.1963632)",
"[217178371, 321182503]",False,,"['Rua Professora Sueli Azevedo', 'Rua Manoel Carlos Pereira da Cruz']",residential,True,138.856,30,"LINESTRING (-37.9283345 -7.1953429, -37.9280998 -7.1950064, -37.928014 -7.194884, -37.9279791 -7.1948415, -37.9279402 -7.1948022, -37.9278919 -7.1947729, -37.927847 -7.194761, -37.9278168 -7.1947643, -37.9277726 -7.1947769, -37.9277216 -7.1948022, -37.9274287 -7.1949899)",
217178358,False,,Rua Sílvia Justo Ângelo,residential,True,51.258,30,"LINESTRING (-37.9297757 -7.1958891, -37.9293795 -7.1961299)",
321181876,False,,Rua Margarida Loureiro,residential,False,115.113,30,"LINESTRING (-37.9297757 -7.1958891, -37.929237 -7.1950025)",
321181876,False,,Rua Margarida Loureiro,residential,True,58.837,30,"LINESTRING (-37.9297757 -7.1958891, -37.9300543 -7.1963403)",
217178369,False,,Rua José Américo de Almeida,residential,False,61.374,30,"LINESTRING (-37.9271424 -7.1960823, -37.9274399 -7.1965487)",
217178369,False,,Rua José Américo de Almeida,residential,True,85.211,30,"LINESTRING (-37.9271424 -7.1960823, -37.926747 -7.195424)",
321181873,False,,Rua Firmino Ayres,residential,True,155.097,30,"LINESTRING (-37.9271424 -7.1960823, -37.9283345 -7.1953429)",
321181873,False,,Rua Firmino Ayres,residential,False,84.489,30,"LINESTRING (-37.9271424 -7.1960823, -37.9268257 -7.1962922, -37.9265077 -7.1965075)",
217178371,False,,Rua Manoel Carlos Pereira da Cruz,residential,False,34.07,30,"LINESTRING (-37.9255224 -7.1961898, -37.9257823 -7.1960243)",
217178371,False,,Rua Manoel Carlos Pereira da Cruz,residential,True,50.549,30,"LINESTRING (-37.9255224 -7.1961898, -37.9251317 -7.1964273)",
217178659,False,,Rua José Tomáz dos Santos,residential,True,105.718,30,"LINESTRING (-37.9255224 -7.1961898, -37.9249765 -7.1954084)",
217178659,False,,Rua José Tomáz dos Santos,residential,False,84.53999999999999,30,"LINESTRING (-37.9255224 -7.1961898, -37.9258775 -7.1966466, -37.9259768 -7.1968013)",
217178353,False,,Rua Emil Leite de Azevedo,residential,False,116.231,30,"LINESTRING (-37.9300543 -7.1963403, -37.9291826 -7.1969274)",
321181876,False,,Rua Margarida Loureiro,residential,False,58.837,30,"LINESTRING (-37.9300543 -7.1963403, -37.9297757 -7.1958891)",
217178358,False,,Rua Sílvia Justo Ângelo,residential,False,14.312,30,"LINESTRING (-37.9288835 -7.196433, -37.9289925 -7.1963632)",
217178358,False,,Rua Sílvia Justo Ângelo,residential,True,35.569,30,"LINESTRING (-37.9288835 -7.196433, -37.92861 -7.1966024)",
321182505,False,,Rua Nicolau Lourenço,residential,False,64.117,30,"LINESTRING (-37.9288835 -7.196433, -37.9291826 -7.1969274)",
217178371,False,,Rua Manoel Carlos Pereira da Cruz,residential,False,50.549,30,"LINESTRING (-37.9251317 -7.1964273, -37.9255224 -7.1961898)",
217178371,False,,Rua Manoel Carlos Pereira da Cruz,residential,True,77.372,30,"LINESTRING (-37.9251317 -7.1964273, -37.9245285 -7.1967823)",
217178657,False,,Rua Pedro Paulino dos Santos,residential,False,89.095,30,"LINESTRING (-37.9251317 -7.1964273, -37.9254978 -7.1971415)",
"[217178657, 321182516]",False,,"['Rua Pedro Paulino dos Santos', 'Travessa Euclides Leite da Silva']",residential,True,201.177,30,"LINESTRING (-37.9251317 -7.1964273, -37.9249764 -7.1960616, -37.9248892 -7.1958726, -37.9248 -7.1956963, -37.9247148 -7.195536, -37.9246974 -7.1955104, -37.9246793 -7.1954918, -37.9246585 -7.1954824, -37.924637 -7.1954798, -37.9246119 -7.1954841, -37.924571 -7.1954941, -37.9244882 -7.1955267, -37.9242066 -7.1956405, -37.9239645 -7.1957595)",
217178371,False,,Rua Manoel Carlos Pereira da Cruz,residential,False,77.372,30,"LINESTRING (-37.9245285 -7.1967823, -37.9251317 -7.1964273)",
217178371,False,,Rua Manoel Carlos Pereira da Cruz,residential,True,54.477,30,"LINESTRING (-37.9245285 -7.1967823, -37.9241071 -7.1970377)",
217178661,False,,Rua Euclides Leite da Silva,residential,False,108.994,30,"LINESTRING (-37.9245285 -7.1967823, -37.9250328 -7.1976252)",
217178661,False,,Rua Euclides Leite da Silva,residential,True,129.638,30,"LINESTRING (-37.9245285 -7.1967823, -37.9239645 -7.1957595)",
217178353,False,,Rua Emil Leite de Azevedo,residential,False,34.448,30,"LINESTRING (-37.9291826 -7.1969274, -37.928917 -7.1970903)",
217178353,False,,Rua Emil Leite de Azevedo,residential,True,116.231,30,"LINESTRING (-37.9291826 -7.1969274, -37.9300543 -7.1963403)",
321182505,False,,Rua Nicolau Lourenço,residential,False,71.93,30,"LINESTRING (-37.9291826 -7.1969274, -37.9295133 -7.1974849)",
321182505,False,,Rua Nicolau Lourenço,residential,True,64.117,30,"LINESTRING (-37.9291826 -7.1969274, -37.9288835 -7.196433)",
217178371,False,,Rua Manoel Carlos Pereira da Cruz,residential,True,78.552,30,"LINESTRING (-37.9238448 -7.19715, -37.9231349 -7.1972048)",
217178376,False,,Rua Francisco Passos da Silva,residential,False,65.315,30,"LINESTRING (-37.9238448 -7.19715, -37.9238935 -7.1977354)",
217178371,False,,Rua Manoel Carlos Pereira da Cruz,residential,False,31.869,30,"LINESTRING (-37.9238448 -7.19715, -37.9239129 -7.1971366, -37.9239826 -7.1971127, -37.9240349 -7.1970834, -37.9241071 -7.1970377)",
217178376,False,,Rua Francisco Passos da Silva,residential,True,138.136,30,"LINESTRING (-37.9238448 -7.19715, -37.9238284 -7.1968785, -37.9238056 -7.1966576, -37.9237895 -7.1965259, -37.9237573 -7.1963796, -37.9236996 -7.1961627, -37.9236352 -7.1959298)",
