osmid,oneway,ref,name,highway,reversed,length,geometry,maxspeed,lanes
179139641,False,BR-210,Rodovia Perimetral Norte,secondary,False,65.813,"LINESTRING (-51.4050689 0.7024174, -51.4055382 0.7027781)",,
179139641,False,BR-210,Rodovia Perimetral Norte,secondary,True,59.829,"LINESTRING (-51.4050689 0.7024174, -51.4046464 0.7020842)",,
350561633,False,,Travessa Terceira,residential,True,70.365,"LINESTRING (-51.4050689 0.7024174, -51.4054742 0.7019314)",,
372422794,False,,Avenida Cícero Ramos Arruda,residential,True,62.587,"LINESTRING (-51.4038451 0.7059791, -51.4038702 0.7065414)",,
226292498,False,,Rua José Airton do Nascimento Oliveira,residential,False,84.642,"LINESTRING (-51.4038451 0.7059791, -51.4038686 0.7059657, -51.4039336 0.7059121, -51.403992 0.7058564, -51.4040744 0.7057746, -51.4041549 0.7056881, -51.4042179 0.705607, -51.4042689 0.705545, -51.4043672 0.7054291)",,
226292498,False,,Rua José Airton do Nascimento Oliveira,residential,True,38.56,"LINESTRING (-51.4038451 0.7059791, -51.4038012 0.7059972, -51.4036882 0.706024, -51.4035682 0.7060334, -51.4035058 0.7060406)",,
226292499,False,,Rua Padre Luiz Davi,residential,True,109.397,"LINESTRING (-51.4016475 0.7072917, -51.4026271 0.7071998)",,
372422797,False,,,residential,False,59.344,"LINESTRING (-51.4016475 0.7072917, -51.4015848 0.7067617)",,
226292498,False,,Rua José Airton do Nascimento Oliveira,residential,True,109.31,"LINESTRING (-51.4035058 0.7060406, -51.4025265 0.7061272)",,
372422793,False,,Avenida Claudio Coelho,residential,False,81.639,"LINESTRING (-51.4035058 0.7060406, -51.4034137 0.7053122)",,
372422793,False,,Avenida Claudio Coelho,residential,True,60.201,"LINESTRING (-51.4035058 0.7060406, -51.4035673 0.7065785)",,
226292498,False,,Rua José Airton do Nascimento Oliveira,residential,False,38.56,"LINESTRING (-51.4035058 0.7060406, -51.4035682 0.7060334, -51.4036882 0.706024, -51.4038012 0.7059972, -51.4038451 0.7059791)",,
226292498,False,,Rua José Airton do Nascimento Oliveira,residential,False,112.163,"LINESTRING (-51.4015214 0.7062133, -51.4025265 0.7061272)",,
226292498,False,,Rua José Airton do Nascimento Oliveira,residential,True,106.133,"LINESTRING (-51.4015214 0.7062133, -51.4005727 0.7063188)",,
372422797,False,,,residential,False,62.884,"LINESTRING (-51.4015214 0.7062133, -51.4014772 0.7056495)",,
372422797,False,,,residential,True,61.385,"LINESTRING (-51.4015214 0.7062133, -51.4015848 0.7067617)",,
226292498,False,,Rua José Airton do Nascimento Oliveira,residential,False,62.833,"LINESTRING (-51.4043672 0.7054291, -51.4046533 0.7049418)",,
350561638,False,,Rua Tancredo Neves,residential,False,95.898,"LINESTRING (-51.4043672 0.7054291, -51.4050668 0.7059335)",,
350561638,False,,Rua Tancredo Neves,residential,True,91.121,"LINESTRING (-51.4043672 0.7054291, -51.4036679 0.7050018)",,
226292498,False,,Rua José Airton do Nascimento Oliveira,residential,True,84.64199999999998,"LINESTRING (-51.4043672 0.7054291, -51.4042689 0.705545, -51.4042179 0.705607, -51.4041549 0.7056881, -51.4040744 0.7057746, -51.403992 0.7058564, -51.4039336 0.7059121, -51.4038686 0.7059657, -51.4038451 0.7059791)",,
226292499,False,,Rua Padre Luiz Davi,residential,False,109.397,"LINESTRING (-51.4026271 0.7071998, -51.4016475 0.7072917)",,
226292499,False,,Rua Padre Luiz Davi,residential,True,110.637,"LINESTRING (-51.4026271 0.7071998, -51.4036176 0.7071047)",,
350562039,False,,Avenida José Franco Tavares,residential,True,58.46,"LINESTRING (-51.4026271 0.7071998, -51.4025688 0.7066773)",,
226292494,False,,Rua Treze de Outubro,residential,False,109.809,"LINESTRING (-51.4015848 0.7067617, -51.4025688 0.7066773)",,
226292494,False,,Rua Treze de Outubro,residential,True,106.62,"LINESTRING (-51.4015848 0.7067617, -51.4006302 0.7068527)",,
372422797,False,,,residential,False,61.385,"LINESTRING (-51.4015848 0.7067617, -51.4015214 0.7062133)",,
372422797,False,,,residential,True,59.344,"LINESTRING (-51.4015848 0.7067617, -51.4016475 0.7072917)",,
226292494,False,,Rua Treze de Outubro,residential,False,111.562,"LINESTRING (-51.4025688 0.7066773, -51.4035673 0.7065785)",,
226292494,False,,Rua Treze de Outubro,residential,True,109.809,"LINESTRING (-51.4025688 0.7066773, -51.4015848 0.7067617)",,
350562039,False,,Avenida José Franco Tavares,residential,False,58.46,"LINESTRING (-51.4025688 0.7066773, -51.4026271 0.7071998)",,
350562039,False,,Avenida José Franco Tavares,residential,True,61.349,"LINESTRING (-51.4025688 0.7066773, -51.4025265 0.7061272)",,
372422790,False,,Rua Bela Vista,residential,True,69.888,"LINESTRING (-51.4082654 0.706484, -51.4077029 0.7062035)",,
350562039,False,,Avenida José Franco Tavares,residential,False,61.1,"LINESTRING (-51.4024564 0.7055822, -51.4025265 0.7061272)",,
350562041,False,,Rua Antônio da Silva Santos,residential,False,72.09899999999999,"LINESTRING (-51.4024564 0.7055822, -51.4021546 0.7055835, -51.4020071 0.7055875, -51.401808 0.7055869)",,
350562041,False,,Rua Antônio da Silva Santos,residential,True,114.47899999999998,"LINESTRING (-51.4024564 0.7055822, -51.4028232 0.7055453, -51.403084 0.7055101, -51.4032295 0.7054742, -51.4032859 0.7054353, -51.4033533 0.7053887, -51.4034137 0.7053122)",,
226292499,False,,Rua Padre Luiz Davi,residential,False,110.637,"LINESTRING (-51.4036176 0.7071047, -51.4026271 0.7071998)",,
372422793,False,,Avenida Claudio Coelho,residential,False,58.778,"LINESTRING (-51.4036176 0.7071047, -51.4035673 0.7065785)",,
226292498,False,,Rua José Airton do Nascimento Oliveira,residential,False,109.31,"LINESTRING (-51.4025265 0.7061272, -51.4035058 0.7060406)",,
226292498,False,,Rua José Airton do Nascimento Oliveira,residential,True,112.163,"LINESTRING (-51.4025265 0.7061272, -51.4015214 0.7062133)",,
350562039,False,,Avenida José Franco Tavares,residential,False,61.349,"LINESTRING (-51.4025265 0.7061272, -51.4025688 0.7066773)",,
350562039,False,,Avenida José Franco Tavares,residential,True,61.1,"LINESTRING (-51.4025265 0.7061272, -51.4024564 0.7055822)",,
280025274,False,,Rua Leandro e Leonardo,residential,True,64.139,"LINESTRING (-51.4020381 0.7008969, -51.401496 0.7006997)",,
280025281,False,,Avenida Nove,residential,True,69.509,"LINESTRING (-51.4020381 0.7008969, -51.4022135 0.7002969)",,
280025274,False,,Rua Leandro e Leonardo,residential,False,93.031,"LINESTRING (-51.4020381 0.7008969, -51.4021788 0.7009698, -51.4022418 0.701, -51.4023042 0.7010429, -51.4023665 0.7011099, -51.402455 0.7012118, -51.4025315 0.7013091, -51.4025985 0.7013862, -51.4026576 0.7014405)",,
280025281,False,,Avenida Nove,residential,False,65.688,"LINESTRING (-51.4020381 0.7008969, -51.4019984 0.7009926, -51.4019166 0.7012125, -51.4018469 0.7014552)",,
280025275,False,,Rua Nova Jerusalem,residential,True,64.795,"LINESTRING (-51.4018469 0.7014552, -51.4013336 0.7011793)",,
280025281,False,,Avenida Nove,residential,True,65.688,"LINESTRING (-51.4018469 0.7014552, -51.4019166 0.7012125, -51.4019984 0.7009926, -51.4020381 0.7008969)",,
433210781,False,,Avenida Nove,residential,False,58.15,"LINESTRING (-51.4018469 0.7014552, -51.4017959 0.7015598, -51.4017302 0.7016886, -51.4016671 0.7018052, -51.4016202 0.7018746, -51.4015925 0.7019109)",,
280025277,False,,,residential,True,64.937,"LINESTRING (-51.4005265 0.7020283, -51.3999963 0.7017834)",,
280025665,False,,Avenida José,residential,False,66.245,"LINESTRING (-51.4005265 0.7020283, -51.4003627 0.7026011)",,
280025665,False,,Avenida José,residential,True,68.133,"LINESTRING (-51.4005265 0.7020283, -51.4006915 0.7014382)",,
280025666,False,,Avenida Maria Domingas,residential,False,52.196,"LINESTRING (-51.3998514 0.7022424, -51.3997429 0.7026991)",,
280025666,False,,Avenida Maria Domingas,residential,True,53.521,"LINESTRING (-51.3998514 0.7022424, -51.3999963 0.7017834)",,
350556879,False,,Rua do Aeroporto,residential,True,28.163,"LINESTRING (-51.3999785 0.7028125, -51.4002008 0.7026911)",,
350561641,False,,Rua José Antero,residential,True,29.072,"LINESTRING (-51.3999785 0.7028125, -51.3997429 0.7026991)",,
280025281,False,,Avenida Nove,residential,False,69.509,"LINESTRING (-51.4022135 0.7002969, -51.4020381 0.7008969)",,
179139641,False,BR-210,Rodovia Perimetral Norte,secondary,False,51.211,"LINESTRING (-51.4022135 0.7002969, -51.4024538 0.7004271, -51.4026113 0.7005284)",,
179139641,False,BR-210,Rodovia Perimetral Norte,secondary,True,57.53,"LINESTRING (-51.4022135 0.7002969, -51.4019395 0.7001485, -51.4017518 0.7000641)",,
280025282,False,,Avenida Oito,residential,False,76.184,"LINESTRING (-51.4017518 0.7000641, -51.401496 0.7006997)",,
179139641,False,BR-210,Rodovia Perimetral Norte,secondary,False,57.53,"LINESTRING (-51.4017518 0.7000641, -51.4019395 0.7001485, -51.4022135 0.7002969)",,
