osmid,oneway,name,highway,reversed,length,geometry,bridge,junction,lanes
727747732,False,Rua Alberto Rangel,residential,False,39.025,"LINESTRING (-46.8854387 -21.5957462, -46.8850644 -21.5957009)",,,
904997655,False,Rua Ananias Barbosa,residential,True,106.868,"LINESTRING (-46.8854387 -21.5957462, -46.8863813 -21.5953518)",,,
294773589,True,Rua Ruy Barbosa,residential,False,88.526,"LINESTRING (-46.8915769 -21.5962247, -46.8908367 -21.5966249)",,,
294717667,True,Rua Campos Salles,residential,False,103.603,"LINESTRING (-46.8915769 -21.5962247, -46.8919235 -21.5970017, -46.8919609 -21.5970853)",,,
294773587,False,Rua Capitão Luís de Melo,residential,False,27.86,"LINESTRING (-46.8829102 -21.5963479, -46.8829602 -21.5961017)",,,
294773587,False,Rua Capitão Luís de Melo,residential,True,107.423,"LINESTRING (-46.8829102 -21.5963479, -46.8827847 -21.5973069)",,,
294773589,True,Rua Ruy Barbosa,residential,False,100.053,"LINESTRING (-46.8908367 -21.5966249, -46.8899184 -21.5969088)",,,
295041422,True,Rua Treze de Maio,residential,False,111.693,"LINESTRING (-46.8908367 -21.5966249, -46.8904282 -21.595695)",,,
294773589,True,Rua Ruy Barbosa,residential,False,103.344,"LINESTRING (-46.8899184 -21.5969088, -46.888961 -21.5971759)",,,
370303346,True,Rua Francisquinho Dias,tertiary,False,103.007,"LINESTRING (-46.8899184 -21.5969088, -46.8902811 -21.5977716)",,,
294773589,True,Rua Ruy Barbosa,residential,False,121.595,"LINESTRING (-46.888961 -21.5971759, -46.8878913 -21.5976304)",,,
727818397,True,Rua Francisco Glicério,tertiary,False,88.617,"LINESTRING (-46.888961 -21.5971759, -46.8886428 -21.5964359)",,,
294773588,True,Rua Coronel Marçal,residential,False,87.385,"LINESTRING (-46.891186 -21.5973991, -46.8919609 -21.5970853)",,,
295041422,True,Rua Treze de Maio,residential,False,93.355,"LINESTRING (-46.891186 -21.5973991, -46.8908367 -21.5966249)",,,
294773603,False,Rua Major Joaquim Gonçalves,residential,False,105.97,"LINESTRING (-46.8847912 -21.5975429, -46.8849188 -21.5965973)",,,
294773603,False,Rua Major Joaquim Gonçalves,residential,True,103.018,"LINESTRING (-46.8847912 -21.5975429, -46.8846584 -21.5984611)",,,
895428618,True,Rua Professor Venâncio Filho,residential,False,81.772,"LINESTRING (-46.8847912 -21.5975429, -46.8855735 -21.5976512)",,,
294773589,True,Rua Ruy Barbosa,residential,False,53.73,"LINESTRING (-46.8878913 -21.5976304, -46.8874151 -21.5978239)",,,
727747733,True,Rua Benjamim Constant,residential,False,118.391,"LINESTRING (-46.8878913 -21.5976304, -46.8882435 -21.5986435)",,,
575686757,False,Rua Tarquínio Cobra Olyntho,residential,True,99.988,"LINESTRING (-46.8855735 -21.5976512, -46.8856146 -21.5985496)",,,
727747729,False,Rua Tarquínio Cobra Olyntho,residential,False,112.298,"LINESTRING (-46.8855735 -21.5976512, -46.8854816 -21.5966449)",,,
295041375,True,Rua Doutor João Gabriel Ribeiro,residential,False,111.305,"LINESTRING (-46.8855735 -21.5976512, -46.8861638 -21.5974651, -46.8865755 -21.5972888)",,,
294773588,True,Rua Coronel Marçal,residential,False,102.315,"LINESTRING (-46.8902811 -21.5977716, -46.891186 -21.5973991)",,,
370303346,True,Rua Francisquinho Dias,tertiary,False,85.994,"LINESTRING (-46.8902811 -21.5977716, -46.8906363 -21.5984709)",,,
294773589,True,Rua Ruy Barbosa,residential,False,57.013,"LINESTRING (-46.8874151 -21.5978239, -46.8869105 -21.5980307)",,,
295041419,True,Rua Silva Jardim,residential,False,90.521,"LINESTRING (-46.8874151 -21.5978239, -46.8870977 -21.5970652)",,,
294773587,False,Rua Capitão Luís de Melo,residential,False,100.616,"LINESTRING (-46.8826504 -21.5982031, -46.8827847 -21.5973069)",,,
294773587,False,Rua Capitão Luís de Melo,residential,True,103.551,"LINESTRING (-46.8826504 -21.5982031, -46.8825431 -21.599129)",,,
294773602,False,Rua Itororó,residential,False,103.832,"LINESTRING (-46.8836419 -21.5983484, -46.8837713 -21.5974224)",,,
294773602,False,Rua Itororó,residential,True,76.089,"LINESTRING (-46.8836419 -21.5983484, -46.8835424 -21.5990264)",,,
575686756,True,Rua Dom João Neri,residential,False,51.537,"LINESTRING (-46.8836419 -21.5983484, -46.8831495 -21.5982762)",,,
294773603,False,Rua Major Joaquim Gonçalves,residential,False,103.018,"LINESTRING (-46.8846584 -21.5984611, -46.8847912 -21.5975429)",,,
294773603,False,Rua Major Joaquim Gonçalves,residential,True,68.615,"LINESTRING (-46.8846584 -21.5984611, -46.8845735 -21.5990731)",,,
575686756,True,Rua Dom João Neri,residential,False,105.838,"LINESTRING (-46.8846584 -21.5984611, -46.8836419 -21.5983484)",,,
294773604,True,Rua Júlio de Mesquita,residential,False,95.843,"LINESTRING (-46.8906363 -21.5984709, -46.8897975 -21.5988379)",,,
370303346,True,Rua Francisquinho Dias,tertiary,False,96.773,"LINESTRING (-46.8906363 -21.5984709, -46.8910041 -21.5992712)",,,
294773601,False,Rua Tarquínio Cobra Olyntho,residential,True,64.732,"LINESTRING (-46.8856146 -21.5985496, -46.8856796 -21.5991286)",,,
575686756,True,Rua Dom João Neri,residential,False,99.348,"LINESTRING (-46.8856146 -21.5985496, -46.8846584 -21.5984611)",,,
575686757,False,Rua Tarquínio Cobra Olyntho,residential,False,99.988,"LINESTRING (-46.8856146 -21.5985496, -46.8855735 -21.5976512)",,,
294773598,True,Rua Padre Euclides Carneiro,residential,False,106.729,"LINESTRING (-46.8835424 -21.5990264, -46.8845735 -21.5990731)",,,
294773602,False,Rua Itororó,residential,False,76.089,"LINESTRING (-46.8835424 -21.5990264, -46.8836419 -21.5983484)",,,
"[294773602, 575686759]",False,"['Rua Padre Anchieta', 'Rua Itororó']",residential,True,74.192,"LINESTRING (-46.8835424 -21.5990264, -46.8835099 -21.5992491, -46.883039 -21.5991851)",,,
294773588,True,Rua Coronel Marçal,residential,False,65.65,"LINESTRING (-46.8872595 -21.5990064, -46.8878543 -21.5987997)",,,
296790610,False,Rua José Theodoro,residential,False,91.731,"LINESTRING (-46.8872595 -21.5990064, -46.887557 -21.5997836)",,,
296790610,False,Rua José Theodoro,residential,True,114.336,"LINESTRING (-46.8872595 -21.5990064, -46.8869105 -21.5980307)",,,
294773598,True,Rua Padre Euclides Carneiro,residential,False,114.523,"LINESTRING (-46.8845735 -21.5990731, -46.8856796 -21.5991286)",,,
294773603,False,Rua Major Joaquim Gonçalves,residential,False,68.615,"LINESTRING (-46.8845735 -21.5990731, -46.8846584 -21.5984611)",,,
294773603,False,Rua Major Joaquim Gonçalves,residential,True,25.449,"LINESTRING (-46.8845735 -21.5990731, -46.8845457 -21.5993005)",,,
294773587,False,Rua Capitão Luís de Melo,residential,False,103.551,"LINESTRING (-46.8825431 -21.599129, -46.8826504 -21.5982031)",,,
294773587,False,Rua Capitão Luís de Melo,residential,True,40.409,"LINESTRING (-46.8825431 -21.599129, -46.8824913 -21.5994892)",,,
575686759,False,Rua Padre Anchieta,residential,False,51.648,"LINESTRING (-46.8825431 -21.599129, -46.883039 -21.5991851)",,,
294773601,False,Rua Tarquínio Cobra Olyntho,residential,False,64.732,"LINESTRING (-46.8856796 -21.5991286, -46.8856146 -21.5985496)",,,
294773601,False,Rua Tarquínio Cobra Olyntho,residential,True,62.717,"LINESTRING (-46.8856796 -21.5991286, -46.8857563 -21.5996881)",,,
294773588,True,Rua Coronel Marçal,residential,False,107.44,"LINESTRING (-46.886308 -21.5993949, -46.8872595 -21.5990064)",,,
895442898,False,Rua Coronel Marçal,residential,True,65.699,"LINESTRING (-46.886308 -21.5993949, -46.8857563 -21.5996881)",,,
294773601,False,Rua Tarquínio Cobra Olyntho,residential,False,62.717,"LINESTRING (-46.8857563 -21.5996881, -46.8856796 -21.5991286)",,,
895442898,False,Rua Coronel Marçal,residential,False,65.699,"LINESTRING (-46.8857563 -21.5996881, -46.886308 -21.5993949)",,,
295041390,False,Rua João Paulino de Carvalho,residential,True,241.167,"LINESTRING (-46.8890543 -21.5908226, -46.8913596 -21.591153)",,,
727740285,False,Rua Campos Salles,residential,False,87.602,"LINESTRING (-46.8890543 -21.5908226, -46.889397 -21.5915431)",,,
295041390,False,Rua João Paulino de Carvalho,residential,False,241.167,"LINESTRING (-46.8913596 -21.591153, -46.8890543 -21.5908226)",,,
295041392,False,,residential,False,69.499,"LINESTRING (-46.8913596 -21.591153, -46.8912673 -21.5917721)",,,
295041387,False,Rua Perpétua Aparecida Fer Innarelli,residential,False,94.267,"LINESTRING (-46.8882934 -21.5912005, -46.8887221 -21.5919487)",,,
729192837,False,Rua Luiz Botelli,residential,True,64.768,"LINESTRING (-46.8882934 -21.5912005, -46.8876838 -21.5913346)",,,
295041385,False,Rua Joana Lasbino,residential,False,70.7,"LINESTRING (-46.8876838 -21.5913346, -46.8877992 -21.5919613)",,,
729192837,False,Rua Luiz Botelli,residential,False,64.768,"LINESTRING (-46.8876838 -21.5913346, -46.8882934 -21.5912005)",,,
729192837,False,Rua Luiz Botelli,residential,True,71.749,"LINESTRING (-46.8876838 -21.5913346, -46.8870051 -21.5914691)",,,
295041399,False,Rua Lidíce,residential,False,80.469,"LINESTRING (-46.8870051 -21.5914691, -46.8866599 -21.5921177)",,,
729192837,False,Rua Luiz Botelli,residential,False,71.749,"LINESTRING (-46.8870051 -21.5914691, -46.8876838 -21.5913346)",,,
729192837,False,Rua Luiz Botelli,residential,True,69.093,"LINESTRING (-46.8870051 -21.5914691, -46.8863505 -21.5915941)",,,
727740285,False,Rua Campos Salles,residential,True,87.602,"LINESTRING (-46.889397 -21.5915431, -46.8890543 -21.5908226)",,,
295041409,False,Rua João Batista Perrela,residential,True,195.281,"LINESTRING (-46.889397 -21.5915431, -46.8895963 -21.5915408, -46.8912673 -21.5917721)",,,
"[904913667, 727740285, 531386431]",False,Rua Campos Salles,residential,False,159.659,"LINESTRING (-46.889397 -21.5915431, -46.8894714 -21.5917128, -46.8899168 -21.5927278, -46.8899833 -21.5928714)",yes,,
531364675,False,Rua Major Bittencourt,residential,False,71.827,"LINESTRING (-46.8863505 -21.5915941, -46.8862197 -21.5909597)",,,
531364675,False,Rua Major Bittencourt,residential,True,66.431,"LINESTRING (-46.8863505 -21.5915941, -46.8866599 -21.5921177)",,,
729192837,False,Rua Luiz Botelli,residential,False,69.093,"LINESTRING (-46.8863505 -21.5915941, -46.8870051 -21.5914691)",,,
729192837,False,Rua Luiz Botelli,residential,True,72.255,"LINESTRING (-46.8863505 -21.5915941, -46.8856591 -21.5916887)",,,
729192836,False,Rua Gabriel de Andrade,residential,False,98.314,"LINESTRING (-46.8852424 -21.591623, -46.8848137 -21.5908338)",,,
1182162632,False,Rua Gabriel de Andrade,residential,True,58.592,"LINESTRING (-46.8852424 -21.591623, -46.8855053 -21.5920898)",,,
729192837,False,Rua Luiz Botelli,residential,False,44.099999999999994,"LINESTRING (-46.8852424 -21.591623, -46.8854612 -21.5916845, -46.8856591 -21.5916887)",,,
727622074,False,Rua João Lassino,residential,True,69.205,"LINESTRING (-46.8856591 -21.5916887, -46.885549 -21.5910748)",,,
729192837,False,Rua Luiz Botelli,residential,False,72.255,"LINESTRING (-46.8856591 -21.5916887, -46.8863505 -21.5915941)",,,
729192837,False,Rua Luiz Botelli,residential,True,44.099999999999994,"LINESTRING (-46.8856591 -21.5916887, -46.8854612 -21.5916845, -46.8852424 -21.591623)",,,
295041392,False,,residential,True,69.499,"LINESTRING (-46.8912673 -21.5917721, -46.8913596 -21.591153)",,,
1171545872,False,Rua Adelino Pedro Gomes,residential,False,65.13,"LINESTRING (-46.8912673 -21.5917721, -46.8911866 -21.592353)",,,
295041409,False,Rua João Batista Perrela,residential,False,195.281,"LINESTRING (-46.8912673 -21.5917721, -46.8895963 -21.5915408, -46.889397 -21.5915431)",,,
531364675,False,Rua Major Bittencourt,residential,False,15.116,"LINESTRING (-46.8867109 -21.5922451, -46.8866599 -21.5921177)",,,
531364675,False,Rua Major Bittencourt,residential,True,31.532,"LINESTRING (-46.8867109 -21.5922451, -46.8868217 -21.5925093)",,,
531364677,True,Avenida Antônio Pereira Dias,residential,False,121.594,"LINESTRING (-46.8867109 -21.5922451, -46.8868092 -21.5921542, -46.8869218 -21.592079, -46.8870458 -21.5920214, -46.8871781 -21.5919829, -46.8877992 -21.5919613)",,,
295041387,False,Rua Perpétua Aparecida Fer Innarelli,residential,True,94.267,"LINESTRING (-46.8887221 -21.5919487, -46.8882934 -21.5912005)",,,
531364677,True,Avenida Antônio Pereira Dias,residential,False,205.238,"LINESTRING (-46.8887221 -21.5919487, -46.8900454 -21.5919829, -46.8901738 -21.5920052, -46.8902965 -21.5920468, -46.8904103 -21.5921063, -46.8905121 -21.5921824, -46.8905815 -21.5922942)",,,
295041385,False,Rua Joana Lasbino,residential,False,26.843,"LINESTRING (-46.8877992 -21.5919613, -46.88783 -21.592201)",,,
295041385,False,Rua Joana Lasbino,residential,True,70.7,"LINESTRING (-46.8877992 -21.5919613, -46.8876838 -21.5913346)",,,
531364677,True,Avenida Antônio Pereira Dias,residential,False,95.451,"LINESTRING (-46.8877992 -21.5919613, -46.8881464 -21.591948, -46.8887221 -21.5919487)",,,
295041385,False,Rua Joana Lasbino,residential,True,26.843,"LINESTRING (-46.88783 -21.592201, -46.8877992 -21.5919613)",,,
295041385,False,Rua Joana Lasbino,residential,False,98.24,"LINESTRING (-46.88783 -21.592201, -46.8878964 -21.592481, -46.8881259 -21.5930383)",,,
531386426,True,Avenida Antônio Pereira Dias,residential,False,117.448,"LINESTRING (-46.88783 -21.592201, -46.887221 -21.5922251, -46.8871474 -21.5922391, -46.8870768 -21.5922632, -46.8870109 -21.5922969, -46.8869511 -21.5923394, -46.886899 -21.5923898, -46.8868555 -21.5924468, -46.8868217 -21.5925093)",,,
295041399,False,Rua Lidíce,residential,True,80.469,"LINESTRING (-46.8866599 -21.5921177, -46.8870051 -21.5914691)",,,
531364675,False,Rua Major Bittencourt,residential,False,66.431,"LINESTRING (-46.8866599 -21.5921177, -46.8863505 -21.5915941)",,,
531364675,False,Rua Major Bittencourt,residential,True,15.116,"LINESTRING (-46.8866599 -21.5921177, -46.8867109 -21.5922451)",,,
729195162,False,Rua Paulo de Tarso,residential,False,62.903,"LINESTRING (-46.8911866 -21.592353, -46.8905815 -21.5922942)",,,
729195162,False,Rua Paulo de Tarso,residential,True,55.617,"LINESTRING (-46.8911866 -21.592353, -46.8917164 -21.5924396)",,,
1171545872,False,Rua Adelino Pedro Gomes,residential,True,65.13,"LINESTRING (-46.8911866 -21.592353, -46.8912673 -21.5917721)",,,
531364674,False,Rua Francisquinho Dias,residential,False,69.701,"LINESTRING (-46.8881259 -21.5930383, -46.8883963 -21.5936125)",,,
295041385,False,Rua Joana Lasbino,residential,True,98.24,"LINESTRING (-46.8881259 -21.5930383, -46.8878964 -21.592481, -46.88783 -21.592201)",,,
363334499,True,Rua José Andreoli,secondary,False,86.702,"LINESTRING (-46.8881259 -21.5930383, -46.8887594 -21.592768, -46.8889 -21.5927526)",,,
363334392,True,Avenida Maria Aparecida Salgado Braguetta,secondary,False,20.872999999999998,"LINESTRING (-46.8910004 -21.5932757, -46.8909281 -21.5932763, -46.8908608 -21.5932539, -46.8908361 -21.593205)",,roundabout,
295041415,True,Rua Marechal Deodoro,secondary,False,20.229,"LINESTRING (-46.8893091 -21.5932995, -46.8891217 -21.5933518)",,,
295041415,True,Rua Marechal Deodoro,secondary,False,103.705,"LINESTRING (-46.8883963 -21.5936125, -46.8874498 -21.5939212)",,,
370303346,True,Rua Francisquinho Dias,tertiary,False,91.902,"LINESTRING (-46.8883963 -21.5936125, -46.8887511 -21.5943703)",,,
531364674,False,Rua Francisquinho Dias,residential,True,69.701,"LINESTRING (-46.8883963 -21.5936125, -46.8881259 -21.5930383)",,,
894919174,True,Rua Campos Salles,residential,False,104.741,"LINESTRING (-46.8903757 -21.5937097, -46.890777 -21.5945746)",,,
295041415,True,Rua Marechal Deodoro,secondary,False,88.028,"LINESTRING (-46.8874498 -21.5939212, -46.8866434 -21.5941752)",,,
904913666,True,Rua Major Bittencourt,residential,False,59.895,"LINESTRING (-46.8874498 -21.5939212, -46.8872216 -21.5934261)",,,
295041423,True,Rua Ananias Barbosa,residential,False,82.474,"LINESTRING (-46.8896478 -21.5940131, -46.8903757 -21.5937097)",,,
894919172,True,Rua Treze de Maio,residential,False,86.733,"LINESTRING (-46.8896478 -21.5940131, -46.8893091 -21.5932995)",,,
295041415,True,Rua Marechal Deodoro,secondary,False,71.253,"LINESTRING (-46.8866434 -21.5941752, -46.8859897 -21.5943781)",,,
895428622,True,Rua Benjamim Constant,residential,False,108.377,"LINESTRING (-46.8866434 -21.5941752, -46.8869685 -21.5951018)",,,
904913668,False,Rua Benjamim Constant,residential,False,14.749,"LINESTRING (-46.8866434 -21.5941752, -46.8865969 -21.5940498)",,,
363334499,True,Rua José Andreoli,secondary,False,70.274,"LINESTRING (-46.8859193 -21.5940994, -46.8865969 -21.5940498)",,,
904913669,False,Rua Silva Jardim,residential,True,31.833,"LINESTRING (-46.8859193 -21.5940994, -46.8859897 -21.5943781)",,,
295041423,True,Rua Ananias Barbosa,residential,False,100.86,"LINESTRING (-46.8887511 -21.5943703, -46.8896478 -21.5940131)",,,
370303346,True,Rua Francisquinho Dias,tertiary,False,103.83,"LINESTRING (-46.8887511 -21.5943703, -46.8891471 -21.5952284)",,,
295041389,True,Rua Marechal Floriano,residential,False,85.115,"LINESTRING (-46.890777 -21.5945746, -46.8900211 -21.5948778)",,,
894919174,True,Rua Campos Salles,residential,False,99.73,"LINESTRING (-46.890777 -21.5945746, -46.8911579 -21.5953986)",,,
295041423,True,Rua Ananias Barbosa,residential,False,104.007,"LINESTRING (-46.8878331 -21.5947528, -46.8887511 -21.5943703)",,,
727818397,True,Rua Francisco Glicério,tertiary,False,100.604,"LINESTRING (-46.8878331 -21.5947528, -46.8874498 -21.5939212)",,,
295041389,True,Rua Marechal Floriano,residential,False,98.414,"LINESTRING (-46.8900211 -21.5948778, -46.8891471 -21.5952284)",,,
894919172,True,Rua Treze de Maio,residential,False,103.608,"LINESTRING (-46.8900211 -21.5948778, -46.8896478 -21.5940131)",,,
295041423,True,Rua Ananias Barbosa,residential,False,97.451,"LINESTRING (-46.8869685 -21.5951018, -46.8878331 -21.5947528)",,,
895428622,True,Rua Benjamim Constant,residential,False,98.826,"LINESTRING (-46.8869685 -21.5951018, -46.8872817 -21.5959415)",,,
370303346,True,Rua Francisquinho Dias,tertiary,False,100.574,"LINESTRING (-46.8891471 -21.5952284, -46.8895289 -21.5960603)",,,
295041423,True,Rua Ananias Barbosa,residential,False,66.772,"LINESTRING (-46.8863813 -21.5953518, -46.8869685 -21.5951018)",,,
895428621,True,Rua Silva Jardim,residential,False,115.593,"LINESTRING (-46.8863813 -21.5953518, -46.8859897 -21.5943781)",,,
904997655,False,Rua Ananias Barbosa,residential,False,106.868,"LINESTRING (-46.8863813 -21.5953518, -46.8854387 -21.5957462)",,,
294717667,True,Rua Campos Salles,residential,False,101.561,"LINESTRING (-46.8911579 -21.5953986, -46.8915769 -21.5962247)",,,
295041375,True,Rua Doutor João Gabriel Ribeiro,residential,False,93.449,"LINESTRING (-46.8911579 -21.5953986, -46.8920071 -21.5951108)",,,
294773602,False,Rua Itororó,residential,False,122.031,"LINESTRING (-46.8840321 -21.5955573, -46.8841842 -21.594469)",,,
294773602,False,Rua Itororó,residential,True,103.172,"LINESTRING (-46.8840321 -21.5955573, -46.8839034 -21.5964774)",,,
727747732,False,Rua Alberto Rangel,residential,True,107.917,"LINESTRING (-46.8840321 -21.5955573, -46.8850644 -21.5957009)",,,
727747730,True,Rua Marechal Floriano,residential,False,106.028,"LINESTRING (-46.8882249 -21.5955672, -46.8872817 -21.5959415)",,,
727818397,True,Rua Francisco Glicério,tertiary,False,99.205,"LINESTRING (-46.8882249 -21.5955672, -46.8878331 -21.5947528)",,,
295041375,True,Rua Doutor João Gabriel Ribeiro,residential,False,82.328,"LINESTRING (-46.8904282 -21.595695, -46.8911579 -21.5953986)",,,
894919172,True,Rua Treze de Maio,residential,False,100.143,"LINESTRING (-46.8904282 -21.595695, -46.8900211 -21.5948778)",,,
727747730,True,Rua Marechal Floriano,residential,False,64.713,"LINESTRING (-46.8872817 -21.5959415, -46.886706 -21.5961699)",,,
727747733,True,Rua Benjamim Constant,residential,False,107.287,"LINESTRING (-46.8872817 -21.5959415, -46.8876077 -21.5968575)",,,
295041375,True,Rua Doutor João Gabriel Ribeiro,residential,False,101.464,"LINESTRING (-46.8895289 -21.5960603, -46.8904282 -21.595695)",,,
370303346,True,Rua Francisquinho Dias,tertiary,False,102.584,"LINESTRING (-46.8895289 -21.5960603, -46.8899184 -21.5969088)",,,
295041419,True,Rua Silva Jardim,residential,False,96.965,"LINESTRING (-46.886706 -21.5961699, -46.8863813 -21.5953518)",,,
727747730,True,Rua Marechal Floriano,residential,False,137.166,"LINESTRING (-46.886706 -21.5961699, -46.8854816 -21.5966449)",,,
295041375,True,Rua Doutor João Gabriel Ribeiro,residential,False,100.684,"LINESTRING (-46.8886428 -21.5964359, -46.8895289 -21.5960603)",,,
727818397,True,Rua Francisco Glicério,tertiary,False,105.818,"LINESTRING (-46.8886428 -21.5964359, -46.8882249 -21.5955672)",,,
294773602,False,Rua Itororó,residential,False,103.172,"LINESTRING (-46.8839034 -21.5964774, -46.8840321 -21.5955573)",,,
294773602,False,Rua Itororó,residential,True,105.963,"LINESTRING (-46.8839034 -21.5964774, -46.8837713 -21.5974224)",,,
295041372,True,Rua dos Expedicionários,residential,False,280.014,"LINESTRING (-46.8839034 -21.5964774, -46.8826322 -21.5942538)",,,
294773603,False,Rua Major Joaquim Gonçalves,residential,False,100.806,"LINESTRING (-46.8849188 -21.5965973, -46.8850644 -21.5957009)",,,
294773603,False,Rua Major Joaquim Gonçalves,residential,True,105.97,"LINESTRING (-46.8849188 -21.5965973, -46.8847912 -21.5975429)",,,
295041372,True,Rua dos Expedicionários,residential,False,51.944,"LINESTRING (-46.8849188 -21.5965973, -46.8844192 -21.5965479)",,,
727747729,False,Rua Tarquínio Cobra Olyntho,residential,True,112.298,"LINESTRING (-46.8854816 -21.5966449, -46.8855735 -21.5976512)",,,
727747731,False,Rua Tarquínio Cobra Olyntho,residential,False,100.029,"LINESTRING (-46.8854816 -21.5966449, -46.8854387 -21.5957462)",,,
895428619,True,Rua dos Expedicionários,residential,False,58.428,"LINESTRING (-46.8854816 -21.5966449, -46.8849188 -21.5965973)",,,
295041375,True,Rua Doutor João Gabriel Ribeiro,residential,False,116.836,"LINESTRING (-46.8876077 -21.5968575, -46.8886428 -21.5964359)",,,
727747733,True,Rua Benjamim Constant,residential,False,90.807,"LINESTRING (-46.8876077 -21.5968575, -46.8878913 -21.5976304)",,,
295041375,True,Rua Doutor João Gabriel Ribeiro,residential,False,57.564,"LINESTRING (-46.8870977 -21.5970652, -46.8876077 -21.5968575)",,,
295041419,True,Rua Silva Jardim,residential,False,107.475,"LINESTRING (-46.8870977 -21.5970652, -46.886706 -21.5961699)",,,
294773587,False,Rua Capitão Luís de Melo,residential,False,107.423,"LINESTRING (-46.8827847 -21.5973069, -46.8829102 -21.5963479)",,,
294773587,False,Rua Capitão Luís de Melo,residential,True,100.616,"LINESTRING (-46.8827847 -21.5973069, -46.8826504 -21.5982031)",,,
727747728,True,Rua Professor Venâncio Filho,residential,False,50.446,"LINESTRING (-46.8827847 -21.5973069, -46.8832688 -21.5973636)",,,
294773602,False,Rua Itororó,residential,False,105.963,"LINESTRING (-46.8837713 -21.5974224, -46.8839034 -21.5964774)",,,
294773602,False,Rua Itororó,residential,True,103.832,"LINESTRING (-46.8837713 -21.5974224, -46.8836419 -21.5983484)",,,
727747728,True,Rua Professor Venâncio Filho,residential,False,54.713,"LINESTRING (-46.8837713 -21.5974224, -46.884296 -21.5974864)",,,
294773588,True,Rua Coronel Marçal,residential,False,95.629,"LINESTRING (-46.8894379 -21.5981251, -46.8902811 -21.5977716)",,,
727818397,True,Rua Francisco Glicério,tertiary,False,116.495,"LINESTRING (-46.8894379 -21.5981251, -46.888961 -21.5971759)",,,
294773604,True,Rua Júlio de Mesquita,residential,False,101.456,"LINESTRING (-46.8915374 -21.5981096, -46.8906363 -21.5984709)",,,
295041422,True,Rua Treze de Maio,residential,False,86.957,"LINESTRING (-46.8915374 -21.5981096, -46.891186 -21.5973991)",,,
294773588,True,Rua Coronel Marçal,residential,False,136.278,"LINESTRING (-46.8882435 -21.5986435, -46.8894379 -21.5981251)",,,
727747733,True,Rua Benjamim Constant,residential,False,83.61,"LINESTRING (-46.8882435 -21.5986435, -46.8884948 -21.5993582)",,,
294773588,True,Rua Coronel Marçal,residential,False,43.827,"LINESTRING (-46.8878543 -21.5987997, -46.8882435 -21.5986435)",,,
295041419,True,Rua Silva Jardim,residential,False,117.622,"LINESTRING (-46.8878543 -21.5987997, -46.8874151 -21.5978239)",,,
294773604,True,Rua Júlio de Mesquita,residential,False,98.167,"LINESTRING (-46.8897975 -21.5988379, -46.8889272 -21.5991909)",,,
