osmid,name,highway,oneway,reversed,length,lanes,maxspeed,geometry,ref,access
304534624,Rua Coronel Casemiro,residential,False,False,163.332,,,"LINESTRING (-46.2026985 -21.0934417, -46.2011804 -21.0938309)",,
304534624,Rua Coronel Casemiro,residential,False,True,109.502,,,"LINESTRING (-46.2026985 -21.0934417, -46.2037204 -21.0931952)",,
304581058,Rua dos Fundadores,residential,False,False,76.535,,,"LINESTRING (-46.2026985 -21.0934417, -46.2024845 -21.092783)",,
304581058,Rua dos Fundadores,residential,False,True,124.564,,,"LINESTRING (-46.2026985 -21.0934417, -46.2029985 -21.0945264)",,
304534624,Rua Coronel Casemiro,residential,False,True,163.332,,,"LINESTRING (-46.2011804 -21.0938309, -46.2026985 -21.0934417)",,
1157069404,Rua Coronel José Bento,residential,False,True,119.783,2,30,"LINESTRING (-46.2011804 -21.0938309, -46.2013668 -21.094894)",,
"[304534624, 353898261]","['Rua São João', 'Rua Coronel Casemiro']",residential,False,False,138.089,2,30,"LINESTRING (-46.2011804 -21.0938309, -46.2003167 -21.0940536, -46.2000844 -21.0941112, -46.2000265 -21.0941321, -46.1999911 -21.0941509, -46.1999623 -21.0941696, -46.1999224 -21.0942072)",,
1157069404,Rua Coronel José Bento,residential,False,False,68.095,2,30,"LINESTRING (-46.2011804 -21.0938309, -46.2011763 -21.0936601, -46.2011907 -21.0932926, -46.2012141 -21.0932221)",,
353857351,Rua Doutor Bernardino Vieira,secondary,False,False,10.391,,,"LINESTRING (-46.2013668 -21.094894, -46.2012688 -21.0949133)",AMG-2435,
353857351,Rua Doutor Bernardino Vieira,secondary,False,True,174.143,,,"LINESTRING (-46.2013668 -21.094894, -46.2029985 -21.0945264)",AMG-2435,
1157069404,Rua Coronel José Bento,residential,False,False,119.783,2,30,"LINESTRING (-46.2013668 -21.094894, -46.2011804 -21.0938309)",,
304534633,Rua Coronel José Bento,tertiary,False,True,178.62900000000002,2,40,"LINESTRING (-46.2013668 -21.094894, -46.2013559 -21.0949575, -46.2010704 -21.095694, -46.200776 -21.0964015)",,
353906708,Rua Manoel Zeferino,residential,False,True,90.679,,,"LINESTRING (-46.2015881 -21.0967031, -46.200776 -21.0964015)",,
353906708,Rua Manoel Zeferino,residential,False,False,91.75899999999999,,,"LINESTRING (-46.2015881 -21.0967031, -46.2018885 -21.0968, -46.2022693 -21.0969239, -46.2023398 -21.0969552, -46.2024102 -21.0970001)",,
304581058,Rua dos Fundadores,residential,False,False,53.969,,,"LINESTRING (-46.2031283 -21.0949964, -46.2029985 -21.0945264)",,
1157069401,Rua Sete de Setembro,tertiary,False,False,110.054,2,40,"LINESTRING (-46.2031283 -21.0949964, -46.2041536 -21.0947424)",,
304581058,Rua dos Fundadores,residential,False,True,106.33699999999999,,,"LINESTRING (-46.2031283 -21.0949964, -46.2032103 -21.0952833, -46.2033888 -21.0959213)",,
1157069401,Rua Sete de Setembro,tertiary,False,True,206.202,2,40,"LINESTRING (-46.2031283 -21.0949964, -46.2028424 -21.0950878, -46.2024059 -21.0953724, -46.2018415 -21.0963103)",,
1157069406,Travessa Vereadora Maria Assunção Luz,residential,False,False,61.96,2,30,"LINESTRING (-46.2029855 -21.097044, -46.2035555 -21.0968776)",,
1157069406,Travessa Vereadora Maria Assunção Luz,residential,False,True,38.207,2,30,"LINESTRING (-46.2029855 -21.097044, -46.2026301 -21.0971341)",,
1157069406,Travessa Vereadora Maria Assunção Luz,residential,False,True,61.96,2,30,"LINESTRING (-46.2035555 -21.0968776, -46.2029855 -21.097044)",,
1157069407,Praça dos Esportes,residential,False,False,10.693,,,"LINESTRING (-46.2035555 -21.0968776, -46.203652 -21.0968438)",,
304553376,Rua Duque de Caxias,residential,False,False,109.007,,,"LINESTRING (-46.2056784 -21.0962764, -46.2066863 -21.0959993)",,
304581892,Rua Cônego José Augusto,residential,True,False,107.458,1,30,"LINESTRING (-46.2056784 -21.0962764, -46.2054398 -21.095336)",,
304553376,Rua Duque de Caxias,residential,False,True,111.15199999999999,,,"LINESTRING (-46.2056784 -21.0962764, -46.2051232 -21.0964309, -46.2046538 -21.0965686)",,
304553376,Rua Duque de Caxias,residential,False,True,109.007,,,"LINESTRING (-46.2066863 -21.0959993, -46.2056784 -21.0962764)",,
304581891,Rua Professora Stella Vecchi,residential,False,True,105.52,2,30,"LINESTRING (-46.2066863 -21.0959993, -46.2064518 -21.0950759)",,
"[304553376, 1157069408]","['Rua Professora Rogéria Aparecida Borba', 'Rua Duque de Caxias']",residential,False,False,131.721,2,30,"LINESTRING (-46.2066863 -21.0959993, -46.2075723 -21.0957489, -46.2079156 -21.0957683)",,
304581058,Rua dos Fundadores,residential,False,False,106.149,,,"LINESTRING (-46.203652 -21.0968438, -46.2033888 -21.0959213)",,
1157069407,Praça dos Esportes,residential,False,False,108.34,,,"LINESTRING (-46.203652 -21.0968438, -46.2046538 -21.0965686)",,
