osmid,oneway,name,highway,reversed,length,junction,geometry,bridge
400573280,True,Rua Lateral,secondary,False,116.774,,"LINESTRING (-44.0385513 -19.6192923, -44.0392655 -19.6184859)",
5469040,True,Praça Rui de Carvalho,secondary,False,26.587,roundabout,"LINESTRING (-44.0392655 -19.6184859, -44.0392873 -19.6184089, -44.0393281 -19.6183391, -44.0393855 -19.6182805)",
5469030,True,,secondary,False,130.474,,"LINESTRING (-44.039703 -19.6188494, -44.0389042 -19.6191257, -44.0385513 -19.6192923)",
5469040,True,Praça Rui de Carvalho,secondary,False,71.964,roundabout,"LINESTRING (-44.039703 -19.6188494, -44.039589 -19.6188602, -44.0394775 -19.6188357, -44.0393804 -19.6187785, -44.0393081 -19.6186948, -44.0392684 -19.6185937, -44.0392655 -19.6184859)",
5469040,True,Praça Rui de Carvalho,secondary,False,11.888,roundabout,"LINESTRING (-44.0398063 -19.6188051, -44.039703 -19.6188494)",
5469034,True,,secondary,False,18.462,,"LINESTRING (-44.039899 -19.6183442, -44.0400484 -19.6184323)",
5469040,True,Praça Rui de Carvalho,secondary,False,57.82,roundabout,"LINESTRING (-44.039899 -19.6183442, -44.0399468 -19.6184379, -44.0399611 -19.6185411, -44.0399405 -19.6186432, -44.0398872 -19.6187343, -44.0398063 -19.6188051)",
5469043,False,Rua Doutor Cristiano Otoni,residential,True,26.126,,"LINESTRING (-44.0414348 -19.6194756, -44.0412382 -19.6196202)",
402956692,False,Rua Francisco Azevedo,secondary,False,17.042,,"LINESTRING (-44.0414348 -19.6194756, -44.0413031 -19.6193856)",
402956692,False,Rua Francisco Azevedo,secondary,True,117.125,,"LINESTRING (-44.0414348 -19.6194756, -44.0423409 -19.6200929)",
5469043,False,Rua Doutor Cristiano Otoni,residential,False,38.268,,"LINESTRING (-44.0398547 -19.6209142, -44.0400959 -19.6206557)",
5469043,False,Rua Doutor Cristiano Otoni,residential,True,83.45,,"LINESTRING (-44.0398547 -19.6209142, -44.0394175 -19.6215416)",
13473997,True,Rua José Viana Sobrinho,residential,False,65.62,,"LINESTRING (-44.0398547 -19.6209142, -44.0403655 -19.6212559)",
970346893,False,Rua José Viana Sobrinho,residential,False,96.579,,"LINESTRING (-44.0398547 -19.6209142, -44.0391166 -19.6203936)",
970346893,False,Rua José Viana Sobrinho,residential,True,96.579,,"LINESTRING (-44.0391166 -19.6203936, -44.0398547 -19.6209142)",
423662648,False,Rua Francisco Azevedo,secondary,True,10.651,,"LINESTRING (-44.0405859 -19.6188509, -44.0406677 -19.6189078)",
5469037,True,,secondary,False,42.491,,"LINESTRING (-44.0405859 -19.6188509, -44.0403814 -19.6187928, -44.0401916 -19.618765)",
402956686,True,Rua Comendador Antônio Alves,secondary,False,49.65,,"LINESTRING (-44.0423409 -19.6200929, -44.0426219 -19.6197333)",
402956688,True,Rua Doutor Herbster,tertiary,False,114.12,,"LINESTRING (-44.0423409 -19.6200929, -44.0430267 -19.6208904)",
402956692,False,Rua Francisco Azevedo,secondary,False,117.125,,"LINESTRING (-44.0423409 -19.6200929, -44.0414348 -19.6194756)",
402956686,True,Rua Comendador Antônio Alves,secondary,False,22.585,,"LINESTRING (-44.0410736 -19.6217149, -44.0412014 -19.6215513)",
13474001,True,Rua Primeiro de Setembro,residential,False,143.691,,"LINESTRING (-44.0415653 -19.6210856, -44.0404656 -19.620313)",
402956686,True,Rua Comendador Antônio Alves,secondary,False,137.054,,"LINESTRING (-44.0415653 -19.6210856, -44.0423409 -19.6200929)",
5469043,False,Rua Doutor Cristiano Otoni,residential,False,111.727,,"LINESTRING (-44.0404656 -19.620313, -44.0412382 -19.6196202)",
5469043,False,Rua Doutor Cristiano Otoni,residential,True,54.329,,"LINESTRING (-44.0404656 -19.620313, -44.0404007 -19.6203749, -44.0400959 -19.6206557)",
13474003,False,Rua Romero Carvalho,residential,False,51.597,,"LINESTRING (-44.0412014 -19.6215513, -44.041513 -19.6219107)",
402956686,True,Rua Comendador Antônio Alves,secondary,False,64.298,,"LINESTRING (-44.0412014 -19.6215513, -44.0415653 -19.6210856)",
"[13474009, 13474011]",True,"['Rua Professor Bicalho', 'Rua Pedro João da Silva']",residential,False,128.587,,"LINESTRING (-44.0425606 -19.6218696, -44.0426861 -19.6220166, -44.042712 -19.6220309, -44.0427384 -19.6220254, -44.0435186 -19.6214819)",
402956688,True,Rua Doutor Herbster,tertiary,False,43.293,,"LINESTRING (-44.0430267 -19.6208904, -44.0432801 -19.621198)",
"[13474009, 13474010]",True,"['Rua João Evangelista da Silva', 'Rua Pedro João da Silva']",residential,False,160.869,,"LINESTRING (-44.0430267 -19.6208904, -44.0422571 -19.6214221, -44.0422436 -19.6214556, -44.0422549 -19.6214863, -44.0425606 -19.6218696)",
402956754,False,Rua Francisco Bahia,tertiary,True,73.868,,"LINESTRING (-44.0388374 -19.6211638, -44.0394175 -19.6215416)",
5469043,False,Rua Doutor Cristiano Otoni,residential,False,83.45,,"LINESTRING (-44.0394175 -19.6215416, -44.0398547 -19.6209142)",
402956754,False,Rua Francisco Bahia,tertiary,False,73.868,,"LINESTRING (-44.0394175 -19.6215416, -44.0388374 -19.6211638)",
402956754,False,Rua Francisco Bahia,tertiary,True,59.635,,"LINESTRING (-44.0394175 -19.6215416, -44.0398825 -19.6218511)",
30282441,False,Rua Progresso,tertiary,False,25.22,,"LINESTRING (-44.0461294 -19.6161791, -44.046175 -19.6164018)",
13473993,False,Rua Olivier Teixeira,secondary,True,65.787,,"LINESTRING (-44.0461294 -19.6161791, -44.0460791 -19.6160882, -44.0460053 -19.6160054, -44.0458927 -19.6159366, -44.0456556 -19.6158144)",
402956743,False,Rua Exp Raimundo N da Cruz,secondary,False,21.214,,"LINESTRING (-44.0461294 -19.6161791, -44.0460797 -19.6162297, -44.0460422 -19.6162682, -44.045989 -19.6163165)",
402956690,False,Rua Doutor Rocha,secondary,False,48.131,,"LINESTRING (-44.045548 -19.6166838, -44.0451126 -19.6165454)",
30282442,False,Rua Doutor Rocha,residential,False,118.03099999999998,,"LINESTRING (-44.045548 -19.6166838, -44.0456888 -19.6168556, -44.0457377 -19.6169302, -44.0457764 -19.617007, -44.0458373 -19.6172267, -44.0458739 -19.6173041, -44.045957 -19.6174013, -44.0461653 -19.6175309)",
402956743,False,Rua Exp Raimundo N da Cruz,secondary,True,61.677,,"LINESTRING (-44.045548 -19.6166838, -44.0458672 -19.6164097, -44.045989 -19.6163165)",
402956690,False,Rua Doutor Rocha,secondary,True,48.131,,"LINESTRING (-44.0451126 -19.6165454, -44.045548 -19.6166838)",
543721661,False,Rua Comendador Antônio Alves,secondary,True,46.318,,"LINESTRING (-44.0451126 -19.6165454, -44.0448505 -19.6168809)",
790013073,False,Rua Comendador Antônio Alves,residential,False,56.599,,"LINESTRING (-44.0451126 -19.6165454, -44.045442 -19.6161419)",
30282442,False,Rua Doutor Rocha,residential,False,89.679,,"LINESTRING (-44.0461653 -19.6175309, -44.0469747 -19.6177939)",
30474193,False,Rua Otoni Alves,residential,True,66.748,,"LINESTRING (-44.0461653 -19.6175309, -44.0458045 -19.6180257)",
30282442,False,Rua Doutor Rocha,residential,True,118.03099999999999,,"LINESTRING (-44.0461653 -19.6175309, -44.045957 -19.6174013, -44.0458739 -19.6173041, -44.0458373 -19.6172267, -44.0457764 -19.617007, -44.0457377 -19.6169302, -44.0456888 -19.6168556, -44.045548 -19.6166838)",
30282442,False,Rua Doutor Rocha,residential,False,133.626,,"LINESTRING (-44.0470943 -19.6196828, -44.0462132 -19.6205519)",
30474187,False,Rua Roberto Belisário Viana,residential,False,135.99,,"LINESTRING (-44.0470943 -19.6196828, -44.0460444 -19.6189633)",
30282442,False,Rua Doutor Rocha,residential,True,308.69100000000003,,"LINESTRING (-44.0470943 -19.6196828, -44.0477119 -19.6191592, -44.047848 -19.6189766, -44.0479435 -19.6188028, -44.0479928 -19.6186153, -44.0479839 -19.6184906, -44.0479231 -19.6183298, -44.0478423 -19.6181945, -44.0477166 -19.6180721, -44.0475839 -19.6179871, -44.0474269 -19.6179104, -44.0472559 -19.617852, -44.0469747 -19.6177939)",
30282442,False,Rua Doutor Rocha,residential,False,22.007,,"LINESTRING (-44.0452858 -19.6215328, -44.0451168 -19.6216504)",
30282442,False,Rua Doutor Rocha,residential,True,146.054,,"LINESTRING (-44.0452858 -19.6215328, -44.0462132 -19.6205519)",
884635856,False,Rua Coronel Cândido VIana,residential,True,17.75,,"LINESTRING (-44.0452858 -19.6215328, -44.0452235 -19.6215255, -44.0451843 -19.6215179, -44.0451215 -19.6214968)",
30474187,False,Rua Roberto Belisário Viana,residential,True,154.971,,"LINESTRING (-44.0442315 -19.6176732, -44.0454162 -19.6185081)",
402956686,True,Rua Comendador Antônio Alves,secondary,False,85.39,,"LINESTRING (-44.0442315 -19.6176732, -44.0445367 -19.6172825, -44.0447147 -19.6170547)",
30282442,False,Rua Doutor Rocha,residential,False,146.054,,"LINESTRING (-44.0462132 -19.6205519, -44.0452858 -19.6215328)",
30282442,False,Rua Doutor Rocha,residential,True,133.626,,"LINESTRING (-44.0462132 -19.6205519, -44.0470943 -19.6196828)",
30474188,False,Rua São Sebastião,residential,False,122.195,,"LINESTRING (-44.0462132 -19.6205519, -44.0452765 -19.6198968)",
30474188,False,Rua São Sebastião,residential,True,111.2,,"LINESTRING (-44.0434793 -19.6186503, -44.0443253 -19.6192545)",
402956686,True,Rua Comendador Antônio Alves,secondary,False,16.404,,"LINESTRING (-44.0434793 -19.6186503, -44.0435672 -19.6185282)",
30474191,False,Rua Otoni Alves,residential,False,99.066,,"LINESTRING (-44.043853 -19.6204891, -44.0432801 -19.621198)",
30474189,True,,residential,False,38.089999999999996,roundabout,"LINESTRING (-44.043853 -19.6204891, -44.0437943 -19.6204237, -44.0437668 -19.6203421, -44.0437746 -19.6202568, -44.0438166 -19.6201808)",
30474190,True,Rua Coronel Cândido VIana,residential,False,133.134,,"LINESTRING (-44.0438166 -19.6201808, -44.0429699 -19.6192878)",
30474189,True,,residential,False,36.443,roundabout,"LINESTRING (-44.0438166 -19.6201808, -44.0438828 -19.6201276, -44.0439651 -19.6201011, -44.044052 -19.6201049, -44.0441313 -19.6201385)",
30474193,False,Rua Otoni Alves,residential,False,90.599,,"LINESTRING (-44.0441313 -19.6201385, -44.0446516 -19.6194876)",
30474189,True,,residential,False,46.09,roundabout,"LINESTRING (-44.0441313 -19.6201385, -44.0441925 -19.620198, -44.0442259 -19.6202748, -44.0442266 -19.6203577, -44.0441945 -19.6204349, -44.0441343 -19.6204953)",
30474192,False,Rua Coronel Cândido VIana,residential,False,53.778,,"LINESTRING (-44.0441343 -19.6204953, -44.0445035 -19.6208314)",
30474189,True,,residential,False,31.403999999999996,roundabout,"LINESTRING (-44.0441343 -19.6204953, -44.0440426 -19.6205328, -44.0439427 -19.6205306, -44.043853 -19.6204891)",
402956686,True,Rua Comendador Antônio Alves,secondary,False,71.116,,"LINESTRING (-44.0429699 -19.6192878, -44.043022 -19.6192226, -44.0433782 -19.6187768)",
30474191,False,Rua Otoni Alves,residential,True,99.066,,"LINESTRING (-44.0432801 -19.621198, -44.043853 -19.6204891)",
402956688,True,Rua Doutor Herbster,tertiary,False,40.256,,"LINESTRING (-44.0432801 -19.621198, -44.0435186 -19.6214819)",
30474188,False,Rua São Sebastião,residential,False,42.894,,"LINESTRING (-44.0446516 -19.6194876, -44.0443253 -19.6192545)",
30474188,False,Rua São Sebastião,residential,True,79.714,,"LINESTRING (-44.0446516 -19.6194876, -44.0452765 -19.6198968)",
30474193,False,Rua Otoni Alves,residential,False,135.189,,"LINESTRING (-44.0446516 -19.6194876, -44.0454162 -19.6185081)",
30474193,False,Rua Otoni Alves,residential,True,90.599,,"LINESTRING (-44.0446516 -19.6194876, -44.0441313 -19.6201385)",
30474187,False,Rua Roberto Belisário Viana,residential,False,154.971,,"LINESTRING (-44.0454162 -19.6185081, -44.0442315 -19.6176732)",
30474187,False,Rua Roberto Belisário Viana,residential,True,83.014,,"LINESTRING (-44.0454162 -19.6185081, -44.0460444 -19.6189633)",
30474193,False,Rua Otoni Alves,residential,False,67.316,,"LINESTRING (-44.0454162 -19.6185081, -44.0458045 -19.6180257)",
30474193,False,Rua Otoni Alves,residential,True,135.189,,"LINESTRING (-44.0454162 -19.6185081, -44.0446516 -19.6194876)",
30282442,False,Rua Doutor Rocha,residential,True,89.679,,"LINESTRING (-44.0469747 -19.6177939, -44.0461653 -19.6175309)",
30474194,False,Rua Benedito Valadares,residential,False,162.489,,"LINESTRING (-44.0469747 -19.6177939, -44.0460444 -19.6189633)",
