osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,maxspeed,access
422111046,True,3,SC-108,Rua Alexandre Athanásio Gevaerd,primary,False,59.701,"LINESTRING (-48.913912 -27.0965556, -48.9138553 -27.0965873, -48.9134962 -27.0967845, -48.913399 -27.0968379)",,
422111049,True,2,SC-108,Rua Rodrigues Alves,primary,False,252.42200000000003,"LINESTRING (-48.913912 -27.0965556, -48.9138539 -27.0964673, -48.913236 -27.0955976, -48.9125846 -27.0946809, -48.9125522 -27.0946353)",,
392171004,False,2,,Rua Barão do Rio Branco,secondary,False,53.037,"LINESTRING (-48.9125522 -27.0946353, -48.9124671 -27.0946204, -48.9120263 -27.0945442)",,
731215374,True,2,SC-108,Avenida Otto Renaux,primary,False,136.21699999999998,"LINESTRING (-48.9125522 -27.0946353, -48.9125149 -27.0938252, -48.9124958 -27.0934113)",,
99269762,True,2,,Avenida Arno Carlos Gracher,secondary,False,74.40899999999999,"LINESTRING (-48.9098456 -27.0972915, -48.9093642 -27.0969485, -48.9092682 -27.0968639)",60,
392171005,True,2,,Rua Moritz Germano Hoffmann,tertiary,False,105.139,"LINESTRING (-48.913399 -27.0968379, -48.9132769 -27.096897, -48.9131753 -27.0969295, -48.9130289 -27.0969621, -48.9128622 -27.0969911, -48.9126915 -27.0970128, -48.9123713 -27.0970428)",,
"[577637392, 577637393]",True,"['2', '3']",SC-108,Rua Prefeito Germano Schaeffer,primary,False,271.65,"LINESTRING (-48.913399 -27.0968379, -48.9134024 -27.0969427, -48.9134267 -27.0975782, -48.9134486 -27.0981495, -48.9134525 -27.0983565, -48.9134587 -27.0986802, -48.9134596 -27.0987299, -48.9134646 -27.0989894, -48.9134673 -27.0991372, -48.9134686 -27.0992032, -48.91347 -27.09928)",50,
567610493,True,1,,Rua Barão do Rio Branco,secondary,False,23.079,"LINESTRING (-48.9117978 -27.094503, -48.9118795 -27.0945173, -48.9120263 -27.0945442)",,
567610497,True,1,,Rua Paes Leme,tertiary,False,26.549,"LINESTRING (-48.9117978 -27.094503, -48.9118513 -27.0945819, -48.9119364 -27.0947074)",,
392171008,True,2,,Avenida Cônsul Carlos Renaux,primary,False,51.248999999999995,"LINESTRING (-48.9170696 -27.0991548, -48.9169554 -27.0989673, -48.9168452 -27.0987863, -48.9168229 -27.0987496)",,
