osmid,oneway,name,highway,reversed,length,lanes,geometry,junction
290620950,True,Rua Barra Grande,secondary,False,101.829,,"LINESTRING (-52.2542823 -26.8521463, -52.25492 -26.8528639)",
944265092,False,,secondary_link,False,9.643,,"LINESTRING (-52.2542823 -26.8521463, -52.2542066 -26.8522007)",
711074473,True,Rua 21 de Abril,secondary,False,11.338,,"LINESTRING (-52.2549733 -26.8529258, -52.2548689 -26.8529673)",
290620950,True,Rua Barra Grande,secondary,False,8.68,,"LINESTRING (-52.25492 -26.8528639, -52.2549733 -26.8529258)",
944138124,True,Rua 21 de Abril,secondary,False,50.776,,"LINESTRING (-52.25492 -26.8528639, -52.2553876 -26.8526782)",
290620951,True,Rua Barra Grande,secondary,False,8.64,,"LINESTRING (-52.2548689 -26.8529673, -52.254817 -26.8529049)",
950151836,True,Rua 21 de Abril,tertiary,False,128.456,,"LINESTRING (-52.2548689 -26.8529673, -52.2536875 -26.8534402)",
290620951,True,Rua Barra Grande,secondary,False,98.987,,"LINESTRING (-52.254817 -26.8529049, -52.2542066 -26.8522007)",
944138124,True,Rua 21 de Abril,secondary,False,11.189,,"LINESTRING (-52.254817 -26.8529049, -52.25492 -26.8528639)",
290621146,False,Rua Airo Ozelame,residential,True,96.284,,"LINESTRING (-52.2538822 -26.850285, -52.2544756 -26.8509702)",
290621147,False,Rua São Valentim,residential,False,107.149,,"LINESTRING (-52.2538822 -26.850285, -52.2547233 -26.8496805)",
290621145,False,Rua Dom Giacomo,residential,False,98.5,,"LINESTRING (-52.2547233 -26.8496805, -52.2540901 -26.8489982)",
290621145,False,Rua Dom Giacomo,residential,True,96.893,,"LINESTRING (-52.2547233 -26.8496805, -52.2553456 -26.8503521)",
290621147,False,Rua São Valentim,residential,False,83.357,,"LINESTRING (-52.2547233 -26.8496805, -52.2553777 -26.8492103)",
290621147,False,Rua São Valentim,residential,True,107.149,,"LINESTRING (-52.2547233 -26.8496805, -52.2538822 -26.850285)",
290621145,False,Rua Dom Giacomo,residential,True,98.5,,"LINESTRING (-52.2540901 -26.8489982, -52.2547233 -26.8496805)",
290621149,False,Rua Gurgel,residential,False,57.55,,"LINESTRING (-52.2540901 -26.8489982, -52.2545439 -26.8486758)",
290621149,False,Rua Gurgel,residential,True,57.55,,"LINESTRING (-52.2545439 -26.8486758, -52.2540901 -26.8489982)",
290627319,False,Rua Presidente Dutra,residential,False,3.115,,"LINESTRING (-52.2594013 -26.8474801, -52.2594222 -26.847501)",
976769628,True,Rua 20 de Janeiro,tertiary,False,151.382,,"LINESTRING (-52.2594013 -26.8474801, -52.2605943 -26.8466313)",
956559076,True,Avenida Rio Grande do Sul,residential,False,151.45,,"LINESTRING (-52.2561757 -26.8498251, -52.2571241 -26.8508924)",
976769631,True,Rua 20 de Janeiro,tertiary,False,7.503,,"LINESTRING (-52.2561757 -26.8498251, -52.2561166 -26.8498672)",
202662651,False,Rua Santa Laura,tertiary,False,85.815,2,"LINESTRING (-52.2625874 -26.8483864, -52.2623488 -26.8483361, -52.2619612 -26.848171, -52.261833 -26.8480455)",
290623214,False,Rua 15 de Novembro,residential,True,189.547,,"LINESTRING (-52.2625874 -26.8483864, -52.2623576 -26.8485171, -52.2615013 -26.8491347, -52.2610838 -26.849436)",
290627316,False,Rua dos Esportes,residential,True,187.78599999999997,,"LINESTRING (-52.2625874 -26.8483864, -52.2625602 -26.8486261, -52.2624165 -26.8499375, -52.2624023 -26.8500671)",
290627317,False,Rua Presidente Dutra,residential,False,6.807,,"LINESTRING (-52.2619297 -26.8503736, -52.2619727 -26.8504213)",
290627317,False,Rua Presidente Dutra,residential,True,133.835,,"LINESTRING (-52.2619297 -26.8503736, -52.2617048 -26.8501244, -52.2610838 -26.849436)",
976974438,True,Rua 30 de Outubro,residential,False,58.015,,"LINESTRING (-52.2619297 -26.8503736, -52.2622337 -26.8501635, -52.2624023 -26.8500671)",
979436460,False,,residential,False,7.907,,"LINESTRING (-52.2622209 -26.8515196, -52.2622687 -26.8515765)",
979436461,True,Rua São Pedro,residential,False,128.473,,"LINESTRING (-52.2622209 -26.8515196, -52.2632385 -26.850805)",
290627316,False,Rua dos Esportes,residential,False,162.525,,"LINESTRING (-52.2622209 -26.8515196, -52.2623712 -26.8502908, -52.2623869 -26.8501501, -52.2624023 -26.8500671)",
290624305,True,Rua São Pedro,residential,False,128.72,,"LINESTRING (-52.2632829 -26.8508545, -52.2622687 -26.8515765)",
290627848,False,Rua João Fachinello,residential,True,7.05,,"LINESTRING (-52.2632829 -26.8508545, -52.2632385 -26.850805)",
290627317,False,Rua Presidente Dutra,residential,False,7.009,,"LINESTRING (-52.2605882 -26.8488865, -52.2606325 -26.8489356)",
290623213,True,Rua 20 de Setembro,residential,False,155.182,,"LINESTRING (-52.2605882 -26.8488865, -52.2616857 -26.848113, -52.261833 -26.8480455)",
290627317,False,Rua Presidente Dutra,residential,False,71.419,,"LINESTRING (-52.2606325 -26.8489356, -52.2610838 -26.849436)",
290627317,False,Rua Presidente Dutra,residential,True,7.009,,"LINESTRING (-52.2606325 -26.8489356, -52.2605882 -26.8488865)",
340364251,True,Rua 20 de Setembro,residential,False,114.598,,"LINESTRING (-52.2606325 -26.8489356, -52.2597287 -26.8495774)",
290627317,False,Rua Presidente Dutra,residential,True,71.419,,"LINESTRING (-52.2610838 -26.849436, -52.2606325 -26.8489356)",
290623214,False,Rua 15 de Novembro,residential,False,189.547,,"LINESTRING (-52.2610838 -26.849436, -52.2615013 -26.8491347, -52.2623576 -26.8485171, -52.2625874 -26.8483864)",
290623214,False,Rua 15 de Novembro,residential,True,115.337,,"LINESTRING (-52.2610838 -26.849436, -52.260778 -26.8496566, -52.2606103 -26.8497776, -52.2601798 -26.8500882)",
290627317,False,Rua Presidente Dutra,residential,False,133.835,,"LINESTRING (-52.2610838 -26.849436, -52.2617048 -26.8501244, -52.2619297 -26.8503736)",
290627319,False,Rua Presidente Dutra,residential,True,35.041,,"LINESTRING (-52.2601165 -26.8481977, -52.2598818 -26.8479622)",
290623213,True,Rua 20 de Setembro,residential,False,114.529,,"LINESTRING (-52.2596852 -26.8495282, -52.2605882 -26.8488865)",
290627320,False,Rua 3 de Maio,tertiary,False,6.968,2,"LINESTRING (-52.2596852 -26.8495282, -52.2597287 -26.8495774)",
290627320,False,Rua 3 de Maio,tertiary,True,192.52700000000002,2,"LINESTRING (-52.2596852 -26.8495282, -52.258534 -26.8482209, -52.2584863 -26.8481667)",
290627320,False,Rua 3 de Maio,tertiary,False,72.311,2,"LINESTRING (-52.2597287 -26.8495774, -52.2601798 -26.8500882)",
290627320,False,Rua 3 de Maio,tertiary,True,6.968,2,"LINESTRING (-52.2597287 -26.8495774, -52.2596852 -26.8495282)",
