osmid,name,highway,oneway,reversed,length,lanes,ref,geometry,bridge,junction
507432961,Avenida 89,residential,False,False,49.947,,,"LINESTRING (-49.4783586 -28.7491203, -49.4781989 -28.7495471)",,
186572625,Rodovia Antônio Valmor Canela,secondary,False,True,67.325,2,SC-108,"LINESTRING (-49.4783586 -28.7491203, -49.4783223 -28.7491044, -49.4781875 -28.7490461, -49.4780565 -28.748984, -49.477932 -28.7489153, -49.4777757 -28.7488008)",,
222952035,Rua Geraldo Westrup,residential,False,False,140.46,,,"LINESTRING (-49.4709217 -28.7517851, -49.4709521 -28.753048)",,
449892202,Rodovia Gabriel Arns,secondary,False,False,45.863,2,SC-108,"LINESTRING (-49.4709217 -28.7517851, -49.4713911 -28.7517574)",,
449892202,Rodovia Gabriel Arns,secondary,False,True,136.711,2,SC-108,"LINESTRING (-49.4709217 -28.7517851, -49.4699509 -28.7518263, -49.4697511 -28.751824, -49.4695205 -28.7518216)",,
186572625,Rodovia Antônio Valmor Canela,secondary,False,False,75.156,2,SC-108,"LINESTRING (-49.477183 -28.7483686, -49.4777757 -28.7488008)",,
222952073,Rodovia Gabriel Eyng,tertiary,False,False,54.034,,,"LINESTRING (-49.477183 -28.7483686, -49.4768891 -28.7487806)",,
"[186572625, 186572626, 111656081]",Rodovia Antônio Valmor Canela,secondary,False,True,278.18899999999996,2,SC-108,"LINESTRING (-49.477183 -28.7483686, -49.4769573 -28.7482244, -49.4768207 -28.7481396, -49.4766865 -28.7480683, -49.4765605 -28.7480184, -49.4763966 -28.7479759, -49.4761994 -28.7479489, -49.4759652 -28.7479327, -49.4756494 -28.7479201, -49.4747944 -28.7478908, -49.4744601 -28.7478809)",yes,
507171050,Rua Carlota Arns Steiner,residential,False,True,81.652,,,"LINESTRING (-49.4691103 -28.7450178, -49.4699468 -28.7450541)",,
222952064,Rua Adélia Arns Back,residential,False,True,71.536,,,"LINESTRING (-49.4721688 -28.745129, -49.47223 -28.7444879)",,
507171050,Rua Carlota Arns Steiner,residential,False,False,185.671,,,"LINESTRING (-49.4721688 -28.745129, -49.4702656 -28.745068)",,
507171050,Rua Carlota Arns Steiner,residential,False,True,223.942,,,"LINESTRING (-49.4721688 -28.745129, -49.474462 -28.7452452)",,
222952064,Rua Adélia Arns Back,residential,False,False,66.572,,,"LINESTRING (-49.4721688 -28.745129, -49.4721306 -28.7451923, -49.4721046 -28.7452445, -49.4720866 -28.7452948, -49.4720719 -28.745712)",,
222952041,Rua Bruno Back,residential,False,True,191.87,,,"LINESTRING (-49.4720439 -28.7462428, -49.4700778 -28.7461655)",,
222952064,Rua Adélia Arns Back,residential,False,False,125.484,,,"LINESTRING (-49.4720439 -28.7462428, -49.4719844 -28.7473701)",,
222952064,Rua Adélia Arns Back,residential,False,True,59.085,,,"LINESTRING (-49.4720439 -28.7462428, -49.4720719 -28.745712)",,
222952055,Rua Sabina Tiscoski Backes,residential,False,False,56.753,,,"LINESTRING (-49.4707055 -28.7467089, -49.4706711 -28.7472184)",,
222952064,Rua Adélia Arns Back,residential,False,False,45.802,,,"LINESTRING (-49.4719844 -28.7473701, -49.4719664 -28.7477817)",,
222952064,Rua Adélia Arns Back,residential,False,True,125.484,,,"LINESTRING (-49.4719844 -28.7473701, -49.4720439 -28.7462428)",,
449892206,Rua Ricardo Back,residential,False,True,68.839,,,"LINESTRING (-49.4719844 -28.7473701, -49.4712793 -28.747337)",,
222952049,Rua Professor Arlindo Junkes,residential,False,True,50.038,,,"LINESTRING (-49.4734897 -28.7478301, -49.4729771 -28.7478072)",,
222952072,Avenida do Cinquentenário Leonardo Steiner,residential,False,True,119.989,,,"LINESTRING (-49.4734897 -28.7478301, -49.473881 -28.746807)",,
222952046,Rua João José Back,residential,False,False,34.986,,,"LINESTRING (-49.4705888 -28.748508, -49.470947 -28.7485272)",,
222952046,Rua João José Back,residential,False,True,24.457,,,"LINESTRING (-49.4711974 -28.7485406, -49.470947 -28.7485272)",,
222952046,Rua João José Back,residential,False,False,99.137,,,"LINESTRING (-49.4711974 -28.7485406, -49.4716131 -28.7485629, -49.4722124 -28.7485951)",,
"[222952070, 507348510]","['Rua 199', 'Rua Theodoro Horr']",residential,False,False,371.772,,,"LINESTRING (-49.4711974 -28.7485406, -49.4710877 -28.7497872, -49.4687022 -28.7497035)",,
444418728,Avenida do Cinquentenário Leonardo Steiner,residential,True,False,91.088,,,"LINESTRING (-49.47327 -28.7486263, -49.4734897 -28.7478301)",,
444418733,Rua João José Back,residential,True,False,85.078,,,"LINESTRING (-49.47327 -28.7486263, -49.4741422 -28.748652)",,
