osmid,name,highway,oneway,reversed,length,geometry,ref,bridge
205415970,Rua dos Expedicionários,residential,False,False,62.951,"LINESTRING (-47.8843403 -24.718947, -47.8849089 -24.7191788)",,
205415970,Rua dos Expedicionários,residential,False,True,60.698,"LINESTRING (-47.8843403 -24.718947, -47.8837918 -24.718724)",,
205415970,Rua dos Expedicionários,residential,False,False,70.948,"LINESTRING (-47.8808306 -24.7175341, -47.8814711 -24.717796)",,
205415970,Rua dos Expedicionários,residential,False,True,144.6,"LINESTRING (-47.8808306 -24.7175341, -47.8797356 -24.7170989, -47.879523 -24.7170051)",,
272504769,Avenida Doutor Carlos Botelho,primary,False,False,66.343,"LINESTRING (-47.8808306 -24.7175341, -47.8807904 -24.7176032, -47.880553 -24.7180747)",SP-226;SP-448;SP-222;BR-478,
272504769,Avenida Doutor Carlos Botelho,primary,False,True,135.561,"LINESTRING (-47.8808306 -24.7175341, -47.8809004 -24.7173864, -47.8813511 -24.7164104)",SP-226;SP-448;SP-222;BR-478,
205415970,Rua dos Expedicionários,residential,False,False,143.662,"LINESTRING (-47.8768918 -24.7159574, -47.8782033 -24.7164573)",,
205415970,Rua dos Expedicionários,residential,False,True,94.663,"LINESTRING (-47.8768918 -24.7159574, -47.8760308 -24.7156212)",,
205715256,Avenida Tenente João Euzébio Rodrigues,residential,False,True,138.265,"LINESTRING (-47.8768918 -24.7159574, -47.8774256 -24.7148124)",,
205415945,Rua Máximo Zanella,residential,False,False,139.696,"LINESTRING (-47.8824171 -24.7181897, -47.8829415 -24.7170272)",,
205415945,Rua Máximo Zanella,residential,False,True,36.412,"LINESTRING (-47.8824171 -24.7181897, -47.8822736 -24.7184901)",,
205415970,Rua dos Expedicionários,residential,False,False,25.626,"LINESTRING (-47.8824171 -24.7181897, -47.8826508 -24.7182794)",,
205415970,Rua dos Expedicionários,residential,False,True,105.104,"LINESTRING (-47.8824171 -24.7181897, -47.8814711 -24.717796)",,
718032244,Rua Vereador Aécio Gauglitz,residential,False,False,52.791,"LINESTRING (-47.8755092 -24.7155913, -47.8760308 -24.7156212)",,
205415970,Rua dos Expedicionários,residential,False,False,7.196,"LINESTRING (-47.8782033 -24.7164573, -47.8782681 -24.7164842)",,
205415970,Rua dos Expedicionários,residential,False,True,143.662,"LINESTRING (-47.8782033 -24.7164573, -47.8768918 -24.7159574)",,
205715245,Avenida Capitão Casimiro Lino Vieira,residential,False,False,135.881,"LINESTRING (-47.8782033 -24.7164573, -47.8787506 -24.715341)",,
205415962,Rua Francisco Elias,residential,False,False,57.31,"LINESTRING (-47.8850001 -24.7186701, -47.8849089 -24.7191788)",,
205415962,Rua Francisco Elias,residential,False,True,57.017,"LINESTRING (-47.8850001 -24.7186701, -47.8850617 -24.7181604)",,
205415970,Rua dos Expedicionários,residential,False,True,139.362,"LINESTRING (-47.879523 -24.7170051, -47.8782681 -24.7164842)",,
205715247,Avenida Doutor Fernando Costa,residential,False,True,136.358,"LINESTRING (-47.879523 -24.7170051, -47.8800648 -24.7158819)",,
205415970,Rua dos Expedicionários,residential,False,False,144.6,"LINESTRING (-47.879523 -24.7170051, -47.8797356 -24.7170989, -47.8808306 -24.7175341)",,
205415945,Rua Máximo Zanella,residential,False,False,49.813,"LINESTRING (-47.8835745 -24.7157995, -47.8837869 -24.7153952)",,
205415945,Rua Máximo Zanella,residential,False,True,20.444,"LINESTRING (-47.8835745 -24.7157995, -47.8834908 -24.7159669)",,
828070303,Rua Romeu Monti,residential,False,True,67.517,"LINESTRING (-47.8835745 -24.7157995, -47.8829616 -24.7155572)",,
205415970,Rua dos Expedicionários,residential,False,False,94.663,"LINESTRING (-47.8760308 -24.7156212, -47.8768918 -24.7159574)",,
205415970,Rua dos Expedicionários,residential,False,True,61.554,"LINESTRING (-47.8760308 -24.7156212, -47.875489 -24.7153678)",,
718032244,Rua Vereador Aécio Gauglitz,residential,False,True,52.791,"LINESTRING (-47.8760308 -24.7156212, -47.8755092 -24.7155913)",,
272504769,Avenida Doutor Carlos Botelho,primary,False,True,64.868,"LINESTRING (-47.8802995 -24.7186107, -47.880553 -24.7180747)",SP-226;SP-448;SP-222;BR-478,
205415945,Rua Máximo Zanella,residential,False,True,103.257,"LINESTRING (-47.8842248 -24.7145561, -47.8837869 -24.7153952)",,
347256303,Rua XV de Novembro,residential,False,True,93.331,"LINESTRING (-47.8842248 -24.7145561, -47.8850684 -24.7148985)",,
477004350,Rua XV de Novembro,residential,False,False,65.381,"LINESTRING (-47.8842248 -24.7145561, -47.8836308 -24.7143225)",,
205415945,Rua Máximo Zanella,residential,False,False,109.224,"LINESTRING (-47.8842248 -24.7145561, -47.8842703 -24.7144645, -47.8846051 -24.7137903, -47.8846694 -24.7136607)",,
205415962,Rua Francisco Elias,residential,False,True,57.31,"LINESTRING (-47.8849089 -24.7191788, -47.8850001 -24.7186701)",,
205415970,Rua dos Expedicionários,residential,False,True,62.951,"LINESTRING (-47.8849089 -24.7191788, -47.8843403 -24.718947)",,
205415970,Rua dos Expedicionários,residential,False,False,105.104,"LINESTRING (-47.8814711 -24.717796, -47.8824171 -24.7181897)",,
205415970,Rua dos Expedicionários,residential,False,True,70.948,"LINESTRING (-47.8814711 -24.717796, -47.8808306 -24.7175341)",,
272504776,Rua Arcenio Florido,residential,False,False,65.688,"LINESTRING (-47.8814711 -24.717796, -47.8812074 -24.718336)",,
205415962,Rua Francisco Elias,residential,False,False,57.017,"LINESTRING (-47.8850617 -24.7181604, -47.8850001 -24.7186701)",,
205715243,Rua Santo Saletti,residential,False,True,95.527,"LINESTRING (-47.8850684 -24.7148985, -47.8847081 -24.7156928)",,
347256303,Rua XV de Novembro,residential,False,False,93.331,"LINESTRING (-47.8850684 -24.7148985, -47.8842248 -24.7145561)",,
747303993,Rua Adolfo Togneti Linha Nova Cremona,residential,False,True,13.407,"LINESTRING (-47.8850684 -24.7148985, -47.885185 -24.7149561)",,
205415945,Rua Máximo Zanella,residential,False,False,30.99,"LINESTRING (-47.8821513 -24.7187457, -47.8822736 -24.7184901)",,
272504778,Rua Paulino Rampomin,residential,False,False,105.665,"LINESTRING (-47.8821513 -24.7187457, -47.8812074 -24.718336)",,
205415945,Rua Máximo Zanella,residential,False,False,36.412,"LINESTRING (-47.8822736 -24.7184901, -47.8824171 -24.7181897)",,
205415945,Rua Máximo Zanella,residential,False,True,30.99,"LINESTRING (-47.8822736 -24.7184901, -47.8821513 -24.7187457)",,
205415945,Rua Máximo Zanella,residential,False,True,40.07,"LINESTRING (-47.8848419 -24.7133362, -47.8846694 -24.7136607)",,
828070302,Rua João Tobias Filho,residential,False,False,69.424,"LINESTRING (-47.8848419 -24.7133362, -47.8842056 -24.7131002)",,
205715245,Avenida Capitão Casimiro Lino Vieira,residential,False,False,63.946,"LINESTRING (-47.8805316 -24.7116401, -47.8807855 -24.7111133)",,
205715245,Avenida Capitão Casimiro Lino Vieira,residential,False,True,149.066,"LINESTRING (-47.8805316 -24.7116401, -47.8799324 -24.7128652)",,
205715248,Rua João Tobias Filho,residential,False,False,145.381,"LINESTRING (-47.8805316 -24.7116401, -47.8792119 -24.7111184)",,
205715248,Rua João Tobias Filho,residential,False,True,54.236,"LINESTRING (-47.8805316 -24.7116401, -47.8810222 -24.7118383)",,
205715248,Rua João Tobias Filho,residential,False,False,62.344,"LINESTRING (-47.8792119 -24.7111184, -47.8786404 -24.7109067)",,
205715248,Rua João Tobias Filho,residential,False,True,145.381,"LINESTRING (-47.8792119 -24.7111184, -47.8805316 -24.7116401)",,
205715256,Avenida Tenente João Euzébio Rodrigues,residential,False,False,149.681,"LINESTRING (-47.8792119 -24.7111184, -47.8786111 -24.7123489)",,
205715256,Avenida Tenente João Euzébio Rodrigues,residential,False,True,63.142,"LINESTRING (-47.8792119 -24.7111184, -47.8794533 -24.7105946)",,
205715258,Rua Romeu Monti,residential,False,False,163.367,"LINESTRING (-47.8765394 -24.7130089, -47.8780264 -24.7135867)",,
828027961,Rua Jules Rimet,residential,False,False,84.639,"LINESTRING (-47.8765394 -24.7130089, -47.876232 -24.713717)",,
205715247,Avenida Doutor Fernando Costa,residential,False,False,135.6,"LINESTRING (-47.8823877 -24.7110407, -47.8818458 -24.7121564)",,
347332244,Rua Sete de Setembro,residential,False,False,145.753,"LINESTRING (-47.8823877 -24.7110407, -47.8837093 -24.7115668)",,
347332244,Rua Sete de Setembro,residential,False,True,90.595,"LINESTRING (-47.8823877 -24.7110407, -47.8815674 -24.7107113)",,
347332244,Rua Sete de Setembro,residential,False,True,145.753,"LINESTRING (-47.8837093 -24.7115668, -47.8823877 -24.7110407)",,
272504769,Avenida Doutor Carlos Botelho,primary,False,False,136.929,"LINESTRING (-47.8837093 -24.7115668, -47.8836724 -24.7116399, -47.8832191 -24.7125718, -47.8831628 -24.7126937)",SP-226;SP-448;SP-222;BR-478,
"[828070297, 828070298, 347332244]",Rua Sete de Setembro,residential,False,False,77.147,"LINESTRING (-47.8837093 -24.7115668, -47.8841242 -24.7117326, -47.8843712 -24.7118238, -47.8844114 -24.7118397)",,yes
205715243,Rua Santo Saletti,residential,False,False,95.527,"LINESTRING (-47.8847081 -24.7156928, -47.8850684 -24.7148985)",,
205715243,Rua Santo Saletti,residential,False,True,72.47,"LINESTRING (-47.8847081 -24.7156928, -47.8844599 -24.7163043)",,
272504770,Rua Cristiano Guilherme Martins,residential,False,False,98.759,"LINESTRING (-47.8847081 -24.7156928, -47.8837869 -24.7153952)",,
205715247,Avenida Doutor Fernando Costa,residential,False,False,149.074,"LINESTRING (-47.8812544 -24.7134064, -47.8806683 -24.7146368)",,
205715247,Avenida Doutor Fernando Costa,residential,False,True,151.288,"LINESTRING (-47.8812544 -24.7134064, -47.8818458 -24.7121564)",,
205715253,Rua XV de Novembro,residential,False,False,146.47,"LINESTRING (-47.8812544 -24.7134064, -47.8799324 -24.7128652)",,
205715253,Rua XV de Novembro,residential,False,True,144.634,"LINESTRING (-47.8812544 -24.7134064, -47.8825694 -24.7139211)",,
205715253,Rua XV de Novembro,residential,False,False,144.634,"LINESTRING (-47.8825694 -24.7139211, -47.8812544 -24.7134064)",,
272504769,Avenida Doutor Carlos Botelho,primary,False,False,148.724,"LINESTRING (-47.8825694 -24.7139211, -47.8819716 -24.7151434)",SP-226;SP-448;SP-222;BR-478,
"[477004349, 205715253, 477004350]",Rua XV de Novembro,residential,False,True,99.963,"LINESTRING (-47.8825694 -24.7139211, -47.8830264 -24.7140948, -47.8832467 -24.7141785, -47.8834832 -24.7142662)",,yes
272504769,Avenida Doutor Carlos Botelho,primary,False,True,149.077,"LINESTRING (-47.8825694 -24.7139211, -47.8826357 -24.7137865, -47.8827236 -24.713594, -47.8828094 -24.7134058, -47.8831219 -24.7127765, -47.8831628 -24.7126937)",SP-226;SP-448;SP-222;BR-478,
205715256,Avenida Tenente João Euzébio Rodrigues,residential,False,False,138.265,"LINESTRING (-47.8774256 -24.7148124, -47.8768918 -24.7159574)",,
205715256,Avenida Tenente João Euzébio Rodrigues,residential,False,True,63.889,"LINESTRING (-47.8774256 -24.7148124, -47.8776858 -24.7142887)",,
205715270,Rua Pedro Bonne,residential,False,True,146.185,"LINESTRING (-47.8774256 -24.7148124, -47.8778096 -24.7149582, -47.8787506 -24.715341)",,
