osmid,name,highway,oneway,reversed,length,lanes,ref,geometry,bridge
239705593,Rua Cícero Lacerda,residential,False,False,57.166,,,"LINESTRING (-38.5020456 -7.1191917, -38.5018008 -7.1187386)",
239705593,Rua Cícero Lacerda,residential,False,True,56.461,,,"LINESTRING (-38.5020456 -7.1191917, -38.5023055 -7.1196291)",
579379895,Rua Prefeito Joaquim Assis,primary,False,True,53.118,2,PB-400;PB-366,"LINESTRING (-38.5020456 -7.1191917, -38.5016132 -7.1194017)",
579379895,Rua Prefeito Joaquim Assis,primary,False,False,54.096,2,PB-400;PB-366,"LINESTRING (-38.5020456 -7.1191917, -38.502173 -7.1191205, -38.5023131 -7.1190374, -38.5023601 -7.1190121, -38.5024013 -7.1189898, -38.5024452 -7.1189735, -38.5024777 -7.1189652)",
239705600,Rua Antónia Maria de Jesus,residential,False,False,97.927,,,"LINESTRING (-38.4981939 -7.1166014, -38.4973134 -7.1164909)",
239705600,Rua Antónia Maria de Jesus,residential,False,True,48.474,,,"LINESTRING (-38.4981939 -7.1166014, -38.4986331 -7.1166116)",
239705618,Rua Francisco de Assis,residential,False,False,138.266,,,"LINESTRING (-38.4981939 -7.1166014, -38.4982544 -7.1153594)",
239705618,Rua Francisco de Assis,residential,False,True,68.24699999999999,,,"LINESTRING (-38.4981939 -7.1166014, -38.4981819 -7.1167664, -38.4981852 -7.1169846, -38.4981993 -7.1170592, -38.4982254 -7.1171403, -38.4982495 -7.1172051)",
239705586,Rua Geralda Dias,residential,False,False,42.56,,,"LINESTRING (-38.4957987 -7.1166899, -38.4958126 -7.1163074)",
239705586,Rua Geralda Dias,residential,False,True,53.788,,,"LINESTRING (-38.4957987 -7.1166899, -38.495794 -7.1171736)",
186657076,Rua Francisco Morais,residential,False,False,98.77799999999999,,,"LINESTRING (-38.4957987 -7.1166899, -38.4956351 -7.1166766, -38.4953716 -7.1166453, -38.4951409 -7.1166067, -38.4949686 -7.1165728, -38.4949132 -7.1165641)",
487487713,,residential,False,True,9.697,,,"LINESTRING (-38.4988268 -7.1172083, -38.4988706 -7.1172839)",
487487713,,residential,False,False,67.598,,,"LINESTRING (-38.4988268 -7.1172083, -38.4988014 -7.117147, -38.4987719 -7.1170671, -38.4987438 -7.1169893, -38.4987223 -7.1169161, -38.4987129 -7.1168689, -38.4987069 -7.1168196, -38.4987049 -7.1167691, -38.4987356 -7.1166229)",
239705611,Rua Teodoro Cavalcante,residential,False,True,54.561,,,"LINESTRING (-38.5024777 -7.1189652, -38.5027317 -7.1193862)",
579379895,Rua Prefeito Joaquim Assis,primary,False,True,54.096000000000004,2,PB-400;PB-366,"LINESTRING (-38.5024777 -7.1189652, -38.5024452 -7.1189735, -38.5024013 -7.1189898, -38.5023601 -7.1190121, -38.5023131 -7.1190374, -38.502173 -7.1191205, -38.5020456 -7.1191917)",
579379904,,primary,False,False,90.31299999999999,2,PB-400;PB-366,"LINESTRING (-38.5024777 -7.1189652, -38.5025378 -7.1189635, -38.5025974 -7.1189662, -38.5026648 -7.1189715, -38.5027604 -7.1189828, -38.5029488 -7.1190101, -38.5032894 -7.119061)",
239705581,Rua Juvêncio Andrade,residential,False,False,55.446,,,"LINESTRING (-38.5009313 -7.119222, -38.5013669 -7.1189734)",
239705582,Rua António Gomes Barbosa,residential,False,False,37.68,,,"LINESTRING (-38.5009313 -7.119222, -38.5008237 -7.1189004)",
295038143,Rua Juvêncio Andrade,primary,False,True,51.961,2,PB-400;PB-366,"LINESTRING (-38.5009313 -7.119222, -38.5005368 -7.1194772)",
579379905,Rua António Gomes Barbosa,primary,False,False,57.009,2,PB-400;PB-366,"LINESTRING (-38.5009313 -7.119222, -38.50119 -7.1196658)",
239705576,Rua Prefeito Joaquim Assis,residential,False,True,52.461,,,"LINESTRING (-38.50119 -7.1196658, -38.5007772 -7.1198999)",
579379895,Rua Prefeito Joaquim Assis,primary,False,False,55.162,2,PB-400;PB-366,"LINESTRING (-38.50119 -7.1196658, -38.5016132 -7.1194017)",
579379903,Rua António Gomes Barbosa,residential,False,False,56.207,,,"LINESTRING (-38.50119 -7.1196658, -38.5014864 -7.1200769)",
579379905,Rua António Gomes Barbosa,primary,False,True,57.009,2,PB-400;PB-366,"LINESTRING (-38.50119 -7.1196658, -38.5009313 -7.119222)",
186657074,Rua Malaquias Gomes Barbosa,residential,False,False,37.44,,,"LINESTRING (-38.4997872 -7.1198964, -38.4996202 -7.1196033)",
186657074,Rua Malaquias Gomes Barbosa,residential,False,True,54.547,,,"LINESTRING (-38.4997872 -7.1198964, -38.5000255 -7.1203262)",
295038143,Rua Juvêncio Andrade,primary,False,False,60.278,2,PB-400;PB-366,"LINESTRING (-38.4997872 -7.1198964, -38.5000379 -7.1197553, -38.5002646 -7.1196329)",
295038143,Rua Juvêncio Andrade,primary,False,True,95.735,2,PB-400;PB-366,"LINESTRING (-38.4997872 -7.1198964, -38.4993104 -7.1201579, -38.4990328 -7.1203215)",
186657074,Rua Malaquias Gomes Barbosa,residential,False,False,25.619,,,"LINESTRING (-38.5020024 -7.1237678, -38.5018739 -7.1235759)",
579379894,,residential,False,False,46.19,,,"LINESTRING (-38.4964357 -7.1228826, -38.496232 -7.1225197)",
579379896,Rua Odon Bezerra,residential,False,False,66.222,,,"LINESTRING (-38.4964357 -7.1228826, -38.4969628 -7.1225978)",
"[406359702, 579379894]",Rua da Barraginha,residential,False,True,103.671,,,"LINESTRING (-38.4964357 -7.1228826, -38.496477 -7.1229443, -38.4964976 -7.1229701, -38.4965125 -7.1229864, -38.4965432 -7.1230115, -38.4965786 -7.1230456, -38.4966644 -7.1231042, -38.4967147 -7.1231321, -38.4967757 -7.1231654, -38.4968553 -7.1232026, -38.4968813 -7.1232128, -38.4968991 -7.1232139, -38.4969298 -7.1232116, -38.4969661 -7.1232026, -38.4970084 -7.1231887, -38.4970929 -7.1231521, -38.4972237 -7.1230786)",
