osmid,highway,junction,oneway,reversed,length,ref,name,geometry,lanes
265611339,residential,roundabout,True,False,2.008,,,"LINESTRING (-50.1764003 -22.1057744, -50.1763955 -22.1057919)",
844753370,trunk,,False,False,33.666,SP-294,Rua Doutor Luiz Miranda,"LINESTRING (-50.1761029 -22.1092214, -50.1764287 -22.109245)",
844786478,trunk,,False,True,91.622,SP-294,Rua Doutor Luiz Miranda,"LINESTRING (-50.1761029 -22.1092214, -50.1752155 -22.1091666)",
851582626,residential,,False,True,90.267,,Rua Carlos Bueno de Toledo,"LINESTRING (-50.1761029 -22.1092214, -50.1761875 -22.1084134)",
59030362,residential,,True,False,92.847,,Rua Durval de Carvalho e Silva,"LINESTRING (-50.1745646 -22.1066139, -50.1744777 -22.107445)",
270522198,residential,,True,False,92.68,,Rua José de Aguiar Moraes,"LINESTRING (-50.1745646 -22.1066139, -50.1754619 -22.1066738)",
"[858494813, 548196966]",residential,,True,False,206.717,,Rua Francisco Marques Beato,"LINESTRING (-50.1745646 -22.1066139, -50.175738 -22.1059839, -50.1760371 -22.1058174, -50.1762094 -22.1057223, -50.1763085 -22.1057397)",
265611338,residential,,True,False,13.903,,Rua Carlos Bueno de Toledo,"LINESTRING (-50.1764173 -22.1059181, -50.176336 -22.1058183)",
270522196,residential,,True,False,92.935,,Rua Carlos Bueno de Toledo,"LINESTRING (-50.1764173 -22.1059181, -50.1763412 -22.1067509)",
49002201,residential,,False,True,58.465,,Rua Luiz Melges,"LINESTRING (-50.1704031 -22.1129866, -50.1698358 -22.1129716)",
49002202,residential,,False,True,95.077,,Rua Washington Luíz,"LINESTRING (-50.1704031 -22.1129866, -50.1704834 -22.1121348)",
49002201,residential,,False,False,92.032,,Rua Luiz Melges,"LINESTRING (-50.1704031 -22.1129866, -50.1705158 -22.1129785, -50.1706392 -22.112981, -50.171295 -22.1130164)",
49002204,residential,,False,False,89.719,,Rua Embaixador Macedo Soares,"LINESTRING (-50.171295 -22.1130164, -50.171367 -22.1122123)",
49002201,residential,,False,False,105.804,,Rua Luiz Melges,"LINESTRING (-50.171295 -22.1130164, -50.1713888 -22.1129952, -50.171535 -22.1129443, -50.1722284 -22.112625)",
49002201,residential,,False,True,92.032,,Rua Luiz Melges,"LINESTRING (-50.171295 -22.1130164, -50.1706392 -22.112981, -50.1705158 -22.1129785, -50.1704031 -22.1129866)",
124292838,residential,,True,False,50.868,,Rua Getúlio Vargas,"LINESTRING (-50.1735844 -22.1073564, -50.173629 -22.1069008)",
49010993,residential,,True,False,152.473,,Rua Osvaldo Lelis,"LINESTRING (-50.1735844 -22.1073564, -50.1732261 -22.1073407, -50.1731852 -22.1073426, -50.1731477 -22.1073494, -50.1731222 -22.1073631, -50.1726931 -22.1077737, -50.172675 -22.1077992, -50.1726602 -22.1078321, -50.1726253 -22.1081309)",
49025817,residential,,True,False,92.532,,Rua Deputado Romeiro Pereira,"LINESTRING (-50.1726253 -22.1081309, -50.1725435 -22.1089596)",
851582625,residential,,False,False,91.502,,João da Costa Vieira,"LINESTRING (-50.1726253 -22.1081309, -50.1717403 -22.1080611)",
851582625,residential,,False,True,91.145,,João da Costa Vieira,"LINESTRING (-50.1726253 -22.1081309, -50.1735077 -22.1081904)",
124292838,residential,,True,False,93.073,,Rua Getúlio Vargas,"LINESTRING (-50.1735077 -22.1081904, -50.1735844 -22.1073564)",
851582625,residential,,False,False,91.145,,João da Costa Vieira,"LINESTRING (-50.1735077 -22.1081904, -50.1726253 -22.1081309)",
851582625,residential,,False,True,92.295,,João da Costa Vieira,"LINESTRING (-50.1735077 -22.1081904, -50.1744001 -22.1082637)",
49002203,residential,,False,False,92.49,,Rua Clementino José de Paula,"LINESTRING (-50.1715924 -22.1097253, -50.1706978 -22.1096551)",
49002203,residential,,False,True,91.131,,Rua Clementino José de Paula,"LINESTRING (-50.1715924 -22.1097253, -50.1724749 -22.1097819)",
49002204,residential,,False,True,93.417,,Rua Embaixador Macedo Soares,"LINESTRING (-50.1715924 -22.1097253, -50.1715195 -22.1105627)",
49207280,residential,,True,False,92.911,,Rua Embaixador Macedo Soares,"LINESTRING (-50.1715924 -22.1097253, -50.1716683 -22.1088927)",
49001317,residential,,False,False,52.71,,Rua Pedro Palone,"LINESTRING (-50.1681252 -22.110017, -50.1684023 -22.1096185)",
49002207,residential,,True,False,76.511,,Rua Santiago Martins Corral,"LINESTRING (-50.1705737 -22.1080211, -50.1699628 -22.1076298)",
49001314,residential,,True,False,20.124,,Rua Santiago Martins Corral,"LINESTRING (-50.1708238 -22.1082238, -50.1706745 -22.1081071)",
49002202,residential,,False,False,69.225,,Rua Washington Luíz,"LINESTRING (-50.1708238 -22.1082238, -50.1707693 -22.1088443)",
49013071,residential,,False,False,22.531,,Rua Washington Luíz,"LINESTRING (-50.1708238 -22.1082238, -50.1708314 -22.1080213)",
124292841,secondary,,False,False,92.403,,Rua Santiago Martins Corral,"LINESTRING (-50.1699628 -22.1076298, -50.169232 -22.107148)",
548196964,secondary,,False,True,93.753,,Rua Pedro Palone,"LINESTRING (-50.1699628 -22.1076298, -50.1694208 -22.1083071)",
548196968,secondary,,False,False,75.333,,Rua Pedro Palone,"LINESTRING (-50.1699628 -22.1076298, -50.1703582 -22.1070599)",
49002207,residential,,True,False,93.739,,Rua Santiago Martins Corral,"LINESTRING (-50.1717403 -22.1080611, -50.1708314 -22.1080213)",
851582625,residential,,False,True,91.502,,João da Costa Vieira,"LINESTRING (-50.1717403 -22.1080611, -50.1726253 -22.1081309)",
548196967,secondary,,False,False,9.905,,Rua Doutor Epaminondas de Toledo Pizza,"LINESTRING (-50.1721795 -22.1068719, -50.1722634 -22.1068284)",
548196967,secondary,,False,True,104.172,,Rua Doutor Epaminondas de Toledo Pizza,"LINESTRING (-50.1721795 -22.1068719, -50.1718871 -22.1070319, -50.171757 -22.1070605, -50.1716363 -22.1070636, -50.171478 -22.1070406, -50.171225 -22.1069993)",
49010988,secondary,,False,False,119.992,,Avenida Benjamin Constant,"LINESTRING (-50.1722634 -22.1068284, -50.1732639 -22.1062759)",
548196967,secondary,,False,True,9.905,,Rua Doutor Epaminondas de Toledo Pizza,"LINESTRING (-50.1722634 -22.1068284, -50.1721795 -22.1068719)",
49024173,residential,,False,False,151.453,,Rua Eliseu Borsari,"LINESTRING (-50.1722634 -22.1068284, -50.172632 -22.105713, -50.1726649 -22.1056639, -50.1727071 -22.1056254, -50.1727782 -22.1055751)",
49013069,residential,,True,False,103.104,,Rua José de Aguiar Moraes,"LINESTRING (-50.173629 -22.1069008, -50.1742829 -22.106625, -50.1743602 -22.1066159, -50.1745646 -22.1066139)",2
49013070,residential,,False,False,100.457,,Rua Getúlio Vargas,"LINESTRING (-50.173629 -22.1069008, -50.1736417 -22.1067738, -50.1736484 -22.1067068, -50.1736526 -22.1066647, -50.1737188 -22.1060012)",
548196968,secondary,,False,True,75.333,,Rua Pedro Palone,"LINESTRING (-50.1703582 -22.1070599, -50.1699628 -22.1076298)",
49001319,residential,,True,False,196.329,,Rua Antônio Rúbio,"LINESTRING (-50.1703582 -22.1070599, -50.1708826 -22.1072891, -50.1710469 -22.1073407, -50.1714224 -22.107437, -50.1714646 -22.1074575, -50.1715022 -22.1074842, -50.1715283 -22.1075215, -50.1717403 -22.1080611)",
548196968,secondary,,False,False,41.81,,Rua Pedro Palone,"LINESTRING (-50.1703582 -22.1070599, -50.1704065 -22.1069726, -50.1704569 -22.1068759, -50.1705596 -22.1067344)",
49001310,residential,,False,False,72.521,,Rua Quintino Bocaiuva,"LINESTRING (-50.1709926 -22.1061221, -50.1715754 -22.1064879)",
49001310,residential,,False,True,164.237,,Rua Quintino Bocaiuva,"LINESTRING (-50.1709926 -22.1061221, -50.1696642 -22.1053055)",
49002209,residential,,False,True,92.57,,Rua Getúlio Vargas,"LINESTRING (-50.1734261 -22.1090134, -50.173367 -22.1098441)",
124292838,residential,,True,False,91.899,,Rua Getúlio Vargas,"LINESTRING (-50.1734261 -22.1090134, -50.1735077 -22.1081904)",
844751905,trunk,,False,False,92.475,SP-294,Rua Doutor Luiz Miranda,"LINESTRING (-50.1734261 -22.1090134, -50.1743208 -22.1090808)",
844786479,trunk,,False,True,91.121,SP-294,Rua Doutor Luiz Miranda,"LINESTRING (-50.1734261 -22.1090134, -50.1725435 -22.1089596)",
49002207,residential,,True,False,26.548,,Rua Santiago Martins Corral,"LINESTRING (-50.1708314 -22.1080213, -50.1705737 -22.1080211)",
49013071,residential,,False,True,22.531,,Rua Washington Luíz,"LINESTRING (-50.1708314 -22.1080213, -50.1708238 -22.1082238)",
49010988,secondary,,False,False,35.662,,Avenida Benjamin Constant,"LINESTRING (-50.1737188 -22.1060012, -50.1740138 -22.1058334)",
49010988,secondary,,False,True,55.941,,Avenida Benjamin Constant,"LINESTRING (-50.1737188 -22.1060012, -50.1736951 -22.1060147, -50.1732639 -22.1062759)",
49013070,residential,,False,True,100.457,,Rua Getúlio Vargas,"LINESTRING (-50.1737188 -22.1060012, -50.1736526 -22.1066647, -50.1736484 -22.1067068, -50.1736417 -22.1067738, -50.173629 -22.1069008)",
49001317,residential,,False,False,89.001,,Rua Pedro Palone,"LINESTRING (-50.1689238 -22.1089618, -50.1694208 -22.1083071)",
49001317,residential,,False,True,65.522,,Rua Pedro Palone,"LINESTRING (-50.1689238 -22.1089618, -50.1685461 -22.1094359)",
49200376,residential,,False,False,92.617,,Rua Osvaldo Borges Ferreira,"LINESTRING (-50.1689238 -22.1089618, -50.168201 -22.1084665)",
49200376,residential,,False,True,90.796,,Rua Osvaldo Borges Ferreira,"LINESTRING (-50.1689238 -22.1089618, -50.169631 -22.1094491)",
49002201,residential,,False,False,73.233,,Rua Luiz Melges,"LINESTRING (-50.1722284 -22.112625, -50.1728567 -22.1123169)",
49025815,residential,,False,True,40.425,,Rua Deputado Romeiro Pereira,"LINESTRING (-50.1722284 -22.112625, -50.1722596 -22.1122626)",
49002201,residential,,False,True,105.804,,Rua Luiz Melges,"LINESTRING (-50.1722284 -22.112625, -50.171535 -22.1129443, -50.1713888 -22.1129952, -50.171295 -22.1130164)",
49001310,residential,,False,False,93.046,,Rua Quintino Bocaiuva,"LINESTRING (-50.1689024 -22.104856, -50.1696642 -22.1053055)",
49001310,residential,,False,True,94.608,,Rua Quintino Bocaiuva,"LINESTRING (-50.1689024 -22.104856, -50.1681515 -22.1043662)",
49024162,residential,,False,False,89.14,,Rua Moysés Ferreira Martins,"LINESTRING (-50.1689024 -22.104856, -50.1684452 -22.1055366)",
49010183,secondary,,False,False,92.125,,Rua Doutor Epaminondas de Toledo Pizza,"LINESTRING (-50.1684452 -22.1055366, -50.1692091 -22.1059673)",
49024162,residential,,False,True,89.14,,Rua Moysés Ferreira Martins,"LINESTRING (-50.1684452 -22.1055366, -50.1689024 -22.104856)",
49010183,secondary,,False,True,96.19300000000001,,Rua Doutor Epaminondas de Toledo Pizza,"LINESTRING (-50.1684452 -22.1055366, -50.1680208 -22.1053007, -50.1676518 -22.1050807)",
49001310,residential,,False,False,94.608,,Rua Quintino Bocaiuva,"LINESTRING (-50.1681515 -22.1043662, -50.1689024 -22.104856)",
49024166,residential,,False,False,94.67,,Rua Augusto Rodrigues,"LINESTRING (-50.1681515 -22.1043662, -50.1676518 -22.1050807)",
49010988,secondary,,False,True,89.978,,Avenida Benjamin Constant,"LINESTRING (-50.175545 -22.1049924, -50.1747867 -22.1053939)",
49010988,secondary,,False,False,40.506,,Avenida Benjamin Constant,"LINESTRING (-50.175545 -22.1049924, -50.1758283 -22.1048139, -50.1758666 -22.1047833)",
49010183,secondary,,False,False,163.195,,Rua Doutor Epaminondas de Toledo Pizza,"LINESTRING (-50.1692091 -22.1059673, -50.1705596 -22.1067344)",
49010183,secondary,,False,True,92.125,,Rua Doutor Epaminondas de Toledo Pizza,"LINESTRING (-50.1692091 -22.1059673, -50.1684452 -22.1055366)",
