osmid,oneway,name,highway,reversed,length,lanes,geometry,bridge,junction,maxspeed,ref
412782997,True,,residential,False,84.482,,"LINESTRING (-39.2726451 -14.7927021, -39.2720449 -14.7931925)",,,,
240885882,True,Avenida Aziz Maron,secondary,False,122.837,2,"LINESTRING (-39.2726451 -14.7927021, -39.2722742 -14.7922306, -39.2719946 -14.7917954)",,,,
763268902,False,Rua Pastor José Marquês dos Santos,residential,False,46.304,,"LINESTRING (-39.2708283 -14.7894716, -39.2708632 -14.7894939, -39.2708874 -14.7895341, -39.2710364 -14.7898304)",,,,
776670969,False,,residential,False,63.459,,"LINESTRING (-39.2708283 -14.7894716, -39.2706916 -14.7891957, -39.2705898 -14.7889499)",,,,
243459549,True,Ponte Marabá,tertiary,False,24.18,,"LINESTRING (-39.2736918 -14.7935824, -39.2736487 -14.7936951, -39.2736205 -14.7937885)",,,,
"[629992440, 243459307, 777893343]",False,Ponte Marabá,tertiary,"[False, True]",117.84899999999999,,"LINESTRING (-39.2736918 -14.7935824, -39.2737023 -14.7935765, -39.2737159 -14.7935688, -39.2744572 -14.7930035, -39.2745014 -14.7929746, -39.274561 -14.7929377)",yes,,,
243460866,True,Avenida Firmino Alves,secondary,False,35.37,2,"LINESTRING (-39.2739452 -14.7913555, -39.2738539 -14.7910499)",,,,
643433188,True,,secondary_link,False,38.903999999999996,,"LINESTRING (-39.2739452 -14.7913555, -39.273988 -14.7912652, -39.2740417 -14.7912263, -39.2740846 -14.7912211, -39.2741409 -14.7912315, -39.274216 -14.791282)",,,,
629992442,True,Rua Professor Alício de Queiroz,tertiary,False,46.466,,"LINESTRING (-39.2750787 -14.792541, -39.274743 -14.7928042)",,,,
292875360,True,Avenida do Cinqüentenário,tertiary,False,40.954,,"LINESTRING (-39.2745003 -14.7901954, -39.2743205 -14.7898707)",,,,
292875360,True,Avenida do Cinqüentenário,tertiary,False,107.765,,"LINESTRING (-39.2781588 -14.7968693, -39.2776917 -14.7960118)",,,,
643433164,True,,secondary,False,31.25,,"LINESTRING (-39.2781588 -14.7968693, -39.278213 -14.7968489, -39.27827 -14.7968379, -39.2783281 -14.7968367, -39.2783856 -14.7968452, -39.2784406 -14.7968633)",,roundabout,,
292875362,True,Avenida Duque de Caxias,residential,False,77.611,,"LINESTRING (-39.2751709 -14.7896625, -39.2756168 -14.7902114)",,,,
643433196,True,Rua Arthur Nilo Santana,residential,False,93.324,,"LINESTRING (-39.2751709 -14.7896625, -39.2748397 -14.789927, -39.2745003 -14.7901954)",,,,
293569892,False,Rua Almirante Tamandaré,secondary,False,142.802,2,"LINESTRING (-39.2791228 -14.7946949, -39.2787323 -14.7959224)",,,,
293569892,False,Rua Almirante Tamandaré,secondary,True,80.156,2,"LINESTRING (-39.2791228 -14.7946949, -39.279343 -14.7940062)",,,,
293569893,False,Rua Sóstenes Miranda,residential,False,112.842,,"LINESTRING (-39.2791228 -14.7946949, -39.2781933 -14.7951663)",,,,
777904286,False,Rua Carlos Eduardo Guimarães,residential,False,19.46,,"LINESTRING (-39.2791228 -14.7946949, -39.2792273 -14.7948378)",,,,
643433201,False,Avenida Duque de Caxias,residential,False,121.138,,"LINESTRING (-39.2791228 -14.7946949, -39.2787534 -14.7942672, -39.2784229 -14.7938416)",,,,
292875363,True,Rua Ruffo Galvão,tertiary,False,16.399,,"LINESTRING (-39.2754825 -14.7894016, -39.2755867 -14.7895093)",,,,
1120970970,True,Rua Arthur Nilo Santana,residential,False,30.52,,"LINESTRING (-39.2754825 -14.7894016, -39.2752728 -14.7895866)",,,,
292875363,True,Rua Ruffo Galvão,tertiary,False,13.413,,"LINESTRING (-39.2749044 -14.7887308, -39.2749798 -14.7888269)",,,,
292875364,True,Praça Adami,residential,False,54.512,,"LINESTRING (-39.2749044 -14.7887308, -39.2746506 -14.7891552)",,,,
292875360,True,Avenida do Cinqüentenário,tertiary,False,120.38,,"LINESTRING (-39.2742467 -14.789714, -39.2739853 -14.7892592, -39.2737233 -14.7887572)",,,,
292875364,True,Praça Adami,residential,False,75.894,,"LINESTRING (-39.2746506 -14.7891552, -39.2745679 -14.7892831, -39.2743855 -14.7895481, -39.2742467 -14.789714)",,,,
292875368,False,Travessa Ruffo Galvão,residential,False,74.586,,"LINESTRING (-39.2760682 -14.7890264, -39.2755867 -14.7895093)",,,,
292875363,True,Rua Ruffo Galvão,tertiary,False,62.455,,"LINESTRING (-39.2755867 -14.7895093, -39.2759924 -14.7899113)",,,,
292875368,False,Travessa Ruffo Galvão,residential,True,74.586,,"LINESTRING (-39.2755867 -14.7895093, -39.2760682 -14.7890264)",,,,
292875359,True,Rua Paulino Vieira,residential,False,66.669,,"LINESTRING (-39.2732626 -14.7889565, -39.2736045 -14.7894567)",,,,
643064986,True,Rua Adolfo Maron,residential,False,54.262,,"LINESTRING (-39.2732626 -14.7889565, -39.2737233 -14.7887572)",,,,
643433203,True,Avenida Firmino Alves,secondary,False,86.925,2,"LINESTRING (-39.2727545 -14.7890421, -39.2731403 -14.7897291)",,,,
292875372,True,Rua Moura Teixeira,residential,False,55.763000000000005,,"LINESTRING (-39.2727545 -14.7890421, -39.2729339 -14.7889986, -39.2731618 -14.7889525, -39.2732626 -14.7889565)",,,,
292875363,True,Rua Ruffo Galvão,tertiary,False,39.058,,"LINESTRING (-39.2759924 -14.7899113, -39.2762458 -14.790163)",,,,
643433190,True,Travessa Ithiel Xavier,residential,False,52.385,,"LINESTRING (-39.2756168 -14.7902114, -39.2759924 -14.7899113)",,,,
292875362,True,Avenida Duque de Caxias,residential,False,164.322,,"LINESTRING (-39.2756168 -14.7902114, -39.2761003 -14.7908567, -39.2765192 -14.7914041)",,,,
292875376,True,Travessa Adolfo Leite,residential,False,106.28999999999999,,"LINESTRING (-39.2756168 -14.7902114, -39.2752187 -14.7905101, -39.2747615 -14.7906658)",,,,
292875376,True,Travessa Adolfo Leite,residential,False,42.122,,"LINESTRING (-39.2747615 -14.7906658, -39.274388 -14.7907802)",,,,
292875360,True,Avenida do Cinqüentenário,tertiary,False,59.373999999999995,,"LINESTRING (-39.2747615 -14.7906658, -39.2745133 -14.7902227, -39.2745003 -14.7901954)",,,,
292875359,True,Rua Paulino Vieira,residential,False,75.475,,"LINESTRING (-39.274388 -14.7907802, -39.2746171 -14.7914218)",,,,
292875376,True,Travessa Adolfo Leite,residential,False,38.972,,"LINESTRING (-39.274388 -14.7907802, -39.2740449 -14.7908933)",,,,
643064982,True,Travessa Manoel Brandão,residential,False,86.227,,"LINESTRING (-39.2768008 -14.7896032, -39.2762458 -14.790163)",,,,
643107166,True,Avenida Inácio Tosta Filho,primary,False,101.573,,"LINESTRING (-39.2768008 -14.7896032, -39.2760682 -14.7890264)",,,,
292875363,True,Rua Ruffo Galvão,tertiary,False,122.77,,"LINESTRING (-39.2762458 -14.790163, -39.2770099 -14.7909835)",,,,
292875360,True,Avenida do Cinqüentenário,tertiary,False,78.379,,"LINESTRING (-39.275099 -14.7912906, -39.2747615 -14.7906658)",,,,
292875359,True,Rua Paulino Vieira,residential,False,133.979,,"LINESTRING (-39.2746171 -14.7914218, -39.2750787 -14.792541)",,,,
292875378,True,Rua Etelvina Miranda,residential,False,53.824,,"LINESTRING (-39.2746171 -14.7914218, -39.275099 -14.7912906)",,,,
643107166,True,Avenida Inácio Tosta Filho,primary,False,123.319,,"LINESTRING (-39.2776877 -14.7903065, -39.2768008 -14.7896032)",,,,
643064980,True,Rua Professor Alício de Queiroz,secondary,False,67.96,,"LINESTRING (-39.2776877 -14.7903065, -39.278046 -14.7898805, -39.2780865 -14.7898323)",,,,
630032730,True,Rua Professor Alício de Queiroz,tertiary,False,18.184,,"LINESTRING (-39.2770099 -14.7909835, -39.2771552 -14.7908998)",,,,
643433166,True,Avenida Nações Unidas,tertiary,False,11.17,,"LINESTRING (-39.2770099 -14.7909835, -39.2770805 -14.7910572)",,,,
292875362,True,Avenida Duque de Caxias,residential,False,94.901,,"LINESTRING (-39.2765192 -14.7914041, -39.277047 -14.7920882)",,,,
629992442,True,Rua Professor Alício de Queiroz,tertiary,False,68.447,,"LINESTRING (-39.2765192 -14.7914041, -39.2760323 -14.7918007)",,,,
292875361,True,Rua Ruy Barbosa,residential,False,96.491,,"LINESTRING (-39.2760323 -14.7918007, -39.2765094 -14.7925357)",,,,
629992442,True,Rua Professor Alício de Queiroz,tertiary,False,63.107,,"LINESTRING (-39.2760323 -14.7918007, -39.2758012 -14.7919822, -39.275575 -14.7921565)",,,,
292875360,True,Avenida do Cinqüentenário,tertiary,False,109.039,,"LINESTRING (-39.275575 -14.7921565, -39.275099 -14.7912906)",,,,
629992442,True,Rua Professor Alício de Queiroz,tertiary,False,68.373,,"LINESTRING (-39.275575 -14.7921565, -39.2750787 -14.792541)",,,,
293569888,True,Rua Quintino Bocaiúva,residential,False,123.873,,"LINESTRING (-39.2789435 -14.7913326, -39.2782486 -14.7922212)",,,,
643433175,True,Avenida Inácio Tosta Filho,primary,False,89.663,,"LINESTRING (-39.2789435 -14.7913326, -39.2782949 -14.7908257)",,,,
243461250,False,Avenida Fernando Cordier,secondary,False,76.97,2,"LINESTRING (-39.2753848 -14.7943103, -39.2757201 -14.7949219)",,,,
243461250,False,Avenida Fernando Cordier,secondary,True,71.739,2,"LINESTRING (-39.2753848 -14.7943103, -39.275043 -14.7937562)",,,,
643433166,True,Avenida Nações Unidas,tertiary,False,96.237,,"LINESTRING (-39.2776267 -14.7915987, -39.2782486 -14.7922212)",,,,
292875362,True,Avenida Duque de Caxias,residential,False,90.466,,"LINESTRING (-39.277047 -14.7920882, -39.2775532 -14.7927381)",,,,
293569889,True,Rua Mariá Ferreira,residential,False,82.746,,"LINESTRING (-39.277047 -14.7920882, -39.2776267 -14.7915987)",,,,
293569889,True,Rua Mariá Ferreira,residential,False,80.353,,"LINESTRING (-39.2754528 -14.7934202, -39.2760062 -14.7929345)",,,,
293569890,True,Avenida Garcia,residential,False,76.816,,"LINESTRING (-39.2754528 -14.7934202, -39.2757947 -14.7940268)",,,,
243461250,False,Avenida Fernando Cordier,secondary,False,71.739,2,"LINESTRING (-39.275043 -14.7937562, -39.2753848 -14.7943103)",,,,
243461250,False,Avenida Fernando Cordier,secondary,True,84.027,2,"LINESTRING (-39.275043 -14.7937562, -39.2746714 -14.7930914)",,,,
293569889,True,Rua Mariá Ferreira,residential,False,57.766,,"LINESTRING (-39.275043 -14.7937562, -39.2754528 -14.7934202)",,,,
293569888,True,Rua Quintino Bocaiúva,residential,False,94.303,,"LINESTRING (-39.2782486 -14.7922212, -39.2775532 -14.7927381)",,,,
643433166,True,Avenida Nações Unidas,tertiary,False,131.338,,"LINESTRING (-39.2782486 -14.7922212, -39.2790934 -14.7930744)",,,,
293569888,True,Rua Quintino Bocaiúva,residential,False,84.825,,"LINESTRING (-39.2775532 -14.7927381, -39.2769282 -14.7932037)",,,,
293569888,True,Rua Quintino Bocaiúva,residential,False,74.352,,"LINESTRING (-39.2769282 -14.7932037, -39.2763779 -14.7936087)",,,,
292875361,True,Rua Ruy Barbosa,residential,False,120.99000000000001,,"LINESTRING (-39.2769282 -14.7932037, -39.2772847 -14.7937546, -39.2775294 -14.7941235)",,,,
292875361,True,Rua Ruy Barbosa,residential,False,86.859,,"LINESTRING (-39.2765094 -14.7925357, -39.2769282 -14.7932037)",,,,
293569889,True,Rua Mariá Ferreira,residential,False,76.266,,"LINESTRING (-39.2765094 -14.7925357, -39.277047 -14.7920882)",,,,
292875360,True,Avenida do Cinqüentenário,tertiary,False,84.953,,"LINESTRING (-39.2763779 -14.7936087, -39.2760062 -14.7929345)",,,,
293569888,True,Rua Quintino Bocaiúva,residential,False,78.055,,"LINESTRING (-39.2763779 -14.7936087, -39.2757947 -14.7940268)",,,,
293569889,True,Rua Mariá Ferreira,residential,False,69.951,,"LINESTRING (-39.2760062 -14.7929345, -39.2765094 -14.7925357)",,,,
292875360,True,Avenida do Cinqüentenário,tertiary,False,98.148,,"LINESTRING (-39.2760062 -14.7929345, -39.2758079 -14.79258, -39.275575 -14.7921565)",,,,
293569888,True,Rua Quintino Bocaiúva,residential,False,54.182,,"LINESTRING (-39.2757947 -14.7940268, -39.2753848 -14.7943103)",,,,
293569890,True,Avenida Garcia,residential,False,93.504,,"LINESTRING (-39.2757947 -14.7940268, -39.2762076 -14.7947669)",,,,
293569894,True,Rua Sóstenes Miranda,residential,False,76.885,,"LINESTRING (-39.2768119 -14.7958959, -39.2774378 -14.7955614)",,,,
776652198,True,Avenida Garcia,residential,False,92.398,,"LINESTRING (-39.2768119 -14.7958959, -39.2772931 -14.7965844)",,,,
643433166,True,Avenida Nações Unidas,tertiary,False,69.291,,"LINESTRING (-39.2790934 -14.7930744, -39.2795473 -14.7935168)",,,,
293569891,True,Rua Almirante Barroso,residential,False,64.134,,"LINESTRING (-39.2784229 -14.7938416, -39.2788281 -14.7934183)",,,,
643433177,True,Avenida Duque de Caxias,residential,False,43.712,,"LINESTRING (-39.2784229 -14.7938416, -39.2781713 -14.7935328)",,,,
643433201,False,Avenida Duque de Caxias,residential,True,121.138,,"LINESTRING (-39.2784229 -14.7938416, -39.2787534 -14.7942672, -39.2791228 -14.7946949)",,,,
292875361,True,Rua Ruy Barbosa,residential,False,32.2,,"LINESTRING (-39.2776241 -14.7942766, -39.2777784 -14.7945248)",,,,
293569891,True,Rua Almirante Barroso,residential,False,98.742,,"LINESTRING (-39.2776241 -14.7942766, -39.2780382 -14.794077, -39.2782616 -14.7939521, -39.2784229 -14.7938416)",,,,
292875360,True,Avenida do Cinqüentenário,tertiary,False,117.996,,"LINESTRING (-39.2768919 -14.7945463, -39.2763779 -14.7936087)",,,,
643433178,False,Rua Almirante Barroso,residential,False,77.55,,"LINESTRING (-39.2768919 -14.7945463, -39.2762076 -14.7947669)",,,,
293569891,True,Rua Almirante Barroso,residential,False,84.276,,"LINESTRING (-39.2768919 -14.7945463, -39.2772616 -14.7944225, -39.2776241 -14.7942766)",,,,
293569890,True,Avenida Garcia,residential,False,55.285,,"LINESTRING (-39.2762076 -14.7947669, -39.2764291 -14.7952156)",,,,
643433178,False,Rua Almirante Barroso,residential,False,55.172,,"LINESTRING (-39.2762076 -14.7947669, -39.2757201 -14.7949219)",,,,
643433178,False,Rua Almirante Barroso,residential,True,77.55,,"LINESTRING (-39.2762076 -14.7947669, -39.2768919 -14.7945463)",,,,
243461250,False,Avenida Fernando Cordier,secondary,False,55.16,2,"LINESTRING (-39.2757201 -14.7949219, -39.2759177 -14.7953797)",,,,
243461250,False,Avenida Fernando Cordier,secondary,True,76.97,2,"LINESTRING (-39.2757201 -14.7949219, -39.2753848 -14.7943103)",,,,
643433178,False,Rua Almirante Barroso,residential,True,55.172,,"LINESTRING (-39.2757201 -14.7949219, -39.2762076 -14.7947669)",,,,
293569897,False,Rua Almirante Tamandaré,residential,True,65.166,,"LINESTRING (-39.2795473 -14.7935168, -39.2794296 -14.7929419)",,,,
293569892,False,Rua Almirante Tamandaré,secondary,False,58.684999999999995,2,"LINESTRING (-39.2795473 -14.7935168, -39.2795067 -14.7936121, -39.279343 -14.7940062)",,,,
293569892,False,Rua Almirante Tamandaré,secondary,False,107.125,2,"LINESTRING (-39.2787244 -14.7959398, -39.2784406 -14.7968633)",,,,
293569892,False,Rua Almirante Tamandaré,secondary,True,2.113,2,"LINESTRING (-39.2787244 -14.7959398, -39.2787323 -14.7959224)",,,,
643433181,False,Rua Ruy Barbosa,residential,False,123.933,,"LINESTRING (-39.2787244 -14.7959398, -39.2793069 -14.7969016)",,,,
643433181,False,Rua Ruy Barbosa,residential,True,103.236,,"LINESTRING (-39.2787244 -14.7959398, -39.2781933 -14.7951663)",,,,
293569892,False,Rua Almirante Tamandaré,secondary,True,107.125,2,"LINESTRING (-39.2784406 -14.7968633, -39.2787244 -14.7959398)",,,,
772820318,True,Praça Vinte e Oito de Julho,secondary,False,31.252000000000002,,"LINESTRING (-39.2784406 -14.7968633, -39.2784916 -14.7968903, -39.2785369 -14.7969255, -39.2785753 -14.7969678, -39.2786054 -14.7970158, -39.2786265 -14.7970682)",,roundabout,,
293569893,False,Rua Sóstenes Miranda,residential,True,112.842,,"LINESTRING (-39.2781933 -14.7951663, -39.2791228 -14.7946949)",,,,
643433180,True,Rua Sóstenes Miranda,residential,False,92.343,,"LINESTRING (-39.2781933 -14.7951663, -39.2774378 -14.7955614)",,,,
643433181,False,Rua Ruy Barbosa,residential,False,103.236,,"LINESTRING (-39.2781933 -14.7951663, -39.2787244 -14.7959398)",,,,
292875360,True,Avenida do Cinqüentenário,tertiary,False,72.75,,"LINESTRING (-39.2774378 -14.7955614, -39.2771233 -14.7949821)",,,,
243461250,False,Avenida Fernando Cordier,secondary,False,94.611,2,"LINESTRING (-39.2762008 -14.7962027, -39.2763378 -14.7965787, -39.2765048 -14.7970011)",,,,
243461250,False,Avenida Fernando Cordier,secondary,True,96.445,2,"LINESTRING (-39.2762008 -14.7962027, -39.2760625 -14.7957905, -39.2759177 -14.7953797)",,,,
293569894,True,Rua Sóstenes Miranda,residential,False,70.721,,"LINESTRING (-39.2762008 -14.7962027, -39.2765254 -14.7960453, -39.2767844 -14.7959094)",,,,
927738302,False,Rua Almirante Tamandaré,residential,False,21.084,,"LINESTRING (-39.2792391 -14.7915395, -39.2792646 -14.7917275)",,,,
643433175,True,Avenida Inácio Tosta Filho,primary,False,39.239000000000004,,"LINESTRING (-39.2792391 -14.7915395, -39.2790367 -14.7914015, -39.2789435 -14.7913326)",,,,
293569897,False,Rua Almirante Tamandaré,residential,False,65.166,,"LINESTRING (-39.2794296 -14.7929419, -39.2795473 -14.7935168)",,,,
293569897,False,Rua Almirante Tamandaré,residential,True,136.195,,"LINESTRING (-39.2794296 -14.7929419, -39.2792646 -14.7917275)",,,,
777904286,False,Rua Carlos Eduardo Guimarães,residential,True,19.46,,"LINESTRING (-39.2792273 -14.7948378, -39.2791228 -14.7946949)",,,,
643433181,False,Rua Ruy Barbosa,residential,True,7.19,,"LINESTRING (-39.2793503 -14.7969508, -39.2793069 -14.7969016)",,,,
772820318,True,Praça Vinte e Oito de Julho,secondary,False,49.991,,"LINESTRING (-39.2786265 -14.7970682, -39.2786379 -14.7971233, -39.2786391 -14.7971795, -39.2786303 -14.797235, -39.2786116 -14.7972882, -39.2785837 -14.7973375, -39.2785473 -14.7973814, -39.2785036 -14.7974184, -39.2784539 -14.7974476)",,roundabout,,
777900976,False,Rua Izolina Guimarães,residential,True,75.46799999999999,,"LINESTRING (-39.2786265 -14.7970682, -39.2788306 -14.7970236, -39.2789383 -14.796996, -39.2793069 -14.7969016)",,,,
772820318,True,Praça Vinte e Oito de Julho,secondary,False,25.0,,"LINESTRING (-39.2784539 -14.7974476, -39.2783997 -14.7974679, -39.2783427 -14.7974789, -39.2782846 -14.7974801, -39.2782271 -14.7974716)",,roundabout,,
643433164,True,,secondary,False,56.243,,"LINESTRING (-39.2780073 -14.7973011, -39.2779862 -14.7972487, -39.2779749 -14.7971936, -39.2779736 -14.7971374, -39.2779824 -14.7970818, -39.2780011 -14.7970286, -39.2780291 -14.7969793, -39.2780655 -14.7969355, -39.2781092 -14.7968984, -39.2781588 -14.7968693)",,roundabout,,
293569941,True,Rua Dalila Paganelli,secondary,False,58.568,,"LINESTRING (-39.2773999 -14.797647, -39.2778676 -14.7973769)",,,,
643433164,True,,secondary,False,31.235,,"LINESTRING (-39.2782271 -14.7974716, -39.2781721 -14.7974535, -39.2781211 -14.7974265, -39.2780758 -14.7973913, -39.2780375 -14.7973491, -39.2780073 -14.7973011)",,roundabout,,
412755587,False,Rua Epinal,residential,False,113.996,,"LINESTRING (-39.2704091 -14.792755, -39.271087 -14.7919667)",,,,
763002097,False,Rua São Francisco,residential,True,60.559,,"LINESTRING (-39.2704091 -14.792755, -39.2708335 -14.7931131)",,,,
411713009,False,Rua Félix Mendonça,tertiary,True,61.498,,"LINESTRING (-39.2706881 -14.7915703, -39.271087 -14.7919667)",,,,
763002097,False,Rua São Francisco,residential,False,1.61,,"LINESTRING (-39.2708448 -14.7931226, -39.2708335 -14.7931131)",,,,
412382224,False,Rua Cassimiro Rego,residential,False,49.277,,"LINESTRING (-39.2708448 -14.7931226, -39.2709978 -14.7930878, -39.2711339 -14.7931003, -39.2712962 -14.793126)",,,,
411713009,False,Rua Félix Mendonça,tertiary,False,61.498,,"LINESTRING (-39.271087 -14.7919667, -39.2706881 -14.7915703)",,,,
411713009,False,Rua Félix Mendonça,tertiary,True,63.817,,"LINESTRING (-39.271087 -14.7919667, -39.2714549 -14.7924171)",,,,
412755587,False,Rua Epinal,residential,True,113.996,,"LINESTRING (-39.271087 -14.7919667, -39.2704091 -14.792755)",,,,
643238451,True,Rua Epinal,residential,False,92.741,,"LINESTRING (-39.2716349 -14.7913225, -39.271087 -14.7919667)",,,,
240885883,True,Avenida Aziz Maron,secondary,False,65.402,2,"LINESTRING (-39.2716349 -14.7913225, -39.2713534 -14.7912315, -39.2710684 -14.7911099)",,,,
411660383,False,Rua Alexandre Fleming,residential,True,137.369,,"LINESTRING (-39.2722775 -14.7961397, -39.2731376 -14.7970533)",,,,
763002105,False,Rua Gileno Amado,residential,True,96.577,,"LINESTRING (-39.2722775 -14.7961397, -39.272947 -14.7955606)",,,,
411660383,False,Rua Alexandre Fleming,residential,False,158.87099999999998,,"LINESTRING (-39.2722775 -14.7961397, -39.2720622 -14.7958916, -39.2718637 -14.7956323, -39.2717966 -14.7954871, -39.2717637 -14.7953324, -39.2717403 -14.7951525, -39.2717414 -14.7948685)",,,,
412382195,False,Rua Rio Colônia,residential,False,240.54799999999994,,"LINESTRING (-39.2715145 -14.7969674, -39.2714008 -14.7960309, -39.2713809 -14.7957568, -39.2713597 -14.7955669, -39.2713675 -14.7954145, -39.2714023 -14.7952518, -39.2714936 -14.7950929, -39.2715928 -14.7949943, -39.271625 -14.7949451, -39.2716411 -14.7948889)",,,,
412382223,False,,residential,True,78.991,,"LINESTRING (-39.2715145 -14.7969674, -39.2714345 -14.7970067, -39.271338 -14.7970923, -39.2711073 -14.797362, -39.2710617 -14.7974035, -39.2710136 -14.7974764)",,,,
411660383,False,Rua Alexandre Fleming,residential,False,137.369,,"LINESTRING (-39.2731376 -14.7970533, -39.2722775 -14.7961397)",,,,
412382218,False,Rua Rio Paraguacu,residential,True,5.508,,"LINESTRING (-39.270857 -14.7946682, -39.2708488 -14.7947171)",,,,
412382224,False,Rua Cassimiro Rego,residential,True,268.02299999999997,,"LINESTRING (-39.270857 -14.7946682, -39.2710806 -14.7946747, -39.2712855 -14.7946495, -39.2714694 -14.7945939, -39.2715848 -14.7945068, -39.2716728 -14.7944161, -39.2717659 -14.7942642, -39.2718208 -14.7941074, -39.2718388 -14.7939664, -39.2718361 -14.7937801, -39.2717898 -14.7935934, -39.2716971 -14.7934433, -39.2715607 -14.7932973, -39.2714158 -14.7931947, -39.2712962 -14.793126)",,,,
763002101,False,Rua Rio do Meio,residential,False,70.407,,"LINESTRING (-39.270857 -14.7946682, -39.271014 -14.7941712, -39.2710422 -14.794061)",,,,
412382218,False,Rua Rio Paraguacu,residential,False,48.254,,"LINESTRING (-39.2707772 -14.7951455, -39.2708488 -14.7947171)",,,,
412382218,False,Rua Rio Paraguacu,residential,True,263.934,,"LINESTRING (-39.2707772 -14.7951455, -39.2706943 -14.7954715, -39.2706797 -14.7957269, -39.2706889 -14.7959564, -39.2707184 -14.7961483, -39.2707989 -14.7965166, -39.2710136 -14.7974764)",,,,
412126641,False,Travessa Querumbi de Oliveira,residential,False,99.087,,"LINESTRING (-39.2788069 -14.7890438, -39.2793694 -14.7897497)",,,20,
412782992,True,Avenida Itajuipe,secondary,False,39.621,2,"LINESTRING (-39.2796444 -14.7895125, -39.2793694 -14.7897497)",,,,
412126641,False,Travessa Querumbi de Oliveira,residential,True,99.087,,"LINESTRING (-39.2793694 -14.7897497, -39.2788069 -14.7890438)",,,20,
412782992,True,Avenida Itajuipe,secondary,False,25.131,2,"LINESTRING (-39.2793694 -14.7897497, -39.2791883 -14.7898926)",,,,
411713009,False,Rua Félix Mendonça,tertiary,False,112.626,,"LINESTRING (-39.2729133 -14.7941795, -39.2722202 -14.79342)",,,,
411713009,False,Rua Félix Mendonça,tertiary,True,120.124,,"LINESTRING (-39.2729133 -14.7941795, -39.273591 -14.7950384)",,,,
412382189,False,Rua Eugenio Teixeira,residential,False,75.562,,"LINESTRING (-39.2729133 -14.7941795, -39.2723577 -14.7945957)",,,,
763002106,True,Beco Boulevard,residential,False,77.868,,"LINESTRING (-39.2729133 -14.7941795, -39.2734776 -14.7937405)",,,,
411713009,False,Rua Félix Mendonça,tertiary,False,120.124,,"LINESTRING (-39.273591 -14.7950384, -39.2729133 -14.7941795)",,,,
411713009,False,Rua Félix Mendonça,tertiary,True,111.021,,"LINESTRING (-39.273591 -14.7950384, -39.2742303 -14.7958225)",,,,
763002104,False,Rua Felix Mendonça,residential,True,61.075,,"LINESTRING (-39.273591 -14.7950384, -39.2740408 -14.7947029)",,,,
763002105,False,Rua Gileno Amado,residential,False,90.362,,"LINESTRING (-39.273591 -14.7950384, -39.272947 -14.7955606)",,,,
412382189,False,Rua Eugenio Teixeira,residential,False,13.772,,"LINESTRING (-39.2723577 -14.7945957, -39.2722607 -14.7946766)",,,,
412382189,False,Rua Eugenio Teixeira,residential,True,75.562,,"LINESTRING (-39.2723577 -14.7945957, -39.2729133 -14.7941795)",,,,
411713046,True,,residential,False,134.041,,"LINESTRING (-39.2723577 -14.7945957, -39.2722487 -14.794407, -39.2722258 -14.7943019, -39.2722258 -14.7941671, -39.2722231 -14.7939181, -39.2722202 -14.79342)",,,,
