osmid,ref,name,highway,oneway,reversed,length,lanes,geometry,width,bridge
821809313,BA-144,Avenida Senhor dos Passos,tertiary,False,False,5.85,,"LINESTRING (-41.3879197 -12.5609415, -41.3879388 -12.5608923)",,
504481888,BA-144,,secondary,False,True,230.612,2,"LINESTRING (-41.3879197 -12.5609415, -41.3877761 -12.560931, -41.3877524 -12.5609293, -41.3875318 -12.5609057, -41.3873179 -12.5608684, -41.3869907 -12.5608193, -41.3867064 -12.5607473, -41.3858699 -12.560442)",,
153283868,BA-144,Avenida Senhor dos Passos,tertiary,True,False,71.267,,"LINESTRING (-41.3890862 -12.5612952, -41.3889527 -12.5613397, -41.3888904 -12.5613449, -41.3888454 -12.561339, -41.3887958 -12.5613285, -41.3884713 -12.5611835)",,
197022702,BA-144,Avenida Senhor dos Passos,tertiary,False,False,55.225,,"LINESTRING (-41.3890862 -12.5612952, -41.3892826 -12.5612264, -41.3895585 -12.561111)",,
102844436,,,residential,False,False,22.957,,"LINESTRING (-41.3916038 -12.5618173, -41.3914215 -12.561922)",,
102844436,,,residential,False,True,22.957,,"LINESTRING (-41.3914215 -12.561922, -41.3916038 -12.5618173)",,
188741692,,Rua Voluntários da Pátria,residential,False,False,27.131,,"LINESTRING (-41.3914215 -12.561922, -41.391525 -12.5621441)",,
188741692,,Rua Voluntários da Pátria,residential,False,True,46.023,,"LINESTRING (-41.3914215 -12.561922, -41.391215 -12.5615605)",,
188741692,,Rua Voluntários da Pátria,residential,False,True,27.131,,"LINESTRING (-41.391525 -12.5621441, -41.3914215 -12.561922)",,
188741699,,Rua dos Mineiros,residential,False,True,48.573,,"LINESTRING (-41.391525 -12.5621441, -41.3910862 -12.5620582)",,
188741692,,Rua Voluntários da Pátria,residential,False,False,25.235,,"LINESTRING (-41.391525 -12.5621441, -41.3915464 -12.5622121, -41.3915598 -12.5622789, -41.3915625 -12.5623666)",,
1214908898,,Beco do Serrano,residential,False,True,46.746,,"LINESTRING (-41.3915625 -12.5623666, -41.391967 -12.562511)",,
1214908899,,Rua Voluntários da Pátria,residential,False,False,31.23,,"LINESTRING (-41.3915625 -12.5623666, -41.391484 -12.5626368)",,
177334898,,Rua Silva Jardim,residential,False,False,57.300000000000004,,"LINESTRING (-41.3915625 -12.5623666, -41.3914921 -12.5623371, -41.3914304 -12.5623195, -41.3910538 -12.5622323)",,
188741692,,Rua Voluntários da Pátria,residential,False,True,25.235,,"LINESTRING (-41.3915625 -12.5623666, -41.3915598 -12.5622789, -41.3915464 -12.5622121, -41.391525 -12.5621441)",,
198237483,,Rua 7 de Setembro,tertiary,True,False,10.593,,"LINESTRING (-41.3913211 -12.5631081, -41.3914043 -12.5631579)",,
1214908899,,Rua Voluntários da Pátria,residential,False,True,55.308,,"LINESTRING (-41.3913211 -12.5631081, -41.391484 -12.5626368)",,
151550536,,Rua Nossa Senhora da Vitória,tertiary,True,False,43.558,,"LINESTRING (-41.3919416 -12.5639105, -41.3916269 -12.5636674)",,
151550528,,Avenida Arnulpho Moraes,tertiary,False,False,50.62,,"LINESTRING (-41.3919416 -12.5639105, -41.3920433 -12.5640126, -41.3920524 -12.5640329, -41.39205 -12.5640526, -41.3920326 -12.5641017, -41.3920138 -12.5641593, -41.3920091 -12.5642175, -41.3920198 -12.564317)",6,
151550528,,Avenida Arnulpho Moraes,tertiary,False,False,15.553,,"LINESTRING (-41.3920198 -12.564317, -41.3921074 -12.5644277)",6,
151550528,,Avenida Arnulpho Moraes,tertiary,False,True,50.620000000000005,,"LINESTRING (-41.3920198 -12.564317, -41.3920091 -12.5642175, -41.3920138 -12.5641593, -41.3920326 -12.5641017, -41.39205 -12.5640526, -41.3920524 -12.5640329, -41.3920433 -12.5640126, -41.3919416 -12.5639105)",6,
151550541,,Rua do Riachuelo,residential,False,False,161.335,,"LINESTRING (-41.3920198 -12.564317, -41.3917932 -12.5642162, -41.3916001 -12.5641128, -41.3913251 -12.5639452, -41.3909798 -12.5637077, -41.3909181 -12.563673, -41.3908584 -12.5636514, -41.3907252 -12.5636259)",,
177334905,,,residential,False,False,39.644,,"LINESTRING (-41.3907678 -12.5619912, -41.3907499 -12.5616351)",,
188741699,,Rua dos Mineiros,residential,False,False,35.351,,"LINESTRING (-41.3907678 -12.5619912, -41.3910862 -12.5620582)",,
198099448,,Praça Maestro Clarindo Barreto,residential,False,True,30.298,,"LINESTRING (-41.3907678 -12.5619912, -41.3906409 -12.5622339)",,
177334893,,Rua Miguel Calmon,residential,False,False,30.241,,"LINESTRING (-41.3904724 -12.5624505, -41.3906409 -12.5622339)",,
177334893,,Rua Miguel Calmon,residential,False,True,27.864,,"LINESTRING (-41.3904724 -12.5624505, -41.3903195 -12.5626518)",,
198099452,,Rua 7 de Setembro,tertiary,False,False,68.00200000000001,,"LINESTRING (-41.3904724 -12.5624505, -41.3907659 -12.5627187, -41.3909429 -12.5628535)",,
"[198099452, 151550573]",,"['Praça Horácio de Matos', 'Rua 7 de Setembro']",tertiary,False,True,67.736,,"LINESTRING (-41.3904724 -12.5624505, -41.3901232 -12.5621017, -41.3900356 -12.5620154)",,
102846014,,Praça Otaviano Alves,tertiary,False,False,26.551,,"LINESTRING (-41.3910428 -12.5629203, -41.3908859 -12.5631035)",,
198099452,,Rua 7 de Setembro,tertiary,False,True,13.143,,"LINESTRING (-41.3910428 -12.5629203, -41.3909429 -12.5628535)",,
198237483,,Rua 7 de Setembro,tertiary,True,False,36.721,,"LINESTRING (-41.3910428 -12.5629203, -41.3913211 -12.5631081)",,
102846025,,Rua dos Negros,residential,False,True,7.05,,"LINESTRING (-41.3894962 -12.5644493, -41.3894831 -12.5645114)",,
198236844,,,residential,False,False,40.331,,"LINESTRING (-41.3894962 -12.5644493, -41.3893899 -12.5642299, -41.3893691 -12.5641717, -41.3893558 -12.5641148)",,
177334912,,Rua Baixa da Égua,residential,False,False,56.113,,"LINESTRING (-41.3893558 -12.5641148, -41.3897306 -12.5637672)",,
198236844,,,residential,False,False,24.723,,"LINESTRING (-41.3893558 -12.5641148, -41.389351 -12.5640617, -41.389347 -12.5640028, -41.3893538 -12.563893)",,
198236844,,,residential,False,True,40.331,,"LINESTRING (-41.3893558 -12.5641148, -41.3893691 -12.5641717, -41.3893899 -12.5642299, -41.3894962 -12.5644493)",,
177334893,,Rua Miguel Calmon,residential,False,False,55.457,,"LINESTRING (-41.3899977 -12.5630392, -41.3903195 -12.5626518)",,
177334893,,Rua Miguel Calmon,residential,False,True,41.296,,"LINESTRING (-41.3899977 -12.5630392, -41.3897635 -12.5633319)",,
198099451,,Rua do Riachuelo,residential,False,True,38.91,,"LINESTRING (-41.3899977 -12.5630392, -41.3902476 -12.5632901)",,
821785436,,Praça Horácio de Matos,tertiary,False,False,10.281,,"LINESTRING (-41.3897316 -12.5616943, -41.3898255 -12.5616821)",,
"[553085817, 151550554, 151550563]",,Praça dos Nagôs,tertiary,False,True,67.57700000000001,2,"LINESTRING (-41.3897316 -12.5616943, -41.3896789 -12.5615362, -41.3896423 -12.5614171, -41.3895824 -12.5612212, -41.3895756 -12.5611969, -41.3895585 -12.561111)",,yes
"[758576491, 758576492]",,"['Praça Aureliano Sá', 'Travessa Raimundo Viveiros']",residential,False,True,78.575,,"LINESTRING (-41.3897316 -12.5616943, -41.389523 -12.561782, -41.3890897 -12.5620193)",,
102846025,,Rua dos Negros,residential,False,False,66.658,,"LINESTRING (-41.3900498 -12.5669808, -41.3898981 -12.5663999)",,
151550574,,Rua dos Pires,residential,False,False,70.63199999999999,,"LINESTRING (-41.3900498 -12.5669808, -41.3903207 -12.5669631, -41.3903636 -12.5669474, -41.3903984 -12.5669205, -41.3904484 -12.5668358, -41.3904668 -12.5667569, -41.3904709 -12.5666535)",,
758576490,,,residential,False,False,21.549,,"LINESTRING (-41.3901764 -12.565203, -41.3899779 -12.5652073)",,
151550574,,Rua dos Pires,residential,False,False,62.07600000000001,,"LINESTRING (-41.3901764 -12.565203, -41.3901731 -12.5648668, -41.3901875 -12.5646452)",,
151550574,,Rua dos Pires,residential,False,True,56.711,,"LINESTRING (-41.3901764 -12.565203, -41.3902187 -12.5655448, -41.3902393 -12.5657093)",,
177334913,,Beco do Lajedo,residential,False,False,23.416,,"LINESTRING (-41.3901875 -12.5646452, -41.3899725 -12.5646276)",,
151550574,,Rua dos Pires,residential,False,False,41.052,,"LINESTRING (-41.3901875 -12.5646452, -41.3902114 -12.5645179, -41.3902221 -12.5644839, -41.3902395 -12.5644498, -41.3903227 -12.5643049)",,
151550574,,Rua dos Pires,residential,False,True,62.07600000000001,,"LINESTRING (-41.3901875 -12.5646452, -41.3901731 -12.5648668, -41.3901764 -12.565203)",,
197022702,BA-144,Avenida Senhor dos Passos,tertiary,False,False,48.773,,"LINESTRING (-41.3895585 -12.561111, -41.3899537 -12.5609022)",,
"[553085817, 151550554, 151550563]",,Praça dos Nagôs,tertiary,False,False,67.577,2,"LINESTRING (-41.3895585 -12.561111, -41.3895756 -12.5611969, -41.3895824 -12.5612212, -41.3896423 -12.5614171, -41.3896789 -12.5615362, -41.3897316 -12.5616943)",,yes
197022702,BA-144,Avenida Senhor dos Passos,tertiary,False,True,55.225,,"LINESTRING (-41.3895585 -12.561111, -41.3892826 -12.5612264, -41.3890862 -12.5612952)",,
197022704,,Rua Perilo Benjamin,residential,False,True,87.42,,"LINESTRING (-41.3895585 -12.561111, -41.389559 -12.5610457, -41.3895502 -12.5609856, -41.3894463 -12.5605942, -41.3894204 -12.5605215, -41.3893463 -12.5603579)",,
150432019,,Rua do Rosário,residential,False,False,27.165,,"LINESTRING (-41.3885619 -12.5622664, -41.388455 -12.5620455)",,
150432019,,Rua do Rosário,residential,False,True,82.207,,"LINESTRING (-41.3885619 -12.5622664, -41.3888736 -12.5629402)",,
