osmid,oneway,ref,highway,reversed,length,lanes,maxspeed,junction,geometry,name,bridge
137530978,True,,trunk_link,False,150.695,,,,"LINESTRING (-55.4945921 -11.8588584, -55.4947221 -11.8589079, -55.49482 -11.858921, -55.494981 -11.8589131, -55.4951218 -11.8588593, -55.4952138 -11.8587925, -55.4952411 -11.858732, -55.4952572 -11.8586585, -55.4952492 -11.8585614, -55.4952385 -11.8584839, -55.4951915 -11.8583999, -55.4950869 -11.8583212, -55.4949464 -11.8582348)",,
"[835296170, 835352404, 137530687]",False,BR-163,trunk,False,112.618,,,,"LINESTRING (-55.4945921 -11.8588584, -55.494512 -11.8585295, -55.4944339 -11.8582034, -55.4943453 -11.8578749)",Sinop,yes
137530996,True,,secondary,False,22.672,2,30,roundabout,"LINESTRING (-55.4965659 -11.8574872, -55.4966259 -11.857453, -55.4966918 -11.8574314, -55.4967607 -11.8574232)",,
137530998,True,,tertiary,False,318.91400000000004,2,,,"LINESTRING (-55.4965659 -11.8574872, -55.4965667 -11.8573306, -55.4963983 -11.8567089, -55.4963553 -11.856454, -55.4963369 -11.8561992, -55.4963496 -11.8560081, -55.4964092 -11.8557355, -55.4964919 -11.8555607, -55.4966064 -11.8554114, -55.4967043 -11.8553064, -55.4968236 -11.8552145, -55.4969604 -11.8551003, -55.4971747 -11.8549873)",Avenida das Figueiras,
129304735,True,,secondary,False,85.243,2,,,"LINESTRING (-55.4970801 -11.8576217, -55.4978389 -11.8574314)",Avenida Governador Júlio Campos,
137530996,True,,secondary,False,10.927,2,30,roundabout,"LINESTRING (-55.4970801 -11.8576217, -55.4971019 -11.8576848, -55.497106 -11.8577162)",,
137530996,True,,secondary,False,21.241,2,30,roundabout,"LINESTRING (-55.4969207 -11.8580591, -55.49686 -11.858082, -55.496796 -11.8580933, -55.4967309 -11.8580926)",,
137550596,True,,tertiary,False,294.86999999999995,,,,"LINESTRING (-55.4969207 -11.8580591, -55.4969286 -11.8582274, -55.4971227 -11.8589341, -55.4972132 -11.8591795, -55.4973919 -11.8594058, -55.4975671 -11.8596018, -55.4977257 -11.8597287, -55.4978763 -11.8598055, -55.4980781 -11.8598907, -55.498247 -11.8599301, -55.4984394 -11.8598898)",,
137530988,True,,secondary,False,16.379,,,,"LINESTRING (-55.4966071 -11.8580556, -55.4964606 -11.8580218)",,
137530996,True,,secondary,False,60.438,2,30,roundabout,"LINESTRING (-55.4966071 -11.8580556, -55.4965493 -11.8580179, -55.4965004 -11.8579696, -55.4964625 -11.8579127, -55.4964371 -11.8578495, -55.4964354 -11.8578397, -55.4964252 -11.8577825, -55.4964274 -11.8577146, -55.4964434 -11.8576485, -55.4964727 -11.857587)",,
137538598,True,,trunk_link,False,55.094,,,,"LINESTRING (-55.4951285 -11.8608648, -55.4946765 -11.8606416)",,
835352702,False,BR-163,trunk,False,114.693,,,,"LINESTRING (-55.4951285 -11.8608648, -55.494871 -11.8598646)",,
548459838,True,,residential,False,91.058,2,30,,"LINESTRING (-55.5000002 -11.8543799, -55.500205 -11.8551739)",Rua das Primaveras,
548459840,True,,tertiary,False,152.442,2,30,,"LINESTRING (-55.5000002 -11.8543799, -55.4986432 -11.8547201)",Avenida das Figueiras,
548459841,False,,residential,False,10.205,2,30,,"LINESTRING (-55.5000002 -11.8543799, -55.4999773 -11.8542909)",Rua das Primaveras,
137538634,True,,secondary_link,False,83.765,,,,"LINESTRING (-55.4935366 -11.8578487, -55.4935379 -11.8580101, -55.4935527 -11.8581519, -55.4935949 -11.8583094, -55.4936734 -11.8584334, -55.4937935 -11.8585107)",Rua João Pedro Moreira de Carvalho,
835352389,False,,secondary,False,154.923,,,,"LINESTRING (-55.4935366 -11.8578487, -55.4937834 -11.8574707, -55.4938129 -11.8573683, -55.4938236 -11.8572476, -55.4938048 -11.8571032, -55.4936197 -11.8565611)",Rua João Pedro Moreira de Carvalho,
835352389,False,,secondary,True,58.054,,,,"LINESTRING (-55.4935366 -11.8578487, -55.4934776 -11.858035, -55.4934266 -11.8582162, -55.4934266 -11.8583553)",Rua João Pedro Moreira de Carvalho,
835352389,False,,secondary,False,58.054,,,,"LINESTRING (-55.4934266 -11.8583553, -55.4934266 -11.8582162, -55.4934776 -11.858035, -55.4935366 -11.8578487)",Rua João Pedro Moreira de Carvalho,
835352390,True,,secondary,False,21.305,,,,"LINESTRING (-55.4934266 -11.8583553, -55.4934615 -11.858455, -55.4935009 -11.8585321)",Rua João Pedro Moreira de Carvalho,
138046020,False,,secondary,False,33.094,,,,"LINESTRING (-55.4937935 -11.8585107, -55.4940894 -11.858442)",,
896506312,False,,secondary,True,6.978,,,,"LINESTRING (-55.4937935 -11.8585107, -55.4937336 -11.8585331)",,
835352384,True,,secondary_link,False,80.405,,,,"LINESTRING (-55.4937935 -11.8585107, -55.4937203 -11.8586677, -55.4937176 -11.8588015, -55.4937445 -11.8589341, -55.4938518 -11.8591953)",Rua João Pedro Moreira de Carvalho,
835352386,True,,secondary,False,19.75,,,,"LINESTRING (-55.4935298 -11.8586267, -55.4935232 -11.8588042)",Rua João Pedro Moreira de Carvalho,
835352387,True,,secondary,False,14.896999999999998,,,,"LINESTRING (-55.4935298 -11.8586267, -55.4935071 -11.8586552, -55.4934769 -11.8586696, -55.4934514 -11.8586689, -55.4934122 -11.8586576)",Rua João Pedro Moreira de Carvalho,
138046029,False,,secondary,True,142.04899999999998,,,,"LINESTRING (-55.4938518 -11.8591953, -55.4941079 -11.8593475, -55.494301 -11.8594315, -55.4943627 -11.8594972, -55.4944217 -11.8596205, -55.4945478 -11.8601586)",Rua João Pedro Moreira de Carvalho,
1211127110,False,,secondary,False,56.528999999999996,,,,"LINESTRING (-55.4938518 -11.8591953, -55.4936761 -11.859022, -55.4935232 -11.8588042)",Rua João Pedro Moreira de Carvalho,
137550561,True,,tertiary,False,141.678,2,30,,"LINESTRING (-55.4986233 -11.8598496, -55.4998845 -11.8595334)",Avenida das Embaúbas,
137538571,True,,tertiary,False,10.605,2,30,roundabout,"LINESTRING (-55.4986233 -11.8598496, -55.4986371 -11.859868, -55.4986476 -11.8598952, -55.49865 -11.8599242, -55.4986471 -11.8599383)",Avenida das Embaúbas,
137538571,True,,tertiary,False,5.218,2,30,roundabout,"LINESTRING (-55.4984394 -11.8598898, -55.4984495 -11.859866, -55.4984625 -11.8598491)",Avenida das Embaúbas,
137550584,True,,tertiary,False,17.828,,,,"LINESTRING (-55.4984604 -11.8599851, -55.4983017 -11.8600249)",Avenida das Embaubas,
137538571,True,,tertiary,False,11.261,2,30,roundabout,"LINESTRING (-55.4984604 -11.8599851, -55.4984468 -11.8599653, -55.498438 -11.859941, -55.4984354 -11.8599153, -55.4984394 -11.8598898)",Avenida das Embaúbas,
137538587,True,,trunk_link,False,48.018,,,,"LINESTRING (-55.4945478 -11.8601586, -55.494871 -11.8598646)",,
138046029,False,,secondary,True,55.503,,,,"LINESTRING (-55.4945478 -11.8601586, -55.4946765 -11.8606416)",Rua João Pedro Moreira de Carvalho,
138046029,False,,secondary,False,142.04899999999998,,,,"LINESTRING (-55.4945478 -11.8601586, -55.4944217 -11.8596205, -55.4943627 -11.8594972, -55.494301 -11.8594315, -55.4941079 -11.8593475, -55.4938518 -11.8591953)",Rua João Pedro Moreira de Carvalho,
138046029,False,,secondary,False,55.503,,,,"LINESTRING (-55.4946765 -11.8606416, -55.4945478 -11.8601586)",Rua João Pedro Moreira de Carvalho,
138046029,False,,secondary,True,22.94,,,,"LINESTRING (-55.4946765 -11.8606416, -55.4947302 -11.8608411)",Rua João Pedro Moreira de Carvalho,
137550441,True,,tertiary,False,4.668,2,30,roundabout,"LINESTRING (-55.5012671 -11.8539675, -55.5012759 -11.8539454, -55.5012867 -11.8539305)",Avenida das Figueiras,
137550441,True,,tertiary,False,4.767,2,30,roundabout,"LINESTRING (-55.5013255 -11.8540809, -55.5013019 -11.8540679, -55.50129 -11.8540564)",Avenida das Figueiras,
163548136,True,,secondary,False,25.323,,,,"LINESTRING (-55.4935009 -11.8585321, -55.4937336 -11.8585331)",,
835352387,True,,secondary,False,11.884,,,,"LINESTRING (-55.4935009 -11.8585321, -55.4935185 -11.8585495, -55.4935332 -11.8585738, -55.4935372 -11.8586, -55.4935298 -11.8586267)",Rua João Pedro Moreira de Carvalho,
138045755,False,,residential,False,12.425,,,,"LINESTRING (-55.4930243 -11.8586611, -55.4930551 -11.8587687)",Rua Dirson José Martini,
138045755,False,,residential,True,150.118,,,,"LINESTRING (-55.4930243 -11.8586611, -55.4926904 -11.8573512)",Rua Dirson José Martini,
544183815,True,,tertiary,False,42.27,,,,"LINESTRING (-55.4930243 -11.8586611, -55.4933986 -11.8585595)",,
138045755,False,,residential,True,12.425,,,,"LINESTRING (-55.4930551 -11.8587687, -55.4930243 -11.8586611)",Rua Dirson José Martini,
138045755,False,,residential,False,268.11400000000003,,,,"LINESTRING (-55.4930551 -11.8587687, -55.4931322 -11.8590613, -55.49367 -11.8611036)",Rua Dirson José Martini,
138045798,False,,residential,True,116.1,,,,"LINESTRING (-55.4923496 -11.8603664, -55.4926193 -11.8613766)",Rua Valdir Doerner,
138046016,False,,residential,False,119.007,,,,"LINESTRING (-55.4947302 -11.8608411, -55.49367 -11.8611036)",Rua Fernando de Noronha,
138046029,False,,secondary,False,22.94,,,,"LINESTRING (-55.4947302 -11.8608411, -55.4946765 -11.8606416)",Rua João Pedro Moreira de Carvalho,
138046029,False,,secondary,True,115.956,,,,"LINESTRING (-55.4947302 -11.8608411, -55.494993 -11.8618517)",Rua João Pedro Moreira de Carvalho,
138045755,False,,residential,False,116.86,,,,"LINESTRING (-55.49367 -11.8611036, -55.4939295 -11.8621234)",Rua Dirson José Martini,
138046016,False,,residential,False,118.299,,,,"LINESTRING (-55.49367 -11.8611036, -55.4926193 -11.8613766)",Rua Fernando de Noronha,
138046016,False,,residential,True,119.007,,,,"LINESTRING (-55.49367 -11.8611036, -55.4947302 -11.8608411)",Rua Fernando de Noronha,
138045755,False,,residential,True,268.11400000000003,,,,"LINESTRING (-55.49367 -11.8611036, -55.4931322 -11.8590613, -55.4930551 -11.8587687)",Rua Dirson José Martini,
138045798,False,,residential,False,116.1,,,,"LINESTRING (-55.4926193 -11.8613766, -55.4923496 -11.8603664)",Rua Valdir Doerner,
138046016,False,,residential,True,118.299,,,,"LINESTRING (-55.4926193 -11.8613766, -55.49367 -11.8611036)",Rua Fernando de Noronha,
138046029,False,,secondary,False,115.956,,,,"LINESTRING (-55.494993 -11.8618517, -55.4947302 -11.8608411)",Rua João Pedro Moreira de Carvalho,
138046032,False,,residential,False,119.609,,,,"LINESTRING (-55.494993 -11.8618517, -55.4939295 -11.8621234)",Rua Arlindo José de Oliveira,
138045755,False,,residential,True,116.86,,,,"LINESTRING (-55.4939295 -11.8621234, -55.49367 -11.8611036)",Rua Dirson José Martini,
138046032,False,,residential,True,119.609,,,,"LINESTRING (-55.4939295 -11.8621234, -55.494993 -11.8618517)",Rua Arlindo José de Oliveira,
835352389,False,,secondary,False,110.9,,,,"LINESTRING (-55.4932228 -11.8550452, -55.4929693 -11.8540792)",Rua João Pedro Moreira de Carvalho,
835352389,False,,secondary,True,118.042,,,,"LINESTRING (-55.4932228 -11.8550452, -55.4935024 -11.8560709)",Rua João Pedro Moreira de Carvalho,
528134242,True,,trunk_link,False,55.776,,,,"LINESTRING (-55.4936197 -11.8565611, -55.4939041 -11.8561438)",,
835352389,False,,secondary,False,55.983,,,,"LINESTRING (-55.4936197 -11.8565611, -55.4935024 -11.8560709)",Rua João Pedro Moreira de Carvalho,
835352389,False,,secondary,True,154.923,,,,"LINESTRING (-55.4936197 -11.8565611, -55.4938048 -11.8571032, -55.4938236 -11.8572476, -55.4938129 -11.8573683, -55.4937834 -11.8574707, -55.4935366 -11.8578487)",Rua João Pedro Moreira de Carvalho,
163548184,False,,residential,False,120.098,,,,"LINESTRING (-55.4935024 -11.8560709, -55.4924284 -11.8563194)",Rua Campo Grande,
835352389,False,,secondary,False,118.042,,,,"LINESTRING (-55.4935024 -11.8560709, -55.4932228 -11.8550452)",Rua João Pedro Moreira de Carvalho,
835352389,False,,secondary,True,55.983,,,,"LINESTRING (-55.4935024 -11.8560709, -55.4936197 -11.8565611)",Rua João Pedro Moreira de Carvalho,
835352383,False,BR-163,trunk,True,198.387,,,,"LINESTRING (-55.4939041 -11.8561438, -55.4943453 -11.8578749)",Sinop,
138045755,False,,residential,False,150.118,,,,"LINESTRING (-55.4926904 -11.8573512, -55.4930243 -11.8586611)",Rua Dirson José Martini,
138045755,False,,residential,True,118.221,,,,"LINESTRING (-55.4926904 -11.8573512, -55.4924284 -11.8563194)",Rua Dirson José Martini,
835352385,True,,secondary,False,20.289,,,,"LINESTRING (-55.4935232 -11.8588042, -55.4934122 -11.8586576)",Rua João Pedro Moreira de Carvalho,
1211127110,False,,secondary,True,56.528999999999996,,,,"LINESTRING (-55.4935232 -11.8588042, -55.4936761 -11.859022, -55.4938518 -11.8591953)",Rua João Pedro Moreira de Carvalho,
138045755,False,,residential,False,118.221,,,,"LINESTRING (-55.4924284 -11.8563194, -55.4926904 -11.8573512)",Rua Dirson José Martini,
163548184,False,,residential,True,120.098,,,,"LINESTRING (-55.4924284 -11.8563194, -55.4935024 -11.8560709)",Rua Campo Grande,
835352389,False,,secondary,True,110.9,,,,"LINESTRING (-55.4929693 -11.8540792, -55.4932228 -11.8550452)",Rua João Pedro Moreira de Carvalho,
137530986,True,,tertiary,False,14.335999999999999,2,30,roundabout,"LINESTRING (-55.4972163 -11.8551015, -55.4971968 -11.8550842, -55.4971821 -11.8550628, -55.4971733 -11.8550385, -55.4971708 -11.8550128, -55.4971747 -11.8549873)",Avenida das Figueiras,
137530992,True,,tertiary,False,296.70099999999996,2,,,"LINESTRING (-55.4972163 -11.8551015, -55.4969131 -11.8552291, -55.4967893 -11.8553504, -55.4966774 -11.855524, -55.4965648 -11.8557544, -55.4965138 -11.8559245, -55.496487 -11.8562185, -55.4964984 -11.8564381, -55.4965406 -11.856712, -55.4966906 -11.8572469, -55.4967607 -11.8574232)",Avenida das Figueiras,
137530986,True,,tertiary,False,5.258,2,30,roundabout,"LINESTRING (-55.4971747 -11.8549873, -55.4971848 -11.8549635, -55.497198 -11.8549463)",Avenida das Figueiras,
137530986,True,,tertiary,False,13.907,2,30,roundabout,"LINESTRING (-55.497198 -11.8549463, -55.4972185 -11.8549286, -55.4972449 -11.8549157, -55.4972741 -11.8549106, -55.4973037 -11.8549136, -55.4973144 -11.8549178)",Avenida das Figueiras,
371777525,True,,residential,False,80.062,,,,"LINESTRING (-55.4983017 -11.8600249, -55.497589 -11.8602036)",Travessa dos Manacas,
137550584,True,,tertiary,False,68.773,,,,"LINESTRING (-55.4983017 -11.8600249, -55.4981896 -11.860034, -55.497908 -11.8599533, -55.497741 -11.8598832, -55.4977054 -11.8598573)",Avenida das Embaubas,
495342277,False,,residential,False,110.292,,,,"LINESTRING (-55.497589 -11.8602036, -55.4966072 -11.8604498)",Travessa dos Manacas,
495342275,True,,residential,False,44.218,,,,"LINESTRING (-55.497589 -11.8602036, -55.4976943 -11.8600843, -55.4977332 -11.8599977, -55.4977332 -11.8599285, -55.4977054 -11.8598573)",,
137550584,True,,tertiary,False,229.10299999999998,,,,"LINESTRING (-55.4977054 -11.8598573, -55.4975367 -11.8597348, -55.4974118 -11.8596114, -55.4973105 -11.8595208, -55.497179 -11.8593397, -55.497107 -11.8591875, -55.4969832 -11.8588501, -55.4968389 -11.8583382, -55.4967309 -11.8580926)",Avenida das Embaubas,
1205388551,True,,tertiary,False,135.413,,,,"LINESTRING (-55.4950946 -11.8574614, -55.4955188 -11.8576965, -55.4957155 -11.8577535, -55.4958512 -11.8577803, -55.4959845 -11.8577969, -55.4962578 -11.8577425)",Rua Colonizador Enio Pipino,
"[610378243, 835352397]",True,,secondary,False,79.217,,,,"LINESTRING (-55.4954644 -11.8587865, -55.4955033 -11.8586626, -55.4955196 -11.8585711, -55.4955135 -11.8584935, -55.4954812 -11.858329, -55.4954698 -11.8582713, -55.4954564 -11.8582174, -55.4954243 -11.8580909)",Rua Colonizador Ênio Pepino,
835352388,True,,secondary,False,22.917,,,,"LINESTRING (-55.4933986 -11.8585595, -55.4934186 -11.8584327, -55.4934266 -11.8583553)",Rua João Pedro Moreira de Carvalho,
896506313,True,,secondary,False,12.307,,,,"LINESTRING (-55.4933986 -11.8585595, -55.4934219 -11.8585416, -55.4934481 -11.8585272, -55.4934749 -11.8585265, -55.4935009 -11.8585321)",Rua João Pedro Moreira de Carvalho,
544183823,True,,tertiary,False,40.777,,,,"LINESTRING (-55.4934122 -11.8586576, -55.4930551 -11.8587687)",,
896506313,True,,secondary,False,11.589,,,,"LINESTRING (-55.4934122 -11.8586576, -55.4934005 -11.8586361, -55.4933904 -11.8586132, -55.4933897 -11.8585902, -55.4933986 -11.8585595)",Rua João Pedro Moreira de Carvalho,
835352393,False,,secondary,False,9.957,,,,"LINESTRING (-55.4954243 -11.8580909, -55.495337 -11.8581177)",,
"[835352401, 835352395]",False,,secondary,False,53.305,,,,"LINESTRING (-55.4954243 -11.8580909, -55.4956917 -11.8580246, -55.4958995 -11.8579746)",,
138045746,True,,secondary,False,24.499,,,,"LINESTRING (-55.4937336 -11.8585331, -55.4935298 -11.8586267)",,
896506312,False,,secondary,False,6.978,,,,"LINESTRING (-55.4937336 -11.8585331, -55.4937935 -11.8585107)",,
835352392,False,,secondary,True,96.064,,,,"LINESTRING (-55.4949464 -11.8582348, -55.4940894 -11.858442)",,
137530983,True,,trunk_link,False,143.917,,,,"LINESTRING (-55.4949464 -11.8582348, -55.4950024 -11.8580836, -55.4950252 -11.8579681, -55.4950185 -11.8578566, -55.4949944 -11.8577621, -55.4949461 -11.8576872, -55.4948817 -11.8576361, -55.4947919 -11.8576085, -55.4947101 -11.8576046, -55.4945867 -11.8576321, -55.4944821 -11.8577109, -55.4943453 -11.8578749)",,
896533486,False,,secondary,False,44.479,,,,"LINESTRING (-55.4949464 -11.8582348, -55.4950399 -11.8582122, -55.4951996 -11.8581597, -55.495337 -11.8581177)",,
137530996,True,,secondary,False,15.111999999999998,2,30,roundabout,"LINESTRING (-55.4964727 -11.857587, -55.4965141 -11.8575324, -55.4965659 -11.8574872)",,
137530988,True,,secondary,False,61.867000000000004,,,,"LINESTRING (-55.4964606 -11.8580218, -55.4961996 -11.8579617, -55.4958995 -11.8579746)",,
889508294,True,,secondary,False,145.564,,,,"LINESTRING (-55.4964606 -11.8580218, -55.4962814 -11.8580428, -55.4960229 -11.8581216, -55.4958939 -11.8582137, -55.4956423 -11.8585222, -55.4954644 -11.8587865)",Rua Colonizador Ênio Pepino,
548459840,True,,tertiary,False,144.897,2,30,,"LINESTRING (-55.50129 -11.8540564, -55.5000002 -11.8543799)",Avenida das Figueiras,
137550441,True,,tertiary,False,10.617,2,30,roundabout,"LINESTRING (-55.50129 -11.8540564, -55.5012733 -11.8540328, -55.501266 -11.8540113, -55.5012639 -11.8539888, -55.5012671 -11.8539675)",Avenida das Figueiras,
137530996,True,,secondary,False,46.037,2,30,roundabout,"LINESTRING (-55.497106 -11.8577162, -55.4971102 -11.857748, -55.4971061 -11.8578115, -55.4970898 -11.8578732, -55.497062 -11.8579307, -55.4970235 -11.857982, -55.4969759 -11.8580254, -55.4969207 -11.8580591)",,
137550562,False,,residential,False,93.283,2,30,,"LINESTRING (-55.4963974 -11.8596364, -55.4966072 -11.8604498)",Rua dos Manacás,
137530986,True,,tertiary,False,3.06,2,30,roundabout,"LINESTRING (-55.4972413 -11.8551141, -55.4972163 -11.8551015)",Avenida das Figueiras,
137538571,True,,tertiary,False,6.090999999999999,2,30,roundabout,"LINESTRING (-55.4985056 -11.8600165, -55.4984809 -11.860004, -55.4984604 -11.8599851)",Avenida das Embaúbas,
137770775,True,,tertiary,False,85.863,2,30,,"LINESTRING (-55.4984625 -11.8598491, -55.4982694 -11.8591004)",Avenida dos Jacarandás,
137538571,True,,tertiary,False,13.883,2,30,roundabout,"LINESTRING (-55.4984625 -11.8598491, -55.4984819 -11.8598321, -55.4985096 -11.8598182, -55.4985388 -11.8598131, -55.4985684 -11.859816, -55.4985786 -11.85982)",Avenida das Embaúbas,
129304735,True,,secondary,False,145.59,2,,,"LINESTRING (-55.4979551 -11.8574023, -55.4992511 -11.8570773)",Avenida Governador Júlio Campos,
137530987,True,,tertiary,False,10.884,2,30,,"LINESTRING (-55.4979551 -11.8574023, -55.4979796 -11.8574972)",Avenida dos Jacarandás,
137530987,True,,tertiary,False,90.094,2,30,,"LINESTRING (-55.4979796 -11.8574972, -55.4981822 -11.8582828)",Avenida dos Jacarandás,
137538641,True,,secondary,False,13.053,2,,,"LINESTRING (-55.4979796 -11.8574972, -55.4978634 -11.8575263)",Avenida Governador Júlio Campos,
137530987,True,,tertiary,False,85.874,2,30,,"LINESTRING (-55.4983855 -11.8590712, -55.4985786 -11.85982)",Avenida dos Jacarandás,
137550443,True,,residential,False,13.045,2,30,,"LINESTRING (-55.4983855 -11.8590712, -55.4982694 -11.8591004)",Rua das Aroeiras,
129304735,True,,secondary,False,13.053,2,,,"LINESTRING (-55.4978389 -11.8574314, -55.4979551 -11.8574023)",Avenida Governador Júlio Campos,
137770775,True,,tertiary,False,90.495,2,30,,"LINESTRING (-55.4978389 -11.8574314, -55.4976354 -11.8566423)",Avenida dos Jacarandás,
137538641,True,,secondary,False,85.084,2,,,"LINESTRING (-55.4978634 -11.8575263, -55.497106 -11.8577162)",Avenida Governador Júlio Campos,
137770775,True,,tertiary,False,10.884,2,30,,"LINESTRING (-55.4978634 -11.8575263, -55.4978389 -11.8574314)",Avenida dos Jacarandás,
137770775,True,,tertiary,False,90.428,2,30,,"LINESTRING (-55.4982694 -11.8591004, -55.498066 -11.8583119)",Avenida dos Jacarandás,
137770775,True,,tertiary,False,88.764,2,30,,"LINESTRING (-55.4976354 -11.8566423, -55.4974358 -11.8558683)",Avenida dos Jacarandás,
137530987,True,,tertiary,False,90.506,2,30,,"LINESTRING (-55.4977516 -11.8566131, -55.4979551 -11.8574023)",Avenida dos Jacarandás,
137550436,True,,residential,False,13.055,2,30,,"LINESTRING (-55.4977516 -11.8566131, -55.4976354 -11.8566423)",Rua das Pitangueiras,
137550435,True,,residential,False,13.053,2,30,,"LINESTRING (-55.498066 -11.8583119, -55.4981822 -11.8582828)",Rua das Nogueiras,
137770775,True,,tertiary,False,90.094,2,30,,"LINESTRING (-55.498066 -11.8583119, -55.4978634 -11.8575263)",Avenida dos Jacarandás,
137530987,True,,tertiary,False,90.415,2,30,,"LINESTRING (-55.4981822 -11.8582828, -55.4983855 -11.8590712)",Avenida dos Jacarandás,
137550435,True,,residential,False,145.577,2,30,,"LINESTRING (-55.4981822 -11.8582828, -55.4994781 -11.8579579)",Rua das Nogueiras,
137550438,True,,residential,False,13.055,2,30,,"LINESTRING (-55.4974358 -11.8558683, -55.497552 -11.8558391)",Rua das Castanheiras,
137770775,True,,tertiary,False,86.493,2,30,,"LINESTRING (-55.4974358 -11.8558683, -55.4972413 -11.8551141)",Avenida dos Jacarandás,
137530987,True,,tertiary,False,88.764,2,30,,"LINESTRING (-55.497552 -11.8558391, -55.4977516 -11.8566131)",Avenida dos Jacarandás,
137550438,True,,residential,False,145.588,2,30,,"LINESTRING (-55.497552 -11.8558391, -55.498848 -11.8555142)",Rua das Castanheiras,
548459838,True,,residential,False,88.764,2,30,,"LINESTRING (-55.500205 -11.8551739, -55.5004046 -11.8559479)",Rua das Primaveras,
137550436,True,,residential,False,152.444,2,30,,"LINESTRING (-55.5004046 -11.8559479, -55.4990476 -11.8562882)",Rua das Pitangueiras,
548459838,True,,residential,False,90.496,2,30,,"LINESTRING (-55.5004046 -11.8559479, -55.5006081 -11.856737)",Rua das Primaveras,
548459838,True,,residential,False,10.881,2,30,,"LINESTRING (-55.5006081 -11.856737, -55.5006325 -11.8568319)",Rua das Primaveras,
137538641,True,,secondary,False,152.443,2,,,"LINESTRING (-55.5006325 -11.8568319, -55.4992755 -11.8571722)",Avenida Governador Júlio Campos,
548459838,True,,residential,False,90.105,2,30,,"LINESTRING (-55.5006325 -11.8568319, -55.5008351 -11.8576176)",Rua das Primaveras,
548459838,True,,residential,False,90.428,2,30,,"LINESTRING (-55.5008351 -11.8576176, -55.5010385 -11.8584061)",Rua das Primaveras,
137550443,True,,residential,False,152.44,2,30,,"LINESTRING (-55.5010385 -11.8584061, -55.4996815 -11.8587463)",Rua das Aroeiras,
548459838,True,,residential,False,90.253,2,30,,"LINESTRING (-55.5010385 -11.8584061, -55.5012414 -11.8591931)",Rua das Primaveras,
137538571,True,,tertiary,False,5.945,2,30,roundabout,"LINESTRING (-55.4985786 -11.85982, -55.498596 -11.8598268, -55.4986233 -11.8598496)",Avenida das Embaúbas,
137538571,True,,tertiary,False,13.88,2,30,roundabout,"LINESTRING (-55.4986218 -11.8599877, -55.4986102 -11.8599998, -55.4985848 -11.8600148, -55.4985561 -11.8600224, -55.4985309 -11.8600224, -55.4985056 -11.8600165)",Avenida das Embaúbas,
